
[00:00:00.000 --> 00:00:06.200]  這一堂題目叫做《追求真正的富足》
[00:03:31.200 --> 00:03:33.200]  因為重要
[00:03:33.200 --> 00:03:35.200]  不斷提醒你
[00:03:35.200 --> 00:03:36.200]  還有你要發現
[00:03:36.200 --> 00:03:37.200]  重復再說
[00:03:37.200 --> 00:03:38.200]  最後再說
[00:03:38.200 --> 00:03:40.200]  表示是很重要
[00:03:40.200 --> 00:03:43.200]  我們有時不要輕看前財
[00:03:43.200 --> 00:03:45.200]  不要過分看重
[00:03:45.200 --> 00:03:47.200]  又不要看少
[00:03:47.200 --> 00:03:48.200]  有人說
[00:03:48.200 --> 00:03:50.200]  水能載舟亦能覆舟
[00:03:50.200 --> 00:03:52.200]  很多人為了錢
[00:03:52.200 --> 00:03:54.200]  可以不顧一切
[00:03:54.200 --> 00:03:55.200]  記不記得有首歌
[00:03:55.200 --> 00:03:57.200]  對不起我的歌都是比較古老的
[00:03:57.200 --> 00:03:59.200]  不是那麼新的
[00:03:59.200 --> 00:04:01.200]  有些人說你不喜歡流行曲
[00:04:01.200 --> 00:04:02.200]  喜歡二十多三十年前
[00:04:02.200 --> 00:04:04.200]  喜歡流行金曲五十年那些
[00:04:04.200 --> 00:04:06.200]  你真的年紀大一點
[00:04:06.200 --> 00:04:10.200]  我想起那首歌是許冠傑唱的
[00:04:10.200 --> 00:04:11.200]  知不知道什麼名字
[00:04:11.200 --> 00:04:13.200]  我忘記叫什麼名字
[00:04:13.200 --> 00:04:14.200]  錢錢錢錢
[00:04:14.200 --> 00:04:16.200]  一生一世為錢幣做奴隸
[00:04:16.200 --> 00:04:18.200]  那種辛苦折磨
[00:04:18.200 --> 00:04:20.200]  死給你看
[00:04:20.200 --> 00:04:22.200]  他寫的歌真的很到肉
[00:04:22.200 --> 00:04:23.200]  人們運錢財的時候
[00:04:23.200 --> 00:04:25.200]  真的連命都沒有
[00:04:25.200 --> 00:04:27.200]  原來錢財真的可以拿人命
[00:04:27.200 --> 00:04:29.200]  人為財死
[00:04:29.200 --> 00:04:31.200]  鳥為食亡
[00:04:31.200 --> 00:04:33.200]  所以保羅華上面有說
[00:04:33.200 --> 00:04:35.200]  貪財是萬惡之根
[00:04:35.200 --> 00:04:37.200]  很多人為了錢財
[00:04:37.200 --> 00:04:40.200]  你知道最近很多所謂財產分產案
[00:04:40.200 --> 00:04:42.200]  可以真的
[00:04:42.200 --> 00:04:44.200]  父母子女兄弟姐妹之間
[00:04:44.200 --> 00:04:46.200]  可以完全反面
[00:04:46.200 --> 00:04:48.200]  沒有親情
[00:04:48.200 --> 00:04:50.200]  原來錢財的力量可以是很大的
[00:04:50.200 --> 00:04:52.200]  所以保羅一次又一次
[00:04:52.200 --> 00:04:55.200]  提醒他所愛的提摩太
[00:04:55.200 --> 00:04:57.200]  提醒他所愛的提摩太
[00:04:57.200 --> 00:04:59.200]  所牧養的弟兄姊妹
[00:04:59.200 --> 00:05:01.200]  說真的要小心錢財
[00:05:01.200 --> 00:05:02.200]  不要搞錯
[00:05:02.200 --> 00:05:03.200]  不要擺錯
[00:05:03.200 --> 00:05:04.200]  不要用錯
[00:05:04.200 --> 00:05:06.200]  不要看錯
[00:05:06.200 --> 00:05:08.200]  我以前認識兩位牧者
[00:05:08.200 --> 00:05:10.200]  一位已經離開了
[00:05:10.200 --> 00:05:11.200]  一位還在
[00:05:11.200 --> 00:05:13.200]  是我很尊敬的長輩
[00:05:13.200 --> 00:05:15.200]  一位叫劉全璋牧師
[00:05:15.200 --> 00:05:17.200]  一位叫朝元年牧師
[00:05:17.200 --> 00:05:19.200]  朝元年牧師寫了兩本書
[00:05:19.200 --> 00:05:21.200]  《基督新評》上下集
[00:05:21.200 --> 00:05:22.200]  我初信主也有看
[00:05:22.200 --> 00:05:24.200]  我記得有一次我請他們來
[00:05:24.200 --> 00:05:26.200]  聚會裡面講道
[00:05:26.200 --> 00:05:28.200]  我分開來問他兩位牧者
[00:05:28.200 --> 00:05:31.200]  我說你們都是比較知心
[00:05:31.200 --> 00:05:32.200]  有經驗
[00:05:32.200 --> 00:05:34.200]  朝元年牧師那時候
[00:05:34.200 --> 00:05:36.200]  侍奉主差不多50年
[00:05:36.200 --> 00:05:38.200]  好像過一年就服侍主50年
[00:05:38.200 --> 00:05:40.200]  是很長時間
[00:05:40.200 --> 00:05:42.200]  當時我剛剛出來服侍沒有多久
[00:05:42.200 --> 00:05:43.200]  未夠50歲
[00:05:43.200 --> 00:05:45.200]  我問這兩位牧者
[00:05:45.200 --> 00:05:46.200]  分別問
[00:05:46.200 --> 00:05:48.200]  如果我想像你們這樣
[00:05:48.200 --> 00:05:51.200]  能夠好好服侍下去的話
[00:05:51.200 --> 00:05:53.200]  我要小心些什麼呢
[00:05:53.200 --> 00:05:55.200]  兩位牧者分開兩個場合
[00:05:55.200 --> 00:05:57.200]  兩個時間跟我說
[00:05:57.200 --> 00:05:59.200]  同一件事是什麼呢
[00:05:59.200 --> 00:06:02.200]  不要這麼聰明
[00:06:02.200 --> 00:06:04.200]  他說兩件事不是一件事
[00:06:04.200 --> 00:06:06.200]  叫做名和利
[00:06:06.200 --> 00:06:08.200]  他說你要避免
[00:06:08.200 --> 00:06:11.200]  他說徐迪興你要逃避名和利
[00:06:11.200 --> 00:06:13.200]  當一個牧者很想出名
[00:06:13.200 --> 00:06:15.200]  很想人認識他
[00:06:15.200 --> 00:06:17.200]  很多人覺得他很了不起
[00:06:17.200 --> 00:06:20.200]  當一個牧者很貪圖享受
[00:06:20.200 --> 00:06:22.200]  很貪圖很計較
[00:06:22.200 --> 00:06:24.200]  很計較的時候
[00:06:24.200 --> 00:06:25.200]  很計較生活
[00:06:25.200 --> 00:06:27.200]  很著重物質的時候
[00:06:27.200 --> 00:06:29.200]  他說你走不完
[00:06:29.200 --> 00:06:31.200]  所以兩位牧者都跟我說同一句話
[00:06:31.200 --> 00:06:33.200]  你不要貪圖名
[00:06:33.200 --> 00:06:34.200]  不要貪圖利
[00:06:34.200 --> 00:06:36.200]  說完之後我學了兩件事
[00:06:36.200 --> 00:06:37.200]  第一
[00:06:37.200 --> 00:06:39.200]  我要學習忘記自己
[00:06:39.200 --> 00:06:42.200]  第二我要操練紀念別人
[00:06:42.200 --> 00:06:44.200]  我發現一個能夠忘記自己的人
[00:06:44.200 --> 00:06:46.200]  他不會貪名
[00:06:46.200 --> 00:06:48.200]  一個能夠紀念別人的人
[00:06:48.200 --> 00:06:50.200]  他是不會貪利
[00:06:50.200 --> 00:06:53.200]  肯分享肯付出的人
[00:06:53.200 --> 00:06:57.200]  他是不會落在名和利的陷阱當中
[00:06:57.200 --> 00:07:00.200]  所以今天提到追求真正滿足
[00:07:00.200 --> 00:07:02.200]  如何追求真正滿足呢
[00:07:02.200 --> 00:07:05.200]  你需要逃避虛假的滿足
[00:07:05.200 --> 00:07:07.200]  你逃避虛假的滿足
[00:07:07.200 --> 00:07:09.200]  才能得到真正的滿足
[00:07:09.200 --> 00:07:11.200]  大家手上應該有大綱
[00:07:11.200 --> 00:07:13.200]  有沒有啊
[00:07:13.200 --> 00:07:15.200]  有啊
[00:07:15.200 --> 00:07:19.200]  我們需要追求真正的滿足
[00:07:19.200 --> 00:07:21.200]  在經文當中
[00:07:21.200 --> 00:07:23.200]  我只會特別說17到19節
[00:07:23.200 --> 00:07:25.200]  我今天不會說20到21節
[00:07:25.200 --> 00:07:27.200]  因為題目叫追求真正滿足
[00:07:27.200 --> 00:07:31.200]  21到22節可以是整卷書的一個總結
[00:07:31.200 --> 00:07:34.200]  但是從前面17到19節所說的主題
[00:07:34.200 --> 00:07:37.200]  不是說繼續下去的
[00:07:37.200 --> 00:07:39.200]  所以我只會說17到19節
[00:07:39.200 --> 00:07:43.200]  17到19節當然是你看經文
[00:07:43.200 --> 00:07:45.200]  法庭裡面說了什麼呢
[00:07:45.200 --> 00:07:47.200]  有兩次祝福
[00:07:47.200 --> 00:07:49.200]  兩個不要 兩個要
[00:07:49.200 --> 00:07:51.200]  和兩個結果
[00:07:51.200 --> 00:07:53.200]  兩個祝福你看17節
[00:07:53.200 --> 00:07:57.200]  保羅說你要祝福那些今世富足的人
[00:07:57.200 --> 00:08:00.200]  18節又說 又要祝福他們行善
[00:08:00.200 --> 00:08:02.200]  兩次祝福
[00:08:02.200 --> 00:08:04.200]  在前面提到兩個不要 兩個要
[00:08:04.200 --> 00:08:06.200]  兩個不要是什麼呢
[00:08:06.200 --> 00:08:08.200]  第一不要自告
[00:08:08.200 --> 00:08:11.200]  第二不要依靠無定的前才
[00:08:11.200 --> 00:08:12.200]  要的是什麼呢
[00:08:12.200 --> 00:08:14.200]  第一個只要依靠
[00:08:14.200 --> 00:08:17.200]  口切百密給我們享受的神
[00:08:17.200 --> 00:08:20.200]  第二個又要祝福他們行善
[00:08:20.200 --> 00:08:22.200]  在好事上富足
[00:08:22.200 --> 00:08:25.200]  甘心施捨 樂意供給人
[00:08:25.200 --> 00:08:27.200]  兩個結果
[00:08:27.200 --> 00:08:30.200]  為自己織成美好的根基
[00:08:30.200 --> 00:08:32.200]  預備將來
[00:08:32.200 --> 00:08:34.200]  叫他們持定真正的生命
[00:08:34.200 --> 00:08:36.200]  為這個字
[00:08:36.200 --> 00:08:38.200]  其實在英文有提到
[00:08:38.200 --> 00:08:40.200]  結果有提到
[00:08:40.200 --> 00:08:42.200]  就是說如果你這樣做的話
[00:08:42.200 --> 00:08:44.200]  你就會有這個結果
[00:08:44.200 --> 00:08:46.200]  就會有這個結果
[00:08:46.200 --> 00:08:48.200]  所以你發現這裡說到
[00:08:48.200 --> 00:08:50.200]  有兩個結果
[00:08:50.200 --> 00:08:52.200]  兩個要 兩個不要
[00:08:52.200 --> 00:08:54.200]  我們先看
[00:08:54.200 --> 00:08:56.200]  其實19節說
[00:08:56.200 --> 00:08:58.200]  in this way
[00:08:58.200 --> 00:09:00.200]  就是這樣做
[00:09:00.200 --> 00:09:02.200]  就是意思如果你不自告
[00:09:02.200 --> 00:09:04.200]  不依靠無定的前才
[00:09:04.200 --> 00:09:06.200]  依靠口切百密的神
[00:09:06.200 --> 00:09:08.200]  而且又在好事上富足
[00:09:08.200 --> 00:09:10.200]  甘心施捨 樂意供給人
[00:09:10.200 --> 00:09:12.200]  你這樣做你就會有美好的根基
[00:09:12.200 --> 00:09:14.200]  預備將來
[00:09:14.200 --> 00:09:16.200]  你就會持定真正的生命
[00:09:16.200 --> 00:09:18.200]  我們分開來說
[00:09:18.200 --> 00:09:20.200]  先說兩個不要
[00:09:20.200 --> 00:09:22.200]  第一個不要
[00:09:22.200 --> 00:09:24.200]  不要自告
[00:09:24.200 --> 00:09:26.200]  什麼人不要自告呢
[00:09:26.200 --> 00:09:28.200]  富足的人不要自告
[00:09:28.200 --> 00:09:30.200]  我想問
[00:09:30.200 --> 00:09:32.200]  誰是富足的人
[00:09:32.200 --> 00:09:34.200]  誰是富足
[00:09:34.200 --> 00:09:36.200]  你覺得我富不富足
[00:09:36.200 --> 00:09:40.200]  覺得啊 你真的有點看錯了
[00:09:40.200 --> 00:09:42.200]  虛有其表
[00:09:42.200 --> 00:09:44.200]  怎樣才算富足
[00:09:44.200 --> 00:09:46.200]  什麼才算富足
[00:09:46.200 --> 00:09:48.200]  其實英文里都說Rich
[00:09:48.200 --> 00:09:50.200]  富有的人
[00:09:50.200 --> 00:09:52.200]  哪些是富有的人呢
[00:09:52.200 --> 00:09:54.200]  我有時發現
[00:09:54.200 --> 00:09:56.200]  富不富有是一種心態
[00:09:56.200 --> 00:09:58.200]  有些人其實不是很有錢
[00:09:58.200 --> 00:10:00.200]  但你發現
[00:10:00.200 --> 00:10:02.200]  他好像很有錢
[00:10:02.200 --> 00:10:04.200]  有些人其實很有錢
[00:10:04.200 --> 00:10:06.200]  但又好像很窮
[00:10:06.200 --> 00:10:08.200]  真的很有趣
[00:10:08.200 --> 00:10:10.200]  我發現有些人其實很有錢
[00:10:10.200 --> 00:10:12.200]  但他真的好像過得很可憐
[00:10:12.200 --> 00:10:14.200]  但有些人他不是很有錢
[00:10:14.200 --> 00:10:16.200]  但他過得很富足
[00:10:16.200 --> 00:10:18.200]  我記得
[00:10:18.200 --> 00:10:20.200]  我有個女兒
[00:10:20.200 --> 00:10:22.200]  十幾年前
[00:10:22.200 --> 00:10:24.200]  她全家終於回香港
[00:10:24.200 --> 00:10:26.200]  我們只試過一次
[00:10:26.200 --> 00:10:28.200]  全家回香港
[00:10:28.200 --> 00:10:30.200]  她那時九歲左右
[00:10:30.200 --> 00:10:32.200]  十幾年前
[00:10:32.200 --> 00:10:34.200]  回到香港
[00:10:34.200 --> 00:10:36.200]  因為她第一次回香港
[00:10:36.200 --> 00:10:38.200]  爸爸又想她開心一點
[00:10:38.200 --> 00:10:40.200]  她又拿著錢包
[00:10:40.200 --> 00:10:42.200]  但錢包裡面沒有錢
[00:10:42.200 --> 00:10:44.200]  只有八達通
[00:10:44.200 --> 00:10:46.200]  我見到女兒又回香港
[00:10:46.200 --> 00:10:48.200]  我又給了她一些錢
[00:10:48.200 --> 00:10:50.200]  我給了她500元港幣
[00:10:50.200 --> 00:10:52.200]  50元至20元至10元
[00:10:52.200 --> 00:10:54.200]  有很多錢的
[00:10:54.200 --> 00:10:56.200]  我女兒又很開心
[00:10:56.200 --> 00:10:58.200]  拿著錢包
[00:10:58.200 --> 00:11:00.200]  把錢包放在錢包裡面
[00:11:00.200 --> 00:11:02.200]  自己帶好
[00:11:02.200 --> 00:11:04.200]  跟著跟我說
[00:11:04.200 --> 00:11:06.200]  爸爸,我很富有
[00:11:06.200 --> 00:11:08.200]  她覺得自己很富有
[00:11:08.200 --> 00:11:10.200]  其實我發現富不富有
[00:11:10.200 --> 00:11:12.200]  其實很在乎心態
[00:11:12.200 --> 00:11:14.200]  有些人他有一點點
[00:11:14.200 --> 00:11:16.200]  他覺得很富有
[00:11:16.200 --> 00:11:18.200]  有些人有很多
[00:11:18.200 --> 00:11:20.200]  他提醒了提摩泰
[00:11:20.200 --> 00:11:22.200]  提醒那些富足的人
[00:11:22.200 --> 00:11:24.200]  這些人真的有錢
[00:11:24.200 --> 00:11:26.200]  他說你有的話
[00:11:26.200 --> 00:11:28.200]  不是以為你真的富有
[00:11:28.200 --> 00:11:30.200]  他提醒了兩件事
[00:11:30.200 --> 00:11:32.200]  第一,不要自告
[00:11:32.200 --> 00:11:34.200]  我發現有時有的人
[00:11:34.200 --> 00:11:36.200]  不是錯的
[00:11:36.200 --> 00:11:38.200]  你富有不是錯的
[00:11:38.200 --> 00:11:40.200]  但你富有不要緊
[00:11:40.200 --> 00:11:42.200]  你不要自告
[00:11:42.200 --> 00:11:44.200]  新義本義叫什麼呢
[00:11:44.200 --> 00:11:46.200]  叫做心高氣傲
[00:11:46.200 --> 00:11:48.200]  NIV英文叫
[00:11:48.200 --> 00:11:50.200]  Arrogant
[00:11:50.200 --> 00:11:52.200]  Arrogant這個字
[00:11:52.200 --> 00:11:54.200]  其實是很強的一個字
[00:11:54.200 --> 00:11:56.200]  就是有些什麼呢
[00:11:56.200 --> 00:11:58.200]  不可一世
[00:11:58.200 --> 00:12:00.200]  這個形容得比較好
[00:12:00.200 --> 00:12:02.200]  有些人有錢不要緊
[00:12:02.200 --> 00:12:04.200]  不要不可一世
[00:12:04.200 --> 00:12:06.200]  不要心高氣傲
[00:12:06.200 --> 00:12:08.200]  不要看不起別人
[00:12:08.200 --> 00:12:10.200]  為什麼呢
[00:12:10.200 --> 00:12:12.200]  因為很多時候你這樣做
[00:12:12.200 --> 00:12:14.200]  有些事你真的看錯了
[00:12:14.200 --> 00:12:16.200]  因為你的錢是大了
[00:12:16.200 --> 00:12:18.200]  當然我在香港和一個親戚聊天
[00:12:18.200 --> 00:12:20.200]  是我的外甥太太
[00:12:20.200 --> 00:12:22.200]  她說在香港做人
[00:12:22.200 --> 00:12:24.200]  真的很難
[00:12:24.200 --> 00:12:26.200]  香港做人
[00:12:26.200 --> 00:12:28.200]  先敬羅衣後敬人
[00:12:28.200 --> 00:12:30.200]  她來過加拿大
[00:12:30.200 --> 00:12:32.200]  她來加拿大很開心
[00:12:32.200 --> 00:12:34.200]  穿著短褲穿著拖鞋
[00:12:34.200 --> 00:12:36.200]  都可以到處去
[00:12:36.200 --> 00:12:38.200]  香港不是的
[00:12:38.200 --> 00:12:40.200]  有些地方很講究你穿什麼衣服
[00:12:40.200 --> 00:12:42.200]  穿什麼鞋
[00:12:42.200 --> 00:12:44.200]  穿什麼手標
[00:12:44.200 --> 00:12:46.200]  她說真的很辛苦
[00:12:46.200 --> 00:12:48.200]  有些人真的好看外表
[00:12:48.200 --> 00:12:50.200]  好看你擁有什麼
[00:12:50.200 --> 00:12:52.200]  好看你自己所有的東西
[00:12:52.200 --> 00:12:54.200]  先敬羅衣後敬人
[00:12:54.200 --> 00:12:56.200]  是不是看外表的呢
[00:12:56.200 --> 00:12:58.200]  有些人就反過來
[00:12:58.200 --> 00:13:00.200]  我真的聽過以前我們讀神學
[00:13:00.200 --> 00:13:02.200]  朋友之間
[00:13:02.200 --> 00:13:04.200]  同學之間有時會說笑
[00:13:04.200 --> 00:13:06.200]  出來做傳道人就不要穿得那麼漂亮
[00:13:06.200 --> 00:13:08.200]  穿得太漂亮就不是很熟練
[00:13:08.200 --> 00:13:10.200]  所以頭髮就
[00:13:10.200 --> 00:13:12.200]  蓬松一點
[00:13:12.200 --> 00:13:14.200]  眼鏡最好貼個膠紙
[00:13:14.200 --> 00:13:16.200]  這樣你就很熟練
[00:13:16.200 --> 00:13:18.200]  似乎你知道
[00:13:18.200 --> 00:13:20.200]  這個意思就是我們真的看錯了
[00:13:20.200 --> 00:13:22.200]  保羅提醒
[00:13:22.200 --> 00:13:24.200]  那些人富足
[00:13:24.200 --> 00:13:26.200]  不要看得自己那麼高
[00:13:26.200 --> 00:13:28.200]  有時候一樣的
[00:13:28.200 --> 00:13:30.200]  我們以為外表來決定一個人
[00:13:30.200 --> 00:13:32.200]  其實不是的
[00:13:32.200 --> 00:13:34.200]  外表外在
[00:13:34.200 --> 00:13:36.200]  身外物不能夠決定一個人
[00:13:36.200 --> 00:13:38.200]  的好壞
[00:13:38.200 --> 00:13:40.200]  不是這樣的
[00:13:40.200 --> 00:13:42.200]  真的不是靠外表
[00:13:42.200 --> 00:13:44.200]  所以第一樣你要知道
[00:13:44.200 --> 00:13:46.200]  不要自高不要看錯
[00:13:46.200 --> 00:13:48.200]  裡面有的比外面有的
[00:13:48.200 --> 00:13:50.200]  更加重要
[00:13:50.200 --> 00:13:52.200]  剛才郭燁跟我說完
[00:13:52.200 --> 00:13:54.200]  有個弟兄就問我
[00:13:54.200 --> 00:13:56.200]  我有沒有聽錯
[00:13:56.200 --> 00:13:58.200]  我說什麼意思呢
[00:13:58.200 --> 00:14:00.200]  你是不是說我們外面的不重要呢
[00:14:00.200 --> 00:14:02.200]  我說不是
[00:14:02.200 --> 00:14:04.200]  是裡面的比外面更重要
[00:14:04.200 --> 00:14:06.200]  更重要
[00:14:06.200 --> 00:14:08.200]  我們經常講
[00:14:08.200 --> 00:14:10.200]  要先求他的國和他的義
[00:14:10.200 --> 00:14:12.200]  要先求他的國和他的義
[00:14:12.200 --> 00:14:14.200]  然後就說這些世上的事
[00:14:14.200 --> 00:14:16.200]  不要求了
[00:14:16.200 --> 00:14:18.200]  子女讀書我們做事身體健康都不重要
[00:14:18.200 --> 00:14:20.200]  不是啊下面說什麼
[00:14:20.200 --> 00:14:22.200]  只要求他的國和他的義
[00:14:22.200 --> 00:14:24.200]  然後說什麼
[00:14:24.200 --> 00:14:26.200]  這些一切都會賜給你的
[00:14:26.200 --> 00:14:28.200]  主圖文說什麼
[00:14:28.200 --> 00:14:30.200]  日用的飲食都賜給我們
[00:14:30.200 --> 00:14:32.200]  不是不可以求
[00:14:32.200 --> 00:14:34.200]  不過你要明白什麼是先什麼是後
[00:14:34.200 --> 00:14:36.200]  不可以為了外面而放棄裡面
[00:14:36.200 --> 00:14:38.200]  不可以為了財物而放棄人格
[00:14:38.200 --> 00:14:40.200]  不可以為了財物而放棄人品
[00:14:40.200 --> 00:14:42.200]  不可以為了財物而放棄人品
[00:14:42.200 --> 00:14:44.200]  不可以為了財物而放棄人品
[00:14:44.200 --> 00:14:46.200]  這是不可以的
