
[00:00:00.000 --> 00:00:07.480]  好 大家早安 今天我的聲音很磁性
[00:06:14.880 --> 00:06:17.880]  這裡清楚談論到
[00:06:17.880 --> 00:06:19.880]  去到末世的景象
[00:06:19.880 --> 00:06:23.880]  必然有逼迫的事情出現
[00:06:23.880 --> 00:06:25.880]  而這些被逼迫的人
[00:06:25.880 --> 00:06:30.880]  願意存留在被迫迫的景象裡
[00:06:30.880 --> 00:06:33.880]  這些人耶穌竟然說了
[00:06:33.880 --> 00:06:35.880]  他們是一群蒙福的人
[00:06:35.880 --> 00:06:38.880]  首先我再重複再說一次
[00:06:38.880 --> 00:06:40.880]  不是因為你肯去逼迫
[00:06:40.880 --> 00:06:43.880]  被迫迫然後你成為蒙福的人
[00:06:43.880 --> 00:06:44.880]  不是
[00:06:44.880 --> 00:06:47.880]  是蒙福的人其中一個表現
[00:06:47.880 --> 00:06:49.880]  是遇見逼迫
[00:06:49.880 --> 00:06:52.880]  仍然在逼迫的裡面面對
[00:06:52.880 --> 00:06:55.880]  所以在上次主日著崇拜裡
[00:06:55.880 --> 00:06:57.880]  我很強調一點
[00:06:57.880 --> 00:07:03.880]  就是我們如何去面對這個世界
[00:07:03.880 --> 00:07:06.880]  末世的經文不是用來預測
[00:07:06.880 --> 00:07:09.880]  未來我們如何的遭遇
[00:07:09.880 --> 00:07:11.880]  而是讓我們去明白
[00:07:11.880 --> 00:07:15.880]  在末世的景象應該怎樣而活
[00:07:15.880 --> 00:07:18.880]  同樣除了在聖經裡記載
[00:07:18.880 --> 00:07:20.880]  逼迫的景象外
[00:07:20.880 --> 00:07:22.880]  我們也必須要明白
[00:07:22.880 --> 00:07:26.880]  哥林多前書第一章
[00:07:26.880 --> 00:07:28.880]  第25至31節裡
[00:07:28.880 --> 00:07:32.880]  同樣提及到有關受逼迫的事情
[00:07:32.880 --> 00:07:34.880]  這是保羅的神學
[00:07:34.880 --> 00:07:36.880]  如果大家有機會重新去看
[00:07:36.880 --> 00:07:39.880]  哥林多前書第一章
[00:07:39.880 --> 00:07:42.880]  第25至31節的經文
[00:07:42.880 --> 00:07:43.880]  是這樣記載的
[00:07:43.880 --> 00:07:46.880]  因為神的愚拙總比智慧
[00:07:46.880 --> 00:07:48.880]  神的軟弱總比人強
[00:07:48.880 --> 00:07:51.880]  弟兄們可見你們蒙召的
[00:07:51.880 --> 00:07:55.880]  按著肉體有智慧的不多
[00:07:55.880 --> 00:07:56.880]  有能力的不多
[00:07:56.880 --> 00:07:58.880]  有尊貴的也不多
[00:07:58.880 --> 00:08:00.880]  上帝卻揀選世上愚拙的
[00:08:00.880 --> 00:08:03.880]  叫有智慧的收奎
[00:08:03.880 --> 00:08:06.880]  又揀選了世上軟弱的
[00:08:06.880 --> 00:08:09.880]  叫那強壯的羞辱愧
[00:08:09.880 --> 00:08:11.880]  神也揀選了世上卑賤的
[00:08:11.880 --> 00:08:13.880]  被人厭惡的
[00:08:13.880 --> 00:08:15.880]  以及那無有的
[00:08:15.880 --> 00:08:18.880]  為要廢掉都有的
[00:08:18.880 --> 00:08:20.880]  使一切有血氣的在神的面前
[00:08:20.880 --> 00:08:22.880]  一個也不能自誇
[00:08:22.880 --> 00:08:26.880]  但你們得在基督耶穌女是本符神
[00:08:26.880 --> 00:08:29.880]  神又使你們成為我們的智慧
[00:08:29.880 --> 00:08:31.880]  公義 聖潔 救贖
[00:08:31.880 --> 00:08:32.880]  如經上所記
[00:08:32.880 --> 00:08:36.880]  誇厚的當指著主誇厚
[00:08:36.880 --> 00:08:40.880]  當我們明白了哥倫多前書
[00:08:40.880 --> 00:08:42.880]  這一段的記載的時候
[00:08:42.880 --> 00:08:45.880]  我們會發現到原來
[00:08:45.880 --> 00:08:48.880]  在受逼迫的警方裡面
[00:08:48.880 --> 00:08:52.880]  我們會被人恥笑為一種愚拙的行為
[00:08:52.880 --> 00:08:54.880]  哪有人這麼蠢的
[00:08:54.880 --> 00:08:56.880]  聰明一點好一點
[00:08:56.880 --> 00:08:58.880]  或者自己比較
[00:08:58.880 --> 00:09:01.880]  多了酒棧會好一點的
[00:09:01.880 --> 00:09:03.880]  但原來
[00:09:03.880 --> 00:09:06.880]  這不是真正神的子民
[00:09:06.880 --> 00:09:09.880]  被揀選的族類應有的表現
[00:09:09.880 --> 00:09:12.880]  相反原來愚拙的人
[00:09:12.880 --> 00:09:15.880]  被西人視為愚拙的人
[00:09:15.880 --> 00:09:18.880]  而是上主的心意
[00:09:18.880 --> 00:09:20.880]  要藉著他而彰顯出來
[00:09:20.880 --> 00:09:24.880]  當我們有了這兩個背景的時候
[00:09:24.880 --> 00:09:27.880]  我們就開始明白到一點
[00:09:27.880 --> 00:09:30.880]  為什麼我們會受逼迫呢?
[00:09:30.880 --> 00:09:34.880]  為什麼我們會被這個世界視為愚拙呢?
[00:09:34.880 --> 00:09:37.880]  其中一個在馬太福音
[00:09:37.880 --> 00:09:41.880]  耶穌親口曾經提及過門徒的
[00:09:41.880 --> 00:09:43.880]  是因為你傳講我
[00:09:43.880 --> 00:09:46.880]  傳講主耶穌基督的名字
[00:09:46.880 --> 00:09:48.880]  所以在馬太福音第十章第22節裡面
[00:09:48.880 --> 00:09:51.880]  耶穌直接指出給門徒知道
[00:09:51.880 --> 00:09:55.880]  因為我的名你們會被仇恨
[00:09:55.880 --> 00:09:58.880]  因為這個原因
[00:09:58.880 --> 00:10:01.880]  你們會被仇恨的時候
[00:10:01.880 --> 00:10:04.880]  這是不變的事實
[00:10:04.880 --> 00:10:07.880]  而回到我們今天看這段聖經
[00:10:07.880 --> 00:10:08.880]  一開始第九節說
[00:10:08.880 --> 00:10:13.880]  那時 指前文所說的末世時代
[00:10:13.880 --> 00:10:17.880]  人要把你們陷在患難裡
[00:10:17.880 --> 00:10:18.880]  也要殺害你們
[00:10:18.880 --> 00:10:21.880]  你們也要為我的名被抹了恨污
[00:10:21.880 --> 00:10:26.880]  就是異曲同工的貫徹陳述
[00:10:26.880 --> 00:10:30.880]  所以今天我們作為信徒
[00:10:30.880 --> 00:10:32.880]  如果我們活在這個地上
[00:10:32.880 --> 00:10:34.880]  我告訴你我信了耶穌之後
[00:10:34.880 --> 00:10:37.880]  我每樣東西都很好
[00:10:37.880 --> 00:10:39.880]  我每樣東西在這個世界
[00:10:39.880 --> 00:10:42.880]  人們都很欣賞我們
[00:10:42.880 --> 00:10:45.880]  人們很愛我們
[00:10:45.880 --> 00:10:47.880]  那你要想清楚
[00:10:47.880 --> 00:10:51.880]  為什麼和聖經耶穌說的完全不同呢?
[00:10:51.880 --> 00:10:53.880]  今天的教會
[00:10:53.880 --> 00:10:56.880]  要把教會包裝成為一個
[00:10:56.880 --> 00:11:00.880]  人見人愛車見車載的情況
[00:11:00.880 --> 00:11:02.880]  我們又反過來看看
[00:11:02.880 --> 00:11:08.880]  今天的教會怎樣使人喜歡它呢?
[00:11:08.880 --> 00:11:12.880]  無非在教會我們做多些好事
[00:11:12.880 --> 00:11:19.880]  做多些滿足到這個世界的人喜悅的事情
[00:11:19.880 --> 00:11:22.880]  這個世界的人最喜歡什麼呢?
[00:11:22.880 --> 00:11:24.880]  利益
[00:11:24.880 --> 00:11:28.880]  教會就做多些提供利益的好處
[00:11:28.880 --> 00:11:32.880]  人們就會喜歡教會
[00:11:32.880 --> 00:11:35.880]  喜歡教會人們就會來
[00:11:35.880 --> 00:11:37.880]  那我想問
[00:11:37.880 --> 00:11:40.880]  如果這樣的做法就是教會
[00:11:40.880 --> 00:11:43.880]  那原來那些所謂的社福機構
[00:11:43.880 --> 00:11:45.880]  其實全部都是教會
[00:11:45.880 --> 00:11:49.880]  因為他們做的都是大家很喜歡的東西
[00:11:49.880 --> 00:11:58.880]  教會和不同的世界上的社福機構有什麼分別呢?
[00:11:58.880 --> 00:12:02.880]  回到這段聖經就是這個分別
[00:12:02.880 --> 00:12:07.880]  教會會因主的名而受迫害
[00:12:07.880 --> 00:12:09.880]  人會苦厭
[00:12:09.880 --> 00:12:13.880]  真正的教會在這個世界會被人苦厭的
[00:12:13.880 --> 00:12:17.880]  而不是被人喜悅的
[00:12:17.880 --> 00:12:22.880]  同樣教會做出來成為人所喜悅的
[00:12:22.880 --> 00:12:25.880]  反而我們就要問一個很重要的問題
[00:12:25.880 --> 00:12:27.880]  這就是教會嗎?
[00:12:27.880 --> 00:12:30.880]  還是這就是真的教會嗎?
[00:12:30.880 --> 00:12:34.880]  而且在這段聖經提及到
[00:12:34.880 --> 00:12:40.880]  有很多的人將會走向這個地步
[00:12:40.880 --> 00:12:43.880]  我們繼續看第十節
[00:12:43.880 --> 00:12:45.880]  又是那時
[00:12:45.880 --> 00:12:52.880]  那時必有許多人跌倒也要彼此陷害彼此恨惡
[00:12:52.880 --> 00:12:55.880]  並且苦奢假先知起來
[00:12:55.880 --> 00:13:00.880]  謎惑多人只因不法的事增多
[00:13:00.880 --> 00:13:03.880]  許多的愛心才漸漸被冷淡了
[00:13:03.880 --> 00:13:07.880]  請留意單單在這裏一節
[00:13:07.880 --> 00:13:10.880]  不是一節 兩節的經文
[00:13:10.880 --> 00:13:12.880]  十節和第十一節裏面
[00:13:12.880 --> 00:13:17.880]  連續講了多次多人的陳述
[00:13:17.880 --> 00:13:21.880]  所以當我們仔細看這段聖經時
[00:13:21.880 --> 00:13:23.880]  這個末世的景象是甚麼呢?
[00:13:23.880 --> 00:13:26.880]  為何會有許多的人跌倒呢?
[00:13:26.880 --> 00:13:30.880]  為何這些人會彼此陷害彼此恨惡呢?
[00:13:30.880 --> 00:13:33.880]  為何有許多的假先知會起來呢?
[00:13:33.880 --> 00:13:37.880]  為何會有許多的人呢?
[00:13:37.880 --> 00:13:40.880]  這究竟是甚麼現象呢?
[00:13:40.880 --> 00:13:42.880]  記不記得我剛才所講的
[00:13:42.880 --> 00:13:46.880]  哥倫多前書第一章第25至31節
[00:13:46.880 --> 00:13:48.880]  有這個背景
[00:13:48.880 --> 00:13:52.880]  適逢哥倫多教會的人
[00:13:52.880 --> 00:13:55.880]  他以為自己很聰明
[00:13:55.880 --> 00:13:58.880]  但哥倫多教會是一間甚麼教會呢?
[00:13:58.880 --> 00:14:03.880]  哥倫多教會絕對不是以馬來人真相會這樣的教會
[00:14:03.880 --> 00:14:07.880]  哥倫多教會是一間人才濟濟
[00:14:07.880 --> 00:14:15.880]  在當時非常顯赫的社會名流所翻的教會
[00:14:15.880 --> 00:14:19.880]  所以大家要翻主日學
[00:14:19.880 --> 00:14:23.880]  主日學介紹不同的教會的時候
[00:14:23.880 --> 00:14:32.880]  發覺哥倫多教會是當時在地中海裏的一個主要商廣
[00:14:32.880 --> 00:14:36.880]  這個商廣不單是做生意那麼簡單
[00:14:36.880 --> 00:14:42.880]  它是文化和政治交流的重心點
[00:14:42.880 --> 00:14:49.880]  因為它處於海域之間最合逢的地方
[00:14:49.880 --> 00:14:56.880]  於是在哥倫多教會的哥倫多城裏
[00:14:56.880 --> 00:15:01.880]  促進運輸業的發展或貨運
[00:15:01.880 --> 00:15:03.880]  由西向東或東向西
[00:15:03.880 --> 00:15:07.880]  他們有一個很特別的運作
[00:15:07.880 --> 00:15:15.880]  就是將船或貨物直接運到另一邊海
[00:15:15.880 --> 00:15:17.880]  用一個最合逢的地方
[00:15:17.880 --> 00:15:21.880]  將貨物很快繞道向南再往北而去走
[00:15:21.880 --> 00:15:26.880]  如果今天你想知道牧師是怎樣
[00:15:26.880 --> 00:15:28.880]  當然你要看圖片
[00:15:28.880 --> 00:15:33.880]  但如果你想知道親歷奇境是怎樣
[00:15:33.880 --> 00:15:36.880]  其實哥倫多在安德里有
[00:15:36.880 --> 00:15:40.880]  安德里有一個地方叫Big Falls
[00:15:40.880 --> 00:15:42.880]  那裏有一個水閘
[00:15:42.880 --> 00:15:45.880]  那裏的水閘很特別
[00:15:45.880 --> 00:15:48.880]  它可以讓船通過
[00:15:48.880 --> 00:15:50.880]  但水是不通的
[00:15:50.880 --> 00:15:52.880]  你就會問牧師
[00:15:52.880 --> 00:15:55.880]  水不通那些船怎樣走呢?
[00:15:55.880 --> 00:15:58.880]  原來很奇妙的
[00:15:58.880 --> 00:16:01.880]  他有一個很大的升降機
[00:16:01.880 --> 00:16:09.880]  他將船由一邊的湖或河道沉入海
[00:16:09.880 --> 00:16:13.880]  將船駛入升降機後
[00:16:13.880 --> 00:16:19.880]  升降機會走出地面穿過山谷
[00:16:19.880 --> 00:16:22.880]  然後落到另一邊的湖
[00:16:22.880 --> 00:16:24.880]  然後沉回海中
[00:16:24.880 --> 00:16:26.880]  將船駛入海中
[00:16:26.880 --> 00:16:28.880]  那些船就可以離開了
[00:16:28.880 --> 00:16:31.880]  你會問牧師是怎樣的?
[00:16:31.880 --> 00:16:35.880]  原來加拿大有這樣的建築
[00:16:35.880 --> 00:16:38.880]  船是不需要用船紙的
[00:16:38.880 --> 00:16:40.880]  有些地方有些水閘
[00:16:40.880 --> 00:16:43.880]  將整艘船搬起
[00:16:43.880 --> 00:16:45.880]  好像運輸貨車
[00:16:45.880 --> 00:16:48.880]  由一邊岸拖到另一邊岸
[00:16:48.880 --> 00:16:50.880]  沉回海中就給船
[00:16:50.880 --> 00:16:53.880]  加拿大城就是這樣的情況
[00:16:53.880 --> 00:16:58.880]  因此加拿大城充滿了很多有知識的人
[00:16:58.880 --> 00:17:00.880]  有財產的人
[00:17:00.880 --> 00:17:04.880]  如果看加拿大教會的前書
[00:17:04.880 --> 00:17:06.880]  剛才我已經記載過
[00:17:06.880 --> 00:17:08.880]  很多人以為自己很聰明
[00:17:08.880 --> 00:17:10.880]  很聰明
[00:17:10.880 --> 00:17:13.880]  為何他們會覺得自己很聰明?
[00:17:13.880 --> 00:17:15.880]  因為賺到錢
[00:17:15.880 --> 00:17:18.880]  他們有文化修養
[00:17:18.880 --> 00:17:21.880]  因為這是交通的要道
[00:17:21.880 --> 00:17:27.880]  所以自然成為很多文化交流的集散點
[00:17:27.880 --> 00:17:30.880]  在政治上也是一個重要的關卡
[00:17:30.880 --> 00:17:32.880]  軍隊駐紮在那裏
[00:17:32.880 --> 00:17:34.880]  在這樣的大前提下
[00:17:34.880 --> 00:17:41.880]  他們以為教會是很了不起的教會
[00:17:41.880 --> 00:17:45.880]  但保羅卻在寫哥林多前書時
[00:17:45.880 --> 00:17:49.880]  充滿了一個很嚴格的要求
[00:17:49.880 --> 00:17:53.880]  並且點出哥林多教會裏面的問題
[00:17:53.880 --> 00:17:56.880]  就是每個人以為自己很聰明
[00:17:56.880 --> 00:17:59.880]  曾經我去一間教會
[00:17:59.880 --> 00:18:02.880]  跟一個教會的主任牧者說
[00:18:02.880 --> 00:18:05.880]  Ellen 你的教會怎樣?
[00:18:05.880 --> 00:18:07.880]  我的教會不是很大
[00:18:07.880 --> 00:18:09.880]  是很小的教會
[00:18:09.880 --> 00:18:10.880]  他自己說
[00:18:10.880 --> 00:18:14.880]  我們教會人才濟濟
[00:18:14.880 --> 00:18:18.880]  教會是否真的要人才濟濟呢?
[00:18:18.880 --> 00:18:20.880]  才叫教會
[00:18:20.880 --> 00:18:23.880]  為何要人才濟濟呢?
[00:18:23.880 --> 00:18:27.880]  因為人才濟濟可以吸引很多人來
[00:18:27.880 --> 00:18:34.880]  找工作 住宿 幫助 生意
[00:18:34.880 --> 00:18:37.880]  最好的地點
[00:18:37.880 --> 00:18:39.880]  耶穌在這裏說
[00:18:39.880 --> 00:18:44.880]  在這個時候有很多人開始跌倒
[00:18:44.880 --> 00:18:49.880]  怎樣跌倒呢?
[00:18:49.880 --> 00:18:55.880]  如果你是一個不是很聰明的人
[00:18:55.880 --> 00:18:58.880]  有一批人很聰明的
[00:18:58.880 --> 00:19:02.880]  能賺到錢的
[00:19:02.880 --> 00:19:07.880]  你會不會跟他們一起?
[00:19:07.880 --> 00:19:09.880]  廣東人也有句說話
[00:19:09.880 --> 00:19:13.880]  看有什麼大事
[00:19:13.880 --> 00:19:16.880]  當如果你要傳主的道的時候
[00:19:16.880 --> 00:19:19.880]  人們喜歡聽
[00:19:19.880 --> 00:19:21.880]  但另一批人告訴你
[00:19:21.880 --> 00:19:22.880]  我可以傳主的道
[00:19:22.880 --> 00:19:24.880]  人們好像喜歡聽的時候
[00:19:24.880 --> 00:19:28.880]  你會跟哪一批人?
[00:19:28.880 --> 00:19:30.880]  很自然
[00:19:30.880 --> 00:19:33.880]  你當然是跟那批會傳主道的人
[00:19:33.880 --> 00:19:36.880]  而他們的人很喜歡聽他講的主的道
[00:19:36.880 --> 00:19:42.880]  但當我們看回耶穌這裏說
[00:19:42.880 --> 00:19:48.880]  你會因為傳我名而被萬民恨惡的時候
[00:19:48.880 --> 00:19:50.880]  這句不是我說的
[00:19:50.880 --> 00:19:52.880]  這是耶穌自己說的
[00:19:52.880 --> 00:19:54.880]  他的名傳講的時候
[00:19:54.880 --> 00:19:56.880]  他的性質會被人憎的時候
[00:19:56.880 --> 00:19:59.880]  為什麼有些人傳講主的道理
[00:19:59.880 --> 00:20:02.880]  人們會喜歡聽呢?
[00:20:03.880 --> 00:20:07.880]  於是在這兩者的對比之下
[00:20:07.880 --> 00:20:10.880]  很多人學精面
[00:20:10.880 --> 00:20:12.880]  哥倫多教會就是這樣的情況
[00:20:12.880 --> 00:20:15.880]  有些很聰明的信徒
[00:20:15.880 --> 00:20:16.880]  是回教會的
[00:20:16.880 --> 00:20:18.880]  是大有錢人
[00:20:18.880 --> 00:20:20.880]  於是他們也回教會
[00:20:20.880 --> 00:20:21.880]  回去吧
[00:20:21.880 --> 00:20:24.880]  他們這班有錢人又怎樣說呢?
[00:20:24.880 --> 00:20:26.880]  信了主之後
[00:20:26.880 --> 00:20:28.880]  上主怎樣保守他做生意就順利
[00:20:28.880 --> 00:20:31.880]  有困難都可以順利通過
[00:20:31.880 --> 00:20:32.880]  有挑戰的時候
[00:20:32.880 --> 00:20:33.880]  有難題的時候
[00:20:33.880 --> 00:20:35.880]  都可以迎刃而解
[00:20:35.880 --> 00:20:39.880]  這種信仰吸引嗎?
[00:20:39.880 --> 00:20:45.880]  耶穌上要指出末世的時候就是這樣
[00:20:45.880 --> 00:20:48.880]  很多傳主道的人
[00:20:48.880 --> 00:20:50.880]  傳出來是
[00:20:50.880 --> 00:20:54.880]  「越人耳朵越人眼目」
[00:20:54.880 --> 00:20:57.880]  在這樣的情況
[00:20:57.880 --> 00:21:01.880]  很多人就漸漸跌倒
[00:21:01.880 --> 00:21:02.880]  跟著他走
[00:21:02.880 --> 00:21:04.880]  這個跌倒的意思
[00:21:04.880 --> 00:21:11.880]  是指到這班人放棄了原本對上主的說話本質
[00:21:11.880 --> 00:21:14.880]  然後跟隨這班人走
[00:21:14.880 --> 00:21:16.880]  結局這班人怎樣做呢?
[00:21:16.880 --> 00:21:17.880]  我們繼續看
[00:21:17.880 --> 00:21:23.880]  「也要彼此陷害彼此恨惡」
[00:21:23.880 --> 00:21:26.880]  為什麼會有這樣的情況出現呢?
[00:21:26.880 --> 00:21:32.880]  當在教會裏有人傳了道理
[00:21:32.880 --> 00:21:35.880]  傳了之後別人不喜歡聽
[00:21:35.880 --> 00:21:38.880]  但有一批人傳了之後別人很喜歡聽
[00:21:38.880 --> 00:21:39.880]  跟隨的時候
[00:21:39.880 --> 00:21:43.880]  就很容易造成教會裏的分裂
[00:21:43.880 --> 00:21:45.880]  造成兩批這樣的人
[00:21:45.880 --> 00:21:48.880]  而這兩批的人
[00:21:48.880 --> 00:21:58.880]  就會變成了彼此爭端的製造者
[00:21:58.880 --> 00:22:01.880]  在這樣的情況下
[00:22:01.880 --> 00:22:03.880]  他唯有怎樣呢?
[00:22:03.880 --> 00:22:06.880]  抹黑對方
[00:22:06.880 --> 00:22:09.880]  我相信如果真是傳主道的人
[00:22:09.880 --> 00:22:11.880]  認識傳主道理
[00:22:11.880 --> 00:22:13.880]  是針對人的罪而去說
[00:22:13.880 --> 00:22:15.880]  而人的罪是
[00:22:15.880 --> 00:22:17.880]  惡的時候
[00:22:17.880 --> 00:22:20.880]  人不想接觸不想處理的時候
[00:22:20.880 --> 00:22:24.880]  這班人通常都不會再跟這些
[00:22:24.880 --> 00:22:28.880]  傳異樣福音的人討論
[00:22:28.880 --> 00:22:31.880]  但傳異樣福音的人
[00:22:31.880 --> 00:22:33.880]  即是傳福音之後人們會很喜歡你
[00:22:33.880 --> 00:22:35.880]  然後回來教會
[00:22:35.880 --> 00:22:38.880]  這班人卻不會仔細地去壓制
[00:22:38.880 --> 00:22:42.880]  傳主的福音道理的人
[00:22:42.880 --> 00:22:44.880]  為什麼呢?
[00:22:44.880 --> 00:22:48.880]  因為他們的勢力越來越龐大
[00:22:48.880 --> 00:22:50.880]  看節目時問
[00:22:50.880 --> 00:22:51.880]  如果我告訴你
[00:22:51.880 --> 00:22:52.880]  你信了耶穌之後
[00:22:52.880 --> 00:22:53.880]  會風生水起的
[00:22:53.880 --> 00:22:57.880]  你喜歡我還是不喜歡我?
