
[00:00:00.000 --> 00:00:09.200]  有一個小孩子參加了教會聖誕崇拜
[00:03:09.240 --> 00:03:11.080]  成就在我身上」
[00:03:11.080 --> 00:03:11.880]  然後她還說
[00:03:11.880 --> 00:03:14.080]  「我不是很被迫很慘的樣子」
[00:03:14.080 --> 00:03:16.400]  「我的心尊主為大」
[00:03:16.400 --> 00:03:17.280]  「我的靈」
[00:03:17.280 --> 00:03:18.400]  是一個平衡的說法
[00:03:18.400 --> 00:03:21.800]  「以臣我的救主為樂」
[00:03:21.800 --> 00:03:24.960]  即是她很快樂地接受這件很委屈的事
[00:03:24.960 --> 00:03:26.080]  我們再聽一次
[00:03:26.080 --> 00:03:28.880]  她說「我很快樂地照著神的話
[00:03:28.880 --> 00:03:32.040]  接受這件委屈的事」
[00:03:32.040 --> 00:03:35.800]  你試過說過這樣很矛盾的話沒有?
[00:03:35.800 --> 00:03:37.120]  我不知道有多少人很委屈的時間
[00:03:37.120 --> 00:03:39.720]  可以很快樂地接受
[00:03:39.720 --> 00:03:42.240]  差不多從人性角度來說沒有可能
[00:03:42.240 --> 00:03:43.520]  委屈的時候當然很不開心
[00:03:43.520 --> 00:03:44.240]  很生氣
[00:03:44.240 --> 00:03:46.320]  或者有很多辯護
[00:03:46.320 --> 00:03:49.800]  但瑪利亞一直很安靜地反覆思想
[00:03:49.800 --> 00:03:51.200]  然後她說
[00:03:51.200 --> 00:03:53.040]  「我用喜樂的心
[00:03:53.040 --> 00:03:56.280]  尊重神的心去接受這件事」
[00:03:56.280 --> 00:03:58.920]  瑪利亞對耶穌基督出生的反應就是
[00:03:58.920 --> 00:04:01.000]  她信服上帝
[00:04:01.000 --> 00:04:02.000]  換言之
[00:04:02.000 --> 00:04:04.000]  如果我們聽見
[00:04:04.000 --> 00:04:07.480]  或者我們慶祝耶穌基督降生的時候
[00:04:07.480 --> 00:04:11.320]  我們心裡沒有對上帝信服的話
[00:04:11.320 --> 00:04:14.840]  這不是一個應該有的態度
[00:04:14.840 --> 00:04:16.360]  信服這個說法
[00:04:16.360 --> 00:04:18.040]  特別是在後現代社會裡
[00:04:18.040 --> 00:04:19.960]  已經差不多被遺忘
[00:04:19.960 --> 00:04:21.640]  或者被貶低為
[00:04:21.640 --> 00:04:23.320]  是一種沒有能力
[00:04:23.320 --> 00:04:27.320]  是一種弱者的表現才會信服
[00:04:27.320 --> 00:04:30.160]  我不知道你心靈裡有沒有一些人是信服的
[00:04:30.160 --> 00:04:32.400]  或者你覺得很難
[00:04:32.400 --> 00:04:33.920]  我在婚禮的時候
[00:04:33.920 --> 00:04:35.240]  我經常說信服的訊息
[00:04:35.240 --> 00:04:36.720]  特別是照姐妹說
[00:04:36.720 --> 00:04:37.960]  但多數人都說
[00:04:37.960 --> 00:04:40.200]  「她對我就服」
[00:04:40.200 --> 00:04:41.040]  我說過很多次
[00:04:41.040 --> 00:04:42.800]  那些不是叫信服
[00:04:42.800 --> 00:04:44.440]  那些叫不道理不服
[00:04:44.440 --> 00:04:46.880]  對就當然是服了
[00:04:46.880 --> 00:04:50.840]  但是在人生裡
[00:04:50.840 --> 00:04:52.360]  要信服
[00:04:52.360 --> 00:04:56.840]  本來是上帝叫我們向著祂
[00:04:56.840 --> 00:05:00.240]  或者向著神的事情應該有的態度
[00:05:00.240 --> 00:05:03.200]  這個東西我很多時候都感嘆
[00:05:03.200 --> 00:05:05.840]  大家知不知道回教徒的意思
[00:05:05.840 --> 00:05:07.200]  Muslim這個字是什麼意思?
[00:05:07.200 --> 00:05:08.840]  基本上是什麼意思?
[00:05:08.840 --> 00:05:10.720]  Muslim回教基本上的意思
[00:05:10.720 --> 00:05:15.960]  或者我們叫做穆斯林
[00:05:15.960 --> 00:05:17.240]  是什麼意思呢?
[00:05:17.240 --> 00:05:19.680]  是指信服
[00:05:19.680 --> 00:05:22.200]  剛過去我們有機會去探訪
[00:05:22.200 --> 00:05:26.920]  我們在印尼所參拜的姐妹
[00:05:26.920 --> 00:05:31.320]  其中一個環節我們參觀一間叫做印尼
[00:05:31.320 --> 00:05:36.000]  在當地一個回教的宣教士訓練基地
[00:05:36.000 --> 00:05:37.680]  一個宣教士訓練基地
[00:05:37.680 --> 00:05:41.520]  在四水是一個非常有名的訓練地方
[00:05:41.520 --> 00:05:43.520]  有幾個地方令我很驚訝的
[00:05:43.520 --> 00:05:44.680]  第一
[00:05:44.680 --> 00:05:47.520]  你知道這個地方有多少人在訓練呢?
[00:05:47.520 --> 00:05:50.720]  三千人
[00:05:50.720 --> 00:05:56.840]  三千人等於香港所有神學院加起來都不夠三千人
[00:05:56.840 --> 00:05:57.880]  第二
[00:05:57.880 --> 00:05:59.600]  他說因為我們現在不夠地方
[00:05:59.600 --> 00:06:00.920]  我們準備建一個大一點的
[00:06:00.920 --> 00:06:04.760]  我們將會收六千人
[00:06:04.760 --> 00:06:07.480]  第二
[00:06:07.480 --> 00:06:10.640]  他們多少歲在這裡讀書呢?
[00:06:10.640 --> 00:06:14.880]  12歲開始
[00:06:14.880 --> 00:06:17.000]  我們也拍了一些相片給大家看一下
[00:06:17.000 --> 00:06:20.600]  就是他們很開心很天真的這些女孩
[00:06:20.600 --> 00:06:24.480]  他們家庭
[00:06:24.480 --> 00:06:26.040]  他們的信仰
[00:06:26.040 --> 00:06:28.320]  這個女孩本身都以此為榮
[00:06:28.320 --> 00:06:31.480]  她很開心的接受了裝備
[00:06:31.480 --> 00:06:34.960]  最難令我困擾的就是
[00:06:34.960 --> 00:06:38.480]  他們在當中開始學日文、學韓文
[00:06:38.480 --> 00:06:40.160]  他還想找人教他學中文
[00:06:40.160 --> 00:06:41.160]  他問我可不可以介紹
[00:06:41.160 --> 00:06:42.360]  我都覺得很為難
[00:06:42.360 --> 00:06:44.040]  我介紹一個人去教他學中文
[00:06:44.040 --> 00:06:45.400]  接著他回來跟我們傳媒教
[00:06:45.400 --> 00:06:47.320]  我覺得有點為難
[00:06:47.320 --> 00:06:50.040]  好了
[00:06:50.040 --> 00:06:52.720]  為什麼學日文、學韓文、學中文呢?
[00:06:52.720 --> 00:06:56.160]  因為他們已經指派了這堆人將會去韓國
[00:06:56.160 --> 00:06:57.200]  這堆人將會去日本
[00:06:57.200 --> 00:06:59.600]  這堆人將會去中國
[00:06:59.600 --> 00:07:02.520]  你們想一想我們基督徒怎麼做法的
[00:07:02.520 --> 00:07:03.560]  我們等很久等很久
[00:07:03.560 --> 00:07:05.200]  你終於有感動了
[00:07:05.200 --> 00:07:06.480]  最後一支我叫了十多次
[00:07:06.480 --> 00:07:07.080]  你肯奉獻了
[00:07:07.080 --> 00:07:08.640]  我現在就不奉獻了
[00:07:08.640 --> 00:07:10.080]  好了 接著呢
[00:07:10.080 --> 00:07:11.760]  你有什麼領袖
[00:07:11.760 --> 00:07:14.480]  我領袖去澳門
[00:07:14.480 --> 00:07:15.720]  我領袖去歐洲
[00:07:15.720 --> 00:07:18.400]  我領袖去哪裡
[00:07:18.400 --> 00:07:20.880]  個人主義色彩很濃厚
[00:07:20.880 --> 00:07:21.840]  當然有它的好處
[00:07:21.840 --> 00:07:23.880]  也有上帝給予它的負擔
[00:07:23.880 --> 00:07:26.040]  但你可以想像比較之下
[00:07:26.040 --> 00:07:28.600]  這種信服的觀念
[00:07:28.600 --> 00:07:29.920]  慢慢從教教
[00:07:29.920 --> 00:07:32.400]  從我們對上帝的敬虔
[00:07:32.400 --> 00:07:33.960]  本來應該有的自然反應
[00:07:33.960 --> 00:07:37.680]  慢慢消失了
[00:07:37.680 --> 00:07:39.480]  馬尼亞對上帝的回應是
[00:07:39.480 --> 00:07:40.920]  因為你的說話
[00:07:40.920 --> 00:07:41.720]  因為出於你的說話
[00:07:41.720 --> 00:07:43.800]  所以我信服你
[00:07:43.800 --> 00:07:44.920]  當然信服在宗教裏面
[00:07:44.920 --> 00:07:46.240]  有一個很危險的說法
[00:07:46.240 --> 00:07:48.200]  就是很盲從的信服
[00:07:48.200 --> 00:07:49.360]  很沒有理智的信服
[00:07:49.360 --> 00:07:51.760]  這變成邪教 變成疑端
[00:07:51.760 --> 00:07:52.440]  不過這裏說的是
[00:07:52.440 --> 00:07:53.320]  因為你的說話
[00:07:53.320 --> 00:07:55.640]  所以我信服你
[00:07:55.640 --> 00:07:56.280]  然後他說
[00:07:56.280 --> 00:08:00.520]  我以主我的神為樂為大
[00:08:00.520 --> 00:08:03.920]  我希望我們對聖誕節的第一個回應
[00:08:03.920 --> 00:08:05.520]  好像馬尼亞一樣
[00:08:05.520 --> 00:08:07.200]  她聽見這個神的話
[00:08:07.200 --> 00:08:08.840]  她對上帝尊重
[00:08:08.840 --> 00:08:10.000]  並且有個心願
[00:08:10.000 --> 00:08:11.960]  我聽你講
[00:08:11.960 --> 00:08:13.640]  好 第二個我們看看
[00:08:13.640 --> 00:08:15.960]  我們比較常讀到一段經文
[00:08:15.960 --> 00:08:19.720]  就是「天使向牧羊人顯現」
[00:08:19.720 --> 00:08:21.920]  這裏聖經我們大家都很熟悉的
[00:08:21.920 --> 00:08:24.640]  就是說天使最先揀選的人
[00:08:24.640 --> 00:08:25.920]  不是揀選那些尊貴的人
[00:08:25.920 --> 00:08:27.680]  揀選的是一班平民百姓
[00:08:27.680 --> 00:08:29.320]  一班很普通的
[00:08:29.320 --> 00:08:30.560]  當時我們用今天說的
[00:08:30.560 --> 00:08:31.960]  一班普通的打工仔
[00:08:31.960 --> 00:08:34.760]  一班勞工向他們顯現
[00:08:34.760 --> 00:08:35.720]  然後就說
[00:08:35.720 --> 00:08:38.080]  他說你會見到一個的救主
[00:08:38.080 --> 00:08:41.680]  他會包著布臥在馬槽裏面
[00:08:41.680 --> 00:08:42.720]  他不是皇宮
[00:08:42.720 --> 00:08:45.040]  是一個馬棚很骯髒的
[00:08:45.040 --> 00:08:48.760]  餵牛羊吃東西的馬槽裏面
[00:08:48.760 --> 00:08:50.560]  在那裏看一個記號
[00:08:50.560 --> 00:08:52.920]  然後有一個布階音
[00:08:52.920 --> 00:08:56.240]  天使大聲地唱
[00:08:56.240 --> 00:08:58.360]  榮耀歸給至高的神
[00:08:58.360 --> 00:09:01.960]  然後地上平安歸於他所喜的人
[00:09:01.960 --> 00:09:03.360]  這本聖經我們都熟悉的
[00:09:03.360 --> 00:09:04.600]  所以我沒有專門打出來
[00:09:04.600 --> 00:09:05.520]  但我想大家留意的就是
[00:09:05.520 --> 00:09:06.680]  大家給個小留意
[00:09:06.680 --> 00:09:09.280]  當聽完這麼大的信息之後
[00:09:09.280 --> 00:09:11.720]  牧羊人有些什麼回應呢?
[00:09:11.720 --> 00:09:13.520]  我們一起看這本聖經
[00:09:13.520 --> 00:09:15.320]  就是路加第二章
[00:09:15.320 --> 00:09:17.840]  我們兩章剛才的第十五節
[00:09:17.840 --> 00:09:19.240]  去到第二十節
[00:09:19.240 --> 00:09:20.160]  十五節到二十節
[00:09:20.160 --> 00:09:21.960]  請一起來讀出
[00:09:21.960 --> 00:09:23.880]  眾天使
[00:09:23.880 --> 00:09:25.320]  先坐一張
[00:09:25.320 --> 00:09:26.320]  我們一起讀出
[00:09:26.320 --> 00:09:30.040]  眾天使離開他們升天去了
[00:09:30.040 --> 00:09:32.080]  牧羊的人彼此說
[00:09:32.080 --> 00:09:34.200]  我們往伯利行去
[00:09:34.200 --> 00:09:36.040]  看著所剩就的事
[00:09:36.040 --> 00:09:38.520]  就是主所指示我們的
[00:09:38.520 --> 00:09:40.120]  他們急忙去了
[00:09:40.120 --> 00:09:42.760]  就尋見瑪利亞和藥室
[00:09:42.760 --> 00:09:45.840]  又有那鷹孩臥在馬槽裏
[00:09:45.840 --> 00:09:47.040]  既然看見
[00:09:47.040 --> 00:09:50.720]  就把天使論者孩子的話傳開了
[00:09:50.720 --> 00:09:52.720]  凡聽見的
[00:09:52.720 --> 00:09:57.000]  就詫異牧羊之人對他們所說的話
[00:09:57.000 --> 00:09:59.320]  瑪利亞卻把這一切的事
[00:09:59.320 --> 00:10:00.800]  存在心裏
[00:10:00.800 --> 00:10:02.320]  反覆思想
[00:10:02.320 --> 00:10:04.080]  牧羊的人回去了
[00:10:04.080 --> 00:10:07.360]  因爲所聽見的一切事
[00:10:07.360 --> 00:10:10.000]  正如天使向他們所說的
[00:10:10.000 --> 00:10:11.920]  就歸榮耀與神
[00:10:11.920 --> 00:10:14.400]  讚美他
[00:10:14.400 --> 00:10:16.760]  牧羊人聽見這個消息之後
[00:10:16.760 --> 00:10:18.560]  第一個反應就是驗證
[00:10:18.560 --> 00:10:20.160]  你看見天使和他說
[00:10:20.160 --> 00:10:21.760]  他也想真的看看
[00:10:21.760 --> 00:10:25.320]  是否照著天使傳講神的話
[00:10:25.320 --> 00:10:26.720]  去那個地方
[00:10:26.720 --> 00:10:29.120]  看見是否真的有人
[00:10:29.120 --> 00:10:30.640]  生了一個嬰兒
[00:10:30.640 --> 00:10:33.200]  包著布臥在馬槽裏
[00:10:33.200 --> 00:10:35.680]  所以宗教信仰可以驗證的
[00:10:35.680 --> 00:10:37.680]  可以用理性去探討的
[00:10:37.680 --> 00:10:38.800]  不是一味的迷信
[00:10:38.800 --> 00:10:40.640]  可以真的去發掘
[00:10:40.640 --> 00:10:42.560]  找出那個真相的
[00:10:42.560 --> 00:10:44.000]  接著
[00:10:44.000 --> 00:10:45.320]  牧羊人知道之後
[00:10:45.320 --> 00:10:46.400]  這部聖經說
[00:10:46.400 --> 00:10:49.320]  他們很快就把第十七節說
[00:10:49.320 --> 00:10:51.480]  把孩子的話傳開了
[00:10:51.480 --> 00:10:53.920]  找到孩子的話傳開了
[00:10:53.920 --> 00:10:55.520]  然後二十節就說
[00:10:55.520 --> 00:10:59.720]  他們回來之後很開心地
[00:10:59.720 --> 00:11:02.760]  將所聽見所看見的一切事
[00:11:02.760 --> 00:11:03.920]  他告訴別人之外
[00:11:03.920 --> 00:11:06.240]  又將榮耀歸給神
[00:11:06.240 --> 00:11:07.120]  你看見他做了兩件事
[00:11:07.120 --> 00:11:08.520]  一個是告訴別人
[00:11:08.520 --> 00:11:09.800]  一個是將榮耀歸給神
[00:11:09.800 --> 00:11:11.400]  正如剛才我說的
[00:11:11.400 --> 00:11:12.800]  天使在顯現的時間
[00:11:12.800 --> 00:11:14.920]  在至高之處榮耀歸給神
[00:11:14.920 --> 00:11:15.800]  他做了這件事
[00:11:15.800 --> 00:11:19.400]  然後在地上平安歸於他所去的人
[00:11:19.400 --> 00:11:21.160]  他將這個平安的信息
[00:11:21.160 --> 00:11:24.040]  又傳給其他的人
[00:11:24.040 --> 00:11:27.480]  他傳揚上帝的信息
[00:11:27.480 --> 00:11:29.400]  他傳揚聖嬰出生
[00:11:29.400 --> 00:11:33.320]  是一個很自然的反應
[00:11:33.320 --> 00:11:37.160]  明天是我們一年一度的報佳音
[00:11:37.160 --> 00:11:39.600]  我自己個人的意見就是覺得
[00:11:39.600 --> 00:11:40.680]  二十四號晚上平安夜
[00:11:40.680 --> 00:11:42.080]  在那裡唱詩歌、派單張
[00:11:42.080 --> 00:11:44.200]  其實傳方的成效很低
[00:11:44.200 --> 00:11:45.440]  可以這麼說
[00:11:45.440 --> 00:11:46.560]  但是
[00:11:46.560 --> 00:11:48.000]  這是我們一年一次
[00:11:48.000 --> 00:11:51.200]  整個教會一起用我們的歌聲
[00:11:51.200 --> 00:11:52.760]  用我們的見證
[00:11:52.760 --> 00:11:54.640]  我們一言一行
[00:11:54.640 --> 00:11:56.080]  用我們的見證
[00:11:56.080 --> 00:11:57.840]  在這個社區裡面
[00:11:57.840 --> 00:12:00.680]  宣講上帝的一個機會
[00:12:00.680 --> 00:12:01.600]  一年一次
[00:12:01.600 --> 00:12:02.560]  我希望你能夠參加
[00:12:02.560 --> 00:12:03.080]  明天很冷
[00:12:03.080 --> 00:12:04.080]  請你記得
[00:12:04.080 --> 00:12:04.760]  穿多件衣服
[00:12:04.760 --> 00:12:08.360]  戴多條頸巾等等
[00:12:08.360 --> 00:12:09.120]  但是
[00:12:09.120 --> 00:12:11.440]  有時我覺得為難的地方就是
[00:12:11.440 --> 00:12:14.800]  要鼓勵弟兄姊妹去傳福音
[00:12:14.800 --> 00:12:16.800]  是不是有些馬過呢?
[00:12:16.800 --> 00:12:18.160]  不知道你知不知道我在說什麼
[00:12:18.160 --> 00:12:20.520]  如果你要被鼓勵
[00:12:20.520 --> 00:12:24.000]  要甚至是有些哄你
[00:12:24.000 --> 00:12:25.840]  要勉強你
[00:12:25.840 --> 00:12:28.720]  才肯參加去報佳音的活動
[00:12:28.720 --> 00:12:30.400]  參加傳福音的活動
[00:12:30.400 --> 00:12:33.400]  是不是有些馬過呢?
[00:12:33.400 --> 00:12:36.320]  我這麼說的原因是因為
[00:12:36.320 --> 00:12:38.320]  我相信去傳福音
[00:12:38.320 --> 00:12:40.520]  是一個很自然的現象
[00:12:40.520 --> 00:12:42.640]  如果你真的被神拯救出來之後
[00:12:42.640 --> 00:12:45.720]  你很自然的告訴別人
[00:12:45.720 --> 00:12:48.280]  我舉個例子
[00:12:48.280 --> 00:12:49.280]  假如不是真的
[00:12:49.280 --> 00:12:53.240]  請你不要覺得我散播虛假消息
[00:12:53.240 --> 00:12:53.840]  不是真的
[00:12:53.840 --> 00:12:55.120]  先說明不是真的
[00:12:55.120 --> 00:12:56.440]  假如百佳為康
[00:12:56.440 --> 00:12:58.560]  突然間8公斤米
[00:12:58.560 --> 00:13:00.280]  泰國香米
[00:13:00.280 --> 00:13:04.080]  賣29.9元
[00:13:04.080 --> 00:13:08.920]  你會怎麼做呢?
[00:13:08.920 --> 00:13:11.600]  我猜你馬上就入貨了
[00:13:11.600 --> 00:13:13.560]  我也知道這一點點街市行情
[00:13:13.560 --> 00:13:16.320]  應該賣多少錢呢?
[00:13:16.320 --> 00:13:17.920]  89.9元
[00:13:17.920 --> 00:13:19.960]  最便宜都賣89.9元
[00:13:19.960 --> 00:13:22.000]  突然間賣29.9元
[00:13:22.000 --> 00:13:22.800]  那你會入貨
[00:13:22.800 --> 00:13:25.600]  入貨之餘還會告訴別人
[00:13:25.600 --> 00:13:27.000]  你親戚朋友、街坊鄰居
[00:13:27.000 --> 00:13:28.040]  很便宜的快點買
[00:13:28.040 --> 00:13:29.640]  不買就吃虧
[00:13:29.640 --> 00:13:30.680]  這個就是很自然
[00:13:30.680 --> 00:13:32.200]  當你有一個好消息的時候
[00:13:32.200 --> 00:13:33.120]  你很自然的告訴別人
[00:13:33.120 --> 00:13:35.400]  你不說是不自然的
[00:13:35.400 --> 00:13:36.440]  反過來說
[00:13:36.440 --> 00:13:37.440]  為什麼我們不說呢?
[00:13:37.440 --> 00:13:39.000]  為什麼我們知道耶穌有好消息的時候
[00:13:39.000 --> 00:13:40.200]  我們不說呢?
[00:13:40.200 --> 00:13:41.880]  或者這麼難說呢?
[00:13:41.880 --> 00:13:45.440]  這麼難開口呢?
[00:13:45.440 --> 00:13:46.520]  原因可能是我們覺得
[00:13:46.520 --> 00:13:49.400]  這件事不是很真實
[00:13:49.400 --> 00:13:50.560]  所以很難說
[00:13:50.560 --> 00:13:53.000]  或者我對上帝的經歷不是很深
[00:13:53.000 --> 00:13:58.560]  所以很難說
[00:13:58.560 --> 00:14:02.280]  我有一個朋友讀中學的時候
[00:14:02.280 --> 00:14:04.480]  他和我本來很熱心的一起去傳福音
[00:14:04.480 --> 00:14:05.840]  很多年了
[00:14:05.840 --> 00:14:08.320]  後來他畢業之後出去工作
[00:14:08.320 --> 00:14:10.640]  慢慢他不回教會
[00:14:10.640 --> 00:14:13.000]  慢慢他說我不相信
[00:14:13.000 --> 00:14:15.320]  那幾年之後我有機會約他出來聊天
[00:14:15.320 --> 00:14:16.480]  那時候我做了傳道人
[00:14:16.480 --> 00:14:19.280]  我問他為什麼不相信呢?
[00:14:19.280 --> 00:14:21.360]  他說上帝不公平
[00:14:21.360 --> 00:14:21.880]  我問他為什麼不公平
[00:14:21.880 --> 00:14:23.480]  我還問他發生什麼事呢?
[00:14:23.480 --> 00:14:24.320]  他說
[00:14:24.320 --> 00:14:28.880]  我覺得他的信仰都不真實
[00:14:28.880 --> 00:14:32.760]  上帝對保羅和對我是不公平的
[00:14:32.760 --> 00:14:34.160]  上帝向保羅顯現
[00:14:34.160 --> 00:14:36.560]  在大馬色路上去顯現
[00:14:36.560 --> 00:14:39.400]  假如上帝在皇后大道中向我顯現
[00:14:39.400 --> 00:14:41.400]  那我也會相信的
[00:14:41.400 --> 00:14:43.440]  我也會像保羅那樣成為一個使徒
[00:14:43.440 --> 00:14:45.440]  也會傳福音的
[00:14:45.440 --> 00:14:47.000]  但上帝沒有向我顯現
[00:14:47.000 --> 00:14:49.000]  所以上帝不公平
[00:14:49.000 --> 00:14:51.720]  我不知道當中有沒有人這樣想法
[00:14:51.720 --> 00:14:53.040]  我信得不真
[00:14:53.040 --> 00:14:55.200]  是因為上帝對我不夠真實
[00:14:55.200 --> 00:14:56.440]  他不向我顯現
[00:14:56.440 --> 00:14:59.280]  我很多經歷祈禱他不聽
[00:14:59.280 --> 00:15:02.080]  我很多的心靈裡
[00:15:02.080 --> 00:15:04.560]  想尋求他 找不到
[00:15:04.560 --> 00:15:06.560]  假如我像剛才那個朋友說
[00:15:06.560 --> 00:15:08.760]  我看到上帝的作為的時候
[00:15:08.760 --> 00:15:12.560]  我也會成為一個熱心傳涼福音的人
[00:15:12.560 --> 00:15:14.160]  這個很容易成為很多人的邏輯
[00:15:14.160 --> 00:15:16.320]  以為因為上帝對我不真
[00:15:16.320 --> 00:15:18.920]  所以我自然很少說
[00:15:18.920 --> 00:15:20.000]  或者沒什麼話說
[00:15:20.000 --> 00:15:22.000]  不知道說什麼
[00:15:22.000 --> 00:15:26.200]  但這個邏輯我請你留意一下
[00:15:26.200 --> 00:15:27.400]  在耶穌的時代裡
[00:15:27.400 --> 00:15:29.320]  耶穌走過無數的神跡
[00:15:29.320 --> 00:15:31.960]  祂不只是在十二個門徒面前走
[00:15:31.960 --> 00:15:33.760]  祂還在很多群眾
[00:15:33.760 --> 00:15:35.400]  包括當時的敵黨
[00:15:35.400 --> 00:15:37.160]  最後要將祂釘在十字架
[00:15:37.160 --> 00:15:39.400]  那群宗教領袖的面前走
[00:15:39.400 --> 00:15:41.400]  但最後他們仍然硬著身
[00:15:41.400 --> 00:15:42.640]  看到神跡
[00:15:42.640 --> 00:15:44.040]  看到上帝的作為
[00:15:44.040 --> 00:15:46.040]  要拒絕祂
[00:15:46.040 --> 00:15:47.400]  所以這個邏輯本身
[00:15:47.400 --> 00:15:50.600]  在聖經裡我們看到不一定是這樣發生的
