
[00:00:00.000 --> 00:00:05.200]  今天是章林期的第二星期
[00:10:10.240 --> 00:10:12.240]  是上帝與我們同在
[00:10:12.240 --> 00:10:14.240]  要稱為
[00:10:14.240 --> 00:10:16.240]  以馬來利
[00:10:16.240 --> 00:10:18.240]  同貞女生子
[00:10:18.240 --> 00:10:20.240]  是稱為
[00:10:20.240 --> 00:10:22.240]  什麼意思呢
[00:10:22.240 --> 00:10:24.240]  女人今天很厲害
[00:10:24.240 --> 00:10:26.240]  什麼都做得到
[00:10:26.240 --> 00:10:28.240]  就算總統特首做得到
[00:10:28.240 --> 00:10:30.240]  但女人一樣做不到
[00:10:30.240 --> 00:10:32.240]  沒有男人生不了孩子
[00:10:32.240 --> 00:10:34.240]  雖然現在
[00:10:34.240 --> 00:10:36.240]  什麼代母子宮
[00:10:36.240 --> 00:10:38.240]  你都需要男人的貞子
[00:10:38.240 --> 00:10:40.240]  就是說
[00:10:40.240 --> 00:10:42.240]  以馬來利不是人的
[00:10:42.240 --> 00:10:44.240]  是神的
[00:10:44.240 --> 00:10:46.240]  是上帝的
[00:10:46.240 --> 00:10:48.240]  在瑪利亞這個同類裡
[00:10:48.240 --> 00:10:50.240]  看到上帝
[00:10:50.240 --> 00:10:52.240]  那個不是人
[00:10:52.240 --> 00:10:54.240]  而這個經文
[00:10:54.240 --> 00:10:56.240]  是來自以塞亞
[00:10:56.240 --> 00:10:58.240]  這是一個兆頭
[00:10:58.240 --> 00:11:00.240]  沒有人想過的
[00:11:00.240 --> 00:11:02.240]  當時
[00:11:02.240 --> 00:11:04.240]  在舊約
[00:11:04.240 --> 00:11:06.240]  以塞亞書
[00:11:06.240 --> 00:11:08.240]  剛才我們
[00:11:08.240 --> 00:11:10.240]  以塞亞書七章
[00:11:10.240 --> 00:11:12.240]  十到十六節
[00:11:12.240 --> 00:11:14.240]  怎麼說呢
[00:11:14.240 --> 00:11:16.240]  我們一起讀
[00:11:16.240 --> 00:11:18.240]  耶和華又曉喻
[00:11:18.240 --> 00:11:20.240]  阿哈斯說
[00:11:20.240 --> 00:11:22.240]  你向耶和華你的神求一個兆頭
[00:11:22.240 --> 00:11:24.240]  或求顯在深處
[00:11:24.240 --> 00:11:26.240]  或求顯在高處
[00:11:26.240 --> 00:11:28.240]  阿哈斯說
[00:11:28.240 --> 00:11:30.240]  我不求 我不試探耶和華
[00:11:30.240 --> 00:11:32.240]  以塞亞說
[00:11:32.240 --> 00:11:34.240]  大衛加昂 你們當庭
[00:11:34.240 --> 00:11:36.240]  你們使人厭煩
[00:11:36.240 --> 00:11:38.240]  豈算小事 還要使我的神厭煩
[00:11:38.240 --> 00:11:40.240]  因此
[00:11:40.240 --> 00:11:42.240]  主自己要給你們一個兆頭
[00:11:42.240 --> 00:11:44.240]  必有同類
[00:11:44.240 --> 00:11:46.240]  同類懷孕生子
[00:11:46.240 --> 00:11:48.240]  給他起名叫二馬來尼
[00:11:48.240 --> 00:11:50.240]  就是神與我們同在的意思
[00:11:50.240 --> 00:11:52.240]  道他曉得
[00:11:52.240 --> 00:11:54.240]  氣善澤道的時候
[00:11:54.240 --> 00:11:56.240]  刻必吃奶油與通脈
[00:11:56.240 --> 00:11:58.240]  因為在這孩子
[00:11:58.240 --> 00:12:00.240]  還不曉得
[00:12:00.240 --> 00:12:02.240]  氣惡澤善之先
[00:12:02.240 --> 00:12:04.240]  你所憎惡的那異王之地
[00:12:04.240 --> 00:12:06.240]  必自見氣
[00:12:06.240 --> 00:12:08.240]  整個經文
[00:12:08.240 --> 00:12:10.240]  是回應
[00:12:10.240 --> 00:12:12.240]  以塞亞
[00:12:12.240 --> 00:12:14.240]  以塞亞是什麼時候
[00:12:14.240 --> 00:12:16.240]  說的經文呢
[00:12:16.240 --> 00:12:18.240]  在猶大國
[00:12:18.240 --> 00:12:20.240]  很危急的時候
[00:12:20.240 --> 00:12:22.240]  當時有三個國家
[00:12:22.240 --> 00:12:24.240]  一個是亞述
[00:12:24.240 --> 00:12:26.240]  一個是以色列
[00:12:26.240 --> 00:12:28.240]  一個是阿蘭
[00:12:28.240 --> 00:12:30.240]  在這段經文裡
[00:12:30.240 --> 00:12:32.240]  我們看下去
[00:12:32.240 --> 00:12:34.240]  阿蘭和以色列
[00:12:34.240 --> 00:12:36.240]  當時
[00:12:36.240 --> 00:12:38.240]  兩個聯手
[00:12:38.240 --> 00:12:40.240]  對抗
[00:12:40.240 --> 00:12:42.240]  最大的
[00:12:42.240 --> 00:12:44.240]  就是亞述
[00:12:44.240 --> 00:12:46.240]  當時南征北討
[00:12:46.240 --> 00:12:48.240]  侵佔了很多地方
[00:12:48.240 --> 00:12:50.240]  現在要打以色列
[00:12:50.240 --> 00:12:52.240]  以色列和阿蘭這兩個國家
[00:12:52.240 --> 00:12:54.240]  聯手對抗亞述
[00:12:54.240 --> 00:12:56.240]  他們覺得不夠勢力
[00:12:56.240 --> 00:12:58.240]  於是就找了猶大
[00:12:58.240 --> 00:13:00.240]  猶大
[00:13:00.240 --> 00:13:04.240]  拒絕
[00:13:04.240 --> 00:13:06.240]  因為猶大原來私下
[00:13:06.240 --> 00:13:08.240]  和亞述私通
[00:13:08.240 --> 00:13:10.240]  當時以塞亞
[00:13:10.240 --> 00:13:12.240]  就和猶大國說
[00:13:12.240 --> 00:13:14.240]  千萬不要和亞述
[00:13:14.240 --> 00:13:16.240]  私通
[00:13:16.240 --> 00:13:18.240]  不要靠亞述
[00:13:18.240 --> 00:13:20.240]  也不要靠阿蘭和以色列
[00:13:20.240 --> 00:13:22.240]  靠耶和華
[00:13:22.240 --> 00:13:24.240]  你要保持自己的獨立
[00:13:24.240 --> 00:13:26.240]  保持你的獨立性
[00:13:26.240 --> 00:13:28.240]  如果你要靠亞述
[00:13:28.240 --> 00:13:30.240]  你沒有好結果
[00:13:30.240 --> 00:13:32.240]  當時阿哈斯這個皇帝
[00:13:32.240 --> 00:13:34.240]  他不信上帝
[00:13:34.240 --> 00:13:36.240]  這個皇帝不信上帝
[00:13:36.240 --> 00:13:38.240]  這個阿哈斯
[00:13:38.240 --> 00:13:40.240]  他要靠自己
[00:13:40.240 --> 00:13:42.240]  他以為他找到亞述
[00:13:42.240 --> 00:13:44.240]  一個大靠山
[00:13:44.240 --> 00:13:46.240]  所以他就不和以色列和阿蘭聯手
[00:13:46.240 --> 00:13:48.240]  以色列和阿蘭
[00:13:48.240 --> 00:13:50.240]  當時就說
[00:13:50.240 --> 00:13:52.240]  我現在和亞述打仗
[00:13:52.240 --> 00:13:54.240]  你就在後面
[00:13:54.240 --> 00:13:56.240]  你不幫我
[00:13:56.240 --> 00:13:58.240]  那你用什麼
[00:13:58.240 --> 00:14:00.240]  出賣我們
[00:14:00.240 --> 00:14:02.240]  於是阿蘭和以色列
[00:14:02.240 --> 00:14:04.240]  兩個國家就派兵
[00:14:04.240 --> 00:14:06.240]  先打猶大國
[00:14:06.240 --> 00:14:08.240]  現在兵臨城下
[00:14:08.240 --> 00:14:10.240]  很危急
[00:14:10.240 --> 00:14:12.240]  以賽亞就和阿哈斯說
[00:14:12.240 --> 00:14:14.240]  他說
[00:14:14.240 --> 00:14:16.240]  你向神求個笑頭
[00:14:16.240 --> 00:14:18.240]  神會拯救你
[00:14:18.240 --> 00:14:20.240]  阿哈斯就這樣說
[00:14:20.240 --> 00:14:22.240]  阿哈斯就裝熟悉
[00:14:22.240 --> 00:14:24.240]  我不求
[00:14:24.240 --> 00:14:26.240]  我不試探上帝
[00:14:26.240 --> 00:14:28.240]  阿哈斯去到一個地步
[00:14:28.240 --> 00:14:30.240]  就是不信上帝
[00:14:30.240 --> 00:14:32.240]  就好像
[00:14:32.240 --> 00:14:34.240]  自己什麼都行
[00:14:34.240 --> 00:14:36.240]  以賽亞就很生氣
[00:14:36.240 --> 00:14:38.240]  他要洗人厭煩
[00:14:38.240 --> 00:14:40.240]  他要洗人厭煩到多久
[00:14:40.240 --> 00:14:42.240]  要洗上帝厭煩多久
[00:14:42.240 --> 00:14:44.240]  上帝現在說我幫你
[00:14:44.240 --> 00:14:46.240]  阿哈斯就說
[00:14:46.240 --> 00:14:48.240]  我不洗你幫
[00:14:48.240 --> 00:14:50.240]  我不需要
[00:14:50.240 --> 00:14:52.240]  其實他自己就找亞述幫忙
[00:14:52.240 --> 00:14:54.240]  所以以賽亞
[00:14:54.240 --> 00:14:56.240]  他的預言就說
[00:14:56.240 --> 00:14:58.240]  要拯救他們脫離罪惡
[00:14:58.240 --> 00:15:00.240]  馬太福音
[00:15:00.240 --> 00:15:02.240]  第21節
[00:15:02.240 --> 00:15:04.240]  都說
[00:15:04.240 --> 00:15:06.240]  以馬來尼
[00:15:06.240 --> 00:15:08.240]  要拯救以色列
[00:15:08.240 --> 00:15:10.240]  脫離罪惡
[00:15:10.240 --> 00:15:12.240]  不是脫離亞述
[00:15:12.240 --> 00:15:14.240]  不是脫離政治
[00:15:14.240 --> 00:15:16.240]  不是脫離世界
[00:15:16.240 --> 00:15:18.240]  是脫離罪惡
[00:15:18.240 --> 00:15:20.240]  不信上帝的罪惡
[00:15:20.240 --> 00:15:22.240]  以為自己為事
[00:15:22.240 --> 00:15:24.240]  上帝就說好我給你笑頭
[00:15:24.240 --> 00:15:26.240]  你以為你行
[00:15:26.240 --> 00:15:28.240]  自為事
[00:15:28.240 --> 00:15:30.240]  我給你笑頭
[00:15:30.240 --> 00:15:32.240]  同女生子是不可能的
[00:15:32.240 --> 00:15:34.240]  當時來說是不可能
[00:15:34.240 --> 00:15:36.240]  後來都是不可能
[00:15:36.240 --> 00:15:38.240]  直到今天都不可能
[00:15:38.240 --> 00:15:40.240]  只有上帝在當中
[00:15:40.240 --> 00:15:42.240]  才有可能
[00:15:42.240 --> 00:15:44.240]  所以這是很清晰的訊息
[00:15:44.240 --> 00:15:46.240]  今天我們要相信上帝
[00:15:46.240 --> 00:15:48.240]  不要相信這個世界的政局
[00:15:48.240 --> 00:15:50.240]  不要相信特朗普
[00:15:50.240 --> 00:15:52.240]  不要相信習近平
[00:15:52.240 --> 00:15:54.240]  不要相信這些
[00:15:54.240 --> 00:15:56.240]  我們要相信上帝
[00:15:56.240 --> 00:15:58.240]  這批兩個大佬
[00:15:58.240 --> 00:16:00.240]  都不知道怎麼辦
[00:16:00.240 --> 00:16:02.240]  現在如果
[00:16:02.240 --> 00:16:04.240]  以色列和杜魯多說
[00:16:04.240 --> 00:16:06.240]  你不要靠大佬
[00:16:06.240 --> 00:16:08.240]  A不要靠大佬 B要靠上帝
[00:16:08.240 --> 00:16:10.240]  如果他肯聽就有救了
[00:16:10.240 --> 00:16:12.240]  今天其實
[00:16:12.240 --> 00:16:14.240]  我們面對很多困難
[00:16:14.240 --> 00:16:16.240]  我們是靠人的方法
[00:16:16.240 --> 00:16:18.240]  阿哈斯是這樣
[00:16:18.240 --> 00:16:20.240]  所以要拯救脫離罪惡
[00:16:20.240 --> 00:16:22.240]  就是脫離不信上帝
[00:16:22.240 --> 00:16:24.240]  好了
[00:16:24.240 --> 00:16:26.240]  阿哈斯就不信
[00:16:26.240 --> 00:16:28.240]  那麼
[00:16:28.240 --> 00:16:30.240]  耶和華上帝就說
[00:16:30.240 --> 00:16:32.240]  好 我自己給你一個兆頭
[00:16:32.240 --> 00:16:34.240]  給一個什麼兆頭呢?
[00:16:34.240 --> 00:16:36.240]  就是
[00:16:36.240 --> 00:16:38.240]  同女生子
[00:16:38.240 --> 00:16:40.240]  這個同女生子
[00:16:40.240 --> 00:16:42.240]  就證明有上帝在當中
[00:16:42.240 --> 00:16:44.240]  然後
[00:16:44.240 --> 00:16:46.240]  他說這個神恩仔
[00:16:46.240 --> 00:16:48.240]  還沒有曉得
[00:16:48.240 --> 00:16:50.240]  棄惡擇善
