
[00:00:00.000 --> 00:00:02.000]  (中文字幕:Sarah)
[00:01:47.200 --> 00:01:51.440]  所以保羅就在這個部分來分析給我們知道
[00:01:51.440 --> 00:01:54.560]  耶穌基督怎麼能夠拯救罪人
[00:01:54.880 --> 00:02:00.320]  他怎麼能夠取代了所有罪人在十字架上的地位
[00:02:00.320 --> 00:02:07.760]  今天的經文是羅馬書裡面可以說是最核心的部分
[00:02:07.760 --> 00:02:14.320]  但是也被很多學者認為是羅馬書裡面最難明白的經文
[00:02:14.320 --> 00:02:18.880]  如果在第五章下半段有清楚的教導
[00:02:18.880 --> 00:02:21.120]  我們能夠理解能夠明白
[00:02:21.120 --> 00:02:23.120]  我們就應該來接受
[00:02:23.680 --> 00:02:27.120]  但是也有很多東西我們不能夠明白
[00:02:27.120 --> 00:02:28.640]  只是暫時的
[00:02:28.640 --> 00:02:31.360]  不是說我們不能理解
[00:02:31.360 --> 00:02:35.680]  只是我們不能夠以我們現在有限制的人
[00:02:35.680 --> 00:02:38.240]  來體會這些事情
[00:02:38.240 --> 00:02:40.160]  問題不在神
[00:02:40.160 --> 00:02:41.840]  問題在我們那裡
[00:02:41.840 --> 00:02:44.080]  將來去到天堂
[00:02:44.080 --> 00:02:46.400]  我們會有更完美的知識
[00:02:46.400 --> 00:02:48.880]  所以去到天堂我們會明白一切
[00:02:48.880 --> 00:02:50.960]  暫時現在在地上
[00:02:50.960 --> 00:02:52.720]  如果我們不能夠明白的
[00:02:52.720 --> 00:02:54.960]  我們將這個奧秘給神
[00:02:54.960 --> 00:02:56.880]  因為奧秘是屬於神的
[00:02:56.880 --> 00:02:58.880]  但是有一天我們去到天堂
[00:02:58.880 --> 00:03:00.400]  我們是能夠明白
[00:03:00.400 --> 00:03:02.960]  但是我也會盡量來解釋
[00:03:02.960 --> 00:03:07.040]  如果我們要明白今天的經文
[00:03:07.040 --> 00:03:09.520]  我們要注意字眼的出現
[00:03:09.520 --> 00:03:12.480]  在羅馬書的第五章尾
[00:03:12.480 --> 00:03:17.120]  1-1-2-3-4的1字出現了11次
[00:03:17.120 --> 00:03:19.280]  保羅要告訴我們
[00:03:19.680 --> 00:03:23.200]  是從一個人所有人成為罪人
[00:03:23.200 --> 00:03:27.280]  但也是由一個人所有人都能夠被神稱議
[00:03:27.280 --> 00:03:29.280]  所以1字是很重要
[00:03:29.280 --> 00:03:32.880]  第二就是「作王」這個字
[00:03:32.880 --> 00:03:34.880]  五次在經文出現
[00:03:34.880 --> 00:03:37.600]  羅馬書的五章十四出現一次
[00:03:37.600 --> 00:03:39.840]  五章十七出現兩次
[00:03:39.840 --> 00:03:42.400]  五章二十一又出現兩次
[00:03:42.400 --> 00:03:43.920]  保羅說
[00:03:43.920 --> 00:03:46.560]  亞當和耶穌基督
[00:03:46.880 --> 00:03:50.240]  都是在他們自己的國裏作王
[00:03:50.240 --> 00:03:52.000]  這是第二點
[00:03:52.000 --> 00:03:53.920]  第三點
[00:03:53.920 --> 00:03:56.320]  要注意的字眼就是
[00:03:56.320 --> 00:04:01.200]  「更加」「許多」「更要」和「更顯多」
[00:04:01.200 --> 00:04:03.280]  保羅要告訴我們
[00:04:03.280 --> 00:04:06.640]  我們在耶穌基督裏所得到的
[00:04:06.640 --> 00:04:10.720]  是遠遠超過我們在亞當身上所失去
[00:04:10.720 --> 00:04:16.000]  所以這就是這半章經文很重要的一個信息
[00:04:16.640 --> 00:04:19.840]  首先我們來看看作王的部分
[00:04:19.840 --> 00:04:21.920]  保羅告訴我們
[00:04:21.920 --> 00:04:24.960]  死亡在世界作了王
[00:04:24.960 --> 00:04:27.280]  因為亞當的罪
[00:04:27.280 --> 00:04:30.080]  死亡就成為人類的王
[00:04:30.080 --> 00:04:32.160]  死亡就作了王
[00:04:32.160 --> 00:04:35.840]  這也是原因為何那麼多人怕死
[00:04:35.840 --> 00:04:39.680]  希伯來書的二章十五節說西人都很怕死
[00:04:39.680 --> 00:04:41.760]  尤其是中國人
[00:04:41.760 --> 00:04:45.440]  你千萬不要去到他們面前跟他們說死死聲
[00:04:45.600 --> 00:04:47.600]  他們不喜歡聽的
[00:04:47.600 --> 00:04:49.440]  就算他們病到五顏六色
[00:04:49.440 --> 00:04:51.040]  你都不要說死字
[00:04:51.040 --> 00:04:52.800]  他們會認為不吉利
[00:04:52.800 --> 00:04:55.920]  其實死亡是非常真實
[00:04:55.920 --> 00:04:59.440]  全世界都佈滿了墳墓
[00:04:59.440 --> 00:05:02.160]  我們去不同的地方旅行
[00:05:02.160 --> 00:05:04.800]  一件事令我非常注意的就是
[00:05:04.800 --> 00:05:06.160]  不管你去到哪裏
[00:05:06.160 --> 00:05:08.320]  去到哪個國家哪個城市
[00:05:08.320 --> 00:05:09.920]  你都看到有墳場
[00:05:09.920 --> 00:05:11.600]  有很多人死亡
[00:05:11.600 --> 00:05:14.960]  每年至少有六千萬人死亡
[00:05:15.120 --> 00:05:18.320]  也就是說每一秒鐘就有兩個人死亡
[00:05:18.320 --> 00:05:20.720]  基督徒都是一樣
[00:05:20.720 --> 00:05:25.680]  除非我們等到耶穌基督回來迎接教會
[00:05:25.680 --> 00:05:27.120]  我們還沒有去世
[00:05:27.120 --> 00:05:29.280]  這樣我們就能夠逃避死亡
[00:05:29.280 --> 00:05:31.920]  否則我們都會經歷死亡
[00:05:31.920 --> 00:05:34.960]  司馬遷是西漢人
[00:05:34.960 --> 00:05:36.880]  他是史記的作者
[00:05:36.880 --> 00:05:40.640]  他也是歷史學家和一個文學家
[00:05:40.640 --> 00:05:43.680]  他曾經說過一句話是很出名的
[00:05:44.080 --> 00:05:45.840]  他說「人固有一死
[00:05:45.840 --> 00:05:49.120]  或重於泰山或輕於鴻毛」
[00:05:49.120 --> 00:05:51.600]  每個人都會死
[00:05:51.600 --> 00:05:54.960]  拿破侖也說了一句話
[00:05:54.960 --> 00:05:57.280]  他說「我英明一世
[00:05:57.280 --> 00:05:58.560]  但是我死了之後
[00:05:58.560 --> 00:06:00.800]  我就會被葬到泥土裏面
[00:06:00.800 --> 00:06:03.280]  那些蟲就會來吃我的身體」
[00:06:03.280 --> 00:06:05.920]  一代的梟雄拿破侖
[00:06:05.920 --> 00:06:09.120]  他能夠征服很多國家
[00:06:09.120 --> 00:06:11.600]  但是他不能夠征服死亡
[00:06:11.600 --> 00:06:13.520]  原因是甚麼呢?
[00:06:13.680 --> 00:06:17.040]  死亡在這個世界真是作了王
[00:06:17.040 --> 00:06:19.760]  問題就來了
[00:06:19.760 --> 00:06:22.720]  為甚麼死亡會作了王?
[00:06:22.720 --> 00:06:25.920]  為甚麼每個人生出來就會死?
[00:06:25.920 --> 00:06:28.640]  無論是壽終正寢
[00:06:28.640 --> 00:06:31.120]  你能夠活到超過一百歲
[00:06:31.120 --> 00:06:36.080]  或者是一個剛出生的嬰兒夭折了
[00:06:36.080 --> 00:06:38.720]  又或者是兩者之間
[00:06:38.720 --> 00:06:41.840]  無論甚麼人都要經歷死亡
[00:06:42.240 --> 00:06:44.240]  這就是保羅所說的
[00:06:44.240 --> 00:06:46.880]  死亡在這個世界作了王
[00:06:46.880 --> 00:06:50.240]  就是羅馬書的五章十二至十四節
[00:06:50.240 --> 00:06:51.680]  所告訴我們
[00:06:51.680 --> 00:06:53.760]  在羅馬書的五章十九節
[00:06:53.760 --> 00:06:54.560]  保羅說
[00:06:54.560 --> 00:06:56.160]  「因一人的活逆
[00:06:56.160 --> 00:06:58.000]  眾人成了罪人
[00:06:58.000 --> 00:07:00.320]  照樣因一人的順從
[00:07:00.320 --> 00:07:02.720]  眾人也成為而了」
[00:07:02.720 --> 00:07:06.080]  這裏有個很微妙的對比
[00:07:06.080 --> 00:07:09.440]  就是透過亞當一個人
[00:07:09.440 --> 00:07:11.920]  影響所有人變成罪人
[00:07:12.160 --> 00:07:14.160]  死亡就進入這個世界
[00:07:14.160 --> 00:07:16.160]  每個人都與神隔離
[00:07:16.160 --> 00:07:18.480]  但透過耶穌基督
[00:07:18.480 --> 00:07:20.480]  可以逆轉這一切
[00:07:20.480 --> 00:07:22.480]  使人與神和好
[00:07:22.480 --> 00:07:24.480]  所有接受耶穌基督的人
[00:07:24.480 --> 00:07:26.080]  耶穌基督的兒
[00:07:26.080 --> 00:07:28.080]  都能夠披在他們的身上
[00:07:28.080 --> 00:07:29.360]  得到永生
[00:07:29.360 --> 00:07:32.560]  第五章很明顯
[00:07:32.560 --> 00:07:35.120]  保羅是將亞當和耶穌基督
[00:07:35.120 --> 00:07:37.120]  來比較來對比
[00:07:37.120 --> 00:07:39.840]  這一點告訴我們甚麼?
[00:07:40.320 --> 00:07:42.800]  亞當是一個真正的歷史人物
[00:07:42.800 --> 00:07:43.680]  是吧?
[00:07:43.680 --> 00:07:47.280]  因為保羅將亞當和耶穌基督
[00:07:47.280 --> 00:07:48.240]  來對比
[00:07:48.240 --> 00:07:50.240]  而耶穌基督我們知道
[00:07:50.240 --> 00:07:52.240]  是真真正正歷史的人物
[00:07:52.240 --> 00:07:54.800]  沒理由你會將一個人
[00:07:54.800 --> 00:07:56.800]  和一個卡通人物
[00:07:56.800 --> 00:07:59.440]  或者是一個神話中的人物
[00:07:59.440 --> 00:08:00.320]  來對比
[00:08:00.320 --> 00:08:01.760]  所以我們相信
[00:08:01.760 --> 00:08:03.760]  亞當是一個真真正正的人
[00:08:03.760 --> 00:08:05.920]  現在有很多人認為
[00:08:05.920 --> 00:08:08.240]  創世紀頭幾章
[00:08:08.240 --> 00:08:09.680]  只不過是神話
[00:08:09.680 --> 00:08:12.560]  其實是真正的歷史事實
[00:08:12.560 --> 00:08:14.960]  在羅馬書的五章十四節
[00:08:14.960 --> 00:08:16.960]  保羅說亞當就是
[00:08:16.960 --> 00:08:18.960]  耶穌基督的遇象
[00:08:18.960 --> 00:08:21.760]  但是這個遇象我們要知道
[00:08:21.760 --> 00:08:23.760]  是相反的遇象
[00:08:23.760 --> 00:08:25.760]  亞當所代表的
[00:08:25.760 --> 00:08:28.160]  和耶穌基督所代表的
[00:08:28.160 --> 00:08:30.160]  是剛剛相反
[00:08:30.160 --> 00:08:33.120]  由亞當每個人都變成罪人
[00:08:33.120 --> 00:08:35.120]  每個人都被定罪
[00:08:35.120 --> 00:08:36.720]  每個人都會死亡
[00:08:36.720 --> 00:08:38.320]  但是耶穌基督呢?
[00:08:38.320 --> 00:08:39.680]  透過耶穌基督
[00:08:39.680 --> 00:08:42.080]  我們能夠被神稱為一個義人
[00:08:42.080 --> 00:08:43.280]  得到救贖
[00:08:43.280 --> 00:08:46.640]  能夠被賜有永生的盼望
[00:08:46.640 --> 00:08:49.280]  亞當和耶穌基督
[00:08:49.280 --> 00:08:51.760]  唯一相似的地方是什麼?
[00:08:51.760 --> 00:08:55.520]  就是兩個人都能夠影響很多人
[00:08:55.520 --> 00:08:58.560]  這就是唯一相似的地方
[00:08:58.560 --> 00:09:01.600]  但是其他所有的東西都是相反的
[00:09:01.600 --> 00:09:03.280]  保羅說
[00:09:03.280 --> 00:09:04.960]  因為亞當的罪
[00:09:04.960 --> 00:09:07.840]  死亡就作了世界的王
[00:09:07.840 --> 00:09:09.280]  我們一起來看看
[00:09:09.280 --> 00:09:11.280]  一共有四點
[00:09:11.280 --> 00:09:13.280]  第一點就是
[00:09:13.280 --> 00:09:17.120]  因為一個人所以罪就進入了這個世界
[00:09:17.120 --> 00:09:21.920]  注意!經文不是說罪是由亞當開始的
[00:09:21.920 --> 00:09:23.920]  經文沒有這樣說
[00:09:23.920 --> 00:09:26.400]  在亞當之前已經有罪
[00:09:26.400 --> 00:09:30.240]  聖經告訴我們是魔鬼起初犯罪
[00:09:30.240 --> 00:09:32.880]  我們不知道魔鬼是什麼時候犯罪
[00:09:32.880 --> 00:09:34.480]  撒旦是什麼時候犯罪
[00:09:34.480 --> 00:09:37.520]  但是相信是神創造萬物之後
[00:09:37.520 --> 00:09:39.520]  人類墮落之前
[00:09:39.520 --> 00:09:42.320]  就是撒旦犯罪的時候
[00:09:42.320 --> 00:09:47.360]  所以聖經說地獄不是為人類而設
[00:09:47.360 --> 00:09:51.760]  地獄是為魔鬼和他墮落的天使而設
[00:09:51.760 --> 00:09:53.760]  但是如果任何人
[00:09:53.760 --> 00:09:56.480]  甘願拒絕接受耶穌基督
[00:09:56.480 --> 00:10:00.160]  他們都會一起被打到地獄
[00:10:00.160 --> 00:10:04.080]  亞當只不過是將罪帶到世界
[00:10:04.080 --> 00:10:06.880]  所以羅馬書的五章十二節
[00:10:06.880 --> 00:10:11.040]  說從一人罪就進入了世界
[00:10:11.040 --> 00:10:13.680]  亞當只不過是一個媒介
[00:10:13.680 --> 00:10:15.680]  是撒旦的代理人
[00:10:15.680 --> 00:10:18.720]  但他不是罪初犯罪的那個
[00:10:18.720 --> 00:10:22.080]  在約翰一書的三章八節
[00:10:22.080 --> 00:10:24.880]  說犯罪的事屬魔鬼
[00:10:24.880 --> 00:10:27.600]  因為魔鬼從起初就犯罪
[00:10:27.600 --> 00:10:29.840]  神的兒子顯現出來
[00:10:29.840 --> 00:10:33.600]  為要除滅魔鬼的作為
[00:10:33.600 --> 00:10:39.760]  所以亞當只不過是撒旦攻擊神的一粒棋子
[00:10:39.760 --> 00:10:44.160]  注意希臘文罪這個字是單數
[00:10:44.160 --> 00:10:45.440]  不是複數
[00:10:45.440 --> 00:10:48.800]  不是說個別的罪
[00:10:48.800 --> 00:10:50.560]  不是說某些罪
[00:10:50.560 --> 00:10:53.040]  而是說總括的罪
[00:10:53.040 --> 00:10:56.000]  神學家叫這個做原罪
[00:10:56.000 --> 00:10:58.000]  就是每個人的罪性
[00:10:58.000 --> 00:11:02.000]  就是亞當將他的遺傳因子給了我們
[00:11:02.000 --> 00:11:05.200]  他也將他的罪性給了我們
[00:11:05.200 --> 00:11:07.680]  聖經告訴我們
[00:11:07.680 --> 00:11:09.440]  因為亞當的緣故
[00:11:09.440 --> 00:11:12.400]  我們每個人生出來都是罪人
[00:11:12.400 --> 00:11:17.600]  這也是為什麼耶穌基督要同女懷孕
[00:11:17.600 --> 00:11:22.560]  因為如果耶穌基督是透過男女交合而生出來的話
[00:11:22.560 --> 00:11:25.680]  他也一樣會有罪性
[00:11:25.680 --> 00:11:28.560]  所以耶穌基督因為無罪
[00:11:28.560 --> 00:11:31.600]  所以由同女懷孕而生
[00:11:31.600 --> 00:11:35.440]  在哥林多前書的十五章二十二節
[00:11:35.440 --> 00:11:38.000]  在亞當裡眾人都死了
[00:11:38.000 --> 00:11:42.560]  照樣在基督裡眾人也都要復活
[00:11:42.560 --> 00:11:47.280]  有人說為什麼聖經只說亞當的原罪
[00:11:47.280 --> 00:11:48.880]  沒有說夏娃
[00:11:48.880 --> 00:11:52.720]  我們每個人的遺傳因子都是由父母那裡來的
[00:11:52.720 --> 00:11:55.760]  為什麼聖經只說亞當不說夏娃
[00:11:55.760 --> 00:11:57.440]  是不是眾女興男
[00:11:57.440 --> 00:11:58.640]  不是
[00:11:58.640 --> 00:11:59.760]  為什麼不說
[00:11:59.760 --> 00:12:01.760]  因為夏娃是哪裡來的
[00:12:01.760 --> 00:12:04.560]  是亞當的肋骨而變成的
[00:12:04.560 --> 00:12:07.760]  在創世紀的二章二十二節
[00:12:07.760 --> 00:12:13.600]  所以亞當的原罪已經包括了夏娃的罪性在裡面
[00:12:13.600 --> 00:12:16.160]  所以不需要說夏娃的罪
[00:12:16.160 --> 00:12:18.160]  第一點我們說了
[00:12:18.160 --> 00:12:21.200]  罪是透過一個人進入了這個世界
[00:12:21.200 --> 00:12:22.480]  第二點
[00:12:22.480 --> 00:12:26.880]  死亡就是透過罪進入了這個世界
[00:12:26.880 --> 00:12:31.760]  人起初是照誰的形象而被創造的
[00:12:31.760 --> 00:12:33.520]  是神的形象
[00:12:33.520 --> 00:12:35.040]  神會不會死呢
[00:12:35.040 --> 00:12:35.840]  不會死
[00:12:35.840 --> 00:12:38.400]  所以起初人是不會死的
[00:12:38.400 --> 00:12:40.640]  但是因為人犯了罪
[00:12:40.640 --> 00:12:43.120]  死亡就進入了這個世界
[00:12:43.120 --> 00:12:46.080]  這個在聖經裡很清楚
[00:12:46.080 --> 00:12:48.640]  很多經文都是這樣告訴我們
[00:12:48.640 --> 00:12:51.360]  在創世紀的二章十七節
[00:12:51.360 --> 00:12:55.200]  「只是分別善惡樹上的果子你不可吃」
[00:12:55.200 --> 00:12:57.040]  這條就是誡命
[00:12:57.040 --> 00:12:59.760]  如果你不遵守你就犯了罪
[00:12:59.760 --> 00:13:00.880]  吃了會怎樣
[00:13:00.880 --> 00:13:04.160]  「因為你吃的日子必定死」
[00:13:04.160 --> 00:13:07.680]  還有羅馬書的六章二十三節
[00:13:07.680 --> 00:13:10.320]  「罪的公家乃是死」
[00:13:10.320 --> 00:13:11.600]  很清楚
[00:13:11.600 --> 00:13:14.160]  以西傑書的十八章四節
[00:13:14.160 --> 00:13:17.120]  「犯罪的他必死亡」
[00:13:17.120 --> 00:13:19.840]  在《述語聖經》裡很清楚
[00:13:19.840 --> 00:13:22.800]  死亡是對罪的懲罰
[00:13:22.800 --> 00:13:24.320]  但是聽清楚
[00:13:24.320 --> 00:13:27.920]  死亡不是因為人犯罪
[00:13:27.920 --> 00:13:29.440]  我再說一次
[00:13:29.440 --> 00:13:31.760]  死亡是罪的懲罰
[00:13:31.760 --> 00:13:35.360]  但是人死亡不是因為人犯罪
[00:13:35.360 --> 00:13:38.160]  而是因為他們有原罪
[00:13:38.160 --> 00:13:41.600]  有罪性在他們的身上
[00:13:41.600 --> 00:13:43.680]  你說有什麼證明
[00:13:43.680 --> 00:13:47.520]  剛剛生出來的嬰兒都會夭折的
[00:13:47.520 --> 00:13:49.680]  他們什麼都沒有做沒有犯罪
[00:13:49.680 --> 00:13:50.960]  但是他們會死亡
[00:13:50.960 --> 00:13:52.800]  這一點就是讓我們看到
[00:13:52.800 --> 00:13:54.800]  死亡不是因為我們犯罪
[00:13:54.800 --> 00:13:58.240]  而是因為我們有罪性在我們的身上
[00:13:58.240 --> 00:14:01.120]  神學叫這個做墮落
[00:14:01.120 --> 00:14:04.000]  人類是徹底的墮落
[00:14:04.000 --> 00:14:08.400]  所以我們每個人都是承繼了亞當的原罪
[00:14:08.400 --> 00:14:10.400]  承繼了亞當的罪性
[00:14:10.400 --> 00:14:14.720]  也承繼了對罪的懲罰就是死亡
[00:14:14.720 --> 00:14:18.160]  所以每個人生出來都是會死
[00:14:18.160 --> 00:14:20.080]  羅馬書的五章十九節說
[00:14:20.080 --> 00:14:23.600]  若因一人的活逆眾人成為罪人
[00:14:23.600 --> 00:14:25.760]  羅馬書的五章十七節
[00:14:25.760 --> 00:14:32.000]  若因一人的過犯死就因這一人作了王
[00:14:32.000 --> 00:14:35.200]  你說死亡究竟是什麼死亡
[00:14:35.200 --> 00:14:38.720]  是否司馬遷所說的人固有一死
[00:14:38.720 --> 00:14:42.480]  其實在聖經裡面是一共有三種的死亡
[00:14:42.480 --> 00:14:45.600]  第一種的死亡是靈裡面的死亡
[00:14:45.600 --> 00:14:48.720]  第二種的死亡是肉體的死亡
[00:14:48.720 --> 00:14:52.560]  第三種的死亡是永恆的死亡
[00:14:52.560 --> 00:14:55.120]  我們先看看第一種的死亡
[00:14:55.120 --> 00:14:57.360]  就是靈裡面的死亡
[00:14:57.360 --> 00:15:01.200]  靈裡面的死亡就是與神隔絕
[00:15:01.200 --> 00:15:03.440]  這個就是靈裡面的死亡
[00:15:03.440 --> 00:15:06.320]  有兩節經文在爾忽所書
[00:15:06.320 --> 00:15:07.920]  我們可以來看看
[00:15:07.920 --> 00:15:11.040]  一個靈裡面的死亡的人會怎樣
[00:15:11.040 --> 00:15:13.200]  爾忽所書的二章二節
[00:15:13.200 --> 00:15:16.720]  或那時你們在其中行事為人
[00:15:16.720 --> 00:15:18.800]  隨從今世的風俗
[00:15:18.800 --> 00:15:21.680]  順從空中掌權者的手令
[00:15:21.680 --> 00:15:26.880]  就是現今在搏弈之子心中運行的邪靈
[00:15:26.880 --> 00:15:29.520]  爾忽所書的四章十八節
[00:15:29.520 --> 00:15:31.840]  他們心地昏迷
[00:15:31.840 --> 00:15:34.880]  與神所賜的生命隔絕了
[00:15:34.880 --> 00:15:39.840]  都因他們自己無知心裡剛硬
[00:15:39.840 --> 00:15:43.920]  所以所有不接受神的人
[00:15:43.920 --> 00:15:45.920]  對世人來說
[00:15:45.920 --> 00:15:51.040]  咦?這個人是活人
[00:15:51.040 --> 00:15:52.320]  經文說什麼?
[00:15:52.320 --> 00:15:55.200]  他們隨從今世的風俗
[00:15:55.200 --> 00:15:57.600]  在爾忽所書的二章二節
[00:15:57.600 --> 00:15:59.040]  在世俗的人來看
[00:15:59.040 --> 00:16:00.960]  一個未接受耶穌基督的人
[00:16:00.960 --> 00:16:03.600]  都是活人
[00:16:03.600 --> 00:16:06.160]  他們對魔鬼的事又怎樣?
[00:16:06.160 --> 00:16:09.520]  是順從空中掌權者
[00:16:09.520 --> 00:16:11.520]  在爾忽所書的二章二節
[00:16:11.520 --> 00:16:12.960]  對魔鬼的事
[00:16:12.960 --> 00:16:14.960]  他們都好像一個活人一樣
[00:16:14.960 --> 00:16:16.960]  但對神的事
[00:16:16.960 --> 00:16:19.280]  你看看爾忽所書的四章十八節
[00:16:19.280 --> 00:16:22.080]  與神所賜的生命隔絕
[00:16:22.080 --> 00:16:27.120]  在一個未接受耶穌基督的人
[00:16:27.120 --> 00:16:28.800]  世人來看
[00:16:28.800 --> 00:16:30.240]  在鬼魔來看
[00:16:30.240 --> 00:16:31.600]  他都是活著的
[00:16:31.600 --> 00:16:34.000]  但對屬神的事
[00:16:34.000 --> 00:16:36.800]  完全對他們是無關
[00:16:36.800 --> 00:16:39.680]  每一個生出來的世人
[00:16:39.680 --> 00:16:41.680]  都是與神隔絕
[00:16:41.680 --> 00:16:44.720]  直至我們接受耶穌基督為止
[00:16:44.720 --> 00:16:47.200]  這是聖經的教導
[00:16:47.200 --> 00:16:50.480]  還有第二個死亡
[00:16:50.480 --> 00:16:52.160]  是肉體的死亡
[00:16:52.160 --> 00:16:54.560]  這就是我們剛才所說的
[00:16:54.560 --> 00:16:57.680]  每一個人都要經歷死亡
[00:16:57.680 --> 00:16:59.280]  就是肉體的死亡
[00:16:59.280 --> 00:17:01.280]  肉體的死亡是什麼?
[00:17:01.280 --> 00:17:05.200]  與所有有生命氣息的東西分開
[00:17:05.200 --> 00:17:07.200]  一個死了的人
[00:17:07.200 --> 00:17:09.200]  你可以哭到咕咕聲
[00:17:09.200 --> 00:17:12.480]  但他已經與有生命氣息的人分開
[00:17:12.480 --> 00:17:14.480]  他都不會再知道
[00:17:14.480 --> 00:17:17.040]  所以這就是肉體的死亡
[00:17:17.040 --> 00:17:19.920]  希伯來書第二章十五節
[00:17:19.920 --> 00:17:25.200]  說那些一生因怕死而為奴服的人
[00:17:25.200 --> 00:17:27.200]  很可惜
[00:17:27.200 --> 00:17:29.200]  非常奇怪
[00:17:29.200 --> 00:17:31.680]  世人都怕肉體的死
[00:17:31.680 --> 00:17:34.320]  但不怕靈裡面的死亡
[00:17:34.320 --> 00:17:36.320]  這一點我們要注意
[00:17:36.320 --> 00:17:39.280]  耶穌基督在世的時候怎麼說的?
[00:17:39.280 --> 00:17:43.120]  他說那殺死身體不能殺靈魂的
[00:17:43.120 --> 00:17:45.120]  你不要怕他們
[00:17:45.120 --> 00:17:49.360]  唯有能把身體和靈魂都滅在地獄裡的
[00:17:49.360 --> 00:17:51.360]  你正要怕他
[00:17:51.360 --> 00:17:54.800]  在馬太福音十章第28節
[00:17:54.800 --> 00:18:00.720]  所以我們不要怕那些只會傷害我們肉體的
[00:18:00.720 --> 00:18:05.680]  我們要怕能使我們靈魂和肉體都滅在陰間的
[00:18:05.680 --> 00:18:07.680]  那位就是神
[00:18:07.680 --> 00:18:09.680]  但如果我是基督徒
[00:18:09.680 --> 00:18:11.680]  我都很怕死
[00:18:11.680 --> 00:18:17.360]  基督徒當然有可能怕死亡帶來的痛苦
[00:18:17.360 --> 00:18:21.280]  也可能是因為死亡而帶來
[00:18:21.280 --> 00:18:26.320]  和他心愛的人有暫時和永遠的隔別
[00:18:26.320 --> 00:18:28.320]  為什麼我說暫時的隔別?
[00:18:28.320 --> 00:18:31.680]  如果你心愛的人也是基督徒
[00:18:31.680 --> 00:18:33.680]  你和他暫時的隔別
[00:18:33.680 --> 00:18:35.680]  你將來會在天堂再見
[00:18:35.680 --> 00:18:40.240]  但如果你心愛的人不是基督徒
[00:18:40.240 --> 00:18:42.800]  你將會永遠和他分開
[00:18:42.800 --> 00:18:44.800]  所以這是很恐怖
[00:18:44.800 --> 00:18:46.800]  如果有心愛的人
[00:18:46.800 --> 00:18:48.800]  我們要趕緊向他們傳福音
[00:18:48.800 --> 00:18:52.240]  一個真正的基督徒
[00:18:52.240 --> 00:18:54.240]  我們就會好像保羅一樣
[00:18:54.240 --> 00:18:56.240]  保羅說什麼?
[00:18:56.240 --> 00:18:58.240]  我活著就是基督
[00:18:58.240 --> 00:19:00.240]  死了就有益處
[00:19:00.240 --> 00:19:05.920]  除了怕死亡帶來的痛苦和和心愛的人分開
[00:19:05.920 --> 00:19:08.480]  我們應該不會怕死
[00:19:08.480 --> 00:19:10.480]  因為我們有永生的盼望
[00:19:10.480 --> 00:19:13.600]  還有第三種死亡
[00:19:13.600 --> 00:19:15.600]  這就是耶穌基督所說
[00:19:15.600 --> 00:19:21.920]  你要怕那個能夠將你的肉體和靈魂都滅在陰間的那個
