
[00:00:00.000 --> 00:00:05.000]  (字幕:我認為這次的題目並非我定的)
[00:05:34.000 --> 00:05:36.000]  (字幕:我很喜歡)
[00:05:36.000 --> 00:05:39.000]  (字幕:不過我有一個問題解決不了)
[00:05:39.000 --> 00:05:43.000]  (字幕:我曾經問過很多神學問題)
[00:05:43.000 --> 00:05:48.000]  (字幕:在那個時候困擾我最大的就是三一神的問題)
[00:05:48.000 --> 00:05:51.000]  (字幕:正如今天下牧師所說的)
[00:05:51.000 --> 00:05:53.000]  (字幕:他怎麼都說不清楚)
[00:05:53.000 --> 00:05:56.000]  (字幕:為什麼是三二一一二三呢)
[00:05:56.000 --> 00:05:58.000]  (字幕:我都很難理解)
[00:05:58.000 --> 00:06:01.000]  (字幕:我問過很多導師)
[00:06:01.000 --> 00:06:06.000]  (字幕:老師 牧師 神學生)
[00:06:06.000 --> 00:06:08.000]  (字幕:都好像幫助不了)
[00:06:08.000 --> 00:06:12.000]  (字幕:到最後那個牧師跟我這樣說)
[00:06:12.000 --> 00:06:15.000]  (字幕:他說你不要再問了)
[00:06:15.000 --> 00:06:18.000]  (字幕:你再問也沒有答案的)
[00:06:18.000 --> 00:06:21.000]  (字幕:你也不要公開問)
[00:06:21.000 --> 00:06:23.000]  (字幕:因為你公開問呢)
[00:06:23.000 --> 00:06:26.000]  (字幕:本來那些人沒有問題的)
[00:06:26.000 --> 00:06:29.000]  (字幕:你問一下其他人也有問題)
[00:06:29.000 --> 00:06:32.000]  (字幕:還有那些人本來想信耶穌的)
[00:06:32.000 --> 00:06:34.000]  (字幕:當你問的時候)
[00:06:34.000 --> 00:06:36.000]  (字幕:他們不信了)
[00:06:36.000 --> 00:06:39.000]  (字幕:那你敗壞人的信心)
[00:06:39.000 --> 00:06:42.000]  (字幕:所以問神學問題是非常不好的行動)
[00:06:42.000 --> 00:06:46.000]  (字幕:所以我聽說不要再問了)
[00:06:46.000 --> 00:06:50.000]  (字幕:但心裏仍然有困惑)
[00:06:50.000 --> 00:06:53.000]  (字幕:但心裏仍然有困惑)
[00:06:53.000 --> 00:06:55.000]  (字幕:在下令會的時候)
[00:06:55.000 --> 00:06:57.000]  (字幕:第一天晚上)
[00:06:57.000 --> 00:07:00.000]  (字幕:講完呼召誰願意做傳道人)
[00:07:00.000 --> 00:07:03.000]  (字幕:我心裏有很大的激動)
[00:07:03.000 --> 00:07:05.000]  (字幕:我很想做決定)
[00:07:05.000 --> 00:07:07.000]  (字幕:但我跟神這樣說)
[00:07:07.000 --> 00:07:13.000]  (字幕:我怎可以將我一生奉獻給一個我不認識的上帝呢)
[00:07:13.000 --> 00:07:15.000]  (字幕:我說神啊)
[00:07:15.000 --> 00:07:17.000]  (字幕:我問過很多人)
[00:07:17.000 --> 00:07:18.000]  (字幕:我無法回答)
[00:07:18.000 --> 00:07:20.000]  (字幕:那你自己給我解答)
[00:07:20.000 --> 00:07:23.000]  (字幕:如果你回答我我就奉獻)
[00:07:23.000 --> 00:07:25.000]  (字幕:非常頑固)
[00:07:25.000 --> 00:07:27.000]  (字幕:過了兩天)
[00:07:27.000 --> 00:07:29.000]  (字幕:在那個營會當中)
[00:07:29.000 --> 00:07:33.000]  (字幕:有一個中午的講座)
[00:07:33.000 --> 00:07:36.000]  (字幕:就像現在這個情況)
[00:07:36.000 --> 00:07:39.000]  (字幕:當時的講座不是講神學)
[00:07:39.000 --> 00:07:41.000]  (字幕:當時是70年代)
[00:07:41.000 --> 00:07:46.000]  (字幕:是講一個關於中國教會的情況的一個講座)
[00:07:46.000 --> 00:07:56.000]  (字幕:講到中國文化大革命當時的教會的掙扎)
[00:07:56.000 --> 00:07:58.000]  (字幕:我心裏面有很大激動)
[00:07:58.000 --> 00:08:00.000]  (字幕:聖靈跟我說)
[00:08:00.000 --> 00:08:02.000]  (字幕:你不是很頑固嗎)
[00:08:02.000 --> 00:08:05.000]  (字幕:你要憑信心相信我)
[00:08:05.000 --> 00:08:07.000]  (字幕:然後我為你解答這個問題)
[00:08:07.000 --> 00:08:09.000]  (字幕:結果我流著眼淚決定)
[00:08:09.000 --> 00:08:11.000]  (字幕:雖然沒有呼召)
[00:08:11.000 --> 00:08:13.000]  (字幕:但我心裏面自己決定)
[00:08:13.000 --> 00:08:16.000]  (字幕:我要做傳道人)
[00:08:16.000 --> 00:08:21.000]  (字幕:我就上去跟我的牧師說)
[00:08:21.000 --> 00:08:25.000]  (字幕:牧師跟我一起流淚祈禱)
[00:08:25.000 --> 00:08:29.000]  (字幕:我決定由那時候開始做傳道人)
[00:08:29.000 --> 00:08:31.000]  (字幕:本來牧師跟我說)
[00:08:31.000 --> 00:08:33.000]  (字幕:他說你不要再問這些問題)
[00:08:33.000 --> 00:08:35.000]  (字幕:他還說了一個故事給我聽)
[00:08:35.000 --> 00:08:37.000]  (字幕:他說了一個故事之後)
[00:08:37.000 --> 00:08:40.000]  (字幕:我以後就不再問他了)
[00:08:40.000 --> 00:08:43.000]  (字幕:牧師說他自己讀神學的時候)
[00:08:43.000 --> 00:08:45.000]  (字幕:他是台灣人)
[00:08:45.000 --> 00:08:47.000]  (字幕:他有個同學)
[00:08:47.000 --> 00:08:49.000]  (字幕:叫做實習講道)
[00:08:49.000 --> 00:08:51.000]  (字幕:即是說他預備一篇信息)
[00:08:51.000 --> 00:08:57.000]  (字幕:當著老師和同學面前講一次)
[00:08:57.000 --> 00:08:59.000]  (字幕:沒有人知道他想講什麼)
[00:08:59.000 --> 00:09:02.000]  (字幕:他將自己鎖在房間裏面)
[00:09:02.000 --> 00:09:04.000]  (字幕:在圖書館拿了很多書)
[00:09:04.000 --> 00:09:06.000]  (字幕:預備了很久)
[00:09:06.000 --> 00:09:08.000]  (字幕:大家都不知道他想講什麼)
[00:09:08.000 --> 00:09:10.000]  (字幕:到後來真的出來講道了)
[00:09:10.000 --> 00:09:12.000]  (字幕:一講就說)
[00:09:12.000 --> 00:09:15.000]  (字幕:第一句說話就說)
[00:09:15.000 --> 00:09:19.000]  (字幕:我今天和大家分享三位一體的奧秘)
[00:09:19.000 --> 00:09:24.000]  (字幕:一個神學生一開始就講這個題目)
[00:09:24.000 --> 00:09:27.000]  (字幕:很有勇氣)
[00:09:27.000 --> 00:09:29.000]  (字幕:講完了)
[00:09:29.000 --> 00:09:33.000]  (字幕:評估的牧師就出來了)
[00:09:33.000 --> 00:09:37.000]  (字幕:他就伏在桌面上)
[00:09:37.000 --> 00:09:41.000]  (字幕:很痛苦的樣子)
[00:09:41.000 --> 00:09:44.000]  (字幕:然後就抬起頭上來)
[00:09:44.000 --> 00:09:47.000]  (字幕:同學今天所講的題目)
[00:09:47.000 --> 00:09:50.000]  (字幕:三一神的奧秘)
[00:09:50.000 --> 00:09:52.000]  (字幕:大概)
[00:09:52.000 --> 00:09:55.000]  (字幕:今天三一神在我們當中都聽不明白)
[00:09:55.000 --> 00:10:00.000]  (字幕:所以就說你不要再講了)
[00:10:00.000 --> 00:10:02.000]  (字幕:這個問題怎樣都講不了)
[00:10:02.000 --> 00:10:06.000]  (字幕:但你覺不覺得奇怪)
[00:10:06.000 --> 00:10:08.000]  (字幕:但你覺不覺得奇怪)
[00:10:08.000 --> 00:10:12.000]  (字幕:即是說我們相信三位一體)
[00:10:12.000 --> 00:10:14.000]  (字幕:但又不可以問的)
[00:10:14.000 --> 00:10:17.000]  (字幕:又不可以解釋的)
[00:10:17.000 --> 00:10:19.000]  (字幕:那是迷信)
[00:10:19.000 --> 00:10:23.000]  (字幕:為什麼我們信一些問題不可以拿出來討論的呢)
[00:10:23.000 --> 00:10:27.000]  (字幕:討論的時間又引起很多問題)
[00:10:27.000 --> 00:10:30.000]  (字幕:那不是很矛盾嗎)
[00:10:30.000 --> 00:10:33.000]  (字幕:所以希望今天能夠解決這個問題)
[00:10:33.000 --> 00:10:38.000]  (字幕:這就是我自己掙扎的問題)
[00:10:38.000 --> 00:10:42.000]  (字幕:我希望我的掙扎能夠對大家有所幫助)
[00:10:42.000 --> 00:10:45.000]  (字幕:當我決定做傳道人之後)
[00:10:45.000 --> 00:10:47.000]  (字幕:上帝就慢慢幫助我)
[00:10:47.000 --> 00:10:49.000]  (字幕:我更想不到的)
[00:10:49.000 --> 00:10:51.000]  (字幕:後來在神的恩典之下)
[00:10:51.000 --> 00:10:54.000]  (字幕:帶領我去讀神學的時候)
[00:10:54.000 --> 00:10:56.000]  (字幕:我主要讀教義)
[00:10:56.000 --> 00:10:58.000]  (字幕:系統神學)
[00:10:58.000 --> 00:11:01.000]  (字幕:也包括研究三一神的問題)
[00:11:01.000 --> 00:11:04.000]  (字幕:所以今天想和大家分享一些簡單的結論)
[00:11:04.000 --> 00:11:10.000]  (字幕:今天夏牧師已經提過)
[00:11:10.000 --> 00:11:12.000]  (字幕:奧古斯丁)
[00:11:12.000 --> 00:11:15.000]  (字幕:第四世紀一個最出名的神學家)
[00:11:15.000 --> 00:11:21.000]  (字幕:在教會歷史裏面可能沒有什麼人不認識他)
[00:11:21.000 --> 00:11:25.000]  (字幕:他就說過今天夏牧師引用的話)
[00:11:25.000 --> 00:11:28.000]  (字幕:他說如果你想解釋三一神)
[00:11:28.000 --> 00:11:31.000]  (字幕:你就會喪失理智)
[00:11:31.000 --> 00:11:34.000]  (字幕:但同時)
[00:11:34.000 --> 00:11:36.000]  (字幕:如果你想否定他)
[00:11:36.000 --> 00:11:39.000]  (字幕:那你就會失去你的靈魂)
[00:11:39.000 --> 00:11:41.000]  (字幕:矛盾就在這裏)
[00:11:41.000 --> 00:11:43.000]  (字幕:你不可以不相信三一神)
[00:11:43.000 --> 00:11:45.000]  (字幕:在基督教教義裏面)
[00:11:45.000 --> 00:11:47.000]  (字幕:這是核心信仰的很重要一部份)
[00:11:47.000 --> 00:11:50.000]  (字幕:不過好像又不能用理性解釋)
[00:11:50.000 --> 00:11:53.000]  (字幕:那我再問)
[00:11:53.000 --> 00:11:55.000]  (字幕:那不就是迷信嗎)
[00:11:55.000 --> 00:11:58.000]  (字幕:你只能信 你不要理解)
[00:11:58.000 --> 00:12:00.000]  (字幕:那你信就行了 別去理解了)
[00:12:00.000 --> 00:12:03.000]  (字幕:這是不是基督教應該有的態度呢)
[00:12:03.000 --> 00:12:07.000]  (字幕:我先和大家一步一步去理解這個問題)
[00:12:07.000 --> 00:12:09.000]  (字幕:我與大家一步一步地來理解這個話題)
[00:12:09.000 --> 00:12:14.000]  (字幕:通常我們中文將 Trinity 這個字譯為三位一體)
[00:12:14.000 --> 00:12:18.000]  (字幕:通常我們中文把 Trinity 這個字翻譯為三位一體)
[00:12:18.000 --> 00:12:21.000]  (字幕:在教會稍為有些時間你會聽過這個名詞的 三位一體)
[00:12:21.000 --> 00:12:24.000]  (字幕:你可能來過教會一段時間就會聽過這個名詞 三位一體)
[00:12:24.000 --> 00:12:26.000]  (字幕:但這個名詞很容易被誤導)
[00:12:26.000 --> 00:12:28.000]  (字幕:但是這個名詞很容易被誤導)
[00:12:28.000 --> 00:12:31.000]  (字幕:原因就是有三位一體的體字)
[00:12:31.000 --> 00:12:33.000]  (字幕:這個問題就在於三位一體的體字)
[00:12:33.000 --> 00:12:37.000]  (字幕:好像有一個身體 好像有一個實際的軀殼)
[00:12:37.000 --> 00:12:40.000]  (字幕:這個體字讓人感覺好似是有一個身體 有一個軀殼)
[00:12:40.000 --> 00:12:43.000]  (字幕:但實際上 如果英文講 Trinity)
[00:12:43.000 --> 00:12:45.000]  (字幕:但實際上英文講它是 Trinity)
[00:12:45.000 --> 00:12:47.000]  (字幕:Trinity 根本沒有身體這個觀念)
[00:12:47.000 --> 00:12:48.000]  (字幕:它根本沒有身體這個觀念)
[00:12:48.000 --> 00:12:50.000]  (字幕:就是三而一的意思)
[00:12:50.000 --> 00:12:52.000]  (字幕:就是三而一的意思)
[00:12:52.000 --> 00:12:55.000]  (字幕:所以我想最好大家用三一神)
[00:12:55.000 --> 00:12:57.000]  (字幕:好過用三位一體這個字眼)
[00:12:57.000 --> 00:13:00.000]  (字幕:所以我想可能你中文用三一神這三個字)
[00:13:00.000 --> 00:13:03.000]  (字幕:比好過用三位一體這個翻譯)
[00:13:03.000 --> 00:13:05.000]  (字幕:在中國人的歷史裏面)
[00:13:05.000 --> 00:13:06.000]  (字幕:在中國人的歷史裏面)
[00:13:06.000 --> 00:13:07.000]  (字幕:也都有人掙扎這個問題)
[00:13:07.000 --> 00:13:08.000]  (字幕:也都有人掙扎這個問題)
[00:13:08.000 --> 00:13:11.000]  (字幕:我知道曾經有位前輩提議用這個字眼)
[00:13:11.000 --> 00:13:14.000]  (字幕:有位前輩提議不要用這個字眼)
[00:13:14.000 --> 00:13:16.000]  (字幕:他說不要用三位一體)
[00:13:16.000 --> 00:13:17.000]  (字幕:他說不要用三位一體)
[00:13:17.000 --> 00:13:22.000]  (字幕:他說用三位一元)
[00:13:22.000 --> 00:13:25.000]  (字幕:元國芬的元)
[00:13:25.000 --> 00:13:27.000]  (字幕:就是元旦的元)
[00:13:27.000 --> 00:13:29.000]  (字幕:是元旦的元)
[00:13:29.000 --> 00:13:31.000]  (字幕:三位一元)
[00:13:31.000 --> 00:13:32.000]  (字幕:三位一元)
[00:13:32.000 --> 00:13:33.000]  (字幕:但我更加不知道他說什麼)
[00:13:33.000 --> 00:13:35.000]  (字幕:但我更加不知道這個詞是什麼意思)
[00:13:35.000 --> 00:13:39.000]  (字幕:所以我想不如我們直接用這個字的意思)
[00:13:39.000 --> 00:13:42.000]  (字幕:三而一 三一神可能更加合適)
[00:13:42.000 --> 00:13:44.000]  (字幕:那我想可能我們用回他本身的意思)
[00:13:44.000 --> 00:13:47.000]  (字幕:三而一 三一神會更合適)
[00:13:47.000 --> 00:13:48.000]  (解釋三位一體)
[00:13:48.000 --> 00:13:49.000]  (解釋三位一體)
[00:13:49.000 --> 00:13:51.000]  (我都有兩個很大的困難)
[00:13:51.000 --> 00:13:53.000]  (都有兩個很大的困難)
[00:13:53.000 --> 00:13:54.000]  (很容易犯錯的問題)
[00:13:54.000 --> 00:13:56.000]  (非常容易犯的錯誤)
[00:13:56.000 --> 00:13:57.000]  (第一)
[00:13:57.000 --> 00:13:58.000]  (第一)
[00:13:58.000 --> 00:13:59.000]  (就是奧秘)
[00:13:59.000 --> 00:14:01.000]  (就是奧秘)
[00:14:01.000 --> 00:14:06.000]  (我發覺我們中國人很喜歡將凡是解釋不到的東西都說奧秘)
[00:14:06.000 --> 00:14:09.000]  (我們中國人很喜歡把無法解釋的東西都解釋為奧秘)
[00:14:09.000 --> 00:14:13.000]  (基督神人異性)
[00:14:13.000 --> 00:14:15.000]  (基督神人異性)
[00:14:15.000 --> 00:14:16.000]  (基督神人二性)
[00:14:16.000 --> 00:14:17.000]  (奧秘)
[00:14:17.000 --> 00:14:18.000]  (奧秘)
[00:14:18.000 --> 00:14:19.000]  (你怎樣重生)
[00:14:19.000 --> 00:14:20.000]  (你怎樣重生)
[00:14:20.000 --> 00:14:21.000]  (奧秘)
[00:14:21.000 --> 00:14:22.000]  (耶穌何時回來)
[00:14:22.000 --> 00:14:23.000]  (耶穌何時回來)
[00:14:23.000 --> 00:14:24.000]  (奧秘)
[00:14:24.000 --> 00:14:27.000]  (你怎樣能夠被聖靈充滿)
[00:14:27.000 --> 00:14:29.000]  (奧秘)
[00:14:29.000 --> 00:14:32.000]  (當你這樣說的時候 什麼都是奧秘)
[00:14:32.000 --> 00:14:35.000]  (解釋不了的就是奧秘)
[00:14:35.000 --> 00:14:38.000]  (很坦白地說)
[00:14:38.000 --> 00:14:40.000]  (今天夏牧師提醒我們)
[00:14:40.000 --> 00:14:42.000]  (三一神的確有奧秘的地方)
[00:14:42.000 --> 00:14:43.000]  (三一神的確有奧秘的地方)
[00:14:43.000 --> 00:14:45.000]  (的確有地方是不能解釋的)
[00:14:45.000 --> 00:14:46.000]  (的確有些地方是無法解釋的)
[00:14:46.000 --> 00:14:47.000]  (你明白嗎)
[00:14:47.000 --> 00:14:48.000]  (你明白嗎)
[00:14:48.000 --> 00:14:49.000]  (什麼意思呢)
[00:14:49.000 --> 00:14:50.000]  (什麼意思呢)
[00:14:50.000 --> 00:14:54.000]  (原來神學不是解釋和神學的作用是什麼)
[00:14:54.000 --> 00:14:56.000]  (我們很容易搞亂了)
[00:14:56.000 --> 00:14:59.000]  (神學如何解釋以及神學作用是什麼)
[00:14:59.000 --> 00:15:00.000]  (我們很容易搞亂)
[00:15:00.000 --> 00:15:02.000]  (有些事情可以做 有些事情不應該做)
[00:15:02.000 --> 00:15:04.000]  (有些事情是可以做 有些事情是不應該做的)
[00:15:04.000 --> 00:15:05.000]  (我用英文說比較容易明白一點)
[00:15:05.000 --> 00:15:06.000]  (可能用英文說比較明白)
[00:15:06.000 --> 00:15:08.000]  (如果你問的問題是)
[00:15:08.000 --> 00:15:09.000]  (How)
[00:15:09.000 --> 00:15:10.000]  (如果你問的問題是)
[00:15:10.000 --> 00:15:11.000]  (怎樣)
[00:15:11.000 --> 00:15:13.000]  (這個問題是解決不了的)
[00:15:13.000 --> 00:15:14.000]  (這個問題是解決不了的)
[00:15:14.000 --> 00:15:16.000]  (三一如何三而一呢)
[00:15:16.000 --> 00:15:18.000]  (三一神如何三而一呢)
[00:15:18.000 --> 00:15:19.000]  (How是解釋不了的)
[00:15:19.000 --> 00:15:21.000]  (三一神是如何三而一的)
[00:15:21.000 --> 00:15:22.000]  (這個問題是解釋不了的)
[00:15:22.000 --> 00:15:24.000]  (我們如何被聖靈重生呢)
[00:15:24.000 --> 00:15:25.000]  (是解釋不了的)
[00:15:25.000 --> 00:15:27.000]  (我們如何被聖靈重生是解釋不了的)
[00:15:27.000 --> 00:15:28.000]  (你明白嗎)
[00:15:28.000 --> 00:15:29.000]  (你明白嗎)
[00:15:29.000 --> 00:15:30.000]  (你問的問題就是)
[00:15:30.000 --> 00:15:33.000]  (為什麼神蹟會發生呢)
[00:15:33.000 --> 00:15:35.000]  (但是如果你問)
[00:15:35.000 --> 00:15:37.000]  (為何這個神蹟會發生)
[00:15:37.000 --> 00:15:38.000]  (如果你解釋得到就不是神蹟了)
[00:15:38.000 --> 00:15:40.000]  (如果你解釋得了就不是神蹟了)
[00:15:40.000 --> 00:15:42.000]  (水怎麼變成酒呢)
[00:15:42.000 --> 00:15:43.000]  (水怎麼變成酒呢)
[00:15:43.000 --> 00:15:44.000]  (你解釋不了的)
[00:15:44.000 --> 00:15:45.000]  (你無法解釋)
[00:15:45.000 --> 00:15:46.000]  (因為你們問一個How的問題)
[00:15:46.000 --> 00:15:48.000]  (你問了一個怎樣的問題)
[00:15:48.000 --> 00:15:50.000]  (你現在不單止問神蹟的問題)
[00:15:50.000 --> 00:15:51.000]  (你現在不單單只是問神蹟)
[00:15:51.000 --> 00:15:53.000]  (是問行神蹟的神是怎樣的)
[00:15:53.000 --> 00:15:56.000]  (你現在在問行神蹟的神是怎樣的)
[00:15:56.000 --> 00:15:57.000]  (我更加解釋不了)
[00:15:57.000 --> 00:15:58.000]  (你更加無法解釋)
[00:15:58.000 --> 00:16:00.000]  (我們在神學上)
[00:16:00.000 --> 00:16:02.000]  (或者理性上)
[00:16:02.000 --> 00:16:03.000]  (是解釋不了聖經裡的)
[00:16:03.000 --> 00:16:05.000]  (很多How的問題)
[00:16:05.000 --> 00:16:06.000]  (在神學和理性上是無法解釋)
[00:16:06.000 --> 00:16:08.000]  (聖經當中很多如何的問題)
[00:16:08.000 --> 00:16:09.000]  (不過這樣說)
[00:16:09.000 --> 00:16:10.000]  (不等於我們用奧秘)
[00:16:10.000 --> 00:16:12.000]  (就可以解決所有的問題)
[00:16:12.000 --> 00:16:13.000]  (但這樣說並不代表奧秘)
[00:16:13.000 --> 00:16:15.000]  (就可以解釋所有的問題)
[00:16:15.000 --> 00:16:17.000]  (因為神學有一個基本的責任)
[00:16:17.000 --> 00:16:19.000]  (因為神學有一個基本的責任)
[00:16:19.000 --> 00:16:20.000]  (基督徒有一個基本的責任)
[00:16:20.000 --> 00:16:22.000]  (基督徒有一個基本的責任)
[00:16:22.000 --> 00:16:24.000]  (是要回答What)
[00:16:24.000 --> 00:16:26.000]  (是要回答什麼)
[00:16:26.000 --> 00:16:29.000]  (就是聖經如何說三一神)
[00:16:29.000 --> 00:16:31.000]  (就是聖經如何說三一神)
[00:16:31.000 --> 00:16:32.000]  (你能分辨到嗎)
[00:16:32.000 --> 00:16:33.000]  (你能區分嗎)
[00:16:33.000 --> 00:16:35.000]  (我們整個下午不是說)
[00:16:35.000 --> 00:16:37.000]  (如何解釋)
[00:16:37.000 --> 00:16:40.000]  (或者三一神如何運作)
[00:16:40.000 --> 00:16:41.000]  (我們今天下午不是在解釋)
[00:16:41.000 --> 00:16:42.000]  (三一神如何運作)
[00:16:42.000 --> 00:16:45.000]  (更寬恕我講一句不合意的話)
[00:16:45.000 --> 00:16:47.000]  (讓我說句不合意的話)
[00:16:47.000 --> 00:16:49.000]  (三一神如何的構造)
[00:16:49.000 --> 00:16:51.000]  (三一神如何的構造)
[00:16:51.000 --> 00:16:52.000]  (這個是解釋不了的)
[00:16:52.000 --> 00:16:53.000]  (這是無法解釋的)
[00:16:53.000 --> 00:16:54.000]  (我們永遠解釋不了的)
[00:16:54.000 --> 00:16:55.000]  (我們永遠無法解釋)
[00:16:55.000 --> 00:16:56.000]  (三元一一二三是永遠解釋不了的)
[00:16:56.000 --> 00:16:58.000]  (為什麼三二一一二三)
[00:16:58.000 --> 00:16:59.000]  (我們永遠解釋不了)
[00:16:59.000 --> 00:17:00.000]  (不過我們仍然有責任去研究聖經)
