
[00:00:00.000 --> 00:00:07.560]  給大家一點時間打開鏡頭
[00:06:16.000 --> 00:06:19.160]  不會面黑面左左
[00:06:19.160 --> 00:06:20.600]  有些人不懂得做人
[00:06:20.600 --> 00:06:23.000]  真的很面黑
[00:06:23.000 --> 00:06:24.960]  我不想說很醜
[00:06:24.960 --> 00:06:27.040]  有些人真的很不懂得做人
[00:06:27.040 --> 00:06:28.280]  不得了自己面黑
[00:06:28.280 --> 00:06:29.600]  令到人都面黑
[00:06:29.600 --> 00:06:31.120]  不應該說的又會說
[00:06:31.120 --> 00:06:33.040]  不應該做的又會做
[00:06:33.040 --> 00:06:35.640]  懂得做事就是智慧人的表現
[00:06:35.640 --> 00:06:36.720]  懂得做事的人
[00:06:36.720 --> 00:06:38.040]  人都會發光
[00:06:38.040 --> 00:06:39.480]  臉都會發光
[00:06:39.480 --> 00:06:41.480]  臉不會變黑
[00:06:41.480 --> 00:06:44.480]  所以智慧人懂得行事為人
[00:06:44.480 --> 00:06:47.880]  第二節到第五節的上半節
[00:06:47.880 --> 00:06:48.720]  看到王
[00:06:48.720 --> 00:06:51.000]  剛才我說王出現有三次
[00:06:51.000 --> 00:06:52.160]  這裡怎樣說呢
[00:06:52.160 --> 00:06:54.560]  我勸你遵守王的命令
[00:06:54.560 --> 00:06:55.800]  既子臣起誓
[00:06:55.800 --> 00:06:56.720]  理當如此
[00:06:56.720 --> 00:06:58.880]  不要急躁離開王的面前
[00:06:58.880 --> 00:07:00.320]  不要固執行惡
[00:07:00.320 --> 00:07:03.240]  因為他凡事都隨自己的心意而行
[00:07:03.240 --> 00:07:04.920]  王的話本有權力
[00:07:04.920 --> 00:07:06.120]  誰敢問他說
[00:07:06.120 --> 00:07:07.280]  你作甚麼呢
[00:07:07.280 --> 00:07:09.400]  凡遵守命令的必不經歷
[00:07:09.400 --> 00:07:10.840]  和還
[00:07:10.840 --> 00:07:12.240]  這裡提醒我們
[00:07:12.240 --> 00:07:14.160]  王是有王權的
[00:07:14.160 --> 00:07:15.680]  人在王前
[00:07:15.680 --> 00:07:18.400]  在王的面前的表現要小心
[00:07:18.400 --> 00:07:19.440]  王有王命
[00:07:19.440 --> 00:07:20.640]  王命是要守的
[00:07:20.640 --> 00:07:21.720]  王有王權
[00:07:21.720 --> 00:07:23.560]  王權是要服的
[00:07:23.560 --> 00:07:24.440]  人要服權
[00:07:24.440 --> 00:07:25.680]  人要守命
[00:07:25.680 --> 00:07:26.480]  不守命
[00:07:26.480 --> 00:07:27.360]  不服權
[00:07:27.360 --> 00:07:28.560]  一句話
[00:07:28.560 --> 00:07:30.520]  後果自負
[00:07:30.520 --> 00:07:33.960]  所以在第一節到第五節上提醒人
[00:07:33.960 --> 00:07:35.800]  知為人行事為人
[00:07:35.800 --> 00:07:37.080]  他能夠誤出錯
[00:07:37.080 --> 00:07:38.680]  能夠冥和
[00:07:38.680 --> 00:07:40.280]  我常常發現一個人
[00:07:40.280 --> 00:07:44.000]  不是說要懂得看風頭火勢
[00:07:44.000 --> 00:07:45.400]  但有時要懂得
[00:07:45.400 --> 00:07:47.120]  懂得拭時務者也好
[00:07:47.120 --> 00:07:48.640]  或者能夠懂得
[00:07:48.640 --> 00:07:51.400]  趨吉避凶
[00:07:51.400 --> 00:07:53.160]  有時很多事情我們要明白
[00:07:53.160 --> 00:07:55.000]  事情應該怎樣做
[00:07:55.000 --> 00:07:56.840]  不要倒過來行
[00:07:56.840 --> 00:07:58.600]  不要硬來做
[00:07:58.600 --> 00:08:00.680]  凡事能夠按規矩
[00:08:00.680 --> 00:08:01.680]  按方法
[00:08:01.680 --> 00:08:03.360]  按事情應該怎樣做
[00:08:03.360 --> 00:08:04.800]  我們怎樣去做
[00:08:04.800 --> 00:08:06.320]  所以知為人行事為人
[00:08:06.320 --> 00:08:07.600]  不會出錯
[00:08:07.600 --> 00:08:09.040]  就能夠冥和
[00:08:09.040 --> 00:08:12.080]  有些人因為他自己沒有智慧
[00:08:12.080 --> 00:08:15.640]  有時我們說開口夾著利
[00:08:15.640 --> 00:08:16.920]  有時我們
[00:08:16.920 --> 00:08:17.960]  不知道有沒有聽過
[00:08:17.960 --> 00:08:20.160]  有時他不說話
[00:08:20.160 --> 00:08:21.720]  就比說話好
[00:08:21.720 --> 00:08:22.960]  有時他不做事
[00:08:22.960 --> 00:08:24.600]  就比做事好
[00:08:24.600 --> 00:08:26.560]  所以有時知為人行事為人
[00:08:26.560 --> 00:08:27.600]  能夠不出錯
[00:08:27.600 --> 00:08:28.920]  可以冥和
[00:08:28.920 --> 00:08:31.400]  第五節下到第六節
[00:08:31.400 --> 00:08:33.640]  第五節下就說
[00:08:33.640 --> 00:08:37.560]  知為人的心能夠辨明時候和定理
[00:08:37.560 --> 00:08:40.120]  各樣事務成就都有時候和定理
[00:08:40.120 --> 00:08:42.880]  人的苦難重壓在他身上
[00:08:42.880 --> 00:08:44.520]  這提到剛才我所說的
[00:08:44.520 --> 00:08:46.240]  知為人能夠識做事
[00:08:46.240 --> 00:08:47.680]  識做人
[00:08:47.680 --> 00:08:51.360]  能夠按程序做事
[00:08:51.360 --> 00:08:52.160]  不出錯
[00:08:52.160 --> 00:08:53.000]  不惹禍
[00:08:53.000 --> 00:08:56.360]  因為他能夠辨明時候和定理
[00:08:56.360 --> 00:08:58.640]  剛才說的解釋
[00:08:58.640 --> 00:09:01.280]  意思就是明白的意思
[00:09:01.280 --> 00:09:03.600]  定理是一個程式
[00:09:03.600 --> 00:09:05.560]  英文叫做Procedure
[00:09:05.560 --> 00:09:06.920]  有些叫做Judgment
[00:09:06.920 --> 00:09:08.360]  或者判斷
[00:09:08.360 --> 00:09:11.680]  一個人不單止明白事理
[00:09:11.680 --> 00:09:15.440]  而且他知道如何處事為人
[00:09:15.440 --> 00:09:16.640]  我們大家都知道
[00:09:16.640 --> 00:09:18.240]  國有國法
[00:09:18.240 --> 00:09:19.400]  家有家規
[00:09:19.400 --> 00:09:20.480]  王有王命
[00:09:20.480 --> 00:09:21.840]  犯規為命
[00:09:21.840 --> 00:09:23.920]  都有一定的後果
[00:09:23.920 --> 00:09:25.880]  第六節提到苦難
[00:09:25.880 --> 00:09:28.960]  苦難指向第五節所說的和患
[00:09:28.960 --> 00:09:30.960]  說到和患
[00:09:30.960 --> 00:09:34.360]  所以凡遵守命令必不經歷和患
[00:09:34.360 --> 00:09:37.960]  後面說到人的苦難重壓在他身上
[00:09:37.960 --> 00:09:40.080]  當一個人不明事理
[00:09:40.080 --> 00:09:42.280]  不明白定理
[00:09:42.280 --> 00:09:45.560]  很容易惹到和患
[00:09:45.560 --> 00:09:47.320]  惹出苦難
[00:09:47.320 --> 00:09:49.320]  所以人要避免和患的時候
[00:09:49.320 --> 00:09:53.440]  一定要辨明時間和定理
[00:09:53.440 --> 00:09:56.880]  人不按時候定理做事
[00:09:56.880 --> 00:09:58.960]  就會有和患有苦難
[00:09:58.960 --> 00:10:00.280]  第二節提到
[00:10:00.280 --> 00:10:02.720]  知為人行事為人
[00:10:02.720 --> 00:10:05.320]  按時間按定理
[00:10:05.320 --> 00:10:07.640]  第一句是知為人行事為人
[00:10:07.640 --> 00:10:09.960]  不會不出錯能免和
[00:10:09.960 --> 00:10:13.000]  這裡是按時間按定理
[00:10:13.000 --> 00:10:16.080]  你知道現在凡是出差
[00:10:16.080 --> 00:10:17.720]  或者去其他地方
[00:10:17.720 --> 00:10:20.120]  都要知道每個國家每個地方
[00:10:20.120 --> 00:10:23.600]  入境需要什麼
[00:10:23.600 --> 00:10:25.600]  或者需要怎樣隔離
[00:10:25.600 --> 00:10:27.600]  你不可以自己猜測
[00:10:27.600 --> 00:10:31.280]  你一定要按時按程序按規矩來做事
[00:10:31.280 --> 00:10:35.680]  否則很多人真的上不到飛機
[00:10:35.680 --> 00:10:37.120]  有些人入不了境
[00:10:37.120 --> 00:10:39.120]  或者有些人出不了境
[00:10:39.120 --> 00:10:41.760]  所以知為人能夠先明白
[00:10:41.760 --> 00:10:43.440]  搞清楚一些事
[00:10:43.440 --> 00:10:46.320]  然後按所知的進去做事
[00:10:46.320 --> 00:10:48.080]  這是一個知為人
[00:10:48.080 --> 00:10:50.560]  不要像蠻頭蒼蠅亂做
[00:10:50.560 --> 00:10:54.080]  浪費很多時間浪費很多人力物力
[00:10:54.080 --> 00:10:57.440]  以上就是知為人所知和要知的
[00:10:57.440 --> 00:10:59.920]  第七節到第八節
[00:10:59.920 --> 00:11:00.680]  聖經怎麼說呢
[00:11:00.680 --> 00:11:02.680]  他說他不知道將來的事
[00:11:02.680 --> 00:11:05.800]  因為將來如何誰能告訴他呢
[00:11:05.800 --> 00:11:08.360]  沒有人有權力掌管生命
[00:11:08.360 --> 00:11:09.800]  將生命留住
[00:11:09.800 --> 00:11:12.280]  也沒有人有權力掌管死期
[00:11:12.280 --> 00:11:14.400]  這場真戰沒有人能滅
[00:11:14.400 --> 00:11:16.680]  邪惡也不能夠救那好人
[00:11:16.680 --> 00:11:18.680]  邪惡的人
[00:11:18.680 --> 00:11:20.680]  這兩節聖經怎麼解呢
[00:11:20.680 --> 00:11:24.680]  知為人知道時候和定理
[00:11:24.680 --> 00:11:26.680]  他知道他明白事理
[00:11:26.680 --> 00:11:28.680]  也都暗示你來做事
[00:11:28.680 --> 00:11:30.680]  但是知為人都有所不知
[00:11:30.680 --> 00:11:32.680]  什麼不知道呢
[00:11:32.680 --> 00:11:34.680]  就是不知道將來如何
[00:11:34.680 --> 00:11:36.680]  誰知道將來如何呢
[00:11:36.680 --> 00:11:38.680]  現在很多人很喜歡猜測
[00:11:38.680 --> 00:11:40.680]  有時將猜測當真事
[00:11:40.680 --> 00:11:42.680]  都有的
[00:11:42.680 --> 00:11:46.680]  有些人將真事當作真事來做
[00:11:46.680 --> 00:11:48.680]  就惹出很多麻煩
[00:11:48.680 --> 00:11:50.680]  很多事我們真的不知道
[00:11:50.680 --> 00:11:52.680]  真的不明白
[00:11:52.680 --> 00:11:54.680]  知為人可以避苦面禍
[00:11:54.680 --> 00:11:58.680]  但有些事都是無能為力的
[00:11:58.680 --> 00:11:59.680]  什麼不能救呢
[00:11:59.680 --> 00:12:00.680]  這裡有提到
[00:12:00.680 --> 00:12:02.680]  沒有人有權力掌管死期
[00:12:02.680 --> 00:12:05.680]  沒有人有權力掌管生命
[00:12:05.680 --> 00:12:07.680]  將生命留住
[00:12:07.680 --> 00:12:09.680]  沒有人可以
[00:12:09.680 --> 00:12:10.680]  無論你多有智慧
[00:12:10.680 --> 00:12:12.680]  多聰明多厲害
[00:12:12.680 --> 00:12:14.680]  有一樣你要記住
[00:12:14.680 --> 00:12:16.680]  你無法避免
[00:12:16.680 --> 00:12:18.680]  人不可以不死
[00:12:18.680 --> 00:12:20.680]  不單止你不會不死
[00:12:20.680 --> 00:12:22.680]  而且你不知道何時死
[00:12:22.680 --> 00:12:24.680]  你不知道何時死
[00:12:24.680 --> 00:12:26.680]  死無人能夠倖免
[00:12:26.680 --> 00:12:27.680]  好像這裡提到
[00:12:27.680 --> 00:12:29.680]  這場真戰無人能免
[00:12:29.680 --> 00:12:30.680]  有個意思
[00:12:30.680 --> 00:12:32.680]  好像兵打仗
[00:12:32.680 --> 00:12:33.680]  你不可以不打
[00:12:33.680 --> 00:12:34.680]  如果你是兵
[00:12:34.680 --> 00:12:35.680]  你不可以不打
[00:12:35.680 --> 00:12:36.680]  如果你是人
[00:12:36.680 --> 00:12:38.680]  你是不可以不死
[00:12:38.680 --> 00:12:40.680]  只要你是人
[00:12:40.680 --> 00:12:41.680]  你就不會不死
[00:12:41.680 --> 00:12:42.680]  很簡單
[00:12:42.680 --> 00:12:44.680]  你是兵你一定要打仗
[00:12:44.680 --> 00:12:45.680]  你是人你一定會死
[00:12:45.680 --> 00:12:46.680]  這件事無人能夠避免
[00:12:46.680 --> 00:12:48.680]  知為人無論多厲害
[00:12:48.680 --> 00:12:49.680]  他無法避免
[00:12:49.680 --> 00:12:50.680]  無法避免
[00:12:50.680 --> 00:12:53.680]  而且他不知道何時死
[00:12:53.680 --> 00:12:55.680]  他不知道將來的事會怎樣
[00:12:55.680 --> 00:12:57.680]  我怎知道我有多長
[00:12:57.680 --> 00:13:00.680]  我昨天遇到一位莊祖坤牧師
[00:13:00.680 --> 00:13:02.680]  我問他多大年紀
[00:13:02.680 --> 00:13:03.680]  他說他74歲
[00:13:03.680 --> 00:13:06.680]  我說你比我大很多年
[00:13:06.680 --> 00:13:08.680]  我希望到你這個年紀
[00:13:08.680 --> 00:13:09.680]  我可以這樣
[00:13:09.680 --> 00:13:12.680]  他說他又不是壞人
[00:13:12.680 --> 00:13:14.680]  他說你未必有
[00:13:14.680 --> 00:13:16.680]  你未必有74歲
[00:13:16.680 --> 00:13:18.680]  你不會一定有
[00:13:18.680 --> 00:13:20.680]  這句說話又幾有智慧
[00:13:20.680 --> 00:13:22.680]  有些人有20年計劃
[00:13:22.680 --> 00:13:23.680]  30年計劃
[00:13:23.680 --> 00:13:25.680]  我們不是說不計劃
[00:13:25.680 --> 00:13:26.680]  但坦白說
[00:13:26.680 --> 00:13:27.680]  無人知
[00:13:27.680 --> 00:13:30.680]  特別這幾年所發生的事
[00:13:30.680 --> 00:13:32.680]  無人估得到
[00:13:32.680 --> 00:13:33.680]  無人估得到
[00:13:33.680 --> 00:13:34.680]  誰會知呢
[00:13:34.680 --> 00:13:35.680]  無人知
[00:13:35.680 --> 00:13:39.680]  所以智慧人是根據今天所明白的
[00:13:39.680 --> 00:13:40.680]  按理而行
[00:13:40.680 --> 00:13:45.680]  智慧人不要因為你不知而不活
[00:13:45.680 --> 00:13:46.680]  或者不做人
[00:13:46.680 --> 00:13:47.680]  不是這樣的
[00:13:47.680 --> 00:13:49.680]  下面有句說話
[00:13:49.680 --> 00:13:51.680]  對我自己很好的提醒
[00:13:51.680 --> 00:13:53.680]  人對將來無把握
[00:13:53.680 --> 00:13:55.680]  人對現在要掌握
[00:13:55.680 --> 00:13:57.680]  我再說一次
[00:13:57.680 --> 00:13:59.680]  人對將來無把握
[00:13:59.680 --> 00:14:01.680]  人對現在要掌握
[00:14:01.680 --> 00:14:02.680]  剛才我說過
[00:14:02.680 --> 00:14:03.680]  將來怎會無人知
[00:14:03.680 --> 00:14:04.680]  很多是為了將來的憂慮
[00:14:04.680 --> 00:14:06.680]  一直很多事都不做
[00:14:06.680 --> 00:14:07.680]  一直在等
[00:14:07.680 --> 00:14:08.680]  不知道有沒有聽過
[00:14:08.680 --> 00:14:09.680]  有些人兩年多前
[00:14:09.680 --> 00:14:11.680]  疫情一開始就在等
[00:14:11.680 --> 00:14:15.680]  終於很多事兩年多都沒做
[00:14:15.680 --> 00:14:17.680]  很多時我們雖然無把握
[00:14:17.680 --> 00:14:20.680]  但我們知的事都仍然要去做
[00:14:20.680 --> 00:14:22.680]  剛才我和Leo都說
[00:14:22.680 --> 00:14:24.680]  我計劃已經訂了機票
[00:14:24.680 --> 00:14:26.680]  11月14日會回香港
[00:14:26.680 --> 00:14:27.680]  能不能回到
[00:14:27.680 --> 00:14:28.680]  老實說
[00:14:28.680 --> 00:14:29.680]  誰知
[00:14:29.680 --> 00:14:30.680]  要不要隔離
[00:14:30.680 --> 00:14:31.680]  有人說不用
[00:14:31.680 --> 00:14:32.680]  誰知
[00:14:32.680 --> 00:14:33.680]  我不知道
[00:14:33.680 --> 00:14:36.680]  但你不為你現在知道的去做
[00:14:36.680 --> 00:14:39.680]  你不要為你將來不知道的不做
[00:14:39.680 --> 00:14:40.680]  不知道大家
[00:14:40.680 --> 00:14:42.680]  不知道我說得清不清楚
[00:14:42.680 --> 00:14:44.680]  你為你現在要做的去做
[00:14:44.680 --> 00:14:45.680]  你知的要去做
[00:14:45.680 --> 00:14:48.680]  不要為你將來不知道的不做
[00:14:48.680 --> 00:14:50.680]  因為你永遠做不到事
[00:14:50.680 --> 00:14:51.680]  永遠做不到事
[00:14:51.680 --> 00:14:54.680]  所以智慧人有所明白
[00:14:54.680 --> 00:14:55.680]  為他明白的
[00:14:55.680 --> 00:14:56.680]  你要動手
[00:14:56.680 --> 00:14:58.680]  智慧人有他不知道
[00:14:58.680 --> 00:14:59.680]  無掌握的事
[00:14:59.680 --> 00:15:01.680]  不要為無掌握的事
[00:15:01.680 --> 00:15:03.680]  去掌握你今天
[00:15:03.680 --> 00:15:05.680]  所以人對將來是無把握的
[00:15:05.680 --> 00:15:08.680]  但人對現在要掌握
[00:15:08.680 --> 00:15:09.680]  我感恩的是
[00:15:09.680 --> 00:15:10.680]  2019年
[00:15:10.680 --> 00:15:11.680]  我太太退休
[00:15:11.680 --> 00:15:13.680]  我和她回香港
[00:15:13.680 --> 00:15:14.680]  去了很多地方
[00:15:14.680 --> 00:15:17.680]  那時不是那麼安定
[00:15:17.680 --> 00:15:18.680]  但我說不用怕
[00:15:18.680 --> 00:15:19.680]  我們照樣回
[00:15:19.680 --> 00:15:20.680]  很多人說你不要回
[00:15:20.680 --> 00:15:21.680]  我們回來後
[00:15:21.680 --> 00:15:23.680]  很多人說你幸運回了
[00:15:23.680 --> 00:15:25.680]  如果不是你不用回
[00:15:25.680 --> 00:15:26.680]  到2020年初
[00:15:26.680 --> 00:15:27.680]  你就不能回了
[00:15:27.680 --> 00:15:29.680]  很多時都是這樣
[00:15:29.680 --> 00:15:31.680]  當時我說只要可以回
[00:15:31.680 --> 00:15:32.680]  讓我回
[00:15:32.680 --> 00:15:33.680]  我就回
[00:15:33.680 --> 00:15:35.680]  我宣佈不讓回
[00:15:35.680 --> 00:15:37.680]  不讓回就不要強行回
[00:15:37.680 --> 00:15:38.680]  既然可以回
[00:15:38.680 --> 00:15:39.680]  我們就回吧
[00:15:39.680 --> 00:15:42.680]  香港那麼多人住在香港
[00:15:42.680 --> 00:15:44.680]  我們只是回去多兩個人
[00:15:44.680 --> 00:15:46.680]  按規矩做事
[00:15:46.680 --> 00:15:47.680]  按規矩去街
[00:15:47.680 --> 00:15:48.680]  沒問題的
[00:15:48.680 --> 00:15:51.680]  所以有時我們雖然對將來無把握
[00:15:51.680 --> 00:15:52.680]  但對現在要掌握
[00:15:52.680 --> 00:15:55.680]  人要按時按理做事
[00:15:55.680 --> 00:15:56.680]  下面有講到
[00:15:56.680 --> 00:15:59.680]  邪惡不能夠救恨邪惡的人
[00:15:59.680 --> 00:16:02.680]  他要面對惡的結果
[00:16:02.680 --> 00:16:04.680]  所以要做智慧人
[00:16:04.680 --> 00:16:06.680]  在必死人生中好好活
[00:16:06.680 --> 00:16:07.680]  不要恨惡
[00:16:07.680 --> 00:16:10.680]  要辨明時候和定理
[00:16:10.680 --> 00:16:12.680]  應該做什麼就做什麼
