
[00:00:00.000 --> 00:00:09.600]  這是中國人傳統最大的信仰系統
[00:02:50.800 --> 00:02:52.800]  裏面有很多很典型的
[00:02:52.800 --> 00:02:54.800]  那些不只是佛教的
[00:02:54.800 --> 00:02:56.800]  存在主義者對基督教的批評
[00:02:56.800 --> 00:02:58.800]  都是批評那幾點
[00:02:58.800 --> 00:03:00.800]  特別是針對舊約的部分
[00:03:00.800 --> 00:03:06.800]  特別是針對上帝的公義、慈愛、原罪的存在
[00:03:06.800 --> 00:03:08.800]  其實是幾乎每一個人心中的問題
[00:03:08.800 --> 00:03:10.800]  甚至聖經裏面自己
[00:03:10.800 --> 00:03:12.800]  例如約伯記已經是一個代表
[00:03:12.800 --> 00:03:16.800]  可惜我們沒有把握時間
[00:03:16.800 --> 00:03:19.800]  而且那部分我們限於學歷
[00:03:19.800 --> 00:03:21.800]  限於自己的信仰
[00:03:21.800 --> 00:03:24.800]  大概知道一些但不太深入
[00:03:24.800 --> 00:03:26.800]  希望大家有興趣可以去看
[00:03:26.800 --> 00:03:30.800]  在我的《宗教比較》那本書
[00:03:30.800 --> 00:03:32.800]  那三章是有的
[00:03:32.800 --> 00:03:34.800]  大家可以去看
[00:03:34.800 --> 00:03:36.800]  至於基督教的立場
[00:03:36.800 --> 00:03:40.800]  看佛教我們就在這個代表有
[00:03:40.800 --> 00:03:42.800]  另外一張很小的
[00:03:42.800 --> 00:03:44.800]  就是我今早才四點多
[00:03:44.800 --> 00:03:46.800]  忽然想起
[00:03:46.800 --> 00:03:49.800]  那件事我平時在我們的國學班
[00:03:49.800 --> 00:03:52.800]  或其他講佛教的場合都有引述過
[00:03:52.800 --> 00:03:56.800]  用佛教的詞典裏面的一個很好的例子
[00:03:56.800 --> 00:03:58.800]  那個不是佛教詞典
[00:03:58.800 --> 00:03:59.800]  只不過是引述
[00:03:59.800 --> 00:04:00.800]  那張最小的
[00:04:00.800 --> 00:04:02.800]  所以大家手上有一本書
[00:04:02.800 --> 00:04:04.800]  一張大紙一張細紙
[00:04:04.800 --> 00:04:06.800]  清楚了嗎?
[00:04:06.800 --> 00:04:09.800]  我上一堂也有些後悔
[00:04:09.800 --> 00:04:13.800]  為何不早一堂想起
[00:04:13.800 --> 00:04:16.800]  請大家做一個回應
[00:04:16.800 --> 00:04:20.800]  一方面增加彼此的了解
[00:04:20.800 --> 00:04:22.800]  一方面多一堂的時間
[00:04:22.800 --> 00:04:26.800]  可以派卷給大家
[00:04:26.800 --> 00:04:28.800]  做一個簡單的檢討
[00:04:28.800 --> 00:04:30.800]  現在唯有
[00:04:30.800 --> 00:04:31.800]  因為這堂是最後的
[00:04:31.800 --> 00:04:33.800]  回去拜讀大家的作品之後
[00:04:33.800 --> 00:04:38.800]  有些意見可能寫在卷說
[00:04:38.800 --> 00:04:42.800]  有其他可能最後麻煩班長
[00:04:42.800 --> 00:04:45.800]  看看怎樣給大家
[00:04:45.800 --> 00:04:47.800]  所以我上次也寫明了
[00:04:47.800 --> 00:04:49.800]  請大家寫上通訊地址
[00:04:49.800 --> 00:04:53.800]  大家先看那張小的
[00:04:53.800 --> 00:04:57.800]  這張小的是佛光大詞典
[00:04:57.800 --> 00:04:59.800]  你知當世
[00:04:59.800 --> 00:05:01.800]  我估計他現在還在世
[00:05:01.800 --> 00:05:04.800]  這個人是一個很超卓的領導者
[00:05:04.800 --> 00:05:06.800]  組織者
[00:05:06.800 --> 00:05:08.800]  當然單說中文作品
[00:05:08.800 --> 00:05:11.800]  他真是一個很傑出的寫作人
[00:05:11.800 --> 00:05:15.800]  門下的弟子
[00:05:15.800 --> 00:05:20.800]  無論是書者的義理
[00:05:20.800 --> 00:05:23.800]  或發揮宗教的組織
[00:05:23.800 --> 00:05:25.800]  都是很傑出的人才
[00:05:25.800 --> 00:05:27.800]  當然當世
[00:05:27.800 --> 00:05:29.800]  以前很多一個長時期
[00:05:29.800 --> 00:05:32.800]  佛教的義理中心就在日本
[00:05:32.800 --> 00:05:34.800]  但當然長期以來
[00:05:34.800 --> 00:05:38.800]  佛教的第二故鄉就是中國
[00:05:38.800 --> 00:05:42.800]  這個詳細說又不夠時間了
[00:05:42.800 --> 00:05:44.800]  他的組織能力真是強到極
[00:05:44.800 --> 00:05:46.800]  他領導很多東西
[00:05:46.800 --> 00:05:50.800]  例如辦了很多間佛光寺
[00:05:50.800 --> 00:05:54.800]  佛光的傳教機構
[00:05:54.800 --> 00:05:56.800]  我們時時想
[00:05:56.800 --> 00:05:58.800]  我們基督徒之中
[00:05:58.800 --> 00:06:00.800]  如果多幾個人物
[00:06:00.800 --> 00:06:02.800]  是否主的福音會更輕和
[00:06:02.800 --> 00:06:04.800]  當然我們很惋惜
[00:06:04.800 --> 00:06:06.800]  為何以曾經傳說
[00:06:06.800 --> 00:06:08.800]  我當然問過他
[00:06:08.800 --> 00:06:10.800]  教宗拍著自己的椅子說
[00:06:10.800 --> 00:06:12.800]  如果你是意大利人
[00:06:12.800 --> 00:06:14.800]  這張椅子你坐了
[00:06:14.800 --> 00:06:16.800]  這樣的人物不是基督徒
[00:06:16.800 --> 00:06:20.800]  正如我以前有同班的
[00:06:20.800 --> 00:06:22.800]  當然不同的校校同學
[00:06:22.800 --> 00:06:24.800]  他自幼稚園到裕科
[00:06:24.800 --> 00:06:28.800]  都是在香港極著名的一間基督教學校
[00:06:28.800 --> 00:06:30.800]  而他竟然後來變成天主教徒
[00:06:30.800 --> 00:06:32.800]  然後就變成了星文的弟子
[00:06:32.800 --> 00:06:36.800]  這些就是基督教教育機構的失敗
[00:06:36.800 --> 00:06:38.800]  自己栽培的這麼好的學生
[00:06:38.800 --> 00:06:40.800]  為何會對福音失望
[00:06:40.800 --> 00:06:44.800]  為何自己的人生歸宿會這樣呢
[00:06:44.800 --> 00:06:46.800]  當然我們可以檢討
[00:06:46.800 --> 00:06:48.800]  再說下去
[00:06:48.800 --> 00:06:50.800]  我們又多一課都不成功
[00:06:50.800 --> 00:06:52.800]  他領導之下
[00:06:52.800 --> 00:06:54.800]  編了一套佛光大詞典
[00:06:54.800 --> 00:07:00.800]  當然佛教簡要的詞典和大套的書都有
[00:07:00.800 --> 00:07:02.800]  但這套書真的很齊備
[00:07:02.800 --> 00:07:07.800]  當然我不配說不足之處何在
[00:07:07.800 --> 00:07:09.800]  或者還有甚麼
[00:07:09.800 --> 00:07:12.800]  不過我這次不是表揚這本詞典
[00:07:12.800 --> 00:07:16.800]  是借這本詞典說一件事
[00:07:16.800 --> 00:07:20.800]  就是這本詞典的第一頁的第一個
[00:07:20.800 --> 00:07:22.800]  那個故事其實很多書都有
[00:07:22.800 --> 00:07:24.800]  不止這本
[00:07:24.800 --> 00:07:29.800]  就像我家裏有一本很小的佛學大詞典
[00:07:29.800 --> 00:07:31.800]  都有這個例子
[00:07:31.800 --> 00:07:36.800]  按著筆劃分的當然是一劃
[00:07:36.800 --> 00:07:39.800]  第一個字就是第一個
[00:07:39.800 --> 00:07:41.800]  就是這個一字
[00:07:41.800 --> 00:07:43.800]  當然大家不要以為一字這麼淺
[00:07:43.800 --> 00:07:46.800]  我都不想說有趣味中文的問題
[00:07:46.800 --> 00:07:48.800]  有時候不夠時候
[00:07:48.800 --> 00:07:51.800]  一字其實不太淺
[00:07:51.800 --> 00:07:54.800]  還有打動那個是甚麼字
[00:07:54.800 --> 00:07:57.800]  將一字打動那個我就包沒人識
[00:07:57.800 --> 00:08:00.800]  千萬不要以為簡化字就可以解手的問題
[00:08:00.800 --> 00:08:02.800]  中國字的心和字不一樣
[00:08:02.800 --> 00:08:04.800]  不因為它簡化
[00:08:04.800 --> 00:08:06.800]  簡單
[00:08:06.800 --> 00:08:08.800]  如果我問在座各位
[00:08:08.800 --> 00:08:10.800]  一點一動那兩個是甚麼字
[00:08:10.800 --> 00:08:15.800]  你忽然覺得自己從幼稚園到現在
[00:08:15.800 --> 00:08:17.800]  讀過很多書
[00:08:17.800 --> 00:08:19.800]  為甚麼一點那個字都不懂
[00:08:19.800 --> 00:08:21.800]  為甚麼一動那個字都不懂
[00:08:21.800 --> 00:08:23.800]  打橫當然懂
[00:08:23.800 --> 00:08:25.800]  打動那個是甚麼字
[00:08:25.800 --> 00:08:27.800]  不是一字這麼淺
[00:08:27.800 --> 00:08:29.800]  千條武是一
[00:08:29.800 --> 00:08:31.800]  阿拉伯符號就是一
[00:08:31.800 --> 00:08:33.800]  一點是甚麼字
[00:08:33.800 --> 00:08:35.800]  不說字了
[00:08:35.800 --> 00:08:39.800]  這個關於一字的問題
[00:08:39.800 --> 00:08:41.800]  大家看一劃那裡
[00:08:41.800 --> 00:08:43.800]  最小的一張
[00:08:43.800 --> 00:08:47.800]  這本書是北京圖書館影印的
[00:08:47.800 --> 00:08:49.800]  原版當然是台灣
[00:08:49.800 --> 00:08:53.800]  可見那個年代可能兩岸關係不錯
[00:08:53.800 --> 00:08:57.800]  這些有它存在的價值
[00:08:57.800 --> 00:08:59.800]  非正義性
[00:08:59.800 --> 00:09:01.800]  數字單位表示所有
[00:09:01.800 --> 00:09:03.800]  表示平等絕對
[00:09:03.800 --> 00:09:05.800]  我們想說這個
[00:09:05.800 --> 00:09:07.800]  關於其他都有趣的
[00:09:07.800 --> 00:09:09.800]  你即管看看
[00:09:09.800 --> 00:09:11.800]  這些內容不錯
[00:09:11.800 --> 00:09:13.800]  印度的畫
[00:09:13.800 --> 00:09:15.800]  拉丁式舞來拼佛教的意願
[00:09:15.800 --> 00:09:17.800]  正如我提過大家
[00:09:17.800 --> 00:09:19.800]  千萬不要以為佛字
[00:09:21.800 --> 00:09:23.800]  Buddha 都是音
[00:09:23.800 --> 00:09:25.800]  Buddha 是國用者
[00:09:25.800 --> 00:09:27.800]  佛字本來就是國用者
[00:09:27.800 --> 00:09:31.800]  佛字在中文原本是個「卜」字
[00:09:31.800 --> 00:09:33.800]  草木蓬勃
[00:09:33.800 --> 00:09:35.800]  英氣勃勃的「卜」字
[00:09:35.800 --> 00:09:37.800]  當佛教傳來中國時
[00:09:37.800 --> 00:09:39.800]  中國人就借用這個字來譯
[00:09:39.800 --> 00:09:41.800]  Buddha 的「卜」音
[00:09:41.800 --> 00:09:43.800]  這個「卜」是印度音
[00:09:43.800 --> 00:09:45.800]  千萬不要以為是英文
[00:09:45.800 --> 00:09:47.800]  我們已經潛意識裏
[00:09:47.800 --> 00:09:49.800]  覺得英文萬能
[00:09:49.800 --> 00:09:51.800]  甚麼都以為英文才是原文
[00:09:51.800 --> 00:09:53.800]  英文是非常重要的語文
[00:09:53.800 --> 00:09:55.800]  現在的世界語言
[00:09:55.800 --> 00:09:57.800]  但英文不是一切
[00:09:57.800 --> 00:10:01.800]  Buddha 只不過是用拉丁字母來拼印度音
[00:10:01.800 --> 00:10:03.800]  而Buddha 本身就是國用者
[00:10:03.800 --> 00:10:05.800]  為何要寫佛字呢
[00:10:05.800 --> 00:10:07.800]  因為Buddha 的音
[00:10:07.800 --> 00:10:11.800]  古代沒有F和V
[00:10:11.800 --> 00:10:13.800]  所以佛字就沒有F和V
[00:10:13.800 --> 00:10:17.800]  這些是中國的英文學常識
[00:10:17.800 --> 00:10:21.800]  FV的音都讀BPM
[00:10:21.800 --> 00:10:23.800]  即是有波波摸沒有貨窩
[00:10:23.800 --> 00:10:25.800]  即是有雙唇音沒有唇齒音
[00:10:25.800 --> 00:10:27.800]  很簡單
[00:10:27.800 --> 00:10:29.800]  如果做過媽媽
[00:10:29.800 --> 00:10:31.800]  做媽媽就知道
[00:10:31.800 --> 00:10:33.800]  你的嬰兒出生都是先講雙唇音
[00:10:33.800 --> 00:10:35.800]  因為他未出牙
[00:10:35.800 --> 00:10:37.800]  就是這麼簡單
[00:10:37.800 --> 00:10:39.800]  到後來出牙才有唇齒音
[00:10:39.800 --> 00:10:41.800]  古人就不懂
[00:10:41.800 --> 00:10:43.800]  所以古代很多字
[00:10:43.800 --> 00:10:45.800]  佛字本來就讀Bud
[00:10:45.800 --> 00:10:47.800]  Buddha 就是國用者
[00:10:47.800 --> 00:10:49.800]  所以另外一個譯叫浮屠
[00:10:49.800 --> 00:10:51.800]  浮字現在都是唇齒音
[00:10:51.800 --> 00:10:53.800]  浮屠一方面好像是佛塔
[00:10:53.800 --> 00:10:55.800]  一方面是國用者
[00:10:55.800 --> 00:10:57.800]  舊人一鳴姓做七級浮屠
[00:10:57.800 --> 00:10:59.800]  當然有些人解作七級浮屠
[00:10:59.800 --> 00:11:01.800]  以為是七級的塔
[00:11:01.800 --> 00:11:03.800]  其實是佛的羅漢
[00:11:03.800 --> 00:11:05.800]  羅漢的祖先
[00:11:05.800 --> 00:11:07.800]  佛的祖先
[00:11:07.800 --> 00:11:09.800]  佛的祖先
[00:11:09.800 --> 00:11:11.800]  羅漢國吾
[00:11:11.800 --> 00:11:13.800]  佛的國吾
[00:11:13.800 --> 00:11:15.800]  到十級就真是佛
[00:11:15.800 --> 00:11:17.800]  七級就已經
[00:11:17.800 --> 00:11:19.800]  到羅漢
[00:11:19.800 --> 00:11:21.800]  再升上去菩薩的品位
[00:11:21.800 --> 00:11:23.800]  就是說舊人一鳴
[00:11:23.800 --> 00:11:25.800]  勝過修煉勝過什麼
[00:11:25.800 --> 00:11:27.800]  順便一提
[00:11:27.800 --> 00:11:29.800]  好像梵語
[00:11:29.800 --> 00:11:31.800]  一二三四五六七
[00:11:31.800 --> 00:11:33.800]  一人指佛
[00:11:33.800 --> 00:11:35.800]  這個很有意思
[00:11:35.800 --> 00:11:37.800]  佛在人中得道
[00:11:37.800 --> 00:11:39.800]  佛在人中得道
[00:11:39.800 --> 00:11:41.800]  為世間最尊聖者
[00:11:41.800 --> 00:11:43.800]  故稱為一人
[00:11:43.800 --> 00:11:45.800]  一人兩個字
[00:11:45.800 --> 00:11:47.800]  如現在的思想
[00:11:47.800 --> 00:11:49.800]  一人通常指最高統治者
[00:11:49.800 --> 00:11:51.800]  原來佛教的一人
[00:11:51.800 --> 00:11:53.800]  指佛
[00:11:53.800 --> 00:11:55.800]  法華經
[00:11:55.800 --> 00:11:57.800]  譬如品
[00:11:57.800 --> 00:11:59.800]  這個品就像英文part
[00:11:59.800 --> 00:12:01.800]  那部分
[00:12:01.800 --> 00:12:03.800]  什麼品
[00:12:03.800 --> 00:12:05.800]  佛經裡面的分類方法
[00:12:05.800 --> 00:12:07.800]  其中眾生
[00:12:07.800 --> 00:12:09.800]  適是吾止
[00:12:09.800 --> 00:12:11.800]  為我一人能為舊吾
[00:12:11.800 --> 00:12:13.800]  你說這十六個字
[00:12:13.800 --> 00:12:15.800]  很面熟
[00:12:15.800 --> 00:12:17.800]  這十六個字
[00:12:17.800 --> 00:12:19.800]  如果我們
[00:12:19.800 --> 00:12:21.800]  暫時不理會
[00:12:21.800 --> 00:12:23.800]  是什麼經典
[00:12:23.800 --> 00:12:25.800]  這十六個字好像表示
[00:12:25.800 --> 00:12:27.800]  什麼
[00:12:27.800 --> 00:12:29.800]  六魚姐妹
[00:12:29.800 --> 00:12:31.800]  這十六個字
[00:12:31.800 --> 00:12:33.800]  大膽說不要緊
[00:12:33.800 --> 00:12:35.800]  這十六個字好像在說什麼
[00:12:35.800 --> 00:12:37.800]  什麼
[00:12:37.800 --> 00:12:39.800]  吾止
[00:12:39.800 --> 00:12:41.800]  這十六個字
[00:12:41.800 --> 00:12:43.800]  根本像聖經裡的說話
[00:12:43.800 --> 00:12:45.800]  耶穌基督
[00:12:45.800 --> 00:12:47.800]  就是那個一人
[00:12:47.800 --> 00:12:49.800]  有時思想
[00:12:49.800 --> 00:12:51.800]  或將教主的地位
[00:12:51.800 --> 00:12:53.800]  認為他是唯一的救世主
[00:12:53.800 --> 00:12:55.800]  有些事相似
[00:12:55.800 --> 00:12:57.800]  我們不是想說
[00:12:57.800 --> 00:12:59.800]  本來是想說
[00:12:59.800 --> 00:13:01.800]  第三等
[00:13:01.800 --> 00:13:03.800]  一字三表示平等
[00:13:03.800 --> 00:13:05.800]  絕對之二分
[00:13:05.800 --> 00:13:07.800]  找到了嗎
[00:13:07.800 --> 00:13:09.800]  那個故事很出名
[00:13:09.800 --> 00:13:11.800]  但你想想
[00:13:11.800 --> 00:13:13.800]  第二種想法
[00:13:13.800 --> 00:13:15.800]  碧岩綠
[00:13:15.800 --> 00:13:17.800]  知道我在說什麼
[00:13:17.800 --> 00:13:19.800]  千萬不要忘了
[00:13:19.800 --> 00:13:21.800]  不知道我在說什麼
[00:13:21.800 --> 00:13:23.800]  找到了嗎
[00:13:23.800 --> 00:13:25.800]  有些同學
[00:13:25.800 --> 00:13:27.800]  我看到他的樣子
[00:13:27.800 --> 00:13:29.800]  是忘了在說什麼
[00:13:29.800 --> 00:13:31.800]  第四十五則
[00:13:31.800 --> 00:13:33.800]  有和尚問
[00:13:33.800 --> 00:13:35.800]  趙州
[00:13:35.800 --> 00:13:37.800]  是高僧的稱號
[00:13:37.800 --> 00:13:39.800]  我這裡不說了
[00:13:39.800 --> 00:13:41.800]  萬法歸一一歸何處
[00:13:41.800 --> 00:13:43.800]  周雲
[00:13:43.800 --> 00:13:45.800]  我在青州作一領布衫
[00:13:45.800 --> 00:13:47.800]  重七斤
[00:13:47.800 --> 00:13:49.800]  這個故事極出名
[00:13:49.800 --> 00:13:51.800]  但我的體會有另一種說法
[00:13:51.800 --> 00:13:53.800]  一會兒告訴大家
[00:13:53.800 --> 00:13:55.800]  禪宗的故事很多都是這樣
[00:13:55.800 --> 00:13:57.800]  說的是高僧
[00:13:57.800 --> 00:13:59.800]  說話很高妙
[00:13:59.800 --> 00:14:01.800]  有時表面看似乎
[00:14:01.800 --> 00:14:03.800]  問非所答
[00:14:03.800 --> 00:14:05.800]  其實他別有玄機
[00:14:05.800 --> 00:14:07.800]  故事是這樣的
[00:14:07.800 --> 00:14:09.800]  有個和尚
[00:14:09.800 --> 00:14:11.800]  這個和尚在這裡
[00:14:11.800 --> 00:14:13.800]  不是醜角
[00:14:13.800 --> 00:14:15.800]  好像很幼稚
[00:14:15.800 --> 00:14:17.800]  問的問題
[00:14:17.800 --> 00:14:19.800]  被先生高一層地回答
[00:14:19.800 --> 00:14:21.800]  後來人人都覺得
[00:14:21.800 --> 00:14:23.800]  是高僧的說話
[00:14:23.800 --> 00:14:25.800]  是師父的說話
[00:14:25.800 --> 00:14:27.800]  問的人傻傻蠢蠢
[00:14:27.800 --> 00:14:29.800]  表面看是這樣的
[00:14:29.800 --> 00:14:31.800]  印象
[00:14:31.800 --> 00:14:33.800]  而禪宗自己的故事
[00:14:33.800 --> 00:14:35.800]  本來都想給你這樣的印象
[00:14:35.800 --> 00:14:37.800]  故事就是這樣
[00:14:37.800 --> 00:14:39.800]  有個和尚問趙州
[00:14:39.800 --> 00:14:41.800]  我們佛教
[00:14:41.800 --> 00:14:43.800]  我們相信萬法歸一
[00:14:43.800 --> 00:14:45.800]  萬法歸一
[00:14:45.800 --> 00:14:47.800]  萬法是一切現象
[00:14:47.800 --> 00:14:49.800]  一切道理
[00:14:49.800 --> 00:14:51.800]  最後歸於一個總道理
[00:14:51.800 --> 00:14:53.800]  其實
[00:14:53.800 --> 00:14:55.800]  其實甚麼宗教信仰都是萬法歸一
[00:14:55.800 --> 00:14:57.800]  基督徒和尚不是
[00:14:57.800 --> 00:14:59.800]  約翰三章十六節就是一
[00:14:59.800 --> 00:15:01.800]  眉家書六章八節
[00:15:01.800 --> 00:15:03.800]  就是一
[00:15:03.800 --> 00:15:05.800]  行公義好憐憫存謙卑的生意
[00:15:05.800 --> 00:15:07.800]  真理中的真理
[00:15:07.800 --> 00:15:09.800]  金句中的金句
[00:15:09.800 --> 00:15:11.800]  萬物非主唯有真主
[00:15:11.800 --> 00:15:13.800]  無罕默德是主差使
[00:15:13.800 --> 00:15:15.800]  這是甚麼一
[00:15:15.800 --> 00:15:17.800]  伊斯蘭教的一
[00:15:17.800 --> 00:15:19.800]  清楚了嗎
[00:15:19.800 --> 00:15:21.800]  問師父萬法歸一
[00:15:21.800 --> 00:15:23.800]  一歸何處
[00:15:23.800 --> 00:15:25.800]  一歸哪裏呢
[00:15:25.800 --> 00:15:27.800]  我時時說
[00:15:27.800 --> 00:15:29.800]  你一會兒會同意我的說法
[00:15:29.800 --> 00:15:31.800]  如果
[00:15:31.800 --> 00:15:33.800]  這個和尚說一個不算小丑國
[00:15:33.800 --> 00:15:35.800]  好像幼稚
[00:15:35.800 --> 00:15:37.800]  學問不夠的人
[00:15:37.800 --> 00:15:39.800]  但其實這個問題
[00:15:39.800 --> 00:15:41.800]  是不得了
[00:15:41.800 --> 00:15:43.800]  如果他有機會發展下去
[00:15:43.800 --> 00:15:45.800]  他會變成教宗
[00:15:45.800 --> 00:15:47.800]  這個學生
[00:15:47.800 --> 00:15:49.800]  就算不是教宗
[00:15:49.800 --> 00:15:51.800]  他還是一個很好的傳道人
[00:15:51.800 --> 00:15:53.800]  因為他回答
[00:15:53.800 --> 00:15:55.800]  佛教就是不說一歸何處
[00:15:55.800 --> 00:15:57.800]  當年我和
[00:15:57.800 --> 00:15:59.800]  星文大師有機會
[00:15:59.800 --> 00:16:01.800]  當然五個字不是
[00:16:01.800 --> 00:16:03.800]  剛剛有人安排
[00:16:03.800 --> 00:16:05.800]  在他那裏
[00:16:05.800 --> 00:16:07.800]  梁羽生先生跟著我
[00:16:07.800 --> 00:16:09.800]  談一會兒
[00:16:09.800 --> 00:16:11.800]  他的結論很對
[00:16:11.800 --> 00:16:13.800]  星文大師說基督徒想事
[00:16:13.800 --> 00:16:15.800]  和科學家歸一
[00:16:15.800 --> 00:16:17.800]  就像哥德斯教堂
[00:16:17.800 --> 00:16:19.800]  最後找到一個最高峰
[00:16:19.800 --> 00:16:21.800]  一個目標
[00:16:21.800 --> 00:16:23.800]  佛教循環
[00:16:23.800 --> 00:16:25.800]  因和果
[00:16:25.800 --> 00:16:27.800]  這個事實上是一個很好的比喻
[00:16:27.800 --> 00:16:29.800]  佛教的圓是一個很奇妙的形象
[00:16:29.800 --> 00:16:31.800]  始和終
[00:16:31.800 --> 00:16:33.800]  因和果
[00:16:33.800 --> 00:16:35.800]  本根也是
[00:16:35.800 --> 00:16:37.800]  本也是末
[00:16:37.800 --> 00:16:39.800]  始也是終
[00:16:39.800 --> 00:16:41.800]  一個圓形
[00:16:41.800 --> 00:16:43.800]  所以甚麼都是因緣和合
[00:16:43.800 --> 00:16:45.800]  因果循環
[00:16:45.800 --> 00:16:47.800]  沒有說第一
[00:16:47.800 --> 00:16:49.800]  但基督教
[00:16:49.800 --> 00:16:51.800]  追尋最初是甚麼
[00:16:51.800 --> 00:16:53.800]  所以我會說一會兒會重複
[00:16:53.800 --> 00:16:55.800]  近年我很喜歡
[00:16:55.800 --> 00:16:57.800]  跟同學說
[00:16:57.800 --> 00:16:59.800]  如果有人限你
[00:16:59.800 --> 00:17:01.800]  只限一句說話
[00:17:01.800 --> 00:17:03.800]  一個簡單句子
[00:17:03.800 --> 00:17:05.800]  不准複雜句子
[00:17:05.800 --> 00:17:07.800]  說出基督教和佛教的分別
[00:17:07.800 --> 00:17:09.800]  其實不是那麼難
[00:17:09.800 --> 00:17:11.800]  你發揮就要讀很多書和參考
[00:17:11.800 --> 00:17:13.800]  一句說話
[00:17:13.800 --> 00:17:15.800]  第一章第一句
[00:17:15.800 --> 00:17:17.800]  就是基督教和佛教的分別
[00:17:17.800 --> 00:17:19.800]  很容易記
[00:17:19.800 --> 00:17:21.800]  起初上帝創造天地
[00:17:21.800 --> 00:17:23.800]  這句說話
[00:17:23.800 --> 00:17:25.800]  中文譯本來說
[00:17:25.800 --> 00:17:27.800]  八個字四個概念
[00:17:27.800 --> 00:17:29.800]  起初上帝
[00:17:29.800 --> 00:17:31.800]  創造天地
[00:17:31.800 --> 00:17:33.800]  這四個概念
[00:17:33.800 --> 00:17:35.800]  佛教都不同意
[00:17:35.800 --> 00:17:37.800]  所以不要再說我經常笑的說話
[00:17:37.800 --> 00:17:39.800]  甚麼宗教都是教人為先
[00:17:39.800 --> 00:17:41.800]  教的方法又不同
[00:17:41.800 --> 00:17:43.800]  善的標準又不同
[00:17:43.800 --> 00:17:45.800]  一樣還要生教
[00:17:45.800 --> 00:17:47.800]  教人為先
[00:17:47.800 --> 00:17:49.800]  教的方式不同
[00:17:49.800 --> 00:17:51.800]  現在都不同
[00:17:51.800 --> 00:17:53.800]  善的標準絕對不同
[00:17:53.800 --> 00:17:55.800]  耶和華本為善
[00:17:55.800 --> 00:17:57.800]  耶和華本身就是真善美
[00:17:57.800 --> 00:17:59.800]  佛教認為
[00:17:59.800 --> 00:18:01.800]  自己的心就是根源
[00:18:01.800 --> 00:18:03.800]  真正的心本身無所謂善美
[00:18:03.800 --> 00:18:05.800]  所以後來中國的大思想家
[00:18:05.800 --> 00:18:07.800]  亦是文武全才的黃陽明
[00:18:07.800 --> 00:18:09.800]  黃州人
[00:18:09.800 --> 00:18:11.800]  他早期很信佛教
[00:18:11.800 --> 00:18:13.800]  後來反對佛教
[00:18:13.800 --> 00:18:15.800]  變成了講自良知
[00:18:15.800 --> 00:18:17.800]  後來因為受佛教影響
[00:18:17.800 --> 00:18:19.800]  創造了所謂四具教
