
[00:00:00.000 --> 00:00:08.000]  各位觀眾 今天是第四次講猜疑及其
[00:06:12.160 --> 00:06:14.160]  你踩踩水就來
[00:06:14.160 --> 00:06:16.160]  因為到處都有水
[00:06:16.160 --> 00:06:18.160]  水車
[00:06:18.160 --> 00:06:20.160]  不用擔水
[00:06:20.160 --> 00:06:22.160]  不用找水
[00:06:22.160 --> 00:06:24.160]  到處都有水
[00:06:24.160 --> 00:06:26.160]  但是德維葉那地
[00:06:26.160 --> 00:06:28.160]  又山又谷
[00:06:28.160 --> 00:06:30.160]  摩西說到
[00:06:30.160 --> 00:06:32.160]  那裡好
[00:06:32.160 --> 00:06:34.160]  那裡好
[00:06:34.160 --> 00:06:36.160]  深水清的人
[00:06:36.160 --> 00:06:38.160]  當然選埃及好
[00:06:38.160 --> 00:06:40.160]  你明不明白
[00:06:40.160 --> 00:06:42.160]  我給你耕種
[00:06:42.160 --> 00:06:44.160]  我給你山地和河邊
[00:06:44.160 --> 00:06:46.160]  你選哪一塊
[00:06:46.160 --> 00:06:48.160]  當然選河邊
[00:06:48.160 --> 00:06:50.160]  有沒有人選山
[00:06:50.160 --> 00:06:52.160]  山上有塊地
[00:06:52.160 --> 00:06:54.160]  很美的地
[00:06:54.160 --> 00:06:56.160]  你自己擔水
[00:06:56.160 --> 00:06:58.160]  你肯不肯
[00:06:58.160 --> 00:07:00.160]  他就在河邊踩踩水就來
[00:07:00.160 --> 00:07:02.160]  深水清的人
[00:07:02.160 --> 00:07:04.160]  聽到摩西的說話
[00:07:04.160 --> 00:07:08.160]  去到那裡又山又谷
[00:07:08.160 --> 00:07:10.160]  我選埃及
[00:07:10.160 --> 00:07:14.160]  所以不像你出來的埃及地
[00:07:14.160 --> 00:07:16.160]  不是說埃及不好
[00:07:16.160 --> 00:07:18.160]  是埃及真的很好
[00:07:18.160 --> 00:07:20.160]  你去到那裡
[00:07:20.160 --> 00:07:22.160]  是靠天雨
[00:07:22.160 --> 00:07:24.160]  如果上天不下雨
[00:07:24.160 --> 00:07:26.160]  那有沒有水
[00:07:26.160 --> 00:07:28.160]  埃及用不著靠天雨
[00:07:28.160 --> 00:07:30.160]  不用的
[00:07:30.160 --> 00:07:32.160]  我用不著靠天雨
[00:07:32.160 --> 00:07:34.160]  大把水來下河
[00:07:34.160 --> 00:07:36.160]  用不著靠天雨
[00:07:36.160 --> 00:07:38.160]  用之不盡取之不竭
[00:07:38.160 --> 00:07:40.160]  現在你叫我山上
[00:07:40.160 --> 00:07:42.160]  我要望天打卦
[00:07:42.160 --> 00:07:44.160]  聽話我就下雨給你
[00:07:44.160 --> 00:07:46.160]  不聽話就不下雨給我
[00:07:46.160 --> 00:07:48.160]  所以摩西就說
[00:07:48.160 --> 00:07:50.160]  你去到那裡
[00:07:50.160 --> 00:07:52.160]  最重要是什麼
[00:07:52.160 --> 00:07:54.160]  要聽話
[00:07:54.160 --> 00:07:56.160]  聽話上天就下雨給你
[00:07:56.160 --> 00:07:58.160]  你就可以種植
[00:07:58.160 --> 00:08:00.160]  生畜可以吃
[00:08:00.160 --> 00:08:02.160]  有條件
[00:08:02.160 --> 00:08:04.160]  埃及不用
[00:08:04.160 --> 00:08:08.160]  所以他們仍然懷念埃及地
[00:08:08.160 --> 00:08:10.160]  埃及好
[00:08:10.160 --> 00:08:12.160]  去到那裡
[00:08:12.160 --> 00:08:14.160]  不知怎樣
[00:08:14.160 --> 00:08:16.160]  所以以色列人後來
[00:08:16.160 --> 00:08:18.160]  進入吉林地之後就發生很多事
[00:08:18.160 --> 00:08:22.160]  首先他們發現這個地方
[00:08:22.160 --> 00:08:24.160]  平均雨量只是800厘米
[00:08:24.160 --> 00:08:26.160]  香港有多少
[00:08:26.160 --> 00:08:28.160]  3200厘米
[00:08:28.160 --> 00:08:30.160]  香港多水很多
[00:08:30.160 --> 00:08:32.160]  四倍
[00:08:32.160 --> 00:08:34.160]  所以這個地方
[00:08:34.160 --> 00:08:36.160]  黃禽禽一帶
[00:08:36.160 --> 00:08:38.160]  要靠天雨
[00:08:38.160 --> 00:08:40.160]  還有他們是冬天才下雨
[00:08:40.160 --> 00:08:42.160]  即是九月十月之後才下雨
[00:08:42.160 --> 00:08:44.160]  夏天四月到十月
[00:08:44.160 --> 00:08:46.160]  是沒有雨下
[00:08:46.160 --> 00:08:48.160]  好乾燥又好熱
[00:08:48.160 --> 00:08:50.160]  如果那年不下雨
[00:08:50.160 --> 00:08:52.160]  就失收了
[00:08:52.160 --> 00:08:54.160]  所以完全是信心的
[00:08:54.160 --> 00:08:56.160]  要靠上帝
[00:08:56.160 --> 00:08:58.160]  摩西就一直說
[00:08:58.160 --> 00:09:00.160]  是流奶與麥之地
[00:09:00.160 --> 00:09:02.160]  什麼叫流奶與麥之地
[00:09:02.160 --> 00:09:04.160]  奶又沒有
[00:09:04.160 --> 00:09:06.160]  麥又沒有
[00:09:06.160 --> 00:09:08.160]  怎樣才叫流奶與麥
[00:09:08.160 --> 00:09:10.160]  所以摩西的說話
[00:09:10.160 --> 00:09:12.160]  其實流奶與麥之地
[00:09:12.160 --> 00:09:14.160]  不是因為地好過埃及
[00:09:14.160 --> 00:09:16.160]  是因為有上帝同在
[00:09:16.160 --> 00:09:18.160]  是上到恩典
[00:09:18.160 --> 00:09:20.160]  雖然那裡有崎嶇不平
[00:09:20.160 --> 00:09:22.160]  可以畜牧
[00:09:22.160 --> 00:09:24.160]  農耕又不容易
[00:09:24.160 --> 00:09:26.160]  生活上是要轉型的
[00:09:26.160 --> 00:09:28.160]  由畜牧到農耕要靠雨水
[00:09:28.160 --> 00:09:30.160]  靠雨水就要靠上天
[00:09:30.160 --> 00:09:32.160]  剛才說喝天上的水
[00:09:32.160 --> 00:09:34.160]  如果天沒有水
[00:09:34.160 --> 00:09:36.160]  你就沒有雨
[00:09:36.160 --> 00:09:38.160]  所以要仰賴上帝恩典
[00:09:38.160 --> 00:09:40.160]  所以進來就要心態改變
[00:09:40.160 --> 00:09:42.160]  以前在那裡生活
[00:09:42.160 --> 00:09:44.160]  沒有憂的
[00:09:44.160 --> 00:09:46.160]  不用怕的
[00:09:46.160 --> 00:09:48.160]  耕種各方面都好
[00:09:48.160 --> 00:09:50.160]  每年都要祈求上帝
[00:09:50.160 --> 00:09:52.160]  與上帝同在
[00:09:52.160 --> 00:09:54.160]  主求你給雨
[00:09:54.160 --> 00:09:56.160]  風調雨順
[00:09:56.160 --> 00:09:58.160]  摩西就說
[00:09:58.160 --> 00:10:00.160]  上帝是應許
[00:10:00.160 --> 00:10:02.160]  從歲首到年終
[00:10:02.160 --> 00:10:04.160]  是看顧會賜福給你
[00:10:04.160 --> 00:10:06.160]  不用怕
[00:10:06.160 --> 00:10:08.160]  靠上帝
[00:10:08.160 --> 00:10:10.160]  不單足夠生活
[00:10:10.160 --> 00:10:12.160]  田野生畜都有草食
[00:10:12.160 --> 00:10:14.160]  是這樣應許的
[00:10:14.160 --> 00:10:16.160]  但問題是你進去
[00:10:16.160 --> 00:10:18.160]  不要離開上帝
[00:10:18.160 --> 00:10:20.160]  要追隨上帝
[00:10:20.160 --> 00:10:22.160]  流奶與物就是有上帝同在
[00:10:22.160 --> 00:10:24.160]  依靠上帝就是流奶與物
[00:10:24.160 --> 00:10:26.160]  離開上帝
[00:10:26.160 --> 00:10:28.160]  什麼都沒有
[00:10:28.160 --> 00:10:30.160]  這是一個很大的信心
[00:10:30.160 --> 00:10:32.160]  對他們來說
[00:10:32.160 --> 00:10:34.160]  整個生活都改變了
[00:10:34.160 --> 00:10:36.160]  以前沒有王館
[00:10:36.160 --> 00:10:38.160]  現在不是了
[00:10:38.160 --> 00:10:40.160]  現在依靠神
[00:10:40.160 --> 00:10:42.160]  但哪樣好呢
[00:10:42.160 --> 00:10:44.160]  我們看今天
[00:10:44.160 --> 00:10:46.160]  埃及都很豐富
[00:10:46.160 --> 00:10:48.160]  但今天以色列與埃及的發展如何呢
[00:10:48.160 --> 00:10:50.160]  如果你去旅行
[00:10:50.160 --> 00:10:52.160]  還不知道
[00:10:52.160 --> 00:10:54.160]  我上次去埃及旅行
[00:10:54.160 --> 00:10:56.160]  都很亂
[00:10:56.160 --> 00:10:58.160]  導遊說了一句很有趣的話
[00:10:58.160 --> 00:11:00.160]  他說以色列很整齊
[00:11:00.160 --> 00:11:02.160]  很先進
[00:11:02.160 --> 00:11:04.160]  埃及很落後
[00:11:04.160 --> 00:11:06.160]  為什麼呢
[00:11:06.160 --> 00:11:08.160]  因為埃及人到現在
[00:11:08.160 --> 00:11:10.160]  都不懂得排隊
[00:11:10.160 --> 00:11:12.160]  我說這麼原始
[00:11:12.160 --> 00:11:14.160]  當埃及人懂得排隊
[00:11:14.160 --> 00:11:16.160]  以色列就害怕了
[00:11:16.160 --> 00:11:18.160]  還有一個問題
[00:11:18.160 --> 00:11:20.160]  以色列
[00:11:20.160 --> 00:11:22.160]  亡國二千多年
[00:11:22.160 --> 00:11:24.160]  很艱苦
[00:11:24.160 --> 00:11:26.160]  在歐洲有機會
[00:11:26.160 --> 00:11:28.160]  很慘的
[00:11:28.160 --> 00:11:30.160]  在歐洲被迫害
[00:11:30.160 --> 00:11:32.160]  然後到1948年
[00:11:32.160 --> 00:11:34.160]  復國
[00:11:34.160 --> 00:11:36.160]  他們經歷了二千多年的苦難
[00:11:36.160 --> 00:11:38.160]  他們悔改
[00:11:38.160 --> 00:11:40.160]  要回到自己的國家
[00:11:40.160 --> 00:11:42.160]  上帝讓他們建國
[00:11:42.160 --> 00:11:44.160]  復國之後很艱苦
[00:11:44.160 --> 00:11:46.160]  其他的阿拉伯國家要打他們
[00:11:46.160 --> 00:11:48.160]  當時他們全國一心
[00:11:48.160 --> 00:11:50.160]  倚靠上帝建國
[00:11:50.160 --> 00:11:52.160]  就在建立國家之後
[00:11:52.160 --> 00:11:54.160]  神賜福給他們
[00:11:54.160 --> 00:11:56.160]  他們很短時間
[00:11:56.160 --> 00:11:58.160]  建立一個很現代化的國家
[00:11:58.160 --> 00:12:00.160]  他們灌溉
[00:12:00.160 --> 00:12:02.160]  不是由上的
[00:12:02.160 --> 00:12:04.160]  是地底的
[00:12:04.160 --> 00:12:06.160]  因為地底的水管
[00:12:06.160 --> 00:12:08.160]  是不會揮發的
[00:12:08.160 --> 00:12:10.160]  他們種植很多東西
[00:12:10.160 --> 00:12:12.160]  有沒有吃過以色列橙
[00:12:12.160 --> 00:12:14.160]  以色列出的水果
[00:12:14.160 --> 00:12:16.160]  出很多東西
[00:12:16.160 --> 00:12:18.160]  在科技上
[00:12:18.160 --> 00:12:20.160]  也發展得很厲害
[00:12:20.160 --> 00:12:22.160]  我們COVID-19
[00:12:22.160 --> 00:12:24.160]  那種輝瑞的藥
[00:12:24.160 --> 00:12:26.160]  是誰做的
[00:12:26.160 --> 00:12:28.160]  那個老闆就是以色列人
[00:12:28.160 --> 00:12:30.160]  就是他們發明的
[00:12:30.160 --> 00:12:32.160]  你會發現
[00:12:32.160 --> 00:12:34.160]  上帝是很祝福他們的
[00:12:36.160 --> 00:12:38.160]  一個民族
[00:12:38.160 --> 00:12:40.160]  雖然以色列現在開始不聽話
[00:12:40.160 --> 00:12:42.160]  我也覺得他們不聽話
[00:12:42.160 --> 00:12:44.160]  不過他們悔改
[00:12:44.160 --> 00:12:46.160]  上帝祝福他們
[00:12:46.160 --> 00:12:48.160]  上帝的同在
[00:12:48.160 --> 00:12:50.160]  使他們能夠建立一個好的國家
[00:12:50.160 --> 00:12:52.160]  但很可惜
[00:12:52.160 --> 00:12:54.160]  當時以色列人
[00:12:54.160 --> 00:12:56.160]  進入加拿大之後
[00:12:56.160 --> 00:12:58.160]  他們仍然念念不忘埃及
[00:12:58.160 --> 00:13:00.160]  還有他們沒有信心
[00:13:00.160 --> 00:13:02.160]  他們轉型之後
[00:13:02.160 --> 00:13:04.160]  他們經濟沒有愉樂
[00:13:04.160 --> 00:13:06.160]  他們經濟沒有生育
[00:13:06.160 --> 00:13:08.160]  他們經濟沒有生育
[00:13:08.160 --> 00:13:10.160]  他們不能生育
[00:13:10.160 --> 00:13:12.160]  很快地
[00:13:12.160 --> 00:13:14.160]  他們就隨從當地的文化
[00:13:14.160 --> 00:13:16.160]  拜阿瑟拉
[00:13:16.160 --> 00:13:18.160]  拜巴黎
[00:13:18.160 --> 00:13:20.160]  阿瑟拉是生育女神
[00:13:20.160 --> 00:13:22.160]  保佑生育更多
[00:13:22.160 --> 00:13:24.160]  不單這樣
[00:13:24.160 --> 00:13:26.160]  阿瑟拉也妙記很多淫亂的事情
[00:13:26.160 --> 00:13:28.160]  阿瑟拉也妙記很多淫亂的事情
[00:13:28.160 --> 00:13:30.160]  他們為了保障他們的生育
[00:13:30.160 --> 00:13:32.160]  他們為了保障他們的生育
[00:13:32.160 --> 00:13:34.160]  他們為了保障他們的生育
[00:13:34.160 --> 00:13:36.160]  他們與當地文化結合
[00:13:36.160 --> 00:13:38.160]  上帝跟他們說
[00:13:38.160 --> 00:13:40.160]  進入要分別出來
[00:13:40.160 --> 00:13:42.160]  分別為聖
[00:13:42.160 --> 00:13:44.160]  與他們不同
[00:13:44.160 --> 00:13:46.160]  有高的生命質素
[00:13:46.160 --> 00:13:48.160]  要敬拜上帝
[00:13:48.160 --> 00:13:50.160]  但他們沒有
[00:13:50.160 --> 00:13:52.160]  巴黎進入耕種
[00:13:52.160 --> 00:13:54.160]  他們怕沒有魚
[00:13:54.160 --> 00:13:56.160]  他們怕拜上帝不夠保證
[00:13:56.160 --> 00:13:58.160]  他們拜巴黎
[00:13:58.160 --> 00:14:00.160]  可以保佑田土和農作物
[00:14:00.160 --> 00:14:02.160]  他們說為何不拜呢?
[00:14:02.160 --> 00:14:04.160]  菲律賓人也拜
[00:14:04.160 --> 00:14:06.160]  以東人也拜
[00:14:06.160 --> 00:14:08.160]  敘利亞人也拜
[00:14:08.160 --> 00:14:10.160]  埃及人也拜
[00:14:10.160 --> 00:14:12.160]  為何我們不拜呢?
[00:14:12.160 --> 00:14:14.160]  我們不拜很吃虧的
[00:14:14.160 --> 00:14:16.160]  所以很快
[00:14:16.160 --> 00:14:18.160]  西族文化就佔據了他們
[00:14:18.160 --> 00:14:20.160]  當時的西族文化
[00:14:20.160 --> 00:14:22.160]  在埃及裡
[00:14:22.160 --> 00:14:24.160]  靠自己
[00:14:24.160 --> 00:14:26.160]  不用上帝
[00:14:26.160 --> 00:14:28.160]  以自力自我為主
[00:14:28.160 --> 00:14:30.160]  享樂
[00:14:30.160 --> 00:14:32.160]  這是埃及
[00:14:32.160 --> 00:14:34.160]  加南文化是
[00:14:34.160 --> 00:14:36.160]  敬拜流行偶像
[00:14:36.160 --> 00:14:38.160]  他們佔有
[00:14:38.160 --> 00:14:40.160]  非常不好的習俗
[00:14:40.160 --> 00:14:42.160]  例如
[00:14:42.160 --> 00:14:44.160]  把子女燒死獻祭
[00:14:44.160 --> 00:14:46.160]  上帝很憤怒
[00:14:46.160 --> 00:14:48.160]  獻給摩洛
[00:14:48.160 --> 00:14:50.160]  投生子要獻給上帝
[00:14:50.160 --> 00:14:52.160]  他們將投生子
[00:14:52.160 --> 00:14:54.160]  用火燒死
[00:14:54.160 --> 00:14:56.160]  獻給摩洛
[00:14:56.160 --> 00:14:58.160]  得到祝福
[00:14:58.160 --> 00:15:00.160]  上帝說你為何可以這樣做
[00:15:00.160 --> 00:15:02.160]  沒有高貴的
[00:15:02.160 --> 00:15:04.160]  生命素質
[00:15:04.160 --> 00:15:06.160]  阿瑟拉濟引導他們
[00:15:06.160 --> 00:15:08.160]  有很多淫亂的事情
[00:15:08.160 --> 00:15:10.160]  那些外邦女子和女人
[00:15:10.160 --> 00:15:12.160]  神就對他們說
[00:15:12.160 --> 00:15:14.160]  你們這樣離開
[00:15:14.160 --> 00:15:16.160]  我不再看你們了
[00:15:16.160 --> 00:15:18.160]  因此以色列人受了很多苦
[00:15:18.160 --> 00:15:20.160]  這種西族文化
[00:15:20.160 --> 00:15:22.160]  就將他們改變了
[00:15:22.160 --> 00:15:24.160]  帶離開了上帝
[00:15:24.160 --> 00:15:26.160]  我們看回
[00:15:26.160 --> 00:15:28.160]  在今天我們面對的
[00:15:28.160 --> 00:15:30.160]  什麼樣的
[00:15:30.160 --> 00:15:32.160]  西族主義
[00:15:32.160 --> 00:15:34.160]  我們今天都很艱難
[00:15:34.160 --> 00:15:36.160]  很艱難就是
[00:15:36.160 --> 00:15:38.160]  其實我們
[00:15:38.160 --> 00:15:40.160]  面對這個文化
[00:15:40.160 --> 00:15:42.160]  我們不能說
[00:15:42.160 --> 00:15:44.160]  它完全不好
[00:15:44.160 --> 00:15:46.160]  但背後有些事情我們要很小心
[00:15:46.160 --> 00:15:48.160]  因為現代文化
[00:15:48.160 --> 00:15:50.160]  事實上
[00:15:50.160 --> 00:15:52.160]  也是我們現代社會
[00:15:52.160 --> 00:15:54.160]  所接受的
[00:15:54.160 --> 00:15:56.160]  現代的西族主義
[00:15:56.160 --> 00:15:58.160]  是由十八世紀的啟蒙運動開始
[00:15:58.160 --> 00:16:00.160]  這個運動主要是什麼呢
[00:16:00.160 --> 00:16:02.160]  就是過去歐洲
[00:16:02.160 --> 00:16:04.160]  是在基督教的影響下
[00:16:04.160 --> 00:16:06.160]  特別是天主教
[00:16:06.160 --> 00:16:08.160]  整個歐洲
[00:16:08.160 --> 00:16:10.160]  是很宗教性
[00:16:10.160 --> 00:16:12.160]  當時教會
[00:16:12.160 --> 00:16:14.160]  不是做得很好
[00:16:14.160 --> 00:16:16.160]  我們要承認
[00:16:16.160 --> 00:16:18.160]  當時教皇
[00:16:18.160 --> 00:16:20.160]  和很多主教
[00:16:20.160 --> 00:16:22.160]  受政治影響
[00:16:22.160 --> 00:16:24.160]  不是真心
[00:16:24.160 --> 00:16:26.160]  羨慕上帝的人
[00:16:26.160 --> 00:16:28.160]  如果你看教會歷史
[00:16:28.160 --> 00:16:30.160]  其實那些主教
[00:16:30.160 --> 00:16:32.160]  不是教會出來的
[00:16:32.160 --> 00:16:34.160]  是皇帝的心腹
[00:16:34.160 --> 00:16:36.160]  所以造成了很多傷害
[00:16:36.160 --> 00:16:38.160]  到了十八世紀
[00:16:38.160 --> 00:16:40.160]  他們有一種
[00:16:40.160 --> 00:16:42.160]  很反抗基督教
[00:16:42.160 --> 00:16:44.160]  很反抗教宗
[00:16:44.160 --> 00:16:46.160]  很反抗上帝
[00:16:46.160 --> 00:16:48.160]  就將宗教
[00:16:48.160 --> 00:16:50.160]  和信仰
[00:16:50.160 --> 00:16:52.160]  視為私人的事
[00:16:52.160 --> 00:16:54.160]  他沒有說你不可以信
[00:16:54.160 --> 00:16:56.160]  他就說你信什麼都可以
[00:16:56.160 --> 00:16:58.160]  不一定要信基督教
[00:16:58.160 --> 00:17:00.160]  這是你個人的事
[00:17:00.160 --> 00:17:02.160]  在公共空間
[00:17:02.160 --> 00:17:04.160]  不要再有討論宗教
[00:17:04.160 --> 00:17:06.160]  不要被宗教影響
[00:17:06.160 --> 00:17:08.160]  政府施政不要受宗教影響
[00:17:08.160 --> 00:17:10.160]  政治和社會問題
