
[00:00:00.000 --> 00:00:08.800]  今天和大家一起分享的經文仍然是來自於加拉太書的
[00:10:48.200 --> 00:10:51.400]  現在你們既然認識上帝
[00:10:51.400 --> 00:10:54.800]  更可說是被上帝所認識的
[00:10:54.800 --> 00:10:59.400]  怎麼還要歸回那愚弱無用的小學
[00:10:59.400 --> 00:11:03.000]  情願再給他作奴僕呢?」
[00:11:03.000 --> 00:11:06.000]  在這兩節經文裡面
[00:11:06.000 --> 00:11:10.000]  我很希望大家留意到三個特點
[00:11:10.000 --> 00:11:12.000]  是在文字上面的
[00:11:12.000 --> 00:11:15.600]  第一個特點就是在這兩節經文裡面
[00:11:15.600 --> 00:11:20.800]  保羅重複地用了兩個同義詞
[00:11:20.800 --> 00:11:27.000]  去引起信徒能夠有一個準確的反省
[00:11:27.000 --> 00:11:29.400]  這個詞是什麼呢?
[00:11:29.400 --> 00:11:32.400]  就是在這段聖經所說的
[00:11:32.400 --> 00:11:35.800]  「返回去」和「再次」
[00:11:35.800 --> 00:11:40.200]  在第八節裡面我們可以看到
[00:11:40.200 --> 00:11:42.200]  保羅在這裡先說了
[00:11:42.200 --> 00:11:45.600]  「你們以前不認識的上帝的時候
[00:11:45.600 --> 00:11:49.600]  是給那些本來不是神的作奴僕」
[00:11:49.600 --> 00:11:51.600]  在這裡保羅說了一個情況
[00:11:51.600 --> 00:11:56.200]  以前你們不認識上帝的時候
[00:11:56.200 --> 00:12:01.200]  你就隨著其他那些以為是神的神
[00:12:01.200 --> 00:12:02.600]  其實他們根本不是神
[00:12:02.600 --> 00:12:04.600]  你就去服侍他們
[00:12:04.600 --> 00:12:07.200]  但是保羅在這裡說什麼呢?
[00:12:07.200 --> 00:12:10.000]  他說「現在你們既然認識了神
[00:12:10.000 --> 00:12:12.200]  可說是被神所認識
[00:12:12.200 --> 00:12:15.200]  但是為什麼要返回去呢?」
[00:12:15.200 --> 00:12:16.400]  第一次說到
[00:12:16.400 --> 00:12:20.000]  為什麼要返回那個沒用的小學裡面
[00:12:20.000 --> 00:12:21.000]  而且不僅如此
[00:12:21.000 --> 00:12:24.000]  還情願再給他作奴僕呢?
[00:12:24.000 --> 00:12:28.400]  畫本用了「歸回」的意思
[00:12:28.400 --> 00:12:31.400]  和「情願」的意思
[00:12:31.400 --> 00:12:37.200]  但是原來在原本的希臘文的版本裡面
[00:12:37.200 --> 00:12:39.400]  告訴我這個分別
[00:12:39.400 --> 00:12:40.800]  保羅用了兩個字眼
[00:12:40.800 --> 00:12:45.400]  叫「Pelin」「回」和「Annose」
[00:12:45.400 --> 00:12:48.200]  「Annose」也是說「再次」
[00:12:48.200 --> 00:12:50.400]  並且怎樣在最後說到
[00:12:50.400 --> 00:12:52.400]  「情願再給」這裡
[00:12:52.400 --> 00:12:54.400]  連續將這兩個字
[00:12:54.400 --> 00:12:56.800]  「Pelin」和「Annose」
[00:12:56.800 --> 00:12:59.600]  這兩個字一併使用
[00:12:59.600 --> 00:13:00.600]  簡單來說
[00:13:00.600 --> 00:13:03.400]  在簡單的短短兩字的經文裡面
[00:13:03.400 --> 00:13:10.200]  保羅重重地提醒加拉太教會的信徒
[00:13:10.200 --> 00:13:15.800]  為什麼你要返回呢?
[00:13:15.800 --> 00:13:16.800]  換句話來說
[00:13:16.800 --> 00:13:18.200]  其實保羅的意思就是
[00:13:18.200 --> 00:13:21.400]  你根本不需要返回
[00:13:21.400 --> 00:13:23.000]  為什麼不需要?
[00:13:23.000 --> 00:13:26.600]  因為現在你已經認識了上帝
[00:13:26.600 --> 00:13:31.800]  並且你可以讓上帝不斷去認識你
[00:13:31.800 --> 00:13:32.800]  所以第二個
[00:13:32.800 --> 00:13:36.000]  在這裡我們所看的重要的字眼
[00:13:36.000 --> 00:13:38.400]  不是剛才說重複回去
[00:13:38.400 --> 00:13:40.000]  或者再次這麼簡單
[00:13:40.000 --> 00:13:41.000]  這兩個同義詞
[00:13:41.000 --> 00:13:42.400]  第二個同義詞
[00:13:42.400 --> 00:13:45.200]  在這裡又用了兩個字眼
[00:13:45.200 --> 00:13:46.200]  就是說什麼?
[00:13:46.200 --> 00:13:47.600]  就是說「認識」
[00:13:47.600 --> 00:13:49.600]  在第八節裡面一開始就說
[00:13:49.600 --> 00:13:54.000]  「但從前你們不認識神的時候」
[00:13:54.000 --> 00:13:56.600]  這個「認識」在原文聖經裡面
[00:13:56.600 --> 00:13:58.800]  就用了「Euder」
[00:13:58.800 --> 00:14:00.000]  「Euder」這個字眼
[00:14:00.000 --> 00:14:01.000]  認識
[00:14:01.000 --> 00:14:05.800]  對一些學識或者資料的了解
[00:14:05.800 --> 00:14:08.000]  或者收到他的資訊
[00:14:08.000 --> 00:14:11.400]  但保羅不只是用這個認識這麼簡單
[00:14:11.400 --> 00:14:12.400]  來到第九節
[00:14:12.400 --> 00:14:13.400]  保羅再說
[00:14:13.400 --> 00:14:16.200]  「現在你們既然認識上帝
[00:14:16.200 --> 00:14:19.400]  更可說是被神所認識的」
[00:14:19.400 --> 00:14:22.800]  保羅用的「認識」兩個字眼
[00:14:22.800 --> 00:14:24.400]  連續一起用
[00:14:24.400 --> 00:14:26.000]  就轉用另一個字眼
[00:14:26.000 --> 00:14:27.000]  叫做「Gnosco」
[00:14:27.000 --> 00:14:30.000]  「Gnosco」這個字眼
[00:14:30.000 --> 00:14:34.600]  和之前第八節所用的「Euder」
[00:14:34.600 --> 00:14:37.200]  這個同樣都叫做認識
[00:14:37.200 --> 00:14:38.800]  好像同義詞一樣
[00:14:38.800 --> 00:14:40.400]  但前者剛才我已經說過
[00:14:40.400 --> 00:14:41.600]  「Euder」只不過是說
[00:14:41.600 --> 00:14:45.000]  對一些資料或者情況的了解
[00:14:45.000 --> 00:14:48.200]  但「Gnosco」這個字眼就很不同了
[00:14:48.200 --> 00:14:49.600]  因為這個字眼
[00:14:49.600 --> 00:14:54.200]  是指到一種非常親密的關係
[00:14:54.200 --> 00:14:55.200]  牧師
[00:14:55.200 --> 00:14:56.400]  你怎麼知道這個字眼
[00:14:56.400 --> 00:14:59.000]  指到一個非常親密的關係?
[00:14:59.000 --> 00:15:00.200]  因為這個字眼
[00:15:00.200 --> 00:15:02.200]  原來當我們參考
[00:15:02.200 --> 00:15:07.800]  這個七十四譯本 LXX的譯本
[00:15:07.800 --> 00:15:12.200]  是一個希臘文舊約聖經的譯本
[00:15:12.200 --> 00:15:16.200]  去到在《創世記》第四章第一節裡面
[00:15:16.200 --> 00:15:20.200]  說到男人和女人同房
[00:15:20.200 --> 00:15:23.800]  然後就生了一個兒子出來
[00:15:23.800 --> 00:15:25.800]  那個同房的字眼
[00:15:25.800 --> 00:15:28.800]  就是「Gnosco」這個字眼
[00:15:28.800 --> 00:15:29.800]  換句話來說
[00:15:29.800 --> 00:15:32.000]  其實「Gnosco」這個字眼
[00:15:32.000 --> 00:15:34.800]  是顯露出一種關係
[00:15:34.800 --> 00:15:37.400]  不是純粹資料的一些東西
[00:15:37.400 --> 00:15:38.800]  不是說去讀書
[00:15:38.800 --> 00:15:40.200]  把書刨熟了
[00:15:40.200 --> 00:15:41.800]  這樣叫做認識
[00:15:41.800 --> 00:15:43.000]  你知道很多人
[00:15:43.000 --> 00:15:44.000]  刨讀本書
[00:15:44.000 --> 00:15:44.800]  刨熟本書
[00:15:44.800 --> 00:15:46.400]  根本他根本可以
[00:15:46.400 --> 00:15:48.600]  你說他懂得背誦整本書也好
[00:15:48.600 --> 00:15:51.000]  他不是真的對那件事是有認識的
[00:15:51.000 --> 00:15:52.600]  他只不過是把一些資料
[00:15:52.600 --> 00:15:55.800]  能夠重複複述說出來
[00:15:55.800 --> 00:15:58.000]  認識是一種關係
[00:15:58.000 --> 00:15:59.600]  是一種你對那件事
[00:15:59.600 --> 00:16:01.400]  已經是毫無保留
[00:16:01.400 --> 00:16:06.200]  而且是完全投入為新的意思
[00:16:06.200 --> 00:16:08.800]  所以是用來形容夫妻
[00:16:08.800 --> 00:16:12.400]  這個人間最親密的關係
[00:16:12.400 --> 00:16:14.800]  而在這段聖經裡面第九節
[00:16:14.800 --> 00:16:17.600]  普羅就用了同一個字眼
[00:16:17.600 --> 00:16:18.800]  這個動詞
[00:16:18.800 --> 00:16:20.600]  去介紹給我們知道
[00:16:20.600 --> 00:16:23.600]  上帝和我們作為信徒
[00:16:23.600 --> 00:16:27.000]  或者當時的加拉提宗教會的信徒
[00:16:27.000 --> 00:16:30.200]  原來上帝和他們建立了一個關係
[00:16:30.200 --> 00:16:33.000]  不只是資料性的理解
[00:16:33.000 --> 00:16:35.200]  而是他們真的明白
[00:16:35.200 --> 00:16:37.800]  並且全心投入給上帝
[00:16:37.800 --> 00:16:41.400]  而上帝也同樣投入在這份關係裡面
[00:16:41.400 --> 00:16:43.000]  所以第九節就說
[00:16:43.000 --> 00:16:45.600]  現在你們既然認識上帝
[00:16:45.600 --> 00:16:50.200]  更可說是被上帝所認識的
[00:16:50.200 --> 00:16:51.200]  告訴我們知道
[00:16:51.200 --> 00:16:53.000]  原來你們進入了一個
[00:16:53.000 --> 00:16:57.000]  很不一樣最緊密的關係
[00:16:57.000 --> 00:16:58.600]  但是你們怎麼樣
[00:16:58.600 --> 00:17:02.400]  在這個時候竟然要回到原本
[00:17:02.400 --> 00:17:06.200]  那個如若無用的小學
[00:17:06.200 --> 00:17:08.200]  回到過去
[00:17:08.200 --> 00:17:11.200]  再次又回到過去
[00:17:11.200 --> 00:17:14.800]  第三個我想大家留意這段經文的
[00:17:14.800 --> 00:17:19.000]  就是普羅用了兩次提及到的
[00:17:19.000 --> 00:17:22.200]  盧博或者圍盧
[00:17:22.200 --> 00:17:25.600]  Duleo
[00:17:27.000 --> 00:17:28.200]  Duleo 大家知道
[00:17:28.200 --> 00:17:30.800]  Duleo 就是說到奴隸
[00:17:30.800 --> 00:17:34.800]  但是圍盧就是使人變成奴隸
[00:17:34.800 --> 00:17:38.200]  普羅在這裡說到讓我們知道
[00:17:38.200 --> 00:17:42.200]  原來無論是加拉提教會
[00:17:42.200 --> 00:17:45.800]  或者是今天的我們
[00:17:45.800 --> 00:17:50.800]  我們都應該從普羅這兩節的經文
[00:17:50.800 --> 00:17:53.200]  已經捉到普羅他的語氣
[00:17:53.200 --> 00:17:55.200]  普羅的語氣是什麼呢?
[00:17:55.400 --> 00:17:57.400]  是非常憤慨
[00:17:57.400 --> 00:17:59.800]  為什麼普羅這麼憤慨?
[00:17:59.800 --> 00:18:03.000]  因為普羅看到加拉提教會
[00:18:03.000 --> 00:18:06.400]  這麼輕易走回那條回頭路
[00:18:06.400 --> 00:18:08.400]  而且那條回頭路
[00:18:08.400 --> 00:18:11.200]  是讓他們成為奴僕
[00:18:11.200 --> 00:18:12.800]  奴隸
[00:18:12.800 --> 00:18:17.200]  奴僕已經譯得很軟了
[00:18:17.200 --> 00:18:18.000]  那個意思
[00:18:18.000 --> 00:18:20.800]  其實在原文聖經甚至英文
[00:18:20.800 --> 00:18:23.200]  我們特意用這個net版本
[00:18:23.200 --> 00:18:24.600]  enslave
[00:18:25.400 --> 00:18:30.600]  不住地使你被操控的意思
[00:18:30.600 --> 00:18:33.400]  普羅在這裡告訴他們
[00:18:33.400 --> 00:18:38.200]  原來這些所謂西族的小學
[00:18:38.200 --> 00:18:43.000]  在第四章第三節已經說了
[00:18:43.000 --> 00:18:47.000]  這麼輕易就使你們回頭路
[00:18:47.000 --> 00:18:49.600]  問題是為什麼?
[00:18:49.600 --> 00:18:52.800]  為什麼你們這麼容易回頭路呢?
[00:18:54.000 --> 00:18:57.000]  原來這些西族的小學有個特色
[00:18:57.000 --> 00:19:01.000]  他們使人感覺很良好的
[00:19:01.000 --> 00:19:03.000]  很中聽的
[00:19:03.000 --> 00:19:04.000]  他說的那些東西
[00:19:04.000 --> 00:19:09.400]  剛才我所引用的那兩個例子給大家聽
[00:19:09.400 --> 00:19:12.000]  第一個就是說到什麼
[00:19:12.000 --> 00:19:14.000]  小孩子不懂世界
[00:19:14.000 --> 00:19:17.600]  或者比較文雅的
[00:19:17.600 --> 00:19:20.200]  日本就是不知者不聚
[00:19:20.200 --> 00:19:22.600]  為什麼中聽這句話?
[00:19:23.000 --> 00:19:25.000]  因為對於犯罪的人來說
[00:19:25.000 --> 00:19:28.000]  如果他自己犯了罪
[00:19:28.000 --> 00:19:30.000]  他又不想悔改的時候
[00:19:30.000 --> 00:19:32.000]  這句就最好用了
[00:19:32.000 --> 00:19:33.800]  我不知道而已
[00:19:33.800 --> 00:19:35.000]  所以我犯罪了
[00:19:35.000 --> 00:19:37.000]  不要判我罪了
[00:19:37.000 --> 00:19:39.000]  是不是這麼簡單?
[00:19:39.000 --> 00:19:40.000]  在這個世界
[00:19:40.000 --> 00:19:43.000]  就算你犯了罪也好
[00:19:43.000 --> 00:19:46.000]  不可以說你因為你不知道條例
[00:19:46.000 --> 00:19:48.000]  所以你不需要受罰
[00:19:48.000 --> 00:19:50.000]  最簡單的例子
[00:19:50.000 --> 00:19:53.000]  開車衝紅燈
[00:19:53.000 --> 00:19:57.000]  你說我是國家沒有問題的
[00:19:57.000 --> 00:19:59.000]  原來你在加拿大衝紅燈是犯法的?
[00:19:59.000 --> 00:20:01.000]  我不知道啊
[00:20:01.000 --> 00:20:04.000]  然後警察抓了你之後
[00:20:04.000 --> 00:20:05.000]  那你可不可以說我不知道
[00:20:05.000 --> 00:20:07.000]  那警察就算了
[00:20:07.000 --> 00:20:09.000]  警察仍然給你一張告票
[00:20:09.000 --> 00:20:11.000]  還多給你三分
[00:20:11.000 --> 00:20:13.000]  如果你超速多一點
[00:20:13.000 --> 00:20:15.000]  還不止三分
[00:20:15.000 --> 00:20:17.000]  加多你五分也不奇怪
[00:20:19.000 --> 00:20:22.000]  又例如有人來到加拿大
[00:20:22.000 --> 00:20:24.000]  在這個國家有工作
[00:20:24.000 --> 00:20:26.000]  賺了錢
[00:20:26.000 --> 00:20:28.000]  賺了錢要交稅
[00:20:28.000 --> 00:20:29.000]  他沒有報稅
[00:20:29.000 --> 00:20:31.000]  信務局CRA
[00:20:31.000 --> 00:20:34.000]  Canada Revenue Agency
[00:20:34.000 --> 00:20:36.000]  不會叫你交稅
[00:20:36.000 --> 00:20:37.000]  算了你不知道
[00:20:37.000 --> 00:20:39.000]  算了你不知道
[00:20:39.000 --> 00:20:42.000]  就算你不知道
[00:20:42.000 --> 00:20:44.000]  罰款都放在你的戶口裡
[00:20:44.000 --> 00:20:46.000]  只要你有一天
[00:20:46.000 --> 00:20:47.000]  走去哪裡
[00:20:47.000 --> 00:20:49.000]  一打你的社會保險號碼
[00:20:49.000 --> 00:20:51.000]  你的號碼
[00:20:51.000 --> 00:20:54.000]  馬上就知道現實
[00:20:54.000 --> 00:20:56.000]  麻煩你賠錢
