
[00:00:00.000 --> 00:00:05.200]  各位大英主媒各位朋友你們好
[00:11:47.520 --> 00:11:49.520]  我們遇到的每一件事
[00:11:49.520 --> 00:11:51.520]  不是偶然的
[00:11:51.520 --> 00:11:53.520]  我們會不會都問
[00:11:53.520 --> 00:11:55.520]  神啊
[00:11:55.520 --> 00:11:57.520]  你藉著這些事情發生
[00:11:57.520 --> 00:11:59.520]  你給我們一個什麼訊息呢?
[00:11:59.520 --> 00:12:01.520]  如果我們比較一下
[00:12:01.520 --> 00:12:03.520]  第二章第七節
[00:12:03.520 --> 00:12:05.520]  和詩篇第69篇第九節
[00:12:05.520 --> 00:12:07.520]  我們發覺
[00:12:07.520 --> 00:12:09.520]  有些不同
[00:12:09.520 --> 00:12:11.520]  最多人
[00:12:11.520 --> 00:12:13.520]  在楊枯蔭
[00:12:13.520 --> 00:12:15.520]  留了一半
[00:12:15.520 --> 00:12:17.520]  留了什麼一半呢?
[00:12:17.520 --> 00:12:19.520]  你再看清楚你就知道了
[00:12:19.520 --> 00:12:21.520]  聖經沒有說
[00:12:21.520 --> 00:12:23.520]  一句話
[00:12:23.520 --> 00:12:25.520]  肉麻你的人的肉麻
[00:12:25.520 --> 00:12:27.520]  都落在我身上
[00:12:27.520 --> 00:12:29.520]  雖然那些門徒
[00:12:29.520 --> 00:12:31.520]  已經認識耶穌就是彌撞了
[00:12:31.520 --> 00:12:33.520]  但是這個認識
[00:12:33.520 --> 00:12:35.520]  不是一個完全認識
[00:12:35.520 --> 00:12:37.520]  是一個強人
[00:12:37.520 --> 00:12:39.520]  是一個大救星
[00:12:39.520 --> 00:12:41.520]  是將亡國的以色列救回來
[00:12:41.520 --> 00:12:43.520]  好像Rambo一樣
[00:12:43.520 --> 00:12:45.520]  所以在詩篇裏面
[00:12:45.520 --> 00:12:47.520]  所記載到這個救世主的時候
[00:12:47.520 --> 00:12:49.520]  清理了電的魚和火燒
[00:12:49.520 --> 00:12:51.520]  但是
[00:12:51.520 --> 00:12:53.520]  他們沒有看到後面那句
[00:12:53.520 --> 00:12:55.520]  肉麻你的人的肉麻
[00:12:55.520 --> 00:12:57.520]  都落在我身上
[00:12:57.520 --> 00:12:59.520]  雖然那些門徒
[00:12:59.520 --> 00:13:01.520]  是了解和認識耶穌
[00:13:01.520 --> 00:13:03.520]  但是他們不知道
[00:13:03.520 --> 00:13:05.520]  也不能接受
[00:13:05.520 --> 00:13:07.520]  這位耶穌
[00:13:07.520 --> 00:13:09.520]  是一個受苦的彌撞
[00:13:09.520 --> 00:13:11.520]  這不是聖經裏面
[00:13:11.520 --> 00:13:13.520]  所說的彌撞
[00:13:13.520 --> 00:13:15.520]  聖經裏面說的彌撞
[00:13:15.520 --> 00:13:17.520]  絕對不是一個政治性的人物
[00:13:17.520 --> 00:13:19.520]  不是的
[00:13:19.520 --> 00:13:21.520]  聖經裏面說的彌撞
[00:13:21.520 --> 00:13:23.520]  是承擔了我們的肉麻
[00:13:23.520 --> 00:13:25.520]  承擔了我們的罪過
[00:13:25.520 --> 00:13:27.520]  他是一個被打不還手
[00:13:27.520 --> 00:13:29.520]  被罵不還口
[00:13:29.520 --> 00:13:31.520]  像楊高順服在敵人的面前
[00:13:31.520 --> 00:13:33.520]  猶太人也不能接受
[00:13:33.520 --> 00:13:35.520]  這樣的彌撞
[00:13:35.520 --> 00:13:37.520]  他所想像的彌撞
[00:13:37.520 --> 00:13:39.520]  就像手持利害武器的Rambo
[00:13:39.520 --> 00:13:41.520]  門徒當時不明白
[00:13:41.520 --> 00:13:43.520]  也不明白耶穌說
[00:13:43.520 --> 00:13:45.520]  你們拆毀這間電臺
[00:13:45.520 --> 00:13:47.520]  我三天內就要建造起來
[00:13:47.520 --> 00:13:49.520]  這句說話
[00:13:49.520 --> 00:13:51.520]  但到耶穌死又復活
[00:13:51.520 --> 00:13:53.520]  門徒想起耶穌這句說話
[00:13:53.520 --> 00:13:55.520]  開始相信
[00:13:55.520 --> 00:13:57.520]  聖經和耶穌所說
[00:13:57.520 --> 00:13:59.520]  就是告訴我們
[00:13:59.520 --> 00:14:01.520]  希望這個彌撞
[00:14:01.520 --> 00:14:03.520]  不是一個政治性的彌撞
[00:14:03.520 --> 00:14:05.520]  不是救我們脫離羅馬人手中的彌撞
[00:14:05.520 --> 00:14:07.520]  而是救我們脫離撒旦手中
[00:14:07.520 --> 00:14:09.520]  魔鬼手中
[00:14:09.520 --> 00:14:11.520]  赦罪的彌撞
[00:14:11.520 --> 00:14:13.520]  他們就相信了
[00:14:13.520 --> 00:14:15.520]  今天我們都要面對一個抉擇
[00:14:15.520 --> 00:14:17.520]  這個抉擇就是
[00:14:17.520 --> 00:14:19.520]  耶穌基督為我們死又復活
[00:14:19.520 --> 00:14:21.520]  今天我們都要背起十字架
[00:14:21.520 --> 00:14:23.520]  我們能不能當機立電
[00:14:23.520 --> 00:14:25.520]  像門徒一樣想起經常說話
[00:14:25.520 --> 00:14:27.520]  我們都要背起十字架
[00:14:27.520 --> 00:14:29.520]  我們都要背起十字架
[00:14:29.520 --> 00:14:31.520]  但我們比門徒更加要了解
[00:14:31.520 --> 00:14:33.520]  就是這位救世主耶穌
[00:14:33.520 --> 00:14:35.520]  是為我們從罪惡中脫離出來
[00:14:35.520 --> 00:14:37.520]  是為我們從罪惡中脫離出來
[00:14:37.520 --> 00:14:39.520]  是藉著他的死
[00:14:39.520 --> 00:14:41.520]  成為了我們的彌賽那
[00:14:41.520 --> 00:14:43.520]  成為了我們的彌賽那
[00:14:43.520 --> 00:14:45.520]  這是智者
[00:14:45.520 --> 00:14:47.520]  我們再來看看第二種人
[00:14:47.520 --> 00:14:49.520]  就是疑者
[00:14:49.520 --> 00:14:51.520]  18至22節
[00:14:51.520 --> 00:14:53.520]  我們看第二種反應
[00:14:53.520 --> 00:14:55.520]  18至22節
[00:14:55.520 --> 00:14:57.520]  因此猶太人問他
[00:14:57.520 --> 00:14:59.520]  你既作這些事
[00:14:59.520 --> 00:15:01.520]  萬件什麼神蹟給我們看呢
[00:15:01.520 --> 00:15:03.520]  耶穌回答說
[00:15:03.520 --> 00:15:05.520]  你們拆毀這殿
[00:15:05.520 --> 00:15:07.520]  我三日內要再見到起來
[00:15:07.520 --> 00:15:09.520]  猶太人便說
[00:15:09.520 --> 00:15:11.520]  這殿是45號年才造成的
[00:15:11.520 --> 00:15:13.520]  你三日內就再見起來嗎
[00:15:13.520 --> 00:15:15.520]  當猶太人見到耶穌所做
[00:15:15.520 --> 00:15:17.520]  他們就問
[00:15:17.520 --> 00:15:19.520]  你還有什麼神蹟給我們看
[00:15:19.520 --> 00:15:21.520]  他們體會到清潔聖廟
[00:15:21.520 --> 00:15:23.520]  是一個非凡之事
[00:15:23.520 --> 00:15:25.520]  非凡之舉
[00:15:25.520 --> 00:15:27.520]  是彌賽那所作所為
[00:15:27.520 --> 00:15:29.520]  但你仍然帶有鄙視的眼光
[00:15:29.520 --> 00:15:31.520]  懷疑的眼光
[00:15:31.520 --> 00:15:33.520]  然後他們就問
[00:15:33.520 --> 00:15:35.520]  耶穌你竟然夠膽做這些事
[00:15:35.520 --> 00:15:37.520]  還有什麼
[00:15:37.520 --> 00:15:39.520]  你認為有什麼
[00:15:39.520 --> 00:15:41.520]  你認為有什麼
[00:15:41.520 --> 00:15:43.520]  展示給我們看
[00:15:43.520 --> 00:15:45.520]  對他們來說
[00:15:45.520 --> 00:15:47.520]  彌賽那最重要
[00:15:47.520 --> 00:15:49.520]  就是有神力行神蹟
[00:15:49.520 --> 00:15:51.520]  一個強人行神蹟
[00:15:51.520 --> 00:15:53.520]  神蹟是什麼意思
[00:15:53.520 --> 00:15:55.520]  Power 權力
[00:15:55.520 --> 00:15:57.520]  勝過大自然 勝過常規
[00:15:57.520 --> 00:15:59.520]  勝過敵人
[00:15:59.520 --> 00:16:01.520]  有大能的勇士
[00:16:01.520 --> 00:16:03.520]  我們便會跟隨
[00:16:03.520 --> 00:16:05.520]  難怪保羅說猶太人要求神蹟
[00:16:05.520 --> 00:16:07.520]  希利利人要求智慧
[00:16:07.520 --> 00:16:09.520]  但我們卻相信十字架
[00:16:09.520 --> 00:16:11.520]  在他們當中
[00:16:11.520 --> 00:16:13.520]  十字架是一個軟弱的標記
[00:16:13.520 --> 00:16:15.520]  但在我們當中
[00:16:15.520 --> 00:16:17.520]  卻是神的大能
[00:16:17.520 --> 00:16:19.520]  所以耶穌回答歐廟
[00:16:19.520 --> 00:16:21.520]  你們拆毀這殿
[00:16:21.520 --> 00:16:23.520]  我三天內要建造起來
[00:16:23.520 --> 00:16:25.520]  猶太人便說
[00:16:25.520 --> 00:16:27.520]  這殿是四十六年才造成的
[00:16:27.520 --> 00:16:29.520]  你們三天內就建造起來
[00:16:29.520 --> 00:16:31.520]  究竟耶穌說了什麼
[00:16:31.520 --> 00:16:33.520]  首先我們看看聖殿的背景
[00:16:33.520 --> 00:16:35.520]  這不是說
[00:16:35.520 --> 00:16:37.520]  所羅門王所見過的聖殿
[00:16:37.520 --> 00:16:39.520]  所羅門王所說的聖殿
[00:16:39.520 --> 00:16:41.520]  早已經
[00:16:41.520 --> 00:16:43.520]  消滅了
[00:16:43.520 --> 00:16:45.520]  所說的聖殿就是希律
[00:16:45.520 --> 00:16:47.520]  所見過的
[00:16:47.520 --> 00:16:49.520]  希律所見過的
[00:16:49.520 --> 00:16:51.520]  很宏偉的聖殿
[00:16:51.520 --> 00:16:53.520]  石和石之間
[00:16:53.520 --> 00:16:55.520]  雙有黃金
[00:16:55.520 --> 00:16:57.520]  從遠處看
[00:16:57.520 --> 00:16:59.520]  閃閃灵灵
[00:16:59.520 --> 00:17:01.520]  非常宏偉
