
[00:00:00.000 --> 00:00:06.800]  李卓會平安,我們今天就是看兩段的聖經
[00:02:31.900 --> 00:02:34.200]  我們有一個很重要的美德
[00:02:34.200 --> 00:02:37.100]  這個就是景醒
[00:02:37.100 --> 00:02:40.100]  所以我們今天就由景醒開始
[00:02:40.100 --> 00:02:41.900]  當然今天我們的重心
[00:02:41.900 --> 00:02:43.900]  就不是說我們主什麼時候回來
[00:02:43.900 --> 00:02:46.000]  因為還有很多的經文
[00:02:46.000 --> 00:02:47.600]  今天不是這個主題
[00:02:47.600 --> 00:02:50.200]  但是我們如何去預備主回來
[00:02:50.200 --> 00:02:52.400]  就是這個景醒究竟是回什麼事
[00:02:52.400 --> 00:02:53.100]  就很重要
[00:02:53.100 --> 00:02:54.900]  今天我們的重心就是看一下
[00:02:54.900 --> 00:02:57.800]  我們什麼叫一個景醒的人
[00:02:57.800 --> 00:03:00.300]  如何去景醒愛神
[00:03:00.300 --> 00:03:03.200]  究竟景醒是什麼呢
[00:03:03.200 --> 00:03:05.800]  景醒好像很抽象
[00:03:05.800 --> 00:03:07.100]  好,我們很感謝主
[00:03:07.100 --> 00:03:09.400]  讓我們在路加方暗第十二章
[00:03:09.400 --> 00:03:12.200]  大家看到路加方暗十二章就看到了
[00:03:12.200 --> 00:03:16.200]  在第35節開始提了一個形象
[00:03:16.200 --> 00:03:18.600]  我們試試用這幅圖畫來看
[00:03:18.600 --> 00:03:22.500]  主耶穌說這個景醒的愛神的人
[00:03:22.500 --> 00:03:25.400]  就好像一個僕人
[00:03:25.400 --> 00:03:27.400]  這個僕人如何呢
[00:03:27.400 --> 00:03:31.200]  他說你們要蓄起腰帶
[00:03:31.200 --> 00:03:33.800]  也要點起燈
[00:03:33.800 --> 00:03:37.900]  就像等候主人從婚宴回來一樣
[00:03:37.900 --> 00:03:40.900]  好叫你的主人回來敲門的時候
[00:03:40.900 --> 00:03:43.400]  立即就可以開門
[00:03:43.400 --> 00:03:45.500]  預備好開門
[00:03:45.500 --> 00:03:48.000]  主人回來看到僕人景醒
[00:03:48.000 --> 00:03:49.300]  景醒,是吧
[00:03:49.300 --> 00:03:51.600]  景醒就是這個最重要的核心
[00:03:51.600 --> 00:03:53.100]  這個僕人就有福了
[00:03:53.100 --> 00:03:54.700]  我實在告訴你們
[00:03:54.700 --> 00:03:58.800]  我們主人就必定會親自蓄起腰帶
[00:03:58.800 --> 00:04:00.700]  招呼他們吃飯
[00:04:00.700 --> 00:04:02.400]  進前來侍候他們
[00:04:02.400 --> 00:04:05.200]  這個很誇張的回報
[00:04:05.200 --> 00:04:09.500]  主人會去親自服侍這個僕人
[00:04:09.500 --> 00:04:12.000]  當時來說是不可思議的
[00:04:12.000 --> 00:04:15.500]  說到神是很重視
[00:04:15.500 --> 00:04:19.500]  非常重視這個僕人
[00:04:19.500 --> 00:04:21.700]  令他很欣賞的地方
[00:04:21.700 --> 00:04:23.300]  這個就是景醒
[00:04:23.300 --> 00:04:25.700]  究竟什麼叫做景醒呢
[00:04:25.700 --> 00:04:28.400]  我特別留意這裡說了兩個動作
[00:04:28.400 --> 00:04:30.600]  我想和大家從這裡開始
[00:04:30.600 --> 00:04:34.200]  第一個動作就是蓄起腰帶
[00:04:34.200 --> 00:04:37.900]  第二個動作就是點了燈
[00:04:37.900 --> 00:04:40.400]  雖然主人不在
[00:04:40.400 --> 00:04:41.800]  他看不到主人
[00:04:41.800 --> 00:04:45.500]  不過知道主人會隨時回來
[00:04:45.500 --> 00:04:46.600]  他們的態度
[00:04:46.600 --> 00:04:47.700]  這個最重要了
[00:04:47.700 --> 00:04:50.300]  態度就是蓄起腰帶
[00:04:50.300 --> 00:04:52.000]  蓄起腰帶是什麼意思呢
[00:04:52.000 --> 00:04:53.800]  我相信你們也想到了
[00:04:53.800 --> 00:04:56.900]  猶太人和我們現在舊時的中國人
[00:04:56.900 --> 00:04:59.100]  都是一樣的,穿一件袍子
[00:04:59.100 --> 00:05:02.300]  不過當他要工作的時候
[00:05:02.300 --> 00:05:03.800]  打醒精神的時候
[00:05:03.800 --> 00:05:06.000]  我們中國人蓄起袖沙帶
[00:05:06.000 --> 00:05:07.800]  打功夫的時候
[00:05:07.800 --> 00:05:09.000]  就蓄起腰帶
[00:05:09.000 --> 00:05:10.800]  蓄起腰帶的意思就是說
[00:05:10.800 --> 00:05:13.300]  我們不放鬆我們自己
[00:05:13.300 --> 00:05:15.800]  不要放鬆
[00:05:15.800 --> 00:05:19.500]  不可以令自己太舒服
[00:05:19.500 --> 00:05:20.800]  不是虐待自己
[00:05:20.800 --> 00:05:23.900]  不過因為有東西交託給我們
[00:05:23.900 --> 00:05:28.400]  所以我們不可以懶懶散散
[00:05:28.400 --> 00:05:29.300]  第一個
[00:05:29.300 --> 00:05:31.700]  第二個,點起燈
[00:05:31.700 --> 00:05:34.000]  燈是隨時都會點到沒有油的
[00:05:34.000 --> 00:05:35.900]  大家還記得主人叔叔說
[00:05:35.900 --> 00:05:38.200]  十個童女沒有油的
[00:05:38.200 --> 00:05:40.000]  所以燈時常要加點油
[00:05:40.000 --> 00:05:43.700]  時常要看著,看著,要理著
[00:05:43.700 --> 00:05:45.800]  就是要看著
[00:05:45.800 --> 00:05:48.900]  時常不可以不記得他
[00:05:48.900 --> 00:05:50.200]  要記住他
[00:05:50.200 --> 00:05:53.200]  所以時常要記住,理著
[00:05:53.200 --> 00:05:56.800]  時常要蓄起腰帶
[00:05:56.800 --> 00:05:58.900]  是要不放鬆
[00:05:58.900 --> 00:06:03.300]  這就是一個警醒的圖畫
[00:06:03.300 --> 00:06:05.200]  這個警醒的圖畫
[00:06:05.200 --> 00:06:06.600]  是提醒我們
[00:06:06.600 --> 00:06:08.400]  做一個基督徒
[00:06:08.400 --> 00:06:12.200]  是不可以放鬆,就是說要操練
[00:06:12.200 --> 00:06:16.300]  為什麼做基督徒那麼辛苦呢?
[00:06:16.300 --> 00:06:19.500]  我覺得有時候我們一些教會
[00:06:19.500 --> 00:06:22.200]  是一個弟兄姊妹
[00:06:22.200 --> 00:06:23.300]  都很喜歡回來
[00:06:23.300 --> 00:06:26.500]  不過回來是給他們很多娛樂
[00:06:26.500 --> 00:06:28.400]  很多的節目
[00:06:28.400 --> 00:06:30.000]  以至做得那麼辛苦
[00:06:30.000 --> 00:06:32.900]  回來教會吸收一下,享受一下
[00:06:32.900 --> 00:06:34.400]  這個不是說錯了
[00:06:34.400 --> 00:06:37.700]  不過這個方向是不對的
[00:06:37.700 --> 00:06:40.500]  你記得我那時候跟大家說到
[00:06:40.500 --> 00:06:43.000]  啟示錄那裡的七個教會
[00:06:43.000 --> 00:06:45.900]  第一個教會,以忽所教會
[00:06:45.900 --> 00:06:46.700]  就是神
[00:06:46.700 --> 00:06:48.000]  我們的主母
[00:06:48.000 --> 00:06:49.600]  派七張被子給他們抱抱
[00:06:49.600 --> 00:06:54.500]  沒有派七張飯卷給他們吃東西
[00:06:54.500 --> 00:06:57.100]  他是七個登台當中
[00:06:57.100 --> 00:06:59.900]  來行走,看他們有沒有發光
[00:06:59.900 --> 00:07:02.000]  七個星,看他們有沒有發光
[00:07:02.000 --> 00:07:03.100]  就是說做基督徒
[00:07:03.100 --> 00:07:06.600]  仍然是有一種的挑戰在你面前
[00:07:06.600 --> 00:07:08.000]  這個警醒的意思就是
[00:07:08.000 --> 00:07:10.700]  我們時常要有這種警告
[00:07:10.700 --> 00:07:12.800]  就是說我們不可以放鬆自己
[00:07:12.800 --> 00:07:14.600]  為什麼?
[00:07:14.600 --> 00:07:16.600]  如果用今天我們所面對的情況
[00:07:16.600 --> 00:07:17.600]  就更加是
[00:07:17.600 --> 00:07:19.800]  比2000年前更加是
[00:07:19.800 --> 00:07:21.700]  今天如果你一放鬆的時候
[00:07:21.700 --> 00:07:22.600]  你知不知道
[00:07:22.600 --> 00:07:24.400]  有很多東西是不會放鬆的
[00:07:24.400 --> 00:07:26.300]  第一,撒達不會放鬆
[00:07:26.300 --> 00:07:28.800]  第二,我們每天生活裏面
[00:07:28.800 --> 00:07:32.400]  周圍有很多東西要拉我們的注意力
[00:07:32.400 --> 00:07:34.300]  從我們一醒第一眼
[00:07:34.300 --> 00:07:36.400]  開個電視或者開個電腦開始
[00:07:36.400 --> 00:07:38.400]  這些人就會叫我們
[00:07:38.400 --> 00:07:39.800]  還有一個星期
[00:07:39.800 --> 00:07:40.700]  是deadline的了
[00:07:40.700 --> 00:07:42.000]  你要買就好買的了
[00:07:42.000 --> 00:07:45.000]  如果沒有就過期就沒有了
[00:07:45.000 --> 00:07:46.600]  我今天早上一看
[00:07:46.600 --> 00:07:50.000]  哇,那張換了什麼
[00:07:50.000 --> 00:07:51.900]  換了什麼膏
[00:07:51.900 --> 00:07:53.100]  我都忘記了名字
[00:07:53.100 --> 00:07:55.200]  但是我記得13號
[00:07:55.200 --> 00:07:57.400]  2月13號過了沒得換
[00:07:57.400 --> 00:08:01.800]  就是說這些東西全部不斷要提醒我們
[00:08:01.800 --> 00:08:03.800]  就是說你不可以不理我的
[00:08:03.800 --> 00:08:04.600]  是不是?你有沒有留意
[00:08:04.600 --> 00:08:07.300]  一直跟著去上班
[00:08:07.300 --> 00:08:09.200]  就是不斷有東西提醒你
[00:08:09.200 --> 00:08:11.600]  你不會跑掉的
[00:08:11.600 --> 00:08:13.000]  你老闆都提醒你
[00:08:13.000 --> 00:08:14.200]  要做的了
[00:08:14.200 --> 00:08:15.500]  project要做的了
[00:08:15.500 --> 00:08:17.000]  那個report要寫的了
[00:08:17.000 --> 00:08:18.000]  同事提醒你
[00:08:18.000 --> 00:08:19.600]  那件事你打個電話
[00:08:19.600 --> 00:08:21.600]  要發個email給他
[00:08:21.600 --> 00:08:23.400]  你子女經常提醒你的
[00:08:23.400 --> 00:08:25.000]  從早到晚都提醒你
[00:08:25.000 --> 00:08:27.000]  是不是?你供貨那些東西
[00:08:27.000 --> 00:08:28.400]  所以我們其實每一天
[00:08:28.400 --> 00:08:30.800]  很多東西拉著我們的專注
[00:08:30.800 --> 00:08:33.700]  如果我們在信仰上面放鬆的話
[00:08:33.700 --> 00:08:36.100]  自然就排到最深的
[00:08:36.100 --> 00:08:38.900]  所以我們要抗衡的
[00:08:38.900 --> 00:08:42.600]  抗衡就是要抓住那條袖沙帶
[00:08:42.600 --> 00:08:43.600]  要點著燈
[00:08:43.600 --> 00:08:44.900]  就是經常看著有沒有油
[00:08:44.900 --> 00:08:46.900]  有沒有油?沒有油就要交了
[00:08:46.900 --> 00:08:49.300]  就是說這件事是不能放鬆的
[00:08:49.300 --> 00:08:51.600]  做了基督徒是不能放鬆的
[00:08:51.600 --> 00:08:53.100]  不是說要你沒有休息
[00:08:53.100 --> 00:08:54.400]  不是要你捱
[00:08:54.400 --> 00:08:57.400]  而是我們不能懶散
[00:08:57.400 --> 00:09:01.600]  懶散是今天基督徒最大的危機
[00:09:01.600 --> 00:09:04.100]  因為他已經做得很累
[00:09:04.100 --> 00:09:06.300]  我們生活已經很忙
[00:09:06.300 --> 00:09:08.700]  但是我們正如是這樣
[00:09:08.700 --> 00:09:11.800]  但是我們都不可以懶散
[00:09:11.800 --> 00:09:13.400]  所以耶穌基督是很好的
[00:09:13.400 --> 00:09:14.500]  他鼓勵我們
[00:09:14.500 --> 00:09:15.900]  如果你不懶散的話
[00:09:15.900 --> 00:09:17.700]  有很好的回報
[00:09:17.700 --> 00:09:20.200]  主親自來招呼你的意思
[00:09:20.200 --> 00:09:24.100]  就是說神給你一個很大的欣賞
[00:09:24.100 --> 00:09:25.100]  欣賞到一個地步
[00:09:25.100 --> 00:09:27.800]  是當時的文化是不會做的
[00:09:27.800 --> 00:09:30.300]  主人怎會去服侍那個服人
[00:09:30.300 --> 00:09:35.100]  但是神說我是欣賞到你這麼誇張
[00:09:35.100 --> 00:09:35.800]  所以大英姐妹
[00:09:35.800 --> 00:09:41.000]  你千萬不要小看這個警醒的美德
[00:09:41.000 --> 00:09:42.900]  警醒是要操練的
[00:09:42.900 --> 00:09:46.700]  做基督徒是要不斷的記住
[00:09:46.700 --> 00:09:48.000]  我和大家好像分享過
[00:09:48.000 --> 00:09:53.800]  十六世紀有一個耶穌會的創辦人
[00:09:53.800 --> 00:09:55.400]  伊納著 Ignatius
[00:09:55.400 --> 00:09:56.700]  他曾經說過兩句話
[00:09:56.700 --> 00:09:57.700]  很有意思
[00:09:57.700 --> 00:10:00.000]  他說我們一個基督徒
[00:10:00.000 --> 00:10:02.300]  要做的就是
[00:10:02.300 --> 00:10:07.000]  時常在我們心裡面聽到神和我們溝通
[00:10:07.000 --> 00:10:12.100]  並且我們可以在一切所碰見的事情的遭遇上面
[00:10:12.100 --> 00:10:14.800]  大大小小都見到神的手
[00:10:14.800 --> 00:10:16.900]  Hearing God in your heart
[00:10:16.900 --> 00:10:19.200]  and seeing God in all things
[00:10:19.200 --> 00:10:21.000]  這個就是每日生活裡面
[00:10:21.000 --> 00:10:24.200]  就是我們時常要將神放到最重要
[00:10:24.200 --> 00:10:25.100]  如果不是的時候
[00:10:25.100 --> 00:10:27.200]  神就變為最不重要的了
[00:10:27.200 --> 00:10:28.300]  告訴你
[00:10:28.300 --> 00:10:30.600]  不是到星期六、星期日才來
[00:10:30.600 --> 00:10:32.000]  留意一下神的
[00:10:32.000 --> 00:10:35.400]  是由每日、每日、每時、每刻
[00:10:35.400 --> 00:10:36.700]  你說是不是很辛苦
[00:10:36.700 --> 00:10:37.700]  不辛苦的
[00:10:37.700 --> 00:10:38.600]  你耶穌
[00:10:38.600 --> 00:10:41.300]  基督說你和我同行而已
[00:10:41.300 --> 00:10:42.900]  今天如果你喜歡的話
[00:10:42.900 --> 00:10:44.300]  我們有很多好的科技
[00:10:44.300 --> 00:10:45.800]  很多人做了很多好工作
[00:10:45.800 --> 00:10:47.000]  我不知道你知不知道
[00:10:47.000 --> 00:10:49.200]  如果你打上去Google
[00:10:49.200 --> 00:10:53.300]  那裡打譬如說你寫網上靈修這樣
[00:10:53.300 --> 00:10:54.900]  那你發覺有很多個網站
[00:10:54.900 --> 00:10:56.000]  有幾個挺好的
[00:10:56.000 --> 00:10:57.200]  有中文有英文
[00:10:57.200 --> 00:10:59.300]  有些讀埋音給你聽
[00:10:59.300 --> 00:11:03.900]  那時候只不過是十分鐘、八分鐘
[00:11:03.900 --> 00:11:05.900]  希望有一段聖經給你
[00:11:05.900 --> 00:11:08.300]  然後你可以有幾句說話
[00:11:08.300 --> 00:11:09.900]  提一下你怎樣去想
[00:11:09.900 --> 00:11:12.400]  請你好不好每日生活裡面
[00:11:12.400 --> 00:11:14.100]  首先將你的焦點
[00:11:14.100 --> 00:11:16.500]  將你的專注放在神那裡
[00:11:16.500 --> 00:11:17.200]  好不好
[00:11:17.200 --> 00:11:18.600]  看一看這段聖經
[00:11:18.600 --> 00:11:20.200]  心裡面默默念
[00:11:20.200 --> 00:11:21.400]  然後上車
[00:11:21.400 --> 00:11:22.700]  你坐地鐵也好
[00:11:22.700 --> 00:11:23.500]  或者逼車也好
[00:11:23.500 --> 00:11:25.200]  反正都沒什麼好做
[00:11:25.200 --> 00:11:28.000]  這麼久才回到辦公室的時候
[00:11:28.000 --> 00:11:29.500]  就在那個時間裡面
[00:11:29.500 --> 00:11:30.700]  你沒什麼好做
[00:11:30.700 --> 00:11:33.300]  你心裡面默默想想這段聖經
[00:11:33.300 --> 00:11:35.300]  讓你自己的專注
[00:11:35.300 --> 00:11:39.400]  讓你的關心等在神那裡
[00:11:39.400 --> 00:11:42.900]  這個就是那個景成
[00:11:42.900 --> 00:11:45.800]  接著我們發覺第四十二節
[00:11:45.800 --> 00:11:47.200]  四十二節那裡
[00:11:47.200 --> 00:11:50.200]  耶穌基督又轉了另外一個形象
[00:11:50.200 --> 00:11:51.900]  那裡其實都沿著下去
[00:11:51.900 --> 00:11:54.000]  因為你對神應該怎樣的態度
[00:11:54.000 --> 00:11:56.900]  他就由僕人轉了做管家
[00:11:56.900 --> 00:11:57.800]  四十二節
[00:11:57.800 --> 00:11:58.700]  主說
[00:11:58.700 --> 00:12:02.600]  誰是那個中心精明的管家
[00:12:02.600 --> 00:12:06.200]  被主人派他去管理的僕人
[00:12:06.200 --> 00:12:09.200]  按時又來分糧呢
[00:12:09.200 --> 00:12:11.800]  管家
[00:12:11.800 --> 00:12:13.600]  管家是另外一個
[00:12:13.600 --> 00:12:15.300]  很值得我們的形象
[00:12:15.300 --> 00:12:18.100]  這個管家的特色是什麼
[00:12:18.100 --> 00:12:19.800]  管家的特色有兩樣東西
[00:12:19.800 --> 00:12:20.500]  第一
[00:12:20.500 --> 00:12:22.100]  他有糧在他手
[00:12:22.100 --> 00:12:24.800]  不過不是他的
[00:12:24.800 --> 00:12:26.000]  他知道
[00:12:26.000 --> 00:12:27.000]  因為他自覺
[00:12:27.000 --> 00:12:28.200]  我有很多糧
[00:12:28.200 --> 00:12:30.000]  整個穀倉都在這裡
[00:12:30.000 --> 00:12:32.000]  不過不是我的主人
[00:12:32.000 --> 00:12:33.300]  是交託給我
[00:12:33.300 --> 00:12:35.800]  有個託管的意思在這裡
[00:12:35.800 --> 00:12:38.000]  並且他交託給我的時候
[00:12:38.000 --> 00:12:40.000]  我就好好地珍惜
[00:12:40.000 --> 00:12:42.100]  因為這件事不是我的
[00:12:42.100 --> 00:12:42.700]  所以第一
[00:12:42.700 --> 00:12:43.700]  我不用牙刷
[00:12:43.700 --> 00:12:45.000]  因為我不是大有錢人
[00:12:45.000 --> 00:12:45.900]  我沒錢
[00:12:45.900 --> 00:12:47.400]  不過我有很多的糧
[00:12:47.400 --> 00:12:48.900]  由這個主人交託給我
[00:12:48.900 --> 00:12:50.800]  然後這個糧要分派
[00:12:50.800 --> 00:12:53.000]  按時要分派給其他人
[00:12:53.000 --> 00:12:56.200]  我要用這些託給我的東西
[00:12:56.200 --> 00:12:57.500]  去做得很好
[00:12:57.500 --> 00:12:58.400]  因為我
[00:12:58.400 --> 00:12:58.900]  第一
[00:12:58.900 --> 00:13:00.000]  這件事不是我的
[00:13:00.000 --> 00:13:01.100]  所以是別人
[00:13:01.100 --> 00:13:02.700]  是我主人交託給我
[00:13:02.700 --> 00:13:05.200]  我們要很忠心地做得很好
[00:13:05.200 --> 00:13:06.300]  有託
[00:13:06.300 --> 00:13:07.800]  有管
[00:13:07.800 --> 00:13:09.400]  託管
[00:13:09.400 --> 00:13:11.000]  你說這個有什麼特別
[00:13:11.000 --> 00:13:13.000]  這種託管的心態
[00:13:13.000 --> 00:13:13.800]  用英文來講
[00:13:13.800 --> 00:13:14.900]  stuborship
[00:13:14.900 --> 00:13:15.700]  就是一個基督徒
[00:13:15.700 --> 00:13:17.400]  一個很重要的心態
[00:13:17.400 --> 00:13:18.400]  如果我們
[00:13:18.400 --> 00:13:19.400]  轉了
[00:13:19.400 --> 00:13:22.300]  我們就很容易搞錯了
[00:13:22.300 --> 00:13:23.100]  搞錯了的時候
[00:13:23.100 --> 00:13:24.900]  以為是自己的
[00:13:24.900 --> 00:13:26.500]  那就糟了
[00:13:26.500 --> 00:13:28.100]  那個以為自己的心態是怎樣的
[00:13:28.100 --> 00:13:30.700]  就是跟著他所說的那個
[00:13:30.700 --> 00:13:32.500]  那個心態是什麼呢
[00:13:32.500 --> 00:13:34.300]  就是四十五節那裡所說的
[00:13:34.300 --> 00:13:36.100]  如果不是這樣的時候
[00:13:36.100 --> 00:13:37.500]  如果那個僕人心裡說
[00:13:37.500 --> 00:13:38.700]  我的主人
[00:13:38.700 --> 00:13:40.200]  會不會濫了快回來
[00:13:40.200 --> 00:13:41.500]  就是我的主人還沒回來的
[00:13:41.500 --> 00:13:44.100]  於是他就動手打他的
[00:13:44.100 --> 00:13:45.800]  男僕人女僕人
[00:13:45.800 --> 00:13:47.200]  然後就吃喝
[00:13:47.200 --> 00:13:49.500]  喝到醉
[00:13:49.500 --> 00:13:51.200]  我相信很多人看了這節
[00:13:51.200 --> 00:13:52.000]  不是很明白
[00:13:52.000 --> 00:13:52.600]  我看了這節
[00:13:52.600 --> 00:13:54.100]  我覺得都不是很明白
[00:13:54.100 --> 00:13:55.200]  我第一次看這節的時候
[00:13:55.200 --> 00:13:58.100]  因為很誇張
[00:13:58.100 --> 00:13:59.200]  你等你主人回來
[00:13:59.200 --> 00:13:59.900]  主人還沒回來
[00:13:59.900 --> 00:14:01.300]  都不用打人的
[00:14:01.300 --> 00:14:02.800]  你很悶嗎
[00:14:02.800 --> 00:14:03.800]  很憤怒嗎
[00:14:03.800 --> 00:14:05.000]  等到他都不回來
[00:14:05.000 --> 00:14:06.400]  打人的
[00:14:06.400 --> 00:14:07.300]  是不是這樣呢
[00:14:07.300 --> 00:14:10.400]  就喝醉酒吧
[00:14:10.400 --> 00:14:12.700]  我想應該不是這個意思
[00:14:12.700 --> 00:14:14.500]  如果二千年前
[00:14:14.500 --> 00:14:15.800]  在不克斯坦的讀者
[00:14:15.800 --> 00:14:19.000]  一讀到他會明白說什麼
[00:14:19.000 --> 00:14:20.000]  因為在一間屋裡
[00:14:20.000 --> 00:14:21.800]  當時羅馬的社會
[00:14:21.800 --> 00:14:24.700]  是一個奴隸的社會
[00:14:24.700 --> 00:14:27.500]  階級很分明的社會
[00:14:27.500 --> 00:14:29.900]  一間屋裡面
[00:14:29.900 --> 00:14:34.100]  只有一個人有資格打僕人的
[00:14:34.100 --> 00:14:36.100]  主人
[00:14:36.100 --> 00:14:37.700]  只有一個人
[00:14:37.700 --> 00:14:39.000]  才有資格
[00:14:39.000 --> 00:14:40.000]  可以隨便吃東西
[00:14:40.000 --> 00:14:40.500]  喝東西
[00:14:40.500 --> 00:14:42.500]  喝到醉都可以
[00:14:42.500 --> 00:14:43.400]  是誰
[00:14:43.400 --> 00:14:44.600]  主人
[00:14:44.600 --> 00:14:47.100]  這兩句話的動作
[00:14:47.100 --> 00:14:49.200]  在說什麼耶穌
[00:14:49.200 --> 00:14:50.600]  意思是
[00:14:50.600 --> 00:14:54.600]  他開始不記得自己是管家
[00:14:54.600 --> 00:14:56.800]  他以為自己是主人
[00:14:56.800 --> 00:14:58.000]  你明白嗎
[00:14:58.000 --> 00:15:00.400]  所以他就動手打人
[00:15:00.400 --> 00:15:02.900]  是主人才可以打的
[00:15:02.900 --> 00:15:04.400]  在階級來說
[00:15:04.400 --> 00:15:05.000]  現在他打
[00:15:05.000 --> 00:15:06.500]  就是說他以為自己是主人
[00:15:06.500 --> 00:15:08.400]  他扮演主人
[00:15:08.400 --> 00:15:09.600]  他要去喝
[00:15:09.600 --> 00:15:10.800]  喝酒
[00:15:10.800 --> 00:15:12.000]  喝到醉
[00:15:12.000 --> 00:15:13.200]  就是說喝他喝
[00:15:13.200 --> 00:15:14.400]  放肆地喝
[00:15:14.400 --> 00:15:17.300]  這是主人才有資格可以做到的事
[00:15:17.300 --> 00:15:18.800]  他以為自己是主人
[00:15:18.800 --> 00:15:20.000]  這個你有沒有留意
[00:15:20.000 --> 00:15:22.700]  耶穌在做一個很強的對比
[00:15:22.700 --> 00:15:24.000]  有一個管家
[00:15:24.000 --> 00:15:27.400]  一種受託管的心態
[00:15:27.400 --> 00:15:30.500]  還有一個以為自己是主人的心態
[00:15:30.500 --> 00:15:32.000]  來放肆
[00:15:32.000 --> 00:15:33.300]  那個分別在哪裡
[00:15:33.300 --> 00:15:35.900]  我相信這個是我們做基督徒
[00:15:35.900 --> 00:15:37.300]  很重要的分別
[00:15:37.300 --> 00:15:38.900]  主人提給我們
[00:15:38.900 --> 00:15:40.800]  這幅形象記住
[00:15:40.800 --> 00:15:41.900]  分別就是
[00:15:41.900 --> 00:15:46.200]  如果你知道你是一個託管的
[00:15:46.200 --> 00:15:48.500]  那時候你的心態很不同
[00:15:48.500 --> 00:15:50.200]  我擁有很多東西
[00:15:50.200 --> 00:15:52.100]  不過這些東西不是我的
[00:15:52.100 --> 00:15:54.200]  我帶一個戰戰兢兢
[00:15:54.200 --> 00:15:56.100]  但感恩珍惜的心
[00:15:56.100 --> 00:15:57.700]  我會好好地來做
[00:15:57.700 --> 00:15:59.300]  神給我很多錢
[00:15:59.300 --> 00:16:00.900]  感謝神
[00:16:00.900 --> 00:16:02.100]  但是這些錢不是我的
[00:16:02.100 --> 00:16:02.700]  用不著牙刷
[00:16:02.700 --> 00:16:03.300]  用什麼牙刷
[00:16:03.300 --> 00:16:04.500]  沒什麼牙刷
