
[00:00:00.000 --> 00:00:05.000]  各位大兄弟姊妹各位朋友你們好
[00:11:34.000 --> 00:11:38.000]  非常重要 第一個字是要進入
[00:11:38.000 --> 00:11:42.000]  這是一個命令 希臘文的文化叫做Imperative
[00:11:42.000 --> 00:11:45.000]  是一個呼召 是一個催逼
[00:11:45.000 --> 00:11:49.000]  就好像那時候越南淪陷的時候
[00:11:49.000 --> 00:11:53.000]  有些人催逼你 走啦走啦 上直升機啦
[00:11:53.000 --> 00:11:57.000]  要快點走 時候不夠 要走了
[00:11:57.000 --> 00:12:02.000]  這是催逼 耶穌不是說你現在是中立的
[00:12:02.000 --> 00:12:05.000]  你前面有兩條路 一條寬的路 一條窄的路
[00:12:05.000 --> 00:12:09.000]  你坐在那裡慢慢想 想久一點都不像
[00:12:09.000 --> 00:12:13.000]  耶穌不是這樣說的 耶穌不是說
[00:12:13.000 --> 00:12:16.000]  人生有幾種生活方式你可以選擇的
[00:12:16.000 --> 00:12:20.000]  我不是問你選擇哪一條
[00:12:20.000 --> 00:12:24.000]  而是耶穌告訴你 你們要進閘門
[00:12:24.000 --> 00:12:29.000]  因為引導滅亡的那門是寬的 你要悔改
[00:12:29.000 --> 00:12:34.000]  你要從那條寬的路走出來 進入這個閘門
[00:12:34.000 --> 00:12:39.000]  因為我們現在是睡著了 現在走在寬路裏面
[00:12:39.000 --> 00:12:43.000]  我們要調轉方向走人 進入這個閘門
[00:12:43.000 --> 00:12:47.000]  所以這個要進入就是這個意思
[00:12:47.000 --> 00:12:51.000]  我們不是站在中立 不是 我們站在寬的路
[00:12:51.000 --> 00:12:55.000]  我們要簡單離開這條寬的路 去到窄的路
[00:12:55.000 --> 00:12:59.000]  才可以永生 接著我們看第二個字
[00:12:59.000 --> 00:13:03.000]  找著 找著的人也少
[00:13:03.000 --> 00:13:07.000]  那個是閘門換句話來講 耶穌沒有說
[00:13:07.000 --> 00:13:11.000]  我們要找那條闊路 那條闊路不用找的
[00:13:11.000 --> 00:13:14.000]  不需要找的 是哪條路要找的?
[00:13:14.000 --> 00:13:18.000]  是窄的路我們要找 我們要尋找
[00:13:18.000 --> 00:13:22.000]  不是翹起雙手等天降臨 不是的
[00:13:22.000 --> 00:13:25.000]  我們要用代價 要用腦力去找的
[00:13:25.000 --> 00:13:28.000]  因為尋找就是尋見 溝沒就是為了開門
[00:13:28.000 --> 00:13:34.000]  很可惜 今天真正尋求主命令的人極之極之少
[00:13:34.000 --> 00:13:38.000]  找著的也少 我們找什麼?
[00:13:38.000 --> 00:13:42.000]  我們找銀 找人 找我們的名 找我們的利
[00:13:42.000 --> 00:13:46.000]  找我們的好處 找我們的權
[00:13:46.000 --> 00:13:52.000]  不找那個引導永生的那條窄的路
[00:13:52.000 --> 00:13:55.000]  最後又回到這個「進」字
[00:13:55.000 --> 00:13:59.000]  「進」是一個「含」和一個「投」「新」
[00:13:59.000 --> 00:14:01.000]  不單止是一個呼召
[00:14:01.000 --> 00:14:07.000]  「進」就是毫無保留地將生命交上
[00:14:07.000 --> 00:14:11.000]  信耶穌不是一個「支」字 是一個行動
[00:14:11.000 --> 00:14:13.000]  就好像你搭飛機一樣
[00:14:13.000 --> 00:14:18.000]  我相信這個飛機飛到我去日本東京
[00:14:18.000 --> 00:14:22.000]  你頭腦上相信 但你不上飛機
[00:14:22.000 --> 00:14:25.000]  對你沒有用 真正的信心是什麼?
[00:14:25.000 --> 00:14:28.000]  上飛機 上飛機是什麼意思?
[00:14:28.000 --> 00:14:30.000]  將生命交給飛機師
[00:14:30.000 --> 00:14:33.000]  飛機撞山你就撞山 下海就下海
[00:14:33.000 --> 00:14:38.000]  唯有這樣的進入 唯有這樣的交托
[00:14:38.000 --> 00:14:44.000]  才是一個真正的選擇 一個真正的相信
[00:14:44.000 --> 00:14:48.000]  我們又看看前面的兩條路
[00:14:48.000 --> 00:14:50.000]  我們看看寬的路是怎樣的
[00:14:50.000 --> 00:14:52.000]  耶穌怎麼說?
[00:14:52.000 --> 00:14:57.000]  「因為引導滅亡那門是寬的路是大的 進去的人也當」
[00:14:57.000 --> 00:14:59.000]  有件事很有趣的
[00:14:59.000 --> 00:15:02.000]  在美國各大城市通常有一條叫「八路匯街」
[00:15:02.000 --> 00:15:07.000]  不知道為什麼多數都是紅燈區林立的地方
[00:15:07.000 --> 00:15:10.000]  三藩市如是 費城也如是
[00:15:10.000 --> 00:15:16.000]  更有不少人不知為什麼往往在Chinatown旁邊
[00:15:16.000 --> 00:15:18.000]  寬路是什麼意思?
[00:15:18.000 --> 00:15:22.000]  是很容易走的路 是世界給你的人生方向
[00:15:22.000 --> 00:15:24.000]  是世界給你的價值觀念
[00:15:24.000 --> 00:15:27.000]  是今朝有了今朝做的人生觀
[00:15:27.000 --> 00:15:30.000]  去禮拜堂? 信耶穌?
[00:15:30.000 --> 00:15:34.000]  是不是太過古老了?
[00:15:34.000 --> 00:15:36.000]  現在這個世界最重要的是什麼?
[00:15:36.000 --> 00:15:40.000]  「化海暗截直雖止 莫當無花空截之」
[00:15:40.000 --> 00:15:43.000]  人生苦短應該盡情享受
[00:15:43.000 --> 00:15:50.000]  這些豈不是我們今天大多數的人的人生觀
[00:15:50.000 --> 00:15:54.000]  享受是最重要的 不需要付什麼代價
[00:15:54.000 --> 00:15:56.000]  所羅門如何警告我們?
[00:15:56.000 --> 00:16:00.000]  所有這些是虛空的虛空 一切都是虛空
[00:16:00.000 --> 00:16:04.000]  這條路不單是寬 還有很多人陪
[00:16:04.000 --> 00:16:07.000]  要人陪是最大的問題
[00:16:07.000 --> 00:16:11.000]  我們餐館吃飯 往往見到小貓三四隻
[00:16:11.000 --> 00:16:13.000]  都說不要了 不如去另一間吧
[00:16:13.000 --> 00:16:20.000]  包沒有撞板 人多的地方包沒有撞板 要人陪
[00:16:20.000 --> 00:16:25.000]  最慘是自己一個人獨善其身
[00:16:25.000 --> 00:16:31.000]  去看病人 最慘是沒有人陪我走這條死路
[00:16:31.000 --> 00:16:33.000]  聖誕講了一句話
[00:16:33.000 --> 00:16:39.000]  「黃泉無客裡 今夜宿舍間」
[00:16:39.000 --> 00:16:42.000]  很多人都想有人陪
[00:16:42.000 --> 00:16:45.000]  今天世界上很多人都很怕孤孤單單
[00:16:45.000 --> 00:16:49.000]  有個朋友跟我說 你不要叫我上天堂
[00:16:49.000 --> 00:16:52.000]  我的老友全部都不是基督徒
[00:16:52.000 --> 00:16:56.000]  我們可以下去 雖然辛苦 但可以打牌
[00:16:56.000 --> 00:17:00.000]  去到天堂孤零零一個人 沒人了
[00:17:00.000 --> 00:17:04.000]  我告訴你 地獄是什麼意思?
[00:17:04.000 --> 00:17:08.000]  就是孤零零 隔絕的意思
[00:17:08.000 --> 00:17:11.000]  開不了唐馬祥
[00:17:11.000 --> 00:17:15.000]  於是我們今天有很多人
[00:17:15.000 --> 00:17:21.000]  因為要有人陪 於是盡量找人陪
[00:17:21.000 --> 00:17:26.000]  最重要的是不要孤孤單單
[00:17:26.000 --> 00:17:32.000]  事實上他們走的是孤孤單單 隔絕的路
[00:17:32.000 --> 00:17:36.000]  不要忘記 這條路是引導永遠的滅亡
[00:17:36.000 --> 00:17:39.000]  他們的結局是永遠跟神和人隔絕
[00:17:39.000 --> 00:17:42.000]  永遠在後悔痛苦當中
[00:17:42.000 --> 00:17:46.000]  我們是不是真的想繼續走這條路呢?
[00:17:46.000 --> 00:17:50.000]  如果不是的話 我們就要想想出路了
[00:17:50.000 --> 00:17:54.000]  出路是什麼呢? 耶穌告訴人有條窄的路
[00:17:54.000 --> 00:17:56.000]  《約翰福音》第十章第九節說
[00:17:56.000 --> 00:17:59.000]  「可使門 進者們的鞭得永生」
[00:17:59.000 --> 00:18:04.000]  耶穌說這個門 十字架道路並不是一條平坦的寬路
[00:18:04.000 --> 00:18:08.000]  是有犧牲的 可能被人嘲笑 可能是執輸的
[00:18:08.000 --> 00:18:11.000]  路是窄的 進去的人少的
[00:18:11.000 --> 00:18:14.000]  有時更加孤孤單單
[00:18:14.000 --> 00:18:17.000]  這裡不是說信主的人少
[00:18:17.000 --> 00:18:20.000]  而是耶穌為多人作了贖價
[00:18:20.000 --> 00:18:25.000]  但是告訴我們 很可能我們會覺得很孤單
[00:18:25.000 --> 00:18:29.000]  保羅告訴我們 知暫知輕的苦楚
[00:18:29.000 --> 00:18:32.000]  比將來永遠的榮耀不能比
[00:18:32.000 --> 00:18:35.000]  原來我們所顧念的是看不見的東西
[00:18:35.000 --> 00:18:37.000]  看得見的東西只是暫時的
[00:18:37.000 --> 00:18:41.000]  今天我們所看錯的是什麼呢?
[00:18:41.000 --> 00:18:44.000]  是不是眼前的名利呢?
[00:18:44.000 --> 00:18:48.000]  眼前的物質呢? 眼前的喜好呢?
[00:18:48.000 --> 00:18:51.000]  為什麼我們不長遠來想一想
[00:18:51.000 --> 00:18:53.000]  這條路是不是走到永生
[00:18:53.000 --> 00:18:56.000]  還是走到永遠的滅亡呢?
[00:18:56.000 --> 00:18:58.000]  耶穌說得很對
[00:18:58.000 --> 00:19:03.000]  人若擇得全世界 賠上了他自己有什麼好處?
[00:19:03.000 --> 00:19:08.000]  人又用什麼可以換取他寶貴的生命?
[00:19:08.000 --> 00:19:11.000]  耶穌也告訴我們 在我們面前
[00:19:11.000 --> 00:19:13.000]  我們要做一個抉擇
[00:19:13.000 --> 00:19:19.000]  我們在寬的路 引至滅亡的道路在走近
[00:19:19.000 --> 00:19:22.000]  我們願不願意悔改回去主的路
[00:19:22.000 --> 00:19:25.000]  去到主耶穌的位置 我們預備了一條永生的道路
[00:19:25.000 --> 00:19:27.000]  那條窄的路
[00:19:27.000 --> 00:19:32.000]  你說窄的路太人少閒了
[00:19:32.000 --> 00:19:35.000]  寬的路人多也好
[00:19:35.000 --> 00:19:37.000]  但你有沒有想一想
[00:19:37.000 --> 00:19:40.000]  寬的路帶來一個什麼呢?
[00:19:40.000 --> 00:19:42.000]  是永遠的滅亡
[00:19:42.000 --> 00:19:46.000]  人若擇得全世界 卻賠上了他的生命
[00:19:46.000 --> 00:19:48.000]  還有什麼好處呢?
[00:19:48.000 --> 00:19:52.000]  人還用什麼可以換取他寶貴的生命?
[00:19:52.000 --> 00:19:55.000]  我們在人生的十字路口裏面
[00:19:55.000 --> 00:19:57.000]  我們需要做一個聰明的抉擇
[00:19:57.000 --> 00:20:00.000]  你的抉擇是什麼呢?
[00:20:00.000 --> 00:20:04.000]  請我們同心協力 同一路走
[00:20:04.000 --> 00:20:06.000]  天父我們感謝你
[00:20:06.000 --> 00:20:08.000]  因為我們知道
[00:20:09.000 --> 00:20:13.000]  你為我們預備的是一條有永生的道路
[00:20:13.000 --> 00:20:16.000]  雖然這條道路看來很窄
[00:20:16.000 --> 00:20:18.000]  不是那麼多人
[00:20:18.000 --> 00:20:22.000]  但我們知道這條卻是引導永生的道路
[00:20:22.000 --> 00:20:25.000]  靠我們能夠懂得和人分享
[00:20:25.000 --> 00:20:27.000]  帶領我們親朋戚友
[00:20:27.000 --> 00:20:29.000]  來到主的面前
[00:20:29.000 --> 00:20:33.000]  享受你為我們預備的一條豐盛的道路
[00:20:33.000 --> 00:20:36.000]  求你祝福引領保守我們
[00:20:36.000 --> 00:20:39.000]  我們禱告拉奕奉耶穌基督的名字
[00:20:39.000 --> 00:20:41.000]  阿們
[00:20:42.000 --> 00:20:45.000]  字幕由 Amara.org 社群提供
[00:20:45.000 --> 00:20:47.000]  感謝您的收看
[00:20:47.000 --> 00:20:49.000]  感謝您的收看
[00:20:49.000 --> 00:20:51.000]  感謝您的收看
[00:20:51.000 --> 00:20:53.000]  感謝您的收看
[00:20:53.000 --> 00:20:56.000]  (字幕由 Amara.org 社群提供)
[00:20:56.000 --> 00:20:59.000]  (字幕由 Amara.org 社群提供)

