
[00:00:00.000 --> 00:00:06.100]  好 等下會讓我們聽到神的道義先 讓我們先同心討告
[00:03:24.300 --> 00:03:26.100]  他不相信聖經裡面所講的
[00:03:26.100 --> 00:03:29.800]  只相信他自己的感覺來做基督徒的
[00:03:29.800 --> 00:03:32.300]  只相信自己感覺去做基督徒
[00:03:32.300 --> 00:03:34.600]  我最近認識一個剛剛信了主
[00:03:34.600 --> 00:03:38.000]  甚至接受了洗禮的一個要做基督徒的人
[00:03:38.000 --> 00:03:43.200]  我剛剛認識一位剛剛信主接受水裡的基督徒的人
[00:03:43.200 --> 00:03:47.000]  他告訴我他經歷了一次耶穌基督的
[00:03:47.000 --> 00:03:48.800]  戰經的感動
[00:03:48.800 --> 00:03:53.500]  他經歷了一次耶穌基督的真正感動
[00:03:53.500 --> 00:03:55.300]  叫做Jesus Schiffer
[00:03:55.300 --> 00:03:57.300]  有沒有聽過
[00:03:57.300 --> 00:03:58.900]  你聽過了
[00:03:58.900 --> 00:03:59.600]  我就聽過
[00:03:59.600 --> 00:04:02.500]  不過第一次見到有人親口跟我承認
[00:04:02.500 --> 00:04:04.100]  我是見過
[00:04:04.100 --> 00:04:06.500]  但是第一次見到有人親口跟我承認
[00:04:06.500 --> 00:04:08.000]  那我就很好奇的問他
[00:04:08.000 --> 00:04:11.400]  是怎樣 Schiffer 怎樣震動
[00:04:11.400 --> 00:04:13.200]  我就很好奇的問他
[00:04:13.200 --> 00:04:14.200]  是怎樣震動的
[00:04:14.200 --> 00:04:15.200]  為什麼 Schiffer 這個字
[00:04:15.200 --> 00:04:17.600]  英文其實可以解打冷震
[00:04:17.600 --> 00:04:21.600]  就說英文解釋也可以說打冷戰
[00:04:21.600 --> 00:04:23.500]  他經常都覺得打冷震
[00:04:23.500 --> 00:04:25.000]  他整天就打冷戰
[00:04:25.000 --> 00:04:28.200]  他經常在辦公室裡面都覺得很打冷震
[00:04:28.200 --> 00:04:30.600]  他在辦公室都會打冷戰
[00:04:30.600 --> 00:04:32.100]  接著我看一看他的頭頂
[00:04:32.100 --> 00:04:33.300]  我看他的頭頂
[00:04:33.300 --> 00:04:34.600]  難怪都知道你打冷震
[00:04:34.600 --> 00:04:35.700]  不光是打冷震
[00:04:35.700 --> 00:04:38.400]  坐在冷氣口下面
[00:04:38.400 --> 00:04:40.600]  正好坐在冷氣口下面
[00:04:40.600 --> 00:04:43.300]  他就認為這是一種熟悉經驗
[00:04:43.300 --> 00:04:44.800]  天天都在經驗中
[00:04:44.800 --> 00:04:47.000]  他認為是一種熟悉經驗
[00:04:47.000 --> 00:04:51.000]  因為各式各樣的講法思想
[00:04:51.000 --> 00:04:53.500]  這個國是國要的廣泛思想
[00:04:53.500 --> 00:04:56.300]  就造成了今天教會的一個亂局
[00:04:56.300 --> 00:04:58.500]  就造成今天教會的一個亂局
[00:04:58.500 --> 00:05:03.300]  很多人將自己的思想混雜在教會當中
[00:05:03.300 --> 00:05:05.800]  並且稱之為上帝的旨意
[00:05:05.800 --> 00:05:07.300]  就是講自己的思想
[00:05:07.300 --> 00:05:11.000]  混雜在教會當中 稱之為上帝的旨意
[00:05:11.000 --> 00:05:14.500]  於是乎就有很多不同類型的基督徒走出來
[00:05:14.500 --> 00:05:16.600]  於是就有不同類型的基督徒走出來
[00:05:16.600 --> 00:05:18.400]  甚至有很多是假的基督徒
[00:05:18.400 --> 00:05:19.900]  甚至是假的基督徒
[00:05:19.900 --> 00:05:22.200]  在地上只是稀世道日
[00:05:22.200 --> 00:05:24.500]  在地上只是歧視道日
[00:05:24.500 --> 00:05:26.100]  活躍在教會當中
[00:05:26.100 --> 00:05:27.400]  活躍在教會當中
[00:05:27.400 --> 00:05:28.800]  甚至成為教會的領袖
[00:05:28.800 --> 00:05:29.900]  甚至成為教會的領袖
[00:05:29.900 --> 00:05:32.300]  有些還叫做牧師傳道人
[00:05:32.300 --> 00:05:34.100]  甚至稱之為牧師傳道人
[00:05:34.100 --> 00:05:35.700]  為什麼要講這件事呢
[00:05:35.700 --> 00:05:37.100]  我為什麼要講這件事
[00:05:37.100 --> 00:05:38.900]  因為當我們做基督徒
[00:05:38.900 --> 00:05:42.400]  我們沒有辦法要脫離一個重要的事實
[00:05:42.400 --> 00:05:45.400]  我們終究無法脫離一個這樣的事實
[00:05:45.400 --> 00:05:46.700]  會不會在這個世界裏面
[00:05:46.700 --> 00:05:49.900]  的確有很多不同的神學
[00:05:49.900 --> 00:05:53.400]  是衍生在我們所稱為教會裏面
[00:05:53.400 --> 00:05:55.600]  就是說我們生活在這個現實上
[00:05:55.600 --> 00:05:59.500]  有不同的神學性在這個教會當中運作
[00:05:59.500 --> 00:06:01.500]  我們必須要學習一個功課
[00:06:01.500 --> 00:06:03.200]  方便學習一個功課
[00:06:03.200 --> 00:06:05.700]  就是怎樣去辨別諸靈
[00:06:05.700 --> 00:06:09.100]  就是說能夠辨別出來
[00:06:09.100 --> 00:06:12.300]  因為很多人都說自己有靈感
[00:06:12.300 --> 00:06:14.100]  有上帝的靈引導
[00:06:14.100 --> 00:06:16.100]  有很多人說他有靈界
[00:06:16.100 --> 00:06:18.000]  有上帝的靈引導
[00:06:18.000 --> 00:06:20.200]  究竟這個靈是從哪裡而來的呢
[00:06:20.200 --> 00:06:22.300]  這個靈是從何處而來的呢
[00:06:22.300 --> 00:06:25.200]  不是 因為你說是從上帝就是上帝的
[00:06:25.200 --> 00:06:27.600]  你說從上帝來的就是從上帝來的
[00:06:27.600 --> 00:06:29.300]  怎樣才能辨別呢
[00:06:29.300 --> 00:06:30.700]  怎樣辨別
[00:06:30.700 --> 00:06:32.300]  在這個過程當中
[00:06:32.300 --> 00:06:33.600]  在這個過程當中
[00:06:33.600 --> 00:06:36.400]  如果我們缺乏了這種辨別能力的話
[00:06:36.400 --> 00:06:38.900]  如果我們缺乏這種辨別能力的話
[00:06:38.900 --> 00:06:42.400]  就很容易掉進去一個屬靈的陷阱裏面
[00:06:42.400 --> 00:06:45.100]  就很容易掉進屬靈的陷阱當中
[00:06:45.100 --> 00:06:46.600]  表面好像很真
[00:06:46.600 --> 00:06:47.900]  表面好像很真
[00:06:47.900 --> 00:06:48.600]  但暗底裏面
[00:06:48.600 --> 00:06:51.600]  原來你已經走進一條背影上帝的道路
[00:06:51.600 --> 00:06:56.100]  背後走著背你上帝的道路
[00:06:56.100 --> 00:07:00.200]  而這些道路很多時候還稱之為是上帝的道路
[00:07:00.200 --> 00:07:03.300]  甚至很多人稱之為上帝的道路
[00:07:03.300 --> 00:07:05.900]  而這個正確是今天我們所看的這段聖經
[00:07:05.900 --> 00:07:07.400]  這也是我們今天看的這段聖經
[00:07:07.400 --> 00:07:10.700]  《司徒行傳》第21章從1至14節要講的題目
[00:07:10.700 --> 00:07:12.400]  就是《死到尋卷》21章
[00:07:12.400 --> 00:07:13.700]  《伊朗斯世界》也講的題目
[00:07:13.700 --> 00:07:16.000]  就是我們怎樣去緊緊把握
[00:07:16.000 --> 00:07:18.400]  哪一些才是上帝的旨意
[00:07:18.400 --> 00:07:20.200]  讓我們好好去把握
[00:07:20.200 --> 00:07:21.800]  什麼才是上帝的旨意
[00:07:21.800 --> 00:07:23.900]  而走著這條屬靈的道路
[00:07:23.900 --> 00:07:25.800]  還行得這個屬靈的道路呢
[00:07:25.800 --> 00:07:27.700]  因為很容易我們會混淆
[00:07:27.700 --> 00:07:29.900]  在一些人的思義裏面
[00:07:29.900 --> 00:07:33.200]  要很容易能夠奔向在人的思義當中
[00:07:33.200 --> 00:07:35.400]  這個也是在第20章裏面
[00:07:35.400 --> 00:07:39.900]  保羅林離開對以佛所教會的長老所說的
[00:07:39.900 --> 00:07:41.800]  一番話的重點所在
[00:07:41.800 --> 00:07:44.400]  這也就是說保羅在第20章
[00:07:44.400 --> 00:07:48.300]  離開以佛所教會對長老所說話的重點所在
[00:07:48.300 --> 00:07:51.200]  這個正正就是在第20章的第29節裏面
[00:07:51.200 --> 00:07:52.800]  保羅所提到的一些
[00:07:52.800 --> 00:07:56.000]  「空部」的豺狼進入你當中
[00:07:56.000 --> 00:08:00.500]  也就是說《死到尋卷》20章29節講到有「星報」的才能
[00:08:00.500 --> 00:08:04.400]  他們會在你當中傳一些博褒的說話
[00:08:04.400 --> 00:08:06.400]  在你們當中說博褒的話
[00:08:06.400 --> 00:08:07.900]  引誘你去跟從他們
[00:08:07.900 --> 00:08:09.200]  引誘你們去跟從他們
[00:08:09.200 --> 00:08:10.900]  所以我們必須要學習這個功課
[00:08:10.900 --> 00:08:12.500]  我們必須要學習這個功課
[00:08:12.500 --> 00:08:15.200]  這個就是正正馬上第21章
[00:08:15.200 --> 00:08:17.000]  保羅親身給我們看一下
[00:08:17.000 --> 00:08:19.200]  怎樣去處理這些這樣的功課
[00:08:19.200 --> 00:08:21.700]  阿西一道就可以讓我們親自看到
[00:08:21.700 --> 00:08:24.000]  保羅怎麼去處理這個功課
[00:08:24.000 --> 00:08:26.300]  不過第21章有些特別的
[00:08:26.300 --> 00:08:27.600]  阿西一道有些特別的
[00:08:27.600 --> 00:08:29.400]  我們等一下去看一下有些什麼特別
[00:08:29.400 --> 00:08:31.000]  去辨別這些靈的時候
[00:08:31.000 --> 00:08:33.700]  究竟這個靈是否真的從上帝來的呢?
[00:08:33.700 --> 00:08:35.700]  就是在我們阿西一道
[00:08:35.700 --> 00:08:37.900]  對面這個靈是從上帝來的
[00:08:37.900 --> 00:08:40.900]  還是從別樣的靈來的呢?
[00:08:40.900 --> 00:08:42.900]  還是從別樣的靈來的呢?
[00:08:42.900 --> 00:08:44.700]  那我們試試看
[00:08:44.700 --> 00:08:45.900]  我們來看一下
[00:08:45.900 --> 00:08:47.700]  未看第21章的經文之前
[00:08:47.700 --> 00:08:50.100]  或者簡單點講之前講過什麼東西
[00:08:50.100 --> 00:08:52.600]  我們看阿西一道之前
[00:08:52.600 --> 00:08:53.700]  都講了些什麼
[00:08:53.700 --> 00:08:55.800]  《宋司徒行傳》是第19章的開始
[00:08:55.800 --> 00:08:57.300]  從10月7月19日開始
[00:08:57.300 --> 00:09:00.900]  我們知道保羅開展了第三次的報道旅程
[00:09:00.900 --> 00:09:04.100]  我們知道保羅開了第三次的部落旅程
[00:09:04.100 --> 00:09:07.900]  下一次保羅就已經是被押送去羅馬的了
[00:09:07.900 --> 00:09:12.400]  下一次旅程就是保羅被押送去羅馬
[00:09:12.400 --> 00:09:14.400]  所以在第三次的報道旅程裡面
[00:09:14.400 --> 00:09:15.700]  我們看到一個現象
[00:09:15.700 --> 00:09:18.500]  在第三次部落旅程中看到一種現象
[00:09:18.500 --> 00:09:21.700]  保羅不斷面對很多激烈的逼迫
[00:09:21.700 --> 00:09:26.200]  保羅面對很多不同的激烈的逼迫
[00:09:26.200 --> 00:09:29.300]  而這些逼迫是從一些有權有勢
[00:09:29.300 --> 00:09:33.600]  並且很有錢的猶太人而去加諸於保羅身上
[00:09:33.600 --> 00:09:36.100]  是很多有錢有勢
[00:09:36.100 --> 00:09:39.100]  有權的猶太人加諸在保羅身上
[00:09:39.100 --> 00:09:41.000]  保羅去到哪裡他們就追到哪裡
[00:09:41.000 --> 00:09:43.300]  保羅去到哪裡他們就逼在哪裡
[00:09:43.300 --> 00:09:44.500]  沒有錢怎麼追
[00:09:44.500 --> 00:09:46.500]  當然有錢才能追到你
[00:09:46.500 --> 00:09:50.200]  當然有錢他們才能到處去追逼
[00:09:50.200 --> 00:09:52.200]  從以忽索我們已經聽過了
[00:09:52.200 --> 00:09:53.700]  從以忽索我們已經聽過了
[00:09:53.700 --> 00:09:57.000]  有些人還賣一些假神假偶像
[00:09:57.000 --> 00:09:59.000]  有買假神假偶像
[00:09:59.000 --> 00:10:01.400]  勾結很多猶太人的有錢人
[00:10:01.400 --> 00:10:04.400]  勾結很多有錢的猶太人
[00:10:04.400 --> 00:10:06.400]  好 來到這裡我們看到
[00:10:06.400 --> 00:10:08.900]  保羅一直被這幫人追趕
[00:10:08.900 --> 00:10:10.900]  我們看到保羅一直被他們追趕
[00:10:10.900 --> 00:10:12.200]  一直這樣追
[00:10:12.200 --> 00:10:12.900]  一直被追趕
[00:10:12.900 --> 00:10:16.100]  追到第二十二章保羅回到耶路撒冷
[00:10:16.100 --> 00:10:19.600]  他們一直追到第二十二章保羅回到耶路撒冷
[00:10:19.600 --> 00:10:21.900]  所以我們看到第二十一章的時候
[00:10:21.900 --> 00:10:23.200]  我們看到第二十一章的時候
[00:10:23.200 --> 00:10:25.200]  我們看到第二十一章的時候
[00:10:25.200 --> 00:10:27.200]  我們看到第二十一章的時候
[00:10:27.200 --> 00:10:29.200]  我們看到第二十一章的時候
[00:10:29.200 --> 00:10:31.200]  我們看到第二十一章的時候
[00:10:31.200 --> 00:10:33.200]  我們看到第二十一章的時候
[00:10:33.200 --> 00:10:35.200]  我們看到第二十一章的時候
[00:10:35.200 --> 00:10:37.200]  我們看到第二十一章的時候
[00:10:37.200 --> 00:10:39.200]  我們看到第二十一章的時候
[00:10:39.200 --> 00:10:41.200]  我們看到第二十一章的時候
[00:10:41.200 --> 00:10:43.200]  我們看到第二十一章的時候
[00:10:43.200 --> 00:10:45.200]  我們看到第二十一章的時候
[00:10:45.200 --> 00:10:47.200]  我們看到第二十一章的時候
[00:10:47.200 --> 00:10:49.200]  我們看到第二十一章的時候
[00:10:49.200 --> 00:10:51.200]  我們看到第二十一章的時候
[00:10:51.200 --> 00:10:53.200]  我們看到第二十一章的時候
[00:10:53.200 --> 00:10:55.200]  我們看到第二十一章的時候
[00:10:55.200 --> 00:10:57.200]  我們看到第二十一章的時候
[00:10:57.200 --> 00:10:59.200]  我們看到第二十一章的時候
[00:10:59.200 --> 00:11:01.200]  我們看到第二十一章的時候
[00:11:01.200 --> 00:11:03.200]  我們看到第二十一章的時候
[00:11:03.200 --> 00:11:05.200]  我們看到第二十一章的時候
[00:11:05.200 --> 00:11:07.200]  我們看到第二十一章的時候
[00:11:07.200 --> 00:11:09.200]  我們看到第二十一章的時候
[00:11:09.200 --> 00:11:11.200]  我們看到第二十一章的時候
[00:11:11.200 --> 00:11:13.200]  我們看到第二十一章的時候
[00:11:13.200 --> 00:11:15.200]  我們看到第二十一章的時候
[00:11:15.200 --> 00:11:17.200]  我們看到第二十一章的時候
[00:11:17.200 --> 00:11:19.200]  我們看到第二十一章的時候
[00:11:19.200 --> 00:11:21.200]  我們看到第二十一章的時候
[00:11:21.200 --> 00:11:23.200]  我們看到第二十一章的時候
[00:11:23.200 --> 00:11:25.200]  我們看到第二十一章的時候
[00:11:25.200 --> 00:11:27.200]  我們看到第二十一章的時候
[00:11:27.200 --> 00:11:29.200]  我們看到第二十一章的時候
[00:11:29.200 --> 00:11:31.200]  我們看到第二十一章的時候
[00:11:31.200 --> 00:11:33.200]  我們看到第二十一章的時候
[00:11:33.200 --> 00:11:35.200]  我們看到第二十一章的時候
[00:11:35.200 --> 00:11:37.200]  我們看到第二十一章的時候
[00:11:37.200 --> 00:11:39.200]  我們看到第二十一章的時候
[00:11:39.200 --> 00:11:41.200]  我們看到第二十一章的時候
[00:11:41.200 --> 00:11:43.200]  我們看到第二十一章的時候
[00:11:43.200 --> 00:11:45.200]  我們看到第二十一章的時候
[00:11:45.200 --> 00:11:47.200]  我們看到第二十一章的時候
[00:11:47.200 --> 00:11:49.200]  我們看到第二十一章的時候
[00:11:49.200 --> 00:11:51.200]  我們看到第二十一章的時候
[00:11:51.200 --> 00:11:53.200]  我們看到第二十一章的時候
[00:11:53.200 --> 00:11:55.200]  我們看到第二十一章的時候
[00:11:55.200 --> 00:11:57.200]  我們看到第二十一章的時候
[00:11:57.200 --> 00:11:59.200]  我們看到第二十一章的時候
[00:11:59.200 --> 00:12:01.200]  我們看到第二十一章的時候
[00:12:01.200 --> 00:12:03.200]  我們看到第二十一章的時候
[00:12:03.200 --> 00:12:05.200]  我們看到第二十一章的時候
[00:12:05.200 --> 00:12:07.200]  我們看到第二十一章的時候
[00:12:07.200 --> 00:12:09.200]  我們看到第二十一章的時候
[00:12:09.200 --> 00:12:11.200]  我們看到第二十一章的時候
[00:12:11.200 --> 00:12:13.200]  我們看到第二十一章的時候
[00:12:13.200 --> 00:12:15.200]  我們看到第二十一章的時候
[00:12:15.200 --> 00:12:17.200]  我們看到第二十一章的時候
[00:12:17.200 --> 00:12:19.200]  我們看到第二十一章的時候
[00:12:19.200 --> 00:12:21.200]  我們看到第二十一章的時候
[00:12:21.200 --> 00:12:23.200]  我們看到第二十一章的時候
[00:12:23.200 --> 00:12:25.200]  我們看到第二十一章的時候
[00:12:25.200 --> 00:12:27.200]  我們看到第二十一章的時候
[00:12:27.200 --> 00:12:29.200]  我們看到第二十一章的時候
[00:12:29.200 --> 00:12:31.200]  我們看到第二十一章的時候
[00:12:31.200 --> 00:12:33.200]  我們看到第二十一章的時候
[00:12:33.200 --> 00:12:35.200]  我們看到第二十一章的時候
[00:12:35.200 --> 00:12:37.200]  我們看到第二十一章的時候
[00:12:37.200 --> 00:12:39.200]  我們看到第二十一章的時候
[00:12:39.200 --> 00:12:41.200]  我們看到第二十一章的時候
[00:12:41.200 --> 00:12:43.200]  我們看到第二十一章的時候
[00:12:43.200 --> 00:12:45.200]  我們看到第二十一章的時候
[00:12:45.200 --> 00:12:47.200]  我們看到第二十一章的時候
[00:12:47.200 --> 00:12:49.200]  我們看到第二十一章的時候
[00:12:49.200 --> 00:12:51.200]  我們看到第二十一章的時候
[00:12:51.200 --> 00:12:53.200]  我們看到第二十一章的時候
[00:12:53.200 --> 00:12:55.200]  我們看到第二十一章的時候
[00:12:55.200 --> 00:12:57.200]  我們看到第二十一章的時候
[00:12:57.200 --> 00:12:59.200]  我們看到第二十一章的時候
[00:12:59.200 --> 00:13:01.200]  我們看到第二十一章的時候
[00:13:01.200 --> 00:13:03.200]  我們看到第二十一章的時候
[00:13:03.200 --> 00:13:05.200]  我們看到第二十一章的時候
[00:13:05.200 --> 00:13:07.200]  我們看到第二十一章的時候
[00:13:07.200 --> 00:13:09.200]  我們看到第二十一章的時候
[00:13:09.200 --> 00:13:11.200]  我們看到第二十一章的時候
[00:13:11.200 --> 00:13:13.200]  我們看到第二十一章的時候
[00:13:13.200 --> 00:13:15.200]  我們看到第二十一章的時候
[00:13:15.200 --> 00:13:17.200]  我們看到第二十一章的時候
[00:13:17.200 --> 00:13:19.200]  我們看到第二十一章的時候
[00:13:19.200 --> 00:13:21.200]  我們看到第二十一章的時候
[00:13:21.200 --> 00:13:23.200]  我們看到第二十一章的時候
[00:13:23.200 --> 00:13:25.200]  我們看到第二十一章的時候
[00:13:25.200 --> 00:13:27.200]  我們看到第二十一章的時候
[00:13:27.200 --> 00:13:29.200]  我們看到第二十一章的時候
[00:13:29.200 --> 00:13:31.200]  我們看到第二十一章的時候
[00:13:31.200 --> 00:13:33.200]  我們看到第二十一章的時候
[00:13:33.200 --> 00:13:35.200]  我們看到第二十一章的時候
[00:13:35.200 --> 00:13:37.200]  我們看到第二十一章的時候
[00:13:37.200 --> 00:13:39.200]  我們看到第二十一章的時候
[00:13:39.200 --> 00:13:41.200]  我們看到第二十一章的時候
[00:13:41.200 --> 00:13:43.200]  我們看到第二十一章的時候
[00:13:43.200 --> 00:13:45.200]  我們看到第二十一章的時候
[00:13:45.200 --> 00:13:47.200]  我們看到第二十一章的時候
[00:13:47.200 --> 00:13:49.200]  我們看到第二十一章的時候
[00:13:49.200 --> 00:13:51.200]  我們看到第二十一章的時候
[00:13:51.200 --> 00:13:53.200]  我們看到第二十一章的時候
[00:13:53.200 --> 00:13:55.200]  我們看到第二十一章的時候
[00:13:55.200 --> 00:13:57.200]  我們看到第二十一章的時候
[00:13:57.200 --> 00:13:59.200]  我們看到第二十一章的時候
[00:13:59.200 --> 00:14:01.200]  我們看到第二十一章的時候
[00:14:01.200 --> 00:14:03.200]  我們看到第二十一章的時候
[00:14:03.200 --> 00:14:05.200]  我們看到第二十一章的時候
[00:14:05.200 --> 00:14:07.200]  我們看到第二十一章的時候
[00:14:07.200 --> 00:14:09.200]  我們看到第二十一章的時候
[00:14:09.200 --> 00:14:11.200]  我們看到第二十一章的時候
[00:14:11.200 --> 00:14:13.200]  我們看到第二十一章的時候
[00:14:13.200 --> 00:14:15.200]  我們看到第二十一章的時候
[00:14:15.200 --> 00:14:17.200]  我們看到第二十一章的時候
[00:14:17.200 --> 00:14:19.200]  我們看到第二十一章的時候
[00:14:19.200 --> 00:14:21.200]  我們看到第二十一章的時候
[00:14:21.200 --> 00:14:23.200]  我們看到第二十一章的時候
[00:14:23.200 --> 00:14:25.200]  我們看到第二十一章的時候
[00:14:25.200 --> 00:14:27.200]  我們看到第二十一章的時候
[00:14:27.200 --> 00:14:29.200]  我們看到第二十一章的時候
[00:14:29.200 --> 00:14:31.200]  我們看到第二十一章的時候
[00:14:31.200 --> 00:14:33.200]  我們看到第二十一章的時候
[00:14:33.200 --> 00:14:35.200]  我們看到第二十一章的時候
[00:14:35.200 --> 00:14:37.200]  我們看到第二十一章的時候
[00:14:37.200 --> 00:14:39.200]  我們看到第二十一章的時候
[00:14:39.200 --> 00:14:41.200]  我們看到第二十一章的時候
[00:14:41.200 --> 00:14:43.200]  我們看到第二十一章的時候
[00:14:43.200 --> 00:14:45.200]  我們看到第二十一章的時候
[00:14:45.200 --> 00:14:47.200]  我們看到第二十一章的時候
[00:14:47.200 --> 00:14:49.200]  我們看到第二十一章的時候
[00:14:49.200 --> 00:14:51.200]  我們看到第二十一章的時候
[00:14:51.200 --> 00:14:53.200]  我們看到第二十一章的時候
[00:14:53.200 --> 00:14:55.200]  我們看到第二十一章的時候
[00:14:55.200 --> 00:14:57.200]  我們看到第二十一章的時候
[00:14:57.200 --> 00:14:59.200]  我們看到第二十一章的時候
[00:14:59.200 --> 00:15:01.200]  我們看到第二十一章的時候
[00:15:01.200 --> 00:15:03.200]  我們看到第二十一章的時候
[00:15:03.200 --> 00:15:05.200]  我們看到第二十一章的時候
[00:15:05.200 --> 00:15:07.200]  我們看到第二十一章的時候
[00:15:07.200 --> 00:15:09.200]  我們看到第二十一章的時候
[00:15:09.200 --> 00:15:11.200]  我們看到第二十一章的時候
[00:15:11.200 --> 00:15:13.200]  我們看到第二十一章的時候
[00:15:13.200 --> 00:15:15.200]  我們看到第二十一章的時候
[00:15:15.200 --> 00:15:17.200]  我們看到第二十一章的時候
[00:15:17.200 --> 00:15:19.200]  我們看到第二十一章的時候
[00:15:19.200 --> 00:15:21.200]  我們看到第二十一章的時候
[00:15:21.200 --> 00:15:23.200]  我們看到第二十一章的時候
[00:15:23.200 --> 00:15:25.200]  我們看到第二十一章的時候
[00:15:25.200 --> 00:15:27.200]  我們看到第二十一章的時候
[00:15:27.200 --> 00:15:29.200]  我們看到第二十一章的時候
[00:15:29.200 --> 00:15:31.200]  我們看到第二十一章的時候
[00:15:31.200 --> 00:15:33.200]  我們看到第二十一章的時候
[00:15:33.200 --> 00:15:35.200]  我們看到第二十一章的時候
[00:15:35.200 --> 00:15:37.200]  我們看到第二十一章的時候
[00:15:37.200 --> 00:15:39.200]  我們看到第二十一章的時候
[00:15:39.200 --> 00:15:41.200]  我們看到第二十一章的時候
