
[00:00:00.000 --> 00:00:07.160]  今天我們上次剛剛講完了天國的比喻
[00:05:45.340 --> 00:05:47.340]  「二人因信得新」
[00:05:47.340 --> 00:05:50.340]  所以這不是保羅發明
[00:05:50.340 --> 00:05:52.340]  而我今天要和大家分享的
[00:05:52.340 --> 00:05:56.340]  在路加福音十八章
[00:05:56.340 --> 00:06:00.340]  我們用了三個例子來教「因信清義」
[00:06:00.340 --> 00:06:02.340]  三個不同的例子
[00:06:02.340 --> 00:06:04.340]  所以我們看到新約
[00:06:04.340 --> 00:06:06.340]  無論是新約舊約
[00:06:06.340 --> 00:06:08.340]  無論是保羅的書信
[00:06:08.340 --> 00:06:10.340]  無論是耶穌基督的福音書
[00:06:10.340 --> 00:06:14.340]  我們都看到這個「因信清義」的教導
[00:06:14.340 --> 00:06:16.340]  我今天有個任務
[00:06:16.340 --> 00:06:19.340]  我的任務就是要來證實
[00:06:19.340 --> 00:06:21.340]  要來做說客
[00:06:21.340 --> 00:06:23.340]  要說服你們
[00:06:23.340 --> 00:06:28.340]  保羅的福音是從耶穌基督而來的
[00:06:28.340 --> 00:06:31.340]  雖然這個題目很吸引人
[00:06:31.340 --> 00:06:34.340]  說耶穌有沒有傳保羅的福音
[00:06:34.340 --> 00:06:36.340]  其實真正我要說的是
[00:06:36.340 --> 00:06:38.340]  保羅有沒有得到耶穌基督的真傳
[00:06:38.340 --> 00:06:42.340]  保羅有沒有教耶穌基督的福音才對
[00:06:42.340 --> 00:06:46.340]  我們看到耶穌的教導
[00:06:46.340 --> 00:06:49.340]  是有表面和保羅的衝突
[00:06:49.340 --> 00:06:50.340]  我說的是表面
[00:06:50.340 --> 00:06:51.340]  這是很重要的
[00:06:51.340 --> 00:06:53.340]  剛才的經文大家都讀過了
[00:06:53.340 --> 00:06:55.340]  我相信大家讀經文的時候
[00:06:55.340 --> 00:06:58.340]  都有一些大兄姐妹在搔頭
[00:06:58.340 --> 00:07:00.340]  為什麼呢?
[00:07:00.340 --> 00:07:01.340]  為什麼有這麼大的出入呢?
[00:07:01.340 --> 00:07:05.340]  我們先看看路加福音18:18-20
[00:07:05.340 --> 00:07:08.340]  有一個官問耶穌說
[00:07:08.340 --> 00:07:12.340]  我該作什麼事才可以承受永生?
[00:07:12.340 --> 00:07:13.340]  耶穌對他說
[00:07:13.340 --> 00:07:15.340]  誡命你是曉得的
[00:07:15.340 --> 00:07:18.340]  不可姦人、不可殺人、不可偷盜
[00:07:18.340 --> 00:07:21.340]  不可作假見證、不可當孝順父母
[00:07:21.340 --> 00:07:23.340]  有人來問耶穌
[00:07:23.340 --> 00:07:25.340]  如何能夠進入天國
[00:07:25.340 --> 00:07:27.340]  如何能夠得到永生
[00:07:27.340 --> 00:07:29.340]  耶穌說你有沒有守律法?
[00:07:29.340 --> 00:07:32.340]  你有沒有守律法?
[00:07:32.340 --> 00:07:36.340]  這和保羅的教導好像很不同
[00:07:36.340 --> 00:07:37.340]  剛剛才說完
[00:07:37.340 --> 00:07:39.340]  什麼叫恩信稱義
[00:07:39.340 --> 00:07:43.340]  我們是因為信而被神稱為義人
[00:07:43.340 --> 00:07:44.340]  不是我們自己做
[00:07:44.340 --> 00:07:46.340]  不是我們去守律法
[00:07:46.340 --> 00:07:48.340]  保羅在羅馬書11:6說
[00:07:48.340 --> 00:07:51.340]  既是出於恩典就不在乎行為
[00:07:51.340 --> 00:07:55.340]  不然恩典就不是恩典了
[00:07:55.340 --> 00:07:58.340]  如果是靠行為、靠守律法的
[00:07:58.340 --> 00:08:00.340]  就不是恩典了
[00:08:00.340 --> 00:08:02.340]  為什麼有人問耶穌基督
[00:08:02.340 --> 00:08:04.340]  如何能得到永生?
[00:08:04.340 --> 00:08:07.340]  耶穌基督會說你有沒有守律法?
[00:08:07.340 --> 00:08:09.340]  為什麼這麼奇妙?
[00:08:09.340 --> 00:08:12.340]  剛剛阿里士尼才說
[00:08:12.340 --> 00:08:14.340]  新舊約聖經從來不自相矛盾
[00:08:14.340 --> 00:08:18.340]  由同一位聖靈來物事聖經
[00:08:18.340 --> 00:08:20.340]  現在就看到這麼大的矛盾
[00:08:20.340 --> 00:08:22.340]  究竟是什麼原因?
[00:08:22.340 --> 00:08:24.340]  原因很簡單
[00:08:24.340 --> 00:08:26.340]  原因就是我們解錯經
[00:08:26.340 --> 00:08:31.340]  路加福音18章的經文不是這個意思
[00:08:31.340 --> 00:08:33.340]  我們解錯經
[00:08:33.340 --> 00:08:35.340]  我們看看應該怎麼解釋
[00:08:35.340 --> 00:08:38.340]  首先我們要明白路加福音第18章
[00:08:38.340 --> 00:08:40.340]  耶穌基督用了三個例子
[00:08:40.340 --> 00:08:43.340]  來教恩信稱義的道理
[00:08:43.340 --> 00:08:46.340]  路加福音18章8節一開始說
[00:08:46.340 --> 00:08:49.340]  「然而人子來的時候
[00:08:49.340 --> 00:08:53.340]  遇得見世上有信德」
[00:08:53.340 --> 00:08:56.340]  當耶穌基督再次來到世上的時候
[00:08:56.340 --> 00:09:02.340]  會遇見世上有正確的得救信心嗎?
[00:09:02.340 --> 00:09:05.340]  所以我們知道接下來的經文
[00:09:05.340 --> 00:09:07.340]  就是和得救信心有關
[00:09:07.340 --> 00:09:10.340]  究竟耶穌基督再回來的時候
[00:09:10.340 --> 00:09:12.340]  那些人的信心是怎樣?
[00:09:12.340 --> 00:09:16.340]  會不會是正確有得救的信心?
[00:09:16.340 --> 00:09:18.340]  我說了三個例子
[00:09:18.340 --> 00:09:21.340]  我先和大家分享第一個例子
[00:09:21.340 --> 00:09:24.340]  路加福音18章9-14節
[00:09:24.340 --> 00:09:28.340]  這個例子這段經文大家都很熟悉
[00:09:28.340 --> 00:09:32.340]  有兩個人去到聖殿裡來禱告
[00:09:32.340 --> 00:09:34.340]  一個是法利塞人
[00:09:34.340 --> 00:09:36.340]  我們熟悉的法利塞人
[00:09:36.340 --> 00:09:37.340]  另外一個是瑞利
[00:09:37.340 --> 00:09:39.340]  我們也很熟悉的瑞利
[00:09:39.340 --> 00:09:41.340]  兩個人怎樣禱告?
[00:09:41.340 --> 00:09:44.340]  那個法利塞人自言自語地說
[00:09:44.340 --> 00:09:47.340]  「感謝祢啊感謝神
[00:09:47.340 --> 00:09:50.340]  我不是像那些罪人一樣
[00:09:50.340 --> 00:09:52.340]  我又不姦淫
[00:09:52.340 --> 00:09:54.340]  我又不勒索
[00:09:54.340 --> 00:09:55.340]  我不做不義的事
[00:09:55.340 --> 00:10:00.340]  我絕對不會像我身邊的瑞利一樣這麼壞」
[00:10:00.340 --> 00:10:02.340]  接著他說什麼呢?
[00:10:02.340 --> 00:10:06.340]  「我一個星期禁食糧食
[00:10:06.340 --> 00:10:08.340]  我將我所有所得的
[00:10:08.340 --> 00:10:11.340]  一分之一獻給神
[00:10:11.340 --> 00:10:13.340]  什麼都做足了」
[00:10:13.340 --> 00:10:15.340]  那個瑞利呢?
[00:10:15.340 --> 00:10:18.340]  那個瑞利很害怕
[00:10:18.340 --> 00:10:19.340]  遠遠的站在那裡
[00:10:19.340 --> 00:10:22.340]  都不敢走近
[00:10:22.340 --> 00:10:25.340]  不敢向上看
[00:10:25.340 --> 00:10:26.340]  很害怕
[00:10:26.340 --> 00:10:27.340]  他怎樣呢?
[00:10:27.340 --> 00:10:29.340]  他在那裡隨空
[00:10:29.340 --> 00:10:30.340]  接著他說
[00:10:30.340 --> 00:10:32.340]  「神啊祢憐憫我
[00:10:32.340 --> 00:10:35.340]  我是一個罪人」
[00:10:35.340 --> 00:10:37.340]  我們見到兩個不同的人
[00:10:37.340 --> 00:10:41.340]  究竟一個真真正正得到的信心是怎樣呢?
[00:10:41.340 --> 00:10:43.340]  是不是要守道德律法呢?
[00:10:43.340 --> 00:10:46.340]  這個法利塞人已經守足了
[00:10:46.340 --> 00:10:49.340]  我們見到經文甚至是
[00:10:49.340 --> 00:10:52.340]  用了一個守尾的結構來告訴我們
[00:10:52.340 --> 00:10:54.340]  他已經做足了
[00:10:54.340 --> 00:10:56.340]  一個法利塞人我們知道
[00:10:56.340 --> 00:10:58.340]  是很出名的守法
[00:10:58.340 --> 00:11:01.340]  法利塞人甚至在神的律法當中
[00:11:01.340 --> 00:11:03.340]  還要加多很多的律法
[00:11:03.340 --> 00:11:05.340]  加多個圍牆
[00:11:05.340 --> 00:11:06.340]  加多個欄杆
[00:11:06.340 --> 00:11:09.340]  以致他們不會觸犯神的律法
[00:11:09.340 --> 00:11:12.340]  所以他加很多人為的律法在裡面
[00:11:12.340 --> 00:11:14.340]  出了名守法
[00:11:14.340 --> 00:11:16.340]  另外那個瑞利呢
[00:11:16.340 --> 00:11:18.340]  出了名是壞人
[00:11:18.340 --> 00:11:20.340]  出了名是罪人
[00:11:20.340 --> 00:11:24.340]  他是連自己猶太人的錢都騙的
[00:11:24.340 --> 00:11:27.340]  被猶太人視為不恥
[00:11:27.340 --> 00:11:29.340]  不喜歡的
[00:11:29.340 --> 00:11:33.340]  我見到這個守尾的結構說得很清楚
[00:11:33.340 --> 00:11:34.340]  一開始他說什麼
[00:11:34.340 --> 00:11:36.340]  我不像別人
[00:11:36.340 --> 00:11:37.340]  不像別人
[00:11:37.340 --> 00:11:38.340]  不像罪人
[00:11:38.340 --> 00:11:39.340]  結尾的時候他說
[00:11:39.340 --> 00:11:42.340]  我更加不像這個瑞利
[00:11:42.340 --> 00:11:43.340]  不像別人
[00:11:43.340 --> 00:11:45.340]  跟別人來比較
[00:11:45.340 --> 00:11:49.340]  很多基督徒我們都會跟別人比較
[00:11:49.340 --> 00:11:52.340]  比較好的就怎麼比較
[00:11:52.340 --> 00:11:54.340]  哎呀你看看某某人又犯罪了
[00:11:54.340 --> 00:11:56.340]  還叫自己做基督徒
[00:11:56.340 --> 00:11:58.340]  我就不會這樣做了
[00:11:58.340 --> 00:12:00.340]  這種是一種的比較
[00:12:00.340 --> 00:12:01.340]  我就不會這樣做
[00:12:01.340 --> 00:12:02.340]  我比他好
[00:12:02.340 --> 00:12:05.340]  另外一種沒那麼好的比較是什麼
[00:12:05.340 --> 00:12:07.340]  哎呀不怕了
[00:12:07.340 --> 00:12:10.340]  每個基督徒都是這樣做的
[00:12:10.340 --> 00:12:12.340]  有什麼重要
[00:12:12.340 --> 00:12:13.340]  人人都是這樣做
[00:12:13.340 --> 00:12:14.340]  那我就也是這樣做
[00:12:14.340 --> 00:12:17.340]  這種比較就沒那麼好了
[00:12:17.340 --> 00:12:19.340]  跟別人比較永遠都是不對的
[00:12:19.340 --> 00:12:20.340]  我們做基督徒
[00:12:20.340 --> 00:12:21.340]  我們的目標只有什麼
[00:12:21.340 --> 00:12:22.340]  只有一位
[00:12:22.340 --> 00:12:25.340]  我們永遠都是比上不足
[00:12:25.340 --> 00:12:27.340]  就是跟耶穌基督來比
[00:12:27.340 --> 00:12:30.340]  我們從來不應該比下有餘
[00:12:30.340 --> 00:12:33.340]  所以我們千萬不要跟別人比較
[00:12:33.340 --> 00:12:37.340]  第二件事是他不單跟別人比較
[00:12:37.340 --> 00:12:39.340]  他還說自己不是罪人
[00:12:39.340 --> 00:12:41.340]  我又不去勒索
[00:12:41.340 --> 00:12:43.340]  我又不去姦淫
[00:12:43.340 --> 00:12:45.340]  我對我的妻子非常忠實
[00:12:45.340 --> 00:12:46.340]  我不犯罪的
[00:12:46.340 --> 00:12:49.340]  最終的經文在中間
[00:12:49.340 --> 00:12:51.340]  告訴我們他是一個怎樣的人
[00:12:51.340 --> 00:12:54.340]  是一個不做不義的人
[00:12:54.340 --> 00:12:56.340]  即是說他是一個愚人
[00:12:56.340 --> 00:12:59.340]  所以我們看到他是靠守道德律法
[00:12:59.340 --> 00:13:01.340]  他說我是一個愚人
[00:13:01.340 --> 00:13:03.340]  我不做不義的事
[00:13:03.340 --> 00:13:09.340]  我們看到這個法利塞人不單止守律法
[00:13:09.340 --> 00:13:13.340]  他還守宗教禮儀
[00:13:13.340 --> 00:13:16.340]  我們說法利塞人在神的律法上
[00:13:16.340 --> 00:13:18.340]  加很多自己的律法
[00:13:18.340 --> 00:13:22.340]  這個一個星期禁食兩次就是了
[00:13:22.340 --> 00:13:26.340]  在聖經裏面有很多教人禁食的條例
[00:13:26.340 --> 00:13:29.340]  但從來都是強迫性的
[00:13:29.340 --> 00:13:31.340]  永遠是自願性的
[00:13:31.340 --> 00:13:36.340]  但法利塞人就要以色列人一個星期禁食兩次
[00:13:36.340 --> 00:13:38.340]  通常是星期一和星期四
[00:13:38.340 --> 00:13:40.340]  所以這個是他們自己加出來的律例
[00:13:40.340 --> 00:13:42.340]  他都守著
[00:13:42.340 --> 00:13:47.340]  然後還說我凡所得的都捐上十分之一
[00:13:47.340 --> 00:13:51.340]  所有他的收入的十分之一
[00:13:51.340 --> 00:13:54.340]  基督徒很多時候會問
[00:13:54.340 --> 00:14:01.340]  究竟我十一奉獻是納稅前還是納稅後
[00:14:01.340 --> 00:14:03.340]  為什麼要這樣問呢?
[00:14:03.340 --> 00:14:06.340]  納稅後錢少了
[00:14:06.340 --> 00:14:08.340]  然後才十一奉獻
[00:14:08.340 --> 00:14:10.340]  那就不需要奉獻那麼多
[00:14:10.340 --> 00:14:12.340]  我有一個同事
[00:14:12.340 --> 00:14:17.340]  他說他每次奉獻都是納稅之前
[00:14:17.340 --> 00:14:19.340]  問他為什麼
[00:14:19.340 --> 00:14:21.340]  他說這樣才可以給多一點給神
[00:14:21.340 --> 00:14:28.340]  但的確神真的很祝福我這位基督徒的同事
[00:14:28.340 --> 00:14:30.340]  無論是他的經濟
[00:14:30.340 --> 00:14:32.340]  無論是他的事業
[00:14:32.340 --> 00:14:34.340]  都非常之祝福
[00:14:34.340 --> 00:14:40.340]  我們看到究竟一個人成為一個二人
[00:14:40.340 --> 00:14:44.340]  是否靠自己守律法、守禮
[00:14:44.340 --> 00:14:48.340]  你看看那個稅率怎麼樣
[00:14:48.340 --> 00:14:54.340]  站得遠遠不敢向上望是什麼原因呢?
[00:14:54.340 --> 00:14:56.340]  是知罪的表現
[00:14:56.340 --> 00:14:58.340]  他知道自己是一個罪人
[00:14:58.340 --> 00:15:00.340]  他害怕到不敢向上望
[00:15:00.340 --> 00:15:02.340]  不敢走得近
[00:15:02.340 --> 00:15:04.340]  他在這裏脫空
[00:15:04.340 --> 00:15:06.340]  什麼意思呢?
[00:15:06.340 --> 00:15:08.340]  不是大星星
[00:15:08.340 --> 00:15:12.340]  他在這裏脫空是為了自己的罪來哀悼
[00:15:12.340 --> 00:15:16.340]  他有知罪為罪來哀悼
[00:15:16.340 --> 00:15:19.340]  還有他對神說可憐我
[00:15:19.340 --> 00:15:21.340]  我是一個罪人
[00:15:21.340 --> 00:15:24.340]  他看到自己是一個罪人
[00:15:24.340 --> 00:15:26.340]  他是認罪的人
[00:15:26.340 --> 00:15:28.340]  聖經告訴我們
[00:15:28.340 --> 00:15:30.340]  這兩個人哪一個才是二人
[00:15:30.340 --> 00:15:33.340]  在路加福音18:14
[00:15:33.340 --> 00:15:35.340]  耶穌說:我報訴你們
[00:15:35.340 --> 00:15:39.340]  這人回家去被那人倒算為二了
[00:15:39.340 --> 00:15:41.340]  這人是誰?
[00:15:41.340 --> 00:15:43.340]  這人就是稅率
[00:15:43.340 --> 00:15:45.340]  那人是誰?
[00:15:45.340 --> 00:15:47.340]  就是法利塞人
[00:15:47.340 --> 00:15:53.340]  我們看到知罪的才是被神稱為二人
[00:15:53.340 --> 00:15:55.340]  不是因為他做了什麼
[00:15:55.340 --> 00:15:57.340]  是他知罪
[00:15:57.340 --> 00:15:59.340]  我們看到這就是第一點
[00:15:59.340 --> 00:16:01.340]  一個真正的信心是一個知罪的信心
[00:16:01.340 --> 00:16:05.340]  在十字架的另外一邊
[00:16:05.340 --> 00:16:09.340]  耶穌基督已經幫我們釘了十字架
[00:16:09.340 --> 00:16:11.340]  回頭我們是能夠明白
[00:16:11.340 --> 00:16:14.340]  怎樣才能夠成為一個二人
[00:16:14.340 --> 00:16:16.340]  因為我們有很多新約的經文
[00:16:16.340 --> 00:16:20.340]  例如在哥倫多後書五章二十一節說
[00:16:20.340 --> 00:16:23.340]  神使那位無罪的替我們成為罪
[00:16:23.340 --> 00:16:26.340]  好使我們在他裡面成為神的二
[00:16:26.340 --> 00:16:27.340]  是神的二
[00:16:27.340 --> 00:16:29.340]  是耶穌基督的二
[00:16:29.340 --> 00:16:31.340]  不是我們自己的二
[00:16:31.340 --> 00:16:33.340]  在羅馬書四章五節說
[00:16:33.340 --> 00:16:35.340]  唯有不作功的
[00:16:35.340 --> 00:16:38.340]  只信稱罪人為二的神
[00:16:38.340 --> 00:16:41.340]  他的信就算為二
[00:16:41.340 --> 00:16:43.340]  只有不作功的
[00:16:43.340 --> 00:16:45.340]  不是靠行為
[00:16:45.340 --> 00:16:47.340]  憑著信心
[00:16:47.340 --> 00:16:50.340]  那一位才被神稱為二人
[00:16:50.340 --> 00:16:54.340]  在羅馬書四章二十三至二十四節
[00:16:54.340 --> 00:16:56.340]  又說算為他二的這句話
[00:16:56.340 --> 00:16:59.340]  不是單為他捨的
[00:16:59.340 --> 00:17:03.340]  也是為我們將來得算為二之人捨的
[00:17:03.340 --> 00:17:08.340]  就是我們這信神使我們的主耶穌
[00:17:08.340 --> 00:17:10.340]  從死裡復活的人
[00:17:10.340 --> 00:17:13.340]  這裡說不單是為他而捨
[00:17:13.340 --> 00:17:15.340]  不單是為阿伯拉罕而捨
[00:17:15.340 --> 00:17:18.340]  如果你看羅馬書四章三節
[00:17:18.340 --> 00:17:20.340]  你知道說的是阿伯拉罕
[00:17:20.340 --> 00:17:22.340]  這也是為了每一個
[00:17:22.340 --> 00:17:25.340]  因信稱義的基督徒所捨
[00:17:25.340 --> 00:17:28.340]  我們被神稱為二人
[00:17:28.340 --> 00:17:30.340]  不是我們的二
[00:17:30.340 --> 00:17:32.340]  是耶穌基督的二
[00:17:32.340 --> 00:17:34.340]  所以我們看到第一點是什麼
[00:17:34.340 --> 00:17:38.340]  我們是要做一個知罪的人
[00:17:38.340 --> 00:17:40.340]  不是靠我們的行為
[00:17:40.340 --> 00:17:42.340]  不是像法利塞人那樣
[00:17:42.340 --> 00:17:45.340]  我們要知道自己是一個罪人認罪
[00:17:45.340 --> 00:17:50.340]  才能夠得到神稱我們為二人
[00:17:50.340 --> 00:17:54.340]  第二點我要說的
[00:17:54.340 --> 00:17:56.340]  不單止是知罪
[00:17:56.340 --> 00:17:59.340]  還是謙卑的信心
[00:17:59.340 --> 00:18:02.340]  有很多人可以知罪
[00:18:02.340 --> 00:18:04.340]  可以替自己贖罪
[00:18:04.340 --> 00:18:07.340]  我做多點善事替自己贖罪
[00:18:07.340 --> 00:18:11.340]  你知罪之後你要做一個謙卑的人
[00:18:11.340 --> 00:18:15.340]  路加福音十八章十四至十七節
[00:18:15.340 --> 00:18:17.340]  耶穌說十四節
[00:18:17.340 --> 00:18:20.340]  「因為凡自高的必幹為卑
[00:18:20.340 --> 00:18:22.340]  自卑的必升為高」
[00:18:22.340 --> 00:18:25.340]  接著十五至十六節
[00:18:25.340 --> 00:18:26.340]  耶穌怎麼說
[00:18:26.340 --> 00:18:29.340]  「有人抱著自己的嬰孩來見耶穌
[00:18:29.340 --> 00:18:31.340]  要他摸他們
[00:18:31.340 --> 00:18:34.340]  門徒看見就責備那些人
[00:18:34.340 --> 00:18:36.340]  耶穌卻叫他們來說
[00:18:36.340 --> 00:18:38.340]  讓小孩子到我這裡來
[00:18:38.340 --> 00:18:40.340]  不要禁止他們
[00:18:40.340 --> 00:18:44.340]  因為在神國的正是這樣的人」
[00:18:44.340 --> 00:18:47.340]  耶穌基督先說要做一個謙卑的人
[00:18:47.340 --> 00:18:49.340]  接著給我們一個例子
[00:18:49.340 --> 00:18:52.340]  就好像嬰孩和小孩子一樣
[00:18:52.340 --> 00:18:55.340]  有沒有發覺嬰孩和小孩子是怎樣
[00:18:55.340 --> 00:18:59.340]  初生的嬰孩你真的很無奈
[00:18:59.340 --> 00:19:00.340]  什麼都不懂
[00:19:00.340 --> 00:19:01.340]  就算是嬰孩
[00:19:01.340 --> 00:19:03.340]  就算是小孩子
[00:19:03.340 --> 00:19:05.340]  都是要依靠人
[00:19:05.340 --> 00:19:06.340]  不是依靠自己
[00:19:06.340 --> 00:19:07.340]  他沒有什麼可以依靠
[00:19:07.340 --> 00:19:08.340]  他有事的時候
[00:19:08.340 --> 00:19:10.340]  他就說爸爸你幫我
[00:19:10.340 --> 00:19:12.340]  媽媽我要這樣
[00:19:12.340 --> 00:19:13.340]  他自己做不到
[00:19:13.340 --> 00:19:15.340]  他是依靠的心
[00:19:15.340 --> 00:19:17.340]  所以這裡就讓我們見到
[00:19:17.340 --> 00:19:19.340]  要做一個依靠的人
[00:19:19.340 --> 00:19:20.340]  資訊不夠的
