
[00:00:00.000 --> 00:00:04.140]  各位電影節目的朋友們 平安
[00:02:16.280 --> 00:02:18.120]  究竟情況是怎樣呢?
[00:02:18.120 --> 00:02:20.800]  讓我和大家一起看看
[00:02:20.800 --> 00:02:22.880]  在路加福音24:50那裡
[00:02:22.880 --> 00:02:24.880]  耶穌領他們出來
[00:02:24.880 --> 00:02:27.480]  直到伯大利附近
[00:02:27.480 --> 00:02:31.440]  就舉手給他們祝福
[00:02:31.440 --> 00:02:33.000]  正祝福的時候
[00:02:33.000 --> 00:02:34.680]  他離開他們
[00:02:34.680 --> 00:02:37.680]  被帶到天上去了
[00:02:37.680 --> 00:02:38.880]  大家可以幻想一下
[00:02:38.880 --> 00:02:40.240]  耶穌帶著一群人
[00:02:40.240 --> 00:02:41.360]  帶著門徒
[00:02:41.360 --> 00:02:43.920]  然後去到一個地方
[00:02:43.920 --> 00:02:47.120]  當耶穌好像慣常地為他們祝福的時候
[00:02:47.120 --> 00:02:48.880]  一路祝福的時候
[00:02:48.880 --> 00:02:52.320]  耶穌就被帶到天上去了
[00:02:52.320 --> 00:02:53.480]  有人可能說
[00:02:53.480 --> 00:02:55.760]  為什麼不先祝福呢?
[00:02:55.760 --> 00:02:56.960]  我們不知道實際上
[00:02:56.960 --> 00:02:58.960]  是不是一路升上去的時候
[00:02:58.960 --> 00:02:59.640]  一路祝福
[00:02:59.640 --> 00:03:00.920]  不知道
[00:03:00.920 --> 00:03:03.360]  但是這已經是一個極美麗的圖畫
[00:03:03.360 --> 00:03:05.880]  待會你會看到他們之後的反應
[00:03:05.880 --> 00:03:07.920]  是怎樣的情況
[00:03:07.920 --> 00:03:09.480]  在《使徒行傳》一章九節
[00:03:09.480 --> 00:03:11.840]  他說當他說完這些話
[00:03:11.840 --> 00:03:13.560]  他們正看的時候
[00:03:13.560 --> 00:03:16.840]  他們看著耶穌一路升上去的時候
[00:03:16.840 --> 00:03:18.560]  祂被接上升
[00:03:18.560 --> 00:03:21.880]  有一朵雲彩從他們眼前
[00:03:21.880 --> 00:03:23.640]  把祂接上去
[00:03:23.640 --> 00:03:25.560]  可能是一路在祝福
[00:03:25.560 --> 00:03:27.680]  然後看著耶穌一路升上去
[00:03:27.680 --> 00:03:29.160]  有一個雲彩
[00:03:29.160 --> 00:03:33.160]  這件事是有人去見證著這個情況
[00:03:33.160 --> 00:03:34.880]  如果大家在當中
[00:03:34.880 --> 00:03:36.720]  不知道你會怎樣
[00:03:36.720 --> 00:03:38.280]  聖經繼續說
[00:03:38.280 --> 00:03:40.200]  他說祂升上去的時候
[00:03:40.200 --> 00:03:42.320]  他們定睜望天
[00:03:42.320 --> 00:03:42.800]  當然了
[00:03:42.800 --> 00:03:45.440]  讓你和我一路都會看到實
[00:03:45.440 --> 00:03:49.480]  一個這麼壯觀的場面
[00:03:49.480 --> 00:03:50.520]  然後看
[00:03:50.520 --> 00:03:55.320]  有兩個人身穿白衣站在他們旁邊
[00:03:55.320 --> 00:03:57.400]  大家對這句話有沒有熟悉呢?
[00:03:57.400 --> 00:04:00.040]  兩個人身穿白衣
[00:04:00.040 --> 00:04:01.520]  什麼時候有提及過呢?
[00:04:01.520 --> 00:04:05.320]  其實我們上次說關於耶穌復活的時候
[00:04:05.320 --> 00:04:09.200]  當瑪利亞去到墳墓
[00:04:09.200 --> 00:04:11.400]  在外面哭泣的時候
[00:04:11.400 --> 00:04:12.720]  當她一路哭泣的時候
[00:04:12.720 --> 00:04:16.160]  她低頭往墓裏看
[00:04:16.160 --> 00:04:20.880]  看見兩個天使穿著白衣
[00:04:20.880 --> 00:04:22.120]  在《約翰福音》記載
[00:04:22.120 --> 00:04:23.720]  這兩位是天使
[00:04:23.720 --> 00:04:26.240]  在安放耶穌身體的地方坐著
[00:04:26.240 --> 00:04:27.200]  一個在頭那邊
[00:04:27.200 --> 00:04:29.040]  一個在腳那邊
[00:04:29.040 --> 00:04:31.280]  天使對瑪利亞說
[00:04:31.280 --> 00:04:34.280]  「婦人,你為什麼哭呢?」
[00:04:34.280 --> 00:04:35.200]  這個時候
[00:04:35.200 --> 00:04:37.720]  天使在這群人當中
[00:04:37.720 --> 00:04:39.200]  她說了些什麼呢?
[00:04:39.200 --> 00:04:40.360]  一章十一節
[00:04:40.360 --> 00:04:41.120]  她說
[00:04:41.120 --> 00:04:46.440]  「加里里人,你們為什麼站著望天呢?」
[00:04:46.440 --> 00:04:49.800]  「就在離開你們被接升天的耶穌」
[00:04:49.800 --> 00:04:54.280]  「你們看見祂怎樣升上天去」
[00:04:54.280 --> 00:04:57.120]  「祂也要怎樣來臨」
[00:04:57.120 --> 00:05:00.600]  這是一個很重要的提示
[00:05:00.600 --> 00:05:02.520]  一句話
[00:05:02.520 --> 00:05:03.360]  為什麼呢?
[00:05:03.360 --> 00:05:03.720]  她說
[00:05:03.720 --> 00:05:04.560]  她對那群人說
[00:05:04.560 --> 00:05:07.160]  「加里里人,你們為什麼站著望天呢?」
[00:05:07.160 --> 00:05:08.680]  可能他們一路看的時候
[00:05:08.680 --> 00:05:11.320]  你和我都不捨得離開
[00:05:11.320 --> 00:05:11.920]  是不是?
[00:05:11.920 --> 00:05:13.240]  因為很壯觀
[00:05:13.240 --> 00:05:15.280]  因為這樣升上去
[00:05:15.280 --> 00:05:16.120]  什麼時候回來呢?
[00:05:16.120 --> 00:05:16.840]  會不會回來呢?
[00:05:16.840 --> 00:05:18.760]  他們那一刻還不知道
[00:05:18.760 --> 00:05:19.680]  但是這一刻
[00:05:19.680 --> 00:05:21.040]  天使對他們說
[00:05:21.040 --> 00:05:25.080]  「離開你們被接升天的耶穌」
[00:05:25.080 --> 00:05:28.680]  「你們看見祂怎樣升上去」
[00:05:28.680 --> 00:05:32.040]  「祂也要怎樣來臨」
[00:05:32.040 --> 00:05:35.840]  哇!這是一個很美麗的英許
[00:05:35.840 --> 00:05:36.840]  因為很具體
[00:05:36.840 --> 00:05:38.520]  知道耶穌的升天
[00:05:38.520 --> 00:05:39.800]  他們真的看見
[00:05:39.800 --> 00:05:41.600]  也說祂怎樣升上去
[00:05:41.600 --> 00:05:43.640]  會怎樣再來
[00:05:43.640 --> 00:05:46.520]  如果剛才說的祝福還沒完的話
[00:05:46.520 --> 00:05:48.160]  會不會回來
[00:05:48.160 --> 00:05:52.400]  也是繼續耶穌的祝福
[00:05:52.400 --> 00:05:55.000]  而在希伯來書9章28節說
[00:05:55.000 --> 00:05:57.200]  第二次回來會是怎樣的呢?
[00:05:57.200 --> 00:05:58.000]  同樣
[00:05:58.000 --> 00:06:00.560]  基督既然一次獻上
[00:06:00.560 --> 00:06:03.520]  擔當了許多人的罪
[00:06:03.520 --> 00:06:07.160]  將來要第二次顯現
[00:06:07.160 --> 00:06:08.840]  與罪無關
[00:06:08.840 --> 00:06:12.360]  而是為了拯救熱切等候他的人
[00:06:12.360 --> 00:06:14.040]  所以這是一個祝福
[00:06:14.040 --> 00:06:15.320]  這是一個福氣
[00:06:15.320 --> 00:06:19.600]  對於熱切等候他的人
[00:06:19.600 --> 00:06:21.320]  因為第二次顯現的時候
[00:06:21.320 --> 00:06:23.480]  他為了那些相信他的人
[00:06:23.480 --> 00:06:26.840]  並不是為罪而來的
[00:06:26.840 --> 00:06:27.600]  各位弟兄姊妹
[00:06:27.600 --> 00:06:29.880]  你願不願意成為那位
[00:06:29.880 --> 00:06:33.160]  熱切等候他的人呢?
[00:06:33.160 --> 00:06:35.440]  當耶穌升天之後
[00:06:35.440 --> 00:06:38.240]  當天使跟他們說完這番話之後
[00:06:38.240 --> 00:06:42.480]  他們的生命馬上起著很大的轉化
[00:06:42.480 --> 00:06:44.320]  很大的改變
[00:06:44.320 --> 00:06:47.760]  在路加福音24章52到53節這樣說
[00:06:47.760 --> 00:06:49.240]  他們就拜祂
[00:06:49.240 --> 00:06:53.600]  帶著極大的喜樂回耶路撒冷去
[00:06:53.600 --> 00:06:57.120]  常在聖殿裡稱頌神
[00:06:57.120 --> 00:06:59.400]  這裡說他們就拜祂
[00:06:59.400 --> 00:07:00.400]  就是拜耶穌
[00:07:00.400 --> 00:07:03.160]  然後帶著極大的喜樂
[00:07:03.160 --> 00:07:05.320]  你想想之前他們是怎樣的
[00:07:05.320 --> 00:07:08.880]  之前你可以說是愁雲慘霧的
[00:07:08.880 --> 00:07:12.520]  但是現在這一刻是帶著極大的喜樂
[00:07:12.520 --> 00:07:14.240]  在約翰福音14章1節
[00:07:14.240 --> 00:07:16.440]  之前耶穌其實已經提示過
[00:07:16.440 --> 00:07:18.200]  給他們說有一天我會離開你們
[00:07:18.200 --> 00:07:19.720]  有一天我會受害
[00:07:19.720 --> 00:07:22.400]  那時候門徒肯定是很憂愁的
[00:07:22.400 --> 00:07:24.520]  因為自己的領袖要離開
[00:07:24.520 --> 00:07:26.360]  要受苦
[00:07:26.360 --> 00:07:27.920]  然後耶穌安慰他們
[00:07:27.920 --> 00:07:30.720]  你們心裡不要憂愁
[00:07:30.720 --> 00:07:34.440]  你們信神也當信我
[00:07:34.440 --> 00:07:37.200]  祂叫那些門徒你們不用憂愁
[00:07:37.200 --> 00:07:39.400]  不用不開心 不用擔心
[00:07:39.400 --> 00:07:40.280]  你們信我
[00:07:40.280 --> 00:07:42.000]  你們信上帝 信神
[00:07:42.000 --> 00:07:43.760]  也都應該信我
[00:07:43.760 --> 00:07:44.760]  然後祂說
[00:07:44.760 --> 00:07:46.560]  另外一句也是很重要
[00:07:46.560 --> 00:07:49.680]  一個對於未來的應許
[00:07:49.680 --> 00:07:54.720]  祂說「在我父的家裡有許多住處
[00:07:54.720 --> 00:07:56.120]  若是沒有
[00:07:56.120 --> 00:07:58.920]  我就早已告訴你們了
[00:07:58.920 --> 00:08:03.760]  我去完事為你們預備地方去」
[00:08:03.760 --> 00:08:06.520]  我再讀多一次這段經文
[00:08:06.520 --> 00:08:09.840]  「在我父的家裡有許多住處
[00:08:09.840 --> 00:08:11.080]  若是沒有
[00:08:11.080 --> 00:08:13.680]  我就早已告訴你們了
[00:08:13.680 --> 00:08:17.560]  我去完事為你們預備地方去」
[00:08:17.560 --> 00:08:18.680]  耶穌這裡說
[00:08:18.680 --> 00:08:21.360]  祂去 祂離開
[00:08:21.360 --> 00:08:27.040]  但暫時是為大家預備地方
[00:08:27.040 --> 00:08:29.960]  「我若去為你們預備了地方
[00:08:29.960 --> 00:08:34.160]  就必再來接你們到我那裡去
[00:08:34.160 --> 00:08:35.560]  我在那裡
[00:08:35.560 --> 00:08:38.440]  叫你們也在那裡」
[00:08:38.440 --> 00:08:39.720]  哇 這個很重要
[00:08:39.720 --> 00:08:42.760]  如果連結剛才耶穌升上去的時候
[00:08:42.760 --> 00:08:44.760]  天使說耶穌怎樣升上去
[00:08:44.760 --> 00:08:46.160]  也都怎樣回來
[00:08:46.160 --> 00:08:48.360]  耶穌之前已經親自對門徒
[00:08:48.360 --> 00:08:49.800]  做了一個很重要的應許
[00:08:49.800 --> 00:08:51.480]  就是我去
[00:08:51.480 --> 00:08:53.680]  其實是為你們預備地方
[00:08:53.680 --> 00:08:55.120]  將來會回來接你們
[00:08:55.120 --> 00:08:56.600]  說明會再回來
[00:08:56.600 --> 00:08:58.000]  耶穌自己說的
[00:08:58.000 --> 00:09:00.480]  另外就是說
[00:09:00.480 --> 00:09:01.320]  我在哪裡
[00:09:01.320 --> 00:09:05.280]  最後說叫你們也在那裡
[00:09:05.280 --> 00:09:08.040]  哇 這個十分十分重要
[00:09:08.040 --> 00:09:09.480]  希望我們記住
[00:09:09.480 --> 00:09:11.680]  原來有耶穌給我們一個
[00:09:11.680 --> 00:09:13.480]  這麼重要的應許
[00:09:13.480 --> 00:09:14.920]  大家不用擔心
[00:09:14.920 --> 00:09:17.000]  天堂如果這麼多人上去
[00:09:17.000 --> 00:09:19.000]  全世界的人上去
[00:09:19.000 --> 00:09:20.640]  會不會沒有位置呢?
[00:09:20.640 --> 00:09:23.000]  有一次有個執事跟我們分享
[00:09:23.000 --> 00:09:25.680]  當他和一個老的姐妹
[00:09:25.680 --> 00:09:27.160]  傳福音的時候
[00:09:27.160 --> 00:09:29.360]  當時跟她說
[00:09:29.360 --> 00:09:34.880]  她說「都不知道將來上天堂
[00:09:34.880 --> 00:09:36.800]  有沒有位置呢?」
[00:09:36.800 --> 00:09:40.320]  然後就讓我想起了這段很重要的經文
[00:09:40.320 --> 00:09:41.920]  所以大家傳福音的時候
[00:09:41.920 --> 00:09:43.720]  如果有類似的人再問你
[00:09:43.720 --> 00:09:44.480]  哇 這麼多人上去
[00:09:44.480 --> 00:09:46.840]  會不會天堂沒有位置呢?
[00:09:46.840 --> 00:09:47.760]  你說不會
[00:09:47.760 --> 00:09:51.120]  因為現在耶穌沒有回來告訴你沒有位置
[00:09:51.120 --> 00:09:54.800]  就是說肯定是很有足夠的位置
[00:09:54.800 --> 00:09:56.920]  因為他說我在哪裡
[00:09:56.920 --> 00:09:59.160]  叫你們也在那裡
[00:09:59.160 --> 00:10:00.360]  所以我們信了耶穌的人
[00:10:00.360 --> 00:10:02.760]  如果將來很自然地
[00:10:02.760 --> 00:10:04.200]  回到天家
[00:10:04.200 --> 00:10:08.160]  跟耶穌和天父一起
[00:10:08.160 --> 00:10:09.320]  他們之前
[00:10:09.320 --> 00:10:11.840]  剛才說「愁雲慘霧」
[00:10:11.840 --> 00:10:14.120]  其實他們之前也是很害怕的
[00:10:14.120 --> 00:10:15.800]  在《約翰福音20章19節》
[00:10:15.800 --> 00:10:17.920]  他說「哪一天晚上
[00:10:17.920 --> 00:10:19.680]  門徒因怕猶太人」
[00:10:19.680 --> 00:10:23.360]  這裡說的是耶穌被害
[00:10:23.360 --> 00:10:27.360]  然後墳墓竟然空了
[00:10:27.360 --> 00:10:28.600]  其實他們很害怕
[00:10:28.600 --> 00:10:30.040]  就算沒有空墳墓之前
[00:10:30.040 --> 00:10:30.640]  他們也害怕
[00:10:30.640 --> 00:10:31.480]  為什麼呢?
[00:10:31.480 --> 00:10:33.640]  因為他們抓完首領
[00:10:33.640 --> 00:10:34.840]  他們很害怕
[00:10:34.840 --> 00:10:37.920]  要抓他們所謂的餘黨
[00:10:37.920 --> 00:10:39.400]  就是跟他們一黨的人
[00:10:39.400 --> 00:10:40.360]  他們都很想抓
[00:10:40.360 --> 00:10:42.200]  所以他們很害怕
[00:10:42.200 --> 00:10:43.200]  他們很害怕
[00:10:43.200 --> 00:10:44.320]  所以他們所在的地方
[00:10:44.320 --> 00:10:45.960]  門都關了
[00:10:45.960 --> 00:10:47.200]  但是感恩就是那時候
[00:10:47.200 --> 00:10:49.960]  耶穌來站在當中跟他們說
[00:10:49.960 --> 00:10:52.960]  「願你們平安」
[00:10:52.960 --> 00:10:55.080]  為什麼說很大的轉化
[00:10:55.080 --> 00:10:56.400]  你還記不記得剛才說
[00:10:56.400 --> 00:10:58.800]  當他們見到耶穌升天之後
[00:10:58.800 --> 00:11:01.120]  他們帶著極大的喜樂
[00:11:01.120 --> 00:11:02.720]  回耶路撒冷去
[00:11:02.720 --> 00:11:05.080]  常在聖殿裡稱頌神
[00:11:05.080 --> 00:11:06.840]  你見不見到一個對比
[00:11:06.840 --> 00:11:08.800]  本來很害怕
[00:11:08.800 --> 00:11:10.960]  要關門不敢出去
[00:11:10.960 --> 00:11:11.960]  因為害怕被人知道
[00:11:11.960 --> 00:11:14.320]  他們都是耶穌那些門徒
[00:11:14.320 --> 00:11:16.080]  或者認識耶穌的
[00:11:16.080 --> 00:11:18.560]  但是這一刻竟然不再害怕
[00:11:18.560 --> 00:11:20.440]  竟然可以回到耶路撒冷
[00:11:20.440 --> 00:11:22.680]  竟然還在聖殿裡
[00:11:22.680 --> 00:11:24.560]  去頌讚神
[00:11:24.560 --> 00:11:26.440]  如果他們真的不是見到
[00:11:26.440 --> 00:11:27.720]  耶穌升天復活
[00:11:27.720 --> 00:11:30.680]  他們何來有這麼大的膽子
[00:11:30.680 --> 00:11:32.880]  來做這些公然讓人知道
[00:11:32.880 --> 00:11:37.440]  祂就是耶穌的門徒的一些事情呢?
[00:11:37.440 --> 00:11:38.880]  我們看完一大群人
[00:11:38.880 --> 00:11:40.360]  可能他們的改變
[00:11:40.360 --> 00:11:42.600]  我們來看看有兩個人
[00:11:42.600 --> 00:11:44.400]  都是因為耶穌的緣故
[00:11:44.400 --> 00:11:48.640]  有極大的轉化和改變
[00:11:48.640 --> 00:11:51.040]  第一個想和大家一起去思考的
[00:11:51.040 --> 00:11:53.120]  就是史提反
[00:11:53.120 --> 00:11:54.400]  你看到這幅圖畫
[00:11:54.400 --> 00:11:56.560]  可能你會馬上想起是誰
[00:11:56.560 --> 00:11:59.040]  很多人拿著石頭
[00:11:59.040 --> 00:12:02.680]  很想來去扔死他
[00:12:02.680 --> 00:12:04.000]  這個是誰呢?
[00:12:04.000 --> 00:12:06.240]  這個是史提反
[00:12:06.240 --> 00:12:07.720]  在《新約聖經》裡
[00:12:07.720 --> 00:12:10.280]  史提反是耶穌受難之後
[00:12:10.280 --> 00:12:13.440]  第一個殉道者
[00:12:13.440 --> 00:12:15.520]  當時我們之後會說
[00:12:15.520 --> 00:12:18.320]  當聖靈在五旬節的時候
[00:12:18.320 --> 00:12:19.480]  降臨的時候
[00:12:19.480 --> 00:12:22.720]  使徒有很大的能力
[00:12:22.720 --> 00:12:24.160]  很大的膽量
[00:12:24.160 --> 00:12:25.800]  然後到處去傳福音
[00:12:25.800 --> 00:12:30.080]  每天都有很多人來信耶穌
[00:12:30.080 --> 00:12:31.560]  去加入教會
[00:12:31.560 --> 00:12:33.000]  那時候聖經就說
[00:12:33.000 --> 00:12:34.480]  他們繁脈公用
[00:12:34.480 --> 00:12:38.280]  經常在教會聚會、去祈禱
[00:12:38.280 --> 00:12:39.600]  因為人多了
[00:12:39.600 --> 00:12:41.840]  人多了其中一件很實際的事情
[00:12:41.840 --> 00:12:43.920]  或者行政的工作就是什麼呢?
[00:12:43.920 --> 00:12:46.120]  就是要安排膳食
[00:12:46.120 --> 00:12:48.000]  當時就有些人埋怨
[00:12:48.000 --> 00:12:53.920]  你們對我們的寡婦有忽略
[00:12:53.920 --> 00:12:55.520]  然後那些使徒就說
[00:12:55.520 --> 00:12:58.840]  如果要我們拋下神的道
[00:12:58.840 --> 00:13:00.440]  去管理飯食
[00:13:00.440 --> 00:13:02.520]  懸是不合宜的
[00:13:02.520 --> 00:13:03.920]  所以他們想到
[00:13:03.920 --> 00:13:06.520]  我們找七個好的弟兄
[00:13:06.520 --> 00:13:11.480]  然後負責去管理不同的事情
[00:13:11.480 --> 00:13:13.000]  這個時候
[00:13:13.000 --> 00:13:14.000]  人們知道了
[00:13:14.000 --> 00:13:16.680]  或者說使全會眾都喜悅
[00:13:16.680 --> 00:13:18.960]  就揀選了史提反
[00:13:18.960 --> 00:13:23.200]  他是一個滿有信心和聖靈的人
[00:13:23.200 --> 00:13:24.840]  揀選了史提反出來
[00:13:24.840 --> 00:13:26.880]  來做不同的工作
[00:13:26.880 --> 00:13:28.400]  史提反的確他們看到
[00:13:28.400 --> 00:13:32.000]  很有從上帝而來的恩惠和能力
[00:13:32.000 --> 00:13:35.720]  然後很多在其他地方的會堂來的人
[00:13:35.720 --> 00:13:37.560]  就和他辯論
[00:13:37.560 --> 00:13:38.760]  和史提反辯論
[00:13:38.760 --> 00:13:39.840]  但是聖經就說
[00:13:39.840 --> 00:13:42.160]  眾人抵擋不住他
[00:13:42.160 --> 00:13:43.600]  好像耶穌一樣
[00:13:43.600 --> 00:13:46.000]  耶穌那時候也做了很多好的事情
[00:13:46.000 --> 00:13:47.280]  有些人看不過眼
[00:13:47.280 --> 00:13:50.560]  然後不斷想找耶穌的把柄
[00:13:50.560 --> 00:13:51.360]  是不是?
[00:13:51.360 --> 00:13:53.360]  但是也不夠耶穌說
[00:13:53.360 --> 00:13:54.640]  這一刻聖經也說
[00:13:54.640 --> 00:13:58.360]  人們不夠史提反說
[00:13:58.360 --> 00:14:01.040]  在《司徒行傳》六章十一、十二節
[00:14:01.040 --> 00:14:02.240]  人們不夠他說
[00:14:02.240 --> 00:14:03.240]  那又怎樣?
[00:14:03.240 --> 00:14:04.400]  你看下去
[00:14:04.400 --> 00:14:06.680]  「他就收買人來說」
[00:14:06.680 --> 00:14:08.840]  他收買人
[00:14:08.840 --> 00:14:10.320]  「我們聽見他說
[00:14:10.320 --> 00:14:13.320]  「褻瀆摩西和神的話」
[00:14:13.320 --> 00:14:17.320]  「他們又煽動百姓、長老和民事」
[00:14:17.320 --> 00:14:19.160]  「就突然來捉拿他」
[00:14:19.160 --> 00:14:21.160]  「把他帶到議會去」
[00:14:21.160 --> 00:14:22.560]  熟不熟悉?
[00:14:22.560 --> 00:14:23.760]  熟悉吧?
[00:14:23.760 --> 00:14:24.920]  耶穌也是這樣
[00:14:24.920 --> 00:14:26.440]  耶穌一模一樣
[00:14:26.440 --> 00:14:28.600]  他們也在用一些舊的
[00:14:28.600 --> 00:14:29.720]  一些壞的方法
[00:14:29.720 --> 00:14:31.120]  那些壞人有時用的方法
[00:14:31.120 --> 00:14:32.240]  都是一模一樣的
[00:14:32.240 --> 00:14:34.000]  現在又再重蹈覆轍
[00:14:34.000 --> 00:14:35.920]  又用「收買」
[00:14:35.920 --> 00:14:39.200]  然後又是「煽動百姓」
[00:14:39.200 --> 00:14:41.640]  「又是和長老、民事」
[00:14:41.640 --> 00:14:43.160]  「然後又是突然捉拿他」
[00:14:43.160 --> 00:14:46.520]  「然後又是帶他去議會」
[00:14:46.520 --> 00:14:48.120]  《司徒行傳》繼續說第十三節
[00:14:48.120 --> 00:14:51.840]  還說「設下一些假見證」
[00:14:51.840 --> 00:14:54.000]  「來說這個史提法這個人」
[00:14:54.000 --> 00:14:57.160]  「不斷說很多侮辱、神聖地方」
[00:14:57.160 --> 00:14:58.600]  「和律法的說話」
[00:14:58.600 --> 00:15:00.880]  「我們還曾經聽他說」
[00:15:00.880 --> 00:15:01.920]  經常用這招
[00:15:01.920 --> 00:15:03.600]  「我聽聞」
[00:15:03.600 --> 00:15:05.600]  「我聽人說」
[00:15:05.600 --> 00:15:08.960]  「這個拿撒蘭耶穌說要毀壞這個地方」
[00:15:08.960 --> 00:15:13.040]  「也要改變摩西的規矩」
[00:15:13.040 --> 00:15:16.280]  那時他一直在誣告史提反的時候
[00:15:16.280 --> 00:15:18.520]  那些人就定睛看著史提反
[00:15:18.520 --> 00:15:20.240]  發覺了一件事 聖經說
[00:15:20.240 --> 00:15:21.960]  在議會裏面坐著的人
[00:15:21.960 --> 00:15:24.200]  都定睛看著史提反
[00:15:24.200 --> 00:15:26.280]  看他的面貌
[00:15:26.280 --> 00:15:29.320]  好像天使的面貌
[00:15:29.320 --> 00:15:31.400]  肯定是很不同的
[00:15:31.400 --> 00:15:33.480]  可能那一刻他們預期他會很害怕
[00:15:33.480 --> 00:15:35.120]  或者很生氣 因為被人誣告
[00:15:35.120 --> 00:15:37.320]  但竟然他好像天使一樣
[00:15:37.320 --> 00:15:40.480]  相信那時的史提反是很平靜
[00:15:40.480 --> 00:15:42.560]  來面對一切
[00:15:42.560 --> 00:15:46.400]  然後當他一直到史提反去申訴的時候
[00:15:46.400 --> 00:15:49.360]  說了一篇很長的見證
[00:15:49.360 --> 00:15:50.800]  然後去到最後他說
[00:15:50.800 --> 00:15:53.760]  「你們這些硬著脖子看」
[00:15:53.760 --> 00:15:57.760]  「心與耳都未受割禮的人」
[00:15:57.760 --> 00:16:00.880]  「你們經常抗拒聖靈」
[00:16:00.880 --> 00:16:02.880]  「你們的祖宗怎樣」
[00:16:02.880 --> 00:16:04.440]  「你們就怎樣」
[00:16:04.440 --> 00:16:06.240]  「才知道裏面有哪一個」
[00:16:06.240 --> 00:16:09.560]  「不是受你們的祖宗迫害的」
[00:16:09.560 --> 00:16:10.840]  「他們預先宣告」
[00:16:10.840 --> 00:16:13.960]  「那位異者要來的人殺了」
[00:16:13.960 --> 00:16:17.720]  「如今你們成了殺那位異者」
[00:16:17.720 --> 00:16:20.480]  「和出賣他的兇手」
[00:16:20.480 --> 00:16:21.640]  哇 聖經說到這裏
[00:16:21.640 --> 00:16:25.280]  當史提反這樣說前面那幫人的時候
[00:16:25.280 --> 00:16:27.600]  接著那幫人怎樣呢?
[00:16:27.600 --> 00:16:29.720]  接著就是眾人聽見這些話
[00:16:29.720 --> 00:16:32.120]  心中極其憤怒
[00:16:32.120 --> 00:16:34.360]  向史提反咬牙切齒
