
[00:00:00.000 --> 00:00:05.000]  各位聽眾們平安
[00:03:01.000 --> 00:03:04.000]  就像今天我們唱的詩歌,不斷提醒我們
[00:03:04.000 --> 00:03:09.000]  不要忘記這位上帝是不會改變的上帝
[00:03:09.000 --> 00:03:13.000]  聖因此不斷提出,叫我們不要忘記一件事情
[00:03:13.000 --> 00:03:18.000]  上帝是一種生命的屬性,就是他是信實的
[00:03:18.000 --> 00:03:25.000]  我們上次在不同地方也提到,上帝是信實,God is faithful
[00:03:25.000 --> 00:03:33.000]  也意味著這位上帝,他生命的一種最特別,最核心的屬性
[00:03:33.000 --> 00:03:38.000]  就是他會按他所承諾的,走出來
[00:03:38.000 --> 00:03:41.000]  如果大家記得聖經詩篇裡面不斷提到
[00:03:41.000 --> 00:03:44.000]  他說,神的保座是怎樣的呢?
[00:03:44.000 --> 00:03:51.000]  聖經說,他以公平和公義為他保座的根基
[00:03:51.000 --> 00:03:58.000]  他的慈愛和誠實行在他的前年
[00:03:58.000 --> 00:04:04.000]  神的慈愛和誠實連在一起,叫我們可以很放心
[00:04:04.000 --> 00:04:08.000]  他所允許的事情,他必定成全
[00:04:08.000 --> 00:04:11.000]  他要我們所立的約,他必定會保守
[00:04:11.000 --> 00:04:14.000]  他的慈愛也不會改變
[00:04:14.000 --> 00:04:20.000]  他在聖經詩篇上常思想,神是信實,是一個重要的真理
[00:04:20.000 --> 00:04:23.000]  當你清楚體會到神的信實的時候
[00:04:23.000 --> 00:04:26.000]  你會發覺你生命裡面有一種膽量
[00:04:26.000 --> 00:04:31.000]  是可以在一切困難當中,放膽去信靠神
[00:04:31.000 --> 00:04:33.000]  因為他信實
[00:04:33.000 --> 00:04:39.000]  在一切情況之下,你仍然可以堅持衡量善
[00:04:39.000 --> 00:04:41.000]  因為你知道他是信實的
[00:04:41.000 --> 00:04:43.000]  他會主持公道的
[00:04:43.000 --> 00:04:45.000]  他會行公義的
[00:04:45.000 --> 00:04:47.000]  他會審判的
[00:04:47.000 --> 00:04:49.000]  你知道我們讀這段聖經的時候
[00:04:49.000 --> 00:04:53.000]  你讀到聖經裡面提到,上帝是必然會施行審判的
[00:04:53.000 --> 00:04:57.000]  而在這段經文,我們今天讀的二章十七節
[00:04:57.000 --> 00:04:59.000]  到三章六節
[00:04:59.000 --> 00:05:02.000]  如果你看第三章第六節
[00:05:02.000 --> 00:05:04.000]  最後就這樣說
[00:05:04.000 --> 00:05:08.000]  我們先看第三章第六節
[00:05:08.000 --> 00:05:10.000]  聖經說,萬君之夜和華說
[00:05:10.000 --> 00:05:14.000]  因為我夜和華是不改變的
[00:05:14.000 --> 00:05:17.000]  或者說他是信實不變的
[00:05:17.000 --> 00:05:22.000]  所以你們雅各的子孫也不會滅門
[00:05:22.000 --> 00:05:25.000]  好在雖然神的子民有軟弱
[00:05:25.000 --> 00:05:28.000]  有些時候會犯罪跌倒違背上帝
[00:05:28.000 --> 00:05:34.000]  但聖經說,神曾經和我們的先祖來納約
[00:05:34.000 --> 00:05:37.000]  他納約違身於他的子民
[00:05:37.000 --> 00:05:40.000]  因為他是信實守約的神
[00:05:40.000 --> 00:05:44.000]  所以他仍然會向我們施憐民
[00:05:44.000 --> 00:05:46.000]  他會介入在我們的生命裡面
[00:05:46.000 --> 00:05:49.000]  去糾正我們的錯誤
[00:05:49.000 --> 00:05:52.000]  去幫助我們走回正途
[00:05:52.000 --> 00:05:54.000]  因此他給我們盼望
[00:05:54.000 --> 00:05:57.000]  我們不至於滅門
[00:05:57.000 --> 00:06:01.000]  因為他信實守約
[00:06:01.000 --> 00:06:03.000]  聖經就一直說信實到神的審判
[00:06:03.000 --> 00:06:04.000]  但說審判的時候
[00:06:04.000 --> 00:06:06.000]  神特別強調一件事情
[00:06:06.000 --> 00:06:08.000]  就是他是信實的
[00:06:08.000 --> 00:06:12.000]  他仍然會向人施憐民
[00:06:12.000 --> 00:06:16.000]  但是在神會施憐民的過程裡面
[00:06:16.000 --> 00:06:19.000]  聖經就說,同時因為神是信實的
[00:06:19.000 --> 00:06:23.000]  所以他必定會按公義來審判
[00:06:23.000 --> 00:06:27.000]  不會某些時候公義,某些時候不義
[00:06:27.000 --> 00:06:30.000]  某些時候對惡人會懲罰
[00:06:30.000 --> 00:06:34.000]  某些時候就閉眼不理他
[00:06:34.000 --> 00:06:39.000]  神一定會按他的公義來審判一切
[00:06:39.000 --> 00:06:42.000]  特別是剛硬不悔改的
[00:06:42.000 --> 00:06:45.000]  特別是那些不願意行義的人
[00:06:45.000 --> 00:06:49.000]  他們不會逃脫到神的審判
[00:06:49.000 --> 00:06:51.000]  因此你會發現神的信實
[00:06:51.000 --> 00:06:54.000]  是表示著神的憐憫
[00:06:54.000 --> 00:06:58.000]  但是神的信實是不會勉強
[00:06:58.000 --> 00:07:02.000]  是不會逼你去接受神自己的憐憫
[00:07:02.000 --> 00:07:06.000]  因此當人去違抗神
[00:07:06.000 --> 00:07:08.000]  拒絕神的憐憫的時候
[00:07:08.000 --> 00:07:12.000]  神也都按照他的信實施行審判
[00:07:12.000 --> 00:07:15.000]  聖經裡面說到當時再次再臨
[00:07:15.000 --> 00:07:18.000]  當朱耶穌再降臨地上的時候
[00:07:18.000 --> 00:07:21.000]  聖經清楚說出有兩件事情
[00:07:21.000 --> 00:07:25.000]  神的降臨會帶來憐憫請救
[00:07:25.000 --> 00:07:30.000]  也都會同時帶來了憤怒和審判
[00:07:30.000 --> 00:07:35.000]  兩件事情是同時會出現
[00:07:35.000 --> 00:07:38.000]  聖經講述到這種情況的時候
[00:07:38.000 --> 00:07:40.000]  也都不斷提醒我們
[00:07:40.000 --> 00:07:47.000]  因此你和我警誠留心著去迎見一位主
[00:07:47.000 --> 00:07:51.000]  留心著讓你將來是領受神的憐憫
[00:07:51.000 --> 00:07:56.000]  而不是面對神給你憤怒的審判
[00:07:56.000 --> 00:07:59.000]  我們看看聖經裡面怎樣提醒我們
[00:07:59.000 --> 00:08:01.000]  在這方面的留心
[00:08:01.000 --> 00:08:03.000]  剛才讀的第二章第17節
[00:08:03.000 --> 00:08:07.000]  首先你會看到當時的以色列人
[00:08:07.000 --> 00:08:10.000]  他們不相信有一個公義的上帝
[00:08:10.000 --> 00:08:12.000]  他們叫神厭煩
[00:08:12.000 --> 00:08:15.000]  大家看看這章17節
[00:08:15.000 --> 00:08:20.000]  聖經說你們用自己的言語使耶和華厭煩
[00:08:20.000 --> 00:08:24.000]  你們還說我們怎樣使他厭煩呢?
[00:08:24.000 --> 00:08:26.000]  因為你們說
[00:08:26.000 --> 00:08:29.000]  作惡的耶和華都看為善
[00:08:29.000 --> 00:08:31.000]  並且喜悅他們
[00:08:31.000 --> 00:08:35.000]  又說公義的神在哪裏?
[00:08:35.000 --> 00:08:40.000]  當時的人他們用很多說話使神厭煩
[00:08:40.000 --> 00:08:42.000]  他們說什麼呢?
[00:08:42.000 --> 00:08:44.000]  他們說這位上帝
[00:08:44.000 --> 00:08:48.000]  他當作惡的人是良善的
[00:08:48.000 --> 00:08:51.000]  甚至很喜歡他們作惡
[00:08:51.000 --> 00:08:53.000]  不理會他們
[00:08:53.000 --> 00:08:56.000]  又說公義的上帝在哪裏?
[00:08:56.000 --> 00:09:01.000]  意味著這個上帝好像不存在
[00:09:01.000 --> 00:09:04.000]  好像沒有一位公義的上帝
[00:09:04.000 --> 00:09:08.000]  就算他在他也不理會我們的事情
[00:09:08.000 --> 00:09:11.000]  他繼續讓惡人作惡
[00:09:11.000 --> 00:09:13.000]  當聖經說到厭煩的時候
[00:09:13.000 --> 00:09:15.000]  我們回到聖經二冊書
[00:09:15.000 --> 00:09:18.000]  神同樣講述當時的以色列人
[00:09:18.000 --> 00:09:22.000]  他們的罪孽令上帝厭煩
[00:09:22.000 --> 00:09:24.000]  二冊書34章特別提及
[00:09:24.000 --> 00:09:27.000]  人的罪孽是令神厭煩
[00:09:27.000 --> 00:09:28.000]  因為人不肯悔過
[00:09:28.000 --> 00:09:32.000]  一直在罪惡當中令神厭煩
[00:09:32.000 --> 00:09:33.000]  但在聖經裏面就說到
[00:09:33.000 --> 00:09:36.000]  以色列人透過他們的說話
[00:09:36.000 --> 00:09:38.000]  不斷質疑上帝
[00:09:38.000 --> 00:09:41.000]  他是否真是公義的上帝?
[00:09:41.000 --> 00:09:44.000]  他有沒有不理會我們?
[00:09:44.000 --> 00:09:47.000]  大家會留意到當時這班以色列人
[00:09:47.000 --> 00:09:51.000]  其實他們已經回歸回到耶路撒冷
[00:09:51.000 --> 00:09:53.000]  這段歷史背景就是他們
[00:09:53.000 --> 00:09:55.000]  已經從被擄的國家
[00:09:55.000 --> 00:09:59.000]  他們回到自己的本地
[00:09:59.000 --> 00:10:04.000]  他們也開始在當地建造耶路撒冷
[00:10:04.000 --> 00:10:06.000]  但那段時間他們雖然回歸
[00:10:06.000 --> 00:10:11.000]  但仍然在波斯帝國的統治之下
[00:10:11.000 --> 00:10:13.000]  他們也發覺雖然回歸後
[00:10:13.000 --> 00:10:15.000]  有短暫的歡恩
[00:10:15.000 --> 00:10:19.000]  但很快就面對著很多自然的災禍
[00:10:19.000 --> 00:10:21.000]  歷史講述到當時有很嚴重的
[00:10:21.000 --> 00:10:24.000]  黃蟲災禍
[00:10:24.000 --> 00:10:26.000]  令到他們很難來種植
[00:10:26.000 --> 00:10:28.000]  生活很困難
[00:10:28.000 --> 00:10:31.000]  他們又發覺沒再建造了聖殿之後
[00:10:31.000 --> 00:10:34.000]  生活開始好像很形式化
[00:10:34.000 --> 00:10:37.000]  敬拜好像很表面
[00:10:37.000 --> 00:10:39.000]  他們聽到先知講
[00:10:39.000 --> 00:10:41.000]  尼塞亞的角度將會出現
[00:10:41.000 --> 00:10:44.000]  但又好像發覺完全看不到
[00:10:44.000 --> 00:10:47.000]  有什麼跡象神的角度會出現
[00:10:47.000 --> 00:10:50.000]  反而見到很多惡人當道
[00:10:50.000 --> 00:10:53.000]  很多異人受苦
[00:10:53.000 --> 00:10:55.000]  就在這樣的處境他們問
[00:10:55.000 --> 00:10:59.000]  公義的神在哪裡?
[00:10:59.000 --> 00:11:01.000]  他是否不理會我們?
[00:11:01.000 --> 00:11:07.000]  甚至可能是否沒有一位公義的神存在?
[00:11:07.000 --> 00:11:09.000]  因此他們覺得
[00:11:09.000 --> 00:11:11.000]  要堅持行善
[00:11:11.000 --> 00:11:13.000]  沒什麼意思
[00:11:13.000 --> 00:11:17.000]  不如我們自己想辦法搞定
[00:11:17.000 --> 00:11:20.000]  當時很多人面對著這個處境的時候
[00:11:20.000 --> 00:11:23.000]  他們向神發出很多埋怨
[00:11:23.000 --> 00:11:25.000]  而且他們開始會覺得
[00:11:25.000 --> 00:11:27.000]  我們自己搞定
[00:11:27.000 --> 00:11:30.000]  我們用我們的方法面對現在的困局
[00:11:30.000 --> 00:11:33.000]  我想分析一位姊妹
[00:11:33.000 --> 00:11:36.000]  她過去在我們當中
[00:11:36.000 --> 00:11:38.000]  她有一個經歷
[00:11:38.000 --> 00:11:44.000]  當她發現她很年輕的弟弟患了癌症
[00:11:44.000 --> 00:11:49.000]  她就不斷向神祈求求神醫治她
[00:11:49.000 --> 00:11:51.000]  但她發現自己很長時間
[00:11:51.000 --> 00:11:54.000]  弟弟的情況沒有什麼起色
[00:11:54.000 --> 00:11:58.000]  而且後來遇上一位很不負責任的醫生
[00:11:58.000 --> 00:12:01.000]  這位醫生因為她所做的事情
[00:12:01.000 --> 00:12:04.000]  令到弟弟的病情急速惡化
[00:12:04.000 --> 00:12:07.000]  後來就離開世界
[00:12:07.000 --> 00:12:10.000]  這位姊妹面對這件事情
[00:12:10.000 --> 00:12:11.000]  她完全接受不了
[00:12:11.000 --> 00:12:14.000]  她心裏面有很大的怨憤
[00:12:14.000 --> 00:12:16.000]  一直埋怨這位醫生
[00:12:16.000 --> 00:12:18.000]  慢慢她埋怨上帝
[00:12:18.000 --> 00:12:20.000]  她覺得上帝很殘忍
[00:12:20.000 --> 00:12:22.000]  不聽她祈禱
[00:12:22.000 --> 00:12:25.000]  弟弟這麼年輕竟然被她就這樣死了
[00:12:25.000 --> 00:12:27.000]  她接受不了這件事情
[00:12:27.000 --> 00:12:30.000]  她覺得神為何容許這個不義
[00:12:30.000 --> 00:12:33.000]  這個做不負責任的醫生
[00:12:33.000 --> 00:12:35.000]  竟然令到弟弟受傷害
[00:12:35.000 --> 00:12:38.000]  甚至間接觸促成他的死亡
[00:12:38.000 --> 00:12:42.000]  她接受不了有這些事情是神容許
[00:12:42.000 --> 00:12:45.000]  她就離開了教會
[00:12:45.000 --> 00:12:49.000]  在那個時候她就放棄了她的信仰
[00:12:49.000 --> 00:12:52.000]  感謝上帝後來她回來
[00:12:52.000 --> 00:12:55.000]  但在這段時間她有一個很清楚的體會就是
[00:12:55.000 --> 00:13:00.000]  當人很多時候離開神不一定是自己犯罪
[00:13:00.000 --> 00:13:03.000]  不一定自己做錯甚麼事情離開上帝
[00:13:03.000 --> 00:13:10.000]  而是不能接受上帝好像是容許一些不義的事情發生
[00:13:10.000 --> 00:13:13.000]  不能接受自己受傷害
[00:13:13.000 --> 00:13:17.000]  甚至自己受到弟兄姊妹給自己的傷害
[00:13:17.000 --> 00:13:21.000]  會問神為何會讓我發生這些事情
[00:13:21.000 --> 00:13:26.000]  因此開始對神有不信而離開上帝
[00:13:26.000 --> 00:13:32.000]  在他們心裏面也有句話會問公義的神在哪裏
[00:13:32.000 --> 00:13:36.000]  他們弟兄姊妹留意今天在我們所經歷的事情上
[00:13:36.000 --> 00:13:38.000]  無論社會所發生的事情
[00:13:38.000 --> 00:13:40.000]  或者你在教會當中所發生的事情
[00:13:40.000 --> 00:13:48.000]  有時候你會發覺別人的不義會成為了你的試探
[00:13:48.000 --> 00:13:53.000]  會令你有時候內心會問公義的神在哪裏
[00:13:53.000 --> 00:13:58.000]  因此開始對神產生那種埋怨甚至不信
[00:13:58.000 --> 00:14:00.000]  雖然是這樣
[00:14:00.000 --> 00:14:02.000]  神如何回應他們的質問呢?
[00:14:02.000 --> 00:14:04.000]  我們再看第二章
[00:14:04.000 --> 00:14:06.000]  第三章
[00:14:06.000 --> 00:14:11.000]  上帝告訴他們公義的主一定會臨到
[00:14:11.000 --> 00:14:15.000]  你不要以為公義的神已經消失了
[00:14:15.000 --> 00:14:17.000]  祂會臨到的
[00:14:17.000 --> 00:14:20.000]  在第三章第一節神回答他們
[00:14:20.000 --> 00:14:21.000]  萬鈞之夜說:
[00:14:21.000 --> 00:14:26.000]  說:看呀!我派我的使者在我前面預備道路
[00:14:26.000 --> 00:14:30.000]  你們所尋求的主必忽然進入他的殿
[00:14:30.000 --> 00:14:36.000]  你們所愛慕納約的使者就要來到
[00:14:36.000 --> 00:14:41.000]  當時神的子民他們很渴望公義的主快快的臨到
[00:14:41.000 --> 00:14:44.000]  去施行公義
[00:14:44.000 --> 00:14:46.000]  在他們的理解裏面
[00:14:46.000 --> 00:14:52.000]  他們很清楚這個世界裏面的問題不是人能夠改變
[00:14:52.000 --> 00:14:55.000]  他們都會體會這個世界很多不義的事情
[00:14:55.000 --> 00:14:57.000]  只會越來越嚴重
[00:14:57.000 --> 00:15:00.000]  或者說越加的敗壞
[00:15:00.000 --> 00:15:02.000]  他們體會一件事情就是
[00:15:02.000 --> 00:15:04.000]  唯有上帝自己的介入
[00:15:04.000 --> 00:15:07.000]  才能夠成全公義
[00:15:07.000 --> 00:15:09.000]  所以他們都會有一種心思
[00:15:09.000 --> 00:15:14.000]  就是期望公義的主快快臨到
[00:15:14.000 --> 00:15:16.000]  沒錯,丁姐妹,我們今天在社會上
[00:15:16.000 --> 00:15:19.000]  我們仍然要行公義好聶文
[00:15:19.000 --> 00:15:21.000]  神會透過你的生命
[00:15:21.000 --> 00:15:27.000]  去將平安公義帶給你所身處的人群當中
[00:15:27.000 --> 00:15:29.000]  但你會知道在整體世界
[00:15:29.000 --> 00:15:32.000]  是被那惡者來掌管著
[00:15:32.000 --> 00:15:35.000]  很多邪惡的事情會不斷增加
[00:15:35.000 --> 00:15:38.000]  人的心會越加的敗壞
[00:15:38.000 --> 00:15:41.000]  最終唯有上帝的臨在
[00:15:41.000 --> 00:15:46.000]  他的介入才能夠帶來真正的一個完全公義
[00:15:46.000 --> 00:15:50.000]  聖經講述到神會這樣做
[00:15:50.000 --> 00:15:53.000]  祂說我派我的使者在我前面預備道路
[00:15:53.000 --> 00:15:55.000]  而你所尋求的主
[00:15:55.000 --> 00:15:58.000]  他必忽然會進入他的殿
[00:15:58.000 --> 00:16:03.000]  聖經所講述的正是講述到尼塞亞的降臨
[00:16:03.000 --> 00:16:09.000]  同時指向主耶穌將來的再來
[00:16:09.000 --> 00:16:10.000]  而主耶穌的再來
[00:16:10.000 --> 00:16:14.000]  聖經所講的是必然,是忽然會臨到的
[00:16:14.000 --> 00:16:17.000]  當你讀聖經,特別新了經文的時候
[00:16:17.000 --> 00:16:19.000]  多處提到當主再回來的時候
[00:16:19.000 --> 00:16:23.000]  好像策來到一般
[00:16:23.000 --> 00:16:26.000]  聖經並不是說主耶穌來到的時候
[00:16:26.000 --> 00:16:28.000]  來到搶劫,不是
[00:16:28.000 --> 00:16:31.000]  只是講出那種不能預料
[00:16:31.000 --> 00:16:35.000]  什麼時候出現的那種時間的情常情況
[00:16:35.000 --> 00:16:37.000]  當主再來的時候
[00:16:37.000 --> 00:16:41.000]  沒有人會預計到,估計到他什麼時候來到
[00:16:41.000 --> 00:16:45.000]  因此聖經就說要隨時作好準備
[00:16:45.000 --> 00:16:49.000]  他忽然來到這個納約的主
[00:16:49.000 --> 00:16:51.000]  也是信實守約的主
[00:16:51.000 --> 00:16:54.000]  他會來到,他會施行拯救
[00:16:54.000 --> 00:16:56.000]  他會次限憐憫
[00:16:56.000 --> 00:17:00.000]  這件事情是必然會發生的事情
[00:17:00.000 --> 00:17:02.000]  他再來的時候
[00:17:02.000 --> 00:17:08.000]  他會施行憐憫和審判
[00:17:08.000 --> 00:17:10.000]  因此第二節再講
[00:17:10.000 --> 00:17:12.000]  他說你要留意到
[00:17:12.000 --> 00:17:14.000]  當他再來的時候
[00:17:14.000 --> 00:17:18.000]  他來的日子,誰能當得起呢?
[00:17:18.000 --> 00:17:21.000]  他顯然的時候,誰能站立得住呢?
[00:17:21.000 --> 00:17:24.000]  因為他像煉金之人的火
[00:17:24.000 --> 00:17:27.000]  又像漂泊之人的鹼
[00:17:27.000 --> 00:17:30.000]  聖經特別提到當主再臨的時候
[00:17:30.000 --> 00:17:32.000]  當公義臨到的時候
[00:17:32.000 --> 00:17:34.000]  問一個問題
[00:17:34.000 --> 00:17:37.000]  誰能夠站立得住?
[00:17:37.000 --> 00:17:41.000]  誰能夠面對上帝公義的審判?
[00:17:41.000 --> 00:17:45.000]  正是講出當主再臨的時候
[00:17:45.000 --> 00:17:49.000]  不單止帶來憐憫,也帶來了審判
[00:17:49.000 --> 00:17:52.000]  而這個審判聖經講述到是一個試驗
[00:17:52.000 --> 00:17:54.000]  這個試驗就是講述到
[00:17:54.000 --> 00:17:57.000]  很多很多屬神的人
[00:17:57.000 --> 00:17:59.000]  在當時要面對一個檢驗
[00:17:59.000 --> 00:18:01.000]  一個測試
[00:18:01.000 --> 00:18:03.000]  當我們講到聖經裡面
[00:18:03.000 --> 00:18:05.000]  主耶穌再臨的時候
[00:18:05.000 --> 00:18:06.000]  你一定記得
[00:18:06.000 --> 00:18:08.000]  在《新約的方書》裡面
[00:18:08.000 --> 00:18:09.000]  當主耶穌講到
[00:18:09.000 --> 00:18:10.000]  他再來之前
[00:18:10.000 --> 00:18:12.000]  會有很多不同的事情發生
[00:18:12.000 --> 00:18:14.000]  簡單來說
[00:18:14.000 --> 00:18:17.000]  在英國世界會有很多的人
[00:18:17.000 --> 00:18:19.000]  因為教徒信仰的緣故
[00:18:19.000 --> 00:18:22.000]  是陷害基督徒
[00:18:22.000 --> 00:18:25.000]  將基督徒放在患難當中
[00:18:25.000 --> 00:18:26.000]  使他們講述到
[00:18:26.000 --> 00:18:28.000]  很多的信徒因為他們的信仰
[00:18:28.000 --> 00:18:31.000]  而受到傷害
[00:18:31.000 --> 00:18:32.000]  另一方面
[00:18:32.000 --> 00:18:34.000]  聖經提及不單止外面
[00:18:34.000 --> 00:18:37.000]  不信人對基督徒的傷害
[00:18:37.000 --> 00:18:39.000]  就算在基督徒之間
[00:18:39.000 --> 00:18:43.000]  在聖經馬特14章第十節的提及到
[00:18:43.000 --> 00:18:50.000]  就是到時必有許多的信徒跌倒
[00:18:50.000 --> 00:18:54.000]  而且他們會彼此的陷害
[00:18:54.000 --> 00:18:58.000]  彼此的恨惡
[00:18:58.000 --> 00:19:00.000]  當你小心讀的時候
[00:19:00.000 --> 00:19:03.000]  我想你一定會有深情會沉重
[00:19:03.000 --> 00:19:06.000]  我記得每次自己讀到經文的時候
[00:19:06.000 --> 00:19:07.000]  心裡都會想
[00:19:07.000 --> 00:19:10.000]  這些事情我們怎樣去面對
[00:19:10.000 --> 00:19:12.000]  但聖經的確預言著
[00:19:12.000 --> 00:19:14.000]  當主再來之前
[00:19:14.000 --> 00:19:18.000]  在信徒當中面對著這種情況
[00:19:18.000 --> 00:19:20.000]  很多人會跌倒
[00:19:20.000 --> 00:19:22.000]  亦都是彼此之間會恨惡
[00:19:22.000 --> 00:19:26.000]  有些基督徒會放棄他的信仰
[00:19:26.000 --> 00:19:29.000]  而且將他們心中的憤恨
[00:19:29.000 --> 00:19:34.000]  轉向了自己身邊的弟兄姊妹
[00:19:34.000 --> 00:19:38.000]  我不需要講很多實際經歷
[00:19:38.000 --> 00:19:40.000]  但大家都會體會
[00:19:40.000 --> 00:19:42.000]  這些事情已經開始
[00:19:42.000 --> 00:19:46.000]  在不同的教會出現
[00:19:46.000 --> 00:19:49.000]  但當聖經講述到這種情況的時候
[00:19:49.000 --> 00:19:52.000]  聖經在新約裏面特別給了前書
[00:19:52.000 --> 00:19:54.000]  就不斷講述一件事情
[00:19:54.000 --> 00:19:58.000]  聖經給了前書第四章第十二節
[00:19:58.000 --> 00:20:00.000]  聖經就這樣講
[00:20:00.000 --> 00:20:02.000]  我們也未必回到
[00:20:02.000 --> 00:20:03.000]  聖經就說
[00:20:03.000 --> 00:20:08.000]  「有火煉的試驗臨到你們
[00:20:08.000 --> 00:20:11.000]  不要以為奇怪
[00:20:11.000 --> 00:20:15.000]  以為遭遇到一些非常的事情」
[00:20:15.000 --> 00:20:19.000]  意味著這些事情的出現是必然會有
[00:20:19.000 --> 00:20:22.000]  或者說必須要有出現的事情
[00:20:22.000 --> 00:20:27.000]  因為這些是火煉的試驗
[00:20:27.000 --> 00:20:31.000]  當我們回顧我們自己中國的教會歷史
[00:20:31.000 --> 00:20:33.000]  大家一定會知道
[00:20:33.000 --> 00:20:36.000]  在中國政治動盪的時間
[00:20:36.000 --> 00:20:39.000]  特別是文化大革命的時間
[00:20:39.000 --> 00:20:43.000]  無數的教會要被封閉
[00:20:43.000 --> 00:20:45.000]  很多聖經被焚燒
[00:20:45.000 --> 00:20:49.000]  很多教徒面對著逼迫
[00:20:49.000 --> 00:20:51.000]  很多的英士媒人在過程當中
[00:20:51.000 --> 00:20:53.000]  他們做了一件事情
[00:20:53.000 --> 00:20:57.000]  他們就轉入了地下的教會
[00:20:57.000 --> 00:21:01.000]  在隱藏的地方他們去敬拜
[00:21:01.000 --> 00:21:04.000]  但也有一些教徒在這個情況下
[00:21:04.000 --> 00:21:06.000]  放棄了信仰
[00:21:06.000 --> 00:21:09.000]  覺得承受不了這些逼迫、這些患難
[00:21:09.000 --> 00:21:11.000]  但我們也同時看到
[00:21:11.000 --> 00:21:14.000]  有很多的教徒在那段時間
[00:21:14.000 --> 00:21:15.000]  他們沒有聖經
[00:21:15.000 --> 00:21:17.000]  但他們自己靜靜地
[00:21:17.000 --> 00:21:20.000]  拿到一本謹如的聖經去抄寫
[00:21:20.000 --> 00:21:22.000]  然後將抄寫到的經文
[00:21:22.000 --> 00:21:24.000]  自己一直背在心上
[00:21:24.000 --> 00:21:27.000]  就算有一天完全沒有聖經的時候
[00:21:27.000 --> 00:21:29.000]  他們心中仍然有神的說話
[00:21:29.000 --> 00:21:32.000]  有的弟兄姊妹他們自己靜靜地
[00:21:32.000 --> 00:21:35.000]  四、五個人在一個家裡的小房間
