
[00:00:00.000 --> 00:00:05.880]  菩提姐妹讓我們在聆聽主的說話
[00:19:09.960 --> 00:19:15.080]  這個就是今天想看的這段經文的核心
[00:19:15.080 --> 00:19:17.080]  第一部分我們要看的
[00:19:17.080 --> 00:19:19.080]  第五至第七節
[00:19:19.080 --> 00:19:21.240]  在這段聖經裡面給了一個課題
[00:19:21.240 --> 00:19:26.360]  它叫做「威仇的憂心是臣子民的聖請」
[00:19:26.360 --> 00:19:28.360]  在這個部分裡面
[00:19:28.360 --> 00:19:31.080]  先知俄巴底亞表達出的
[00:19:31.080 --> 00:19:36.840]  其實就是上帝一連串對以東的宣告
[00:19:36.840 --> 00:19:40.360]  所以來到這段聖經裡面
[00:19:40.360 --> 00:19:44.440]  我們會發現到俄巴底亞先知所寫的東西
[00:19:44.440 --> 00:19:48.120]  其實可以說是直接耶和華神的宣告
[00:19:48.120 --> 00:19:50.120]  他的行動
[00:19:50.120 --> 00:19:52.120]  他將會怎樣告訴我們
[00:19:52.120 --> 00:19:55.880]  當我們看回這段聖經的時候
[00:19:55.880 --> 00:20:02.280]  我們會具體地看到上帝怎樣記載到以東的下場
[00:20:02.280 --> 00:20:04.280]  譬如我們先看第五節
[00:20:04.280 --> 00:20:09.000]  這位先知俄巴底亞用了兩個比喻
[00:20:09.000 --> 00:20:16.040]  來比較以東人的心態和他們的作為
[00:20:16.040 --> 00:20:22.120]  哪兩個比喻呢
[00:20:22.120 --> 00:20:30.040]  第一就是道賊或者老弱的人來到他們當中
[00:20:30.040 --> 00:20:34.280]  而且是在晚間的時間來到他們當中
[00:20:34.280 --> 00:20:37.480]  第二個比喻就是談論到有關於
[00:20:37.480 --> 00:20:42.600]  在葡萄園裡面的工人在日間的時間
[00:20:42.600 --> 00:20:46.440]  來到在葡萄園裡面的工作
[00:20:46.440 --> 00:20:49.960]  為什麼要引用這兩個這樣的例子呢
[00:20:49.960 --> 00:20:52.760]  我相信這兩個例子最好的原因就是
[00:20:52.760 --> 00:20:56.760]  一個是夜一個是日
[00:20:56.760 --> 00:21:00.520]  這裡你再次看到猶太人對時間的看法
[00:21:00.520 --> 00:21:03.480]  開端是由夜去到日
[00:21:03.480 --> 00:21:06.760]  不是由日去到夜
[00:21:06.760 --> 00:21:11.240]  猶太人的新的一天是由日落開始來計算的
[00:21:11.240 --> 00:21:14.680]  不是由日出來計算的
[00:21:14.680 --> 00:21:16.680]  這是他們的曆法
[00:21:16.680 --> 00:21:21.080]  而在當時的古晉東的世界裡面
[00:21:21.080 --> 00:21:28.680]  夜晚和白天最普遍的活動是什麼呢
[00:21:28.680 --> 00:21:30.680]  夜晚就不用說了
[00:21:30.680 --> 00:21:34.760]  通常是道賊出來偷東西
[00:21:34.760 --> 00:21:39.320]  白天就是工人出來去做收割的工作
[00:21:39.320 --> 00:21:43.960]  所以在這裡特意用了兩個這樣的比喻
[00:21:43.960 --> 00:21:48.360]  來談論到在夜間和日間的時候
[00:21:48.360 --> 00:21:52.680]  同樣發生在你家裡的事情
[00:21:52.680 --> 00:21:53.640]  發生什麼事呢
[00:21:53.640 --> 00:21:56.840]  當夜間的時候道賊來到
[00:21:56.840 --> 00:21:59.880]  他們來搶東西也好
[00:21:59.880 --> 00:22:01.480]  聖經在這裡記載的就是
[00:22:01.480 --> 00:22:03.880]  他們搶東西的時候
[00:22:03.880 --> 00:22:08.680]  都有一個計劃想搶些什麼東西
[00:22:08.680 --> 00:22:11.800]  搶完他們就走了
[00:22:11.800 --> 00:22:15.000]  他們不是來放火
[00:22:15.000 --> 00:22:17.560]  殺人放火燒人家的房子
[00:22:17.560 --> 00:22:19.560]  然後全部變成灰燼
[00:22:19.560 --> 00:22:21.640]  不是這樣的
[00:22:21.640 --> 00:22:23.960]  他只想得到他自己想得到的東西
[00:22:23.960 --> 00:22:25.800]  為什麼會有道賊呢
[00:22:25.800 --> 00:22:30.120]  我相信這個涉及於當時古晉東的世界裡面
[00:22:30.120 --> 00:22:35.240]  有些人未必有地無法耕種的時候
[00:22:35.240 --> 00:22:39.960]  或者他們根本上由頭到尾都是流離失所的人
[00:22:39.960 --> 00:22:43.960]  他們怎樣養生怎樣生活
[00:22:43.960 --> 00:22:47.000]  你說牧師賊來的壞人來的
[00:22:47.000 --> 00:22:50.040]  當然要治他們的罪
[00:22:50.040 --> 00:22:52.520]  大兄姐妹如果你們想深一層
[00:22:52.520 --> 00:22:53.800]  在這個世界裡面
[00:22:53.800 --> 00:23:00.840]  是不是個個做賊的真的想做賊
[00:23:00.840 --> 00:23:03.960]  我小時候生活在西營盤
[00:23:03.960 --> 00:23:04.840]  香港西營盤
[00:23:04.840 --> 00:23:06.840]  西營盤是什麼地方呢
[00:23:06.840 --> 00:23:11.640]  西營盤是一個可以說是香港開埠最早的地區
[00:23:11.640 --> 00:23:19.720]  也是一個什麼三教九流的人都會存在的地區
[00:23:19.720 --> 00:23:22.920]  當我在這個地方生活的時候
[00:23:22.920 --> 00:23:31.640]  我們就會見到當地有很多做商家有錢的人
[00:23:31.640 --> 00:23:35.880]  沒錢做生意的就唯有打工
[00:23:35.880 --> 00:23:39.880]  有時打工你打到工就好了
[00:23:39.880 --> 00:23:41.800]  有時沒得打工的時候
[00:23:41.800 --> 00:23:43.400]  譬如簡單一點
[00:23:43.400 --> 00:23:47.560]  我們西營盤最多的工就是做孤離做操縱工作
[00:23:47.560 --> 00:23:52.600]  因為西營盤最出名的碼頭就叫三角碼頭
[00:23:52.600 --> 00:23:54.040]  三角碼頭大家知不知道
[00:23:54.040 --> 00:23:55.080]  戲都有得做的
[00:23:55.080 --> 00:23:57.640]  看看港產片
[00:23:57.640 --> 00:24:02.040]  很多黑社會在打鬥的地方
[00:24:02.040 --> 00:24:04.920]  有些人連台都沒力的
[00:24:04.920 --> 00:24:08.200]  你要他怎樣去做事呢
[00:24:08.200 --> 00:24:09.720]  於是乎怎樣
[00:24:09.720 --> 00:24:12.520]  小偷
[00:24:12.520 --> 00:24:15.720]  有時打下婆包
[00:24:15.720 --> 00:24:18.440]  不是少見的事來的
[00:24:18.440 --> 00:24:21.000]  打荷包打了你都不知道
[00:24:21.000 --> 00:24:22.680]  回到家你才知道
[00:24:22.680 --> 00:24:24.280]  咦 今天怎麼這麼輕
