
[00:00:00.000 --> 00:00:09.520]  今天會和大家去到馬太福音最後的登山補訓的最後兩節經文
[00:06:19.520 --> 00:06:24.400]  愚昧人或者是聰明人建房屋的比喻那麼簡單
[00:06:24.400 --> 00:06:29.760]  其實是連貫整個登山補訓的主題
[00:06:29.760 --> 00:06:33.920]  也都從寫作的結構來告訴我們
[00:06:33.920 --> 00:06:36.240]  馬太福音的作者馬太
[00:06:36.240 --> 00:06:41.120]  其實是很善於在一些重要的時間裏面
[00:06:41.120 --> 00:06:44.000]  加上一個註腳
[00:06:44.000 --> 00:06:47.440]  而這個註腳就將整段的
[00:06:47.440 --> 00:06:50.320]  他要說的聖經的一個段落
[00:06:50.320 --> 00:06:52.960]  當中的主旨
[00:06:52.960 --> 00:06:55.520]  將它凸顯了出來
[00:06:55.520 --> 00:06:58.800]  這種的寫作手法其實我們應該不陌生的
[00:06:58.800 --> 00:07:03.280]  其實最簡單的最直接的其中一個例子
[00:07:03.280 --> 00:07:04.560]  就在第一章17節
[00:07:04.560 --> 00:07:10.320]  我們可以翻譯到馬太福音第一章第17節的記載
[00:07:10.320 --> 00:07:11.760]  在這裏聖經這樣說
[00:07:11.760 --> 00:07:18.160]  他說這樣從阿伯拉罕到大衛共有十四代
[00:07:18.160 --> 00:07:23.600]  從大衛到遷至巴比倫的時候也有十四代
[00:07:23.600 --> 00:07:28.960]  從遷至巴比倫的時候到基督又有十四代
[00:07:28.960 --> 00:07:31.360]  是一個典型的註腳
[00:07:31.360 --> 00:07:34.640]  而這個註腳其實在解釋聖經的時候
[00:07:34.640 --> 00:07:37.360]  是有一個特別的用意告訴你
[00:07:37.360 --> 00:07:42.000]  怎樣去看聖經特別馬太福音裏面的族譜
[00:07:42.000 --> 00:07:45.600]  這一段的主旨是什麼
[00:07:45.600 --> 00:07:47.360]  我們之前已經說過了
[00:07:47.360 --> 00:07:51.600]  其實這個在上帝的故意的設計裏面
[00:07:51.600 --> 00:07:53.200]  去陳述給我們知道
[00:07:53.200 --> 00:07:59.840]  去重新看回上帝怎樣去建立大衛的皇朝
[00:07:59.840 --> 00:08:06.400]  來讓我們看到上帝以什麼為中心去選立人去跟隨他
[00:08:06.400 --> 00:08:08.320]  這個在之前已經說過了
[00:08:08.320 --> 00:08:09.520]  我不在這裏重複了
[00:08:09.520 --> 00:08:10.560]  如果不是的話
[00:08:10.560 --> 00:08:13.440]  原本我的計劃今天可以說短一點
[00:08:13.440 --> 00:08:16.000]  都會變成說到下午還沒完
[00:08:16.000 --> 00:08:20.240]  所以大家可以回去看回之前我們講道的錄影
[00:08:20.240 --> 00:08:23.120]  或者是錄音也可以的
[00:08:23.120 --> 00:08:25.040]  所以從這段聖經裏面
[00:08:25.040 --> 00:08:28.160]  我們又再次看到
[00:08:28.160 --> 00:08:33.760]  馬太在這裏要作出一個重要註腳
[00:08:33.760 --> 00:08:37.600]  提醒我們登山補訓
[00:08:37.600 --> 00:08:41.760]  究竟這段聖經從第五章到第七章裏面
[00:08:41.760 --> 00:08:46.080]  那個主軸是什麼東西
[00:08:46.080 --> 00:08:49.760]  我們看回經文的陳述
[00:08:49.760 --> 00:08:53.920]  20節他說:耶穌講完了這些話
[00:08:53.920 --> 00:08:58.400]  直接括著講到登山補訓的那一籠
[00:08:58.400 --> 00:09:00.800]  就是馬太福音第五章開始
[00:09:00.800 --> 00:09:05.280]  直到第七章的第27節
[00:09:05.280 --> 00:09:09.600]  當耶穌講完這一切的話之後
[00:09:09.600 --> 00:09:16.480]  眾人都稀奇他的教訓
[00:09:16.480 --> 00:09:20.080]  在這裏我們就要學習了解
[00:09:20.080 --> 00:09:24.480]  為什麼人們會稀奇
[00:09:24.480 --> 00:09:27.440]  什麼叫稀奇呢
[00:09:27.440 --> 00:09:30.720]  一般的弟兄姊妹會說稀奇很出奇
[00:09:30.720 --> 00:09:33.120]  很詫異
[00:09:33.120 --> 00:09:35.200]  很特別
[00:09:35.200 --> 00:09:39.280]  其實原來稀奇這個字眼在馬太福音裏面
[00:09:39.280 --> 00:09:44.160]  是總共直接的使用過四次的
[00:09:44.160 --> 00:09:46.400]  一會兒我們會逐段去看的
[00:09:46.400 --> 00:09:48.560]  第一次的使用就是我們這一段的
[00:09:48.560 --> 00:09:51.760]  聖經第七章的第28節
[00:09:51.760 --> 00:09:57.520]  說到人們聽完耶穌基督講話之後
[00:09:57.520 --> 00:10:00.880]  他們就稀奇他的教訓
[00:10:00.880 --> 00:10:02.160]  這是第一次的使用
[00:10:02.160 --> 00:10:09.360]  第二次的使用就是在第十三章的第54節
[00:10:09.360 --> 00:10:11.600]  我們就去看一看
[00:10:11.600 --> 00:10:15.200]  大家有聖經所以聽我說到要有聖經
[00:10:15.200 --> 00:10:19.680]  沒有聖經是聽不到的
[00:10:19.680 --> 00:10:23.360]  有些教會就方便信徒打幻燈片
[00:10:23.360 --> 00:10:25.760]  有好處有不好處的
[00:10:25.760 --> 00:10:32.560]  第十三章第54節在這裏也這樣說
[00:10:32.560 --> 00:10:33.840]  我由第53節開始讀
[00:10:33.840 --> 00:10:41.680]  耶穌說完了這些比喻就離開那裏
[00:10:41.680 --> 00:10:45.120]  第54節來到自己的家鄉
[00:10:45.120 --> 00:10:53.040]  在會堂裏教訓人甚至他們都稀奇
[00:10:53.040 --> 00:10:56.800]  又說到稀奇的問題
[00:10:56.800 --> 00:11:01.040]  留意這段聖經特別有一個註解給我們知道
[00:11:01.040 --> 00:11:06.080]  耶穌是說完了這些比喻
[00:11:06.080 --> 00:11:11.040]  結構和我們剛剛看的第七章第28節很像
[00:11:11.040 --> 00:11:15.520]  剛剛說完了這些說話之後
[00:11:15.520 --> 00:11:18.400]  人們又覺得稀奇
[00:11:18.400 --> 00:11:19.680]  來到這裏又稀奇
[00:11:19.680 --> 00:11:24.320]  第三次的使用就去到第十九章的第25節
[00:11:24.320 --> 00:11:28.400]  我們又揭開第十九章第25節
[00:11:28.400 --> 00:11:29.760]  大家看一看
[00:11:29.760 --> 00:11:34.000]  我們又從第23節我讀給大家聽
[00:11:34.000 --> 00:11:37.280]  第十九章23節
[00:11:37.280 --> 00:11:39.600]  耶穌對門徒說
[00:11:39.600 --> 00:11:42.400]  我實實在在告訴你們
[00:11:42.400 --> 00:11:45.840]  財主進天國是難的
[00:11:45.840 --> 00:11:47.920]  我又告訴你們
[00:11:47.920 --> 00:11:50.480]  駱駝穿過針的眼
[00:11:50.480 --> 00:11:54.720]  比財主進神的國還容易呢?
[00:11:54.720 --> 00:11:55.680]  留意了
[00:11:55.680 --> 00:12:03.600]  門徒聽見這話就稀奇得很
[00:12:03.600 --> 00:12:08.960]  說:這讓誰能得救呢?
[00:12:08.960 --> 00:12:11.360]  耶穌看著他們說
[00:12:11.360 --> 00:12:12.960]  在人是不能的
[00:12:12.960 --> 00:12:15.440]  在神凡事都能
[00:12:15.440 --> 00:12:17.360]  背就背得很熟
[00:12:17.360 --> 00:12:20.480]  不過內裡的意思是說些什麼呢?
[00:12:20.480 --> 00:12:22.400]  為什麼他們稀奇呢?
[00:12:22.400 --> 00:12:25.200]  這裡稀奇得很
[00:12:25.200 --> 00:12:27.760]  為什麼而稀奇得很呢?
[00:12:27.760 --> 00:12:32.880]  同樣聽見這話
[00:12:32.880 --> 00:12:35.680]  最後一次出現在馬太福音的
[00:12:35.680 --> 00:12:40.880]  是在第22章第33節
[00:12:40.880 --> 00:12:44.240]  我們又遣過去看看
[00:12:44.240 --> 00:12:51.120]  馬太福音第22章第33節
[00:12:51.120 --> 00:12:54.800]  我讀多一點點
[00:12:54.800 --> 00:12:57.920]  從第29節開始讀
[00:12:57.920 --> 00:13:01.600]  耶穌回答說:你們錯了
[00:13:01.600 --> 00:13:03.920]  因為不明白聖經
[00:13:03.920 --> 00:13:06.720]  也不曉得神的大能
[00:13:06.720 --> 00:13:08.720]  當復活的時候
[00:13:08.720 --> 00:13:10.960]  人也不娶也不嫁
[00:13:10.960 --> 00:13:13.680]  乃像天上的使者一樣
[00:13:13.680 --> 00:13:15.600]  論到死人復活
[00:13:15.600 --> 00:13:18.960]  神在經上向你們所說的
[00:13:18.960 --> 00:13:21.440]  你們沒有念過嗎?
[00:13:21.440 --> 00:13:24.800]  他說:我是阿伯拉罕的神
[00:13:24.800 --> 00:13:26.160]  以撒的神
[00:13:26.160 --> 00:13:28.160]  瓦國的神
[00:13:28.160 --> 00:13:30.480]  神不是死人的神
[00:13:30.480 --> 00:13:32.480]  乃是活人的神
[00:13:32.480 --> 00:13:35.920]  眾人聽見這話
[00:13:35.920 --> 00:13:39.440]  就稀奇他的教訓
[00:13:39.440 --> 00:13:42.240]  連續在馬太福音
[00:13:42.240 --> 00:13:49.200]  有系統地分佈在整卷的馬太福音裡面
[00:13:49.200 --> 00:13:54.160]  同時間說到耶穌基督有祂的講話
[00:13:54.160 --> 00:13:58.080]  人也因為聽了祂的講話之後
[00:13:58.080 --> 00:14:03.840]  覺得祂的講話使他們稀奇
[00:14:03.840 --> 00:14:06.400]  稀奇這個字眼
[00:14:06.400 --> 00:14:09.760]  在聖經同樣在馬太福音裡面
[00:14:09.760 --> 00:14:13.440]  有另一個同類的同義詞
[00:14:13.440 --> 00:14:16.080]  稀奇在希臘文裡面叫做
[00:14:16.080 --> 00:14:17.600]  Aklesio
[00:14:17.600 --> 00:14:21.120]  但是如果在希臘文另一個字眼
[00:14:21.120 --> 00:14:22.400]  Famaso
[00:14:22.400 --> 00:14:25.600]  也說到覺得很神奇
[00:14:25.600 --> 00:14:27.120]  很詫異
[00:14:27.120 --> 00:14:29.120]  不過它的用法有些不同
[00:14:29.120 --> 00:14:31.680]  如果大家有機會可以將它寫下來
[00:14:31.680 --> 00:14:32.640]  這些經節
[00:14:32.640 --> 00:14:34.000]  在第八章第十節
[00:14:34.000 --> 00:14:35.760]  八章第二十七節
[00:14:35.760 --> 00:14:37.680]  九章三十三節
[00:14:37.680 --> 00:14:39.680]  十五章三十一節
[00:14:39.680 --> 00:14:41.680]  二十一章第二十節
[00:14:41.680 --> 00:14:43.280]  二十二章二十二節
[00:14:43.280 --> 00:14:45.280]  二十七章第十四節
[00:14:45.280 --> 00:14:48.240]  在整個馬太福音裡面
[00:14:48.240 --> 00:14:50.480]  也用了這個字眼
[00:14:50.480 --> 00:14:51.920]  Famaso
[00:14:51.920 --> 00:14:57.360]  去表現出人當看到耶穌基督
[00:14:57.360 --> 00:15:01.520]  行完神蹟騎士之後的一種感覺
[00:15:01.520 --> 00:15:04.160]  譬如我們剛才列舉的例子裡面
[00:15:04.160 --> 00:15:06.160]  在第八章當中
[00:15:06.160 --> 00:15:13.120]  耶穌曾經和門徒在船上遇著大風浪
[00:15:13.120 --> 00:15:18.000]  然後耶穌斥責風浪叫祂停止的時候
[00:15:18.320 --> 00:15:24.080]  眾門徒在船上都感到很稀奇
[00:15:24.080 --> 00:15:26.080]  同樣也叫稀奇
[00:15:26.080 --> 00:15:28.080]  但這個字眼卻是另一個字眼
[00:15:28.080 --> 00:15:32.080]  是主動談及到耶穌一些行動
[00:15:32.080 --> 00:15:34.080]  行動
[00:15:34.080 --> 00:15:36.080]  神蹟騎士行動
[00:15:36.080 --> 00:15:38.080]  之後他們的一個感覺
[00:15:38.080 --> 00:15:40.080]  詫異的現象
[00:15:40.080 --> 00:15:41.280]  另一個典型例子
[00:15:41.280 --> 00:15:42.800]  第九章第三十三節
[00:15:42.800 --> 00:15:44.800]  耶穌將一個人
[00:15:44.800 --> 00:15:46.800]  他原本是一個啞巴
[00:15:46.800 --> 00:15:48.800]  被他身上的鬼趕走了之後
[00:15:48.800 --> 00:15:50.800]  他能夠再次說話
[00:15:50.800 --> 00:15:52.800]  在這件事上
[00:15:52.800 --> 00:15:58.800]  耶穌的眾身邊的人又覺得甚稀奇
[00:15:58.800 --> 00:16:00.800]  所以從這段聖經裡面
[00:16:00.800 --> 00:16:02.800]  讓我們看見
[00:16:02.800 --> 00:16:06.800]  原來稀奇在聖經裡面有兩種層次
[00:16:06.800 --> 00:16:08.800]  第一個層次就是在
[00:16:08.800 --> 00:16:10.800]  剛才所說神蹟騎士
[00:16:10.800 --> 00:16:12.800]  做了一些特別的事情
[00:16:12.800 --> 00:16:16.800]  人們看到有好處
[00:16:16.800 --> 00:16:20.800]  於是他們就覺得很神奇
[00:16:20.800 --> 00:16:22.800]  這個就是今天很多教會
[00:16:22.800 --> 00:16:26.800]  很喜歡使用的技術
[00:16:26.800 --> 00:16:30.800]  去吸引人回到教會當中
[00:16:30.800 --> 00:16:32.800]  當然我不是和大家一起討論
[00:16:32.800 --> 00:16:34.800]  究竟今天還有沒有神蹟騎士
[00:16:34.800 --> 00:16:36.800]  可以走出來的問題
[00:16:36.800 --> 00:16:38.800]  這個留待有機會
[00:16:38.800 --> 00:16:40.800]  和大家在其他的場合再討論
[00:16:40.800 --> 00:16:42.800]  不過從這段聖經裡面
[00:16:42.800 --> 00:16:44.800]  這個Ecclesial
[00:16:44.800 --> 00:16:46.800]  這個動詞
[00:16:46.800 --> 00:16:48.800]  就是我們今天所看的
[00:16:48.800 --> 00:16:50.800]  馬太福音第七章
[00:16:50.800 --> 00:16:54.800]  第28節所用的
[00:16:54.800 --> 00:16:56.800]  都是關乎於
[00:16:56.800 --> 00:17:02.800]  人聽了耶穌基督講話之後的反應
[00:17:02.800 --> 00:17:04.800]  而這些反應
[00:17:04.800 --> 00:17:06.800]  往往不是直根於
[00:17:06.800 --> 00:17:10.800]  誰人講話這麼簡單
[00:17:10.800 --> 00:17:12.800]  而是直根於
[00:17:12.800 --> 00:17:16.800]  那個人講的訊息的內容
[00:17:16.800 --> 00:17:20.800]  這個是一個很重要的學習
[00:17:20.800 --> 00:17:22.800]  特別我們做基督徒不能夠不學
[00:17:22.800 --> 00:17:30.800]  我們做基督徒千萬不可以因人廢言
[00:17:30.800 --> 00:17:32.800]  明不明白這句話是什麼意思
[00:17:32.800 --> 00:17:34.800]  因為誰人講
[00:17:34.800 --> 00:17:38.800]  所以他說的話就不值得聽
[00:17:38.800 --> 00:17:40.800]  反過來也可以這麼說
[00:17:40.800 --> 00:17:42.800]  你不是因為誰人講
[00:17:42.800 --> 00:17:44.800]  所以那個人講的東西
[00:17:44.800 --> 00:17:46.800]  你一定要全部要聽
[00:17:46.800 --> 00:17:52.800]  耶穌曾經有一個很出名的說話
[00:17:52.800 --> 00:17:54.800]  他對著門徒說
[00:17:54.800 --> 00:18:00.800]  法尼塞人和民是的說話
[00:18:00.800 --> 00:18:02.800]  你們要聽
[00:18:02.800 --> 00:18:04.800]  你有沒有聽錯
[00:18:04.800 --> 00:18:06.800]  耶穌是這樣教他們的
[00:18:06.800 --> 00:18:08.800]  你們要聽
[00:18:08.800 --> 00:18:10.800]  但不要跟從
[00:18:10.800 --> 00:18:14.800]  同樣道理
[00:18:14.800 --> 00:18:16.800]  在舊約聖經裏面
[00:18:16.800 --> 00:18:18.800]  創世紀
[00:18:18.800 --> 00:18:24.800]  當蛇在伊甸園裏面
[00:18:24.800 --> 00:18:26.800]  去和人說的話
[00:18:26.800 --> 00:18:28.800]  特別和女人說的話
[00:18:28.800 --> 00:18:30.800]  他講的話
[00:18:30.800 --> 00:18:32.800]  有沒有上帝的說話在裏面
[00:18:32.800 --> 00:18:36.800]  有啊
[00:18:36.800 --> 00:18:42.800]  叫他樹上的果子
[00:18:42.800 --> 00:18:44.800]  到處都可以吃
[00:18:44.800 --> 00:18:50.800]  除了那一棵樹的樹上的果子
[00:18:50.800 --> 00:18:52.800]  你不可吃
[00:18:52.800 --> 00:18:54.800]  對不對
[00:18:54.800 --> 00:18:56.800]  你不可吃
[00:18:56.800 --> 00:18:58.800]  對不對
[00:18:58.800 --> 00:19:00.800]  多加兩個字
[00:19:00.800 --> 00:19:02.800]  不可
[00:19:02.800 --> 00:19:04.800]  我
[00:19:04.800 --> 00:19:08.800]  我們要聽人說話
[00:19:08.800 --> 00:19:10.800]  甚至在教會聽傳道人說話
[00:19:10.800 --> 00:19:12.800]  聽一個信徒說的話
[00:19:12.800 --> 00:19:14.800]  不是因為他是牧師
[00:19:14.800 --> 00:19:16.800]  不是因為他是傳道人
[00:19:16.800 --> 00:19:18.800]  不是因為他是教會執事
[00:19:18.800 --> 00:19:20.800]  不是因為他是教會的領袖
[00:19:20.800 --> 00:19:22.800]  你還要聽
[00:19:22.800 --> 00:19:24.800]  你還要聽
[00:19:24.800 --> 00:19:26.800]  你還要聽
[00:19:26.800 --> 00:19:28.800]  這個聽的意思
[00:19:28.800 --> 00:19:30.800]  他說的一定對
[00:19:30.800 --> 00:19:32.800]  不是啊
[00:19:32.800 --> 00:19:34.800]  耶穌在這裏
[00:19:34.800 --> 00:19:36.800]  很清楚直著馬太福音的
[00:19:36.800 --> 00:19:38.800]  作者馬太
[00:19:38.800 --> 00:19:40.800]  不是作者
[00:19:40.800 --> 00:19:42.800]  記載者
[00:19:42.800 --> 00:19:44.800]  記載下來告訴他
[00:19:44.800 --> 00:19:46.800]  當人們聽到耶穌基督的話之後
[00:19:46.800 --> 00:19:48.800]  他們都
[00:19:48.800 --> 00:19:50.800]  稀奇
[00:19:50.800 --> 00:19:54.800]  他的教訓
[00:19:54.800 --> 00:20:00.800]  是因人的說話的內容而去作出回應
[00:20:00.800 --> 00:20:02.800]  所以第一節節目
[00:20:02.800 --> 00:20:04.800]  今天有些人會覺得
[00:20:04.800 --> 00:20:06.800]  我要回教會
[00:20:06.800 --> 00:20:08.800]  找名牧師講道
[00:20:08.800 --> 00:20:10.800]  他一定好
[00:20:10.800 --> 00:20:12.800]  一定聽的
[00:20:12.800 --> 00:20:14.800]  一定好
[00:20:14.800 --> 00:20:16.800]  比牧者會不會講錯道
[00:20:16.800 --> 00:20:18.800]  當然會
[00:20:18.800 --> 00:20:20.800]  一樣會講錯道
[00:20:20.800 --> 00:20:22.800]  那些不好的牧者
[00:20:22.800 --> 00:20:24.800]  講邪道
[00:20:24.800 --> 00:20:26.800]  湯全都很喜歡用這個字眼
[00:20:26.800 --> 00:20:28.800]  講邪道
[00:20:28.800 --> 00:20:30.800]  那是不是就不好聽
[00:20:30.800 --> 00:20:32.800]  如果你所屬的教會
[00:20:32.800 --> 00:20:34.800]  請了新來的牧者講那些講道
[00:20:34.800 --> 00:20:36.800]  全部是邪道
[00:20:36.800 --> 00:20:38.800]  那你是不是就要離開教會
[00:20:38.800 --> 00:20:40.800]  是不是
[00:20:40.800 --> 00:20:42.800]  這個牧者不好
[00:20:42.800 --> 00:20:44.800]  教會邪了
[00:20:44.800 --> 00:20:46.800]  所以不好
[00:20:46.800 --> 00:20:48.800]  我要離開
[00:20:48.800 --> 00:20:50.800]  你去不去一間教會
[00:20:50.800 --> 00:20:52.800]  你參不參加那個群體
[00:20:52.800 --> 00:20:54.800]  不是因為那個情況
[00:20:54.800 --> 00:20:56.800]  因為這樣
[00:20:56.800 --> 00:20:58.800]  基於你自己的個人的看法
[00:20:58.800 --> 00:21:00.800]  於是乎你就要離開
[00:21:00.800 --> 00:21:02.800]  不是的
[00:21:02.800 --> 00:21:04.800]  上帝有沒有叫你離開
[00:21:04.800 --> 00:21:06.800]  可能上帝就放你在這個教會裏面
[00:21:06.800 --> 00:21:08.800]  去和這個講邪道的牧者
[00:21:08.800 --> 00:21:10.800]  去作一個
[00:21:10.800 --> 00:21:12.800]  比對
[00:21:12.800 --> 00:21:14.800]  你能夠去知道
[00:21:14.800 --> 00:21:16.800]  是邪的道
[00:21:16.800 --> 00:21:18.800]  可能你甚至上帝
[00:21:18.800 --> 00:21:20.800]  使用你在這間教會裏面
[00:21:20.800 --> 00:21:22.800]  去幫助其他信徒
[00:21:22.800 --> 00:21:24.800]  從邪道當中學正道
[00:21:24.800 --> 00:21:26.800]  所以教會叫做正道
[00:21:26.800 --> 00:21:28.800]  不一定是正道的
[00:21:28.800 --> 00:21:30.800]  當然沒有教會叫你
[00:21:30.800 --> 00:21:32.800]  自己做邪道的
