
[00:00:00.000 --> 00:00:05.340]  在我們身處的澳洲雪梨直到現在5點10分
[00:05:18.240 --> 00:05:20.160]  可惜這個夢想不是這麼容易
[00:05:20.160 --> 00:05:20.720]  是不是
[00:05:20.720 --> 00:05:21.760]  你看最近這個
[00:05:21.760 --> 00:05:23.280]  都是那些南歐的人
[00:05:23.280 --> 00:05:23.760]  什麼都知道
[00:05:23.760 --> 00:05:25.520]  或者藝術是好東西的
[00:05:25.520 --> 00:05:27.680]  政治和經濟都很差
[00:05:27.680 --> 00:05:30.400]  你看那些意大利、希臘、西班牙
[00:05:30.400 --> 00:05:31.520]  全部是南歐的
[00:05:31.520 --> 00:05:32.960]  那邊是甜的
[00:05:32.960 --> 00:05:35.280]  甜的那些是西歐、北歐
[00:05:35.280 --> 00:05:36.640]  是北國、法國是不是
[00:05:36.640 --> 00:05:38.240]  中間會看到一些
[00:05:38.240 --> 00:05:40.240]  好了
[00:05:40.240 --> 00:05:41.360]  總之
[00:05:41.360 --> 00:05:44.320]  打了四個月
[00:05:44.320 --> 00:05:45.120]  戰利是怎樣
[00:05:45.120 --> 00:05:46.400]  就是協約國方面
[00:05:46.400 --> 00:05:47.840]  就是英國、法國
[00:05:47.840 --> 00:05:49.120]  什麼叫做協約國
[00:05:49.120 --> 00:05:50.720]  德國那邊叫做同盟國
[00:05:50.720 --> 00:05:52.160]  那個時候是一次大戰
[00:05:52.160 --> 00:05:54.000]  二次大戰之前同盟國就死了
[00:05:54.000 --> 00:05:55.840]  死了
[00:05:55.840 --> 00:05:57.920]  打了三四個月
[00:05:57.920 --> 00:06:02.960]  死了126萬多人
[00:06:02.960 --> 00:06:05.440]  結果只是推進了七英里
[00:06:05.440 --> 00:06:08.000]  七英里就是11公里
[00:06:08.000 --> 00:06:09.040]  拉他去戰
[00:06:09.040 --> 00:06:10.320]  為了11公里
[00:06:10.320 --> 00:06:13.440]  犧牲了一百多萬人的命
[00:06:13.440 --> 00:06:15.840]  11公里有多少
[00:06:15.840 --> 00:06:18.800]  唐人街來到這裡都不知道
[00:06:18.800 --> 00:06:21.440]  對不對
[00:06:21.440 --> 00:06:22.640]  好了
[00:06:22.640 --> 00:06:24.240]  再推前
[00:06:24.240 --> 00:06:27.280]  差不多又150年
[00:06:27.280 --> 00:06:28.480]  現代的歷史就是這樣
[00:06:28.480 --> 00:06:29.600]  其實古代的歷史都是這樣
[00:06:29.600 --> 00:06:31.680]  不過現代越來越密
[00:06:31.680 --> 00:06:33.680]  就是說
[00:06:33.680 --> 00:06:34.880]  差不多150年
[00:06:34.880 --> 00:06:39.680]  149年前至1863年的今天
[00:06:39.680 --> 00:06:41.680]  這個我都是為今天而準備的
[00:06:41.680 --> 00:06:43.520]  全部7月1號
[00:06:43.520 --> 00:06:44.560]  那天發生什麼事
[00:06:44.560 --> 00:06:47.120]  大家這個就不知道的
[00:06:47.120 --> 00:06:49.600]  美國的南北戰爭
[00:06:49.600 --> 00:06:51.040]  決定性的一役
[00:06:51.040 --> 00:06:52.720]  在Pennsylvania
[00:06:52.720 --> 00:06:54.240]  在賓夕法尼亞州
[00:06:54.240 --> 00:06:56.240]  Gettysburg那個地方
[00:06:56.240 --> 00:06:58.080]  這個戰爭開始
[00:06:58.080 --> 00:07:00.160]  直打了三天
[00:07:00.160 --> 00:07:02.480]  死了五萬多人
[00:07:02.480 --> 00:07:03.760]  當時就很厲害了
[00:07:03.760 --> 00:07:05.280]  結果南軍大敗
[00:07:05.280 --> 00:07:07.600]  就是李將軍領導的那些
[00:07:07.600 --> 00:07:11.920]  後來在那裡收拾戰匪的人
[00:07:11.920 --> 00:07:13.440]  舉行了一個儀式
[00:07:13.440 --> 00:07:17.280]  林肯當時邀請了一個很著名的人物來講
[00:07:17.280 --> 00:07:19.040]  但是那個著名的人物的演詞
[00:07:19.040 --> 00:07:20.640]  後來沒有什麼人記得
[00:07:20.640 --> 00:07:22.400]  反而作為總統的林肯
[00:07:22.400 --> 00:07:24.240]  那段引導的話
[00:07:24.240 --> 00:07:25.360]  三分鐘左右
[00:07:25.360 --> 00:07:27.040]  千古留名
[00:07:27.040 --> 00:07:28.000]  很多年前
[00:07:28.000 --> 00:07:30.960]  江澤民他之前也賣弄了兩個
[00:07:30.960 --> 00:07:33.120]  那段是著名的演說
[00:07:33.120 --> 00:07:34.080]  一開始
[00:07:34.080 --> 00:07:35.840]  Fourth Quarren seven years ago
[00:07:35.840 --> 00:07:37.840]  Our fathers brought forth on this continent
[00:07:37.840 --> 00:07:39.040]  a new nation
[00:07:39.040 --> 00:07:40.400]  conceived in liberty
[00:07:40.400 --> 00:07:42.240]  and dedicated to the proposition
[00:07:42.240 --> 00:07:44.240]  that all men are created equal
[00:07:44.240 --> 00:07:45.520]  六號講講講講講
[00:07:45.520 --> 00:07:47.200]  講到最後一句很出名
[00:07:47.200 --> 00:07:48.640]  That the government of the people
[00:07:48.640 --> 00:07:50.240]  by the people and for the people
[00:07:50.240 --> 00:07:52.080]  shall not perish from the earth
[00:07:52.080 --> 00:07:56.000]  民有民自民享的政府永不磨滅
[00:07:56.000 --> 00:07:58.000]  這個民有民自民享的概念
[00:07:58.000 --> 00:07:59.440]  後來影響到孫中山
[00:07:59.440 --> 00:08:03.280]  就變成所謂民族民權民生三民主義
[00:08:03.280 --> 00:08:06.400]  這些也是很粗淺的常識
[00:08:06.400 --> 00:08:07.840]  如果你聞所未聞
[00:08:07.840 --> 00:08:10.000]  就快點找些書來看看
[00:08:10.000 --> 00:08:11.600]  不要不知道這些
[00:08:11.600 --> 00:08:13.760]  好了
[00:08:13.760 --> 00:08:15.680]  值得注意的就是林肯那段演說
[00:08:15.680 --> 00:08:18.240]  是根據《聖經》的全部道理
[00:08:18.240 --> 00:08:20.000]  那麼
[00:08:20.000 --> 00:08:22.640]  全陽千古
[00:08:22.640 --> 00:08:25.600]  那不管如何
[00:08:25.600 --> 00:08:27.360]  這些是近代著名的
[00:08:27.360 --> 00:08:29.040]  以前更多
[00:08:29.040 --> 00:08:31.280]  歷代有人的意外就是有戰爭
[00:08:31.280 --> 00:08:34.800]  和平只不過是戰爭的一種喘息
[00:08:34.800 --> 00:08:36.000]  個個都期望和平
[00:08:36.000 --> 00:08:41.600]  但是個個都離不開戰爭
[00:08:41.600 --> 00:08:43.920]  如果我們說
[00:08:43.920 --> 00:08:46.800]  取消了一些郎情妾意
[00:08:46.800 --> 00:08:49.120]  愛情的成分
[00:08:49.120 --> 00:08:51.760]  電視上甚至文學上的一些歌曲
[00:08:51.760 --> 00:08:54.000]  文學作品乾脆沒什麼了
[00:08:54.000 --> 00:08:55.760]  真的
[00:08:55.760 --> 00:08:57.280]  有時候我去台灣聽
[00:08:57.280 --> 00:08:58.480]  唱那些閩南歌
[00:08:58.480 --> 00:09:00.720]  就等於香港的國語時代曲
[00:09:00.720 --> 00:09:02.720]  又或者那些英文流行曲
[00:09:02.720 --> 00:09:04.720]  其實唱來唱去都是三屁屁
[00:09:04.720 --> 00:09:05.840]  但是百唱不厭
[00:09:05.840 --> 00:09:07.440]  有很多花樣
[00:09:07.440 --> 00:09:09.520]  什麼歌曲主要都是愛情歌曲
[00:09:09.520 --> 00:09:10.720]  愛情歌曲唱什麼都好
[00:09:10.720 --> 00:09:11.680]  主要都是一個主題
[00:09:11.680 --> 00:09:13.600]  都是三個字
[00:09:13.600 --> 00:09:14.320]  是不是
[00:09:14.320 --> 00:09:15.440]  一個subject
[00:09:15.440 --> 00:09:16.560]  就怎樣誠懇化
[00:09:16.560 --> 00:09:17.840]  怎樣謙卑化
[00:09:17.840 --> 00:09:18.720]  它的work
[00:09:18.720 --> 00:09:20.240]  就怎樣熱烈化
[00:09:20.240 --> 00:09:21.200]  然後它的object
[00:09:21.200 --> 00:09:22.160]  就怎樣美麗化
[00:09:22.160 --> 00:09:22.880]  怎樣英俊化
[00:09:22.880 --> 00:09:24.160]  怎樣可愛化
[00:09:24.160 --> 00:09:25.120]  是不是
[00:09:25.120 --> 00:09:26.320]  什麼愛情歌曲
[00:09:26.320 --> 00:09:28.480]  撕下都是那三個字
[00:09:28.480 --> 00:09:30.480]  如果儘管如此
[00:09:30.480 --> 00:09:32.080]  沒有了根本就沒什麼看
[00:09:32.080 --> 00:09:32.720]  好了
[00:09:32.720 --> 00:09:34.240]  同一道理
[00:09:34.240 --> 00:09:36.000]  如果沒有了刀光劍影
[00:09:36.000 --> 00:09:38.080]  沒有了槍林彈雨
[00:09:38.080 --> 00:09:40.480]  電視新聞就不知道播什麼了
[00:09:40.480 --> 00:09:42.160]  其實真的很慨嘆
[00:09:42.160 --> 00:09:43.680]  你打不起來
[00:09:43.680 --> 00:09:44.720]  每天的新聞
[00:09:44.720 --> 00:09:46.400]  其實主要都是打打殺殺
[00:09:46.400 --> 00:09:48.400]  或者準備打打殺殺
[00:09:48.400 --> 00:09:50.800]  不是東方打就西方打
[00:09:50.800 --> 00:09:52.000]  唉 真的
[00:09:52.000 --> 00:09:54.000]  基本上就是如此
[00:09:54.000 --> 00:09:56.000]  所以有時候想到人都很矛盾
[00:09:56.000 --> 00:09:58.800]  男歡女愛就是愛情
[00:09:58.800 --> 00:10:01.360]  愛情的結果就是製造生命
[00:10:01.360 --> 00:10:02.480]  天地安排
[00:10:02.480 --> 00:10:04.400]  其實我們每個人都受天地安排
[00:10:04.400 --> 00:10:07.840]  為什麼拍拖之時戀愛之時會這麼什麼呢
[00:10:07.840 --> 00:10:10.480]  其實是上天的旨意安排安排
[00:10:10.480 --> 00:10:12.240]  你們將來生育累
[00:10:12.240 --> 00:10:14.000]  繁殖下一代
[00:10:14.000 --> 00:10:16.640]  預先給一些appetizer
[00:10:16.640 --> 00:10:18.640]  吃主餐之前
[00:10:18.640 --> 00:10:21.680]  讓你覺得很甜蜜
[00:10:21.680 --> 00:10:23.200]  將來之味道
[00:10:23.200 --> 00:10:25.920]  柴米油鹽醬草茶生兒育女
[00:10:25.920 --> 00:10:27.440]  十月懷胎
[00:10:27.440 --> 00:10:29.440]  不不不 不管如此
[00:10:29.440 --> 00:10:31.200]  代代是這麼傳下去
[00:10:31.200 --> 00:10:32.000]  好
[00:10:32.000 --> 00:10:34.320]  愛情結果製造生命
[00:10:34.320 --> 00:10:37.120]  但是戰爭毀滅生命
[00:10:37.120 --> 00:10:38.320]  那你說
[00:10:38.320 --> 00:10:40.320]  萬載千年
[00:10:40.320 --> 00:10:42.320]  我們人類究竟是萬物之靈呢
[00:10:42.320 --> 00:10:45.040]  因為萬物之中都挺愚蠢的一種
[00:10:45.040 --> 00:10:46.080]  明白嗎
[00:10:46.080 --> 00:10:48.080]  我們早晚都會引述
[00:10:48.080 --> 00:10:50.640]  中國在現代最好的反戰文學
[00:10:50.640 --> 00:10:54.480]  反戰藝術就莫如看幾年前的雷霆救兵
[00:10:54.480 --> 00:10:57.840]  一開頭就好像落萬大燈綠的鏡頭
[00:10:57.840 --> 00:10:59.520]  晶晶撞撞的
[00:10:59.520 --> 00:11:01.760]  那個燈綠一下子落一粒子彈就死了
[00:11:01.760 --> 00:11:03.600]  剛剛頭熱 除了降溫
[00:11:03.600 --> 00:11:04.800]  有沒有看過莫
[00:11:04.800 --> 00:11:06.800]  然後那些立即
[00:11:06.800 --> 00:11:08.800]  幾秒鐘前還在山區
[00:11:08.800 --> 00:11:10.560]  一個年輕人十幾二十歲
[00:11:10.560 --> 00:11:12.560]  驗血報告什麼都正常
[00:11:12.560 --> 00:11:13.440]  都很健康
[00:11:13.440 --> 00:11:14.960]  立即就變成
[00:11:14.960 --> 00:11:16.480]  然後掉到水雪上
[00:11:16.480 --> 00:11:18.480]  然後變成浮屍
[00:11:18.480 --> 00:11:19.680]  頭尾幾秒鐘就死了
[00:11:19.680 --> 00:11:21.680]  一個生命就這樣沒了
[00:11:21.680 --> 00:11:22.560]  是吧
[00:11:22.560 --> 00:11:23.360]  中國古代的
[00:11:23.360 --> 00:11:24.400]  譬如說講文章
[00:11:24.400 --> 00:11:25.760]  不是電影那麼摩登
[00:11:25.760 --> 00:11:27.520]  最出名的反戰文章
[00:11:27.520 --> 00:11:29.280]  就是《吊古戰長文》
[00:11:29.280 --> 00:11:30.240]  大家可能還沒讀過
[00:11:30.240 --> 00:11:31.600]  很好的文章
[00:11:31.600 --> 00:11:32.640]  有時候
[00:11:32.640 --> 00:11:33.600]  這些好的文章
[00:11:33.600 --> 00:11:34.560]  不要說一定讀中文
[00:11:34.560 --> 00:11:35.760]  是一定讀的
[00:11:35.760 --> 00:11:39.280]  好的文章是所有人的共同財產
[00:11:39.280 --> 00:11:41.120]  我們一旦有這樣的恩賜
[00:11:41.120 --> 00:11:41.760]  懂得中文
[00:11:41.760 --> 00:11:43.680]  而不懂得欣賞這些好的作品
[00:11:43.680 --> 00:11:45.760]  真是浪費了
[00:11:45.760 --> 00:11:46.720]  最後那段
[00:11:46.720 --> 00:11:48.960]  滄滄聲聞誰無父母
[00:11:48.960 --> 00:11:51.520]  疲憊諷惚為其不愁
[00:11:51.520 --> 00:11:53.920]  誰無兄弟如足如數
[00:11:53.920 --> 00:11:56.320]  誰無夫婦如賓如遊
[00:11:56.320 --> 00:11:57.840]  生也何恩
[00:11:57.840 --> 00:11:59.360]  殺之何救
[00:11:59.360 --> 00:12:00.160]  哎呀
[00:12:00.160 --> 00:12:00.720]  我頭痛
[00:12:00.720 --> 00:12:02.400]  一聽到文言文我就不懂了
[00:12:02.400 --> 00:12:04.320]  其實不是那麼深
[00:12:04.320 --> 00:12:06.240]  只要你肯虛心
[00:12:06.240 --> 00:12:06.960]  肯讀
[00:12:06.960 --> 00:12:08.480]  裡面很美麗的文字
[00:12:08.480 --> 00:12:09.440]  不是很動人
[00:12:09.440 --> 00:12:10.720]  滄滄聲聞
[00:12:10.720 --> 00:12:12.640]  有誰沒有父母的
[00:12:12.640 --> 00:12:14.000]  特別是在座的女士
[00:12:14.000 --> 00:12:14.640]  你都知道
[00:12:14.640 --> 00:12:15.920]  她做過媽媽的
[00:12:15.920 --> 00:12:17.520]  很辛苦的
[00:12:17.520 --> 00:12:19.760]  婆婆那九個月多
[00:12:19.760 --> 00:12:21.120]  然後千辛萬苦
[00:12:21.120 --> 00:12:22.320]  就算現代的
[00:12:22.320 --> 00:12:24.880]  不久以前蘇牧師的媳婦
[00:12:24.880 --> 00:12:27.200]  幾分鐘之間就從生到死
[00:12:27.200 --> 00:12:29.360]  幾萬人有一個這樣的機會
[00:12:29.360 --> 00:12:31.200]  胎水倒流落到血裡
[00:12:31.200 --> 00:12:31.840]  沒得救的
[00:12:31.840 --> 00:12:32.880]  到現在都
[00:12:32.880 --> 00:12:34.000]  這件事很多人都知道
[00:12:34.000 --> 00:12:36.160]  蘇牧師的家書說出來的
[00:12:36.160 --> 00:12:37.280]  生到病死
[00:12:37.280 --> 00:12:41.040]  所以真是舊時生子同閻羅王隔張紙的
[00:12:41.040 --> 00:12:43.280]  所以有時真是不孝順父母
[00:12:43.280 --> 00:12:44.880]  真的沒天理
[00:12:44.880 --> 00:12:47.440]  有些人說生子方知父母恩
[00:12:47.440 --> 00:12:49.440]  到自己生的時候
[00:12:49.440 --> 00:12:52.240]  就知道當日媽媽生你都是這麼辛苦的
[00:12:52.240 --> 00:12:53.440]  這個不用說了
[00:12:53.440 --> 00:12:54.960]  留給母親自己說
[00:12:54.960 --> 00:12:57.040]  留給別人自己說
[00:12:57.040 --> 00:12:58.640]  然後生出來都夠了
[00:12:58.640 --> 00:12:59.840]  是不是?我講過很多次
[00:12:59.840 --> 00:13:01.280]  為什麼人要學滿月
[00:13:01.280 --> 00:13:03.280]  就是說保障了他的生存率
[00:13:03.280 --> 00:13:04.480]  因為在出生到一個月
[00:13:04.480 --> 00:13:05.280]  那三十天之間
[00:13:05.280 --> 00:13:06.720]  已經有很多腰節
[00:13:06.720 --> 00:13:09.120]  尤其是以前的醫藥衛生沒進步
[00:13:09.120 --> 00:13:11.840]  死亡率很高的
[00:13:11.840 --> 00:13:14.560]  生了很多個未必養得大
[00:13:14.560 --> 00:13:15.840]  然後一直辛辛苦苦
[00:13:15.840 --> 00:13:16.480]  捱更底夜
[00:13:16.480 --> 00:13:17.120]  多少病
[00:13:17.120 --> 00:13:18.160]  以前沒有針打
[00:13:18.160 --> 00:13:20.160]  現在打了各種免疫針
[00:13:20.160 --> 00:13:22.080]  多難才可以神高神大
[00:13:22.080 --> 00:13:23.360]  十八九歲
[00:13:23.360 --> 00:13:25.280]  五六尺一個人
[00:13:25.280 --> 00:13:27.840]  一粒子彈
[00:13:27.840 --> 00:13:30.800]  立即成功盡廢
[00:13:30.800 --> 00:13:31.920]  是不是?
[00:13:31.920 --> 00:13:32.960]  生他養他
[00:13:32.960 --> 00:13:34.160]  陀他教他
[00:13:34.160 --> 00:13:36.400]  全部
[00:13:36.400 --> 00:13:37.600]  這個人多愚蠢
[00:13:37.600 --> 00:13:39.280]  戰爭多野蠻
[00:13:39.280 --> 00:13:41.200]  所以那個吊骨戰場說
[00:13:41.200 --> 00:13:45.040]  生也何恩殺之何救
[00:13:45.040 --> 00:13:47.600]  生育一個人要多大的恩德
[00:13:47.600 --> 00:13:49.520]  多多心血
[00:13:49.520 --> 00:13:50.960]  綿幹碎濕
[00:13:50.960 --> 00:13:52.400]  雖然我們以前也講過
[00:13:52.400 --> 00:13:55.280]  我讀那些詩給大家聽
[00:13:55.280 --> 00:13:56.320]  殺就殺
[00:13:56.320 --> 00:13:57.120]  殺之何救
[00:13:57.120 --> 00:13:59.600]  你說多大恩德
[00:13:59.600 --> 00:14:03.200]  不過很難講
[00:14:03.200 --> 00:14:05.840]  所以難怪今次的經文
[00:14:05.840 --> 00:14:07.360]  其實要講很多樣東西
[00:14:07.360 --> 00:14:08.960]  為什麼選最短那句呢
[00:14:08.960 --> 00:14:10.560]  其實是不斷的循環
[00:14:10.560 --> 00:14:11.840]  全道書三章八章
[00:14:11.840 --> 00:14:13.760]  爭戰有時和好有時
[00:14:13.760 --> 00:14:18.480]  戰爭與和平好像不斷的循環
[00:14:18.480 --> 00:14:19.440]  千百年來
[00:14:19.440 --> 00:14:20.080]  幾千年來
[00:14:20.080 --> 00:14:22.160]  人有時也夢想和平
[00:14:22.160 --> 00:14:26.080]  但是從來沒有真正實現過
[00:14:26.080 --> 00:14:28.080]  以為歐戰那麼慘
[00:14:28.080 --> 00:14:29.040]  搞了國際聯盟
[00:14:29.040 --> 00:14:30.160]  從此不可以中招
[00:14:30.160 --> 00:14:31.600]  生蟲拐蟀
[00:14:31.600 --> 00:14:32.640]  然後隔二十年
[00:14:32.640 --> 00:14:33.920]  二次大戰
[00:14:33.920 --> 00:14:35.760]  太慘了
[00:14:35.760 --> 00:14:37.840]  這次是聯合國
[00:14:37.840 --> 00:14:38.960]  聯合國成立之後
[00:14:38.960 --> 00:14:40.480]  雖然二次大戰完了之後
[00:14:40.480 --> 00:14:41.520]  似乎沒有第三次
[00:14:41.520 --> 00:14:42.800]  但其實也有了
[00:14:42.800 --> 00:14:44.080]  那些韓戰、越戰
[00:14:44.080 --> 00:14:46.000]  和世界各地的冷戰
[00:14:46.000 --> 00:14:48.560]  在文化戰爭學上不是的
[00:14:48.560 --> 00:14:50.800]  是吧
[00:14:50.800 --> 00:14:52.400]  所以
