
[00:00:00.000 --> 00:00:04.320]  各位頂姐妹你好
[00:06:03.520 --> 00:06:05.520]  「奧秘」的意思
[00:06:05.520 --> 00:06:07.520]  基本意思是一樣
[00:06:07.520 --> 00:06:08.520]  本來是蓋上的
[00:06:08.520 --> 00:06:09.520]  大家不知道的
[00:06:09.520 --> 00:06:10.520]  現在打開告訴你
[00:06:10.520 --> 00:06:13.520]  如果不是上帝直接告訴你的時候
[00:06:13.520 --> 00:06:15.520]  你無法用人的方法去理解
[00:06:15.520 --> 00:06:19.520]  這裏的內容是指向
[00:06:19.520 --> 00:06:23.520]  我們面對將來
[00:06:23.520 --> 00:06:26.520]  肉身的身體如何改變
[00:06:26.520 --> 00:06:28.520]  去到天堂
[00:06:28.520 --> 00:06:30.520]  這段經文可以說是全本聖經裏
[00:06:30.520 --> 00:06:32.520]  講得最清楚的一段聖經
[00:06:32.520 --> 00:06:35.520]  這段經文裏面還有這個字眼
[00:06:35.520 --> 00:06:37.520]  「就在一剎那
[00:06:37.520 --> 00:06:38.520]  眨眼之間
[00:06:38.520 --> 00:06:42.520]  豪同末次吹響的時間」
[00:06:42.520 --> 00:06:44.520]  「一剎那」
[00:06:44.520 --> 00:06:46.520]  這個翻譯是相當之好的
[00:06:46.520 --> 00:06:48.520]  因為整本聖經只有這字出現過一次
[00:06:48.520 --> 00:06:50.520]  「一剎那」呢
[00:06:50.520 --> 00:06:54.520]  「一剎那」這個字眼
[00:06:54.520 --> 00:06:57.520]  就是我們英文的atom
[00:06:57.520 --> 00:07:03.520]  就是核子的字眼
[00:07:03.520 --> 00:07:05.520]  很小很小
[00:07:05.520 --> 00:07:08.520]  而且原本的意思是
[00:07:08.520 --> 00:07:10.520]  不能再分開
[00:07:10.520 --> 00:07:12.520]  即是不能切開
[00:07:12.520 --> 00:07:15.520]  即是說是一個非常短暫
[00:07:15.520 --> 00:07:19.520]  並且不能再分開的時刻
[00:07:19.520 --> 00:07:21.520]  用另一個方法形容
[00:07:21.520 --> 00:07:23.520]  就是眨眼
[00:07:23.520 --> 00:07:25.520]  英文也是這個意思
[00:07:25.520 --> 00:07:27.520]  像是將眼睛眨一眨
[00:07:27.520 --> 00:07:29.520]  中英文也有
[00:07:29.520 --> 00:07:31.520]  眨眼間
[00:07:31.520 --> 00:07:33.520]  形容是很短很快的時間
[00:07:33.520 --> 00:07:35.520]  不單止短
[00:07:35.520 --> 00:07:37.520]  加上上面也說
[00:07:37.520 --> 00:07:39.520]  這個短的時間是一刻鐘的
[00:07:39.520 --> 00:07:41.520]  不是分一個過程的
[00:07:41.520 --> 00:07:43.520]  不是慢慢漸進的
[00:07:43.520 --> 00:07:45.520]  是立即的
[00:07:45.520 --> 00:07:47.520]  那個時間還有第三個形容
[00:07:47.520 --> 00:07:50.520]  就是號筒末次吹響的時候
[00:07:50.520 --> 00:07:53.520]  聖經提到幾次主耶穌回來的時候
[00:07:53.520 --> 00:07:55.520]  包括啟示錄 馬來福音
[00:07:55.520 --> 00:07:57.520]  包括福音書 主宰來的時候
[00:07:57.520 --> 00:07:59.520]  也會提到號筒吹響
[00:07:59.520 --> 00:08:02.520]  用當時他們的文化表達方法
[00:08:02.520 --> 00:08:04.520]  就是耶穌回來的時候
[00:08:04.520 --> 00:08:07.520]  各方用神的使者吹號筒
[00:08:07.520 --> 00:08:10.520]  被人召集到上帝面前
[00:08:10.520 --> 00:08:12.520]  宣佈耶穌基督再回來
[00:08:12.520 --> 00:08:14.520]  這個特別用的字眼就是
[00:08:14.520 --> 00:08:16.520]  末次吹響 最後一次
[00:08:16.520 --> 00:08:18.520]  最後一次發生什麼事呢
[00:08:18.520 --> 00:08:20.520]  一會兒我們會再看
[00:08:20.520 --> 00:08:22.520]  不過從這段經文
[00:08:22.520 --> 00:08:25.520]  如果有些傳統的華人教會
[00:08:25.520 --> 00:08:27.520]  很多都是這樣相信的
[00:08:27.520 --> 00:08:29.520]  關於主宰來
[00:08:29.520 --> 00:08:31.520]  如果有些神學背景
[00:08:31.520 --> 00:08:34.520]  你知道一個叫時代論的看法
[00:08:34.520 --> 00:08:36.520]  這些經文對他們來說
[00:08:36.520 --> 00:08:37.520]  是解釋有困難的
[00:08:37.520 --> 00:08:39.520]  因為他們相信耶穌回來
[00:08:39.520 --> 00:08:40.520]  接了一群人上天堂
[00:08:40.520 --> 00:08:42.520]  地上有大災難
[00:08:42.520 --> 00:08:44.520]  災前被提及了
[00:08:44.520 --> 00:08:46.520]  地上有大災難
[00:08:46.520 --> 00:08:48.520]  然後耶穌才正式回來
[00:08:48.520 --> 00:08:50.520]  耶穌回來分開兩次的程序
[00:08:50.520 --> 00:08:52.520]  還有些不同的
[00:08:52.520 --> 00:08:54.520]  因為這個看法
[00:08:54.520 --> 00:08:56.520]  還有些不同的改變
[00:08:56.520 --> 00:08:58.520]  不過今天我無意走去仔細講
[00:08:58.520 --> 00:09:00.520]  但這段經文告訴我們
[00:09:00.520 --> 00:09:02.520]  在很短的時間
[00:09:02.520 --> 00:09:04.520]  並且不是在過程之間
[00:09:04.520 --> 00:09:06.520]  發生了以下的事
[00:09:06.520 --> 00:09:09.520]  以下的事令到剛才那種看法
[00:09:09.520 --> 00:09:11.520]  將教會被提及
[00:09:11.520 --> 00:09:15.520]  耶穌正式來到世界
[00:09:15.520 --> 00:09:17.520]  分開兩個階段
[00:09:17.520 --> 00:09:19.520]  這個說法
[00:09:19.520 --> 00:09:21.520]  大致上我相信這段經文不是很容許的
[00:09:21.520 --> 00:09:23.520]  我相信耶穌回來
[00:09:23.520 --> 00:09:25.520]  和教會被提
[00:09:25.520 --> 00:09:27.520]  是同一個時間發生的
[00:09:27.520 --> 00:09:29.520]  發生了兩件事
[00:09:29.520 --> 00:09:31.520]  經文說
[00:09:31.520 --> 00:09:33.520]  死人要復活
[00:09:33.520 --> 00:09:35.520]  成為不扭壞
[00:09:35.520 --> 00:09:37.520]  這是第一
[00:09:37.520 --> 00:09:39.520]  第二我們也要改變
[00:09:39.520 --> 00:09:43.520]  死人要復活成為不扭壞
[00:09:43.520 --> 00:09:45.520]  意思是
[00:09:45.520 --> 00:09:47.520]  那些已經
[00:09:47.520 --> 00:09:49.520]  在耶穌回來的時候
[00:09:49.520 --> 00:09:51.520]  他們已經早已安息主懷
[00:09:51.520 --> 00:09:53.520]  即是已經死了
[00:09:53.520 --> 00:09:55.520]  然後耶穌再回來
[00:09:55.520 --> 00:09:57.520]  這些人經文說
[00:09:57.520 --> 00:09:59.520]  他們要復活成為不扭壞
[00:09:59.520 --> 00:10:01.520]  用這個提瑟羅加前書說
[00:10:01.520 --> 00:10:03.520]  在先後之序上
[00:10:03.520 --> 00:10:05.520]  這班人會先復活
[00:10:05.520 --> 00:10:07.520]  去到上帝面前
[00:10:07.520 --> 00:10:09.520]  同時哥林多前書說
[00:10:09.520 --> 00:10:11.520]  在同時一剎那之間
[00:10:11.520 --> 00:10:13.520]  可能有先後的次序
[00:10:13.520 --> 00:10:15.520]  不過時間非常短
[00:10:15.520 --> 00:10:17.520]  好像斬了那麼快
[00:10:17.520 --> 00:10:19.520]  我們也要改變
[00:10:19.520 --> 00:10:21.520]  這很明顯和上文有分別
[00:10:21.520 --> 00:10:23.520]  即是上文是指死人要復活
[00:10:23.520 --> 00:10:25.520]  我們也要改變
[00:10:25.520 --> 00:10:27.520]  即是當主耶穌回來的時候
[00:10:27.520 --> 00:10:29.520]  那些仍然活著的信徒
[00:10:29.520 --> 00:10:31.520]  例如今天耶穌回來
[00:10:31.520 --> 00:10:33.520]  今天耶穌在我們崇拜的聚會當中
[00:10:33.520 --> 00:10:35.520]  耶穌在崇拜的聚會當中
[00:10:35.520 --> 00:10:37.520]  耶穌回來了
[00:10:37.520 --> 00:10:39.520]  因為耶穌何時回來
[00:10:39.520 --> 00:10:41.520]  是隨時都會回來
[00:10:41.520 --> 00:10:43.520]  仍然在世上
[00:10:43.520 --> 00:10:45.520]  跟從祂的兒女們
[00:10:45.520 --> 00:10:47.520]  我們身體也要改變
[00:10:47.520 --> 00:10:49.520]  兩者都有共同的地方
[00:10:49.520 --> 00:10:51.520]  雖然一個已經離開世界
[00:10:51.520 --> 00:10:53.520]  可能是一千年、二千年
[00:10:53.520 --> 00:10:55.520]  甚至這麼長的時間
[00:10:55.520 --> 00:10:57.520]  有些是活生生的
[00:10:57.520 --> 00:10:59.520]  但耶穌回來的時候
[00:10:59.520 --> 00:11:01.520]  這兩種好像很不同
[00:11:01.520 --> 00:11:03.520]  有些埋葬了
[00:11:03.520 --> 00:11:05.520]  已經無法再找回
[00:11:05.520 --> 00:11:07.520]  祂的身軀
[00:11:07.520 --> 00:11:09.520]  不過兩者同樣的
[00:11:09.520 --> 00:11:11.520]  無論是活著的
[00:11:11.520 --> 00:11:13.520]  或耳睡的
[00:11:13.520 --> 00:11:15.520]  身體也會改變
[00:11:15.520 --> 00:11:17.520]  換言之
[00:11:17.520 --> 00:11:21.520]  這樣的離開世界
[00:11:21.520 --> 00:11:25.520]  和仍然活著存留的人
[00:11:25.520 --> 00:11:27.520]  他們在耶穌回來的時候
[00:11:27.520 --> 00:11:29.520]  這個叫做末次浩同操享的時候
[00:11:29.520 --> 00:11:31.520]  我們也會見到主
[00:11:31.520 --> 00:11:33.520]  榮耀的降臨
[00:11:33.520 --> 00:11:35.520]  我們身上發生了很大的變化
[00:11:35.520 --> 00:11:39.520]  就是我們身體會靠著聖名
[00:11:39.520 --> 00:11:41.520]  靠著神的大能
[00:11:41.520 --> 00:11:43.520]  變成另外一種存在的形態
[00:11:43.520 --> 00:11:45.520]  保羅開始的時候說
[00:11:45.520 --> 00:11:49.520]  血肉之軀不能承受上帝國
[00:11:49.520 --> 00:11:51.520]  他正是說這件事
[00:11:51.520 --> 00:11:53.520]  我們身體會慢慢長大
[00:11:53.520 --> 00:11:55.520]  慢慢老
[00:11:55.520 --> 00:11:57.520]  慢慢衰殘
[00:11:57.520 --> 00:11:59.520]  這是自然現象
[00:11:59.520 --> 00:12:01.520]  無論你的身體保持多好
[00:12:01.520 --> 00:12:04.520]  有一天我們身體衰殘到一個地步
[00:12:04.520 --> 00:12:07.520]  是不能夠再繼續下去
[00:12:07.520 --> 00:12:09.520]  保羅說這種身體
[00:12:09.520 --> 00:12:11.520]  這種身體狀況
[00:12:11.520 --> 00:12:13.520]  無論你什麼年紀多麼的長壯
[00:12:13.520 --> 00:12:15.520]  和進入上帝國
[00:12:15.520 --> 00:12:19.520]  進入天堂是兩種不同的存在模式
[00:12:19.520 --> 00:12:21.520]  我們需要經過這種改變
[00:12:21.520 --> 00:12:25.520]  經過這些改變之後
[00:12:25.520 --> 00:12:32.520]  會發生53至57節
[00:12:32.520 --> 00:12:35.520]  說這種改變是怎樣的改變
[00:12:35.520 --> 00:12:37.520]  或者我叫進入天堂
[00:12:37.520 --> 00:12:39.520]  明白天堂的意義
[00:12:39.520 --> 00:12:41.520]  這裡用了很多方法去形容
[00:12:41.520 --> 00:12:43.520]  經文比較詳細
[00:12:43.520 --> 00:12:49.520]  我嘗試從經文內容分為三個小點
[00:12:49.520 --> 00:12:51.520]  第一
[00:12:51.520 --> 00:12:53.520]  這樣的改變即是表示
[00:12:53.520 --> 00:12:57.520]  信徒會得到永生
[00:12:57.520 --> 00:12:59.520]  經文的53節說
[00:12:59.520 --> 00:13:01.520]  這種改變是從扭壞的
[00:13:01.520 --> 00:13:03.520]  會扭壞的
[00:13:03.520 --> 00:13:05.520]  到不會扭壞的
[00:13:05.520 --> 00:13:07.520]  正如剛才說的
[00:13:07.520 --> 00:13:09.520]  我們身體怎樣保持得好
[00:13:09.520 --> 00:13:11.520]  吃多少營養品
[00:13:11.520 --> 00:13:13.520]  有一天都會扭壞的
[00:13:13.520 --> 00:13:15.520]  因為是血肉之軀
[00:13:15.520 --> 00:13:19.520]  還說從會死的到不會死的
[00:13:19.520 --> 00:13:25.520]  逃避死亡在歷史上有很多不同的人有這樣做
[00:13:25.520 --> 00:13:27.520]  不過都是引來人家的恥笑
[00:13:27.520 --> 00:13:30.520]  包括我們聽過的中國人的秦始皇
[00:13:30.520 --> 00:13:34.520]  都是引來這些可笑的行動
[00:13:34.520 --> 00:13:38.520]  人有一生也必有一死
[00:13:38.520 --> 00:13:41.520]  如果再看上文
[00:13:41.520 --> 00:13:44.520]  他更豐富的形容
[00:13:44.520 --> 00:13:48.520]  上文說從羞辱的到榮耀的
[00:13:48.520 --> 00:13:52.520]  從軟弱的到強壯的
[00:13:52.520 --> 00:13:56.520]  從血肉的身體到靈性的身體
[00:13:56.520 --> 00:13:58.520]  49節
[00:13:58.520 --> 00:14:03.520]  從屬塵土的形象到屬天的形象
[00:14:03.520 --> 00:14:07.520]  似乎用了很多形容詞去形容
[00:14:07.520 --> 00:14:08.520]  這種身體是怎樣的
[00:14:08.520 --> 00:14:10.520]  在這篇經文53-54節說
[00:14:10.520 --> 00:14:12.520]  會扭壞的到不會扭壞的
[00:14:12.520 --> 00:14:16.520]  54節說會死的到不會死的
[00:14:16.520 --> 00:14:19.520]  不單止不會壞
[00:14:19.520 --> 00:14:22.520]  還會傳到永遠不會經歷死亡的
[00:14:22.520 --> 00:14:27.520]  所以這個身體一定在上帝未來日子裏
[00:14:27.520 --> 00:14:29.520]  再行一次大的神蹟
[00:14:29.520 --> 00:14:32.520]  令到我們的身體徹底改變
[00:14:32.520 --> 00:14:34.520]  我經常都好奇
[00:14:34.520 --> 00:14:37.520]  究竟我們復活的時候
[00:14:37.520 --> 00:14:40.520]  或者我們有機會在我們在生的時候
[00:14:40.520 --> 00:14:41.520]  見到耶穌回來的時候
[00:14:41.520 --> 00:14:46.520]  究竟是我們20歲的時候的樣子
[00:14:46.520 --> 00:14:49.520]  還是假如我到60歲80歲的樣子
[00:14:49.520 --> 00:14:50.520]  是哪個樣子呢
[00:14:50.520 --> 00:14:53.520]  是認得還是不認得呢
[00:14:53.520 --> 00:14:55.520]  這些好多好奇的問題
[00:14:55.520 --> 00:14:58.520]  耶穌是這些復活的
[00:14:58.520 --> 00:15:02.520]  這樣復活的初結的果子
[00:15:02.520 --> 00:15:03.520]  在林氏十五章說
[00:15:03.520 --> 00:15:05.520]  很多人從死裏面翻生
[00:15:05.520 --> 00:15:07.520]  不過他們都會再次經歷死亡
[00:15:07.520 --> 00:15:09.520]  這裏面幾個復活的例子
[00:15:09.520 --> 00:15:11.520]  但好像耶穌復活之後
[00:15:11.520 --> 00:15:13.520]  不會扭壞不會死的
[00:15:13.520 --> 00:15:15.520]  這樣復活是第一個
[00:15:15.520 --> 00:15:17.520]  從他做一個榜樣來看
[00:15:17.520 --> 00:15:19.520]  似乎復活之後
[00:15:19.520 --> 00:15:21.520]  好像有時候認得有時候不認得
[00:15:21.520 --> 00:15:23.520]  有些形象認得
[00:15:23.520 --> 00:15:25.520]  有時候不認得
[00:15:25.520 --> 00:15:27.520]  聖經沒有詳細說
[00:15:27.520 --> 00:15:30.520]  不過我相信將來我們一定是很精彩
[00:15:30.520 --> 00:15:33.520]  或者在上帝的恩典之下
[00:15:33.520 --> 00:15:35.520]  都是繼續是帥哥帥妹
[00:15:35.520 --> 00:15:39.520]  第二除了會得到永生之外
[00:15:39.520 --> 00:15:41.520]  從反面來說
[00:15:41.520 --> 00:15:43.520]  死亡會被吞噬
[00:15:43.520 --> 00:15:45.520]  會被吞滅
[00:15:45.520 --> 00:15:47.520]  經文用了好多篇幅說這件事
[00:15:47.520 --> 00:15:49.520]  特別引用了一節聖經
[00:15:49.520 --> 00:15:51.520]  哪時經上所記
[00:15:51.520 --> 00:15:57.520]  死亡已被勝利吞滅了
[00:15:57.520 --> 00:16:03.520]  這裏大概是引用一節舊約聖經
[00:16:03.520 --> 00:16:05.520]  第25章第8節
[00:16:05.520 --> 00:16:11.520]  說到上帝說自己已吞滅死亡直到永遠
[00:16:11.520 --> 00:16:15.520]  可能加上其他相關的經文
[00:16:15.520 --> 00:16:19.520]  補充了意思
[00:16:19.520 --> 00:16:21.520]  第13章第14節說
[00:16:21.520 --> 00:16:23.520]  我必救贖他們脫離陰間
[00:16:23.520 --> 00:16:25.520]  救贖他們脫離死亡
[00:16:25.520 --> 00:16:27.520]  死亡你的災害在那裏
[00:16:27.520 --> 00:16:31.520]  陰間你的毀滅在那裏
[00:16:31.520 --> 00:16:33.520]  必從我眼前消逝
[00:16:33.520 --> 00:16:39.520]  死亡是有人類以來都要面對的人生的大問題
[00:16:39.520 --> 00:16:41.520]  死亡是怎樣的
[00:16:41.520 --> 00:16:43.520]  可否逃避死亡
[00:16:43.520 --> 00:16:45.520]  這是千古不變
[00:16:45.520 --> 00:16:49.520]  中外古今都想探求的問題
[00:16:49.520 --> 00:16:51.520]  不過似乎沒有一個答案
[00:16:51.520 --> 00:16:53.520]  包括猶太人在舊約聖經裏
[00:16:53.520 --> 00:16:59.520]  只見到這個很模糊的應許
[00:16:59.520 --> 00:17:03.520]  上帝會救他們脫離死亡脫離陰間
[00:17:03.520 --> 00:17:05.520]  然後上帝說將死亡吞滅
[00:17:05.520 --> 00:17:07.520]  不過是怎樣的呢
[00:17:07.520 --> 00:17:10.520]  直到耶穌基督重生復活
[00:17:10.520 --> 00:17:12.520]  用保羅的說話說
[00:17:12.520 --> 00:17:16.520]  死亡已被勝利吞滅了
[00:17:16.520 --> 00:17:18.520]  這是很有趣的說法
[00:17:18.520 --> 00:17:23.520]  人類最大的困擾
[00:17:23.520 --> 00:17:25.520]  是無法脫離的魔咒
[00:17:25.520 --> 00:17:27.520]  就是人有一死
[00:17:27.520 --> 00:17:31.520]  現在保羅說死亡本身自己都會死
[00:17:31.520 --> 00:17:34.520]  這是很特別的說法
[00:17:34.520 --> 00:17:39.520]  死亡本身都會被上帝所勝過
[00:17:39.520 --> 00:17:44.520]  然後他用一個像詩歌的形式去表達
[00:17:44.520 --> 00:17:46.520]  死亡得勝的權勢在那裏
[00:17:46.520 --> 00:17:48.520]  有一點像何生書的說法
[00:17:48.520 --> 00:17:52.520]  然後死亡的獨斥在那裏
[00:17:52.520 --> 00:17:53.520]  請大家留意獨斥的字
[00:17:53.520 --> 00:17:55.520]  聖經裏出現了幾次
[00:17:55.520 --> 00:17:58.520]  有兩次用在保羅身上
[00:17:58.520 --> 00:18:02.520]  保羅在大馬適路上見到主耶穌的時候
[00:18:02.520 --> 00:18:05.520]  主耶穌說要用腳踢刺
[00:18:05.520 --> 00:18:07.520]  用腳踢刺是難的
[00:18:07.520 --> 00:18:10.520]  在和本的譯法
[00:18:10.520 --> 00:18:13.520]  在臨前十五章裏本來譯為毒鉤
[00:18:13.520 --> 00:18:15.520]  可能是更加強烈一點
[00:18:15.520 --> 00:18:17.520]  這裏跟著司祭的方法
[00:18:17.520 --> 00:18:18.520]  是用刺
[00:18:18.520 --> 00:18:19.520]  無論如何
[00:18:19.520 --> 00:18:22.520]  即是說這是會傷害人的
[00:18:22.520 --> 00:18:23.520]  甚至有毒的
[00:18:23.520 --> 00:18:25.520]  會傷害人的東西
[00:18:25.520 --> 00:18:27.520]  就是死亡
[00:18:27.520 --> 00:18:32.520]  死亡的獨斥就是罪
[00:18:32.520 --> 00:18:35.520]  死的權勢就是律法
[00:18:35.520 --> 00:18:39.520]  這種邏輯不知道大家會不會習慣這樣想
[00:18:39.520 --> 00:18:40.520]  我再讀一次
[00:18:40.520 --> 00:18:43.520]  死亡得勝的權勢在哪裏呢
[00:18:43.520 --> 00:18:47.520]  死亡的獨斥在哪裏呢
[00:18:47.520 --> 00:18:50.520]  然後他下面那兩句就回答了
