
[00:00:00.000 --> 00:00:04.000]  請姐妹好
[00:03:02.000 --> 00:03:06.000]  我們不會失去那種驚訝之情
[00:03:06.000 --> 00:03:10.000]  但我們驚訝就好了 千萬不要敬拜
[00:03:10.000 --> 00:03:14.000]  因為亞伯拉罕的上帝不配受敬拜
[00:03:14.000 --> 00:03:16.000]  不值得敬拜
[00:03:16.000 --> 00:03:20.000]  我看完這句說話再看下去
[00:03:20.000 --> 00:03:22.000]  就發覺他連人是怎樣
[00:03:22.000 --> 00:03:26.000]  他都說我都不知道怎樣定義何為人
[00:03:26.000 --> 00:03:30.000]  因為人是一個不斷改變的東西
[00:03:30.000 --> 00:03:32.000]  不斷有新的科學的發現
[00:03:32.000 --> 00:03:36.000]  不斷有新的東西來影響我們整個人生
[00:03:36.000 --> 00:03:42.000]  整個人甚至那個精神狀態 結構等等
[00:03:42.000 --> 00:03:44.000]  人是甚麼 不知道
[00:03:44.000 --> 00:03:48.000]  不過只知道一件事 人一定會死
[00:03:48.000 --> 00:03:52.000]  但未死之前既然有這麼多精彩的東西
[00:03:52.000 --> 00:03:54.000]  我們就應該加倍珍惜
[00:03:54.000 --> 00:03:56.000]  他們所傳的福音就是
[00:03:56.000 --> 00:04:00.000]  你未死你就好好地珍惜
[00:04:00.000 --> 00:04:02.000]  你珍惜我 我珍惜你
[00:04:02.000 --> 00:04:04.000]  就天下幸福了
[00:04:04.000 --> 00:04:08.000]  事實是不是呢 大家就再想想
[00:04:08.000 --> 00:04:11.000]  1月25日大家知不知道是甚麼日子
[00:04:11.000 --> 00:04:13.000]  不知道 多數不知道
[00:04:13.000 --> 00:04:16.000]  晚上6點03分的時候
[00:04:16.000 --> 00:04:20.000]  你看這個天空就發覺
[00:04:20.000 --> 00:04:23.000]  是金木水火土月亮
[00:04:23.000 --> 00:04:27.000]  是裂成一條直線
[00:04:27.000 --> 00:04:29.000]  你那晚有沒有看到
[00:04:29.000 --> 00:04:31.000]  當然沒有
[00:04:31.000 --> 00:04:36.000]  6點多 天又不光不黑
[00:04:36.000 --> 00:04:39.000]  而且全部都是雲層
[00:04:39.000 --> 00:04:42.000]  不過就這個天文現象
[00:04:42.000 --> 00:04:44.000]  你說奇不奇妙呢
[00:04:44.000 --> 00:04:47.000]  奇妙吧 是不是要讚美
[00:04:47.000 --> 00:04:49.000]  是不是創造很奇妙
[00:04:49.000 --> 00:04:51.000]  創造主很奇妙
[00:04:51.000 --> 00:04:54.000]  Sam Harris就說 創造是奇妙
[00:04:54.000 --> 00:04:57.000]  不過不需要在創造裡面
[00:04:57.000 --> 00:04:59.000]  你不需要敬畏創造者
[00:04:59.000 --> 00:05:01.000]  而且他這班人會有一個措辭
[00:05:01.000 --> 00:05:03.000]  可能你都聽過
[00:05:03.000 --> 00:05:06.000]  他說你們相信這些東西
[00:05:06.000 --> 00:05:09.000]  只不過是the god of the gaps
[00:05:09.000 --> 00:05:14.000]  即是你的理性 科學研究還未到位的時候
[00:05:14.000 --> 00:05:16.000]  你就說是上帝做的
[00:05:16.000 --> 00:05:20.000]  你這班懶鬼 甚麼都推向上帝
[00:05:20.000 --> 00:05:22.000]  其實又如何呢
[00:05:22.000 --> 00:05:24.000]  事實是不是這樣呢
[00:05:24.000 --> 00:05:29.000]  我就聽他說你在這個奇妙的創造界裡
[00:05:29.000 --> 00:05:31.000]  不需要敬拜的時候
[00:05:31.000 --> 00:05:37.000]  你會發覺他真的受西方基督教文化影響太深
[00:05:37.000 --> 00:05:42.000]  以致他用的詞令自己出現邏輯上的謬誤
[00:05:42.000 --> 00:05:45.000]  在創造上即是有創造者
[00:05:45.000 --> 00:05:49.000]  不過他是抗拒敬拜
[00:05:49.000 --> 00:05:52.000]  但我們今天要聽的是主耶穌基督
[00:05:52.000 --> 00:05:56.000]  和教會傳統裡給我們的一些智慧
[00:05:56.000 --> 00:05:58.000]  在教會傳統裡
[00:05:58.000 --> 00:06:03.000]  在十七世紀英國教會含羽肉非常紛爭混亂的時候
[00:06:03.000 --> 00:06:05.000]  有一班是敬虔的人
[00:06:05.000 --> 00:06:08.000]  是尊重聖經 敬畏上主的人
[00:06:08.000 --> 00:06:10.000]  叫做Puritans 清教徒
[00:06:10.000 --> 00:06:12.000]  他們聚在一起
[00:06:12.000 --> 00:06:14.000]  要將最重要的思想
[00:06:14.000 --> 00:06:17.000]  來濃縮成為一個基本的教義
[00:06:17.000 --> 00:06:20.000]  要你問答 叫做西敏斯答
[00:06:20.000 --> 00:06:25.000]  要你問答 有大的 有長的和短的
[00:06:25.000 --> 00:06:27.000]  但第一題是這樣的問題
[00:06:27.000 --> 00:06:29.000]  第一題就是
[00:06:29.000 --> 00:06:31.000]  What is the chief end of man?
[00:06:31.000 --> 00:06:33.000]  到底人之所以為人
[00:06:33.000 --> 00:06:37.000]  最重要的所為何事?
[00:06:37.000 --> 00:06:40.000]  答案就是敬拜
[00:06:40.000 --> 00:06:44.000]  人是活著為要榮耀上主
[00:06:44.000 --> 00:06:47.000]  並且以上主為樂
[00:06:47.000 --> 00:06:49.000]  我們就聽著這幾句話
[00:06:49.000 --> 00:06:54.000]  來思考我們怎樣可以成為一個土主喜悅的敬拜者
[00:06:54.000 --> 00:06:58.000]  我們豐盛生命堂所求的五年的東西
[00:06:58.000 --> 00:07:01.000]  若不是根植於對上主的愛
[00:07:01.000 --> 00:07:03.000]  對上主的敬畏
[00:07:03.000 --> 00:07:06.000]  對上主的榮耀的渴求
[00:07:06.000 --> 00:07:09.000]  我們所做的一切都會歸於土地
[00:07:09.000 --> 00:07:14.000]  主耶穌和撒瑪利亞夫人的一席說話
[00:07:14.000 --> 00:07:17.000]  給我們很多關於敬拜的啟發
[00:07:17.000 --> 00:07:20.000]  其實那位女士
[00:07:20.000 --> 00:07:22.000]  按人性來說
[00:07:22.000 --> 00:07:24.000]  按她的水平來說
[00:07:24.000 --> 00:07:30.000]  似乎沒有資格說一個這麼深奧的敬拜問題
[00:07:30.000 --> 00:07:34.000]  她要孤伶伶
[00:07:34.000 --> 00:07:36.000]  在很熱的時候
[00:07:36.000 --> 00:07:38.000]  避開所有人的目光
[00:07:38.000 --> 00:07:43.000]  走去辛辛苦苦地取水來用
[00:07:43.000 --> 00:07:46.000]  但主耶穌特意去到她面前
[00:07:46.000 --> 00:07:48.000]  主耶穌雖然是疲乏
[00:07:48.000 --> 00:07:52.000]  但在她的井旁仍然跟她說話
[00:07:52.000 --> 00:07:54.000]  問她可不可以給我水
[00:07:54.000 --> 00:07:59.000]  這句話其實包含了一個很豐富的憐憫
[00:07:59.000 --> 00:08:01.000]  很大的謙卑
[00:08:01.000 --> 00:08:03.000]  亦是很重要的
[00:08:03.000 --> 00:08:06.000]  向一個從來有蛇孔的女士
[00:08:06.000 --> 00:08:08.000]  打開她的心扉
[00:08:08.000 --> 00:08:10.000]  給我水喝
[00:08:10.000 --> 00:08:13.000]  原來猶太人和撒瑪利亞人
[00:08:13.000 --> 00:08:15.000]  男性和女性
[00:08:15.000 --> 00:08:18.000]  當時根本不會有任何交往
[00:08:18.000 --> 00:08:23.000]  但主耶穌不讓這一切向她取水
[00:08:23.000 --> 00:08:25.000]  然後引導她說
[00:08:25.000 --> 00:08:28.000]  你需要的是活水
[00:08:28.000 --> 00:08:30.000]  如果你有活水
[00:08:30.000 --> 00:08:32.000]  即是你能夠自來水
[00:08:32.000 --> 00:08:34.000]  就不需要出來打水
[00:08:34.000 --> 00:08:36.000]  那位女士說
[00:08:36.000 --> 00:08:37.000]  那給我吧
[00:08:37.000 --> 00:08:39.000]  主耶穌說 且慢
[00:08:39.000 --> 00:08:40.000]  你要嗎?
[00:08:40.000 --> 00:08:43.000]  叫你的老公來吧
[00:08:43.000 --> 00:08:45.000]  為何會這樣?
[00:08:45.000 --> 00:08:47.000]  她馬上說
[00:08:47.000 --> 00:08:49.000]  大家很熟悉的
[00:08:49.000 --> 00:08:51.000]  我怎樣?
[00:08:51.000 --> 00:08:52.000]  有還是沒有?
[00:08:52.000 --> 00:08:53.000]  沒有
[00:08:53.000 --> 00:08:55.000]  主耶穌有沒有直斥其非?
[00:08:55.000 --> 00:08:56.000]  沒有
[00:08:56.000 --> 00:08:59.000]  主耶穌有時很幽默的
[00:08:59.000 --> 00:09:02.000]  他說 你說得沒錯
[00:09:02.000 --> 00:09:04.000]  你說得對
[00:09:04.000 --> 00:09:07.000]  你曾經有五個
[00:09:07.000 --> 00:09:11.000]  現在有的都不是老公
[00:09:11.000 --> 00:09:15.000]  這位女士就無所遁形
[00:09:15.000 --> 00:09:17.000]  難道你是?
[00:09:17.000 --> 00:09:20.000]  然後她就轉話題
[00:09:20.000 --> 00:09:23.000]  當人面對自己的處境時
[00:09:23.000 --> 00:09:25.000]  自己一些黑材料時
[00:09:25.000 --> 00:09:28.000]  人總想轉話題
[00:09:28.000 --> 00:09:30.000]  不要說這些
[00:09:30.000 --> 00:09:33.000]  我們的祖先說在這裡拜
[00:09:33.000 --> 00:09:36.000]  你們就說在那裡拜
[00:09:36.000 --> 00:09:38.000]  那怎麼辦?
[00:09:38.000 --> 00:09:41.000]  耶穌沒有因為這個緣故
[00:09:41.000 --> 00:09:43.000]  繼續窮追猛打
[00:09:43.000 --> 00:09:46.000]  將他的道德生活問題
[00:09:46.000 --> 00:09:50.000]  耶穌就繼續和他談敬拜的事
[00:09:50.000 --> 00:09:53.000]  主耶穌亦老實不客氣
[00:09:53.000 --> 00:09:55.000]  就像我們今天這段
[00:09:55.000 --> 00:09:58.000]  《約翰福音》第四章十六節開始的經文
[00:09:58.000 --> 00:10:01.000]  你們拜的你們不知道
[00:10:01.000 --> 00:10:03.000]  你們全錯了
[00:10:03.000 --> 00:10:06.000]  撒瑪利亞的種族
[00:10:06.000 --> 00:10:09.000]  他們的祖先所傳下來的
[00:10:09.000 --> 00:10:14.000]  認為是在基里山山上來敬拜的
[00:10:14.000 --> 00:10:16.000]  這是錯的
[00:10:16.000 --> 00:10:18.000]  而且他們敬拜的對象
[00:10:18.000 --> 00:10:21.000]  亦都可能搞錯了
[00:10:21.000 --> 00:10:25.000]  全盤否定了他們所說的話
[00:10:25.000 --> 00:10:29.000]  主耶穌說我們拜的我們知道
[00:10:29.000 --> 00:10:34.000]  因為救恩是由猶太人出來的
[00:10:34.000 --> 00:10:37.000]  有根有據十足把握
[00:10:37.000 --> 00:10:40.000]  有先知預言的傳統
[00:10:40.000 --> 00:10:43.000]  有三百多處尼塞亞的預言
[00:10:43.000 --> 00:10:47.000]  一直在猶太人
[00:10:47.000 --> 00:10:52.000]  特別是阿伯拉罕大衛的族系
[00:10:52.000 --> 00:10:54.000]  一直傳下來
[00:10:54.000 --> 00:10:57.000]  這位創天造地的上主
[00:10:57.000 --> 00:11:01.000]  人以為不需要敬拜的Personal God
[00:11:01.000 --> 00:11:06.000]  這位活的上主從來沒有停止他的工作
[00:11:06.000 --> 00:11:08.000]  他在滄西的時候
[00:11:08.000 --> 00:11:11.000]  一直成就這個宇宙奇妙的
[00:11:11.000 --> 00:11:13.000]  到今時今日
[00:11:13.000 --> 00:11:17.000]  仍然憑著他權能的話語托住萬有
[00:11:17.000 --> 00:11:21.000]  上帝是這個God of the Gaps
[00:11:21.000 --> 00:11:24.000]  還是God of the Sources
[00:11:24.000 --> 00:11:27.000]  還是God of the Origin
[00:11:27.000 --> 00:11:30.000]  是這位萬有之源
[00:11:30.000 --> 00:11:33.000]  不是因為我們的知識達不到
[00:11:33.000 --> 00:11:36.000]  所以就把他拉下來填淡
[00:11:36.000 --> 00:11:39.000]  而是因為他根本就是萬有的本源
[00:11:39.000 --> 00:11:41.000]  離開了他
[00:11:41.000 --> 00:11:43.000]  你有多少的知識
[00:11:43.000 --> 00:11:45.000]  你都會變成一個無知的人
[00:11:45.000 --> 00:11:47.000]  而且必定離開了上主
[00:11:47.000 --> 00:11:51.000]  人的生命就陷入這個黑暗裏
[00:11:51.000 --> 00:11:54.000]  企圖將上主排走在你的思想系統
[00:11:54.000 --> 00:11:56.000]  排走在你的生活裏
[00:11:56.000 --> 00:11:58.000]  其實你想排走那一位
[00:11:58.000 --> 00:12:01.000]  可能不是你真的想排走那一位上主
[00:12:01.000 --> 00:12:06.000]  可能你是在排走你被錯誤來闡述的
[00:12:06.000 --> 00:12:08.000]  被錯誤來描述的
[00:12:08.000 --> 00:12:11.000]  或者你錯誤地幻想的那一位上主
[00:12:11.000 --> 00:12:13.000]  真正的那位上主
[00:12:13.000 --> 00:12:17.000]  是阿伯拉罕以撒瓦國
[00:12:17.000 --> 00:12:19.000]  我主耶穌基督的神
[00:12:19.000 --> 00:12:23.000]  救恩由猶太人那裏出來
[00:12:23.000 --> 00:12:25.000]  我們所拜的我們知道
[00:12:25.000 --> 00:12:29.000]  現在我們這個時候就到了
[00:12:29.000 --> 00:12:31.000]  要敬拜他的
[00:12:31.000 --> 00:12:35.000]  是以靈以誠來拜天父
[00:12:35.000 --> 00:12:36.000]  拜父
[00:12:36.000 --> 00:12:40.000]  在靈裏和真理裏面拜父
[00:12:40.000 --> 00:12:43.000]  這是一個豁然開朗的啟示
[00:12:43.000 --> 00:12:46.000]  我們可能不是很感覺到
[00:12:46.000 --> 00:12:50.000]  但是當時主耶穌是和這位撒瑪利亞婦人
[00:12:50.000 --> 00:12:52.000]  很清楚地說你們全錯了
[00:12:52.000 --> 00:12:56.000]  然後他就說不在你們那座山
[00:12:56.000 --> 00:12:58.000]  也不在我們那座山
[00:12:58.000 --> 00:13:02.000]  突然間一個爆發性的啟示
[00:13:02.000 --> 00:13:04.000]  告訴他們是以靈以誠
[00:13:04.000 --> 00:13:07.000]  破除了種族的限制
[00:13:07.000 --> 00:13:09.000]  破除了地理的限制
[00:13:09.000 --> 00:13:13.000]  破除了禮儀的限制
[00:13:13.000 --> 00:13:17.000]  然後就說拜父
[00:13:17.000 --> 00:13:18.000]  很清晰的對象
[00:13:18.000 --> 00:13:23.000]  那一位至高的上主要拜他
[00:13:23.000 --> 00:13:27.000]  然後拜他是以靈以誠來拜他
[00:13:27.000 --> 00:13:30.000]  因為為何要這樣拜呢
[00:13:30.000 --> 00:13:33.000]  父要這樣的人拜他
[00:13:33.000 --> 00:13:34.000]  是父的心意
[00:13:34.000 --> 00:13:35.000]  如果你要敬拜
[00:13:35.000 --> 00:13:37.000]  你要這樣敬拜
[00:13:37.000 --> 00:13:39.000]  那你說以前說這座山那座山
[00:13:39.000 --> 00:13:41.000]  那是錯的嗎
[00:13:41.000 --> 00:13:43.000]  那些只不過是短暫過渡時期
[00:13:43.000 --> 00:13:44.000]  臨時措施
[00:13:44.000 --> 00:13:45.000]  真正的敬拜
[00:13:45.000 --> 00:13:48.000]  父要這樣的人來敬拜
[00:13:48.000 --> 00:13:49.000]  是父要
[00:13:49.000 --> 00:13:52.000]  我看到這個父要的時候
[00:13:52.000 --> 00:13:53.000]  我很大的感觸
[00:13:53.000 --> 00:13:55.000]  很大的感動
[00:13:55.000 --> 00:13:57.000]  其實主耶穌為何會去到
[00:13:57.000 --> 00:14:00.000]  撒瑪利亞的井旁
[00:14:00.000 --> 00:14:03.000]  主耶穌為何會這麼有耐性
[00:14:03.000 --> 00:14:05.000]  和一位這樣的女士
[00:14:05.000 --> 00:14:06.000]  不避嫌的
[00:14:06.000 --> 00:14:08.000]  你和她這樣聊天
[00:14:08.000 --> 00:14:12.000]  不就是來尋找嗎
[00:14:12.000 --> 00:14:14.000]  她找我
[00:14:14.000 --> 00:14:16.000]  她找你
[00:14:16.000 --> 00:14:18.000]  無論你的處境
[00:14:18.000 --> 00:14:20.000]  是多麼的惡俗
[00:14:20.000 --> 00:14:22.000]  多麼的卑微
[00:14:22.000 --> 00:14:23.000]  多麼的黑暗
[00:14:23.000 --> 00:14:24.000]  多麼的不堪
[00:14:24.000 --> 00:14:27.000]  你多麼想逃避所有的人
[00:14:27.000 --> 00:14:30.000]  你不單止寫恐
[00:14:30.000 --> 00:14:33.000]  你是恐懼面對她
[00:14:33.000 --> 00:14:35.000]  其實亞當的後裔
[00:14:35.000 --> 00:14:37.000]  全部都是害怕的
[00:14:37.000 --> 00:14:38.000]  亞當的後裔
[00:14:38.000 --> 00:14:40.000]  全部都是黑材料
[00:14:40.000 --> 00:14:42.000]  每個人都想逃避
[00:14:42.000 --> 00:14:46.000]  但是那一位愛我們的上主
[00:14:46.000 --> 00:14:51.000]  父要這樣的人拜他
[00:14:51.000 --> 00:14:53.000]  原來的文字翻譯出來
[00:14:53.000 --> 00:14:56.000]  不見了一個很重要的元素
[00:14:56.000 --> 00:14:58.000]  我希望我沒有說錯
[00:14:58.000 --> 00:15:00.000]  因為我也認識希臘文
[00:15:00.000 --> 00:15:02.000]  我們讀希臘文第一課的時候
[00:15:02.000 --> 00:15:04.000]  就知道那個尋找是
[00:15:04.000 --> 00:15:06.000]  Seiteo
[00:15:06.000 --> 00:15:07.000]  Seiteo
[00:15:07.000 --> 00:15:11.000]  英文是The Father Seeks
[00:15:11.000 --> 00:15:13.000]  Seek
[00:15:13.000 --> 00:15:16.000]  我問一下明威主席
[00:15:16.000 --> 00:15:20.000]  這個Seek的過去式是什麼
[00:15:20.000 --> 00:15:22.000]  是不是Seeked
[00:15:22.000 --> 00:15:24.000]  我有一個朋友英文很複雜
[00:15:24.000 --> 00:15:26.000]  Go When Gone這麼複雜
[00:15:26.000 --> 00:15:28.000]  應該是Go Goedet
[00:15:28.000 --> 00:15:33.000]  Seek and sought
[00:15:33.000 --> 00:15:35.000]  父是尋找
[00:15:35.000 --> 00:15:38.000]  這麼實際的字在那裡說
[00:15:38.000 --> 00:15:42.000]  爸爸是在尋找
[00:15:42.000 --> 00:15:45.000]  找誰
[00:15:45.000 --> 00:15:47.000]  不是找薩瑪利亞
[00:15:47.000 --> 00:15:52.000]  不是找那些什麼
[00:15:52.000 --> 00:15:53.000]  法尼塞
[00:15:53.000 --> 00:15:54.000]  彭斯
[00:15:54.000 --> 00:15:55.000]  祭司
[00:15:55.000 --> 00:15:56.000]  不是找那些
[00:15:56.000 --> 00:15:57.000]  不是
[00:15:57.000 --> 00:16:02.000]  是在找薩瑪利亞夫人
[00:16:02.000 --> 00:16:04.000]  這個是愛的尋找
[00:16:04.000 --> 00:16:10.000]  這個是對迷失混亂沉淪人的尋找
[00:16:10.000 --> 00:16:12.000]  他尋找我們
[00:16:12.000 --> 00:16:14.000]  我們才有盼望
[00:16:14.000 --> 00:16:15.000]  他尋找我們
[00:16:15.000 --> 00:16:18.000]  我們才懂得去敬拜他
[00:16:18.000 --> 00:16:20.000]  是主耶穌主動去找他
[00:16:20.000 --> 00:16:22.000]  廢寢忘餐
[00:16:22.000 --> 00:16:23.000]  不辭勞苦
[00:16:23.000 --> 00:16:25.000]  輸尊降貴
[00:16:25.000 --> 00:16:28.000]  我們看見這位女士的經歷
[00:16:28.000 --> 00:16:31.000]  五個丈夫曾經
[00:16:31.000 --> 00:16:33.000]  第六個都不是丈夫
[00:16:33.000 --> 00:16:36.000]  似乎如果他未喝活水的時候
[00:16:36.000 --> 00:16:40.000]  他應該會繼續沉淪下去
[00:16:40.000 --> 00:16:42.000]  其實他在尋找什麼
[00:16:42.000 --> 00:16:44.000]  人都是不斷地尋找
[00:16:44.000 --> 00:16:47.000]  能夠滿足自己心靈的東西
[00:16:47.000 --> 00:16:49.000]  但是若果沒有活水
[00:16:49.000 --> 00:16:52.000]  是永遠都會繼續乾涸下去
[00:16:52.000 --> 00:16:55.000]  好像奧古斯丁這位曾經淪落的浪子
[00:16:55.000 --> 00:16:57.000]  他說上主啊
[00:16:57.000 --> 00:17:00.000]  你是為著你自己創造我們
[00:17:00.000 --> 00:17:02.000]  叫我們若果不回歸於你
[00:17:02.000 --> 00:17:04.000]  我們不得安息
[00:17:04.000 --> 00:17:06.000]  感謝上主
[00:17:06.000 --> 00:17:10.000]  敬拜原來是上主來尋找
[00:17:10.000 --> 00:17:12.000]  而我們知道唯一真正
[00:17:12.000 --> 00:17:15.000]  配受敬拜的對象
[00:17:15.000 --> 00:17:17.000]  就是這位的天父
[00:17:17.000 --> 00:17:19.000]  然後主耶穌說
[00:17:19.000 --> 00:17:21.000]  上帝是靈
[00:17:21.000 --> 00:17:24.000]  God is spirit
[00:17:24.000 --> 00:17:26.000]  沒有A的
[00:17:26.000 --> 00:17:28.000]  不是上主是一個靈
[00:17:28.000 --> 00:17:29.000]  上主是靈
[00:17:29.000 --> 00:17:31.000]  是在說什麼呢
[00:17:31.000 --> 00:17:33.000]  我相信是在說
[00:17:33.000 --> 00:17:35.000]  祂是超乎萬有的
[00:17:35.000 --> 00:17:37.000]  在萬有之上的
[00:17:37.000 --> 00:17:40.000]  不是由人手所做的
[00:17:40.000 --> 00:17:43.000]  更加不需要藉著人手供奉的
[00:17:43.000 --> 00:17:45.000]  就好像仕途保羅說
[00:17:45.000 --> 00:17:49.000]  那一位永恆至尊的永世君王
[00:17:49.000 --> 00:17:51.000]  不惱壞不看見
[00:17:51.000 --> 00:17:53.000]  獨一的神
[00:17:53.000 --> 00:17:55.000]  直到永永遠遠
[00:17:55.000 --> 00:17:57.000]  我讀基督教中學的時候
[00:17:57.000 --> 00:17:59.000]  雖然自己不是很認識上主
[00:17:59.000 --> 00:18:01.000]  但很記得其中一首
[00:18:01.000 --> 00:18:03.000]  我們的讚美詩歌
[00:18:03.000 --> 00:18:05.000]  就是immortal invisible
[00:18:05.000 --> 00:18:07.000]  God only wise
[00:18:07.000 --> 00:18:09.000]  這位不能惱壞
[00:18:09.000 --> 00:18:12.000]  不能看見獨一的真神
[00:18:12.000 --> 00:18:14.000]  是的
[00:18:14.000 --> 00:18:15.000]  神是靈
[00:18:15.000 --> 00:18:17.000]  所以那些很愚昧的
[00:18:17.000 --> 00:18:19.000]  拿神給我看
[00:18:19.000 --> 00:18:21.000]  你的神是怎樣的
[00:18:21.000 --> 00:18:23.000]  其實你要知道
[00:18:23.000 --> 00:18:25.000]  祂是超越一切
[00:18:25.000 --> 00:18:27.000]  是看不到
[00:18:27.000 --> 00:18:29.000]  是看不到永恆
[00:18:29.000 --> 00:18:31.000]  永耀的那一位
[00:18:31.000 --> 00:18:33.000]  但是祂是靈
[00:18:33.000 --> 00:18:35.000]  靈是什麼意思呢
[00:18:35.000 --> 00:18:37.000]  靈是什麼意思呢
[00:18:37.000 --> 00:18:39.000]  靈是虛無飄渺
[00:18:39.000 --> 00:18:41.000]  什麼都是神
[00:18:41.000 --> 00:18:43.000]  有些人說到好像神就是
[00:18:43.000 --> 00:18:45.000]  虛無飄渺
[00:18:45.000 --> 00:18:47.000]  我相信主耶穌在說
[00:18:47.000 --> 00:18:49.000]  我的父是靈的時候
[00:18:49.000 --> 00:18:51.000]  是在告訴我們
[00:18:51.000 --> 00:18:53.000]  祂是監察一切
[00:18:53.000 --> 00:18:55.000]  超越一切
[00:18:55.000 --> 00:18:59.000]  至高至盛至尊的一位
[00:18:59.000 --> 00:19:03.000]  而那些拜祂的人
[00:19:03.000 --> 00:19:05.000]  是要以靈以誠來拜祂
[00:19:05.000 --> 00:19:07.000]  用少少時間來思想
[00:19:07.000 --> 00:19:09.000]  我們大家都非常熟悉的
[00:19:09.000 --> 00:19:11.000]  以靈以誠來拜
[00:19:11.000 --> 00:19:13.000]  是什麼意思呢
[00:19:13.000 --> 00:19:15.000]  在我們今天
[00:19:15.000 --> 00:19:17.000]  我們很容易
[00:19:17.000 --> 00:19:19.000]  用幾樣東西來說
[00:19:19.000 --> 00:19:21.000]  以靈來拜
[00:19:21.000 --> 00:19:23.000]  以人的最高的那一部分
[00:19:23.000 --> 00:19:25.000]  因為人是分三元的
[00:19:25.000 --> 00:19:27.000]  是靈
[00:19:27.000 --> 00:19:29.000]  是魂
[00:19:29.000 --> 00:19:31.000]  體
[00:19:31.000 --> 00:19:33.000]  體就是做這些勞動
[00:19:33.000 --> 00:19:35.000]  活在世上
[00:19:35.000 --> 00:19:37.000]  魂就是做一些美術
[00:19:37.000 --> 00:19:39.000]  思考
[00:19:39.000 --> 00:19:41.000]  哲學
[00:19:41.000 --> 00:19:43.000]  感情
[00:19:43.000 --> 00:19:45.000]  音樂
[00:19:45.000 --> 00:19:47.000]  靈就是敬拜
[00:19:47.000 --> 00:19:49.000]  靈修
[00:19:49.000 --> 00:19:51.000]  這些人
[00:19:51.000 --> 00:19:53.000]  好像今天還是喜歡這樣
[00:19:53.000 --> 00:19:55.000]  將人分為三份
[00:19:55.000 --> 00:19:57.000]  我不是很喜歡
[00:19:57.000 --> 00:19:59.000]  因為我分不清我的靈
[00:19:59.000 --> 00:20:01.000]  和我的魂到底有什麼分別
[00:20:01.000 --> 00:20:03.000]  怎麼分呢
