
[00:00:00.000 --> 00:00:03.200]  好 我們也有個簡單的祈禱
[00:02:32.500 --> 00:02:35.200]  特別是基督徒是需要改變的
[00:02:35.200 --> 00:02:36.900]  《羅馬書》第12章第二節說
[00:02:36.900 --> 00:02:39.800]  我們需要心意根深而變化
[00:02:39.800 --> 00:02:41.000]  對不對?
[00:02:41.000 --> 00:02:42.800]  心意根深而變化
[00:02:42.800 --> 00:02:45.500]  而這個心意根深而變化不是一次過
[00:02:45.500 --> 00:02:47.200]  而是持續性的
[00:02:47.200 --> 00:02:50.500]  我們信耶穌的一刻是一次過生命改變
[00:02:50.500 --> 00:02:53.000]  信耶穌之後的生活是持續性
[00:02:53.000 --> 00:02:56.000]  不斷心意根深而變化
[00:02:56.000 --> 00:02:58.100]  臨後第四章十六節說什麼呢?
[00:02:58.100 --> 00:02:59.600]  愛體毀壞
[00:02:59.600 --> 00:03:01.100]  內心一天
[00:03:01.100 --> 00:03:03.000]  生死一天
[00:03:03.000 --> 00:03:05.900]  我們人的外在一定會老的
[00:03:05.900 --> 00:03:08.000]  無論你喜歡好不喜歡好
[00:03:08.000 --> 00:03:10.200]  雖然姐妹不喜歡聽老這個字
[00:03:10.200 --> 00:03:11.700]  我也不喜歡聽老這個字
[00:03:11.700 --> 00:03:13.400]  但是你是會老的
[00:03:13.400 --> 00:03:14.400]  是沒辦法
[00:03:14.400 --> 00:03:15.600]  一定會改變
[00:03:15.600 --> 00:03:17.900]  愛體可以慢慢的毀壞
[00:03:17.900 --> 00:03:19.200]  但是內心一天
[00:03:19.200 --> 00:03:20.500]  生死一天
[00:03:20.500 --> 00:03:23.000]  《爾弗所書》第四章二十二至二十四
[00:03:23.000 --> 00:03:25.500]  心志要改換一生
[00:03:25.500 --> 00:03:26.500]  簡單來說
[00:03:26.500 --> 00:03:27.900]  聖經叫他做一件事
[00:03:27.900 --> 00:03:29.600]  就是要不斷改變
[00:03:29.600 --> 00:03:30.600]  不斷改變
[00:03:30.600 --> 00:03:32.400]  今天和大家講的人物叫保羅
[00:03:32.400 --> 00:03:34.000]  保羅有很大的改變
[00:03:34.000 --> 00:03:38.200]  如果大家有聖經可以去《史道行傳》第二十六章
[00:03:38.200 --> 00:03:41.500]  《史道行傳》二十六章第十節至二十三節
[00:03:41.500 --> 00:03:43.900]  那裡講到保羅有一個很大的改變
[00:03:43.900 --> 00:03:45.000]  保羅以前叫什麼名字?
[00:03:45.000 --> 00:03:46.100]  叫掃羅
[00:03:46.100 --> 00:03:48.800]  後來改變之後成為一個保羅
[00:03:48.800 --> 00:03:53.200]  保羅大的改變就是由一個法利塞人變成一個使徒
[00:03:53.200 --> 00:03:55.700]  二十六章第五節告訴我們
[00:03:55.700 --> 00:03:58.200]  其實他是一個法利塞人
[00:03:58.200 --> 00:04:00.700]  他自幼為人如何
[00:04:00.700 --> 00:04:02.000]  猶太人都知道
[00:04:02.000 --> 00:04:04.400]  他是做了法利塞人
[00:04:04.400 --> 00:04:05.300]  但是到了十六節
[00:04:05.300 --> 00:04:06.900]  你看到他成為一個使徒
[00:04:06.900 --> 00:04:08.700]  被神所差遣
[00:04:08.700 --> 00:04:10.500]  他由法利塞人成為使徒
[00:04:10.500 --> 00:04:11.200]  你知道嗎?
[00:04:11.200 --> 00:04:14.600]  反對耶穌最厲害的就是法利塞人和民事
[00:04:14.600 --> 00:04:15.300]  是不是?
[00:04:15.300 --> 00:04:18.000]  一變變成全讓耶穌的人
[00:04:18.000 --> 00:04:19.500]  以前是反對主
[00:04:19.500 --> 00:04:20.700]  變成全讓主
[00:04:20.700 --> 00:04:21.800]  以前是逼白人
[00:04:21.800 --> 00:04:23.300]  後來受逼白
[00:04:23.300 --> 00:04:25.200]  保羅有很大的改變
[00:04:25.200 --> 00:04:27.900]  人生完全不同了
[00:04:27.900 --> 00:04:29.600]  成功的人是什麼人呢?
[00:04:29.600 --> 00:04:32.200]  成功的人是一個能夠改變的人
[00:04:32.200 --> 00:04:33.600]  能夠改變的人
[00:04:33.600 --> 00:04:36.500]  成功的人是需要能夠改變的
[00:04:36.500 --> 00:04:39.300]  我曾經有一次在飛機上看一個廣告
[00:04:39.300 --> 00:04:40.500]  以前飛機上有廣告
[00:04:40.500 --> 00:04:41.600]  現在已經沒有了
[00:04:41.600 --> 00:04:42.800]  現在也有了
[00:04:42.800 --> 00:04:43.800]  我看了一個廣告
[00:04:43.800 --> 00:04:44.300]  很有趣
[00:04:44.300 --> 00:04:47.600]  它說有一群學生去一個博物館
[00:04:47.600 --> 00:04:50.100]  接著博物館裡面其中有一個展覽
[00:04:50.100 --> 00:04:55.300]  就是一個人穿著一套西裝站在裡面
[00:04:55.300 --> 00:04:57.000]  下面寫了一個牌子
[00:04:57.000 --> 00:04:58.100]  這個牌子是什麼呢?
[00:04:58.100 --> 00:05:00.500]  它說他是某公司的CEO
[00:05:00.500 --> 00:05:05.700]  它說他最終在這裡是因為他拒絕改變
[00:05:05.700 --> 00:05:08.700]  他之所以最後在博物館成為展覽品
[00:05:08.700 --> 00:05:10.500]  因為他不肯變
[00:05:10.500 --> 00:05:12.200]  很多時候人不肯變
[00:05:12.200 --> 00:05:13.900]  就會邁向失敗
[00:05:13.900 --> 00:05:16.500]  人肯變會邁向成功
[00:05:16.500 --> 00:05:18.900]  一個要在人生中成功的人
[00:05:18.900 --> 00:05:20.800]  是需要肯去改變
[00:05:20.800 --> 00:05:23.100]  我發現自己很多事情都要改變
[00:05:23.100 --> 00:05:24.800]  有些事情是需要改變的
[00:05:24.800 --> 00:05:26.000]  你要去變
[00:05:26.000 --> 00:05:27.700]  有人說我們要改變
[00:05:27.700 --> 00:05:28.700]  但是雅各說
[00:05:28.700 --> 00:05:30.300]  神是不變的神
[00:05:30.300 --> 00:05:31.600]  神不會改變
[00:05:31.600 --> 00:05:33.900]  在祂沒有轉動的影儀
[00:05:33.900 --> 00:05:36.500]  但是神在很多方面是持守不變
[00:05:36.500 --> 00:05:41.000]  但在其他方面祂不斷在變
[00:05:41.000 --> 00:05:44.500]  神在舊約和新約的彰顯是會不同
[00:05:44.500 --> 00:05:46.100]  敬拜神的地方
[00:05:46.100 --> 00:05:48.500]  由舊約到新約都有改變
[00:05:48.500 --> 00:05:50.900]  敬拜的本質不變
[00:05:50.900 --> 00:05:53.400]  敬拜的表現可以變
[00:05:53.400 --> 00:05:55.400]  今天沒有人在這裡獻牛羊了
[00:05:55.400 --> 00:05:56.200]  對不對?
[00:05:56.200 --> 00:05:57.100]  舊約有
[00:05:57.100 --> 00:05:57.800]  會變
[00:05:57.800 --> 00:05:59.600]  舊約我們在祭壇
[00:05:59.600 --> 00:06:00.600]  在會幕
[00:06:00.600 --> 00:06:01.900]  在聖殿
[00:06:01.900 --> 00:06:02.600]  是吧?
[00:06:02.600 --> 00:06:04.000]  新約我們有教會
[00:06:04.000 --> 00:06:06.900]  再早一些我們有所謂會所
[00:06:06.900 --> 00:06:08.800]  我們有這些地方
[00:06:08.800 --> 00:06:11.500]  所以不斷有些事情會改變
[00:06:11.500 --> 00:06:12.700]  本質不變
[00:06:12.700 --> 00:06:13.800]  保祿一樣的
[00:06:13.800 --> 00:06:14.800]  使命不變
[00:06:14.800 --> 00:06:16.400]  方法可以變
[00:06:16.400 --> 00:06:17.600]  《史乃仁經》26章說
[00:06:17.600 --> 00:06:19.900]  他沒有違背天上來的意象
[00:06:19.900 --> 00:06:22.100]  他持守做愛邦的仕途
[00:06:22.100 --> 00:06:24.700]  但臨前第九章說他對什麼人做什麼人
[00:06:24.700 --> 00:06:28.600]  這個是改變
[00:06:28.600 --> 00:06:30.500]  所以保祿是不斷有些事情會變
[00:06:30.500 --> 00:06:32.500]  有些事情不變
[00:06:32.500 --> 00:06:33.700]  作為一個弟兄
[00:06:33.700 --> 00:06:35.300]  我也會提醒自己
[00:06:35.300 --> 00:06:38.400]  對太太的愛不可以變
[00:06:38.400 --> 00:06:43.500]  但對太太的愛的表現是應該變的
[00:06:43.500 --> 00:06:46.400]  好像你們很同意
[00:06:46.400 --> 00:06:48.300]  我太太經常提醒我
[00:06:48.300 --> 00:06:49.600]  愛我不要變
[00:06:49.600 --> 00:06:51.600]  不過方法要變
[00:06:51.600 --> 00:06:53.000]  不要這麼悶行不行
[00:06:53.000 --> 00:06:55.300]  有時弟兄就很缺乏創意
[00:06:55.300 --> 00:06:56.400]  我和他結婚這麼多年
[00:06:56.400 --> 00:06:59.000]  我每年都要送花
[00:06:59.000 --> 00:07:00.800]  她說你每年送花都沒錯
[00:07:00.800 --> 00:07:03.100]  不要送同一樣的花
[00:07:03.100 --> 00:07:05.000]  每次都是紅玫瑰
[00:07:05.000 --> 00:07:06.800]  是不是有首歌
[00:07:06.800 --> 00:07:07.800]  什麼紅玫瑰
[00:07:07.800 --> 00:07:09.000]  每次都是紅玫瑰
[00:07:09.000 --> 00:07:10.000]  你變一下吧
[00:07:10.000 --> 00:07:11.000]  我變了
[00:07:11.000 --> 00:07:12.100]  送些黃玫瑰
[00:07:12.100 --> 00:07:12.700]  綠玫瑰
[00:07:12.700 --> 00:07:13.300]  藍玫瑰
[00:07:13.300 --> 00:07:14.500]  白玫瑰
[00:07:14.500 --> 00:07:15.500]  送了一兩年之後
[00:07:15.500 --> 00:07:16.700]  我太太又勸我
[00:07:16.700 --> 00:07:17.600]  你變了
[00:07:17.600 --> 00:07:18.400]  你可不可以變一下
[00:07:18.400 --> 00:07:19.900]  不要送玫瑰
[00:07:19.900 --> 00:07:20.500]  我說行
[00:07:20.500 --> 00:07:23.400]  下年我送劍蘭
[00:07:23.400 --> 00:07:24.500]  當然不可以送
[00:07:24.500 --> 00:07:25.500]  我當然知道
[00:07:25.500 --> 00:07:27.100]  我下次就去花圃跟她說
[00:07:27.100 --> 00:07:29.100]  你和我就這樣做一個組合
[00:07:29.100 --> 00:07:30.000]  送給我太太的
[00:07:30.000 --> 00:07:31.300]  你收起來
[00:07:31.300 --> 00:07:33.300]  每次都不同
[00:07:33.300 --> 00:07:34.100]  送了這麼久
[00:07:34.100 --> 00:07:34.900]  她又和我說
[00:07:34.900 --> 00:07:36.700]  可不可以不送花
[00:07:36.700 --> 00:07:37.800]  送了十幾二十年
[00:07:37.800 --> 00:07:39.200]  可不可以不要再送花
[00:07:39.200 --> 00:07:40.300]  我說你要什麼
[00:07:40.300 --> 00:07:41.200]  銀子行不行
[00:07:41.200 --> 00:07:43.300]  銀子共用的
[00:07:43.300 --> 00:07:44.900]  這個不用送的
[00:07:44.900 --> 00:07:45.600]  你要明白
[00:07:45.600 --> 00:07:48.300]  有些事真的需要變
[00:07:48.300 --> 00:07:49.500]  有些事不好變
[00:07:49.500 --> 00:07:50.900]  有些事要變
[00:07:50.900 --> 00:07:52.200]  太太愛我不變
[00:07:52.200 --> 00:07:53.400]  但方法可以變
[00:07:53.400 --> 00:07:54.400]  使命可以不變
[00:07:54.400 --> 00:07:55.800]  方法可以變
[00:07:55.800 --> 00:07:57.600]  很多事是需要改變
[00:07:57.600 --> 00:07:58.800]  我經常覺得每一年新年
[00:07:58.800 --> 00:07:59.800]  我都會提醒自己
[00:07:59.800 --> 00:08:00.900]  我會問我自己
[00:08:00.900 --> 00:08:03.500]  今年有些什麼事應該變
[00:08:03.500 --> 00:08:07.400]  人的回顧和反省是很痛苦的
[00:08:07.400 --> 00:08:10.600]  因為真正誠實的回顧和反省
[00:08:10.600 --> 00:08:13.200]  會帶來使命和責任
[00:08:13.200 --> 00:08:15.300]  所以很多人不喜歡回顧
[00:08:15.300 --> 00:08:16.400]  我發現很多
[00:08:16.400 --> 00:08:17.900]  甚至有時候經常去教會講
[00:08:17.900 --> 00:08:19.800]  我都會和他們講一些講座
[00:08:19.800 --> 00:08:22.000]  很多教會很喜歡開研討會
[00:08:22.000 --> 00:08:24.700]  但是不喜歡開檢討會
[00:08:24.700 --> 00:08:26.500]  研討會很喜歡開
[00:08:26.500 --> 00:08:28.300]  檢討會最好不要開
[00:08:28.300 --> 00:08:30.200]  因為傷亡慘重
[00:08:30.200 --> 00:08:32.200]  研討會是講盼望的
[00:08:32.200 --> 00:08:33.600]  前途一片光明
[00:08:33.600 --> 00:08:34.900]  很多人都喜歡參加
[00:08:34.900 --> 00:08:36.600]  講得很偉大
[00:08:36.600 --> 00:08:38.900]  但是研討會的人就很忌諱
[00:08:38.900 --> 00:08:40.500]  有一次我去
[00:08:40.500 --> 00:08:42.000]  有些人可能加拿大來就會知道
[00:08:42.000 --> 00:08:42.600]  不來都會知道
[00:08:42.600 --> 00:08:44.200]  有個地方叫Calgary
[00:08:44.200 --> 00:08:45.200]  有一次我去Calgary
[00:08:45.200 --> 00:08:48.200]  幫教會做一個檢討
[00:08:48.200 --> 00:08:49.700]  他們請我去做一個檢討
[00:08:49.700 --> 00:08:51.100]  我去到的時候
[00:08:51.100 --> 00:08:52.500]  下機的時候全都有人接我
[00:08:52.500 --> 00:08:54.200]  接我上車第一句話
[00:08:54.200 --> 00:08:54.900]  徐大興
[00:08:54.900 --> 00:08:56.300]  一會兒隨意檢討
[00:08:56.300 --> 00:08:59.000]  我辭職了
[00:08:59.000 --> 00:09:00.100]  我說我來
[00:09:00.100 --> 00:09:01.900]  沒想著叫你辭職
[00:09:01.900 --> 00:09:03.900]  你檢討就真的要我辭職
[00:09:03.900 --> 00:09:05.400]  我說我沒這意思
[00:09:05.400 --> 00:09:07.000]  檢討是大家去改進
[00:09:07.000 --> 00:09:08.800]  為什麼人這麼怕檢討呢
[00:09:08.800 --> 00:09:10.000]  為什麼需要這麼怕檢討
[00:09:10.000 --> 00:09:11.400]  我覺得不需要怕
[00:09:11.400 --> 00:09:14.000]  所以每年我自己會問我的同工
[00:09:14.000 --> 00:09:15.100]  會問我的太太
[00:09:15.100 --> 00:09:16.500]  會問我的子女
[00:09:16.500 --> 00:09:17.600]  你認為爸爸
[00:09:17.600 --> 00:09:18.700]  你認為你的老公
[00:09:18.700 --> 00:09:20.300]  你認為你的同工
[00:09:20.300 --> 00:09:21.500]  有什麼地方需要改變
[00:09:21.500 --> 00:09:24.500]  你知道這些話是很難講的
[00:09:24.500 --> 00:09:25.800]  但是一個人如果不檢討
[00:09:25.800 --> 00:09:27.800]  是不會改變的
[00:09:27.800 --> 00:09:31.400]  人最大的弱點就是看不到自己
[00:09:31.400 --> 00:09:32.800]  這是最大的弱點
[00:09:32.800 --> 00:09:34.700]  有時候我以為自己挺好的
[00:09:34.700 --> 00:09:37.900]  但是有時候真的不知道自己真的不是挺好的
[00:09:37.900 --> 00:09:39.300]  有一次我老婆跟我聊天
[00:09:39.300 --> 00:09:39.700]  她說
[00:09:39.700 --> 00:09:43.000]  你知不知道你說這個樣子是很醜的
[00:09:43.000 --> 00:09:44.800]  我看不到我自己現在的
[00:09:44.800 --> 00:09:45.300]  你明不明白
[00:09:45.300 --> 00:09:46.500]  我看不到的
[00:09:46.500 --> 00:09:48.600]  她說你剛才真的很醜
[00:09:48.600 --> 00:09:49.500]  我說是嗎?
[00:09:49.500 --> 00:09:50.100]  我不知道
[00:09:50.100 --> 00:09:50.900]  她說你當然不知道
[00:09:50.900 --> 00:09:52.200]  你哪裡看到的
[00:09:52.200 --> 00:09:53.400]  然後她做個樣子給我看
[00:09:53.400 --> 00:09:55.900]  我真的很醜
[00:09:55.900 --> 00:09:56.600]  很醜
[00:09:56.600 --> 00:09:57.500]  真的很醜
[00:09:57.500 --> 00:09:59.700]  有時候我在教會開會
[00:09:59.700 --> 00:10:01.400]  我有個神學生
[00:10:01.400 --> 00:10:03.900]  他寄了個短片給我看
[00:10:03.900 --> 00:10:04.700]  很短的
[00:10:04.700 --> 00:10:06.200]  30秒鐘而已
[00:10:06.200 --> 00:10:07.200]  我開始不是很明白
[00:10:07.200 --> 00:10:08.200]  一開我就知道了
[00:10:08.200 --> 00:10:09.100]  因為我坐在台上
[00:10:09.100 --> 00:10:10.900]  我真的很醜
[00:10:10.900 --> 00:10:12.000]  真的皺了眉頭
[00:10:12.000 --> 00:10:13.000]  然後那個學生就問我
[00:10:13.000 --> 00:10:14.300]  你知道我為什麼寄給你嗎?
[00:10:14.300 --> 00:10:17.000]  他說因為你看不到
[00:10:17.000 --> 00:10:18.700]  因為你看不到
[00:10:18.700 --> 00:10:20.000]  一個人要變
[00:10:20.000 --> 00:10:21.400]  才知道自己需要什麼變
[00:10:21.400 --> 00:10:23.400]  但是一個人要知道自己變什麼
[00:10:23.400 --> 00:10:25.500]  這是很難突破的一件事
[00:10:25.500 --> 00:10:28.100]  因為人總是不想變
[00:10:28.100 --> 00:10:30.900]  一變就沒有安全感
[00:10:30.900 --> 00:10:32.500]  所以肯變的人
[00:10:32.500 --> 00:10:34.800]  是有成功能進步的人
[00:10:34.800 --> 00:10:37.100]  成功的人不僅要變
[00:10:37.100 --> 00:10:39.000]  而且要變得對
[00:10:39.000 --> 00:10:40.300]  成功的人要變
[00:10:40.300 --> 00:10:41.700]  不僅要變而要變得對
[00:10:41.700 --> 00:10:42.200]  你知道嗎?
[00:10:42.200 --> 00:10:43.200]  成功是要變
[00:10:43.200 --> 00:10:45.700]  但是變不一定成功
[00:10:45.700 --> 00:10:46.700]  有些人是變了
[00:10:46.700 --> 00:10:48.500]  越變越壞都有
[00:10:48.500 --> 00:10:49.100]  真的
[00:10:49.100 --> 00:10:49.700]  你是變了
[00:10:49.700 --> 00:10:50.100]  你沒有變
[00:10:50.100 --> 00:10:50.700]  有變
[00:10:50.700 --> 00:10:51.800]  但是越變越壞
[00:10:51.800 --> 00:10:53.400]  這樣就不好了
[00:10:53.400 --> 00:10:57.100]  我為什麼說到渾身汗?
[00:10:57.100 --> 00:10:59.900]  是不是眼睛太厲害了?
[00:10:59.900 --> 00:11:00.400]  Anyway
[00:11:00.400 --> 00:11:02.200]  我們應該怎麼變才對呢?
[00:11:02.200 --> 00:11:02.700]  第一
[00:11:02.700 --> 00:11:03.700]  有三樣要和大家說
[00:11:03.700 --> 00:11:05.200]  第一就是體會變的需要
[00:11:05.200 --> 00:11:07.000]  第二就是認同變的要求
[00:11:07.000 --> 00:11:09.800]  第三就是實行變的行動
[00:11:09.800 --> 00:11:11.300]  我逐樣來慢慢講
[00:11:11.300 --> 00:11:12.700]  因為我覺得
[00:11:12.700 --> 00:11:14.100]  真的吃燈了
[00:11:14.100 --> 00:11:15.000]  你要記住
[00:11:15.000 --> 00:11:17.300]  變不是難
[00:11:17.300 --> 00:11:18.300]  但是要變得對
[00:11:18.300 --> 00:11:21.000]  所以第一件很重要的就是我剛才說的體會
[00:11:21.000 --> 00:11:22.700]  體會變的需要
[00:11:22.700 --> 00:11:25.300]  為什麼保羅會變呢?
[00:11:25.300 --> 00:11:27.300]  26章13節告訴我們
[00:11:27.300 --> 00:11:27.600]  他說
[00:11:27.600 --> 00:11:31.600]  「黃眼我在路上響的時候看見從天發光
[00:11:31.600 --> 00:11:34.200]  被日頭還亮四面照著我
[00:11:34.200 --> 00:11:35.700]  並願我同行的人」
[00:11:35.700 --> 00:11:39.300]  後面說到主耶穌向他顯現
[00:11:39.300 --> 00:11:41.300]  保羅與主相遇
[00:11:41.300 --> 00:11:43.900]  所以產生了這個改變
[00:11:43.900 --> 00:11:45.300]  人要變
[00:11:45.300 --> 00:11:46.800]  有件事很重要
[00:11:46.800 --> 00:11:49.200]  一定有變的動力
[00:11:49.200 --> 00:11:51.700]  我以前是讀土木工程的
[00:11:51.700 --> 00:11:53.600]  我讀物理學的時候
[00:11:53.600 --> 00:11:56.100]  我也懂得一件事叫動力學
[00:11:56.100 --> 00:11:59.100]  動力學的意思就是一件事在動的時候
[00:11:59.100 --> 00:12:00.200]  沒有東西停它
[00:12:00.200 --> 00:12:01.700]  它是不會停的
[00:12:01.700 --> 00:12:03.500]  一件事如果不動的話
[00:12:03.500 --> 00:12:04.500]  沒有人推它
[00:12:04.500 --> 00:12:05.600]  它是不會動的
[00:12:05.600 --> 00:12:07.100]  這叫動力學
[00:12:07.100 --> 00:12:09.100]  我們說一件事是移動的話
[00:12:09.100 --> 00:12:10.500]  如果沒有反應力
[00:12:10.500 --> 00:12:11.700]  它不會慢下來
[00:12:11.700 --> 00:12:12.700]  它不會停
[00:12:12.700 --> 00:12:15.100]  一件事它是站著不動的話
[00:12:15.100 --> 00:12:16.200]  是立體的話
[00:12:16.200 --> 00:12:17.500]  沒有東西推它
[00:12:17.500 --> 00:12:18.400]  沒有東西撲它
[00:12:18.400 --> 00:12:20.500]  它是不會移動的
[00:12:20.500 --> 00:12:22.000]  這是動力學
[00:12:22.000 --> 00:12:23.100]  意思是什麼呢?
[00:12:23.100 --> 00:12:24.900]  一個人在做一件事
[00:12:24.900 --> 00:12:26.300]  如果你不停止做
[00:12:26.300 --> 00:12:27.600]  你就會繼續做
[00:12:27.600 --> 00:12:29.200]  一個人沒有做一件事
[00:12:29.200 --> 00:12:30.400]  如果你不開始做
[00:12:30.400 --> 00:12:31.800]  你是不會做的
[00:12:31.800 --> 00:12:33.700]  這是很簡單的道理
[00:12:33.700 --> 00:12:36.600]  有一年我太太突然之間
[00:12:36.600 --> 00:12:37.700]  靈機一觸
[00:12:37.700 --> 00:12:38.900]  想學滑雪
[00:12:38.900 --> 00:12:42.000]  其實我這個人
[00:12:42.000 --> 00:12:43.700]  我有很多事情是怕的
[00:12:43.700 --> 00:12:44.800]  其中一件事是怕的
[00:12:44.800 --> 00:12:47.200]  剛才我和George他們聊天的時候也有說
[00:12:47.200 --> 00:12:49.100]  其實我這個人很害羞
[00:12:49.100 --> 00:12:50.600]  不過可能他們不覺
[00:12:50.600 --> 00:12:51.600]  或者你們不覺
[00:12:51.600 --> 00:12:53.000]  其實我很害羞
[00:12:53.000 --> 00:12:54.500]  我有些事情是很怕的
[00:12:54.500 --> 00:12:55.400]  其中一件事是我很怕的
[00:12:55.400 --> 00:12:57.800]  就是我很畏高
[00:12:57.800 --> 00:13:00.800]  我太太要學的不是cross country
[00:13:00.800 --> 00:13:03.700]  是downhill skiing
[00:13:03.700 --> 00:13:04.800]  她要學
[00:13:04.800 --> 00:13:05.900]  我當然要陪她
[00:13:05.900 --> 00:13:07.500]  沒理由她一個人去的
[00:13:07.500 --> 00:13:09.700]  我也很聽聖經的話
[00:13:09.700 --> 00:13:14.800]  就是丈夫要為妻子寫命
[00:13:14.800 --> 00:13:16.200]  所以雖然我畏高
[00:13:16.200 --> 00:13:18.000]  我也陪她去學滑雪
[00:13:18.000 --> 00:13:19.300]  如果你學過滑雪就知道了
[00:13:19.300 --> 00:13:20.200]  第一堂很簡單
[00:13:20.200 --> 00:13:20.900]  學兩件事
[00:13:20.900 --> 00:13:22.500]  第一就是怎麼跌下來
[00:13:22.500 --> 00:13:23.200]  起身
[00:13:23.200 --> 00:13:24.000]  對不對?
[00:13:24.000 --> 00:13:25.100]  一定教這件事
