
[00:00:00.000 --> 00:00:04.280]  各位頂智媒早晨
[00:06:17.680 --> 00:06:19.680]  他們發覺到
[00:06:19.680 --> 00:06:28.680]  原來90%以上的教會流失率最高的是青少年
[00:06:28.680 --> 00:06:34.680]  一半的子弟成長之後不再回教會
[00:06:34.680 --> 00:06:39.680]  有很多結了婚都不告訴我們的會友
[00:06:39.680 --> 00:06:43.680]  原來他們的子女是和不信的結婚
[00:06:43.680 --> 00:06:46.680]  甚至有些改變了變成同性戀
[00:06:46.680 --> 00:06:52.680]  整個世界的潮流都是向著自由主義
[00:06:52.680 --> 00:06:54.680]  在這種劣勢裏面
[00:06:54.680 --> 00:06:57.680]  到底我們怎樣去回應呢?
[00:06:57.680 --> 00:07:00.680]  我們教會有沒有受影響呢?
[00:07:00.680 --> 00:07:05.680]  我緊貼一些弟兄姊妹
[00:07:05.680 --> 00:07:07.680]  關心他們的過程當中
[00:07:07.680 --> 00:07:11.680]  我都看到深受影響
[00:07:11.680 --> 00:07:18.680]  但我今天特別要用菲律賓這個教會來回應
[00:07:18.680 --> 00:07:23.680]  因為在他們的直堂牧師主任牧師保羅
[00:07:23.680 --> 00:07:25.680]  只有兩個星期的時間
[00:07:25.680 --> 00:07:27.680]  在一個地方和他們開創教會
[00:07:27.680 --> 00:07:29.680]  牧養他們
[00:07:29.680 --> 00:07:31.680]  接著就被迫離開
[00:07:31.680 --> 00:07:33.680]  坐牢 坐完牢放牢出來
[00:07:33.680 --> 00:07:35.680]  不能夠留在那個地方
[00:07:35.680 --> 00:07:37.680]  他就要走
[00:07:37.680 --> 00:07:44.680]  他走之後就安排了他自己的宿命的兒子提摩提
[00:07:44.680 --> 00:07:46.680]  繼續在那個地方牧養
[00:07:46.680 --> 00:07:52.680]  但我們每一次看到保羅提起菲律賓教會的時候
[00:07:52.680 --> 00:07:54.680]  我們看到有幾個特色
[00:07:54.680 --> 00:07:58.680]  在這麼多間保羅創立的教會裏面
[00:07:58.680 --> 00:08:05.680]  是他最開心、最喜悅和最引以為傲、引以為榮
[00:08:05.680 --> 00:08:11.680]  第一 這間教會是令人充滿著感謝、感恩的教會
[00:08:11.680 --> 00:08:13.680]  菲律賓主席的一章三字
[00:08:13.680 --> 00:08:17.680]  他說:我每逢想念你們就感謝我們的神
[00:08:17.680 --> 00:08:25.680]  第二 這間教會是令人充滿著喜樂地為他們代禱的教會
[00:08:25.680 --> 00:08:27.680]  一章第四字
[00:08:27.680 --> 00:08:30.680]  保羅說:我每逢為你們眾人祈求的時候
[00:08:30.680 --> 00:08:33.680]  上上是歡歡喜喜的
[00:08:33.680 --> 00:08:36.680]  我告訴大家 我也很想是這樣
[00:08:36.680 --> 00:08:41.680]  但實際上每次提到教會為教會祈禱
[00:08:41.680 --> 00:08:43.680]  其他教會為他們祈禱的時候
[00:08:43.680 --> 00:08:48.680]  我心裏充滿著各種不同的擔心
[00:08:48.680 --> 00:08:53.680]  而禱告裏面構成自己憐憫和開心
[00:08:53.680 --> 00:09:01.680]  第三 保羅說:這間教會是未停過同目者成為好拍檔的教會
[00:09:01.680 --> 00:09:06.680]  見都見不到 怎成為拍檔呢?
[00:09:06.680 --> 00:09:11.680]  第五 保羅說:因為從頭一天
[00:09:11.680 --> 00:09:14.680]  就是這間教會開始那一天起計
[00:09:14.680 --> 00:09:17.680]  一直到如今 如今是哪個時候呢?
[00:09:17.680 --> 00:09:24.680]  是保羅正在坐牢 而且這次的坐牢是很嚴重
[00:09:24.680 --> 00:09:27.680]  連他自己都不知道能不能出來
[00:09:27.680 --> 00:09:33.680]  但他說:你們從頭一天直到如今
[00:09:33.680 --> 00:09:37.680]  你是我同心合意的夥伴
[00:09:37.680 --> 00:09:41.680]  或者原文裏面 海諾尼亞這個詞
[00:09:41.680 --> 00:09:46.680]  團契這個詞 你將它原文翻譯出來
[00:09:46.680 --> 00:09:50.680]  就應該是這樣 因為從頭一天直到如今
[00:09:50.680 --> 00:09:57.680]  你們是和我成為福音使命團契的夥伴
[00:09:57.680 --> 00:10:01.680]  是我們團契的團隊的同工
[00:10:01.680 --> 00:10:05.680]  我們一起合作來慶王復任
[00:10:05.680 --> 00:10:07.680]  這個就是保羅的意思
[00:10:07.680 --> 00:10:11.680]  見都見不到 你怎會成為一個同工呢?
[00:10:11.680 --> 00:10:15.680]  保羅看他們的禱告 他們的代禱
[00:10:15.680 --> 00:10:17.680]  他們奉獻的支持
[00:10:17.680 --> 00:10:22.680]  另一方面 一有機會就派人和他們一起
[00:10:22.680 --> 00:10:26.680]  甚至監獄裏面 他們派頂尖去探望他們
[00:10:26.680 --> 00:10:30.680]  然後將教會各方面的事告訴他們
[00:10:30.680 --> 00:10:35.680]  這麼少機會見面 我們這次都會問
[00:10:35.680 --> 00:10:39.680]  他們怎可能做到這麼健康的教會呢?
[00:10:39.680 --> 00:10:42.680]  我現在就和大家分享一下
[00:10:42.680 --> 00:10:49.680]  這間這麼健康的教會的秘訣是什麼呢?
[00:10:49.680 --> 00:10:55.680]  首先第一 是讓他們成為你的同工
[00:10:55.680 --> 00:10:58.680]  不要浪費資源
[00:10:58.680 --> 00:11:01.680]  這個就是菲律賓教會
[00:11:01.680 --> 00:11:07.680]  是保羅創立菲律賓教會的時候一個秘訣
[00:11:07.680 --> 00:11:13.680]  1-3 保羅來到特比
[00:11:13.680 --> 00:11:17.680]  又去到路斯德 在那裏有一個門徒名叫提摩泰
[00:11:17.680 --> 00:11:20.680]  是信主之人猶太婦人的兒子
[00:11:20.680 --> 00:11:22.680]  他的父親是希臘人
[00:11:22.680 --> 00:11:25.680]  路斯德和以哥廉的弟兄都稱讚他
[00:11:25.680 --> 00:11:27.680]  保羅要帶他同去
[00:11:27.680 --> 00:11:32.680]  只因為那個地方的猶太人都知道他父親是希臘人
[00:11:32.680 --> 00:11:37.680]  因此就先和他行完葛禮免麻煩
[00:11:37.680 --> 00:11:44.680]  保羅當他認識了提摩泰的時候
[00:11:44.680 --> 00:11:51.680]  他就開始在這個家裏住了短短的時間
[00:11:51.680 --> 00:11:55.680]  在這個家裏不只是社交
[00:11:55.680 --> 00:12:01.680]  不只是心交 而且進入到靈教裏面
[00:12:01.680 --> 00:12:07.680]  摸底 看他們的宿靈根基是怎樣
[00:12:07.680 --> 00:12:09.680]  宿靈的底是怎樣
[00:12:09.680 --> 00:12:11.680]  然後透過這麼短的時間
[00:12:11.680 --> 00:12:14.680]  他竟然能夠看得到
[00:12:14.680 --> 00:12:17.680]  提摩泰後書一章五字
[00:12:17.680 --> 00:12:20.680]  保羅提起提摩泰
[00:12:20.680 --> 00:12:26.680]  他就說:我記得你無毅的信心
[00:12:26.680 --> 00:12:36.680]  無毅這個字在希臘文是用兩個字來組成的
[00:12:36.680 --> 00:12:40.680]  一個不是用A
[00:12:40.680 --> 00:12:50.680]  不是hypocritical 是什麼意思呢
[00:12:50.680 --> 00:12:52.680]  不是虛毅
[00:12:52.680 --> 00:12:56.680]  我記得你那個不是虛毅的信心
[00:12:56.680 --> 00:13:00.680]  這個不是虛毅的信心是什麼意思呢
[00:13:00.680 --> 00:13:03.680]  是說得出做得到
[00:13:03.680 --> 00:13:07.680]  你說的是怎樣 你做的就是怎樣
[00:13:07.680 --> 00:13:10.680]  絕對不會說一套做一套
[00:13:10.680 --> 00:13:13.680]  人家看見你坦蕩蕩
[00:13:13.680 --> 00:13:15.680]  你是一個怎樣的人
[00:13:15.680 --> 00:13:18.680]  你無論對著誰都是這麼坦蕩蕩的人
[00:13:18.680 --> 00:13:21.680]  你絕對守住你的承諾
[00:13:21.680 --> 00:13:29.680]  你絕對對人是一個建立的心
[00:13:29.680 --> 00:13:33.680]  絕對不是一個插位 是建立
[00:13:33.680 --> 00:13:35.680]  絕對是為人著想
[00:13:35.680 --> 00:13:38.680]  你多於為自己著想
[00:13:38.680 --> 00:13:41.680]  而這個信心在哪裏呢
[00:13:41.680 --> 00:13:48.680]  聖經說這個信心是先傳在你外祖母來
[00:13:48.680 --> 00:13:53.680]  和你母親有來的心裏
[00:13:53.680 --> 00:13:58.680]  而這個信心是看得到的信心
[00:13:58.680 --> 00:14:02.680]  是在家裏開始
[00:14:02.680 --> 00:14:05.680]  阿婆傳給阿媽
[00:14:05.680 --> 00:14:09.680]  阿媽看見阿婆那種無毅的信
[00:14:09.680 --> 00:14:12.680]  她就堅守這個無毅的信
[00:14:12.680 --> 00:14:15.680]  這個信就傳給兒子
[00:14:15.680 --> 00:14:19.680]  兒子看見阿婆阿媽都是這樣的信
[00:14:19.680 --> 00:14:21.680]  是因為這樣
[00:14:21.680 --> 00:14:23.680]  這個信就傳在他的心裏
[00:14:23.680 --> 00:14:27.680]  在今天親戚目揚
[00:14:27.680 --> 00:14:30.680]  是非遙不可
[00:14:30.680 --> 00:14:32.680]  各位親戚妹
[00:14:32.680 --> 00:14:36.680]  我們的子女是面對哪些人是最多呢
[00:14:36.680 --> 00:14:41.680]  絕對不是教會
[00:14:41.680 --> 00:14:45.680]  極其量只有幾個小時
[00:14:45.680 --> 00:14:47.680]  學校最多
[00:14:47.680 --> 00:14:50.680]  家長更多
[00:14:50.680 --> 00:14:52.680]  是因為這樣的緣故
[00:14:52.680 --> 00:14:54.680]  你依賴學校建立你的子女
[00:14:54.680 --> 00:14:56.680]  Forget it
[00:14:56.680 --> 00:14:57.680]  沒可能
[00:14:57.680 --> 00:15:00.680]  誰才能做到這件事呢
[00:15:00.680 --> 00:15:03.680]  是父母
[00:15:03.680 --> 00:15:09.680]  但是父母我們教會就需要做一件很重要的事
[00:15:09.680 --> 00:15:13.680]  我們開創兒童主義學的時候
[00:15:13.680 --> 00:15:15.680]  我說得很清楚
[00:15:15.680 --> 00:15:19.680]  我們不只是教導小朋友
[00:15:19.680 --> 00:15:24.680]  我們要教導父母怎樣去教導小朋友
[00:15:24.680 --> 00:15:28.680]  如何做親戚的目揚
[00:15:28.680 --> 00:15:32.680]  是因為這樣的緣故我們建立這個講禮團
[00:15:32.680 --> 00:15:34.680]  就是為了這樣的方法
[00:15:34.680 --> 00:15:37.680]  我們要求同工來入職的時候
[00:15:37.680 --> 00:15:39.680]  是夫婦一起來
[00:15:39.680 --> 00:15:42.680]  你不要只是來一個不來一個
[00:15:42.680 --> 00:15:47.680]  甚至教會我們是反對買一送一
[00:15:47.680 --> 00:15:50.680]  你請一個另一個義務來幫忙
[00:15:50.680 --> 00:15:52.680]  不行
[00:15:52.680 --> 00:15:54.680]  如果兩個都是神學畢業
[00:15:54.680 --> 00:15:55.680]  你就請兩個
[00:15:55.680 --> 00:15:58.680]  是開創了香港教會的善後
[00:15:58.680 --> 00:16:00.680]  我告訴大家
[00:16:00.680 --> 00:16:03.680]  原來全港的教會是請一個不請一個
[00:16:03.680 --> 00:16:06.680]  另一個你就來做義工
[00:16:06.680 --> 00:16:08.680]  我們教會不是這樣的
[00:16:08.680 --> 00:16:11.680]  我一開始就說我要開一間
[00:16:11.680 --> 00:16:13.680]  我可以這樣來做
[00:16:13.680 --> 00:16:16.680]  這個才合乎聖經的教義
[00:16:16.680 --> 00:16:22.680]  親戚目揚兒童宗教教育
[00:16:22.680 --> 00:16:24.680]  各位頂姐妹
[00:16:24.680 --> 00:16:26.680]  他們來到教會的時候
[00:16:26.680 --> 00:16:28.680]  我們要盡心竭力
[00:16:28.680 --> 00:16:30.680]  讓他們重新一些的思維
[00:16:30.680 --> 00:16:31.680]  這個就一定要敬拜
[00:16:31.680 --> 00:16:33.680]  我今天很享受敬拜
[00:16:33.680 --> 00:16:36.680]  我這首詩歌其實就是一個訊息
[00:16:36.680 --> 00:16:39.680]  我對著我兩歲半的孫女
[00:16:39.680 --> 00:16:41.680]  我都是唱詩歌來給她
[00:16:41.680 --> 00:16:43.680]  然後她就可以背
[00:16:43.680 --> 00:16:45.680]  然後在背的過程裡
[00:16:45.680 --> 00:16:49.680]  她就能夠得到這個信仰裡的精華
[00:16:49.680 --> 00:16:50.680]  是因為這樣的緣故
[00:16:50.680 --> 00:16:53.680]  兒童主義學是必定會有崇拜
[00:16:53.680 --> 00:16:55.680]  有了崇拜然後我們分班
[00:16:55.680 --> 00:16:58.680]  你如果崇拜的時間都沒有
[00:16:58.680 --> 00:17:00.680]  你就缺乏了一樣
[00:17:00.680 --> 00:17:02.680]  去將他們自己的生活
[00:17:02.680 --> 00:17:05.680]  融入在我們的信仰裡
[00:17:05.680 --> 00:17:07.680]  融入在詩歌裡
[00:17:07.680 --> 00:17:13.680]  接著保羅見到弟兄背景這麼雄厚
[00:17:13.680 --> 00:17:16.680]  他就馬上找他做幫手
[00:17:16.680 --> 00:17:18.680]  拍檔和他一起去宣教
[00:17:18.680 --> 00:17:23.680]  保羅的心願就是他自己的信仰
[00:17:23.680 --> 00:17:25.680]  是看得見的信仰
[00:17:25.680 --> 00:17:26.680]  而這個信仰
[00:17:26.680 --> 00:17:28.680]  他在高林多前書9章16節
[00:17:28.680 --> 00:17:30.680]  很清楚的說
[00:17:30.680 --> 00:17:33.680]  我傳福音是沒有可誇的
[00:17:33.680 --> 00:17:35.680]  因為我是不得已的
[00:17:35.680 --> 00:17:38.680]  不傳福音我就有禍了
[00:17:38.680 --> 00:17:40.680]  什麼禍呢?
[00:17:40.680 --> 00:17:41.680]  第一
[00:17:41.680 --> 00:17:43.680]  你將來見主面的時候
[00:17:43.680 --> 00:17:44.680]  你怎麼交賬呢?
[00:17:44.680 --> 00:17:46.680]  第二
[00:17:46.680 --> 00:17:48.680]  我們自己有禍
[00:17:48.680 --> 00:17:50.680]  不要以為我們不傳福音
[00:17:50.680 --> 00:17:51.680]  我們就安全
[00:17:51.680 --> 00:17:53.680]  是最不安全的
[00:17:53.680 --> 00:17:56.680]  你的家裡你不傳福音
[00:17:56.680 --> 00:17:58.680]  你和你的家人
[00:17:58.680 --> 00:18:00.680]  很難和睦共處
[00:18:00.680 --> 00:18:03.680]  你和你的親戚不傳福音
[00:18:03.680 --> 00:18:05.680]  你和你的親戚之間
[00:18:05.680 --> 00:18:07.680]  怎麼建立一個和睦
[00:18:07.680 --> 00:18:10.680]  好像真的親密的關係
[00:18:10.680 --> 00:18:12.680]  你記得那些新聞
[00:18:12.680 --> 00:18:13.680]  不是這樣的
[00:18:13.680 --> 00:18:15.680]  我們對未信主的親友家人
[00:18:15.680 --> 00:18:17.680]  如果不傳福音的時候
[00:18:17.680 --> 00:18:20.680]  他們和我們的關係會怎樣呢?
[00:18:20.680 --> 00:18:21.680]  我們的同事
[00:18:21.680 --> 00:18:22.680]  我們的同學
[00:18:22.680 --> 00:18:24.680]  當他們死的時候
[00:18:24.680 --> 00:18:26.680]  你的心情怎樣呢?
[00:18:26.680 --> 00:18:27.680]  我很感恩
[00:18:27.680 --> 00:18:29.680]  在我們家裡
[00:18:29.680 --> 00:18:30.680]  就因為我和太太
[00:18:30.680 --> 00:18:32.680]  立志
[00:18:32.680 --> 00:18:35.680]  活出這個信仰
[00:18:35.680 --> 00:18:38.680]  讓子女看到我們是怎樣生活
[00:18:38.680 --> 00:18:41.680]  看到我們是怎樣彼此相處
[00:18:41.680 --> 00:18:43.680]  在我兒子兩歲的時候
[00:18:43.680 --> 00:18:44.680]  女兒還沒出生
[00:18:44.680 --> 00:18:46.680]  還在肚子裡
[00:18:46.680 --> 00:18:47.680]  我仍然在神學院
[00:18:47.680 --> 00:18:49.680]  最後一年
[00:18:49.680 --> 00:18:51.680]  在那個時間
[00:18:51.680 --> 00:18:55.680]  我和太太帶著我兒子
[00:18:55.680 --> 00:18:57.680]  媽媽的肚子裡
[00:18:57.680 --> 00:19:03.680]  女兒和我一起去神學院
[00:19:03.680 --> 00:19:06.680]  在那個地方帶他們去看一看
[00:19:06.680 --> 00:19:09.680]  三十年我都不知道
[00:19:09.680 --> 00:19:12.680]  直到他們回來
[00:19:12.680 --> 00:19:14.680]  兒子已經結婚
[00:19:14.680 --> 00:19:16.680]  有了女兒
[00:19:16.680 --> 00:19:18.680]  回來恩福侍奉的時候
[00:19:18.680 --> 00:19:20.680]  媽媽才對他說
[00:19:20.680 --> 00:19:23.680]  兒子,你知不知道
[00:19:23.680 --> 00:19:25.680]  你兩歲的時候
[00:19:25.680 --> 00:19:28.680]  爸爸媽媽帶你去神學院
[00:19:28.680 --> 00:19:31.680]  媽媽曾經做過一個禱告
[00:19:31.680 --> 00:19:35.680]  求神讓這個兒子有一天
[00:19:35.680 --> 00:19:38.680]  都能夠來到神學院
[00:19:38.680 --> 00:19:42.680]  裝備自己去施福神
[00:19:42.680 --> 00:19:46.680]  我很感動
[00:19:46.680 --> 00:19:48.680]  他只有兩歲
[00:19:48.680 --> 00:19:51.680]  媽媽已經禱告
[00:19:51.680 --> 00:19:54.680]  求神預備他的心
[00:19:54.680 --> 00:19:56.680]  將來接受裝備
[00:19:56.680 --> 00:19:58.680]  來服侍
[00:19:58.680 --> 00:20:00.680]  我一直感恩
[00:20:00.680 --> 00:20:02.680]  兒子到神學院的時候
[00:20:02.680 --> 00:20:04.680]  他不留在美國
[00:20:04.680 --> 00:20:07.680]  兩間教會都很想他去
[00:20:07.680 --> 00:20:09.680]  他要回來
[00:20:09.680 --> 00:20:11.680]  因為他在這裡做了六年青少年
[00:20:11.680 --> 00:20:15.680]  存在深深感覺到青少年的需要
[00:20:15.680 --> 00:20:17.680]  他願意回來
[00:20:17.680 --> 00:20:19.680]  所以他們一覺就回來
[00:20:19.680 --> 00:20:21.680]  我充滿感恩
[00:20:21.680 --> 00:20:24.680]  我經常在兒女身上
[00:20:24.680 --> 00:20:26.680]  我會和他們分享
[00:20:26.680 --> 00:20:30.680]  我們自己的見證
[00:20:30.680 --> 00:20:33.680]  我和我的兒子和太太
[00:20:33.680 --> 00:20:35.680]  一起去探望我的姑媽
[00:20:35.680 --> 00:20:38.680]  在我偷渡出來前
[00:20:38.680 --> 00:20:40.680]  我是和她住的
[00:20:40.680 --> 00:20:43.680]  但是當我在美國回來的時候
[00:20:43.680 --> 00:20:45.680]  我心裡心裡想著
[00:20:45.680 --> 00:20:48.680]  這個姑媽年紀已經大了
[00:20:48.680 --> 00:20:51.680]  我不知道她有多長時間在世上
[00:20:51.680 --> 00:20:53.680]  因為這個緣故
[00:20:53.680 --> 00:20:56.680]  我回來的第二年
[00:20:56.680 --> 00:20:59.680]  1987年的農曆年
[00:20:59.680 --> 00:21:03.680]  我和我太太和我的兒子
[00:21:03.680 --> 00:21:06.680]  一起回到鄉下去探望她
[00:21:06.680 --> 00:21:08.680]  95歲
[00:21:08.680 --> 00:21:11.680]  姑媽很虔誠
[00:21:11.680 --> 00:21:13.680]  大家信她都不知道自己信什麼
[00:21:13.680 --> 00:21:15.680]  她說:阿智啊
[00:21:15.680 --> 00:21:17.680]  她摸摸我的頭
[00:21:17.680 --> 00:21:18.680]  真是好啊
[00:21:18.680 --> 00:21:21.680]  我天天都為你祈禱
[00:21:21.680 --> 00:21:23.680]  她的祈禱是什麼呢?
[00:21:23.680 --> 00:21:25.680]  是對著天官賜福
[00:21:25.680 --> 00:21:29.680]  在天井天天裝香
[00:21:29.680 --> 00:21:31.680]  天天在這裡祈禱
[00:21:31.680 --> 00:21:33.680]  我就可以和她傳福音
[00:21:33.680 --> 00:21:37.680]  我說:她的名字不是天官
[00:21:37.680 --> 00:21:40.680]  她的名字叫耶穌
[00:21:40.680 --> 00:21:42.680]  耶穌救了我
[00:21:42.680 --> 00:21:44.680]  我把我的見證說了
[00:21:44.680 --> 00:21:46.680]  我告訴她
[00:21:46.680 --> 00:21:48.680]  阿母
[00:21:48.680 --> 00:21:50.680]  我叫她姑媽
[00:21:50.680 --> 00:21:53.680]  你都信這個耶穌
[00:21:53.680 --> 00:21:55.680]  祂救了我們
[00:21:55.680 --> 00:21:57.680]  祂讓我今天能夠回來
[00:21:57.680 --> 00:21:59.680]  就是因為這個耶穌
[00:21:59.680 --> 00:22:01.680]  她說:好啊
[00:22:01.680 --> 00:22:03.680]  耶穌救了你
[00:22:03.680 --> 00:22:05.680]  我也求神去救我們
[00:22:05.680 --> 00:22:07.680]  然後我就一句一句禱告
[00:22:07.680 --> 00:22:09.680]  她就跟著一句一句
[00:22:09.680 --> 00:22:11.680]  95歲的人
[00:22:11.680 --> 00:22:13.680]  我不知道她明白多少
[00:22:13.680 --> 00:22:15.680]  我只是告訴她
[00:22:15.680 --> 00:22:17.680]  過去拜開的那些
[00:22:17.680 --> 00:22:19.680]  六畜平安啊
[00:22:19.680 --> 00:22:21.680]  師命定福造君啊
[00:22:21.680 --> 00:22:23.680]  那些都不是神
[00:22:23.680 --> 00:22:25.680]  那些是一眼無言
[00:22:25.680 --> 00:22:27.680]  三餐不食
[00:22:27.680 --> 00:22:29.680]  四肢無力
[00:22:29.680 --> 00:22:31.680]  五官不靈
[00:22:31.680 --> 00:22:33.680]  六親無靠
[00:22:33.680 --> 00:22:35.680]  七竅不通
[00:22:35.680 --> 00:22:37.680]  八面威風
[00:22:37.680 --> 00:22:39.680]  最後她就信了
