
[00:00:00.000 --> 00:00:05.120]  各位領事姐妹平安
[00:02:03.000 --> 00:02:05.000]  沒理由這麼巧合
[00:02:05.000 --> 00:02:07.000]  我姑媽說的話
[00:02:07.000 --> 00:02:09.000]  是和我現在見的
[00:02:09.000 --> 00:02:11.000]  是完全一樣
[00:02:11.000 --> 00:02:13.000]  我去的時候
[00:02:13.000 --> 00:02:15.000]  我就深信
[00:02:15.000 --> 00:02:18.000]  這是我的爸爸
[00:02:18.000 --> 00:02:20.000]  今天
[00:02:20.000 --> 00:02:24.000]  當我們分享到有關信仰的問題的時候
[00:02:24.000 --> 00:02:27.000]  很多人都問我們一個問題
[00:02:27.000 --> 00:02:30.000]  你說你的神是真的
[00:02:30.000 --> 00:02:33.000]  他又說他的神是真的
[00:02:33.000 --> 00:02:37.000]  我怎麼知道哪個神是真的呢?
[00:02:37.000 --> 00:02:40.000]  是因為這樣的緣故
[00:02:40.000 --> 00:02:43.000]  我們需要問一問
[00:02:43.000 --> 00:02:48.000]  任何一個人說他們信仰的神是真的
[00:02:48.000 --> 00:02:50.000]  我就問他
[00:02:50.000 --> 00:02:52.000]  你們信仰的神
[00:02:52.000 --> 00:02:54.000]  他有沒有告訴你
[00:02:54.000 --> 00:02:56.000]  祂是真神
[00:02:56.000 --> 00:02:58.000]  然後有足夠的證明
[00:02:58.000 --> 00:03:03.000]  證明祂宣告的事是真的
[00:03:03.000 --> 00:03:06.000]  我就舉個很簡單的例子
[00:03:06.000 --> 00:03:08.000]  釋迦牟尼
[00:03:08.000 --> 00:03:11.000]  從來沒有說過他自己是神
[00:03:11.000 --> 00:03:13.000]  然後又用行動
[00:03:13.000 --> 00:03:16.000]  各樣的例證
[00:03:16.000 --> 00:03:19.000]  證實他就是那一位的神
[00:03:19.000 --> 00:03:21.000]  有沒有呢?
[00:03:21.000 --> 00:03:23.000]  穆罕默德
[00:03:23.000 --> 00:03:25.000]  從來沒有說過
[00:03:25.000 --> 00:03:27.000]  他是那個神
[00:03:27.000 --> 00:03:28.000]  當然沒有
[00:03:28.000 --> 00:03:31.000]  他只不過說自己是一個先知
[00:03:31.000 --> 00:03:35.000]  到底他介紹的那個阿拉
[00:03:35.000 --> 00:03:39.000]  有沒有說過自己就是真神
[00:03:39.000 --> 00:03:44.000]  又用證明證明祂是真神呢?
[00:03:44.000 --> 00:03:46.000]  我們再來看看道教
[00:03:46.000 --> 00:03:47.000]  老子
[00:03:47.000 --> 00:03:51.000]  老子從來沒有告訴我們
[00:03:51.000 --> 00:03:53.000]  祂是神
[00:03:53.000 --> 00:03:55.000]  從頭到尾我們只能夠知道
[00:03:55.000 --> 00:04:00.000]  老子很謙虛
[00:04:00.000 --> 00:04:03.000]  是介紹一個道
[00:04:03.000 --> 00:04:08.000]  這個道先天地來生
[00:04:08.000 --> 00:04:11.000]  是先天地生出的
[00:04:11.000 --> 00:04:13.000]  這個道
[00:04:13.000 --> 00:04:16.000]  我不知道它的名字
[00:04:16.000 --> 00:04:17.000]  自知若道
[00:04:17.000 --> 00:04:21.000]  這個道是萬物的來源
[00:04:21.000 --> 00:04:22.000]  道生一
[00:04:22.000 --> 00:04:23.000]  一生二
[00:04:23.000 --> 00:04:24.000]  二生三
[00:04:24.000 --> 00:04:26.000]  三生萬物
[00:04:26.000 --> 00:04:27.000]  第二
[00:04:27.000 --> 00:04:32.000]  這個道是道德的最高標準境界
[00:04:32.000 --> 00:04:35.000]  道失而後得
[00:04:35.000 --> 00:04:37.000]  得就是帝王的標準
[00:04:37.000 --> 00:04:39.000]  得失而後仁
[00:04:39.000 --> 00:04:42.000]  仁就是聖賢的標準
[00:04:42.000 --> 00:04:44.000]  仁失而後義
[00:04:44.000 --> 00:04:46.000]  義失而後禮
[00:04:46.000 --> 00:04:50.000]  乎禮忠信之薄
[00:04:50.000 --> 00:04:53.000]  眾亂之恥也
[00:04:53.000 --> 00:04:58.000]  這個道我們不知道是怎樣的
[00:04:58.000 --> 00:05:02.000]  人就開始用皇帝的標準來做標準
[00:05:02.000 --> 00:05:04.000]  皇帝也有昏君
[00:05:04.000 --> 00:05:06.000]  不能夠成為一個絕對的標準
[00:05:06.000 --> 00:05:10.000]  我們可以用聖賢的標準來做標準
[00:05:10.000 --> 00:05:15.000]  但是很多人都聽過一句話
[00:05:15.000 --> 00:05:17.000]  聖賢不死
[00:05:17.000 --> 00:05:19.000]  大道不止
[00:05:19.000 --> 00:05:22.000]  原來這些聖賢教出來
[00:05:22.000 --> 00:05:24.000]  你越教得越多
[00:05:24.000 --> 00:05:27.000]  人犯罪的手法就越厲害
[00:05:27.000 --> 00:05:30.000]  是因為這樣的緣故
[00:05:30.000 --> 00:05:35.000]  就不能夠成為標準
[00:05:35.000 --> 00:05:38.000]  人就變成義
[00:05:38.000 --> 00:05:40.000]  義也不能成為標準
[00:05:40.000 --> 00:05:41.000]  就去到禮
[00:05:41.000 --> 00:05:43.000]  但去到禮的時候
[00:05:43.000 --> 00:05:45.000]  就是因為亂越來越多
[00:05:45.000 --> 00:05:46.000]  犯法越來越多
[00:05:46.000 --> 00:05:48.000]  罪越來越多
[00:05:48.000 --> 00:05:54.000]  實際上孔夫子說得很清楚
[00:05:54.000 --> 00:05:58.000]  乎禮是忠信之薄
[00:05:58.000 --> 00:06:01.000]  人的信任越來越差
[00:06:01.000 --> 00:06:03.000]  是需要約束他
[00:06:03.000 --> 00:06:05.000]  用律法約束他
[00:06:05.000 --> 00:06:07.000]  用禮治約束他
[00:06:07.000 --> 00:06:13.000]  而不單止是忠信之薄
[00:06:13.000 --> 00:06:17.000]  亂之始也
[00:06:17.000 --> 00:06:19.000]  亂都已經出來
[00:06:19.000 --> 00:06:21.000]  人就開始制定法律
[00:06:21.000 --> 00:06:23.000]  是因為這樣的緣故
[00:06:23.000 --> 00:06:26.000]  這些宗教從來沒有說過
[00:06:26.000 --> 00:06:34.000]  所謂創立宗教的教主是神
[00:06:34.000 --> 00:06:38.000]  但我們今天就和大家來看看
[00:06:38.000 --> 00:06:43.000]  聖經介紹耶和華神
[00:06:43.000 --> 00:06:47.000]  然後向人顯現的耶穌基督
[00:06:47.000 --> 00:06:50.000]  也是我們今天所認識的
[00:06:50.000 --> 00:06:55.000]  三位一體真神的信仰
[00:06:55.000 --> 00:06:57.000]  祂又是怎樣的呢?
[00:06:57.000 --> 00:07:00.000]  原來聖經告訴我們
[00:07:00.000 --> 00:07:06.000]  神的存在是透過一些特殊的啟示告訴我們
[00:07:06.000 --> 00:07:10.000]  而這些特殊的啟示包括甚麼呢?
[00:07:10.000 --> 00:07:16.000]  第一包括耶和華自己本身直接向人啟示自己
[00:07:16.000 --> 00:07:20.000]  第二包括以色列整個民族
[00:07:20.000 --> 00:07:23.000]  因為以色列整個民族
[00:07:23.000 --> 00:07:25.000]  他們相信這個族的來源
[00:07:25.000 --> 00:07:27.000]  這個國的來源
[00:07:27.000 --> 00:07:31.000]  就是因為耶和華神而來
[00:07:31.000 --> 00:07:34.000]  第三是因為聖經
[00:07:34.000 --> 00:07:38.000]  聖本的聖經自己有一個宣告
[00:07:38.000 --> 00:07:42.000]  聖經都是神所默示的
[00:07:42.000 --> 00:07:46.000]  整本的聖經無論是舊約也好新約也好
[00:07:46.000 --> 00:07:49.000]  在我們今天看到聖經的時候
[00:07:49.000 --> 00:07:54.000]  前後一致都說這是神默示的真理
[00:07:54.000 --> 00:07:59.000]  最後神特殊的啟示就是耶穌基督
[00:07:59.000 --> 00:08:07.000]  今天我們就從以色列的立國開始
[00:08:07.000 --> 00:08:10.000]  因為當我們看到以色列的存在
[00:08:10.000 --> 00:08:13.000]  你看到這個國家的存在
[00:08:13.000 --> 00:08:17.000]  你就會知道全部以色列的人
[00:08:17.000 --> 00:08:21.000]  都知道這個國家的來源是怎樣的
[00:08:21.000 --> 00:08:24.000]  這個國家的發展是怎樣的
[00:08:24.000 --> 00:08:26.000]  是為甚麼到現在為止
[00:08:26.000 --> 00:08:31.000]  整個國家甚至我們去過哪裏旅遊的時候
[00:08:31.000 --> 00:08:36.000]  見過他們的文化部長、外交部長
[00:08:36.000 --> 00:08:41.000]  見過他們各國不同的首長
[00:08:41.000 --> 00:08:44.000]  我發覺他們有一個很獨特的地方
[00:08:44.000 --> 00:08:51.000]  就是把一本聖經是希伯來文的聖經
[00:08:51.000 --> 00:08:53.000]  送給我們
[00:08:53.000 --> 00:09:01.000]  他們相信的就是創立了以色列國的耶和華
[00:09:01.000 --> 00:09:04.000]  今天我們就試一試
[00:09:04.000 --> 00:09:09.000]  看一看到底整個國家的來源是怎樣的
[00:09:09.000 --> 00:09:14.000]  今天我們就說到《創世紀》十二章
[00:09:14.000 --> 00:09:18.000]  這段聖經第一至第四節是這樣說
[00:09:18.000 --> 00:09:21.000]  耶和華對阿伯說
[00:09:21.000 --> 00:09:25.000]  你要離開本地本族、富家
[00:09:25.000 --> 00:09:28.000]  往我所要指示你的地去
[00:09:28.000 --> 00:09:30.000]  我必使你成為大國
[00:09:30.000 --> 00:09:32.000]  我必賜福給你
[00:09:32.000 --> 00:09:34.000]  使到你的名為大
[00:09:34.000 --> 00:09:36.000]  你要使別人得福
[00:09:36.000 --> 00:09:37.000]  為你祝福的
[00:09:37.000 --> 00:09:39.000]  我必賜福給他
[00:09:39.000 --> 00:09:40.000]  就在你的
[00:09:40.000 --> 00:09:41.000]  我必就在他
[00:09:41.000 --> 00:09:45.000]  地上的萬族都要因你得福
[00:09:45.000 --> 00:09:48.000]  阿伯蘭遵照耶和華的吩咐就去了
[00:09:48.000 --> 00:09:51.000]  羅德也跟他同去
[00:09:51.000 --> 00:09:54.000]  阿伯蘭離開哈蘭的時候
[00:09:54.000 --> 00:09:57.000]  年七十五歲
[00:09:57.000 --> 00:10:01.000]  我們看到這段聖經記載的
[00:10:01.000 --> 00:10:05.000]  是一個獨特的呼召
[00:10:05.000 --> 00:10:12.000]  第一是對一對老人家的呼召
[00:10:12.000 --> 00:10:15.000]  這一對老人家
[00:10:15.000 --> 00:10:18.000]  男的叫阿伯蘭
[00:10:18.000 --> 00:10:21.000]  他已經七十五歲
[00:10:21.000 --> 00:10:27.000]  女的我們叫她薩拉
[00:10:27.000 --> 00:10:33.000]  薩拉那個時間都已經六十五歲
[00:10:33.000 --> 00:10:36.000]  是沒有子女的
[00:10:36.000 --> 00:10:38.000]  神呼召他們出來的時候
[00:10:38.000 --> 00:10:40.000]  他要告訴他們
[00:10:40.000 --> 00:10:45.000]  我要使到你成為一個大國
[00:10:45.000 --> 00:10:47.000]  各位
[00:10:47.000 --> 00:10:51.000]  如果你到七十五歲
[00:10:51.000 --> 00:10:53.000]  好像我這一把年紀
[00:10:53.000 --> 00:10:55.000]  我都七十幾了
[00:10:55.000 --> 00:10:59.000]  現在有些地方邀請我
[00:10:59.000 --> 00:11:05.000]  疫症越來越少
[00:11:05.000 --> 00:11:07.000]  你可以過來
[00:11:07.000 --> 00:11:09.000]  可不可以來加拿大和我們講道
[00:11:09.000 --> 00:11:13.000]  可不可以來英國和我們講道
[00:11:13.000 --> 00:11:15.000]  我現在都發覺到
[00:11:15.000 --> 00:11:17.000]  沒有以前那麼容易
[00:11:17.000 --> 00:11:19.000]  因為年紀大了
[00:11:19.000 --> 00:11:23.000]  很多方面的適應不容易
[00:11:23.000 --> 00:11:25.000]  特別對天氣方面
[00:11:25.000 --> 00:11:29.000]  自從兩年前
[00:11:29.000 --> 00:11:31.000]  因為去到多倫多
[00:11:31.000 --> 00:11:33.000]  二月的時候
[00:11:33.000 --> 00:11:37.000]  東領會冷了
[00:11:37.000 --> 00:11:39.000]  患了傷害
[00:11:39.000 --> 00:11:41.000]  所以很怕冷
[00:11:41.000 --> 00:11:43.000]  我和我太太都很怕冷
[00:11:43.000 --> 00:11:46.000]  好像病了一個多星期
[00:11:46.000 --> 00:11:49.000]  繼續不斷發冷
[00:11:49.000 --> 00:11:51.000]  感謝神
[00:11:51.000 --> 00:11:53.000]  回來的時候
[00:11:53.000 --> 00:11:57.000]  我開始恢復健康
[00:11:57.000 --> 00:11:59.000]  到現在為止
[00:11:59.000 --> 00:12:04.000]  仍然被過去的風寒影響
[00:12:04.000 --> 00:12:07.000]  我們看到這個病
[00:12:07.000 --> 00:12:11.000]  對一個老人家有很大影響
[00:12:11.000 --> 00:12:14.000]  神呼召阿伯蘭
[00:12:14.000 --> 00:12:19.000]  比現在對我的呼召難得多
[00:12:19.000 --> 00:12:21.000]  原因是什麼
[00:12:21.000 --> 00:12:24.000]  第一次耶和華都有阿伯蘭說
[00:12:24.000 --> 00:12:28.000]  你要離開本地本族父家
[00:12:28.000 --> 00:12:32.000]  往我所指示你的地方去
[00:12:32.000 --> 00:12:36.000]  我們發覺到
[00:12:36.000 --> 00:12:40.000]  他去哪裡呢?
[00:12:40.000 --> 00:12:42.000]  神就告訴他
[00:12:42.000 --> 00:12:45.000]  是去我指示你去的地方
[00:12:45.000 --> 00:12:48.000]  這個地方是什麼地方呢?
[00:12:48.000 --> 00:12:54.000]  如果我們有留意希伯來書第十一章第八節的記載
[00:12:54.000 --> 00:12:58.000]  你就會發覺到一點都不簡單
[00:12:58.000 --> 00:13:00.000]  這段聖經記載說
[00:13:00.000 --> 00:13:05.000]  「因若信阿伯拉罕夢照的時候就遵命出去
[00:13:05.000 --> 00:13:11.000]  往將來要承受為業的為基業的地方」
[00:13:11.000 --> 00:13:16.000]  就是不僅是阿伯拉罕要承受成為基業
[00:13:16.000 --> 00:13:19.000]  神甚至告訴他
[00:13:19.000 --> 00:13:28.000]  是他和他的家和他的國將來都要承受這個地方成為你們的基業
[00:13:28.000 --> 00:13:32.000]  一顆蛋都沒有
[00:13:32.000 --> 00:13:34.000]  七十五歲
[00:13:34.000 --> 00:13:37.000]  你信不信得過
[00:13:37.000 --> 00:13:43.000]  你將來能夠生出來的後裔
[00:13:43.000 --> 00:13:45.000]  會建立成為一個國家
[00:13:45.000 --> 00:13:47.000]  而你就是一個先祖
[00:13:47.000 --> 00:13:50.000]  是一國之父呢?
[00:13:50.000 --> 00:13:52.000]  七十五歲
[00:13:52.000 --> 00:13:55.000]  你的太太六十五歲
[00:13:55.000 --> 00:13:57.000]  你信不信呢?
[00:13:57.000 --> 00:13:59.000]  這是第一點
[00:13:59.000 --> 00:14:02.000]  這是一個很大的挑戰
[00:14:02.000 --> 00:14:04.000]  很大的信心問題
[00:14:04.000 --> 00:14:07.000]  你和我信不信得過
[00:14:07.000 --> 00:14:09.000]  神這個敷衍
[00:14:09.000 --> 00:14:12.000]  以色列人到現在為止
[00:14:12.000 --> 00:14:15.000]  是因為歷史的事實
[00:14:15.000 --> 00:14:19.000]  他們不能夠不信
[00:14:19.000 --> 00:14:21.000]  所以到現在為止
[00:14:21.000 --> 00:14:24.000]  仍然堅定的
[00:14:24.000 --> 00:14:28.000]  阿伯拉罕是我們的祖先
[00:14:28.000 --> 00:14:33.000]  是我們一個族一個國的父親
[00:14:33.000 --> 00:14:36.000]  第二點
[00:14:36.000 --> 00:14:39.000]  阿伯拉和他的太太出去的時候
[00:14:39.000 --> 00:14:43.000]  是一個非常大的信心考驗
[00:14:43.000 --> 00:14:45.000]  神呼召他
[00:14:45.000 --> 00:14:50.000]  你要離開本地本族父家
[00:14:50.000 --> 00:14:55.000]  往我要指示你的地方
[00:14:55.000 --> 00:14:58.000]  阿伯拉就去了
[00:14:58.000 --> 00:15:00.000]  他有沒有問
[00:15:00.000 --> 00:15:02.000]  神啊
[00:15:02.000 --> 00:15:04.000]  你的地方在哪裡?
[00:15:04.000 --> 00:15:06.000]  大家知道在那時候
[00:15:06.000 --> 00:15:12.000]  對著一個沒有GPS地圖都沒有存在
[00:15:12.000 --> 00:15:16.000]  東西南北都不知道他們知不知道
[00:15:16.000 --> 00:15:18.000]  希伯來說
[00:15:18.000 --> 00:15:22.000]  他出去的時候還不知道往哪裡去
[00:15:22.000 --> 00:15:24.000]  你會不會去呢?
[00:15:24.000 --> 00:15:29.000]  所以我們看到在這裡
[00:15:29.000 --> 00:15:31.000]  是不可思議的
[00:15:31.000 --> 00:15:33.000]  難
[00:15:33.000 --> 00:15:36.000]  老人家走錯路
[00:15:36.000 --> 00:15:38.000]  你到時走回頭
[00:15:38.000 --> 00:15:40.000]  沒那麼容易
[00:15:40.000 --> 00:15:43.000]  但我們看到阿伯拉
[00:15:43.000 --> 00:15:46.000]  他聽到神的呼召
[00:15:46.000 --> 00:15:50.000]  他就採取一個走一步就見一步
[00:15:50.000 --> 00:15:52.000]  他沒有問那麼多
[00:15:52.000 --> 00:15:55.000]  他不是整幅圖畫都知道
[00:15:55.000 --> 00:15:58.000]  整個公仔畫出腸都畫出來了
[00:15:58.000 --> 00:16:00.000]  然後他才去信
[00:16:00.000 --> 00:16:02.000]  不是
[00:16:02.000 --> 00:16:06.000]  阿伯拉就遵照耶和華的吩咐去了
[00:16:06.000 --> 00:16:11.000]  羅德他的侄子也和他一起去
[00:16:11.000 --> 00:16:15.000]  阿伯拉離開哈蘭的時候是75歲
[00:16:15.000 --> 00:16:18.000]  我看到這個呼召
[00:16:18.000 --> 00:16:19.000]  第一
[00:16:19.000 --> 00:16:23.000]  是比一樣更困難的呼召
[00:16:23.000 --> 00:16:25.000]  因為第一你要離開本地
[00:16:25.000 --> 00:16:27.000]  離開本地
[00:16:27.000 --> 00:16:29.000]  如果我和家人去
[00:16:29.000 --> 00:16:31.000]  我無所謂
[00:16:31.000 --> 00:16:34.000]  但第二離開本族
[00:16:34.000 --> 00:16:36.000]  你的族你要離開
[00:16:36.000 --> 00:16:38.000]  離開本族
[00:16:38.000 --> 00:16:41.000]  不在鄉下都無所謂
[00:16:41.000 --> 00:16:43.000]  只要我家人在一起
[00:16:43.000 --> 00:16:44.000]  無所謂
[00:16:44.000 --> 00:16:46.000]  但第三
[00:16:46.000 --> 00:16:48.000]  離開你的父家
[00:16:48.000 --> 00:16:50.000]  這個就困難了
[00:16:50.000 --> 00:16:55.000]  所以我們看到在這段聖經當中
[00:16:55.000 --> 00:16:58.000]  這個獨特的呼召
[00:16:58.000 --> 00:17:00.000]  以色列的立國
[00:17:00.000 --> 00:17:02.000]  在開始
[00:17:02.000 --> 00:17:06.000]  是一樣比一樣更具挑戰
[00:17:06.000 --> 00:17:08.000]  一樣比一樣更難
[00:17:08.000 --> 00:17:12.000]  因為被召的人
[00:17:12.000 --> 00:17:16.000]  根本就不知道去哪裡
[00:17:16.000 --> 00:17:19.000]  但他就遵照神的命令
[00:17:19.000 --> 00:17:21.000]  他就儘管去
[00:17:21.000 --> 00:17:25.000]  這個對老人家的呼召
[00:17:25.000 --> 00:17:27.000]  在我自己的經歷來說
[00:17:27.000 --> 00:17:29.000]  一點都不容易
[00:17:29.000 --> 00:17:31.000]  老實說
[00:17:31.000 --> 00:17:33.000]  在今天去旅行的時候
[00:17:33.000 --> 00:17:35.000]  我的兒子和女兒
[00:17:35.000 --> 00:17:38.000]  都不想見到我夫婦
[00:17:38.000 --> 00:17:40.000]  七十多歲
[00:17:40.000 --> 00:17:42.000]  特別現在我們能走路
[00:17:42.000 --> 00:17:44.000]  但是
[00:17:44.000 --> 00:17:46.000]  如果長途跋涉
[00:17:46.000 --> 00:17:48.000]  他們都不放心
[00:17:48.000 --> 00:17:50.000]  除非那邊有人照應
[00:17:50.000 --> 00:17:52.000]  和有人有盤
[00:17:52.000 --> 00:17:54.000]  如果不是的話
[00:17:54.000 --> 00:17:56.000]  他們都不放心
[00:17:56.000 --> 00:17:58.000]  第四方面
[00:17:58.000 --> 00:18:02.000]  呼召是一樣比一樣更困難
[00:18:02.000 --> 00:18:04.000]  是什麼呢?
[00:18:04.000 --> 00:18:06.000]  是自己看不到結果
[00:18:06.000 --> 00:18:08.000]  肯定是看不到結果
[00:18:08.000 --> 00:18:10.000]  在哪裡看不到結果呢?
[00:18:10.000 --> 00:18:14.000]  看不到的結果
[00:18:14.000 --> 00:18:18.000]  包括成為一個國
[00:18:18.000 --> 00:18:22.000]  要成為一個國的父親
[00:18:22.000 --> 00:18:24.000]  成為一個國
[00:18:24.000 --> 00:18:26.000]  我自己連一個兒子都沒有
[00:18:26.000 --> 00:18:29.000]  怎麼可能成為一個國呢?
[00:18:29.000 --> 00:18:31.000]  所以因為這個緣故
[00:18:31.000 --> 00:18:36.000]  這個應許
[00:18:36.000 --> 00:18:38.000]  如果真的實現的時候
[00:18:38.000 --> 00:18:40.000]  自己是沒有眼睛看得到的
[00:18:40.000 --> 00:18:42.000]  是絕對看不到
[00:18:42.000 --> 00:18:44.000]  祝福你的
[00:18:44.000 --> 00:18:46.000]  神說我必祝福你
[00:18:46.000 --> 00:18:48.000]  我必祝福你
[00:18:48.000 --> 00:18:50.000]  然後就說
[00:18:50.000 --> 00:18:52.000]  你少萬俗得福
[00:18:52.000 --> 00:18:55.000]  你要少萬俗得福
[00:18:55.000 --> 00:18:57.000]  你的名偉大
[00:18:57.000 --> 00:18:59.000]  你也要少別人得福
[00:18:59.000 --> 00:19:01.000]  地上的萬俗
[00:19:01.000 --> 00:19:03.000]  是因你得福
[00:19:03.000 --> 00:19:05.000]  這一切的事情
[00:19:05.000 --> 00:19:07.000]  肯定阿伯拉罕都知道
[00:19:07.000 --> 00:19:09.000]  沒有眼睛看得到
[00:19:09.000 --> 00:19:11.000]  這些是看不到的
[00:19:11.000 --> 00:19:13.000]  但是阿伯拉罕
[00:19:13.000 --> 00:19:15.000]  他就遵命去了
[00:19:15.000 --> 00:19:19.000]  第二方面要和大家分享
[00:19:21.000 --> 00:19:23.000]  就是這個獨特的呼召
[00:19:23.000 --> 00:19:25.000]  對阿伯拉罕來說
[00:19:25.000 --> 00:19:29.000]  是看似不近人情的呼召
[00:19:29.000 --> 00:19:31.000]  在哪裡看得到呢?
[00:19:31.000 --> 00:19:35.000]  我們留意看一看《創世紀》十一章
[00:19:35.000 --> 00:19:38.000]  二十六到三十節
[00:19:38.000 --> 00:19:42.000]  首先這段聖經這樣說
[00:19:42.000 --> 00:19:45.000]  他拉活到七十歲
[00:19:45.000 --> 00:19:48.000]  他拉就是阿伯拉罕的爸爸
[00:19:50.000 --> 00:19:52.000]  活到七十歲的時候
[00:19:52.000 --> 00:19:54.000]  就生了阿伯拉罕和哈蘭
[00:19:54.000 --> 00:19:59.000]  當然不是七十歲一年內生三個
[00:19:59.000 --> 00:20:03.000]  是七十歲開始就有孩子
[00:20:03.000 --> 00:20:05.000]  生了多少個呢?
[00:20:05.000 --> 00:20:07.000]  生了三個
[00:20:07.000 --> 00:20:09.000]  就是阿伯拉罕和哈蘭
[00:20:09.000 --> 00:20:11.000]  哈蘭就生了羅登
[00:20:11.000 --> 00:20:14.000]  這個就帶出一樣東西
[00:20:14.000 --> 00:20:18.000]  就是阿伯拉離開他父家的時候
[00:20:18.000 --> 00:20:21.000]  是和他的侄子一起走的
[00:20:21.000 --> 00:20:23.000]  就是哈蘭的兒子
[00:20:23.000 --> 00:20:26.000]  二十八節
[00:20:26.000 --> 00:20:30.000]  哈蘭死在他父親他拉的面前
[00:20:30.000 --> 00:20:36.000]  死在他出生的迦勒底的吾爾
[00:20:36.000 --> 00:20:38.000]  他們本來住在吾爾的
[00:20:38.000 --> 00:20:43.000]  但是阿伯拉的一個兄弟哈蘭
[00:20:43.000 --> 00:20:47.000]  他就在他爸爸還沒死之前
[00:20:47.000 --> 00:20:49.000]  他就先死了
[00:20:49.000 --> 00:20:54.000]  就在他出生的迦勒底的吾爾
[00:20:54.000 --> 00:20:57.000]  也是兩河流域
[00:20:57.000 --> 00:21:01.000]  幽法拉底河和底格里斯河的流域
[00:21:01.000 --> 00:21:05.000]  其中一個地方叫烏爾
[00:21:05.000 --> 00:21:07.000]  或者叫吾爾
[00:21:07.000 --> 00:21:09.000]  在那裡死了
[00:21:09.000 --> 00:21:14.000]  二十九節就交代阿伯拉罕
[00:21:15.000 --> 00:21:18.000]  阿伯拉拿學國娶妻
[00:21:18.000 --> 00:21:20.000]  阿伯拉的妻名叫撒萊
[00:21:20.000 --> 00:21:22.000]  拿學的妻名叫麥加
[00:21:22.000 --> 00:21:24.000]  是哈蘭的女兒
[00:21:24.000 --> 00:21:26.000]  哈蘭是麥加
[00:21:26.000 --> 00:21:30.000]  也是我易家的父親
[00:21:30.000 --> 00:21:33.000]  我們看得見
[00:21:33.000 --> 00:21:35.000]  在這段聖經裡
[00:21:35.000 --> 00:21:37.000]  我們看得見
[00:21:37.000 --> 00:21:39.000]  有一些東西很特別
[00:21:39.000 --> 00:21:43.000]  阿伯拉拿學國娶妻
[00:21:43.000 --> 00:21:45.000]  阿伯拉的妻子
[00:21:45.000 --> 00:21:47.000]  是拿學的妻子
[00:21:47.000 --> 00:21:51.000]  是叫撒萊
[00:21:51.000 --> 00:21:53.000]  拿學的妻子是麥加
[00:21:53.000 --> 00:21:56.000]  是哈蘭的女兒
[00:21:56.000 --> 00:22:00.000]  很明顯地
[00:22:00.000 --> 00:22:05.000]  哈蘭應該是最大的大哥
[00:22:05.000 --> 00:22:12.000]  如果他的女兒可以嫁給他的弟弟拿學
[00:22:12.000 --> 00:22:15.000]  他和他的弟弟拿學
