
[00:00:00.000 --> 00:00:07.000]  請聽神的道義,讓我們同心同意祂的禱告。
[00:07:18.000 --> 00:07:23.000]  正正因為他們自己都不知道自己信什麼,
[00:07:23.000 --> 00:07:28.000]  他們不想你知道自己怎麼信,信到多麼糊裡糊塗,
[00:07:28.000 --> 00:07:36.000]  他只想你好像變成他一樣這麼糊裡糊塗,
[00:07:36.000 --> 00:07:40.000]  他希望你變成他一樣這麼糊裡糊塗。
[00:07:40.000 --> 00:07:43.000]  所以我通常都一定會問這個問題,
[00:07:43.000 --> 00:07:47.000]  你信耶穌啊?你信耶穌啊?你怎麼信主的?
[00:07:47.000 --> 00:07:53.000]  你信什麼呢?是什麼導致你會去信耶穌呢?
[00:07:53.000 --> 00:07:58.000]  答不到的,那你知道他是什麼樣的程度了。
[00:07:58.000 --> 00:08:00.000]  你就知道他是什麼樣的神明。
[00:08:00.000 --> 00:08:04.000]  掛名基督徒啊,還是一個假的基督徒,
[00:08:04.000 --> 00:08:07.000]  滲入你身邊裡面,拖你離開主呢?
[00:08:07.000 --> 00:08:10.000]  還是一個假的基督徒,順便把你拖離主呢?
[00:08:10.000 --> 00:08:12.000]  所以怎樣認識真基督徒啊?
[00:08:12.000 --> 00:08:14.000]  怎麼說,絕對是真的基督徒啊?
[00:08:14.000 --> 00:08:16.000]  不是,因為朋友介紹我,
[00:08:16.000 --> 00:08:19.000]  我另一個朋友他說他是基督徒,我就信他是基督徒。
[00:08:19.000 --> 00:08:22.000]  不是說朋友介紹,朋友說他是基督徒,我就相信。
[00:08:22.000 --> 00:08:25.000]  我會和那個稱為基督徒一起回教會,
[00:08:25.000 --> 00:08:30.000]  有聚會,認識一下他在教會敬拜生活是怎麼樣的。
[00:08:30.000 --> 00:08:34.000]  我會和他一起去教會,看看他的教會敬拜生活是怎樣的。
[00:08:34.000 --> 00:08:38.000]  如果回教會講一些無謂的,
[00:08:38.000 --> 00:08:40.000]  那你就不用講了,
[00:08:40.000 --> 00:08:43.000]  我在教會這麼多年裡面,
[00:08:43.000 --> 00:08:46.000]  見到無數假基督徒,
[00:08:46.000 --> 00:08:51.000]  回到教會,就喜歡講一些吃的,
[00:08:51.000 --> 00:08:54.000]  第二樣東西是講什麼呢?
[00:08:54.000 --> 00:09:00.000]  就是講這個就是笑話。
[00:09:00.000 --> 00:09:04.000]  最近我聽到一個著名牧師,
[00:09:04.000 --> 00:09:11.000]  一樣在講道講色情故事,
[00:09:11.000 --> 00:09:14.000]  講完之後,他會中,
[00:09:14.000 --> 00:09:18.000]  笑了兩分鐘在錄音裡面,
[00:09:18.000 --> 00:09:22.000]  他陪他們一起笑在崇拜裡面。
[00:09:22.000 --> 00:09:26.000]  聽聽,有些就是這樣的教會,
[00:09:26.000 --> 00:09:29.000]  有這樣的牧師就造成這樣的信徒,
[00:09:29.000 --> 00:09:33.000]  保羅要修補這個情況,
[00:09:33.000 --> 00:09:36.000]  感恩上帝讓他可以做得到,
[00:09:36.000 --> 00:09:41.000]  但是以弗所是一個很惱教的城市,
[00:09:41.000 --> 00:09:45.000]  很多信徒都問惡惡的,
[00:09:45.000 --> 00:09:48.000]  都不知道自己信什麼,
[00:09:48.000 --> 00:09:51.000]  所以上帝進一步,
[00:09:51.000 --> 00:09:54.000]  去更加潔淨以弗所的教會,
[00:09:54.000 --> 00:09:57.000]  怎樣做呢?
[00:09:57.000 --> 00:10:00.000]  剛剛上一集主人我們講完了,
[00:10:00.000 --> 00:10:03.000]  上一集我們講了11節,
[00:10:03.000 --> 00:10:06.000]  這次是20節,
[00:10:06.000 --> 00:10:09.000]  就趁這個機會,
[00:10:09.000 --> 00:10:12.000]  我們來講一下,
[00:10:12.000 --> 00:10:15.000]  保羅後來通過了一個不需要做事,
[00:10:15.000 --> 00:10:18.000]  上帝自己做了,
[00:10:18.000 --> 00:10:21.000]  上帝怎樣做呢?
[00:10:21.000 --> 00:10:24.000]  上帝利用了一群心懷鬼計的祭司,
[00:10:24.000 --> 00:10:27.000]  總共7個,
[00:10:27.000 --> 00:10:30.000]  上帝利用心懷鬼胎的,
[00:10:30.000 --> 00:10:33.000]  祭司的兒子7個,
[00:10:33.000 --> 00:10:36.000]  你翻譯得非常好,
[00:10:36.000 --> 00:10:40.000]  亂用自己的方法去驅魔,
[00:10:40.000 --> 00:10:44.000]  想為自己而建立自己的威信,
[00:10:44.000 --> 00:10:48.000]  從而撈回一些油水,
[00:10:48.000 --> 00:10:51.000]  得到一些好處,
[00:10:51.000 --> 00:10:54.000]  得到人敬重,
[00:10:54.000 --> 00:10:58.000]  他們不奉耶穌基督的名去驅魔,
[00:10:58.000 --> 00:11:01.000]  他們奉保羅,
[00:11:01.000 --> 00:11:04.000]  全的耶穌,
[00:11:04.000 --> 00:11:07.000]  叫這些鬼出來,
[00:11:07.000 --> 00:11:10.000]  這種我們上次已經講過了,
[00:11:10.000 --> 00:11:13.000]  上次我們講過,
[00:11:13.000 --> 00:11:16.000]  是借耶穌過橋,
[00:11:16.000 --> 00:11:19.000]  利用保羅的一種可怕的行為,
[00:11:19.000 --> 00:11:22.000]  結果怎樣?
[00:11:22.000 --> 00:11:25.000]  鬼是說不保的,
[00:11:25.000 --> 00:11:28.000]  結果被鬼所殺,
[00:11:28.000 --> 00:11:31.000]  令自己羞辱連連,
[00:11:31.000 --> 00:11:34.000]  而且他們還脫光衣服,
[00:11:34.000 --> 00:11:37.000]  光脫脫,
[00:11:37.000 --> 00:11:40.000]  在房子裏走出來,
[00:11:40.000 --> 00:11:43.000]  想在房子裏驅魔,
[00:11:43.000 --> 00:11:47.000]  出來的人說你們搞成這樣,
[00:11:47.000 --> 00:11:50.000]  個個都害怕,
[00:11:50.000 --> 00:11:53.000]  也因為這件事,
[00:11:53.000 --> 00:11:56.000]  借鬼所說的話,
[00:11:56.000 --> 00:11:59.000]  借鬼說,
[00:11:59.000 --> 00:12:02.000]  如果是耶穌基督我也會服的,
[00:12:02.000 --> 00:12:05.000]  但是你們,
[00:12:05.000 --> 00:12:08.000]  我認識你們什麼人?
[00:12:08.000 --> 00:12:11.000]  於是乎,
[00:12:11.000 --> 00:12:16.000]  所有的人對耶穌基督的名更加興旺起來,
[00:12:16.000 --> 00:12:19.000]  尊重起來,
[00:12:19.000 --> 00:12:22.000]  這個就在第17節裏面說的,
[00:12:22.000 --> 00:12:25.000]  17節所講,
[00:12:25.000 --> 00:12:28.000]  當地很多已經開始信了,
[00:12:28.000 --> 00:12:31.000]  已經開始信主的人又怎樣呢?
[00:12:31.000 --> 00:12:34.000]  看一下,
[00:12:34.000 --> 00:12:37.000]  進一步去清潔這班人的信仰,
[00:12:37.000 --> 00:12:40.000]  這班人在這個時候,
[00:12:40.000 --> 00:12:43.000]  看到這樣的狀況,
[00:12:43.000 --> 00:12:46.000]  更加去敬畏上帝,
[00:12:46.000 --> 00:12:49.000]  尊主的道理,
[00:12:49.000 --> 00:12:52.000]  原來他們還在行邪術,
[00:12:52.000 --> 00:12:55.000]  收了很多邪術的書,
[00:12:55.000 --> 00:12:58.000]  總共值5萬塊錢,
[00:12:58.000 --> 00:13:01.000]  有相當5萬塊錢,
[00:13:01.000 --> 00:13:04.000]  大約是多少錢呢?
[00:13:04.000 --> 00:13:07.000]  我們上次已經講過了,
[00:13:07.000 --> 00:13:10.000]  大約一個人8千多個星期的收入,
[00:13:10.000 --> 00:13:13.000]  有錢的人,
[00:13:13.000 --> 00:13:16.000]  另外一個計算方法,
[00:13:16.000 --> 00:13:19.000]  就是一塊錢就等於一隻成長的羊,
[00:13:19.000 --> 00:13:22.000]  高羊的價錢,
[00:13:22.000 --> 00:13:25.000]  5萬塊,
[00:13:25.000 --> 00:13:28.000]  50,000隻羊的價錢,
[00:13:28.000 --> 00:13:31.000]  就相當於5萬隻羊的價錢,
[00:13:31.000 --> 00:13:34.000]  他們將這些書,
[00:13:34.000 --> 00:13:37.000]  這些什麼書來的?
[00:13:37.000 --> 00:13:40.000]  邪術的書,
[00:13:40.000 --> 00:13:43.000]  教你什麼情況就念什麼邪術,
[00:13:43.000 --> 00:13:46.000]  就是在什麼情況,
[00:13:46.000 --> 00:13:49.000]  什麼樣的邪術,
[00:13:49.000 --> 00:13:52.000]  你們想去買,
[00:13:52.000 --> 00:13:55.000]  現在在Indigo,Chapters都有這樣的書賣,
[00:13:55.000 --> 00:13:58.000]  你想省一點錢,
[00:13:58.000 --> 00:14:01.000]  你想省一點錢,
[00:14:01.000 --> 00:14:04.000]  你可以上網,
[00:14:04.000 --> 00:14:07.000]  上網有很多邪書,
[00:14:07.000 --> 00:14:10.000]  幫我們全部拿出來,
[00:14:10.000 --> 00:14:13.000]  燒掉,
[00:14:13.000 --> 00:14:16.000]  你看上帝做事,
[00:14:16.000 --> 00:14:19.000]  一步一步清潔城市,
[00:14:19.000 --> 00:14:22.000]  一步一步清潔城市,
[00:14:22.000 --> 00:14:25.000]  使徒可以什麼都做,
[00:14:25.000 --> 00:14:28.000]  不用做的,
[00:14:28.000 --> 00:14:31.000]  上帝怕你做會搞砸,
[00:14:31.000 --> 00:14:34.000]  他沒叫你去做你就不要做,
[00:14:34.000 --> 00:14:37.000]  今天教會是什麼情況呢?
[00:14:37.000 --> 00:14:40.000]  一般基督徒是怎麼樣呢?
[00:14:40.000 --> 00:14:43.000]  不叫你做的事情你去做,
[00:14:43.000 --> 00:14:46.000]  不叫你去做你反而去做,
[00:14:46.000 --> 00:14:49.000]  叫你去做你反而不做,
[00:14:49.000 --> 00:14:52.000]  這就是今天教會的信仰,
[00:14:52.000 --> 00:14:55.000]  其實和這七個大祭司的兒子心態沒分別,
[00:14:55.000 --> 00:14:58.000]  跟七個大祭司的兒子心態沒什麼分別,
[00:14:58.000 --> 00:15:01.000]  愛教會威風,
[00:15:01.000 --> 00:15:04.000]  教會威水,
[00:15:04.000 --> 00:15:07.000]  這種心態很可怕,
[00:15:07.000 --> 00:15:10.000]  這心態非常可怕,
[00:15:10.000 --> 00:15:13.000]  上帝不停,
[00:15:13.000 --> 00:15:16.000]  因為上帝要使用這份書成為一個重要的福音據點,
[00:15:16.000 --> 00:15:19.000]  上帝要使用這份書成為一個重要的福音據點,
[00:15:19.000 --> 00:15:22.000]  於是怎麼樣呢?
[00:15:22.000 --> 00:15:25.000]  上帝在這個時候,
[00:15:25.000 --> 00:15:28.000]  十九章到二十一節,
[00:15:28.000 --> 00:15:31.000]  直到二十八節,
[00:15:31.000 --> 00:15:34.000]  就介紹給我們知道在這個城市裏面,
[00:15:34.000 --> 00:15:37.000]  原來有一批人,
[00:15:37.000 --> 00:15:40.000]  原來有一批人,
[00:15:40.000 --> 00:15:43.000]  做一個很大的事業,
[00:15:43.000 --> 00:15:46.000]  做一個很大的事業,
[00:15:46.000 --> 00:15:49.000]  專做一個神像,
[00:15:49.000 --> 00:15:52.000]  專做神像,
[00:15:52.000 --> 00:15:55.000]  賣遍整個小亞細亞,
[00:15:55.000 --> 00:15:58.000]  賣遍整個小亞細亞,
[00:15:58.000 --> 00:16:01.000]  賣遍整個羅馬帝國,
[00:16:01.000 --> 00:16:04.000]  在我們沒看發生什麼事之前,
[00:16:04.000 --> 00:16:07.000]  在二十一到二十二節記載了一段插曲,
[00:16:07.000 --> 00:16:10.000]  在二十一到二十二節記載了一段插曲,
[00:16:10.000 --> 00:16:13.000]  上帝是特意在這裏放進去的,
[00:16:13.000 --> 00:16:16.000]  上帝是特意放進去的,
[00:16:16.000 --> 00:16:19.000]  我們再看二十一二十二節說什麼,
[00:16:19.000 --> 00:16:22.000]  這節事完了,
[00:16:22.000 --> 00:16:25.000]  就是之前這七個兒子搞出了一個大頭佛之後,
[00:16:25.000 --> 00:16:28.000]  保羅心裏定要過馬其頓,
[00:16:28.000 --> 00:16:31.000]  阿基亞就往耶路撒冷去,
[00:16:31.000 --> 00:16:34.000]  我到了那裏以後,
[00:16:34.000 --> 00:16:37.000]  也必須往羅馬去看,
[00:16:37.000 --> 00:16:40.000]  於是從幫助他的人中打發提摩泰,
[00:16:40.000 --> 00:16:43.000]  於是從幫助他的人中打發提摩泰,
[00:16:43.000 --> 00:16:46.000]  以拉都二人往馬其頓去,
[00:16:46.000 --> 00:16:49.000]  自己先留在亞細亞地區。
[00:16:49.000 --> 00:16:52.000]  這些事完了,
[00:16:52.000 --> 00:16:55.000]  保羅心裏定義,
[00:16:55.000 --> 00:16:58.000]  經過馬其頓,阿基亞就往耶路撒冷去,
[00:16:58.000 --> 00:17:01.000]  我到了那裏以後,
[00:17:01.000 --> 00:17:04.000]  必須往羅馬去看,
[00:17:04.000 --> 00:17:07.000]  於是從幫助他的人中打發提摩泰,
[00:17:07.000 --> 00:17:10.000]  以拉都二人往馬其頓去,
[00:17:10.000 --> 00:17:13.000]  自己暫時等在亞細亞。
[00:17:13.000 --> 00:17:16.000]  保羅為什麼要特別在這裏記載保羅有這個心意呢?
[00:17:16.000 --> 00:17:19.000]  保羅為什麼要特別在這裏記載保羅有這個心意呢?
[00:17:19.000 --> 00:17:22.000]  保羅為什麼有這樣的心意呢?
[00:17:22.000 --> 00:17:25.000]  原來保羅對上帝有一個領受,
[00:17:25.000 --> 00:17:28.000]  原來保羅對上帝有一個領受,
[00:17:28.000 --> 00:17:31.000]  這件事情是很重要的,
[00:17:31.000 --> 00:17:34.000]  記載保羅將會接受耶穌基督,
[00:17:34.000 --> 00:17:37.000]  差他去到羅馬作見證,
[00:17:37.000 --> 00:17:40.000]  因為他才請他到羅馬作見證,
[00:17:40.000 --> 00:17:43.000]  原來主後來會跟他顯現,
[00:17:43.000 --> 00:17:46.000]  告訴保羅,
[00:17:46.000 --> 00:17:49.000]  主後來顯現告訴保羅,
[00:17:49.000 --> 00:17:52.000]  你要去羅馬作我的見證,
[00:17:52.000 --> 00:17:55.000]  你要去羅馬作我的見證,
[00:17:55.000 --> 00:17:58.000]  遲些時日我們會再看這個異象,
[00:17:58.000 --> 00:18:01.000]  遲些時日我們會再看這個異象,
[00:18:01.000 --> 00:18:04.000]  但在這段經文裏面,
[00:18:04.000 --> 00:18:07.000]  很清楚上帝已經將心意擺在保羅身上,
[00:18:07.000 --> 00:18:10.000]  很清楚上帝已經將心意擺在保羅身上,
[00:18:10.000 --> 00:18:13.000]  保羅就用自己的心思意念,
[00:18:13.000 --> 00:18:16.000]  去盡量好好部署,
[00:18:16.000 --> 00:18:19.000]  既然他準備要去羅馬作見證,
[00:18:19.000 --> 00:18:22.000]  既然他準備要去羅馬作見證,
[00:18:22.000 --> 00:18:25.000]  他一定需要一些人去給予協助,
[00:18:25.000 --> 00:18:28.000]  所以在這裏他說,
[00:18:28.000 --> 00:18:31.000]  他先猜提摩泰和以拉多去馬其頓的地方,
[00:18:31.000 --> 00:18:34.000]  他先猜提摩泰和以拉多去馬其頓的地方,
[00:18:34.000 --> 00:18:37.000]  然後他怎樣留在亞細亞,
[00:18:37.000 --> 00:18:40.000]  先做完功夫,
[00:18:40.000 --> 00:18:43.000]  然後翻完耶路撒冷報告,
[00:18:43.000 --> 00:18:46.000]  他就會準備去羅馬,
[00:18:46.000 --> 00:18:49.000]  他先停在亞細亞,
[00:18:49.000 --> 00:18:52.000]  然後去想去耶路撒冷報告,
[00:18:52.000 --> 00:18:55.000]  然後去羅馬,
[00:18:55.000 --> 00:18:58.000]  人有自己的心,
[00:18:58.000 --> 00:19:01.000]  但實際上,
[00:19:01.000 --> 00:19:04.000]  上帝的計劃是怎樣呢?
[00:19:04.000 --> 00:19:07.000]  我們很敏銳地捉摸,
[00:19:07.000 --> 00:19:10.000]  我們看保羅怎樣很敏銳地了解上帝的下一步行動,
[00:19:10.000 --> 00:19:13.000]  我們看保羅怎樣很敏銳地了解上帝的下一步行動,
[00:19:13.000 --> 00:19:16.000]  這段經文有什麼意義呢?
[00:19:16.000 --> 00:19:19.000]  這段經文有什麼意義呢?
[00:19:19.000 --> 00:19:22.000]  因為這段聖經的緣故,
[00:19:22.000 --> 00:19:25.000]  將保羅擺在小教世界特別,
[00:19:25.000 --> 00:19:28.000]  尤其是將保羅擺在亞細亞,
[00:19:28.000 --> 00:19:31.000]  尤其是將保羅擺在亞細亞,
[00:19:31.000 --> 00:19:34.000]  讓保羅看看上帝怎樣做功夫,
[00:19:34.000 --> 00:19:37.000]  讓保羅看看上帝怎樣做功夫,
[00:19:37.000 --> 00:19:40.000]  更重要的是讓你和我看看上帝怎樣
[00:19:40.000 --> 00:19:43.000]  更重要的是讓你和我看看上帝怎樣
[00:19:43.000 --> 00:19:46.000]  看他跟僕人同工的事實,
[00:19:46.000 --> 00:19:49.000]  看他跟僕人同工的事實,
[00:19:49.000 --> 00:19:52.000]  讓你和我更加看清,
[00:19:52.000 --> 00:19:55.000]  上帝的僕人是怎樣與上帝同工的。
[00:19:55.000 --> 00:19:58.000]  讓你和我更加看清,
[00:19:58.000 --> 00:20:01.000]  上帝的僕人是怎樣與上帝同工的。
[00:20:01.000 --> 00:20:04.000]  在這個時候就有一些不信的人,
[00:20:04.000 --> 00:20:07.000]  做偶像的生意的人,
[00:20:07.000 --> 00:20:10.000]  顯露出那裏的人對上帝的道開始很不滿,
[00:20:10.000 --> 00:20:13.000]  顯露出那裏的人對上帝的道開始很不滿,
[00:20:13.000 --> 00:20:16.000]  顯露出那裏的人對上帝的道開始很不滿,
[00:20:16.000 --> 00:20:19.000]  請留意第23節,
[00:20:19.000 --> 00:20:22.000]  23節這樣說,
[00:20:22.000 --> 00:20:25.000]  23節這樣說,
[00:20:25.000 --> 00:20:28.000]  「那時因為這道起的騷亂,不少。」
[00:20:28.000 --> 00:20:31.000]  「那時因為這道起的騷亂,不少。」
[00:20:31.000 --> 00:20:34.000]  請留意,這種用否定式的句式來說話,
[00:20:34.000 --> 00:20:37.000]  請留意,這種用否定式的句式來說話,
[00:20:37.000 --> 00:20:40.000]  是這段經文的特色,
[00:20:40.000 --> 00:20:43.000]  這段經文常常用「不少」、「不細」、「不小」
[00:20:43.000 --> 00:20:46.000]  是這段經文常常用「不少」、「不細」、「不小」
[00:20:46.000 --> 00:20:49.000]  是這段經文常常用「不少」、「不細」、「不小」
[00:20:49.000 --> 00:20:52.000]  「不細」即是大,
[00:20:52.000 --> 00:20:55.000]  「不少」即是我都不知道普通話怎樣翻譯,
[00:20:55.000 --> 00:20:58.000]  都是不小。
[00:20:58.000 --> 00:21:01.000]  我們英文叫用negative statement,
[00:21:01.000 --> 00:21:04.000]  即是用一些否定式的句子,
[00:21:04.000 --> 00:21:07.000]  講到這件事其實很大,
[00:21:07.000 --> 00:21:10.000]  因為在23、24節連續兩節都用了這個希臘片語
[00:21:10.000 --> 00:21:13.000]  因為在23、24節連續兩節都用了這個希臘片語
[00:21:13.000 --> 00:21:16.000]  「Oc Oligos」這個字,
[00:21:16.000 --> 00:21:19.000]  去形容這些東西不簡單,
[00:21:19.000 --> 00:21:22.000]  這件事不細,
[00:21:22.000 --> 00:21:25.000]  這件事不細,
[00:21:25.000 --> 00:21:28.000]  甚麼不細?原來他的擾亂開始不細,
[00:21:28.000 --> 00:21:31.000]  人們因為「這道」,「這道」是指甚麼?
[00:21:31.000 --> 00:21:34.000]  人們因為「這道」,「這道」是指甚麼?
[00:21:34.000 --> 00:21:37.000]  基督信仰的道理,
[00:21:37.000 --> 00:21:40.000]  基督信仰的道理,
[00:21:40.000 --> 00:21:43.000]  我記得有一個華人學者,
[00:21:43.000 --> 00:21:46.000]  我記得有一個華人學者,
[00:21:46.000 --> 00:21:49.000]  特別寫他的畢業論文,就只寫這個題目,
[00:21:49.000 --> 00:21:52.000]  他的名字叫鮑維坤,
[00:21:52.000 --> 00:21:55.000]  他的名字叫鮑維坤,
[00:21:55.000 --> 00:21:58.000]  他只是研究「這道」,
[00:21:58.000 --> 00:22:01.000]  他只是研究「這道」,
[00:22:01.000 --> 00:22:04.000]  他研究「這道」與在《以賽亞書》裏面所提及的「這道」
[00:22:04.000 --> 00:22:07.000]  他研究「這道」與在《以賽亞書》裏面所提及的「這道」
[00:22:07.000 --> 00:22:10.000]  有甚麼不同或相同?
[00:22:10.000 --> 00:22:13.000]  他研究「這道」與在《以賽亞書》裏面所提及的「這道」有甚麼不同或相同?
[00:22:13.000 --> 00:22:16.000]  「這道」亦是一般人貶低基督信仰的另一個表述,
[00:22:16.000 --> 00:22:19.000]  「這道」亦是一般人貶低基督信仰的另一個表述,
[00:22:19.000 --> 00:22:22.000]  「這道」是讓人貶低基督信仰的一個表述,
[00:22:22.000 --> 00:22:25.000]  「這道」是讓人貶低基督信仰的一個表述,
[00:22:25.000 --> 00:22:28.000]  就像基督徒這個名字,
[00:22:28.000 --> 00:22:31.000]  你知道基督徒這個名字不是好事嗎?
[00:22:31.000 --> 00:22:34.000]  你知道基督徒這個名字不是好事嗎?
[00:22:34.000 --> 00:22:37.000]  以前的人一見到你,
[00:22:37.000 --> 00:22:40.000]  「基督徒」,即是說你沒用,
[00:22:40.000 --> 00:22:43.000]  就說你沒用,
[00:22:43.000 --> 00:22:46.000]  或者甚麼呢?
[00:22:46.000 --> 00:22:49.000]  信那美嘢,
[00:22:49.000 --> 00:22:52.000]  明白嗎?「這道」就是這個意思,
[00:22:52.000 --> 00:22:55.000]  廣東話就是信「這美嘢」,
[00:22:55.000 --> 00:22:58.000]  在這裏的這句說話,用廣東話翻譯,
[00:22:58.000 --> 00:23:01.000]  「這美嘢」搞出來的騷亂不是小事,
[00:23:01.000 --> 00:23:04.000]  就是說用「信」這個造成的麻煩不小,
[00:23:04.000 --> 00:23:07.000]  就是說用「信」這個造成的麻煩不小,
[00:23:07.000 --> 00:23:10.000]  因為賭了很多人的飯碗,
[00:23:10.000 --> 00:23:13.000]  因為這個賭了別人的財路,
[00:23:13.000 --> 00:23:16.000]  賭了人家發達的途徑,
[00:23:16.000 --> 00:23:20.000]  人家當然說「這美嘢」害死我了,
[00:23:20.000 --> 00:23:23.000]  就說賭了別人的財路,
[00:23:23.000 --> 00:23:26.000]  就說這是不好的東西,
[00:23:26.000 --> 00:23:29.000]  記載這個人物,
[00:23:29.000 --> 00:23:32.000]  他的名字叫迪米丟,
[00:23:32.000 --> 00:23:35.000]  在第24節都記載,
[00:23:35.000 --> 00:23:38.000]  他這個銀像,
[00:23:38.000 --> 00:23:41.000]  做銀像不是做銀戒指,銀面,
[00:23:41.000 --> 00:23:44.000]  他不是做戒指,銀像,
[00:23:44.000 --> 00:23:47.000]  他是做銀的偶像,
[00:23:47.000 --> 00:23:50.000]  他是做銀的偶像,
