
[00:00:00.000 --> 00:00:05.000]  各位大英姐妹,各位朋友,你們好!
[00:07:47.000 --> 00:07:49.000]  我孫子就簡直說這句
[00:07:49.000 --> 00:07:55.000]  coronavirus就是疫症期待
[00:07:55.000 --> 00:07:58.000]  很多人已經等得不耐煩
[00:07:58.000 --> 00:08:03.000]  尤其是身處萬天風火的時刻
[00:08:03.000 --> 00:08:05.000]  只是好像很無奈
[00:08:05.000 --> 00:08:08.000]  很無助的等著黎明
[00:08:08.000 --> 00:08:10.000]  但我告訴大家
[00:08:10.000 --> 00:08:13.000]  人生就很奇怪
[00:08:13.000 --> 00:08:14.000]  一波美平
[00:08:14.000 --> 00:08:16.000]  一波遊戲
[00:08:16.000 --> 00:08:18.000]  這一回是COVID-19
[00:08:18.000 --> 00:08:21.000]  下一回又可能是COVID-19
[00:08:21.000 --> 00:08:23.000]  下一回又可能
[00:08:23.000 --> 00:08:25.000]  不知道是什麼
[00:08:25.000 --> 00:08:28.000]  人生就是充滿了風火的時刻
[00:08:28.000 --> 00:08:31.000]  不住歷史情願
[00:08:31.000 --> 00:08:34.000]  我想起羅馬書第八章
[00:08:34.000 --> 00:08:37.000]  十八節至十五節有這樣說過
[00:08:37.000 --> 00:08:38.000]  保羅說
[00:08:38.000 --> 00:08:39.000]  我想現在的苦楚
[00:08:39.000 --> 00:08:42.000]  若是比將來顯於我們的榮耀
[00:08:42.000 --> 00:08:44.000]  就不足介意
[00:08:44.000 --> 00:08:45.000]  受造之物
[00:08:45.000 --> 00:08:48.000]  切莫等候神種子的演員
[00:08:48.000 --> 00:08:49.000]  受造之物
[00:08:49.000 --> 00:08:52.000]  仍然只望脫離敗壞的合制
[00:08:52.000 --> 00:08:55.000]  得享神兒女自由的榮耀
[00:08:55.000 --> 00:08:57.000]  我們知道一切受造之物
[00:08:57.000 --> 00:08:58.000]  一同彈色
[00:08:58.000 --> 00:09:01.000]  勞苦直到如今
[00:09:01.000 --> 00:09:03.000]  保羅在這段聖經裡面
[00:09:03.000 --> 00:09:06.000]  我們看到有一連串的對比
[00:09:06.000 --> 00:09:09.000]  黑夜對比黎明
[00:09:09.000 --> 00:09:12.000]  苦楚對比榮耀
[00:09:12.000 --> 00:09:14.000]  敗壞的合制
[00:09:14.000 --> 00:09:16.000]  對比自由的榮耀
[00:09:16.000 --> 00:09:20.000]  彈色勞苦對比身體的得贖
[00:09:20.000 --> 00:09:22.000]  我們現在正處於黑夜當中
[00:09:22.000 --> 00:09:24.000]  黎明認識將來
[00:09:24.000 --> 00:09:27.000]  我們身受合制
[00:09:27.000 --> 00:09:29.000]  我們見到敗壞
[00:09:29.000 --> 00:09:32.000]  不住的彈色勞苦
[00:09:32.000 --> 00:09:35.000]  我們渴望主宰來的時候
[00:09:35.000 --> 00:09:38.000]  我們有榮耀和自由
[00:09:38.000 --> 00:09:40.000]  但在這個時間
[00:09:40.000 --> 00:09:42.000]  我們能夠做什麼
[00:09:42.000 --> 00:09:45.000]  保羅說我們靠著聖靈的幫助
[00:09:45.000 --> 00:09:47.000]  忍耐等候
[00:09:47.000 --> 00:09:50.000]  萬天風火代難鳴
[00:09:50.000 --> 00:09:54.000]  其實這就是啟示錄所給我們的鼓勵和信息
[00:09:54.000 --> 00:09:56.000]  不要放棄
[00:09:56.000 --> 00:09:58.000]  因為我們靠著耶穌基督
[00:09:58.000 --> 00:10:00.000]  已經得勝有余
[00:10:00.000 --> 00:10:01.000]  英文所說的
[00:10:01.000 --> 00:10:05.000]  We are more than conquerors
[00:10:05.000 --> 00:10:08.000]  或者我們詳細來看看這段聖經
[00:10:08.000 --> 00:10:12.000]  如何在黑夜這一刻裏面
[00:10:12.000 --> 00:10:15.000]  等候黎明的時間
[00:10:15.000 --> 00:10:17.000]  首先我們來看看
[00:10:17.000 --> 00:10:20.000]  啟示錄第一章第九節至十一節
[00:10:20.000 --> 00:10:21.000]  約翰這樣說
[00:10:21.000 --> 00:10:23.000]  我約翰就是你們的弟兄
[00:10:23.000 --> 00:10:26.000]  和你們在耶穌的患難角度忍耐
[00:10:26.000 --> 00:10:28.000]  一同有份
[00:10:28.000 --> 00:10:29.000]  為神的道
[00:10:29.000 --> 00:10:31.000]  並為給耶穌作見證
[00:10:31.000 --> 00:10:35.000]  曾在那名叫拔摩的海島上
[00:10:35.000 --> 00:10:36.000]  當主日
[00:10:36.000 --> 00:10:38.000]  我被聖靈感動
[00:10:38.000 --> 00:10:41.000]  聽見後面有大聲音如吹號
[00:10:41.000 --> 00:10:44.000]  說你所看見的當寫在書上
[00:10:44.000 --> 00:10:46.000]  達與以弗索
[00:10:46.000 --> 00:10:47.000]  士母拿
[00:10:47.000 --> 00:10:48.000]  別加摩
[00:10:48.000 --> 00:10:50.000]  推阿推拉
[00:10:50.000 --> 00:10:51.000]  薩迪
[00:10:51.000 --> 00:10:52.000]  非拉非鐵
[00:10:52.000 --> 00:10:53.000]  老大家
[00:10:53.000 --> 00:10:55.000]  七個教會
[00:10:55.000 --> 00:10:57.000]  首先我們來看看
[00:10:57.000 --> 00:10:59.000]  約翰在什麼情況
[00:10:59.000 --> 00:11:00.000]  在什麼時代
[00:11:00.000 --> 00:11:02.000]  在什麼時勢之下
[00:11:02.000 --> 00:11:05.000]  寫成啟示錄
[00:11:05.000 --> 00:11:07.000]  約翰介紹自己
[00:11:07.000 --> 00:11:09.000]  不是介紹自己是司徒
[00:11:09.000 --> 00:11:12.000]  而是介紹你們的弟兄
[00:11:12.000 --> 00:11:14.000]  和拍檔
[00:11:14.000 --> 00:11:17.000]  和合本用到一同有份這個字
[00:11:17.000 --> 00:11:20.000]  其實是解團契分享者
[00:11:20.000 --> 00:11:22.000]  拍檔的意思
[00:11:22.000 --> 00:11:24.000]  既是弟兄又是拍檔
[00:11:24.000 --> 00:11:28.000]  在哪裏裏面大家有份呢
[00:11:28.000 --> 00:11:30.000]  希臘文有一個很有趣的字
[00:11:30.000 --> 00:11:31.000]  就是N字
[00:11:31.000 --> 00:11:33.000]  N字是解作
[00:11:33.000 --> 00:11:34.000]  在什麼情況當中
[00:11:34.000 --> 00:11:36.000]  我們在什麼情況當中
[00:11:36.000 --> 00:11:38.000]  是一同有份的呢
[00:11:38.000 --> 00:11:40.000]  是一同是拍檔的呢
[00:11:40.000 --> 00:11:41.000]  約翰講了三件事
[00:11:41.000 --> 00:11:43.000]  第一是患難
[00:11:43.000 --> 00:11:44.000]  第二是角度
[00:11:44.000 --> 00:11:46.000]  第三是忍耐
[00:11:46.000 --> 00:11:49.000]  我們一同在患難當中
[00:11:49.000 --> 00:11:51.000]  是做拍檔
[00:11:51.000 --> 00:11:55.000]  在這個時代充滿了各樣的壓迫
[00:11:55.000 --> 00:11:58.000]  我們想想約翰的時代是什麼時代
[00:11:58.000 --> 00:12:00.000]  尼祿王
[00:12:00.000 --> 00:12:02.000]  和之後的時代
[00:12:02.000 --> 00:12:04.000]  羅馬的皇帝尼祿王
[00:12:04.000 --> 00:12:06.000]  64年
[00:12:06.000 --> 00:12:08.000]  公元後64年
[00:12:08.000 --> 00:12:12.000]  他見到羅馬城很多這些貧民區
[00:12:12.000 --> 00:12:14.000]  看不過眼他很喜歡漂亮的東西
[00:12:14.000 --> 00:12:16.000]  一把火燒了他
[00:12:16.000 --> 00:12:18.000]  這個所謂暴君焚城
[00:12:18.000 --> 00:12:22.000]  如果你說政府燒了城
[00:12:22.000 --> 00:12:24.000]  那就說不通
[00:12:24.000 --> 00:12:26.000]  於是他就賴那些基督徒所為
[00:12:26.000 --> 00:12:29.000]  基督徒說主宰來的時候要火燒
[00:12:29.000 --> 00:12:32.000]  當然是這幫人燒了那些羅馬城
[00:12:32.000 --> 00:12:35.000]  於是就將千千萬萬的信徒
[00:12:35.000 --> 00:12:37.000]  去為獅子拉去坐牢
[00:12:37.000 --> 00:12:39.000]  69年之後
[00:12:39.000 --> 00:12:41.000]  更加夜路殺濫避諱
[00:12:41.000 --> 00:12:43.000]  處於一個十分困難
[00:12:43.000 --> 00:12:46.000]  流離顛沛的當中
[00:12:46.000 --> 00:12:49.000]  所以約翰就說我們
[00:12:49.000 --> 00:12:52.000]  是在患難當中做拍檔
[00:12:52.000 --> 00:12:56.000]  但同時我們也是在角度當中
[00:12:56.000 --> 00:12:57.000]  做拍檔
[00:12:57.000 --> 00:12:59.000]  什麼叫角度呢
[00:12:59.000 --> 00:13:02.000]  希臘文的巴西雷亞這個字
[00:13:02.000 --> 00:13:05.000]  在馬太夫的意思就是天國
[00:13:05.000 --> 00:13:09.000]  原來在猶太人當中角度就是展抹世
[00:13:09.000 --> 00:13:11.000]  就是尼塞亞來的時候
[00:13:11.000 --> 00:13:12.000]  就開始這個角度
[00:13:12.000 --> 00:13:14.000]  所以當耶穌一出來
[00:13:14.000 --> 00:13:16.000]  約翰為耶穌預備的時候
[00:13:16.000 --> 00:13:18.000]  他劈頭大一句就說
[00:13:18.000 --> 00:13:20.000]  天國近了你們應當悔改
[00:13:20.000 --> 00:13:22.000]  尼塞亞來那一刻
[00:13:22.000 --> 00:13:24.000]  就是天國的降臨
[00:13:24.000 --> 00:13:27.000]  但是耶穌是分兩次來
[00:13:27.000 --> 00:13:29.000]  抹世開始了
[00:13:29.000 --> 00:13:31.000]  第一次耶穌來的時候要開始了
[00:13:31.000 --> 00:13:33.000]  already了
[00:13:33.000 --> 00:13:36.000]  但是耶穌還有第二次來
[00:13:36.000 --> 00:13:38.000]  才去審判
[00:13:38.000 --> 00:13:40.000]  第一次來是拯救
[00:13:40.000 --> 00:13:42.000]  第二次來是審判
[00:13:42.000 --> 00:13:44.000]  在第一次和第二次之間
[00:13:44.000 --> 00:13:47.000]  仍是黑暗掌權的時刻
[00:13:47.000 --> 00:13:51.000]  我們仍然是一個already but not yet的時勢
[00:13:51.000 --> 00:13:53.000]  所以約翰就告訴你
[00:13:53.000 --> 00:13:56.000]  一方面我們仍然在患難裏面做拍檔
[00:13:56.000 --> 00:13:58.000]  但是另一方面
[00:13:58.000 --> 00:14:01.000]  我們也在天國裏面做過拍檔
[00:14:01.000 --> 00:14:04.000]  在這個等候期間
[00:14:04.000 --> 00:14:07.000]  還有一樣東西很重要
[00:14:07.000 --> 00:14:09.000]  我們做拍檔的
[00:14:09.000 --> 00:14:11.000]  就是在忍耐之中
[00:14:11.000 --> 00:14:13.000]  忍耐是一個非常有趣的字
[00:14:13.000 --> 00:14:16.000]  希臘文的字叫hooper money
[00:14:16.000 --> 00:14:19.000]  這個字可以做等候、等待、忍耐
[00:14:19.000 --> 00:14:22.000]  其實聖經裏面這個字有三幅圖畫
[00:14:22.000 --> 00:14:25.000]  從三幅圖畫我們可以理解到
[00:14:25.000 --> 00:14:28.000]  約翰所說的忍耐是什麼意思
[00:14:28.000 --> 00:14:31.000]  第一幅圖畫就是亞國書第五章第七節
[00:14:31.000 --> 00:14:34.000]  農夫等候他寶貴的出產
[00:14:34.000 --> 00:14:36.000]  就是一個農夫
[00:14:36.000 --> 00:14:38.000]  他殺了種的時候
[00:14:38.000 --> 00:14:40.000]  他一定要耐心等待
[00:14:40.000 --> 00:14:42.000]  否則就好像孟子所說的
[00:14:42.000 --> 00:14:44.000]  壓苗助長一定失敗
[00:14:44.000 --> 00:14:47.000]  第二幅圖畫就是指運動場上的運動員
[00:14:47.000 --> 00:14:50.000]  一定要堅忍苦練
[00:14:50.000 --> 00:14:52.000]  否則就一定要失敗
[00:14:52.000 --> 00:14:54.000]  半途而廢
[00:14:54.000 --> 00:14:57.000]  最後一幅圖畫就是一個代產的婦人
[00:14:57.000 --> 00:14:59.000]  懷胎十元
[00:14:59.000 --> 00:15:01.000]  他一定要耐心等候
[00:15:01.000 --> 00:15:03.000]  事後到嬰兒出生
[00:15:03.000 --> 00:15:05.000]  雖然是痛楚
[00:15:05.000 --> 00:15:09.000]  但這個盼望、渴望
[00:15:09.000 --> 00:15:12.000]  就比任何的痛苦更加深
[00:15:12.000 --> 00:15:14.000]  任何一個代產的母親
[00:15:14.000 --> 00:15:17.000]  都很渴望這個時候來到
[00:15:17.000 --> 00:15:19.000]  為什麼
[00:15:19.000 --> 00:15:21.000]  因為他對痛楚這個字
[00:15:21.000 --> 00:15:23.000]  有不同的詮釋
[00:15:23.000 --> 00:15:25.000]  不同的理解
[00:15:25.000 --> 00:15:27.000]  對一個沒有盼望的人來說
[00:15:27.000 --> 00:15:29.000]  這個是絕望
[00:15:29.000 --> 00:15:31.000]  但對一個代產的婦人來說
[00:15:31.000 --> 00:15:33.000]  這個生生命就來誕生
[00:15:33.000 --> 00:15:35.000]  聖經裏面所說
[00:15:35.000 --> 00:15:37.000]  這個忍耐這個字Hupomoling
[00:15:37.000 --> 00:15:39.000]  是聖靈所結的果子
[00:15:39.000 --> 00:15:41.000]  是愛的特色
[00:15:41.000 --> 00:15:43.000]  就是因為這個盼望
[00:15:43.000 --> 00:15:45.000]  叫我們可以在萬天風火之際
[00:15:45.000 --> 00:15:47.000]  仍然耐心等候
[00:15:47.000 --> 00:15:49.000]  堅守不移
[00:15:49.000 --> 00:15:51.000]  充滿盼望
[00:15:51.000 --> 00:15:53.000]  我們就是同患難
[00:15:53.000 --> 00:15:55.000]  同享天國之福
[00:15:55.000 --> 00:15:59.000]  同一齊等候的時間
[00:15:59.000 --> 00:16:03.000]  構成像我們堅忍的力量
[00:16:03.000 --> 00:16:07.000]  對這個苦難有不同的看法
[00:16:07.000 --> 00:16:09.000]  約翰駕駛完自己之後
[00:16:09.000 --> 00:16:11.000]  他就分享他在這個時間
[00:16:11.000 --> 00:16:13.000]  他看到了一個什麼異象呢
[00:16:13.000 --> 00:16:15.000]  他說那個地方叫
[00:16:15.000 --> 00:16:17.000]  拔摩的海島上
[00:16:17.000 --> 00:16:21.000]  早期文獻提到約翰在這個
[00:16:21.000 --> 00:16:23.000]  豆米仙
[00:16:23.000 --> 00:16:27.000]  做皇帝的時候
[00:16:27.000 --> 00:16:29.000]  公元後81年
[00:16:29.000 --> 00:16:31.000]  至96年之間
[00:16:31.000 --> 00:16:33.000]  被囚禁在拔摩島上
[00:16:33.000 --> 00:16:37.000]  大概在時間公元後94年
[00:16:37.000 --> 00:16:39.000]  拔摩島就是地中海的
[00:16:39.000 --> 00:16:43.000]  Sparadise群島之一的
[00:16:43.000 --> 00:16:45.000]  其中一個小島
[00:16:45.000 --> 00:16:47.000]  距離史話世界大概40里
[00:16:47.000 --> 00:16:49.000]  也是今天屬希臘本治的
[00:16:49.000 --> 00:16:53.000]  為什麼他會囚在這個孤島上呢
[00:16:53.000 --> 00:16:55.000]  第九節約翰就解釋
[00:16:55.000 --> 00:16:57.000]  他為神的道
[00:16:57.000 --> 00:16:59.000]  並為給耶穌作見證
[00:16:59.000 --> 00:17:03.000]  因為做耶穌的見證人
[00:17:03.000 --> 00:17:05.000]  而被囚在獄中受苦
[00:17:05.000 --> 00:17:07.000]  做基督徒是要付代價的
[00:17:07.000 --> 00:17:09.000]  我們特別要留意到
[00:17:09.000 --> 00:17:13.000]  他為給耶穌作見證這句話
[00:17:13.000 --> 00:17:15.000]  他之所以被囚受苦
[00:17:15.000 --> 00:17:19.000]  就是因為他為耶穌作見證
[00:17:19.000 --> 00:17:21.000]  見證這個字是希臘文是materia
[00:17:21.000 --> 00:17:25.000]  英文的mater這個字就是這個字
[00:17:25.000 --> 00:17:27.000]  英文的mater是什麼意思
[00:17:27.000 --> 00:17:29.000]  信道者
[00:17:29.000 --> 00:17:31.000]  為了作見證而去信道
[00:17:31.000 --> 00:17:33.000]  這個就是見證了
[00:17:33.000 --> 00:17:35.000]  做基督徒
[00:17:35.000 --> 00:17:37.000]  做信徒
[00:17:37.000 --> 00:17:39.000]  要付上一個很大的代價
[00:17:39.000 --> 00:17:45.000]  這個代價很可能是拿了我們的生命
[00:17:45.000 --> 00:17:49.000]  約翰有一個學生叫Polyka
[00:17:49.000 --> 00:17:51.000]  是一個很著名的學生
[00:17:51.000 --> 00:17:55.000]  他在士武拿做過主教
[00:17:55.000 --> 00:17:59.000]  他就是因為這樣而信道
[00:17:59.000 --> 00:18:01.000]  我們再來看看第十節
[00:18:01.000 --> 00:18:05.000]  他說當主日我被聖靈感動
[00:18:05.000 --> 00:18:08.000]  我後面有大聲音如吹鴻說
[00:18:08.000 --> 00:18:11.000]  你所看見的當寫在書上
[00:18:11.000 --> 00:18:14.000]  達以以乎所事武拿別加摩
[00:18:14.000 --> 00:18:18.000]  推阿推拉殺敵飛鐵
[00:18:18.000 --> 00:18:20.000]  腦底加七個教會
[00:18:20.000 --> 00:18:21.000]  或者我們會問
[00:18:21.000 --> 00:18:24.000]  這個等候期間我們可以做什麼
[00:18:24.000 --> 00:18:27.000]  撬起手等主在內
[00:18:27.000 --> 00:18:29.000]  等天國降臨
[00:18:29.000 --> 00:18:31.000]  會不會太消極
[00:18:31.000 --> 00:18:33.000]  當然不會
[00:18:33.000 --> 00:18:36.000]  聖經不是這樣說撬起手等主在內
[00:18:36.000 --> 00:18:37.000]  不是的
[00:18:37.000 --> 00:18:40.000]  第十節就讓我們看到一個真理
[00:18:40.000 --> 00:18:43.000]  第一約翰提到當主日
[00:18:43.000 --> 00:18:46.000]  主日這個字
[00:18:46.000 --> 00:18:48.000]  The lost day
[00:18:48.000 --> 00:18:52.000]  是第一次在新約聖經出現
[00:18:52.000 --> 00:18:57.000]  為什麼我們是用主日來敬拜上帝
[00:18:57.000 --> 00:19:00.000]  而不是沿用這個猶太教
[00:19:00.000 --> 00:19:04.000]  是用星期六的安息日來崇拜
[00:19:04.000 --> 00:19:07.000]  星期六的安息日是從創造的角度去看
[00:19:07.000 --> 00:19:11.000]  六日工作七日休息
[00:19:11.000 --> 00:19:15.000]  是用神的創造回望過去
[00:19:15.000 --> 00:19:18.000]  然後紀念上帝休息的日子
