
[00:00:00.000 --> 00:00:06.000]  好 先恭祝大家新年快樂
[00:18:03.000 --> 00:18:06.000]  我覺得這六個動詞
[00:18:06.000 --> 00:18:10.000]  很能夠讓你在平常時候
[00:18:10.000 --> 00:18:13.000]  可以好好將神的話語藏在你的心裡
[00:18:13.000 --> 00:18:18.000]  如果你將這六個動詞經常運用的話
[00:18:18.000 --> 00:18:22.000]  我相信神的話語一定會滲入你裡面
[00:18:22.000 --> 00:18:26.000]  然後在你的血液裡面繼續運行
[00:18:26.000 --> 00:18:29.000]  當你有一天遇到問題、遇到困難的時候
[00:18:29.000 --> 00:18:33.000]  你就會將神的話語走出來
[00:18:33.000 --> 00:18:37.000]  我最近因為12月、1月
[00:18:37.000 --> 00:18:41.000]  我們想想到底聖賢的意象是什麼呢?
[00:18:41.000 --> 00:18:47.000]  我相信Pastor 家豪都跟大家說過
[00:18:47.000 --> 00:18:50.000]  Skywalk到底我們的意象是怎麼樣呢?
[00:18:50.000 --> 00:18:52.000]  我就一下想起了這節聖經
[00:18:52.000 --> 00:18:55.000]  「沒有意象,民就放肆」
[00:18:55.000 --> 00:18:57.000]  我真的去看一看
[00:18:57.000 --> 00:19:01.000]  到底這節聖經是說什麼呢?
[00:19:01.000 --> 00:19:04.000]  其實這節聖經的上半句
[00:19:04.000 --> 00:19:06.000]  我們經常被引用
[00:19:06.000 --> 00:19:08.000]  但是其實有下半句
[00:19:08.000 --> 00:19:13.000]  下半句就是「為遵行律法的便為有福」
[00:19:13.000 --> 00:19:17.000]  其實我們的意象是根據神的話語
[00:19:17.000 --> 00:19:19.000]  如果你看其他的譯本
[00:19:19.000 --> 00:19:21.000]  你就會更加清晰
[00:19:21.000 --> 00:19:25.000]  「沒有啟示,人民就沒有法紀」
[00:19:25.000 --> 00:19:27.000]  這是新譯本
[00:19:27.000 --> 00:19:29.000]  然後ESV就說
[00:19:29.000 --> 00:19:32.000]  Prophetic Vision
[00:19:32.000 --> 00:19:36.000]  就是說這個意象不是你憑空想出來的
[00:19:36.000 --> 00:19:39.000]  這個意象不是你做夢的時候夢見的
[00:19:39.000 --> 00:19:43.000]  不是你的幻想、不是你的構想
[00:19:43.000 --> 00:19:47.000]  乃是根據神的話語而來的指引
[00:19:47.000 --> 00:19:49.000]  這就是你的意象
[00:19:49.000 --> 00:19:52.000]  我看了之後
[00:19:52.000 --> 00:19:55.000]  我說,好啊
[00:19:55.000 --> 00:19:57.000]  我們到底要做什麼
[00:19:57.000 --> 00:19:59.000]  都是要回到神的話語
[00:19:59.000 --> 00:20:01.000]  是不是?
[00:20:01.000 --> 00:20:04.000]  否則你的意象只不過是空談
[00:20:04.000 --> 00:20:08.000]  你的意象只不過是人出來的一些構想
[00:20:08.000 --> 00:20:12.000]  沒有神的心意在其中
[00:20:12.000 --> 00:20:15.000]  所以第一個我覺得大家要記住的
[00:20:15.000 --> 00:20:19.000]  就是耶穌在十字架上紀念神的話語
[00:20:19.000 --> 00:20:22.000]  一個使命人生是怎樣的呢?
[00:20:22.000 --> 00:20:24.000]  他經常紀念神的話語
[00:20:24.000 --> 00:20:27.000]  經常能夠活出神的話語
[00:20:27.000 --> 00:20:32.000]  然後神的話語成為他生命的一部份
[00:20:32.000 --> 00:20:36.000]  頂姐妹,我不知道你們Skywalk
[00:20:36.000 --> 00:20:39.000]  大家頂姐妹見面是怎樣呢?
[00:20:39.000 --> 00:20:41.000]  談些什麼呢?
[00:20:41.000 --> 00:20:43.000]  我在其他的教會
[00:20:43.000 --> 00:20:45.000]  其他的頂姐妹
[00:20:45.000 --> 00:20:47.000]  我發覺他們傾談
[00:20:47.000 --> 00:20:52.000]  十之八九都不是聖經的事
[00:20:52.000 --> 00:20:55.000]  如果有一個人
[00:20:55.000 --> 00:20:58.000]  真的跟你見面的時候
[00:20:58.000 --> 00:20:59.000]  打個招呼
[00:20:59.000 --> 00:21:02.000]  最近讀經有什麼心得
[00:21:02.000 --> 00:21:06.000]  你會覺得這個人好像剛從外星回來
[00:21:06.000 --> 00:21:10.000]  為什麼呢?
[00:21:10.000 --> 00:21:15.000]  神的話語不是我們經常要談論的嗎?
[00:21:15.000 --> 00:21:17.000]  經常我們要思考
[00:21:17.000 --> 00:21:19.000]  然後充滿在我們的生命裡
[00:21:19.000 --> 00:21:21.000]  見到人的時候
[00:21:21.000 --> 00:21:24.000]  按不住我們要跟他分享的嗎?
[00:21:24.000 --> 00:21:26.000]  為什麼現在變成了
[00:21:26.000 --> 00:21:30.000]  傾談神的話語變成了
[00:21:30.000 --> 00:21:32.000]  好像一種很陌生的
[00:21:32.000 --> 00:21:37.000]  好像一種很奇怪的現象
[00:21:37.000 --> 00:21:41.000]  所以我建議大家以後見到面
[00:21:41.000 --> 00:21:45.000]  問完你好嗎?
[00:21:45.000 --> 00:21:49.000]  問最近讀經有什麼心得
[00:21:49.000 --> 00:21:53.000]  然後最近神在我們身上有什麼作為呢?
[00:21:53.000 --> 00:21:56.000]  大家熟悉的分享
[00:21:56.000 --> 00:22:01.000]  大家覺得這是不是一件好事呢?
[00:22:01.000 --> 00:22:06.000]  所以我們要打破這種風氣、這種傳統
