
[00:00:00.000 --> 00:00:06.960]  過去這個星期我們看見在菲律賓所發生的事
[00:04:01.600 --> 00:04:04.600]  耶穌很感嘆說耶路撒冷
[00:04:04.600 --> 00:04:07.600]  耶路撒冷你殺害那些先知石頭
[00:04:07.600 --> 00:04:09.600]  打死那些我派給你
[00:04:09.600 --> 00:04:12.600]  來拯救你的人的時候
[00:04:12.600 --> 00:04:14.600]  你知不知道耶穌說
[00:04:14.600 --> 00:04:17.600]  我多次想焦醉你的兒女
[00:04:17.600 --> 00:04:21.600]  好像母雞焦醉小雞到翅膀底下
[00:04:21.600 --> 00:04:24.600]  只是你們不願意
[00:04:24.600 --> 00:04:26.600]  你們又和了
[00:04:26.600 --> 00:04:28.600]  原來我們的主耶穌基督他罵的時候
[00:04:28.600 --> 00:04:32.600]  是因為愛之深責之切
[00:04:32.600 --> 00:04:34.600]  他出於一種愛去罵的
[00:04:34.600 --> 00:04:36.600]  不是出於一種恨
[00:04:36.600 --> 00:04:39.600]  更加不是出於一種刻薄去罵
[00:04:39.600 --> 00:04:40.600]  他們是因為
[00:04:40.600 --> 00:04:43.600]  耶穌是因為很愛這一班的法尼塞人
[00:04:43.600 --> 00:04:45.600]  和法師
[00:04:45.600 --> 00:04:47.600]  今天我們所見到兩類的主角
[00:04:47.600 --> 00:04:49.600]  因為愛他們
[00:04:49.600 --> 00:04:51.600]  不想他們走歪路
[00:04:51.600 --> 00:04:53.600]  覺得他們為什麼會這樣的時候
[00:04:53.600 --> 00:04:55.600]  耶穌就用很厲害
[00:04:55.600 --> 00:04:57.600]  很狠辣的說話去罵他們
[00:04:57.600 --> 00:04:59.600]  希望罵醒他們
[00:04:59.600 --> 00:05:01.600]  這個是我們的主耶穌
[00:05:01.600 --> 00:05:02.600]  他罵人的時候
[00:05:02.600 --> 00:05:03.600]  甚至我們基督徒
[00:05:03.600 --> 00:05:06.600]  有時候也可以去罵人
[00:05:06.600 --> 00:05:07.600]  不過我們要留意
[00:05:07.600 --> 00:05:10.600]  我們是不是從這樣的動機出發
[00:05:10.600 --> 00:05:12.600]  所以主耶穌說你們有和了
[00:05:12.600 --> 00:05:14.600]  你們有和了的時候
[00:05:14.600 --> 00:05:15.600]  他不是咒咒他們
[00:05:15.600 --> 00:05:17.600]  是提醒他們
[00:05:17.600 --> 00:05:19.600]  用真理去揭發他們
[00:05:19.600 --> 00:05:21.600]  以致他們的心
[00:05:21.600 --> 00:05:23.600]  希望可以回轉過來
[00:05:23.600 --> 00:05:24.600]  我們記住記住
[00:05:24.600 --> 00:05:26.600]  這是一個很重要的標準
[00:05:26.600 --> 00:05:29.600]  所以我們千萬不要搞錯
[00:05:29.600 --> 00:05:30.600]  千萬不要搞錯
[00:05:30.600 --> 00:05:32.600]  擾亂了香港這種文化
[00:05:32.600 --> 00:05:34.600]  這種擾亂文化是不能夠不要的
[00:05:34.600 --> 00:05:35.600]  但不等於我們基督徒
[00:05:35.600 --> 00:05:38.600]  不可以用嚴厲的說話去指責
[00:05:38.600 --> 00:05:39.600]  我們花點時間去看看
[00:05:39.600 --> 00:05:41.600]  耶穌嚴厲的指責
[00:05:41.600 --> 00:05:43.600]  裡面指責些什麼呢
[00:05:43.600 --> 00:05:46.600]  剛才我們在讀老家福音第十一章的時候
[00:05:46.600 --> 00:05:47.600]  我相信你會發現到
[00:05:47.600 --> 00:05:50.600]  主要是兩個方面
[00:05:50.600 --> 00:05:53.600]  第一
[00:05:53.600 --> 00:05:56.600]  是責罵這些法利賽人
[00:05:56.600 --> 00:06:00.600]  他們內外不一致
[00:06:00.600 --> 00:06:03.600]  外表內心是虛偽的
[00:06:03.600 --> 00:06:05.600]  外面一套
[00:06:05.600 --> 00:06:07.600]  自己裡面是另外一套
[00:06:07.600 --> 00:06:09.600]  第二
[00:06:09.600 --> 00:06:11.600]  第四十五節
[00:06:11.600 --> 00:06:14.600]  律法師跟耶穌說
[00:06:14.600 --> 00:06:15.600]  老師你這樣說
[00:06:15.600 --> 00:06:18.600]  這樣罵我們
[00:06:18.600 --> 00:06:19.600]  自己找人來搞
[00:06:19.600 --> 00:06:20.600]  該死的耶穌說
[00:06:20.600 --> 00:06:22.600]  是啊你看有問題
[00:06:22.600 --> 00:06:24.600]  不講就好了
[00:06:24.600 --> 00:06:25.600]  其實他自己心虛
[00:06:25.600 --> 00:06:29.600]  我們說他自己鬼打後尾枕
[00:06:29.600 --> 00:06:30.600]  沒有人叫他出聲
[00:06:30.600 --> 00:06:31.600]  他罵法利賽人
[00:06:31.600 --> 00:06:32.600]  律法師說
[00:06:32.600 --> 00:06:33.600]  那你不就罵我
[00:06:33.600 --> 00:06:34.600]  是啊耶穌說
[00:06:34.600 --> 00:06:35.600]  就是罵你
[00:06:35.600 --> 00:06:36.600]  接著罵律法師裡面
[00:06:36.600 --> 00:06:39.600]  有另外一樣東西是很重要
[00:06:39.600 --> 00:06:40.600]  耶穌說
[00:06:40.600 --> 00:06:44.600]  你們將重壓標準
[00:06:44.600 --> 00:06:46.600]  放在別人身上
[00:06:46.600 --> 00:06:48.600]  你自己一個手指都不做
[00:06:48.600 --> 00:06:49.600]  你自己就不做
[00:06:49.600 --> 00:06:50.600]  你要別人做
[00:06:50.600 --> 00:06:53.600]  還有你們拿著一個真理的鎖匙
[00:06:53.600 --> 00:06:55.600]  不過你又不進去
[00:06:55.600 --> 00:06:58.600]  別人想進去都不讓人進去
[00:06:58.600 --> 00:07:00.600]  這個就是對其他人的要求
[00:07:00.600 --> 00:07:04.600]  還有自己根本沒有做到
[00:07:04.600 --> 00:07:05.600]  這兩方面
[00:07:05.600 --> 00:07:07.600]  我相信就是我們的主耶穌
[00:07:07.600 --> 00:07:10.600]  今天經常提醒我們的地方
[00:07:10.600 --> 00:07:12.600]  我們稍微深入看看
[00:07:12.600 --> 00:07:13.600]  首先我們看
[00:07:13.600 --> 00:07:16.600]  他對法利賽人那種
[00:07:16.600 --> 00:07:20.600]  內外虛偽的那種罪惡
[00:07:20.600 --> 00:07:23.600]  究竟是一回什麼的斥責呢
[00:07:23.600 --> 00:07:26.600]  聖經說那裡有個背景
[00:07:26.600 --> 00:07:28.600]  他去法利賽人家裡吃飯
[00:07:28.600 --> 00:07:29.600]  看得很清楚
[00:07:29.600 --> 00:07:31.600]  耶穌不是
[00:07:31.600 --> 00:07:33.600]  凡是法利賽人就罵的
[00:07:33.600 --> 00:07:35.600]  凡是法利賽人就生氣的
[00:07:35.600 --> 00:07:36.600]  你明不明
[00:07:36.600 --> 00:07:39.600]  凡是民建聯都不可以說的
[00:07:39.600 --> 00:07:41.600]  說了都罵他
[00:07:41.600 --> 00:07:44.600]  凡是曾蔭權說了都是壞話
[00:07:44.600 --> 00:07:46.600]  不是這樣的
[00:07:46.600 --> 00:07:48.600]  我們主耶穌去法利賽人家裡吃飯
[00:07:48.600 --> 00:07:49.600]  你知不知道
[00:07:49.600 --> 00:07:50.600]  一樣的
[00:07:50.600 --> 00:07:52.600]  他一樣愛法利賽人
[00:07:52.600 --> 00:07:54.600]  不過這個法利賽人
[00:07:54.600 --> 00:07:56.600]  見到耶穌沒有洗手
[00:07:56.600 --> 00:07:58.600]  耶穌沒有洗手
[00:07:58.600 --> 00:08:00.600]  這件事不是單單是健康不健康的問題
[00:08:00.600 --> 00:08:01.600]  因為大家知道
[00:08:01.600 --> 00:08:03.600]  在猶太人很多這些
[00:08:03.600 --> 00:08:05.600]  宗教的禮儀裡
[00:08:05.600 --> 00:08:07.600]  他們法利賽人訂了很多禮儀
[00:08:07.600 --> 00:08:08.600]  吃飯之前要洗手
[00:08:08.600 --> 00:08:10.600]  主要是因為
[00:08:10.600 --> 00:08:12.600]  在那種信仰上
[00:08:12.600 --> 00:08:14.600]  表示自己聖潔虔誠
[00:08:14.600 --> 00:08:18.600]  以至享受神給他的食物的時候
[00:08:18.600 --> 00:08:20.600]  他傳一個聖潔感恩的心
[00:08:20.600 --> 00:08:22.600]  這其實是很好的
[00:08:22.600 --> 00:08:24.600]  但是耶穌沒有洗手
[00:08:24.600 --> 00:08:26.600]  法利賽人就說你為什麼不洗手
[00:08:26.600 --> 00:08:28.600]  還說什麼神的義旨
[00:08:28.600 --> 00:08:29.600]  說什麼神的道理
[00:08:29.600 --> 00:08:31.600]  你自己洗手都不記得
[00:08:31.600 --> 00:08:32.600]  有沒有搞錯
[00:08:32.600 --> 00:08:33.600]  心裡就這樣說
[00:08:33.600 --> 00:08:35.600]  耶穌就拿這個課題
[00:08:35.600 --> 00:08:37.600]  來說外面乾淨
[00:08:37.600 --> 00:08:39.600]  還是心裡乾淨的問題
[00:08:39.600 --> 00:08:40.600]  很有意思
[00:08:40.600 --> 00:08:41.600]  耶穌用了三個
[00:08:41.600 --> 00:08:42.600]  你要留意
[00:08:42.600 --> 00:08:44.600]  耶穌用了三個的比喻
[00:08:44.600 --> 00:08:47.600]  或者是一種的講解
[00:08:47.600 --> 00:08:49.600]  第一用杯盤的乾淨
[00:08:49.600 --> 00:08:51.600]  還有究竟你載著什麼
[00:08:51.600 --> 00:08:53.600]  你洗了一個漂亮的杯盤
[00:08:53.600 --> 00:08:54.600]  但是裡面載著的
[00:08:54.600 --> 00:08:56.600]  是搶奪和邪惡
[00:08:56.600 --> 00:08:58.600]  那有什麼用呢
[00:08:58.600 --> 00:08:59.600]  第二
[00:08:59.600 --> 00:09:01.600]  他講到你們這些人
[00:09:01.600 --> 00:09:03.600]  在外面表現得非常好
[00:09:03.600 --> 00:09:05.600]  你獻上十分之一
[00:09:05.600 --> 00:09:06.600]  做到足夠的
[00:09:06.600 --> 00:09:07.600]  十分之一的茴香
[00:09:07.600 --> 00:09:09.600]  十分之一的薄荷
[00:09:09.600 --> 00:09:11.600]  其他的菜蔬
[00:09:11.600 --> 00:09:13.600]  那又要什麼呢
[00:09:13.600 --> 00:09:16.600]  又要人家在你的會堂裡
[00:09:16.600 --> 00:09:18.600]  要給你坐一個高的位置
[00:09:18.600 --> 00:09:20.600]  又要在街上
[00:09:20.600 --> 00:09:21.600]  有人問你的安
[00:09:21.600 --> 00:09:23.600]  就是外面做得很有面子
[00:09:23.600 --> 00:09:24.600]  很清楚
[00:09:24.600 --> 00:09:25.600]  很漂亮
[00:09:25.600 --> 00:09:27.600]  但是其實你的內心
[00:09:27.600 --> 00:09:28.600]  是什麼呢
[00:09:28.600 --> 00:09:33.600]  忽略了公義和愛神的心
[00:09:33.600 --> 00:09:35.600]  有什麼用呢
[00:09:35.600 --> 00:09:37.600]  接著耶穌就用墳墓
[00:09:37.600 --> 00:09:39.600]  這個這樣的意象
[00:09:39.600 --> 00:09:40.600]  墳墓呢
[00:09:40.600 --> 00:09:42.600]  他說你們好像
[00:09:42.600 --> 00:09:43.600]  馬太福音就講得更直接了
[00:09:43.600 --> 00:09:44.600]  馬太福音那裡說
[00:09:44.600 --> 00:09:46.600]  你們好像粉色的墳墓
[00:09:46.600 --> 00:09:48.600]  但是裡面裝著的是什麼呢
[00:09:48.600 --> 00:09:50.600]  是死人的骨頭和污穢
[00:09:50.600 --> 00:09:53.600]  接著再用墳墓的意象
[00:09:53.600 --> 00:09:54.600]  再講多一點
[00:09:54.600 --> 00:09:58.600]  就是說你們在修飾
[00:09:58.600 --> 00:10:01.600]  修飾這些先知的墳墓
[00:10:01.600 --> 00:10:02.600]  猶太人當然覺得
[00:10:02.600 --> 00:10:05.600]  他們以前的先知是偉大
[00:10:05.600 --> 00:10:06.600]  所以修飾
[00:10:06.600 --> 00:10:08.600]  修飾得很漂亮的先知墳墓
[00:10:08.600 --> 00:10:10.600]  耶穌說其實你們的祖先
[00:10:10.600 --> 00:10:11.600]  到你們也是
[00:10:11.600 --> 00:10:13.600]  就是殺先知的那幫人
[00:10:13.600 --> 00:10:14.600]  手就是殺先知
[00:10:14.600 --> 00:10:17.600]  另外一隻手就是粉色先知的墳墓
[00:10:17.600 --> 00:10:20.600]  你說你們多虛偽呢
[00:10:20.600 --> 00:10:21.600]  這個就是耶穌
[00:10:21.600 --> 00:10:23.600]  斥責裡面所講的話
[00:10:23.600 --> 00:10:24.600]  在這些話裡
[00:10:24.600 --> 00:10:26.600]  我相信大家稍後都會明白的了
[00:10:26.600 --> 00:10:29.600]  外表和內心那種虛偽
[00:10:29.600 --> 00:10:31.600]  是一種很嚴重的罪
[00:10:31.600 --> 00:10:33.600]  但我想和大家再深入一點
[00:10:33.600 --> 00:10:34.600]  來看看
[00:10:34.600 --> 00:10:36.600]  有兩節的聖經
[00:10:36.600 --> 00:10:38.600]  正正是很多學者說
[00:10:38.600 --> 00:10:40.600]  有一點點問題的
[00:10:40.600 --> 00:10:41.600]  因為有兩節聖經
[00:10:41.600 --> 00:10:43.600]  如果我們對比路加福音的記載
[00:10:43.600 --> 00:10:46.600]  和馬太福音的記載
[00:10:46.600 --> 00:10:48.600]  好像有一點出入
[00:10:48.600 --> 00:10:50.600]  但我自己的研究裡
[00:10:50.600 --> 00:10:52.600]  正正就是有這些出入
[00:10:52.600 --> 00:10:56.600]  顯出了我們的主耶穌用字
[00:10:56.600 --> 00:10:58.600]  和祂的說法那種精彩
[00:10:58.600 --> 00:11:00.600]  我帶大家稍微看看
[00:11:00.600 --> 00:11:02.600]  你會更加深刻的理解到
[00:11:02.600 --> 00:11:05.600]  耶穌所講的話裡的道理
[00:11:05.600 --> 00:11:07.600]  第一句有問題的經文
[00:11:07.600 --> 00:11:09.600]  就是第41節
[00:11:09.600 --> 00:11:11.600]  41節裡路加福音說什麼呢
[00:11:11.600 --> 00:11:14.600]  祂說將裡面施捨出去
[00:11:14.600 --> 00:11:17.600]  這時候你們一切就乾淨了
[00:11:17.600 --> 00:11:18.600]  但如果你看回
[00:11:18.600 --> 00:11:20.600]  馬太福音同一個記載
[00:11:20.600 --> 00:11:22.600]  在23章的26節
[00:11:22.600 --> 00:11:24.600]  祂說你們裡面乾淨
[00:11:24.600 --> 00:11:26.600]  外面就乾淨了
[00:11:26.600 --> 00:11:29.600]  這句話究竟耶穌想說什麼呢
[00:11:29.600 --> 00:11:32.600]  路加福音說你們裡面施捨出去
[00:11:32.600 --> 00:11:35.600]  馬太福音說你們裡面乾淨
[00:11:35.600 --> 00:11:36.600]  乾淨和施捨出去
[00:11:36.600 --> 00:11:38.600]  人們說兩個不同的字
[00:11:38.600 --> 00:11:40.600]  是不是人們記錯了
[00:11:40.600 --> 00:11:42.600]  記載錯了
[00:11:42.600 --> 00:11:44.600]  究竟耶穌用哪個字
[00:11:44.600 --> 00:11:45.600]  我自己的研究
[00:11:45.600 --> 00:11:47.600]  我不詳細解釋
[00:11:47.600 --> 00:11:48.600]  慢慢很複雜的問題
[00:11:48.600 --> 00:11:51.600]  我覺得耶穌用這裡很精彩
[00:11:51.600 --> 00:11:53.600]  耶穌當天我們沒有錄音
[00:11:53.600 --> 00:11:55.600]  但是我相信耶穌用了一個
[00:11:55.600 --> 00:11:57.600]  與耳相關的方式
[00:11:57.600 --> 00:12:01.600]  去更加深刻的提醒聽眾
[00:12:01.600 --> 00:12:04.600]  包括我們不單止當時的法利賽人
[00:12:04.600 --> 00:12:07.600]  原來我相信是這樣
[00:12:07.600 --> 00:12:10.600]  耶穌基督用的兩個字
[00:12:10.600 --> 00:12:12.600]  是很接近的音
[00:12:12.600 --> 00:12:14.600]  大家記住
[00:12:14.600 --> 00:12:16.600]  聖經我們現在看的是中文
[00:12:16.600 --> 00:12:18.600]  但原文就是希臘文
[00:12:18.600 --> 00:12:19.600]  大家知道
[00:12:19.600 --> 00:12:22.600]  但其實耶穌當天說話的時候
[00:12:22.600 --> 00:12:23.600]  都不是用希臘文
[00:12:23.600 --> 00:12:24.600]  耶穌用什麼呢
[00:12:24.600 --> 00:12:25.600]  用阿蘭文
[00:12:25.600 --> 00:12:26.600]  大家知道
[00:12:26.600 --> 00:12:29.600]  就是用猶太話或者土話
[00:12:29.600 --> 00:12:31.600]  就是我們今天的粵語
[00:12:31.600 --> 00:12:33.600]  和普通話的分別
[00:12:33.600 --> 00:12:35.600]  阿蘭文如果你研究阿蘭文
[00:12:35.600 --> 00:12:37.600]  你就知道原來
[00:12:37.600 --> 00:12:40.600]  那個潔淨了這個字
[00:12:40.600 --> 00:12:44.600]  就叫做濁溝
[00:12:44.600 --> 00:12:46.600]  那詩寫出去
[00:12:46.600 --> 00:12:47.600]  放出去
[00:12:47.600 --> 00:12:48.600]  拿出去
[00:12:48.600 --> 00:12:49.600]  就叫做什麼呢
[00:12:49.600 --> 00:12:50.600]  擇溝
[00:12:50.600 --> 00:12:52.600]  只差一個字母
[00:12:52.600 --> 00:12:53.600]  擇溝
[00:12:53.600 --> 00:12:55.600]  我相信當天耶穌用這個字
[00:12:55.600 --> 00:12:56.600]  去提醒他們
[00:12:56.600 --> 00:12:59.600]  他說如果你裡面是濁溝的話
[00:12:59.600 --> 00:13:01.600]  你就擇溝就行了
[00:13:01.600 --> 00:13:02.600]  你明不明白我在說什麼
[00:13:02.600 --> 00:13:04.600]  就是你裡面如果是乾淨的
[00:13:04.600 --> 00:13:06.600]  才洗去有什麼用呢
[00:13:06.600 --> 00:13:08.600]  你裡面乾淨的
[00:13:08.600 --> 00:13:10.600]  就將裡面流露出去
[00:13:10.600 --> 00:13:11.600]  你明不明白
[00:13:11.600 --> 00:13:12.600]  拿出去
[00:13:12.600 --> 00:13:13.600]  放出去的時候
[00:13:13.600 --> 00:13:17.600]  這個就已經是你應該做的事
[00:13:17.600 --> 00:13:19.600]  我們明白
[00:13:19.600 --> 00:13:20.600]  我們每一個人做人
[00:13:20.600 --> 00:13:21.600]  都有不同的角色
[00:13:21.600 --> 00:13:23.600]  這個是事實
[00:13:23.600 --> 00:13:25.600]  我們的角色都有很多
[00:13:25.600 --> 00:13:27.600]  因為我們有時做父親
[00:13:27.600 --> 00:13:28.600]  有時我們做父母
[00:13:28.600 --> 00:13:29.600]  有時做子女
[00:13:29.600 --> 00:13:30.600]  我們有時做員工
[00:13:30.600 --> 00:13:32.600]  有時做老闆
[00:13:32.600 --> 00:13:34.600]  所以我們其實在不同人的面前
[00:13:34.600 --> 00:13:37.600]  我們都要有所不同的表現
[00:13:37.600 --> 00:13:38.600]  這個不是虛偽
[00:13:38.600 --> 00:13:39.600]  不是錯
[00:13:39.600 --> 00:13:41.600]  我們有角色的扮演
[00:13:41.600 --> 00:13:42.600]  不過問題就是
[00:13:42.600 --> 00:13:44.600]  錯就錯在這些法利賽人
[00:13:44.600 --> 00:13:45.600]  或者很多人
[00:13:45.600 --> 00:13:47.600]  他扮演的角色扮演
[00:13:47.600 --> 00:13:48.600]  扮演之後
[00:13:48.600 --> 00:13:50.600]  就變成表演者
[00:13:50.600 --> 00:13:51.600]  你明不明白
[00:13:51.600 --> 00:13:54.600]  表演之在表演
[00:13:54.600 --> 00:13:57.600]  就好像這些法利賽人一樣
[00:13:57.600 --> 00:14:00.600]  他整造了齊了十分之一的奉獻
[00:14:00.600 --> 00:14:02.600]  齊了這些各樣的
[00:14:02.600 --> 00:14:08.600]  外表的一種面子
[00:14:08.600 --> 00:14:11.600]  但是他裡面是什麼呢
[00:14:11.600 --> 00:14:14.600]  耶穌說你最重要的是你裡面
[00:14:14.600 --> 00:14:15.600]  裡面的東西
[00:14:15.600 --> 00:14:19.600]  你流露出來才是真和誠
[00:14:19.600 --> 00:14:23.600]  真和誠才是重要的
[00:14:23.600 --> 00:14:25.600]  我知道說到這裡的時候
[00:14:25.600 --> 00:14:26.600]  大家認為對
[00:14:26.600 --> 00:14:29.600]  不過有些心水清的弟兄姊妹說
[00:14:29.600 --> 00:14:30.600]  都還不是
[00:14:30.600 --> 00:14:32.600]  有時候我們最真最誠流露出來的
[00:14:32.600 --> 00:14:34.600]  是很壞的
[00:14:34.600 --> 00:14:36.600]  難怪這麼多人回到家裡
[00:14:36.600 --> 00:14:37.600]  是另外一個樣子
[00:14:37.600 --> 00:14:39.600]  因為他真誠
[00:14:39.600 --> 00:14:41.600]  在外面打工的時候
[00:14:41.600 --> 00:14:42.600]  捱了這麼久
[00:14:42.600 --> 00:14:43.600]  笑口沙沙
[00:14:43.600 --> 00:14:45.600]  其實心裡面罵到他飛起來
[00:14:45.600 --> 00:14:46.600]  忍不住了
[00:14:46.600 --> 00:14:47.600]  回到家裡的時候
[00:14:47.600 --> 00:14:48.600]  真相露出來
[00:14:48.600 --> 00:14:50.600]  最慘就是他老婆了
[00:14:50.600 --> 00:14:52.600]  回到家裡的時候
[00:14:52.600 --> 00:14:53.600]  原來是這樣的
[00:14:53.600 --> 00:14:55.600]  又脾氣臭
[00:14:55.600 --> 00:14:56.600]  是不是
[00:14:56.600 --> 00:14:57.600]  當一個人
[00:14:57.600 --> 00:14:58.600]  因為他沒有
[00:14:58.600 --> 00:14:59.600]  不用裝了
[00:14:59.600 --> 00:15:00.600]  不用裝的時候
[00:15:00.600 --> 00:15:01.600]  原來這麼噁心
[00:15:01.600 --> 00:15:02.600]  你知道嗎
[00:15:02.600 --> 00:15:03.600]  人有罪的
[00:15:03.600 --> 00:15:04.600]  你不要以為很真誠的時候
[00:15:04.600 --> 00:15:05.600]  是很可愛的
[00:15:05.600 --> 00:15:06.600]  你明白嗎
[00:15:06.600 --> 00:15:09.600]  所以我們真誠的時候
[00:15:09.600 --> 00:15:10.600]  要怎麼樣
[00:15:10.600 --> 00:15:12.600]  耶穌說你真誠的時候
[00:15:12.600 --> 00:15:13.600]  最重要的
[00:15:13.600 --> 00:15:15.600]  你不是將你壞東西拿出來
[00:15:15.600 --> 00:15:17.600]  而是你真誠的時候
[00:15:17.600 --> 00:15:20.600]  將你那個潔淨了的自我
[00:15:20.600 --> 00:15:22.600]  潔淨了的真我
[00:15:22.600 --> 00:15:23.600]  將它拿出來
[00:15:23.600 --> 00:15:24.600]  但這個呢
[00:15:24.600 --> 00:15:26.600]  正正可以解釋了第44節
[00:15:26.600 --> 00:15:30.600]  第44節是另外一句比較有問題的經文
[00:15:30.600 --> 00:15:33.600]  第44節路加福音說
[00:15:33.600 --> 00:15:38.600]  你們好像那些不顯露的墳墓
