
[00:00:00.000 --> 00:00:08.000]  今天跟大家一起思想的經文是馬太福音第九章
[00:14:39.000 --> 00:14:42.000]  我們沒有辦法再幫到他的地步
[00:14:42.000 --> 00:14:45.000]  他們只能夠在這個時候看到
[00:14:45.000 --> 00:14:48.000]  耶穌基督可以幫到他們
[00:14:48.000 --> 00:14:51.000]  而耶穌也看到他們是這樣的動機
[00:14:51.000 --> 00:14:53.000]  耶穌看到很多人的動機
[00:14:53.000 --> 00:14:55.000]  一會兒我們再看看這段經文
[00:14:55.000 --> 00:14:57.000]  耶穌看到很多人的動機
[00:14:57.000 --> 00:15:02.000]  不過當耶穌看到他們這個團隊
[00:15:02.000 --> 00:15:03.000]  這麼同心
[00:15:03.000 --> 00:15:07.000]  來將這個癱子抬到耶穌基督面前
[00:15:07.000 --> 00:15:10.000]  帶著信心來到他面前
[00:15:10.000 --> 00:15:14.000]  耶穌在這個時候對這個癱子這樣說
[00:15:14.000 --> 00:15:17.000]  小子放心吧
[00:15:17.000 --> 00:15:19.000]  你的罪赦了
[00:15:19.000 --> 00:15:22.000]  這個小子的翻譯
[00:15:22.000 --> 00:15:24.000]  我不是太喜歡
[00:15:24.000 --> 00:15:29.000]  因為這個翻譯在原文聖經的Teknon這個字眼
[00:15:29.000 --> 00:15:36.000]  可以說翻譯為一位年輕的同族同鄉
[00:15:36.000 --> 00:15:38.000]  就是自己人
[00:15:38.000 --> 00:15:41.000]  或者有時候
[00:15:41.000 --> 00:15:43.000]  我爸爸很喜歡用這個字眼
[00:15:43.000 --> 00:15:45.000]  自己人
[00:15:45.000 --> 00:15:47.000]  年輕的自己人
[00:15:47.000 --> 00:15:49.000]  怎麼樣
[00:15:49.000 --> 00:15:50.000]  放心吧
[00:15:50.000 --> 00:15:51.000]  什麼叫放心吧
[00:15:51.000 --> 00:15:53.000]  有什麼要放心
[00:15:53.000 --> 00:15:56.000]  原來在希臘文裡面原本這個字眼
[00:15:56.000 --> 00:15:58.000]  叫Paresia
[00:15:58.000 --> 00:16:00.000]  這個字眼的意思就是
[00:16:00.000 --> 00:16:02.000]  勇敢面對你現在的逆境
[00:16:02.000 --> 00:16:04.000]  放心不是說
[00:16:04.000 --> 00:16:06.000]  安心吧
[00:16:06.000 --> 00:16:08.000]  不是像有些基督徒
[00:16:08.000 --> 00:16:09.000]  你跟他說
[00:16:09.000 --> 00:16:11.000]  我有些在屬靈上的挑戰
[00:16:11.000 --> 00:16:12.000]  你為我代禱吧
[00:16:12.000 --> 00:16:13.000]  放心吧
[00:16:13.000 --> 00:16:14.000]  放心吧
[00:16:14.000 --> 00:16:15.000]  沒問題的
[00:16:15.000 --> 00:16:16.000]  主會保守你
[00:16:16.000 --> 00:16:17.000]  不是這樣說
[00:16:17.000 --> 00:16:21.000]  耶穌在這裡向這個年輕的同鄉人說
[00:16:21.000 --> 00:16:24.000]  勇敢你現在面對的逆境
[00:16:24.000 --> 00:16:25.000]  不要放棄
[00:16:25.000 --> 00:16:27.000]  簡單點來說
[00:16:27.000 --> 00:16:28.000]  耶穌說不要放棄
[00:16:28.000 --> 00:16:30.000]  勇敢面對你現在的逆境
[00:16:30.000 --> 00:16:31.000]  然後怎麼樣
[00:16:31.000 --> 00:16:36.000]  他說你的罪已經被赦免了
[00:16:36.000 --> 00:16:38.000]  這個罪得赦免
[00:16:38.000 --> 00:16:41.000]  這個在猶太人的陳述裡
[00:16:41.000 --> 00:16:42.000]  往往是指到
[00:16:42.000 --> 00:16:47.000]  他的罪是得到上帝的赦免
[00:16:47.000 --> 00:16:50.000]  或者得到上主的赦免
[00:16:50.000 --> 00:16:52.000]  所以在希臘文裡
[00:16:52.000 --> 00:16:55.000]  這種叫做Divine Passive
[00:16:55.000 --> 00:16:59.000]  你的罪已經被上帝赦免了
[00:16:59.000 --> 00:17:00.000]  到了這裡的時候
[00:17:00.000 --> 00:17:03.000]  我們就應該要有一個問題去問
[00:17:03.000 --> 00:17:06.000]  耶穌看見他的信心
[00:17:06.000 --> 00:17:09.000]  他又沒有說要認罪悔改
[00:17:09.000 --> 00:17:10.000]  什麼都沒有
[00:17:10.000 --> 00:17:11.000]  牧師他這裡
[00:17:11.000 --> 00:17:13.000]  這樣就赦罪了
[00:17:13.000 --> 00:17:19.000]  還有耶穌看見整個團隊的人有信心
[00:17:19.000 --> 00:17:21.000]  包括抬他的人
[00:17:21.000 --> 00:17:24.000]  和被抬的人的信心
[00:17:24.000 --> 00:17:26.000]  在這樣的情況下
[00:17:26.000 --> 00:17:27.000]  是不是就是說
[00:17:27.000 --> 00:17:29.000]  其他人有信心的時候
[00:17:29.000 --> 00:17:33.000]  可以幫助連我也得救
[00:17:33.000 --> 00:17:35.000]  罪也可以得到赦免
[00:17:35.000 --> 00:17:37.000]  我們應該問這些問題
[00:17:37.000 --> 00:17:38.000]  讀到這裡的時候
[00:17:38.000 --> 00:17:40.000]  耶穌是不是這個意思呢
[00:17:40.000 --> 00:17:44.000]  是不是信耶穌可以靠其他你身邊的人
[00:17:44.000 --> 00:17:47.000]  他信都可以帶脅我也信呢
[00:17:47.000 --> 00:17:48.000]  我記得以前
[00:17:48.000 --> 00:17:53.000]  我曾經和一個老婆婆去傳福音的時候
[00:17:53.000 --> 00:17:55.000]  她曾經這樣說過
[00:17:55.000 --> 00:17:58.000]  婆婆你認不認罪悔改信耶穌
[00:17:58.000 --> 00:18:02.000]  她說現在還沒有
[00:18:02.000 --> 00:18:03.000]  不過我不擔心
[00:18:03.000 --> 00:18:06.000]  為什麼你不擔心呢
[00:18:06.000 --> 00:18:09.000]  因為我的子女全部都信了
[00:18:09.000 --> 00:18:11.000]  我老公都信了
[00:18:11.000 --> 00:18:12.000]  他們的信
[00:18:12.000 --> 00:18:15.000]  我都會跟著一起信
[00:18:15.000 --> 00:18:18.000]  因為她說有牧者引用這段聖經
[00:18:18.000 --> 00:18:21.000]  身邊的朋友抬到他們有信心
[00:18:21.000 --> 00:18:23.000]  抬來的人也可以得救
[00:18:23.000 --> 00:18:25.000]  得到赦免
[00:18:25.000 --> 00:18:27.000]  是不是這個意思呢
[00:18:27.000 --> 00:18:29.000]  如果是這樣的話
[00:18:29.000 --> 00:18:33.000]  我們整個基督教的神學就毀於一旦
[00:18:33.000 --> 00:18:35.000]  這種信仰也很普遍
[00:18:35.000 --> 00:18:37.000]  可能在華人教會裡
[00:18:37.000 --> 00:18:39.000]  也有不少人
[00:18:39.000 --> 00:18:40.000]  你說是虧欠
[00:18:40.000 --> 00:18:42.000]  或者用得講得俗一點
[00:18:42.000 --> 00:18:44.000]  哄老人家去信主
[00:18:44.000 --> 00:18:45.000]  回教會
[00:18:45.000 --> 00:18:47.000]  就是用這個形式
[00:18:47.000 --> 00:18:49.000]  你家人都信了
[00:18:49.000 --> 00:18:51.000]  不爭取你也信了
[00:18:51.000 --> 00:18:52.000]  行行行
[00:18:52.000 --> 00:18:54.000]  讓我多玩兩年
[00:18:54.000 --> 00:18:57.000]  我在《全副音報》裡有很多這樣的說法
[00:18:57.000 --> 00:18:59.000]  什麼叫多玩兩年
[00:18:59.000 --> 00:19:01.000]  就是多犯罪兩年
[00:19:01.000 --> 00:19:02.000]  是不是這個意思
[00:19:02.000 --> 00:19:04.000]  不要說犯罪
[00:19:04.000 --> 00:19:06.000]  去賭錢 嫖賭那些
[00:19:06.000 --> 00:19:07.000]  行不行
[00:19:07.000 --> 00:19:09.000]  這些我自己試
[00:19:09.000 --> 00:19:10.000]  之後會改的
[00:19:10.000 --> 00:19:11.000]  不過不要緊
[00:19:11.000 --> 00:19:12.000]  我家人信主
[00:19:12.000 --> 00:19:14.000]  遲早我也要信
[00:19:14.000 --> 00:19:17.000]  是不是這個意思呢
[00:19:17.000 --> 00:19:21.000]  這段聖經絕對不是說到
[00:19:21.000 --> 00:19:24.000]  當你身邊的人如果有信
[00:19:24.000 --> 00:19:27.000]  就等同於可以幫助你也信了主
[00:19:27.000 --> 00:19:30.000]  甚至不是代表你身邊人信了主
[00:19:30.000 --> 00:19:32.000]  就等同於你信了主
[00:19:32.000 --> 00:19:33.000]  不是
[00:19:33.000 --> 00:19:34.000]  在這段聖經裡
