
[00:00:00.000 --> 00:00:09.200]  好 多謝大家
[00:07:05.760 --> 00:07:07.840]  有時我順境當中
[00:07:07.840 --> 00:07:09.120]  我真的會放縱
[00:07:09.120 --> 00:07:10.160]  逆流當中
[00:07:10.160 --> 00:07:11.120]  我都會放棄
[00:07:11.120 --> 00:07:12.080]  我問過很多人
[00:07:12.080 --> 00:07:14.240]  有時問為何會犯罪呢
[00:07:14.240 --> 00:07:15.760]  太順了
[00:07:15.760 --> 00:07:17.360]  為何會犯錯呢
[00:07:17.360 --> 00:07:18.720]  太逆了
[00:07:18.720 --> 00:07:20.320]  有時是放棄
[00:07:20.320 --> 00:07:21.360]  勞氣
[00:07:21.360 --> 00:07:22.720]  哎呀不理了
[00:07:22.720 --> 00:07:24.160]  自己放縱一下
[00:07:24.160 --> 00:07:26.640]  既然事情都不順我意了
[00:07:26.640 --> 00:07:28.400]  有時人太順境
[00:07:28.400 --> 00:07:30.560]  覺得自己心想事成
[00:07:30.560 --> 00:07:31.840]  想怎樣就怎樣
[00:07:31.840 --> 00:07:34.080]  覺得自己真的可以甚麼都可以
[00:07:34.080 --> 00:07:35.680]  又會放縱
[00:07:35.680 --> 00:07:37.680]  所以順也好逆也好
[00:07:37.680 --> 00:07:39.200]  不一定會成
[00:07:39.200 --> 00:07:40.720]  也不一定會敗
[00:07:40.720 --> 00:07:43.760]  很在乎誰是我們的主流
[00:07:43.760 --> 00:07:46.560]  我們以甚麼作為我們的根據
[00:07:46.560 --> 00:07:48.240]  作為我們的堅持
[00:07:48.240 --> 00:07:50.800]  所以在這次看約瑟的時候
[00:07:50.800 --> 00:07:53.360]  有兩節聖經我自己很喜歡
[00:07:53.360 --> 00:07:55.600]  就是保羅在《肥納比書》所說的
[00:07:55.600 --> 00:07:56.800]  大家大綱都有
[00:07:56.800 --> 00:07:58.800]  鼓勵大家這次完了之後
[00:07:58.800 --> 00:08:00.800]  你下午也好
[00:08:00.800 --> 00:08:01.600]  晚上也好
[00:08:01.600 --> 00:08:02.400]  明天也好
[00:08:02.400 --> 00:08:03.680]  下星期也好
[00:08:03.680 --> 00:08:04.880]  看回大綱
[00:08:04.880 --> 00:08:06.880]  讀完所有的經文
[00:08:06.880 --> 00:08:10.480]  更好的吸收約瑟給我們的學習
[00:08:10.480 --> 00:08:12.560]  保羅給我們的提醒就是
[00:08:12.560 --> 00:08:14.320]  無論是生是死
[00:08:14.320 --> 00:08:17.600]  總叫基督在我身上照常見大
[00:08:17.600 --> 00:08:19.360]  無論我前面的路
[00:08:19.360 --> 00:08:20.960]  無論我今天所遇到的事
[00:08:20.960 --> 00:08:23.600]  是信或是不信也好
[00:08:23.600 --> 00:08:27.120]  我們仍然要彰顯基督的教導
[00:08:27.120 --> 00:08:29.680]  仍然要活出基督的樣式
[00:08:29.680 --> 00:08:32.400]  《肥納比書》四章十二至十三節說
[00:08:32.400 --> 00:08:34.160]  我知道如何處悲戰
[00:08:34.160 --> 00:08:35.440]  如何處豐富
[00:08:35.440 --> 00:08:38.240]  或飽足飢餓有餘缺乏
[00:08:38.240 --> 00:08:39.680]  隨是隨在
[00:08:39.680 --> 00:08:40.960]  我都得了避缺
[00:08:40.960 --> 00:08:42.640]  這個避缺是甚麼呢?
[00:08:42.640 --> 00:08:44.000]  其實這個避缺的意思就是
[00:08:44.000 --> 00:08:46.000]  他能夠面對的避缺是甚麼呢?
[00:08:46.000 --> 00:08:48.400]  就是靠著加強力量的
[00:08:48.400 --> 00:08:50.240]  凡事都能作
[00:08:50.240 --> 00:08:52.080]  而這個凡事都能作
[00:08:52.080 --> 00:08:53.520]  不是指甚麼都可以
[00:08:53.520 --> 00:08:56.320]  而是能夠面對悲戰
[00:08:56.320 --> 00:08:59.680]  豐富飽足飢餓有餘缺乏
[00:08:59.680 --> 00:09:01.200]  無論各樣的事
[00:09:01.200 --> 00:09:05.360]  我都懂得如何靠加強力量
[00:09:05.360 --> 00:09:07.120]  加給我力量的神
[00:09:07.120 --> 00:09:08.400]  我能夠渡過
[00:09:08.400 --> 00:09:09.920]  我不會違反祂
[00:09:09.920 --> 00:09:11.600]  不會羞辱神
[00:09:11.600 --> 00:09:13.600]  我不會離棄神
[00:09:13.600 --> 00:09:15.600]  這個是關鍵所在
[00:09:15.600 --> 00:09:17.360]  所以保羅說無論是生
[00:09:17.360 --> 00:09:18.320]  無論是死
[00:09:18.320 --> 00:09:21.440]  悲戰豐富飽足飢餓有餘缺乏
[00:09:21.440 --> 00:09:22.640]  無論如何
[00:09:22.640 --> 00:09:25.200]  都叫基督照常演達
[00:09:25.200 --> 00:09:27.440]  我發現這件事是很寶貴的
[00:09:27.440 --> 00:09:29.040]  我認識很多人
[00:09:29.040 --> 00:09:30.800]  環境很順
[00:09:30.800 --> 00:09:32.800]  但是他會離開神
[00:09:32.800 --> 00:09:35.200]  我認識很多人環境不順
[00:09:35.200 --> 00:09:37.200]  他不會離開神
[00:09:37.200 --> 00:09:39.920]  我又認識很多人環境很順
[00:09:39.920 --> 00:09:40.880]  他不會離開神
[00:09:40.880 --> 00:09:43.280]  有些人環境少少不順
[00:09:43.280 --> 00:09:44.640]  都會離開神
[00:09:44.640 --> 00:09:46.640]  今天和大家看三件事
[00:09:46.640 --> 00:09:47.440]  如果大家有大綱
[00:09:47.440 --> 00:09:48.480]  你可以看到一下
[00:09:48.480 --> 00:09:51.200]  我會看約瑟的一生
[00:09:51.200 --> 00:09:53.760]  約瑟的教導和約瑟的應用
[00:09:53.760 --> 00:09:56.320]  在約瑟的一生當中
[00:09:56.320 --> 00:09:57.680]  約瑟的人生
[00:09:57.680 --> 00:09:59.520]  可以叫做夢裡人生
[00:09:59.520 --> 00:10:01.680]  都是一個人生的巧克力
[00:10:01.680 --> 00:10:03.360]  在約瑟的教導中
[00:10:03.360 --> 00:10:04.800]  他有敬畏神
[00:10:04.800 --> 00:10:05.920]  有馴服神
[00:10:05.920 --> 00:10:07.600]  他敬神而活
[00:10:07.600 --> 00:10:09.440]  他信神而行
[00:10:09.440 --> 00:10:11.760]  從約瑟的應用當中來看
[00:10:11.760 --> 00:10:13.600]  信留當中要反省
[00:10:13.600 --> 00:10:14.720]  我們要感恩
[00:10:14.720 --> 00:10:15.520]  要幫助
[00:10:15.520 --> 00:10:16.240]  要原諒
[00:10:16.240 --> 00:10:19.200]  逆流當中我們要馴服
[00:10:19.200 --> 00:10:20.160]  不要埋怨
[00:10:20.160 --> 00:10:21.440]  和要忍耐
[00:10:21.440 --> 00:10:24.320]  我們先看約瑟的一生
[00:10:24.320 --> 00:10:27.200]  創世紀37章至50章
[00:10:27.200 --> 00:10:29.200]  我首先形容約瑟的人生
[00:10:29.200 --> 00:10:31.040]  分為上下兩半
[00:10:31.040 --> 00:10:33.440]  上半身是夢的人生
[00:10:33.440 --> 00:10:36.080]  下半身是淚的人生
[00:10:36.080 --> 00:10:40.000]  人生可以被夢和淚所形成
[00:10:40.000 --> 00:10:43.040]  夢的人生就是約瑟年輕時
[00:10:43.040 --> 00:10:44.080]  37章
[00:10:44.080 --> 00:10:45.840]  他有兩個夢
[00:10:45.840 --> 00:10:47.680]  他和他兄長說
[00:10:47.680 --> 00:10:48.960]  和他父母說
[00:10:48.960 --> 00:10:50.960]  最後因為這兩個夢
[00:10:50.960 --> 00:10:53.280]  他被兄長出賣
[00:10:53.280 --> 00:10:56.000]  其實本來要殺他
[00:10:56.000 --> 00:10:59.200]  幸好有人幫他求情
[00:10:59.200 --> 00:11:01.520]  或者解救他
[00:11:01.520 --> 00:11:03.680]  以致他被賣去埃及
[00:11:03.680 --> 00:11:06.000]  他因為夢而被賣
[00:11:06.000 --> 00:11:08.160]  後來他被主母陷害
[00:11:08.160 --> 00:11:09.440]  剛才讀的經文有說到
[00:11:09.440 --> 00:11:12.160]  主母陷害他就坐牢
[00:11:12.160 --> 00:11:14.800]  坐牢裏面他幫其中一個官
[00:11:14.800 --> 00:11:15.840]  有一個酒政
[00:11:15.840 --> 00:11:16.720]  一個膳長
[00:11:16.720 --> 00:11:18.480]  幫他們解了一個夢
[00:11:18.480 --> 00:11:20.480]  其中一個被釋放
[00:11:20.480 --> 00:11:21.680]  釋放
[00:11:21.680 --> 00:11:26.960]  他也是因為其中一個酒政
[00:11:26.960 --> 00:11:28.960]  後來想起約瑟
[00:11:28.960 --> 00:11:31.520]  當法老王夢了
[00:11:31.520 --> 00:11:33.520]  解夢沒人可以解的時候
[00:11:33.520 --> 00:11:34.880]  他想起約瑟
[00:11:34.880 --> 00:11:38.320]  約瑟就出來幫法老解夢
[00:11:38.320 --> 00:11:40.560]  而成為一國的宰相
[00:11:40.560 --> 00:11:43.920]  當他被忘恩的時候
[00:11:43.920 --> 00:11:46.720]  這個酒政忘記約瑟解夢
[00:11:46.720 --> 00:11:48.480]  他出獄了
[00:11:48.480 --> 00:11:50.240]  忘恩負義
[00:11:50.240 --> 00:11:52.240]  如果我是約瑟我會很生氣
[00:11:52.240 --> 00:11:53.600]  這樣的人
[00:11:53.600 --> 00:11:55.360]  我叫他幫我講句說話
[00:11:55.360 --> 00:11:56.560]  他都不做
[00:11:56.560 --> 00:11:59.360]  但約瑟他繼續在等
[00:11:59.360 --> 00:12:01.360]  其實神有他的時間
[00:12:01.360 --> 00:12:03.600]  當時後到法老作面的時候
[00:12:03.600 --> 00:12:06.560]  這個酒政就想起約瑟
[00:12:06.560 --> 00:12:08.960]  就說這個能夠解夢的
[00:12:08.960 --> 00:12:10.960]  而且約瑟能夠出獄
[00:12:10.960 --> 00:12:12.240]  約瑟出獄之後
[00:12:12.240 --> 00:12:13.360]  成為宰相
[00:12:13.360 --> 00:12:15.760]  不單止解一國之難
[00:12:15.760 --> 00:12:18.800]  也救了一家之困
[00:12:18.800 --> 00:12:24.880]  所以這個夢讓他被提升
[00:12:24.880 --> 00:12:29.200]  所以他的上半身可以說是夢的人心
[00:12:29.200 --> 00:12:31.760]  但下半身是淚的人心
[00:12:31.760 --> 00:12:33.760]  當他成為宰相之後
[00:12:33.760 --> 00:12:35.760]  他與兄弟重逢
[00:12:35.760 --> 00:12:38.960]  因為雅各要他兒子去埃及
[00:12:38.960 --> 00:12:42.720]  去求糧
[00:12:42.720 --> 00:12:45.360]  因為有饑荒
[00:12:45.360 --> 00:12:47.920]  約瑟哭了五次
[00:12:47.920 --> 00:12:49.520]  我發覺他真的很會哭
[00:12:49.520 --> 00:12:53.280]  其實我小時候有個綽號叫做哭包
[00:12:53.280 --> 00:12:56.240]  我試過我的阿姨對著我
[00:12:56.240 --> 00:12:58.800]  跟我說你真是可憐
[00:12:58.800 --> 00:13:00.080]  我就哭了
[00:13:00.080 --> 00:13:02.080]  我媽問你哭什麼
[00:13:02.080 --> 00:13:03.600]  阿姨說我很可憐
[00:13:03.600 --> 00:13:04.560]  我就哭了
[00:13:04.560 --> 00:13:06.320]  我是很容易哭的人
[00:13:06.320 --> 00:13:09.040]  約瑟的下半身是淚的人心
[00:13:09.040 --> 00:13:11.440]  他見到他的弟弟變難民的時候
[00:13:11.440 --> 00:13:13.040]  他哭了43張
[00:13:13.040 --> 00:13:14.800]  兄弟相認的時候
[00:13:14.800 --> 00:13:16.800]  他又哭了45張
[00:13:16.800 --> 00:13:18.320]  與父親重逢
[00:13:18.320 --> 00:13:20.160]  他又哭了46張
[00:13:20.160 --> 00:13:21.680]  當父親離世
[00:13:21.680 --> 00:13:23.280]  他哭了第50張
[00:13:23.280 --> 00:13:26.640]  同時當他知道兄長擔心他會報仇
[00:13:26.640 --> 00:13:28.640]  他真的很難過
[00:13:28.640 --> 00:13:31.120]  為什麼會這樣想我呢
[00:13:31.120 --> 00:13:32.400]  我都饒恕你們
[00:13:32.400 --> 00:13:34.800]  我們大家相逢開開心心
[00:13:34.800 --> 00:13:36.880]  為什麼還要害怕呢
[00:13:36.880 --> 00:13:38.480]  他又哭了
[00:13:38.480 --> 00:13:42.240]  約瑟的夢約瑟的淚形成了他的人生
[00:13:42.240 --> 00:13:44.080]  他的夢告訴我們
[00:13:44.080 --> 00:13:45.680]  神要用他
[00:13:45.680 --> 00:13:47.440]  他的淚告訴我們
[00:13:47.440 --> 00:13:49.040]  他顧及人
[00:13:49.040 --> 00:13:51.200]  他是被神所用的人
[00:13:51.200 --> 00:13:53.520]  他是對人有情的人
[00:13:53.520 --> 00:13:54.960]  我覺得一個人做人
[00:13:54.960 --> 00:13:55.920]  好像我說的
[00:13:55.920 --> 00:13:57.120]  保羅也好
[00:13:57.120 --> 00:13:58.000]  約瑟也好
[00:13:58.000 --> 00:13:59.680]  無論環境怎樣
[00:13:59.680 --> 00:14:00.880]  最重要的是
[00:14:00.880 --> 00:14:03.120]  對神是有用的
[00:14:03.120 --> 00:14:04.960]  對人是有情的
[00:14:04.960 --> 00:14:06.400]  一個人在世
[00:14:06.400 --> 00:14:09.440]  不只是吃飯睡覺就算了
[00:14:09.440 --> 00:14:11.680]  每個禮拜或者每個月等出糧
[00:14:11.680 --> 00:14:12.480]  等買東西
[00:14:12.480 --> 00:14:13.280]  等減價
[00:14:13.280 --> 00:14:14.160]  等很多東西
[00:14:14.160 --> 00:14:15.520]  等他旅行
[00:14:15.520 --> 00:14:16.880]  一個人人生在世
[00:14:16.880 --> 00:14:18.160]  無論信或逆
[00:14:18.160 --> 00:14:20.000]  以神為主流的人
[00:14:20.000 --> 00:14:22.240]  就應該對神有用
[00:14:22.240 --> 00:14:24.000]  對人有情
[00:14:24.000 --> 00:14:25.440]  約瑟是這樣一個人
[00:14:25.440 --> 00:14:27.600]  其實保羅也是這樣一個人
[00:14:27.600 --> 00:14:28.800]  第二件事我們看
[00:14:28.800 --> 00:14:30.000]  約瑟的一生
[00:14:30.000 --> 00:14:31.280]  叫做人生朱古力
[00:14:31.280 --> 00:14:33.440]  我列出來只有十件事
[00:14:33.440 --> 00:14:35.360]  十件比較大的事
[00:14:35.360 --> 00:14:37.600]  他得採依神賜夢
[00:14:37.600 --> 00:14:38.720]  被興邁
[00:14:38.720 --> 00:14:39.760]  作管家
[00:14:39.760 --> 00:14:40.720]  主母害
[00:14:40.720 --> 00:14:42.400]  管囚犯
[00:14:42.400 --> 00:14:43.280]  被遺忘
[00:14:43.280 --> 00:14:44.240]  為宰相
[00:14:44.240 --> 00:14:45.280]  杜方年
[00:14:45.280 --> 00:14:46.480]  救全家
[00:14:46.480 --> 00:14:48.800]  其中有好有壞
[00:14:48.800 --> 00:14:50.720]  個個低低
[00:14:50.720 --> 00:14:52.320]  但當你看的時候
[00:14:52.320 --> 00:14:54.240]  發現在整個人生當中
[00:14:54.240 --> 00:14:57.040]  他沒有預料會發生
[00:14:57.040 --> 00:14:59.040]  但無論在預料之中
[00:14:59.040 --> 00:15:00.160]  在預料之外
[00:15:00.160 --> 00:15:02.320]  約瑟有些事他守得很緊
[00:15:02.320 --> 00:15:04.240]  就是他和神之間的關係
[00:15:04.240 --> 00:15:06.000]  所以我說今天這個題目叫
[00:15:06.000 --> 00:15:07.040]  信流逆流
[00:15:07.040 --> 00:15:09.680]  神是主流
[00:15:09.680 --> 00:15:12.240]  無論環境如何
[00:15:12.240 --> 00:15:13.920]  很多事在變
[00:15:13.920 --> 00:15:14.800]  高高低低
[00:15:14.800 --> 00:15:16.720]  好像幾年前
[00:15:16.720 --> 00:15:18.960]  沒有人想到疫情會這麼嚴重
[00:15:18.960 --> 00:15:21.440]  沒有人想到會帶來這麼大的影響
[00:15:21.440 --> 00:15:23.280]  現在很多的家庭
[00:15:23.280 --> 00:15:24.080]  社會
[00:15:24.080 --> 00:15:24.640]  教會
[00:15:24.640 --> 00:15:26.560]  都在掙扎當中
[00:15:26.560 --> 00:15:29.680]  都在說在復甦當中
[00:15:29.680 --> 00:15:30.880]  重建當中
[00:15:30.880 --> 00:15:32.080]  更新當中
[00:15:32.080 --> 00:15:33.520]  不容易
[00:15:33.520 --> 00:15:36.400]  但無論環境如何突變
[00:15:36.400 --> 00:15:38.160]  有一樣事是不可以變的
[00:15:38.160 --> 00:15:40.160]  就是神仍然是我們的神
[00:15:40.160 --> 00:15:42.960]  所以約瑟在人生的巧克力裏面
[00:15:42.960 --> 00:15:44.880]  在夢裡人生當中
[00:15:44.880 --> 00:15:45.920]  高高低低
[00:15:45.920 --> 00:15:47.120]  順順的逆當中
[00:15:47.120 --> 00:15:49.600]  他一直以來都沒有離開神
[00:15:49.600 --> 00:15:53.040]  很多人被環境影響我們的心境
[00:15:53.040 --> 00:15:55.440]  甚至影響我們的靈性
[00:15:55.440 --> 00:15:57.120]  但約瑟沒有
[00:15:57.120 --> 00:15:58.400]  保羅也沒有
[00:15:58.400 --> 00:16:01.040]  我自己人生也有高高低低
[00:16:01.040 --> 00:16:02.160]  如果大家有機會
[00:16:02.160 --> 00:16:04.240]  今天我說有很多功課給大家做
