
[00:00:00.000 --> 00:00:05.420]  大胃傳第十二講
[00:03:06.060 --> 00:03:09.020]  接著發生的事就是在希伯倫
[00:03:09.020 --> 00:03:13.260]  大胃將會被加冕成為以色列的王
[00:03:13.260 --> 00:03:18.060]  當時以色列各支派的領袖來到希伯倫
[00:03:18.060 --> 00:03:21.100]  他們和大胃講出三件事
[00:03:21.100 --> 00:03:23.740]  第一就是血緣的關係
[00:03:23.740 --> 00:03:26.380]  他說「我們原是你的骨肉」
[00:03:26.380 --> 00:03:28.940]  這句話可能有兩個意思
[00:03:28.940 --> 00:03:31.020]  一個是廣闊一點的意思
[00:03:31.020 --> 00:03:33.260]  就是大家都是亞國的後人
[00:03:33.260 --> 00:03:37.820]  我們都是亞國十二個兒子、十二個支派出來的
[00:03:37.820 --> 00:03:40.540]  所以我們都是同氣連枝
[00:03:40.540 --> 00:03:42.780]  這個可能是第一個解釋
[00:03:42.780 --> 00:03:44.300]  第二個解釋呢
[00:03:44.300 --> 00:03:46.620]  大胃是蘇羅的女婿
[00:03:46.620 --> 00:03:49.660]  所以可以說是有親屬的關係
[00:03:49.660 --> 00:03:53.500]  所以他們這句話可能有這兩個解釋
[00:03:53.500 --> 00:03:54.700]  第二點呢
[00:03:54.700 --> 00:03:57.900]  他們也說出大胃領導的能力
[00:03:57.900 --> 00:04:01.420]  他們說「從前蘇羅作我們的王的時候
[00:04:01.420 --> 00:04:04.860]  率領以色列出入的事來
[00:04:04.860 --> 00:04:07.740]  早在蘇羅還在世的時候
[00:04:07.740 --> 00:04:11.180]  大胃已經成為蘇羅的將軍
[00:04:11.180 --> 00:04:14.300]  在撒姆爾上的十八章第五節
[00:04:14.300 --> 00:04:17.820]  第三件事他們說的應該是最重要
[00:04:17.820 --> 00:04:20.060]  說出神的應許
[00:04:20.060 --> 00:04:23.100]  他們說「耶和華也曾應許你說
[00:04:23.100 --> 00:04:27.100]  你必務讓我的民以色列作以色列的君」
[00:04:27.100 --> 00:04:29.180]  我和大家說過
[00:04:29.180 --> 00:04:32.220]  在撒姆爾上的十三章十四節
[00:04:32.220 --> 00:04:36.300]  經文已經說神尋找到一個合他心意的人
[00:04:36.300 --> 00:04:39.260]  而在撒姆爾上的十六章
[00:04:39.260 --> 00:04:43.740]  撒姆爾高納大胃證明他就是神所揀選
[00:04:43.740 --> 00:04:46.540]  這一點非常重要
[00:04:46.540 --> 00:04:50.780]  在《生命記》第十七章十四至二十節
[00:04:50.780 --> 00:04:53.020]  說出王的質素
[00:04:53.020 --> 00:04:56.540]  而最重要的是要被神所揀選
[00:04:56.540 --> 00:05:00.620]  經文說「大胃要牧養我的民」
[00:05:00.620 --> 00:05:06.540]  這裡是聖經裡面第一次用牧羊人來比喻王
[00:05:06.540 --> 00:05:11.900]  其實這個在古代近東的時候廣泛被使用
[00:05:11.900 --> 00:05:14.700]  用牧羊人來描述王
[00:05:14.700 --> 00:05:18.940]  在詩篇七十八篇七十至七十二節
[00:05:18.940 --> 00:05:22.140]  說神揀選他的僕人大胃
[00:05:22.140 --> 00:05:25.500]  從羊圈中將他召出來
[00:05:25.500 --> 00:05:29.180]  我們看到大胃真是一個牧羊人
[00:05:29.180 --> 00:05:33.820]  他從小就在伯利恆來牧養他爸爸的羊
[00:05:33.820 --> 00:05:38.300]  那些長老於是就來到希伯倫
[00:05:38.300 --> 00:05:41.580]  在《樹歷代志》上的十二章給我們看到
[00:05:41.580 --> 00:05:44.780]  這是一個很大的會議
[00:05:44.780 --> 00:05:47.580]  一共進行了三天三夜
[00:05:47.580 --> 00:05:50.220]  這是一個全國的大會
[00:05:50.220 --> 00:05:54.140]  以色列人的長老和大胃來到納約
[00:05:54.140 --> 00:05:57.580]  他們安納大胃成為以色列人的王
[00:05:57.580 --> 00:06:02.060]  也證明了先前撒姆爾安納大胃
[00:06:02.060 --> 00:06:04.300]  證明他是被神揀選的
[00:06:04.300 --> 00:06:09.100]  第二點也是表明以色列國願意接受大胃
[00:06:09.100 --> 00:06:13.260]  成為他們的王 願意服從大胃的權柄
[00:06:13.260 --> 00:06:17.020]  我相信是大祭司高納大胃
[00:06:17.020 --> 00:06:20.620]  這次是大胃第三次被高納
[00:06:20.620 --> 00:06:23.420]  第一次在撒姆爾上的十六章
[00:06:23.420 --> 00:06:27.340]  是撒姆爾高納大胃證明他是被神揀選
[00:06:27.340 --> 00:06:30.540]  第二次他成為猶大王
[00:06:30.540 --> 00:06:33.740]  在撒姆爾下的二章四節被高納
[00:06:33.740 --> 00:06:38.860]  這次是第三次被高納成為全以色列的王
[00:06:38.860 --> 00:06:45.580]  經文說大胃登基當時他是三十歲
[00:06:45.580 --> 00:06:49.580]  這裡應該是指他成為猶大王的時候
[00:06:49.580 --> 00:06:50.700]  他是三十歲
[00:06:50.700 --> 00:06:52.940]  當他成為全以色列的王
[00:06:52.940 --> 00:06:56.780]  應該是三十七至三十八歲之間
[00:06:56.780 --> 00:06:59.500]  他統治了一共四十年
[00:06:59.500 --> 00:07:03.180]  具體來說應該是四十年零六個月
[00:07:03.180 --> 00:07:07.020]  他在希伯倫統治猶大七年半
[00:07:07.020 --> 00:07:10.860]  他在耶路撒冷統治以色列三十三年
[00:07:10.860 --> 00:07:13.820]  一共是四十年零六個月
[00:07:13.820 --> 00:07:17.740]  說完大胃被高納第二點
[00:07:17.740 --> 00:07:20.780]  就是大胃要遷都去耶路撒冷
[00:07:20.780 --> 00:07:24.700]  他要遷都去耶路撒冷有很多考慮
[00:07:24.700 --> 00:07:27.820]  第一個考慮是政治上的考慮
[00:07:27.820 --> 00:07:31.340]  他在猶大國成為猶大王的時候
[00:07:31.340 --> 00:07:33.340]  他的首都是希伯倫
[00:07:33.340 --> 00:07:35.340]  希伯倫在南面
[00:07:35.340 --> 00:07:38.540]  如果他再用希伯倫來做他的首都
[00:07:38.540 --> 00:07:41.340]  北面的支派覺得他會偏私
[00:07:41.340 --> 00:07:44.620]  他們不會覺得大胃是公義的
[00:07:44.620 --> 00:07:47.420]  所以大胃要另外找一個地方
[00:07:47.420 --> 00:07:51.820]  他就揀選了耶布斯人的城耶路撒冷
[00:07:51.820 --> 00:07:55.660]  當時耶路撒冷是被耶布斯人佔領
[00:07:55.660 --> 00:07:58.060]  耶路撒冷城是在
[00:07:58.060 --> 00:08:01.900]  變亞敏支派和猶大支派的邊界
[00:08:01.900 --> 00:08:05.980]  從來沒有屬於十二支派任何的支派
[00:08:05.980 --> 00:08:09.180]  所以當大胃揀選耶路撒冷
[00:08:09.180 --> 00:08:11.340]  沒有人會說他偏私
[00:08:11.340 --> 00:08:13.100]  沒有人會說他偏袒
[00:08:13.100 --> 00:08:17.260]  因為這個城從來沒有屬於任何的支派
[00:08:17.260 --> 00:08:20.220]  除了政治的考慮
[00:08:20.220 --> 00:08:22.220]  還有軍事上的考慮
[00:08:22.220 --> 00:08:26.460]  耶路撒冷是一個非常險要的城市
[00:08:26.460 --> 00:08:29.340]  它的地勢是非常險要
[00:08:29.340 --> 00:08:33.820]  三面是被山谷包圍
[00:08:33.820 --> 00:08:36.300]  在東面是甲鄰谷
[00:08:36.300 --> 00:08:39.740]  在西面是蒂羅佩安谷
[00:08:39.740 --> 00:08:43.260]  在南面是恩聯子谷
[00:08:43.260 --> 00:08:45.900]  三面都有山谷包圍
[00:08:45.900 --> 00:08:48.860]  所以敵人若要攻打的話
[00:08:48.860 --> 00:08:51.660]  只可以從北邊攻打
[00:08:51.660 --> 00:08:55.020]  這是一個易守難攻的城
[00:08:55.020 --> 00:08:58.620]  所以為什麼耶布斯人這麼大口氣
[00:08:58.620 --> 00:09:00.140]  等下我們會看到
[00:09:00.140 --> 00:09:02.700]  他們會激大胃激到他很生氣
[00:09:02.700 --> 00:09:05.900]  猶太人熱愛耶路撒冷城
[00:09:05.900 --> 00:09:10.620]  今時今日的基督徒都熱愛耶路撒冷城
[00:09:10.620 --> 00:09:12.940]  就算連其他宗教
[00:09:12.940 --> 00:09:15.020]  例如莫斯林、穆斯林
[00:09:15.020 --> 00:09:18.060]  他們都很尊敬耶路撒冷城
[00:09:18.060 --> 00:09:20.300]  除了政治、軍事
[00:09:20.300 --> 00:09:22.940]  還有第三個考慮就是宗教
[00:09:22.940 --> 00:09:26.460]  我相信是神啟示給大胃
[00:09:26.460 --> 00:09:28.860]  叫他揀選耶路撒冷城
[00:09:28.860 --> 00:09:31.900]  因為神曾經應許以色列人
[00:09:31.900 --> 00:09:35.100]  會在一個指定的地方立他的名
[00:09:35.100 --> 00:09:38.060]  讓以色列人來敬拜他
[00:09:38.060 --> 00:09:40.060]  這些經文是記載在
[00:09:40.060 --> 00:09:42.940]  《新明記》的十二章一至七節
[00:09:42.940 --> 00:09:45.820]  後來大胃在石安
[00:09:45.820 --> 00:09:49.100]  從耶布斯人阿奴那的手上
[00:09:49.100 --> 00:09:50.780]  買了一塊地
[00:09:50.780 --> 00:09:54.700]  然後交給他的兒子所羅門來建聖殿
[00:09:54.700 --> 00:09:58.140]  這就是聖殿所在的地方
[00:09:58.140 --> 00:10:01.660]  經文是記載在撒姆爾夏的二十四章
[00:10:01.660 --> 00:10:04.380]  我們遲些會來看這些經文
[00:10:04.380 --> 00:10:06.620]  地上的耶路撒冷城
[00:10:06.620 --> 00:10:09.100]  是律法捆綁的城市
[00:10:09.100 --> 00:10:12.380]  但是將來天上的耶路撒冷城
[00:10:12.380 --> 00:10:15.900]  是耶穌基督恩典之約的象徵
[00:10:15.900 --> 00:10:19.260]  神曾經應許我們每一個神的
[00:10:19.260 --> 00:10:21.100]  子民神的兒女
[00:10:21.100 --> 00:10:24.140]  都會和他一起永遠在
[00:10:24.140 --> 00:10:26.940]  新耶路撒冷永遠同在
[00:10:26.940 --> 00:10:29.180]  所以耶路撒冷真的很重要
[00:10:29.180 --> 00:10:32.700]  我說過當時耶路撒冷城
[00:10:32.700 --> 00:10:35.260]  是被耶布斯人佔領
[00:10:35.260 --> 00:10:38.300]  對耶布斯人我們的認識很少
[00:10:38.300 --> 00:10:40.300]  他們應該是迦南人
[00:10:40.300 --> 00:10:44.220]  關於大胃佔領耶路撒冷的事跡
[00:10:44.220 --> 00:10:46.460]  也可以在歷代至上的
[00:10:46.460 --> 00:10:49.660]  十一章四至九節我們看得到
[00:10:49.660 --> 00:10:52.700]  耶布斯人當時非常輕敵
[00:10:52.700 --> 00:10:53.900]  我剛才說過
[00:10:53.900 --> 00:10:56.940]  因為耶路撒冷城是非常險要
[00:10:56.940 --> 00:10:58.460]  是易守難攻
[00:10:58.460 --> 00:11:00.460]  耶布斯人怎麼說
[00:11:00.460 --> 00:11:03.500]  你大胃來攻打我們
[00:11:03.500 --> 00:11:05.500]  就算是盲眼的
[00:11:05.500 --> 00:11:07.260]  就算是腳腿的
[00:11:07.260 --> 00:11:08.940]  都能夠守住這個城
[00:11:08.940 --> 00:11:10.300]  你攻不進去的大胃
[00:11:10.300 --> 00:11:13.340]  激到大胃山蝦般跳
[00:11:13.340 --> 00:11:14.220]  很生氣
[00:11:14.220 --> 00:11:18.380]  大胃知道是神英許摩西
[00:11:18.380 --> 00:11:22.220]  讓以色列人能夠征服迦南的列國
[00:11:22.220 --> 00:11:24.460]  包括耶布斯人
[00:11:24.460 --> 00:11:28.140]  所以他有信心一定能夠攻破這個城
[00:11:28.140 --> 00:11:30.300]  於是大胃答應
[00:11:30.300 --> 00:11:33.420]  任何人能夠帶領以色列人入城
[00:11:33.420 --> 00:11:35.420]  克制敵人的話
[00:11:35.420 --> 00:11:38.540]  就會封他成為元帥
[00:11:38.540 --> 00:11:40.700]  你會問
[00:11:40.700 --> 00:11:43.260]  大胃的元帥不是約翰嗎?
[00:11:43.260 --> 00:11:45.820]  為什麼現在又會封過元帥?
[00:11:45.820 --> 00:11:48.060]  可能有兩個原因
[00:11:48.060 --> 00:11:49.020]  第一個原因
[00:11:49.020 --> 00:11:53.740]  約翰只不過是大胃成為猶大王的時候的元帥
[00:11:53.740 --> 00:11:56.700]  現在他成為全以色列的王
[00:11:56.700 --> 00:11:59.180]  你想想他應不應該找一個元帥
[00:11:59.180 --> 00:12:01.820]  現在是全國性的軍隊
[00:12:01.820 --> 00:12:03.740]  還有第二個原因
[00:12:03.740 --> 00:12:06.780]  因為約翰殺死了亞彌爾
[00:12:06.780 --> 00:12:08.220]  大胃和他不和
[00:12:08.220 --> 00:12:10.140]  很可能在這個時候
[00:12:10.140 --> 00:12:11.420]  大胃想想
[00:12:11.420 --> 00:12:16.060]  可不可以找第二個元帥來代替約翰呢?
[00:12:16.060 --> 00:12:19.100]  大胃甚至告訴以色列人
[00:12:19.100 --> 00:12:21.660]  你們可以怎樣來攻城
[00:12:21.660 --> 00:12:25.500]  你們可以由水溝上去
[00:12:25.500 --> 00:12:27.260]  Sir Charles Warren
[00:12:27.260 --> 00:12:30.060]  的確在石安山的耶路撒冷城
[00:12:30.060 --> 00:12:32.300]  找到有一條水溝
[00:12:32.300 --> 00:12:35.580]  就是以色列人打水來用的
[00:12:35.580 --> 00:12:37.420]  你可以找一個桶
[00:12:37.420 --> 00:12:39.420]  一直放下去
[00:12:39.420 --> 00:12:41.020]  下去
[00:12:41.020 --> 00:12:42.460]  去到一條河
[00:12:42.460 --> 00:12:44.940]  就可以將水打上來
[00:12:44.940 --> 00:12:47.740]  大胃說你可以由這條水溝
[00:12:47.740 --> 00:12:49.660]  從下面爬上去
[00:12:49.660 --> 00:12:52.700]  然後進入耶路撒冷城
[00:12:52.700 --> 00:12:54.940]  你有沒有見過現時的人
[00:12:54.940 --> 00:12:56.860]  有些叫做壁虎功
[00:12:56.860 --> 00:12:58.060]  你有沒有見過
[00:12:58.060 --> 00:12:59.420]  兩隻手兩隻腳
[00:12:59.420 --> 00:13:01.420]  撐著兩邊的牆
[00:13:01.420 --> 00:13:03.740]  彈著彈著就上去
[00:13:03.740 --> 00:13:06.140]  我相信當年約翰就是這樣
[00:13:06.140 --> 00:13:08.220]  進入了耶路撒冷城
[00:13:08.220 --> 00:13:11.420]  他真的將耶路撒冷城攻破了
[00:13:11.420 --> 00:13:14.620]  成為了大胃的元帥
[00:13:14.620 --> 00:13:18.940]  朱熹若不是由外面來攻打耶路撒冷城
[00:13:18.940 --> 00:13:21.500]  他是由內裡來攻打
[00:13:21.500 --> 00:13:23.580]  記不記得我曾經和大家說過
[00:13:23.580 --> 00:13:26.140]  這個正是撒旦的手段
[00:13:26.140 --> 00:13:27.980]  在早期的教會
[00:13:27.980 --> 00:13:29.660]  撒旦攻擊教會
[00:13:29.660 --> 00:13:30.940]  你越是攻擊
[00:13:30.940 --> 00:13:32.620]  那些基督徒就怎樣
[00:13:32.620 --> 00:13:33.900]  越是硬朗
[00:13:33.900 --> 00:13:35.260]  越是虔誠
[00:13:35.260 --> 00:13:36.060]  不怕攻擊
[00:13:36.060 --> 00:13:37.900]  他們情願殉道
[00:13:37.900 --> 00:13:39.500]  但是後來
[00:13:39.500 --> 00:13:40.460]  撒旦說
[00:13:40.460 --> 00:13:44.140]  我現在不用咆哮的獅子的戰略來攻擊
[00:13:44.140 --> 00:13:47.660]  我現在是用靈巧匠蛇的戰略
[00:13:47.660 --> 00:13:48.460]  就怎樣
[00:13:48.460 --> 00:13:53.420]  一時間基督教是被羅馬政府來接受
[00:13:53.420 --> 00:13:55.500]  過著舒適的生活
[00:13:55.500 --> 00:13:56.620]  慢慢就怎樣
[00:13:56.620 --> 00:13:59.100]  那些人就沒有那麼虔誠
[00:13:59.100 --> 00:14:02.060]  這個也是給我們基督徒很小心
[00:14:02.060 --> 00:14:05.500]  現在我們做基督徒真的太舒服了
[00:14:05.500 --> 00:14:06.220]  是吧
[00:14:06.220 --> 00:14:09.340]  我們時時做的事情和教外
[00:14:09.340 --> 00:14:11.340]  和外面的人一模一樣
[00:14:11.340 --> 00:14:13.420]  叫我們去行大使命
[00:14:13.420 --> 00:14:15.020]  叫我們去傳福音
[00:14:15.020 --> 00:14:16.780]  不要靠我
[00:14:16.780 --> 00:14:19.020]  叫我們做其他事情就OK了
[00:14:19.020 --> 00:14:20.060]  我們都要很小心
[00:14:20.060 --> 00:14:22.860]  因為我們都過著很舒適的生活
[00:14:22.860 --> 00:14:26.380]  大衛於是佔領了那座山
[00:14:26.380 --> 00:14:27.980]  就是耶路撒冷
[00:14:27.980 --> 00:14:29.980]  在南邊的山頂
[00:14:29.980 --> 00:14:31.820]  六十英畝的地方
[00:14:31.820 --> 00:14:34.380]  稱他為大衛之城
[00:14:34.380 --> 00:14:36.380]  在接下來的歲月
[00:14:36.380 --> 00:14:38.380]  大衛的承繼人
[00:14:38.380 --> 00:14:41.020]  包括所羅門 希西加
[00:14:41.020 --> 00:14:43.020]  他們都會強化了
[00:14:43.020 --> 00:14:46.860]  增強了耶路撒冷城西邊的城
[00:14:46.860 --> 00:14:50.220]  其實耶路撒冷城在兩座山的上方
[00:14:50.220 --> 00:14:53.980]  西邊的耶路撒冷城在石鞍山的上方
[00:14:53.980 --> 00:14:58.860]  東邊的耶路撒冷城在摩尼亞山的上方
[00:14:58.860 --> 00:15:00.860]  很多人都搞錯了
[00:15:00.860 --> 00:15:03.820]  所以希西加也好
[00:15:03.820 --> 00:15:05.100]  所羅門也好
[00:15:05.100 --> 00:15:09.420]  他們強化的城在石鞍山上
[00:15:09.420 --> 00:15:11.820]  也就是說他們將耶路撒冷城
[00:15:11.820 --> 00:15:14.780]  一路向西邊擴展
[00:15:14.780 --> 00:15:17.820]  在撒姆爾夏的五章九節
[00:15:17.820 --> 00:15:21.980]  說大衛從米羅以裡周圍築牆
[00:15:21.980 --> 00:15:24.540]  米羅的意思是什麼?
[00:15:24.540 --> 00:15:27.180]  是豐滿豐盛的意思
[00:15:27.180 --> 00:15:31.180]  是指山的東南邊有一個石的堤壩
[00:15:31.180 --> 00:15:35.980]  這個堤壩支撐著上高的建築物和城牆
[00:15:35.980 --> 00:15:39.420]  而考古學家真的發現
[00:15:39.420 --> 00:15:43.820]  在山的東南邊有一個石梯級的結構
[00:15:43.820 --> 00:15:48.300]  這個結構長1500呎 闊900呎
[00:15:48.300 --> 00:15:52.300]  相信這個就是大衛所說的米羅
[00:15:52.300 --> 00:15:55.820]  既然在說考古學
[00:15:55.820 --> 00:15:58.380]  我不妨提起第二件事
[00:15:58.380 --> 00:16:03.820]  就是以前很多人認為大衛只是一個傳說人物
[00:16:03.820 --> 00:16:06.380]  他們以為不是真的有這個人
[00:16:06.380 --> 00:16:09.580]  但是自從到了1993年
[00:16:09.580 --> 00:16:14.220]  考古學家在以色列的北邊發現了一些碎片
[00:16:14.220 --> 00:16:17.580]  這個碎片是一個紀念碑的碎片
[00:16:17.580 --> 00:16:19.500]  上高刻著什麼?
[00:16:19.500 --> 00:16:24.140]  以阿蘭文刻著大衛之家或者大衛之屋
[00:16:24.140 --> 00:16:32.140]  將大衛從一個聖經的人物變成了歷史當中一個真真正正的統治者
[00:16:32.140 --> 00:16:35.020]  這個紀念碑是誰立的?
[00:16:35.020 --> 00:16:37.820]  是大馬士革王哈舍
[00:16:37.820 --> 00:16:43.820]  這個哈舍在公元前的九世紀立了這個石碑
[00:16:43.820 --> 00:16:49.100]  這個人也在獵王紀上的十九章有提到
[00:16:49.100 --> 00:16:51.660]  這件事非常有意思
[00:16:51.660 --> 00:16:55.180]  聖經說有這個大馬士革王哈舍
[00:16:55.180 --> 00:16:56.780]  真的有其人
[00:16:56.780 --> 00:16:58.300]  立了一個石碑
[00:16:58.300 --> 00:17:02.060]  還證實了有大衛這個人
[00:17:02.060 --> 00:17:04.940]  有大衛之家有大衛之屋
[00:17:04.940 --> 00:17:07.180]  你說聖經是不是真的很精彩
[00:17:07.180 --> 00:17:13.180]  聖經裡面所說的不單是神的話語還是歷史
[00:17:13.180 --> 00:17:16.860]  耶路撒冷我剛才說過
[00:17:16.860 --> 00:17:22.380]  是被建築在兩座山上石安山和摩利亞山
[00:17:22.380 --> 00:17:24.860]  記不記得摩利亞山
[00:17:24.860 --> 00:17:28.060]  就是阿伯拉罕獻耳撒
[00:17:28.060 --> 00:17:31.900]  很多人說阿伯拉罕獻耳撒在聖殿
[00:17:31.900 --> 00:17:33.660]  就是耶路撒冷的聖殿
[00:17:33.660 --> 00:17:34.460]  不是
[00:17:34.460 --> 00:17:35.500]  不是聖殿
[00:17:35.500 --> 00:17:37.820]  聖殿是比較南邊的地方
[00:17:37.820 --> 00:17:41.340]  根據利未記的一章十節至十一節
[00:17:41.340 --> 00:17:45.180]  獻祭無瑕疵的公羊要在哪裡獻
[00:17:45.180 --> 00:17:47.180]  要在壇的北邊
[00:17:47.180 --> 00:17:51.420]  所以耶穌基督為我們釘十字架
[00:17:51.420 --> 00:17:57.500]  是耶路撒冷城外邊在北邊的山上山峰上
[00:17:57.500 --> 00:18:00.540]  這個就是耶穌基督為我們釘十字架
[00:18:00.540 --> 00:18:02.780]  他就是我們無瑕疵的公羊
[00:18:02.780 --> 00:18:07.420]  而當年阿伯拉罕獻耳撒在創世紀的二十二章
[00:18:07.420 --> 00:18:09.180]  就在同一個地方
[00:18:09.180 --> 00:18:11.420]  摩利亞山的山峰上
[00:18:11.420 --> 00:18:15.740]  如果你回看創世紀的二十二章你就會知道
[00:18:15.740 --> 00:18:19.660]  所以耶路撒冷城是非常非常重要
[00:18:19.660 --> 00:18:24.060]  在聖經裏面有八百一十一次講到耶路撒冷城
[00:18:24.060 --> 00:18:29.500]  而有一百五十二次是叫耶路撒冷做石安
[00:18:29.500 --> 00:18:30.460]  為什麼呢?
[00:18:30.460 --> 00:18:35.100]  因為耶路撒冷的聖殿有一半在石安的山上
[00:18:35.100 --> 00:18:38.300]  在詩篇的四十八篇第一節
[00:18:38.300 --> 00:18:42.140]  叫耶路撒冷做神的城 神的聖山
[00:18:42.140 --> 00:18:44.380]  這個就是我今天的主題
[00:18:44.380 --> 00:18:47.580]  神的聖山 聖城 耶路撒冷
[00:18:47.580 --> 00:18:53.660]  在詩篇的四十八篇第二節叫耶路撒冷做大君王的城
[00:18:53.660 --> 00:18:56.060]  四十八章的第八節
[00:18:56.060 --> 00:18:59.580]  耶路撒冷是萬君之耶和華的城
[00:18:59.580 --> 00:19:02.380]  詩篇的七十六篇第二節
[00:19:02.380 --> 00:19:05.500]  神在耶路撒冷有他的帳幕
[00:19:05.500 --> 00:19:07.740]  在石安有他的居所
[00:19:07.740 --> 00:19:10.780]  在以賽亞書的一章二十六節
[00:19:10.780 --> 00:19:14.540]  說耶路撒冷是公義之城 忠信之邑
[00:19:14.540 --> 00:19:16.540]  在二十九章的一節
[00:19:16.540 --> 00:19:19.260]  說耶路撒冷是大衛安營的城
[00:19:19.260 --> 00:19:23.660]  五十二章的一節說耶路撒冷是聖城
[00:19:23.660 --> 00:19:27.660]  而在以賽亞書的六十章十四節
[00:19:27.660 --> 00:19:31.580]  說稱耶路撒冷為耶和華的城
[00:19:31.580 --> 00:19:34.620]  為以色列聖者的石安
[00:19:34.620 --> 00:19:37.820]  而在耶路撒冷的三章十七節
[00:19:37.820 --> 00:19:41.020]  叫耶路撒冷做耶和華的寶座
[00:19:41.020 --> 00:19:44.140]  在耶路撒冷的三十三章十六節
[00:19:44.140 --> 00:19:47.020]  耶路撒冷必安然居住
[00:19:47.020 --> 00:19:50.620]  他的名必稱為耶和華我們的義
[00:19:50.620 --> 00:19:54.140]  而在耶路撒冷哀歌的二章第十五節
[00:19:54.140 --> 00:19:57.980]  說耶路撒冷是人所稱為傳美
[00:19:57.980 --> 00:20:00.540]  稱為傳遞所喜悅的
[00:20:00.540 --> 00:20:02.300]  不要說我長氣
[00:20:02.300 --> 00:20:04.620]  聖經裏面說耶路撒冷
[00:20:04.620 --> 00:20:06.940]  真是一個非常重要的地方
[00:20:06.940 --> 00:20:08.780]  耶路撒冷是甚麼?
[00:20:08.780 --> 00:20:10.540]  還是神鍾愛的
[00:20:10.540 --> 00:20:12.540]  神最愛是耶路撒冷
[00:20:12.540 --> 00:20:14.140]  我們怎知道?
