
[00:00:00.000 --> 00:00:05.000]  各位親愛的朋友弟兄姊妹大家好
[00:04:43.000 --> 00:04:45.000]  所以我們先來說說
[00:04:45.000 --> 00:04:47.000]  耶穌告訴我們
[00:04:47.000 --> 00:04:49.000]  在人生愛裡
[00:04:49.000 --> 00:04:51.000]  無比的愛
[00:04:51.000 --> 00:04:55.000]  上帝原來是一條給人有路走的上帝
[00:04:55.000 --> 00:04:57.000]  給你走什麼路呢?
[00:04:57.000 --> 00:04:59.000]  當然不是給你走黑路
[00:04:59.000 --> 00:05:01.000]  是給你走什麼路呢?
[00:05:01.000 --> 00:05:02.000]  給你走歸家的路
[00:05:02.000 --> 00:05:03.000]  耶穌說什麼呢?
[00:05:03.000 --> 00:05:05.000]  若不藉著我
[00:05:05.000 --> 00:05:08.000]  就沒有人能到乎那裡去
[00:05:08.000 --> 00:05:09.000]  乎其詞是什麼呢?
[00:05:09.000 --> 00:05:11.000]  就是我們生命之源
[00:05:11.000 --> 00:05:13.000]  簡單來說我們家裡有一個爸爸
[00:05:13.000 --> 00:05:15.000]  他就是我們生命的來源
[00:05:15.000 --> 00:05:17.000]  無論我們和他有什麼關係都好
[00:05:17.000 --> 00:05:19.000]  我們都不能否認事實
[00:05:19.000 --> 00:05:23.000]  他就是我們生命的來源
[00:05:23.000 --> 00:05:25.000]  我們中國人有句話
[00:05:25.000 --> 00:05:27.000]  樹欲靜而風不息
[00:05:27.000 --> 00:05:29.000]  只欲養而親不盡
[00:05:29.000 --> 00:05:31.000]  有時我們親人在的時候
[00:05:31.000 --> 00:05:33.000]  我們未必懂得珍惜
[00:05:33.000 --> 00:05:35.000]  過去了就沒有了
[00:05:35.000 --> 00:05:37.000]  現在其實這個告訴我們
[00:05:37.000 --> 00:05:39.000]  原來我們天上的父
[00:05:39.000 --> 00:05:42.000]  原來我們天上的父是哪位呢?
[00:05:42.000 --> 00:05:44.000]  他就是創造天地的主
[00:05:44.000 --> 00:05:46.000]  這位創造天地的主
[00:05:46.000 --> 00:05:48.000]  好像很陌生
[00:05:48.000 --> 00:05:50.000]  不是很認識他
[00:05:50.000 --> 00:05:52.000]  我還記得我讀大學的時候
[00:05:52.000 --> 00:05:54.000]  有一晚我很浪漫的
[00:05:54.000 --> 00:05:56.000]  喜歡行海邊
[00:05:56.000 --> 00:05:59.000]  那晚就去到碼頭
[00:05:59.000 --> 00:06:02.000]  坐在碼頭的椅子上
[00:06:02.000 --> 00:06:04.000]  聽海浪
[00:06:04.000 --> 00:06:06.000]  很浪漫
[00:06:06.000 --> 00:06:07.000]  聽海浪的時候
[00:06:07.000 --> 00:06:11.000]  忽然間心裡有一個感觸
[00:06:11.000 --> 00:06:16.000]  就向天上發出了以下祈禱
[00:06:16.000 --> 00:06:17.000]  我就說
[00:06:17.000 --> 00:06:18.000]  上帝啊
[00:06:18.000 --> 00:06:21.000]  如果你是上帝的話
[00:06:21.000 --> 00:06:26.000]  請你讓我知道你是誰
[00:06:26.000 --> 00:06:27.000]  如果上帝啊
[00:06:27.000 --> 00:06:29.000]  如果你是上帝的話
[00:06:29.000 --> 00:06:32.000]  請你讓我知道我是誰
[00:06:32.000 --> 00:06:37.000]  讓我知道如何走在如下的人生
[00:06:37.000 --> 00:06:41.000]  因為這樣發出了這個祈禱
[00:06:41.000 --> 00:06:43.000]  身邊忽然間就出現了很多
[00:06:43.000 --> 00:06:45.000]  跟隨耶穌的
[00:06:45.000 --> 00:06:47.000]  來跟我介紹耶穌
[00:06:47.000 --> 00:06:49.000]  他們怎麼介紹呢?
[00:06:49.000 --> 00:06:52.000]  《二次聖經》就是其中一個很重要的內容
[00:06:52.000 --> 00:06:56.000]  原來天上的上帝和我們不陌生
[00:06:56.000 --> 00:06:58.000]  很多人說上天堂啊
[00:06:58.000 --> 00:07:01.000]  好像去一個另外的地方
[00:07:01.000 --> 00:07:02.000]  其實不是
[00:07:02.000 --> 00:07:04.000]  按照《聖經》說的
[00:07:04.000 --> 00:07:07.000]  天堂其實不是另外一個地方
[00:07:07.000 --> 00:07:11.000]  天堂是一個我們原本來自的地方
[00:07:11.000 --> 00:07:14.000]  天台不是一個空間這麼簡單
[00:07:14.000 --> 00:07:16.000]  天堂是一個處境
[00:07:16.000 --> 00:07:19.000]  是一個與我們這位天地的主
[00:07:19.000 --> 00:07:20.000]  愛我們的神
[00:07:20.000 --> 00:07:23.000]  生命之源的父
[00:07:23.000 --> 00:07:27.000]  同在一個處境
[00:07:27.000 --> 00:07:29.000]  或是一個境界
[00:07:29.000 --> 00:07:31.000]  這個境界就是一個天堂
[00:07:31.000 --> 00:07:33.000]  所以有時會發覺
[00:07:33.000 --> 00:07:34.000]  有人說過
[00:07:34.000 --> 00:07:36.000]  「龍床不如狗窩」
[00:07:36.000 --> 00:07:39.000]  當然龍床一定勝過狗窩
[00:07:39.000 --> 00:07:41.000]  但其實這個強烈的比較的意思是
[00:07:41.000 --> 00:07:44.000]  那是我熟悉、我親愛的地方
[00:07:44.000 --> 00:07:46.000]  就算是狗窩
[00:07:46.000 --> 00:07:48.000]  那個地方也是我的
[00:07:48.000 --> 00:07:50.000]  龍床時可能睡得不自在
[00:07:50.000 --> 00:07:52.000]  所以今天我們所要說的
[00:07:52.000 --> 00:07:54.000]  「回到父那裡去」
[00:07:54.000 --> 00:07:57.000]  原來我們是從父那裡出來
[00:07:57.000 --> 00:07:59.000]  「為什麼不是?很陌生」
[00:07:59.000 --> 00:08:01.000]  「我們從來沒有聽過」
[00:08:01.000 --> 00:08:03.000]  其實沒錯
[00:08:03.000 --> 00:08:05.000]  事情是怎麼發生的呢?
[00:08:05.000 --> 00:08:08.000]  為什麼我們和上帝之間的關係這麼陌生
[00:08:08.000 --> 00:08:10.000]  好像不認識祂
[00:08:10.000 --> 00:08:12.000]  原來根據《聖經》記載
[00:08:12.000 --> 00:08:14.000]  在《創世記》裡是這樣說的
[00:08:14.000 --> 00:08:16.000]  上帝按照祂的形象
[00:08:16.000 --> 00:08:19.000]  按照祂的樣式做人
[00:08:19.000 --> 00:08:20.000]  即是說
[00:08:20.000 --> 00:08:21.000]  人看到你
[00:08:21.000 --> 00:08:22.000]  你看到我
[00:08:22.000 --> 00:08:24.000]  或者你看到旁邊那個
[00:08:24.000 --> 00:08:27.000]  你會覺得「嘩!你好像上帝啊」
[00:08:27.000 --> 00:08:29.000]  像不像?
[00:08:29.000 --> 00:08:31.000]  可能你覺得我都挺好
[00:08:31.000 --> 00:08:32.000]  都挺像樣子
[00:08:32.000 --> 00:08:33.000]  挺帥
[00:08:33.000 --> 00:08:34.000]  挺美女
[00:08:34.000 --> 00:08:35.000]  挺美佬
[00:08:35.000 --> 00:08:36.000]  挺美婆
[00:08:36.000 --> 00:08:38.000]  但是
[00:08:38.000 --> 00:08:40.000]  說到底
[00:08:40.000 --> 00:08:41.000]  說真的
[00:08:41.000 --> 00:08:43.000]  誰敢說自己像上帝
[00:08:43.000 --> 00:08:46.000]  不信大家待會回去照鏡子
[00:08:46.000 --> 00:08:48.000]  但是我們發覺到
[00:08:48.000 --> 00:08:51.000]  原來上帝是按照祂的形象來做人的
[00:08:51.000 --> 00:08:53.000]  做人做什麼呢?
[00:08:53.000 --> 00:08:54.000]  《聖經》裡這樣說
[00:08:54.000 --> 00:08:56.000]  祂說按照祂的形象
[00:08:56.000 --> 00:08:58.000]  做男做女
[00:08:58.000 --> 00:09:00.000]  然後賜福給他們
[00:09:00.000 --> 00:09:03.000]  讓他們生養眾多
[00:09:03.000 --> 00:09:05.000]  遍滿全地
[00:09:05.000 --> 00:09:06.000]  自理者地
[00:09:06.000 --> 00:09:07.000]  換句話說
[00:09:07.000 --> 00:09:10.000]  上帝創造了人
[00:09:10.000 --> 00:09:14.000]  讓人去彰顯他那種完美美善的性格
[00:09:14.000 --> 00:09:16.000]  同時不是坐在那裡
[00:09:16.000 --> 00:09:18.000]  好食懶飛的
[00:09:18.000 --> 00:09:20.000]  而是有一個很重要的任務
[00:09:20.000 --> 00:09:22.000]  要管理全地
[00:09:22.000 --> 00:09:23.000]  這麼大的世界
[00:09:23.000 --> 00:09:24.000]  怎麼管呢?
[00:09:24.000 --> 00:09:28.000]  所以當上帝創造了亞當和夏娃的時候
[00:09:28.000 --> 00:09:31.000]  先將他們安置在一個大家都認識的地方
[00:09:31.000 --> 00:09:32.000]  叫做伊甸園
[00:09:32.000 --> 00:09:35.000]  叫他們學習修理看守
[00:09:35.000 --> 00:09:37.000]  原來上帝很體貼人的
[00:09:37.000 --> 00:09:40.000]  祂知道人每一步都可以登天
[00:09:40.000 --> 00:09:43.000]  讓我們慢慢從逐步開始
[00:09:43.000 --> 00:09:45.000]  從自己一個空間開始
[00:09:45.000 --> 00:09:50.000]  將上帝將亞當和夏娃預備好
[00:09:50.000 --> 00:09:53.000]  安置他們在伊甸園裡
[00:09:53.000 --> 00:09:55.000]  又能夠彰顯上帝的性格
[00:09:55.000 --> 00:09:59.000]  用上帝的性格和方式來管理全地
[00:09:59.000 --> 00:10:03.000]  由伊甸園學習修理看守開始
[00:10:03.000 --> 00:10:05.000]  然後上帝又說
[00:10:05.000 --> 00:10:08.000]  園中一切所有的果子
[00:10:08.000 --> 00:10:10.000]  和地上所有的菜蔬
[00:10:10.000 --> 00:10:12.000]  All you can eat
[00:10:12.000 --> 00:10:14.000]  任吃的
[00:10:14.000 --> 00:10:18.000]  然後地上的草留給動物
[00:10:18.000 --> 00:10:22.000]  還有一棵分別善惡樹的果子
[00:10:22.000 --> 00:10:23.000]  上帝跟他說
[00:10:23.000 --> 00:10:25.000]  這棵樹上的果子不好吃
[00:10:25.000 --> 00:10:29.000]  吃的日子必定死
[00:10:29.000 --> 00:10:31.000]  歷代以來
[00:10:31.000 --> 00:10:35.000]  很多人為禁果的樹
[00:10:35.000 --> 00:10:37.000]  做了很多文章
[00:10:37.000 --> 00:10:40.000]  說上帝不做這棵樹就沒事
[00:10:40.000 --> 00:10:43.000]  覺得那棵分別善惡樹的果子
[00:10:43.000 --> 00:10:47.000]  就像白雪公主的老婆給他吃的那棵
[00:10:47.000 --> 00:10:49.000]  吃了之後就死了
[00:10:49.000 --> 00:10:51.000]  有毒
[00:10:51.000 --> 00:10:54.000]  其實聖經裡不是這樣說的
[00:10:54.000 --> 00:10:56.000]  按我自己對聖經的理解
[00:10:56.000 --> 00:10:57.000]  意思是說
[00:10:57.000 --> 00:10:59.000]  這棵樹放在那裡
[00:10:59.000 --> 00:11:01.000]  其實是沒事的
[00:11:01.000 --> 00:11:03.000]  是被上帝
[00:11:03.000 --> 00:11:05.000]  透過這樣被人學習
[00:11:05.000 --> 00:11:07.000]  慈愛約束的
[00:11:07.000 --> 00:11:09.000]  所以其實當初的時候
[00:11:09.000 --> 00:11:11.000]  有人會覺得
[00:11:11.000 --> 00:11:15.000]  亞當和夏娃的智商有問題
[00:11:15.000 --> 00:11:17.000]  被蛇騙就中招了
[00:11:17.000 --> 00:11:19.000]  其實不是的
[00:11:19.000 --> 00:11:21.000]  根據聖經的記載是怎樣呢?
[00:11:21.000 --> 00:11:23.000]  根據聖經的記載就說
[00:11:23.000 --> 00:11:25.000]  有一天魔鬼就像蛇一樣
[00:11:25.000 --> 00:11:28.000]  出現在夏娃的面前
[00:11:28.000 --> 00:11:31.000]  就說那棵樹是好東西
[00:11:31.000 --> 00:11:33.000]  是不是甚麼都可以吃呢?
[00:11:33.000 --> 00:11:35.000]  夏娃就說甚麼?
[00:11:35.000 --> 00:11:37.000]  園中所有果子都可以吃
[00:11:37.000 --> 00:11:39.000]  那棵分別是落樹的果子
[00:11:39.000 --> 00:11:41.000]  不可以吃就是更難
[00:11:41.000 --> 00:11:43.000]  可見夏娃第一
[00:11:43.000 --> 00:11:45.000]  反應很快
[00:11:45.000 --> 00:11:47.000]  她並非不知道
[00:11:47.000 --> 00:11:50.000]  上帝說那棵樹有危險
[00:11:50.000 --> 00:11:51.000]  不好吃
[00:11:51.000 --> 00:11:53.000]  更加重要的是
[00:11:53.000 --> 00:11:55.000]  她知道她甚麼可以吃
[00:11:55.000 --> 00:11:58.000]  即是說一個人有判斷能力
[00:11:58.000 --> 00:12:01.000]  亞當和夏娃有自己的判斷能力
[00:12:01.000 --> 00:12:03.000]  並且很有趣的
[00:12:03.000 --> 00:12:05.000]  當蛇問她
[00:12:05.000 --> 00:12:07.000]  是否可以吃呢?
[00:12:07.000 --> 00:12:09.000]  她說: 沒事的, 可吃的
[00:12:09.000 --> 00:12:11.000]  夏娃說: 不是的, 不可以吃的
[00:12:11.000 --> 00:12:13.000]  不單止不可以吃
[00:12:13.000 --> 00:12:15.000]  連摸都不可以摸
[00:12:15.000 --> 00:12:17.000]  甚麼意思呢?
[00:12:17.000 --> 00:12:19.000]  上帝只是說不可以吃
[00:12:19.000 --> 00:12:21.000]  也沒有說不可以摸
[00:12:21.000 --> 00:12:23.000]  如果你家裡有小朋友
[00:12:23.000 --> 00:12:25.000]  你就知道了
[00:12:25.000 --> 00:12:27.000]  如果家裡有爐等等
[00:12:27.000 --> 00:12:29.000]  你都會警告小朋友
[00:12:29.000 --> 00:12:31.000]  你不要走過去
[00:12:31.000 --> 00:12:33.000]  你會給盡所有可怕的東西
[00:12:33.000 --> 00:12:35.000]  給自己
[00:12:35.000 --> 00:12:37.000]  目的是甚麼?
[00:12:37.000 --> 00:12:39.000]  都是用來保護小朋友
[00:12:39.000 --> 00:12:41.000]  上帝一樣
[00:12:41.000 --> 00:12:43.000]  上帝一方面讓人知道後袖
[00:12:43.000 --> 00:12:46.000]  知道有自己寬容的空間
[00:12:46.000 --> 00:12:49.000]  也有限制的地方
[00:12:49.000 --> 00:12:51.000]  所以夏娃說: 不可以的
[00:12:51.000 --> 00:12:53.000]  上帝說了吃的日子
[00:12:53.000 --> 00:12:55.000]  必定死
[00:12:55.000 --> 00:12:57.000]  留清楚, 必定死
[00:12:57.000 --> 00:13:04.000]  蛇魔鬼真是道高一尺, 魔高一丈
[00:13:04.000 --> 00:13:06.000]  當時的情況是怎樣呢?
[00:13:06.000 --> 00:13:08.000]  蛇說: 不是的
[00:13:08.000 --> 00:13:11.000]  不一定死
[00:13:11.000 --> 00:13:13.000]  在一定死前面
[00:13:13.000 --> 00:13:15.000]  加多了一個不字
[00:13:15.000 --> 00:13:17.000]  從今以後大家就知道了
[00:13:17.000 --> 00:13:19.000]  誰是魔鬼
[00:13:19.000 --> 00:13:21.000]  甚麼叫不一定死呢?
[00:13:21.000 --> 00:13:23.000]  對了
[00:13:23.000 --> 00:13:25.000]  不一定死的意思是
[00:13:25.000 --> 00:13:27.000]  可能死
[00:13:27.000 --> 00:13:29.000]  可能死
[00:13:29.000 --> 00:13:32.000]  這句說話真是很含糊
[00:13:32.000 --> 00:13:34.000]  很抽象
[00:13:34.000 --> 00:13:36.000]  目的是甚麼?
[00:13:36.000 --> 00:13:38.000]  將你一件很確定的事
[00:13:38.000 --> 00:13:41.000]  變成不確定
[00:13:41.000 --> 00:13:43.000]  當時很可惜
[00:13:43.000 --> 00:13:46.000]  夏娃心裡就搖動了
[00:13:46.000 --> 00:13:49.000]  她再看清楚這個分別
[00:13:49.000 --> 00:13:51.000]  《善樂書》的裹聖經有記載
[00:13:51.000 --> 00:13:56.000]  「越人的眼目, 又好作食物」
[00:13:56.000 --> 00:13:58.000]  魔鬼還騙她多一件事
[00:13:58.000 --> 00:14:02.000]  「吃了你又很聰明, 你又有智慧」
[00:14:02.000 --> 00:14:09.000]  所以夏娃和阿當就做了一個選擇
[00:14:09.000 --> 00:14:11.000]  有人會覺得
[00:14:11.000 --> 00:14:15.000]  究竟做了甚麼選擇呢?
[00:14:15.000 --> 00:14:18.000]  這裡有三個個體
[00:14:18.000 --> 00:14:20.000]  第一, 上帝
[00:14:20.000 --> 00:14:22.000]  上帝說得很清楚
[00:14:22.000 --> 00:14:24.000]  這個分別《善樂書》的裹
[00:14:24.000 --> 00:14:26.000]  不好吃
[00:14:26.000 --> 00:14:28.000]  吃的日子一定死
[00:14:28.000 --> 00:14:29.000]  很清楚了
[00:14:29.000 --> 00:14:31.000]  夏娃知道的
[00:14:31.000 --> 00:14:34.000]  蛇就說不一定死
[00:14:34.000 --> 00:14:38.000]  如果你是夏娃
[00:14:38.000 --> 00:14:41.000]  你吃不吃這個分別《善樂書》的裹呢?
[00:14:41.000 --> 00:14:44.000]  我們去港島的時候
[00:14:44.000 --> 00:14:49.000]  負責招待的朋友都會放一杯水
[00:14:49.000 --> 00:14:53.000]  如果那杯水是某某牌子的
[00:14:53.000 --> 00:14:55.000]  你就放心喝
[00:14:55.000 --> 00:14:58.000]  如果那杯水上面貼著貼紙
[00:14:58.000 --> 00:15:00.000]  寫著這杯水叫不一定死水
[00:15:00.000 --> 00:15:02.000]  那你喝不喝呢?
[00:15:02.000 --> 00:15:03.000]  我就不喝了
[00:15:03.000 --> 00:15:05.000]  為甚麼要喝不一定死水
[00:15:05.000 --> 00:15:08.000]  而是喝不死水
[00:15:08.000 --> 00:15:10.000]  為甚麼要喝不一定死水
[00:15:10.000 --> 00:15:12.000]  為甚麼要拼呢?
[00:15:12.000 --> 00:15:17.000]  但當時夏娃為甚麼要做這個決定呢?
[00:15:17.000 --> 00:15:19.000]  有上帝的話在這裏
[00:15:19.000 --> 00:15:21.000]  有魔鬼的話在這裏
[00:15:21.000 --> 00:15:23.000]  夏娃信誰
[00:15:23.000 --> 00:15:26.000]  以致她做了一個
[00:15:26.000 --> 00:15:31.000]  將分別《善樂書》的裹拿來吃的行動
[00:15:31.000 --> 00:15:35.000]  你真是聰明
[00:15:35.000 --> 00:15:37.000]  她又沒有信上帝
[00:15:37.000 --> 00:15:38.000]  又沒有信魔鬼
[00:15:38.000 --> 00:15:40.000]  她信自己
[00:15:40.000 --> 00:15:42.000]  因為我們知道不一定死的東西
[00:15:42.000 --> 00:15:44.000]  你都不會拼的
[00:15:44.000 --> 00:15:46.000]  你一定會將那件事變成
[00:15:46.000 --> 00:15:49.000]  一定不死才去拼
[00:15:49.000 --> 00:15:51.000]  沒有死的就去吧
[00:15:51.000 --> 00:15:53.000]  沒有死的就去吧
[00:15:53.000 --> 00:15:59.000]  所以當時夏娃和亞當的決定就是
[00:15:59.000 --> 00:16:02.000]  不信上帝
[00:16:02.000 --> 00:16:04.000]  上帝講得很清楚
[00:16:04.000 --> 00:16:06.000]  一定死
[00:16:06.000 --> 00:16:08.000]  甚麼叫死?
[00:16:08.000 --> 00:16:11.000]  死當然是指肉身的死
[00:16:11.000 --> 00:16:13.000]  但其實更加重要的
[00:16:13.000 --> 00:16:18.000]  原來聖經裏面所講的所謂死
[00:16:18.000 --> 00:16:23.000]  是和上帝的關係死了
[00:16:23.000 --> 00:16:24.000]  為甚麼?
[00:16:24.000 --> 00:16:26.000]  大家明白嗎?
[00:16:26.000 --> 00:16:28.000]  人際之間的關係
[00:16:28.000 --> 00:16:30.000]  你有信心
[00:16:30.000 --> 00:16:34.000]  這個人就可以成為你的朋友
[00:16:34.000 --> 00:16:36.000]  你沒有信心
[00:16:36.000 --> 00:16:38.000]  這個人就不能夠成為你的朋友
[00:16:38.000 --> 00:16:41.000]  不能夠成為你身邊的人
[00:16:41.000 --> 00:16:43.000]  你有沒有想像過
[00:16:43.000 --> 00:16:45.000]  如果你對那個人信任
[00:16:45.000 --> 00:16:47.000]  或者相反
[00:16:47.000 --> 00:16:49.000]  如果你對那個人不信任
[00:16:49.000 --> 00:16:51.000]  就算他對你好
[00:16:51.000 --> 00:16:53.000]  你會覺得是甚麼?
[00:16:53.000 --> 00:16:55.000]  無事獻殷勤
[00:16:55.000 --> 00:16:57.000]  非間直道
[00:16:57.000 --> 00:16:59.000]  你不信他
[00:16:59.000 --> 00:17:02.000]  就算他真心誠意對你好
[00:17:02.000 --> 00:17:06.000]  你都覺得這個人有企圖
[00:17:06.000 --> 00:17:09.000]  但如果你信這個人
[00:17:09.000 --> 00:17:12.000]  你會發覺到就算他傷害你
[00:17:12.000 --> 00:17:15.000]  你都會說他有苦衷
[00:17:15.000 --> 00:17:18.000]  那件信是很重要的
[00:17:18.000 --> 00:17:22.000]  當時夏娃和亞當選擇了
[00:17:22.000 --> 00:17:26.000]  不信上帝的話
[00:17:26.000 --> 00:17:27.000]  因著不信
[00:17:27.000 --> 00:17:32.000]  人和上帝的關係就死了
[00:17:32.000 --> 00:17:35.000]  就疏離了
[00:17:35.000 --> 00:17:38.000]  甚至分開了
[00:17:38.000 --> 00:17:41.000]  變了心
[00:17:41.000 --> 00:17:43.000]  所以很多時候你會發覺
[00:17:43.000 --> 00:17:45.000]  我們傳福音的時候
[00:17:45.000 --> 00:17:47.000]  你信吧!你信吧!
[00:17:47.000 --> 00:17:48.000]  為甚麼?
[00:17:48.000 --> 00:17:52.000]  因為人和上帝之間的關係破裂
[00:17:52.000 --> 00:17:55.000]  就是因為不信
[00:17:55.000 --> 00:17:57.000]  因著不信
[00:17:57.000 --> 00:18:01.000]  人和上帝之間的關係就破裂
[00:18:01.000 --> 00:18:04.000]  我們今天說我們是一個福音主人
