
[00:00:00.000 --> 00:00:05.000]  各位港福堂弟兄姊妹平安
[00:12:26.000 --> 00:12:28.000]  有要求是關心
[00:12:28.000 --> 00:12:31.000]  我們盼望他們能夠成長
[00:12:31.000 --> 00:12:33.000]  很多時候對信徒沒有要求
[00:12:33.000 --> 00:12:35.000]  對宣教就沒有想法
[00:12:35.000 --> 00:12:37.000]  你也不要有什麼期望
[00:12:37.000 --> 00:12:39.000]  如果信徒不成長 怎麼承擔
[00:12:39.000 --> 00:12:41.000]  他會承擔得了什麼
[00:12:41.000 --> 00:12:43.000]  林安閣牧師寫了一篇文章
[00:12:43.000 --> 00:12:47.000]  叫做教會如何產生宣教士
[00:12:47.000 --> 00:12:49.000]  他提到如果教會本身
[00:12:49.000 --> 00:12:51.000]  沒有栽培信徒
[00:12:51.000 --> 00:12:53.000]  沒有鼓勵信徒傳福音的時候
[00:12:53.000 --> 00:12:56.000]  這個教會很難會有宣教士
[00:12:56.000 --> 00:12:58.000]  很難會有宣教士
[00:12:58.000 --> 00:13:00.000]  有時候我們想一想
[00:13:00.000 --> 00:13:02.000]  我們今天在哪裡
[00:13:02.000 --> 00:13:04.000]  你說我們今天在廣福堂
[00:13:04.000 --> 00:13:06.000]  我們今天在金鐘
[00:13:06.000 --> 00:13:08.000]  你在金鐘 在廣福堂 你在做什麼呢
[00:13:08.000 --> 00:13:10.000]  我想起聶皇記上19章
[00:13:10.000 --> 00:13:14.000]  提到先知以利亞
[00:13:14.000 --> 00:13:16.000]  那裡說到先知以利亞
[00:13:16.000 --> 00:13:19.000]  因為耶齊別追殺他
[00:13:19.000 --> 00:13:23.000]  他就躲在山洞裡
[00:13:23.000 --> 00:13:25.000]  神又問他你在哪裡
[00:13:25.000 --> 00:13:27.000]  你在這裡做什麼
[00:13:27.000 --> 00:13:29.000]  以利亞躲在洞裡
[00:13:29.000 --> 00:13:32.000]  他回答兩次 一模一樣
[00:13:32.000 --> 00:13:33.000]  他怎麼說呢
[00:13:33.000 --> 00:13:35.000]  神問你在這裡做什麼
[00:13:35.000 --> 00:13:37.000]  他說我為耶和華萬軍之神
[00:13:37.000 --> 00:13:39.000]  大發熱心
[00:13:39.000 --> 00:13:41.000]  在哪裡 在洞裡
[00:13:41.000 --> 00:13:44.000]  躲在洞裡為神大發熱心
[00:13:44.000 --> 00:13:47.000]  可以高喊口號 福音遍傳
[00:13:47.000 --> 00:13:49.000]  耶和華是神
[00:13:49.000 --> 00:13:51.000]  在洞裡
[00:13:51.000 --> 00:13:55.000]  他說我為耶和華大發熱心
[00:13:55.000 --> 00:13:57.000]  我記得新約裡面馬克福音第九章
[00:13:57.000 --> 00:13:59.000]  當耶穌登山變相的時候
[00:13:59.000 --> 00:14:01.000]  門徒睡了覺 醒來的時候
[00:14:01.000 --> 00:14:03.000]  彼得都不知道說什麼
[00:14:03.000 --> 00:14:04.000]  突然之間醒來就說
[00:14:04.000 --> 00:14:08.000]  我們在這裡真好 搭三座棚
[00:14:08.000 --> 00:14:10.000]  耶穌說我們
[00:14:10.000 --> 00:14:13.000]  耶穌接著就說要下山
[00:14:13.000 --> 00:14:15.000]  有聲音說你們要聽他
[00:14:15.000 --> 00:14:17.000]  這是我愛你們要聽他
[00:14:17.000 --> 00:14:20.000]  不要說那麼多
[00:14:20.000 --> 00:14:22.000]  不要那麼多主意
[00:14:22.000 --> 00:14:24.000]  我們在這裡真好
[00:14:24.000 --> 00:14:26.000]  最好不要動
[00:14:26.000 --> 00:14:27.000]  最好保持原狀
[00:14:27.000 --> 00:14:29.000]  原地踏步
[00:14:29.000 --> 00:14:31.000]  我不是說每一個人
[00:14:31.000 --> 00:14:33.000]  每一天都要帶一個人順處
[00:14:33.000 --> 00:14:34.000]  甚至有時候不是說
[00:14:34.000 --> 00:14:36.000]  每一年都要帶一個人順處
[00:14:36.000 --> 00:14:37.000]  但是我們要明白
[00:14:37.000 --> 00:14:39.000]  要人順處
[00:14:39.000 --> 00:14:41.000]  是我們每一天都應該有的
[00:14:41.000 --> 00:14:42.000]  一種心態
[00:14:42.000 --> 00:14:44.000]  是每一天我們都應該做一些事
[00:14:44.000 --> 00:14:47.000]  去朝著目標走的
[00:14:47.000 --> 00:14:49.000]  一種生活
[00:14:49.000 --> 00:14:51.000]  要人順處是一種心態
[00:14:51.000 --> 00:14:54.000]  要人順處是我們的生活
[00:14:54.000 --> 00:14:56.000]  今天很多時候我們知道要傳福音
[00:14:56.000 --> 00:14:59.000]  知而不幸的人很多
[00:14:59.000 --> 00:15:02.000]  持之以恆的人不多
[00:15:02.000 --> 00:15:05.000]  傳福音是一種生活的方式
[00:15:05.000 --> 00:15:08.000]  甚至我可以說是基督徒的專業
[00:15:08.000 --> 00:15:11.000]  是我們的專業
[00:15:11.000 --> 00:15:14.000]  弟兄姊妹忠於猜拳的教會
[00:15:14.000 --> 00:15:16.000]  是勤於傳道的教會
[00:15:16.000 --> 00:15:18.000]  教會要忠於猜拳
[00:15:18.000 --> 00:15:20.000]  一定要對信徒有要求
[00:15:20.000 --> 00:15:22.000]  不要忘記裝備
[00:15:22.000 --> 00:15:24.000]  不要忘記提醒
[00:15:24.000 --> 00:15:26.000]  不要忘記操練
[00:15:26.000 --> 00:15:28.000]  我們要勤於傳道
[00:15:28.000 --> 00:15:30.000]  要讓這種傳福音的使命
[00:15:30.000 --> 00:15:33.000]  成為我們人生的一種目標
[00:15:33.000 --> 00:15:36.000]  人生應當有的一種生活形式
[00:15:36.000 --> 00:15:38.000]  一種基本的心態
[00:15:38.000 --> 00:15:40.000]  有時候我們常常想
[00:15:40.000 --> 00:15:42.000]  我們首先一定要有對象
[00:15:42.000 --> 00:15:44.000]  我們要跟這些對象有接觸
[00:15:44.000 --> 00:15:46.000]  我們心裡想著盼望他認識神
[00:15:46.000 --> 00:15:48.000]  盼望他了解多一點我的福音
[00:15:48.000 --> 00:15:51.000]  盼望他能夠對神的愛有回應
[00:15:51.000 --> 00:15:53.000]  我們用什麼方法都好
[00:15:53.000 --> 00:15:56.000]  我們總要做一些事
[00:15:56.000 --> 00:15:58.000]  幫人認識福音
[00:15:58.000 --> 00:16:00.000]  幫人接受救恩
[00:16:00.000 --> 00:16:03.000]  弟兄姊妹在疫情當中
[00:16:03.000 --> 00:16:05.000]  我們不要忘記我們的身份
[00:16:05.000 --> 00:16:07.000]  不要忘記我們的使命
[00:16:07.000 --> 00:16:09.000]  我們要忠於猜拳
[00:16:09.000 --> 00:16:11.000]  一定要勤於傳道
[00:16:11.000 --> 00:16:13.000]  現在你說不是很方便
[00:16:13.000 --> 00:16:16.000]  不是很方便不是不可能
[00:16:16.000 --> 00:16:18.000]  你只要想做肯做
[00:16:18.000 --> 00:16:20.000]  總有事情可以做
[00:16:20.000 --> 00:16:22.000]  弟兄姊妹你想一想現在有什麼人
[00:16:22.000 --> 00:16:24.000]  無論是親友當中
[00:16:24.000 --> 00:16:26.000]  無論是社區當中
[00:16:26.000 --> 00:16:28.000]  無論是社區的人當中
[00:16:28.000 --> 00:16:30.000]  你拿手機看一下
[00:16:30.000 --> 00:16:32.000]  很多事情可以做
[00:16:32.000 --> 00:16:34.000]  只要你肯做總有事情可以做
[00:16:34.000 --> 00:16:36.000]  如果你不肯做你什麼都看不到
[00:16:36.000 --> 00:16:38.000]  我有一次在猜拳主日
[00:16:38.000 --> 00:16:40.000]  我都提到兩個說話
[00:16:40.000 --> 00:16:44.000]  我說有人有心無人亦有人
[00:16:44.000 --> 00:16:46.000]  無心有人亦無人
[00:16:46.000 --> 00:16:48.000]  如果你有心的話
[00:16:48.000 --> 00:16:50.000]  好像沒有人你都找到人出來
[00:16:50.000 --> 00:16:52.000]  如果你無心
[00:16:52.000 --> 00:16:54.000]  那個人站在你前面
[00:16:54.000 --> 00:16:56.000]  他問你怎麼信耶穌
[00:16:56.000 --> 00:16:58.000]  你都會聽不見看不到
[00:16:58.000 --> 00:17:00.000]  所以第一點這一種所謂
[00:17:00.000 --> 00:17:02.000]  勤於傳道
[00:17:02.000 --> 00:17:04.000]  以傳道為使命的心態
[00:17:04.000 --> 00:17:06.000]  是非常重要的
[00:17:06.000 --> 00:17:08.000]  不要忘記教會是因為宣教而生
[00:17:08.000 --> 00:17:10.000]  教會是因為宣教而傳
[00:17:10.000 --> 00:17:12.000]  你和我是因為有人
[00:17:12.000 --> 00:17:14.000]  和我們傳福音我們信主
