
[00:00:00.000 --> 00:00:02.000]  我們低頭走的禱告
[00:06:25.000 --> 00:06:27.000]  遍地不都在你眼前嗎
[00:06:27.000 --> 00:06:29.000]  請你離開我
[00:06:29.000 --> 00:06:31.000]  你向左我就向右
[00:06:31.000 --> 00:06:33.000]  你向右我就向左
[00:06:33.000 --> 00:06:37.000]  羅德舉目看見約旦河的全平原
[00:06:37.000 --> 00:06:39.000]  直到所以都是滋潤的
[00:06:39.000 --> 00:06:43.000]  那地在耶和華未滅所多麼
[00:06:43.000 --> 00:06:45.000]  而摩拉爾先
[00:06:45.000 --> 00:06:47.000]  如同耶和華的原子也像埃及地
[00:06:47.000 --> 00:06:51.000]  於是羅德選擇約旦河的全平原
[00:06:51.000 --> 00:06:53.000]  往東遷移
[00:06:53.000 --> 00:06:55.000]  他們就彼此分離了
[00:06:55.000 --> 00:06:57.000]  十二節
[00:06:57.000 --> 00:06:59.000]  阿伯拉罕住在迦南地
[00:06:59.000 --> 00:07:01.000]  住在平原的城邑
[00:07:01.000 --> 00:07:03.000]  漸漸地而漲朋
[00:07:03.000 --> 00:07:05.000]  直到所多麼
[00:07:05.000 --> 00:07:07.000]  在這段聖經裏面
[00:07:07.000 --> 00:07:09.000]  我們看見阿伯拉罕
[00:07:09.000 --> 00:07:11.000]  他有一個很特別的地方
[00:07:11.000 --> 00:07:13.000]  這個特別的地方是甚麼呢
[00:07:13.000 --> 00:07:15.000]  他不只是說
[00:07:15.000 --> 00:07:17.000]  他的信仰不只是說
[00:07:17.000 --> 00:07:19.000]  耶和華祝福你平平安安去
[00:07:19.000 --> 00:07:21.000]  不是的
[00:07:21.000 --> 00:07:23.000]  他是做
[00:07:23.000 --> 00:07:25.000]  多於說的人
[00:07:25.000 --> 00:07:27.000]  在這段聖經當中
[00:07:27.000 --> 00:07:29.000]  我們看見一個
[00:07:29.000 --> 00:07:31.000]  在今天的社會裏面
[00:07:31.000 --> 00:07:33.000]  經常會出現的
[00:07:33.000 --> 00:07:35.000]  就是為了財而輕義
[00:07:35.000 --> 00:07:39.000]  為了財而輕看親情
[00:07:39.000 --> 00:07:41.000]  為了財寶
[00:07:41.000 --> 00:07:43.000]  六親不認
[00:07:43.000 --> 00:07:45.000]  容記蕭我
[00:07:45.000 --> 00:07:47.000]  到現在為止
[00:07:47.000 --> 00:07:49.000]  那些後人還未打完官司
[00:07:49.000 --> 00:07:51.000]  已經脫光衣服了
[00:07:51.000 --> 00:07:53.000]  沒有了
[00:07:53.000 --> 00:07:55.000]  破產了
[00:07:55.000 --> 00:07:57.000]  不服氣了
[00:07:57.000 --> 00:07:59.000]  還要繼續下
[00:07:59.000 --> 00:08:01.000]  我不知道大家有沒有想過
[00:08:01.000 --> 00:08:03.000]  值不值得
[00:08:03.000 --> 00:08:05.000]  本來是人人都可以分到幾千萬
[00:08:05.000 --> 00:08:07.000]  但是現在
[00:08:07.000 --> 00:08:09.000]  那些錢就倒水那樣倒
[00:08:09.000 --> 00:08:11.000]  倒在哪裏呢
[00:08:11.000 --> 00:08:13.000]  我相信絕大部分
[00:08:13.000 --> 00:08:15.000]  就是律師那裏
[00:08:15.000 --> 00:08:17.000]  現在還未服氣
[00:08:17.000 --> 00:08:19.000]  還要繼續倒
[00:08:19.000 --> 00:08:21.000]  有些說是借刀要做
[00:08:21.000 --> 00:08:23.000]  親愛的弟兄姊妹
[00:08:23.000 --> 00:08:25.000]  有一件很重要的事
[00:08:25.000 --> 00:08:27.000]  人生
[00:08:27.000 --> 00:08:29.000]  如果你看這些優先序
[00:08:29.000 --> 00:08:31.000]  看錯的時候
[00:08:31.000 --> 00:08:33.000]  一失足
[00:08:33.000 --> 00:08:35.000]  已成千古恨
[00:08:35.000 --> 00:08:37.000]  一失足已成千古恨
[00:08:37.000 --> 00:08:39.000]  這個千古恨
[00:08:39.000 --> 00:08:41.000]  我不是說的
[00:08:41.000 --> 00:08:43.000]  我是看到今天的局面
[00:08:43.000 --> 00:08:45.000]  整個的
[00:08:45.000 --> 00:08:47.000]  巴勒斯坦地帶
[00:08:47.000 --> 00:08:49.000]  那種的爭
[00:08:49.000 --> 00:08:51.000]  到現在為止
[00:08:51.000 --> 00:08:53.000]  你置我於死地
[00:08:53.000 --> 00:08:55.000]  我置你於死地
[00:08:55.000 --> 00:08:57.000]  而根源在哪裏呢
[00:08:57.000 --> 00:08:59.000]  根源就是因為
[00:08:59.000 --> 00:09:01.000]  第一
[00:09:01.000 --> 00:09:03.000]  包拯的二拉
[00:09:03.000 --> 00:09:05.000]  第二
[00:09:05.000 --> 00:09:07.000]  大世超
[00:09:07.000 --> 00:09:09.000]  我會特別有一課
[00:09:09.000 --> 00:09:11.000]  講這件事
[00:09:11.000 --> 00:09:13.000]  一切世界的和環
[00:09:13.000 --> 00:09:15.000]  原來是由包二拉
[00:09:15.000 --> 00:09:17.000]  和大世超開始的
[00:09:17.000 --> 00:09:19.000]  你信不信呢
[00:09:19.000 --> 00:09:21.000]  信不信呢
[00:09:21.000 --> 00:09:23.000]  再過一段時間
[00:09:23.000 --> 00:09:25.000]  我會和大家講那段的情景
[00:09:25.000 --> 00:09:27.000]  但是在這裏
[00:09:27.000 --> 00:09:29.000]  就讓我們看到
[00:09:29.000 --> 00:09:31.000]  羅德和阿伯蘭出去的時候
[00:09:31.000 --> 00:09:33.000]  立刻面對一個很大的問題
[00:09:33.000 --> 00:09:35.000]  這個問題是甚麼
[00:09:35.000 --> 00:09:37.000]  每一個不同的地方都在爭
[00:09:37.000 --> 00:09:39.000]  爭甚麼呢
[00:09:39.000 --> 00:09:41.000]  爭草食
[00:09:41.000 --> 00:09:43.000]  那些生操要吃草
[00:09:43.000 --> 00:09:45.000]  羅德的那些
[00:09:45.000 --> 00:09:47.000]  看見那裏有草就先霸佔那裏
[00:09:47.000 --> 00:09:49.000]  霸佔到一個地步
[00:09:49.000 --> 00:09:51.000]  就沒有草的地方
[00:09:51.000 --> 00:09:53.000]  給阿伯蘭和他的僕人
[00:09:53.000 --> 00:09:55.000]  和生操
[00:09:55.000 --> 00:09:57.000]  換句話說
[00:09:57.000 --> 00:09:59.000]  阿伯蘭的僕人就很不服氣
[00:09:59.000 --> 00:10:01.000]  為甚麼你經常霸佔這些
[00:10:01.000 --> 00:10:03.000]  你霸佔完之後我們那些去哪裏
[00:10:03.000 --> 00:10:05.000]  那你自己找吧
[00:10:05.000 --> 00:10:07.000]  然後又遷到別的地方
[00:10:07.000 --> 00:10:09.000]  一遷到別的地方的時候又在爭
[00:10:09.000 --> 00:10:11.000]  我先找到的
[00:10:11.000 --> 00:10:13.000]  我先找到的
[00:10:13.000 --> 00:10:15.000]  大家就在吵
[00:10:15.000 --> 00:10:17.000]  阿伯蘭就知道了這件事
[00:10:17.000 --> 00:10:19.000]  就和那些僕人說
[00:10:19.000 --> 00:10:21.000]  先給他們吧
[00:10:21.000 --> 00:10:23.000]  那些僕人就很不服氣
[00:10:23.000 --> 00:10:25.000]  我第一次找到就先給他們吧
[00:10:25.000 --> 00:10:27.000]  第二次我又找到了
[00:10:27.000 --> 00:10:29.000]  就先給他們吧
[00:10:29.000 --> 00:10:31.000]  又給了他們
[00:10:31.000 --> 00:10:33.000]  第三次又有草地在那裏
[00:10:33.000 --> 00:10:35.000]  又說先給他們吧
[00:10:35.000 --> 00:10:37.000]  那些人就說
[00:10:37.000 --> 00:10:39.000]  阿Sir啊我雖然是打工
[00:10:39.000 --> 00:10:41.000]  你都不想我餓死你的生操
[00:10:41.000 --> 00:10:43.000]  然後在一個地方
[00:10:43.000 --> 00:10:45.000]  來爭
[00:10:45.000 --> 00:10:47.000]  就在這個時間
[00:10:47.000 --> 00:10:49.000]  羅德和阿伯蘭就要攤牌
[00:10:49.000 --> 00:10:51.000]  是因為僕人已經沒有辦法
[00:10:51.000 --> 00:10:53.000]  能夠彼此相容
[00:10:53.000 --> 00:10:55.000]  所以他們要攤牌
[00:10:55.000 --> 00:10:57.000]  而在這個攤牌的時候
[00:10:57.000 --> 00:10:59.000]  阿伯蘭做了一個決定
[00:10:59.000 --> 00:11:01.000]  眾議輕裁
[00:11:01.000 --> 00:11:03.000]  眾情輕裁
[00:11:03.000 --> 00:11:05.000]  去讓
[00:11:05.000 --> 00:11:07.000]  阿伯蘭對羅德說
[00:11:07.000 --> 00:11:09.000]  你我不可以相爭
[00:11:09.000 --> 00:11:11.000]  你的木人和我的木人
[00:11:11.000 --> 00:11:13.000]  也不可以相爭
[00:11:13.000 --> 00:11:15.000]  因為我們是骨肉啊
[00:11:15.000 --> 00:11:17.000]  我們是骨肉之親啊
[00:11:17.000 --> 00:11:19.000]  我們是骨肉之親啊
[00:11:19.000 --> 00:11:21.000]  怎麼可能因為這麼小的事
[00:11:21.000 --> 00:11:23.000]  爭得頭不額裂呢
[00:11:23.000 --> 00:11:25.000]  怎麼可能因為這樣而吵架呢
[00:11:25.000 --> 00:11:27.000]  怎麼可能因為這樣而打架呢
[00:11:27.000 --> 00:11:29.000]  所以他就告訴他
[00:11:29.000 --> 00:11:31.000]  我任由你選擇
[00:11:31.000 --> 00:11:33.000]  現在這個地方荒野大把
[00:11:33.000 --> 00:11:35.000]  你去東
[00:11:35.000 --> 00:11:37.000]  我就去西
[00:11:37.000 --> 00:11:39.000]  你去西
[00:11:39.000 --> 00:11:41.000]  我就去東
[00:11:41.000 --> 00:11:43.000]  你選擇先吧
[00:11:43.000 --> 00:11:45.000]  我不知道大家
[00:11:45.000 --> 00:11:47.000]  有沒有感覺
[00:11:47.000 --> 00:11:49.000]  一個長輩
[00:11:49.000 --> 00:11:51.000]  阿伯蘭是長輩
[00:11:51.000 --> 00:11:53.000]  一個是後輩
[00:11:53.000 --> 00:11:55.000]  長輩
[00:11:55.000 --> 00:11:57.000]  簡直就是後輩
[00:11:57.000 --> 00:11:59.000]  你選擇先吧
[00:11:59.000 --> 00:12:01.000]  這就是今天
[00:12:01.000 --> 00:12:03.000]  在這個社會裡最缺乏的
[00:12:03.000 --> 00:12:05.000]  最缺乏的一樣東西
[00:12:05.000 --> 00:12:07.000]  在這個社會裡最缺乏的一樣東西
[00:12:07.000 --> 00:12:09.000]  羅德一點也不客氣
[00:12:09.000 --> 00:12:11.000]  羅德一點也不客氣
[00:12:11.000 --> 00:12:13.000]  舉目看見約旦河
[00:12:13.000 --> 00:12:15.000]  舉目看見約旦河
[00:12:15.000 --> 00:12:17.000]  全個平原直到所以
[00:12:17.000 --> 00:12:19.000]  都是資源
[00:12:19.000 --> 00:12:21.000]  包括索多瑪、俄摩拉兩個地方
[00:12:21.000 --> 00:12:23.000]  聖經形容這個地方
[00:12:23.000 --> 00:12:25.000]  如同耶和華的原子
[00:12:25.000 --> 00:12:27.000]  如同耶和華的原子
[00:12:27.000 --> 00:12:29.000]  這個原子就是伊甸園
[00:12:29.000 --> 00:12:31.000]  是好像伊甸園一樣
[00:12:31.000 --> 00:12:33.000]  物產豐富
[00:12:33.000 --> 00:12:35.000]  全部的土地非常肥沃
[00:12:35.000 --> 00:12:37.000]  全部的土地非常肥沃
[00:12:37.000 --> 00:12:39.000]  又好像埃及地
[00:12:39.000 --> 00:12:41.000]  埃及地
[00:12:41.000 --> 00:12:43.000]  水源充足
[00:12:43.000 --> 00:12:45.000]  土地肥沃
[00:12:45.000 --> 00:12:47.000]  物產豐富都是一樣
[00:12:47.000 --> 00:12:49.000]  於是羅德
[00:12:49.000 --> 00:12:51.000]  一句「謝謝」
[00:12:51.000 --> 00:12:53.000]  他就告訴
[00:12:53.000 --> 00:12:55.000]  長輩聽
[00:12:55.000 --> 00:12:57.000]  阿伯蘭聽
[00:12:57.000 --> 00:12:59.000]  我會選擇約旦河
[00:12:59.000 --> 00:13:01.000]  我會選擇約旦河
[00:13:01.000 --> 00:13:03.000]  我去平原
[00:13:03.000 --> 00:13:05.000]  我去廣東遷移
[00:13:05.000 --> 00:13:07.000]  他們就因為這樣分開了
[00:13:07.000 --> 00:13:09.000]  各位親愛的弟兄姊妹
[00:13:09.000 --> 00:13:11.000]  我想問問大家
[00:13:11.000 --> 00:13:13.000]  如果你在一個這樣的地方
[00:13:13.000 --> 00:13:15.000]  我舉個例子
[00:13:15.000 --> 00:13:17.000]  你母親
[00:13:17.000 --> 00:13:19.000]  和你伯娘
[00:13:19.000 --> 00:13:21.000]  本來都是在這樣的地方
[00:13:21.000 --> 00:13:23.000]  每次伯娘都欺負你母親
[00:13:23.000 --> 00:13:25.000]  每次伯娘都欺負你母親
[00:13:25.000 --> 00:13:27.000]  每次伯娘都欺負你父親
[00:13:27.000 --> 00:13:29.000]  每次伯娘都欺負你父親
[00:13:29.000 --> 00:13:31.000]  每次伯娘都欺負你父親
[00:13:31.000 --> 00:13:33.000]  你父親每次都退讓
[00:13:33.000 --> 00:13:35.000]  每次都退讓
[00:13:35.000 --> 00:13:37.000]  本來大家住在大屋
[00:13:37.000 --> 00:13:39.000]  兩層樓
[00:13:39.000 --> 00:13:41.000]  結果弄來弄去
[00:13:41.000 --> 00:13:43.000]  又說這個是他的
[00:13:43.000 --> 00:13:45.000]  每次都是這樣
[00:13:45.000 --> 00:13:47.000]  我不知道大家
[00:13:47.000 --> 00:13:49.000]  如果作為一個後輩
[00:13:49.000 --> 00:13:51.000]  你順不順氣呢
[00:13:51.000 --> 00:13:53.000]  我想問大家有多少人不順氣呢
[00:13:53.000 --> 00:13:55.000]  舉手吧
[00:13:55.000 --> 00:13:57.000]  就是因為這樣
[00:13:57.000 --> 00:13:59.000]  這個世界就有這麼多問題
[00:13:59.000 --> 00:14:01.000]  後輩不順氣
[00:14:01.000 --> 00:14:03.000]  而產生的問題
[00:14:03.000 --> 00:14:07.000]  如果長輩不懂得做
[00:14:07.000 --> 00:14:09.000]  問題就很大
[00:14:09.000 --> 00:14:11.000]  同樣
[00:14:11.000 --> 00:14:13.000]  太太不順氣
[00:14:13.000 --> 00:14:15.000]  丈夫不懂得做
[00:14:15.000 --> 00:14:19.000]  都會帶來大災難
[00:14:19.000 --> 00:14:21.000]  亞伯蘭的問題
[00:14:21.000 --> 00:14:23.000]  都是這樣
[00:14:23.000 --> 00:14:25.000]  但是今天在這段聖經當中
[00:14:25.000 --> 00:14:27.000]  讓我們看到亞伯蘭的本性
[00:14:27.000 --> 00:14:29.000]  本性是讓的
[00:14:29.000 --> 00:14:31.000]  什麼都是讓的
[00:14:31.000 --> 00:14:33.000]  所以在這個地方
[00:14:33.000 --> 00:14:35.000]  他讓了給羅德
[00:14:35.000 --> 00:14:37.000]  任由他吧
[00:14:37.000 --> 00:14:39.000]  你要哪裡你就哪裡吧
[00:14:39.000 --> 00:14:41.000]  那我就去別的地方吧
[00:14:41.000 --> 00:14:43.000]  最後亞伯蘭就去了迦南地
[00:14:43.000 --> 00:14:45.000]  羅德就住在平原的城邑
[00:14:45.000 --> 00:14:47.000]  漸漸
[00:14:47.000 --> 00:14:49.000]  羅兒將貧直到所多馬
[00:14:49.000 --> 00:14:51.000]  為什麼呢?
[00:14:51.000 --> 00:14:53.000]  因為這些地方物產豐富
[00:14:53.000 --> 00:14:55.000]  做生意容易
[00:14:55.000 --> 00:14:57.000]  養著養著的牲畜
[00:14:57.000 --> 00:14:59.000]  賣掉也容易脫手
[00:14:59.000 --> 00:15:01.000]  但是亞伯蘭去的地方
[00:15:01.000 --> 00:15:03.000]  是一個比較瘦弱的地方
[00:15:03.000 --> 00:15:05.000]  很明顯
[00:15:05.000 --> 00:15:07.000]  如果你養大了牛羊等各方面的東西
[00:15:07.000 --> 00:15:09.000]  你要賣掉
[00:15:09.000 --> 00:15:11.000]  你要趕很遠的路
[00:15:11.000 --> 00:15:13.000]  你才能去到
[00:15:13.000 --> 00:15:15.000]  所以是很不方便的
[00:15:15.000 --> 00:15:19.000]  但是他寧願選擇親情
[00:15:19.000 --> 00:15:23.000]  都不要這些方便和財富
[00:15:23.000 --> 00:15:25.000]  我們很感恩
[00:15:25.000 --> 00:15:27.000]  就是因為亞伯蘭
[00:15:27.000 --> 00:15:29.000]  他這種選擇
[00:15:29.000 --> 00:15:31.000]  我們看得見
[00:15:31.000 --> 00:15:33.000]  日子被人看得很清楚
[00:15:33.000 --> 00:15:35.000]  原來真正的「德」
[00:15:35.000 --> 00:15:37.000]  不是一定「德」的
[00:15:37.000 --> 00:15:39.000]  羅德
[00:15:39.000 --> 00:15:41.000]  我們可以很清楚地看得見
[00:15:41.000 --> 00:15:43.000]  以為那是「德」
[00:15:43.000 --> 00:15:45.000]  他選擇了最富庶的地方
[00:15:45.000 --> 00:15:47.000]  但是最富庶的地方
[00:15:47.000 --> 00:15:49.000]  「德」來的結果是甚麼呢?
[00:15:49.000 --> 00:15:51.000]  就是敗壞
[00:15:51.000 --> 00:15:53.000]  就是敗壞
[00:15:53.000 --> 00:15:55.000]  是全部沒有了
[00:15:55.000 --> 00:15:57.000]  亞伯蘭選擇的是瘦弱的地方
[00:15:57.000 --> 00:15:59.000]  但是瘦弱的地方
[00:15:59.000 --> 00:16:01.000]  在人看來是「失」
[00:16:01.000 --> 00:16:03.000]  但是原來最終的
[00:16:03.000 --> 00:16:05.000]  是「德」
[00:16:05.000 --> 00:16:07.000]  各位親愛的靈智妹
[00:16:07.000 --> 00:16:09.000]  在今天我希望我們都能夠從亞伯蘭
[00:16:09.000 --> 00:16:11.000]  和羅德的身上
[00:16:11.000 --> 00:16:13.000]  重新去給一個定義
[00:16:13.000 --> 00:16:15.000]  給「德」與「失」
[00:16:15.000 --> 00:16:17.000]  原來「德」未必是「德」的
[00:16:17.000 --> 00:16:19.000]  如果我們「德」的是短暫的
[00:16:19.000 --> 00:16:21.000]  如果我們「德」的是短暫的
[00:16:21.000 --> 00:16:23.000]  我們「德」的是會「失」的
[00:16:23.000 --> 00:16:25.000]  我們「德」的東西
[00:16:25.000 --> 00:16:27.000]  是始終會不見的東西的時候
[00:16:27.000 --> 00:16:29.000]  你的「德」始終是「失」
[00:16:29.000 --> 00:16:31.000]  但是如果我們今天
[00:16:31.000 --> 00:16:33.000]  「失」的是短暫的
[00:16:33.000 --> 00:16:35.000]  是那些你「失」了之後
[00:16:35.000 --> 00:16:37.000]  你始終都會得回的
[00:16:37.000 --> 00:16:39.000]  這個不一定是「失」的
