
[00:00:00.000 --> 00:00:07.400]  我們這本聖經是分開舊約和新約
[00:05:04.600 --> 00:05:08.600]  我們不可以離開神的話語
[00:05:08.600 --> 00:05:10.600]  在下面這十幾個星期
[00:05:10.600 --> 00:05:14.600]  我會和大家一起看的這本書叫做彈爾里書
[00:05:14.600 --> 00:05:17.600]  當中有沒有人叫做Daniel
[00:05:17.600 --> 00:05:18.600]  有沒有Daniel在這裡
[00:05:18.600 --> 00:05:19.600]  沒有
[00:05:19.600 --> 00:05:20.600]  如果有的話
[00:05:20.600 --> 00:05:23.600]  我相信他不知道這是希伯來文
[00:05:23.600 --> 00:05:25.600]  這是猶太的名字
[00:05:25.600 --> 00:05:29.600]  意思就是神是我的審判者
[00:05:29.600 --> 00:05:32.600]  神是我的法官
[00:05:32.600 --> 00:05:36.600]  這本書叫做彈爾里書
[00:05:36.600 --> 00:05:38.600]  是由彈爾里所寫的
[00:05:38.600 --> 00:05:40.600]  彈爾里是生活在什麼時代呢?
[00:05:40.600 --> 00:05:43.600]  彈爾里是生活在主耶穌來之前
[00:05:43.600 --> 00:05:46.600]  大概六百年的時候
[00:05:46.600 --> 00:05:49.600]  現在是公元2014年
[00:05:49.600 --> 00:05:52.600]  即是二千年是耶穌來之後
[00:05:52.600 --> 00:05:54.600]  再加上耶穌來之前六百年
[00:05:54.600 --> 00:05:57.600]  即是我們要讀的人物
[00:05:57.600 --> 00:06:00.600]  距離我們今天是二千六百年
[00:06:00.600 --> 00:06:03.600]  你說二千六百年這麼久的歷史
[00:06:03.600 --> 00:06:05.600]  看來有什麼意思呢?
[00:06:05.600 --> 00:06:08.600]  但神將這個人物
[00:06:08.600 --> 00:06:11.600]  將他那個時代的歷史
[00:06:11.600 --> 00:06:13.600]  是放在這本聖經裡面
[00:06:13.600 --> 00:06:14.600]  一定有他的意思的
[00:06:14.600 --> 00:06:19.600]  我們發覺彈爾里是一個很特別的人物
[00:06:19.600 --> 00:06:21.600]  我們看彈爾里書的時候
[00:06:21.600 --> 00:06:25.600]  我們就留心看這個很特別的人物
[00:06:25.600 --> 00:06:28.600]  我們在他身上能夠學習到什麼功課
[00:06:28.600 --> 00:06:32.600]  但彈爾里書也是一本歷史和語言的書
[00:06:32.600 --> 00:06:35.600]  歷史就是過去已經發生的事情
[00:06:35.600 --> 00:06:37.600]  而語言是將來要發生的事情
[00:06:37.600 --> 00:06:42.600]  這本書大部分裡面所講的都是語言
[00:06:42.600 --> 00:06:46.600]  只不過語言是講到由彈爾里開始
[00:06:46.600 --> 00:06:48.600]  一直到世界的終結
[00:06:48.600 --> 00:06:50.600]  現在已經過了二千六百年了
[00:06:50.600 --> 00:06:53.600]  所以從我們今天看的角度
[00:06:53.600 --> 00:06:55.600]  當時的語言有一部分
[00:06:55.600 --> 00:06:58.600]  已經是今天我們看的歷史
[00:06:58.600 --> 00:07:04.600]  我們可以看回當時彈爾里所寫下來的語言
[00:07:04.600 --> 00:07:05.600]  到底是否準確
[00:07:05.600 --> 00:07:07.600]  到底是講什麼呢
[00:07:07.600 --> 00:07:09.600]  實在是很有興趣的
[00:07:09.600 --> 00:07:12.600]  我知道我們當中不是很多人讀歷史
[00:07:12.600 --> 00:07:14.600]  也不是讀神學
[00:07:14.600 --> 00:07:16.600]  但這本書其實不是很難的
[00:07:16.600 --> 00:07:17.600]  不過去到教會
[00:07:17.600 --> 00:07:20.600]  不知為什麼牧師就不喜歡講這本書
[00:07:20.600 --> 00:07:23.600]  可能這本書就講不了一堂兩堂
[00:07:23.600 --> 00:07:26.600]  有十二張彈爾里書
[00:07:26.600 --> 00:07:28.600]  每一張都很精彩
[00:07:28.600 --> 00:07:31.600]  所以在以下這十幾個星期
[00:07:31.600 --> 00:07:34.600]  我就會跟你一張一張地講
[00:07:34.600 --> 00:07:35.600]  你每一次來
[00:07:35.600 --> 00:07:36.600]  十幾個星期之後
[00:07:36.600 --> 00:07:38.600]  你就掌握到這本彈爾里書
[00:07:38.600 --> 00:07:40.600]  你回到教會那裡
[00:07:40.600 --> 00:07:42.600]  你可以教主學
[00:07:42.600 --> 00:07:44.600]  你可以講彈爾里裡面所講的東西
[00:07:44.600 --> 00:07:47.600]  那個好處就是很多人是不知道的
[00:07:47.600 --> 00:07:51.600]  所以你會在教會那裡唯一知道彈爾里書的精華
[00:07:51.600 --> 00:07:52.600]  不過你要每一次來
[00:07:52.600 --> 00:07:55.600]  我們每一次講一張
[00:07:55.600 --> 00:07:59.600]  讓你認識不單止是這個人
[00:07:59.600 --> 00:08:04.600]  也認識到歷史與語言
[00:08:04.600 --> 00:08:07.600]  我們會講到世界將來會發生什麼事呢
[00:08:07.600 --> 00:08:10.600]  世界是很快速的事情發生
[00:08:10.600 --> 00:08:13.600]  以前一百二百年發生的事情
[00:08:13.600 --> 00:08:15.600]  現在可能十年就出現了
[00:08:15.600 --> 00:08:17.600]  世界是越來越快
[00:08:17.600 --> 00:08:20.600]  我們生活在我們聖經說的末世
[00:08:20.600 --> 00:08:24.600]  即是說世界是越來越接近世界的終結
[00:08:24.600 --> 00:08:26.600]  主耶穌要第二次回來
[00:08:26.600 --> 00:08:28.600]  我們生活在這個時代的時候
[00:08:28.600 --> 00:08:30.600]  有些事情我們是要知道的
[00:08:30.600 --> 00:08:32.600]  而且是很有好處的
[00:08:32.600 --> 00:08:36.600]  如果你知道前面將會發生什麼事的時候
[00:08:36.600 --> 00:08:40.600]  你可以預備神讓我們知道將來發生的事
[00:08:40.600 --> 00:08:42.600]  到底是什麼事
[00:08:42.600 --> 00:08:46.600]  彈爾里書是講到一個很特別的人
[00:08:46.600 --> 00:08:50.600]  也都是講到一本很特別的書
[00:08:50.600 --> 00:08:52.600]  特別的人是什麼人呢
[00:08:52.600 --> 00:08:54.600]  彈爾里是一個什麼人呢
[00:08:54.600 --> 00:08:56.600]  彈爾里書一開始的時候
[00:08:56.600 --> 00:08:58.600]  講到他是一個年輕人
[00:08:58.600 --> 00:08:59.600]  十四五歲的
[00:08:59.600 --> 00:09:01.600]  比大家年輕幾年
[00:09:01.600 --> 00:09:04.600]  不過他的人生是很坎坷的
[00:09:04.600 --> 00:09:06.600]  很慘的
[00:09:06.600 --> 00:09:09.600]  他的前半生是講出來
[00:09:09.600 --> 00:09:10.600]  你不相信
[00:09:10.600 --> 00:09:12.600]  為什麼會慘成這樣呢
[00:09:12.600 --> 00:09:14.600]  首先他是一個猶太人
[00:09:14.600 --> 00:09:16.600]  講到猶太人
[00:09:16.600 --> 00:09:18.600]  猶太人自己本身的歷史都很慘
[00:09:18.600 --> 00:09:21.600]  他們曾經有一段輝煌的時候
[00:09:21.600 --> 00:09:22.600]  一會兒我會給你看到
[00:09:22.600 --> 00:09:26.600]  他輝煌的時候是大概主耶穌來之前的一千年
[00:09:26.600 --> 00:09:28.600]  你聽過大胃王
[00:09:28.600 --> 00:09:30.600]  大胃王不是很喜歡吃東西
[00:09:30.600 --> 00:09:32.600]  大胃王是真的King David
[00:09:32.600 --> 00:09:34.600]  真的有一個人叫David
[00:09:34.600 --> 00:09:35.600]  叫做大胃
[00:09:35.600 --> 00:09:37.600]  有沒有人在這裡叫大胃
[00:09:37.600 --> 00:09:38.600]  有沒有
[00:09:38.600 --> 00:09:41.600]  有沒有Daniel 有沒有大胃
[00:09:41.600 --> 00:09:45.600]  大胃王是主前大概一千年
[00:09:45.600 --> 00:09:48.600]  當時他是猶太人的全盛時代
[00:09:48.600 --> 00:09:51.600]  然後他的兒子叫做所羅門
[00:09:51.600 --> 00:09:54.600]  大家都聽過所羅門王的寶座
[00:09:54.600 --> 00:10:00.600]  所羅門也是在當時管理他那一帶的天下
[00:10:00.600 --> 00:10:01.600]  不過很可惜
[00:10:01.600 --> 00:10:04.600]  猶太人就是這兩個王
[00:10:04.600 --> 00:10:06.600]  是他們最全盛的時候
[00:10:06.600 --> 00:10:09.600]  然後因為猶太人犯罪
[00:10:09.600 --> 00:10:11.600]  因為所羅門王犯罪
[00:10:11.600 --> 00:10:12.600]  神就懲罰他
[00:10:12.600 --> 00:10:15.600]  他的國家就先是分裂
[00:10:15.600 --> 00:10:17.600]  分為北分為南
[00:10:17.600 --> 00:10:18.600]  北就先滅亡
[00:10:18.600 --> 00:10:20.600]  因為那些王都是很差的
[00:10:20.600 --> 00:10:21.600]  都是拜偶像的王
[00:10:21.600 --> 00:10:23.600]  不認識神的王
[00:10:23.600 --> 00:10:26.600]  然後南國再拖了百多年之後
[00:10:26.600 --> 00:10:27.600]  結果都滅亡
[00:10:27.600 --> 00:10:29.600]  但以你的出現
[00:10:29.600 --> 00:10:32.600]  就是在猶太的南國
[00:10:32.600 --> 00:10:34.600]  就是剩下來的南國
[00:10:34.600 --> 00:10:35.600]  滅亡的時候
[00:10:35.600 --> 00:10:39.600]  就是主前大概六百年的時候
[00:10:39.600 --> 00:10:43.600]  他在生長在一個這麼動蕩的時代
[00:10:43.600 --> 00:10:45.600]  然後他很年輕的時候
[00:10:45.600 --> 00:10:47.600]  就成為一個亡國奴
[00:10:47.600 --> 00:10:49.600]  亡國奴就是沒有自己國家
[00:10:49.600 --> 00:10:52.600]  這個是一個很痛苦的經驗
[00:10:52.600 --> 00:10:55.600]  我們中國人從來沒有試過亡國
[00:10:55.600 --> 00:10:58.600]  我們最慘就是被日本人來打
[00:10:58.600 --> 00:11:00.600]  就被他侵佔
[00:11:00.600 --> 00:11:01.600]  被他侵略
[00:11:01.600 --> 00:11:03.600]  那都已經很慘了
[00:11:03.600 --> 00:11:05.600]  但是如果說整個國家是滅亡
[00:11:05.600 --> 00:11:09.600]  然後那些人被撈到其他國家的時候
[00:11:09.600 --> 00:11:10.600]  這個做亡國奴
[00:11:10.600 --> 00:11:12.600]  真的是一個很慘痛的經驗
[00:11:12.600 --> 00:11:14.600]  即是家破人亡
[00:11:14.600 --> 00:11:15.600]  很年輕的時候
[00:11:15.600 --> 00:11:22.600]  他是第一批被巴比倫王撈到巴比倫
[00:11:22.600 --> 00:11:25.600]  巴比倫就是我們今天伊拉克的地方
[00:11:25.600 --> 00:11:26.600]  這些不是猶太人
[00:11:26.600 --> 00:11:28.600]  他們攻打了猶太人
[00:11:28.600 --> 00:11:34.600]  是分三次將他們的人撈到伊拉克
[00:11:34.600 --> 00:11:37.600]  然後將他們的京城耶路撒冷
[00:11:37.600 --> 00:11:40.600]  連聖殿都毀壞了
[00:11:40.600 --> 00:11:41.600]  我剛才說給你聽
[00:11:41.600 --> 00:11:44.600]  所羅門建的那個殿
[00:11:44.600 --> 00:11:47.600]  所羅門在主前一千年
[00:11:47.600 --> 00:11:50.600]  是衛神建了第一個聖殿
[00:11:50.600 --> 00:11:52.600]  那個聖殿在哪裡呢?
[00:11:52.600 --> 00:11:55.600]  那個聖殿就在今天的金頂山
[00:11:55.600 --> 00:11:56.600]  所以如果你去到以色列的時候
[00:11:56.600 --> 00:11:58.600]  你看以色列的圖片
[00:11:58.600 --> 00:11:59.600]  我年年都去
[00:11:59.600 --> 00:12:04.600]  在以色列的一個叫Mount Moriah上面
[00:12:04.600 --> 00:12:07.600]  今天是一個金頂的寺
[00:12:07.600 --> 00:12:08.600]  是回教的寺
[00:12:08.600 --> 00:12:11.600]  那裡就是以前聖殿的所在地
[00:12:11.600 --> 00:12:14.600]  而第一個聖殿就是主前一千年
[00:12:14.600 --> 00:12:17.600]  所羅門王在那裡建造
[00:12:17.600 --> 00:12:20.600]  但是四百年之後
[00:12:20.600 --> 00:12:22.600]  當這些伊拉克人
[00:12:22.600 --> 00:12:24.600]  即是巴比倫人入侵的時候
[00:12:24.600 --> 00:12:29.600]  不僅將那些人民都俘虜到伊拉克那裡
[00:12:29.600 --> 00:12:33.600]  而且將聖殿完全毀壞
[00:12:33.600 --> 00:12:36.600]  所以整個猶太國是滅亡
[00:12:36.600 --> 00:12:40.600]  整個猶太人是差點滅種
[00:12:40.600 --> 00:12:44.600]  所以但爾利就生長在那個時代
[00:12:44.600 --> 00:12:45.600]  他十四五歲的時候
[00:12:45.600 --> 00:12:50.600]  他是第一批被撈去巴比倫那裡
[00:12:50.600 --> 00:12:51.600]  為什麼他是第一批呢?
[00:12:51.600 --> 00:12:53.600]  原來巴比倫人很聰明
[00:12:53.600 --> 00:12:56.600]  他知道他就要滅了這個民族
[00:12:56.600 --> 00:12:59.600]  所以他知道這個民族有很多人
[00:12:59.600 --> 00:13:01.600]  將來要管理這個民族
[00:13:01.600 --> 00:13:03.600]  最好的就是在他們當中
[00:13:03.600 --> 00:13:05.600]  找他們的精英分子來
[00:13:05.600 --> 00:13:08.600]  十幾歲然後將他們同化
[00:13:08.600 --> 00:13:10.600]  同化了就是將這群人
[00:13:10.600 --> 00:13:13.600]  由小就洗了他們的腦
[00:13:13.600 --> 00:13:16.600]  讓他們好像巴比倫人一樣的思想
[00:13:16.600 --> 00:13:18.600]  但是因為他自己是猶太人
[00:13:18.600 --> 00:13:19.600]  他又會說猶太話
[00:13:19.600 --> 00:13:23.600]  由他們來管理自己的同胞
[00:13:23.600 --> 00:13:24.600]  這個就最好了
[00:13:24.600 --> 00:13:28.600]  所以但爾利是第一批被俘虜
[00:13:28.600 --> 00:13:32.600]  十幾歲上面沒有說到他的父母跟著他去
[00:13:32.600 --> 00:13:34.600]  十幾歲就要離開家裡
[00:13:34.600 --> 00:13:37.600]  在不願意的情況下
[00:13:37.600 --> 00:13:42.600]  被撈到統治者征服者國家
[00:13:42.600 --> 00:13:44.600]  還有一件慘事
[00:13:44.600 --> 00:13:48.600]  就是我們看到他被逼成為一個太監
[00:13:48.600 --> 00:13:50.600]  太監什麼意思呢?
[00:13:50.600 --> 00:13:52.600]  一想起太監就想起清朝的太監
[00:13:52.600 --> 00:13:55.600]  李蓮英那些指甲很長
[00:13:55.600 --> 00:13:57.600]  說話音聲細氣那些
[00:13:57.600 --> 00:13:58.600]  那些就是太監
[00:13:58.600 --> 00:13:59.600]  你說太監是什麼呢?
[00:13:59.600 --> 00:14:01.600]  不詳細說太監是什麼
[00:14:01.600 --> 00:14:04.600]  總之做了太監的
[00:14:04.600 --> 00:14:08.600]  就是他不能夠過正常的婚姻生活
[00:14:08.600 --> 00:14:09.600]  不能夠有家庭
[00:14:09.600 --> 00:14:11.600]  不能夠有子女
[00:14:11.600 --> 00:14:13.600]  沒有人願意自己做太監
[00:14:13.600 --> 00:14:16.600]  但是他被撈到那個地方
[00:14:16.600 --> 00:14:18.600]  而這些優秀的年輕人
[00:14:18.600 --> 00:14:21.600]  將會在皇宮里生活
[00:14:21.600 --> 00:14:24.600]  所以尼泊爾格尼沙皇
[00:14:24.600 --> 00:14:28.600]  就是伊拉克人將這些人成為太監
[00:14:28.600 --> 00:14:32.600]  所以但爾利不僅是一個亡國奴
[00:14:32.600 --> 00:14:36.600]  而且他一生的生理是被摧殘的
[00:14:36.600 --> 00:14:38.600]  這個是不能反過來的
[00:14:38.600 --> 00:14:40.600]  就是不能夠說治好他
[00:14:40.600 --> 00:14:42.600]  這是一生的
[00:14:42.600 --> 00:14:44.600]  所以但爾利的一生
[00:14:44.600 --> 00:14:46.600]  你找不到他有結婚有子女有家庭
[00:14:46.600 --> 00:14:48.600]  有這樣的出身
[00:14:48.600 --> 00:14:51.600]  我們在這裡就要停一停
[00:14:51.600 --> 00:14:53.600]  就說我不知道你的出身是怎麼樣
[00:14:53.600 --> 00:14:54.600]  我相信你坐在這裡
[00:14:54.600 --> 00:14:57.600]  比我們以前來留學很幸福
[00:14:57.600 --> 00:14:59.600]  我們以前一來就要去打工
[00:14:59.600 --> 00:15:01.600]  因為拿著幾百塊錢來
[00:15:01.600 --> 00:15:03.600]  那時候每個人都窮的
[00:15:03.600 --> 00:15:05.600]  因為我們來的那個年代
[00:15:05.600 --> 00:15:07.600]  是香港的60年代70年代
[00:15:07.600 --> 00:15:08.600]  每個人都窮的
[00:15:08.600 --> 00:15:10.600]  來這裡就馬上打工
[00:15:10.600 --> 00:15:11.600]  是半工讀的
[00:15:11.600 --> 00:15:12.600]  我也是半工讀的
[00:15:12.600 --> 00:15:14.600]  吳醫生我相信他也是半工讀的
[00:15:14.600 --> 00:15:16.600]  但今天你們來
[00:15:16.600 --> 00:15:18.600]  你們的父母可以供養你
[00:15:18.600 --> 00:15:20.600]  有些人一來就不僅買車
[00:15:20.600 --> 00:15:21.600]  還買房子
[00:15:21.600 --> 00:15:22.600]  我們很羨慕
[00:15:22.600 --> 00:15:24.600]  我不知道你的出身是怎麼樣
[00:15:24.600 --> 00:15:27.600]  我們當中可能有些人出身是很寒冽
[00:15:27.600 --> 00:15:30.600]  有些人可能你的出身很坎坷
[00:15:30.600 --> 00:15:33.600]  有些人是在你的生命的初期
[00:15:33.600 --> 00:15:37.600]  可能你面對有些事情是很不好的
[00:15:37.600 --> 00:15:39.600]  你可以說這些是命運
[00:15:39.600 --> 00:15:43.600]  不過我們基督徒就不是很相信這些是命運
[00:15:43.600 --> 00:15:46.600]  我們相信我們的一生都在神的手中
[00:15:46.600 --> 00:15:48.600]  我們發生在我們生命上的事情
[00:15:48.600 --> 00:15:50.600]  不論是好壞
[00:15:50.600 --> 00:15:52.600]  都有神的意思在裡面
[00:15:52.600 --> 00:15:53.600]  都是好的
[00:15:53.600 --> 00:15:56.600]  表面不好的東西都是可以好的
[00:15:56.600 --> 00:15:57.600]  所以我們
[00:15:57.600 --> 00:15:59.600]  無論我們的出身是怎麼樣
[00:15:59.600 --> 00:16:02.600]  無論我們面對是什麼問題
[00:16:02.600 --> 00:16:04.600]  我們是不需要灰心喪志
[00:16:04.600 --> 00:16:07.600]  我們是不需要氣餒
[00:16:07.600 --> 00:16:09.600]  因為神愛我們每一個人
[00:16:09.600 --> 00:16:11.600]  我們每一個人的生命
[00:16:11.600 --> 00:16:13.600]  在神的手中都是寶貴
[00:16:13.600 --> 00:16:17.600]  神在你的生命當中有一個美好的安排
[00:16:17.600 --> 00:16:20.600]  不單止是給你讀好的學校
[00:16:20.600 --> 00:16:21.600]  是給你有好的事業
[00:16:21.600 --> 00:16:23.600]  是給你將來有好的家庭
[00:16:23.600 --> 00:16:24.600]  神愛我們
[00:16:24.600 --> 00:16:27.600]  神要改變我們每一個人的生命
[00:16:27.600 --> 00:16:28.600]  神要我們認識祂
[00:16:28.600 --> 00:16:30.600]  神要將那個生命
[00:16:30.600 --> 00:16:33.600]  豐盛的生命賜給我們每一個人
[00:16:33.600 --> 00:16:35.600]  然後神愛我們每一個人
[00:16:35.600 --> 00:16:36.600]  愛到什麼地步呢
[00:16:36.600 --> 00:16:39.600]  祂賜給我們的是一個永恆在我們裡面
[00:16:39.600 --> 00:16:42.600]  我們每一個人的靈魂都是永恆
[00:16:42.600 --> 00:16:44.600]  然後當這個身體將來
[00:16:44.600 --> 00:16:46.600]  今天你十幾歲、二十歲
[00:16:46.600 --> 00:16:47.600]  你的身體非常好
[00:16:47.600 --> 00:16:50.600]  有一天你的身體會老化、會衰偽
[00:16:50.600 --> 00:16:52.600]  有一天你的身體會在地上埋葬
[00:16:52.600 --> 00:16:55.600]  但是神將來給我們一個新的身體
[00:16:55.600 --> 00:16:56.600]  因為神愛我們
[00:16:56.600 --> 00:16:59.600]  神有美好的計劃在你、在我的身上
[00:16:59.600 --> 00:17:02.600]  神要和我們共度永恆
[00:17:02.600 --> 00:17:03.600]  神愛你、愛我
[00:17:03.600 --> 00:17:04.600]  愛到一個地步
[00:17:04.600 --> 00:17:06.600]  神說我要永遠和他在一起
[00:17:06.600 --> 00:17:07.600]  但你要認識他
[00:17:07.600 --> 00:17:09.600]  你要和他建立這個關係
[00:17:09.600 --> 00:17:11.600]  所以當我們看到彈爾利
[00:17:11.600 --> 00:17:13.600]  開始的時候是那麼坎坷
[00:17:13.600 --> 00:17:15.600]  我們看到彈爾利沒有自暴自棄
