
[00:00:00.000 --> 00:00:04.220]  今天我們思想到耶穌臨死時的禱告
[00:03:30.400 --> 00:03:33.400]  那些人就用牛尿澆醒他
[00:03:33.400 --> 00:03:36.400]  再一次去審訊
[00:03:36.400 --> 00:03:38.400]  三個星期有一天
[00:03:38.400 --> 00:03:40.400]  我弟弟起來
[00:03:40.400 --> 00:03:45.400]  發覺媽媽掉頸死了
[00:03:45.400 --> 00:03:47.400]  現在我們會知道
[00:03:47.400 --> 00:03:50.400]  為什麼他會自殺死
[00:03:50.400 --> 00:03:54.400]  不只是怕受這個糟蹋
[00:03:54.400 --> 00:03:56.400]  怕受這個傷害
[00:03:56.400 --> 00:04:00.400]  而是逼他寫信給我爸爸
[00:04:00.400 --> 00:04:02.400]  叫他回去
[00:04:02.400 --> 00:04:05.400]  他為了他丈夫
[00:04:05.400 --> 00:04:09.400]  為了仍然留在香港的我和我姐姐
[00:04:09.400 --> 00:04:13.400]  去接受這些痛苦的審訊
[00:04:13.400 --> 00:04:17.400]  最後原諒至盡
[00:04:17.400 --> 00:04:20.400]  母親在我們一家
[00:04:20.400 --> 00:04:22.400]  是一個偉大的英雄
[00:04:22.400 --> 00:04:25.400]  是一個殉道者
[00:04:25.400 --> 00:04:28.400]  是一個光榮的標誌
[00:04:28.400 --> 00:04:30.400]  本來是一件很殘酷
[00:04:30.400 --> 00:04:33.400]  很慘的一個死亡
[00:04:33.400 --> 00:04:36.400]  在我們所有家人來看
[00:04:36.400 --> 00:04:40.400]  這是一個光榮的標誌
[00:04:40.400 --> 00:04:44.400]  我們看到一件很弔詭性的真理
[00:04:44.400 --> 00:04:46.400]  死亡是真靈
[00:04:46.400 --> 00:04:47.400]  是不受歡迎
[00:04:47.400 --> 00:04:49.400]  是害怕的
[00:04:49.400 --> 00:04:53.400]  中國人說死有輕於鴻毛
[00:04:53.400 --> 00:04:55.400]  重於泰山
[00:04:55.400 --> 00:04:58.400]  我們看看Steven Coe
[00:04:58.400 --> 00:05:00.400]  我相信Steven Coe在我們中間
[00:05:00.400 --> 00:05:01.400]  你所認識
[00:05:01.400 --> 00:05:04.400]  你的形象裏面所認識的Steven Coe
[00:05:04.400 --> 00:05:06.400]  是一個甚麼樣的人
[00:05:06.400 --> 00:05:07.400]  開朗
[00:05:07.400 --> 00:05:09.400]  有勁
[00:05:09.400 --> 00:05:12.400]  有愛心
[00:05:12.400 --> 00:05:15.400]  一幕很有恩賜的一個人
[00:05:15.400 --> 00:05:17.400]  在我們中間的兩三年
[00:05:17.400 --> 00:05:19.400]  大家有目共睹
[00:05:19.400 --> 00:05:23.400]  就算當他發現他患上了第四期的癌病
[00:05:23.400 --> 00:05:25.400]  在加拿大幾乎死亡
[00:05:25.400 --> 00:05:27.400]  然後飛機把他運下來
[00:05:27.400 --> 00:05:29.400]  隔了兩個月之後
[00:05:29.400 --> 00:05:32.400]  他的治療好像恢復了
[00:05:32.400 --> 00:05:34.400]  看著他增加了十幾二十磅
[00:05:34.400 --> 00:05:35.400]  又走來走去
[00:05:35.400 --> 00:05:37.400]  又去這裏探訪
[00:05:37.400 --> 00:05:43.400]  又去殺這裏的一些囤妻
[00:05:43.400 --> 00:05:45.400]  但其實
[00:05:45.400 --> 00:05:46.400]  我們看看一件事
[00:05:46.400 --> 00:05:47.400]  現在回想起來
[00:05:47.400 --> 00:05:50.400]  真的相當有趣
[00:05:50.400 --> 00:05:52.400]  在大概四五年前
[00:05:52.400 --> 00:05:56.400]  我有機會去探望Steven的時候
[00:05:56.400 --> 00:06:00.400]  是他人生最低沉的低谷
[00:06:00.400 --> 00:06:02.400]  他已經失業三年
[00:06:02.400 --> 00:06:06.400]  他本來是做高科技
[00:06:06.400 --> 00:06:09.400]  失業三年
[00:06:09.400 --> 00:06:13.400]  在人生的最低谷當中
[00:06:13.400 --> 00:06:17.400]  患上了抑鬱病
[00:06:17.400 --> 00:06:18.400]  每天他告訴我
[00:06:18.400 --> 00:06:20.400]  他捱過
[00:06:20.400 --> 00:06:23.400]  他沒有自信心
[00:06:23.400 --> 00:06:26.400]  連開車他都不敢開
[00:06:26.400 --> 00:06:29.400]  每天是這樣捱過
[00:06:29.400 --> 00:06:32.400]  我就跟Steven說
[00:06:32.400 --> 00:06:35.400]  不如你來我們教會
[00:06:35.400 --> 00:06:38.400]  我們一起在唐人堂搞一個革命
[00:06:38.400 --> 00:06:40.400]  一起去將耶穌基督的福音
[00:06:40.400 --> 00:06:43.400]  大給予人
[00:06:43.400 --> 00:06:45.400]  他毅然答應
[00:06:45.400 --> 00:06:47.400]  雖然薪水微薄
[00:06:47.400 --> 00:06:49.400]  但他來
[00:06:49.400 --> 00:06:51.400]  Diana告訴我
[00:06:51.400 --> 00:06:54.400]  他上班三天
[00:06:54.400 --> 00:06:58.400]  他發覺Steven好像另外一個人一樣
[00:06:58.400 --> 00:07:00.400]  他的焦慮沒有了
[00:07:00.400 --> 00:07:02.400]  他的抑鬱沒有了
[00:07:02.400 --> 00:07:05.400]  神給他離開人生裡面
[00:07:05.400 --> 00:07:07.400]  最後這兩三年
[00:07:07.400 --> 00:07:11.400]  是他最精彩的這三年
[00:07:11.400 --> 00:07:13.400]  他的死
[00:07:13.400 --> 00:07:16.400]  帶給我們很多人的激勵
[00:07:16.400 --> 00:07:17.400]  他的離開
[00:07:17.400 --> 00:07:19.400]  帶給我們很多人的鼓勵
[00:07:19.400 --> 00:07:20.400]  好像上個星期
[00:07:20.400 --> 00:07:24.400]  我們去紀念他的時候
[00:07:24.400 --> 00:07:27.400]  很多人是因為Steven的緣故
[00:07:27.400 --> 00:07:29.400]  受到激勵
[00:07:29.400 --> 00:07:31.400]  所以我們發覺死亡
[00:07:31.400 --> 00:07:33.400]  似乎是一個令人憎惡
[00:07:33.400 --> 00:07:35.400]  令人恐懼的一件事
[00:07:35.400 --> 00:07:36.400]  在歷史裡面
[00:07:36.400 --> 00:07:37.400]  在見證裡面
[00:07:37.400 --> 00:07:39.400]  我看到很多很多的人
[00:07:39.400 --> 00:07:41.400]  好像將死亡美化過來
[00:07:41.400 --> 00:07:44.400]  讓我想起小時候讀文天祥的那首歌
[00:07:44.400 --> 00:07:46.400]  文天祥是一個什麼人呢
[00:07:46.400 --> 00:07:48.400]  他被蒙古人抓住
[00:07:48.400 --> 00:07:49.400]  坐牢坐了三年
[00:07:49.400 --> 00:07:52.400]  受盡極大的痛苦和虐待
[00:07:52.400 --> 00:07:54.400]  他仍然死守不屈
[00:07:54.400 --> 00:07:57.400]  寫了名垂千古的靜氣歌
[00:07:57.400 --> 00:07:59.400]  小時候讀的時候
[00:07:59.400 --> 00:08:00.400]  讀起來
[00:08:00.400 --> 00:08:02.400]  哇!好激動
[00:08:02.400 --> 00:08:03.400]  天地有靜氣
[00:08:03.400 --> 00:08:05.400]  雜言負流刑
[00:08:05.400 --> 00:08:06.400]  下則為河岸
[00:08:06.400 --> 00:08:08.400]  上則為日升
[00:08:08.400 --> 00:08:09.400]  於人若好言
[00:08:09.400 --> 00:08:12.400]  沛腐失蒼茗
[00:08:12.400 --> 00:08:16.400]  王路當清兒
[00:08:16.400 --> 00:08:18.400]  陷和吐未停
[00:08:18.400 --> 00:08:20.400]  是窮折乃見
[00:08:20.400 --> 00:08:22.400]  一日圖
[00:08:22.400 --> 00:08:24.400]  一日誰丹青
[00:08:24.400 --> 00:08:26.400]  接著說一連串在歷史裡面的人
[00:08:26.400 --> 00:08:28.400]  如何在死亡當中
[00:08:28.400 --> 00:08:30.400]  是轟轟烈烈地死的
[00:08:30.400 --> 00:08:32.400]  再齊有太史簡
[00:08:32.400 --> 00:08:33.400]  再進有董湖畢
[00:08:33.400 --> 00:08:34.400]  再秦有張良徐
[00:08:34.400 --> 00:08:36.400]  再漢有蘇武子
[00:08:36.400 --> 00:08:38.400]  然後他講了一句
[00:08:38.400 --> 00:08:42.400]  非常非常精彩的說話
[00:08:42.400 --> 00:08:45.400]  當其冠日月
[00:08:45.400 --> 00:08:48.400]  生死按足輪
[00:08:48.400 --> 00:08:55.400]  死亡製造了很多英雄學見
[00:08:55.400 --> 00:08:57.400]  很多烈士
[00:08:57.400 --> 00:09:01.400]  但是奇怪的地方
[00:09:01.400 --> 00:09:03.400]  在我們剛才所讀的聖經
[00:09:03.400 --> 00:09:06.400]  耶穌面對死亡的時候
[00:09:06.400 --> 00:09:09.400]  我們所看到的耶穌是一個什麼呢?
[00:09:09.400 --> 00:09:11.400]  令我們大感詫異的
[00:09:11.400 --> 00:09:14.400]  那個稱為尼塞亞
[00:09:14.400 --> 00:09:16.400]  稱為神的兒子
[00:09:16.400 --> 00:09:19.400]  在赫西瑪利縣祈禱的時候
[00:09:19.400 --> 00:09:21.400]  聖經說他極其傷痛
[00:09:21.400 --> 00:09:23.400]  汗流如血
[00:09:23.400 --> 00:09:26.400]  就算在頂十字架死的時候
[00:09:26.400 --> 00:09:27.400]  他大聲地說
[00:09:27.400 --> 00:09:28.400]  神啊神啊
[00:09:28.400 --> 00:09:30.400]  為什麼你在這個時候離棄我
[00:09:30.400 --> 00:09:32.400]  在赫西瑪利縣的祈禱
[00:09:32.400 --> 00:09:35.400]  我們看不到有半點英雄的跡象
[00:09:35.400 --> 00:09:38.400]  比起英雄本色的Mark哥
[00:09:38.400 --> 00:09:41.400]  耶穌似乎信息得多
[00:09:41.400 --> 00:09:44.400]  我們看不到有半點的豪言之氣
[00:09:44.400 --> 00:09:46.400]  更說不上所謂
[00:09:46.400 --> 00:09:48.400]  當其冠日月生死安卓聯
[00:09:48.400 --> 00:09:50.400]  我們會問
[00:09:50.400 --> 00:09:52.400]  為什麼耶穌好像很內釀呢?
[00:09:52.400 --> 00:09:54.400]  為什麼耶穌好像很害怕呢?
[00:09:54.400 --> 00:09:56.400]  為什麼很痰痹呢?
[00:09:56.400 --> 00:09:59.400]  在赫西瑪利縣的耶穌的表現
[00:09:59.400 --> 00:10:01.400]  為什麼會這樣呢?
[00:10:01.400 --> 00:10:03.400]  為什麼會令我們有很多人跟隨
[00:10:03.400 --> 00:10:05.400]  為什麼耶穌會這樣死呢?
[00:10:05.400 --> 00:10:07.400]  看不到有半點英雄
[00:10:07.400 --> 00:10:10.400]  看不到有半點豪言之氣
[00:10:10.400 --> 00:10:13.400]  但是同時他有奇怪
[00:10:13.400 --> 00:10:16.400]  祈禱的時候告訴門徒
[00:10:16.400 --> 00:10:19.400]  你們要小心免得入了迷惑
[00:10:19.400 --> 00:10:21.400]  今天我們就去研讀
[00:10:21.400 --> 00:10:23.400]  耶穌臨死
[00:10:23.400 --> 00:10:25.400]  祂對死亡的看法
[00:10:25.400 --> 00:10:27.400]  和迷惑有什麼關係
[00:10:27.400 --> 00:10:30.400]  其實非常精彩
[00:10:30.400 --> 00:10:35.400]  首先我們看看第39至40節
[00:10:35.400 --> 00:10:37.400]  耶穌出來
[00:10:37.400 --> 00:10:39.400]  照常往橄欖山去
[00:10:39.400 --> 00:10:41.400]  門徒也跟隨他
[00:10:41.400 --> 00:10:44.400]  到了那地方就對他們說
[00:10:44.400 --> 00:10:47.400]  你們要禱告免得入了迷惑
[00:10:47.400 --> 00:10:51.400]  在聖經裡面我們看到兩個很鮮明的對比
[00:10:51.400 --> 00:10:54.400]  有兩個很大很強烈的對比
[00:10:54.400 --> 00:10:56.400]  這是什麼對比呢?
[00:10:56.400 --> 00:10:58.400]  照常
[00:10:58.400 --> 00:11:00.400]  即是說天天都是這樣
[00:11:00.400 --> 00:11:02.400]  時常都是這樣照常
[00:11:02.400 --> 00:11:04.400]  一開始就是照常往橄欖山去
[00:11:04.400 --> 00:11:06.400]  另外就是這一刻
[00:11:06.400 --> 00:11:08.400]  照常和這一刻
[00:11:08.400 --> 00:11:09.400]  平時是這樣
[00:11:09.400 --> 00:11:11.400]  這一刻是一個很大的對比
[00:11:11.400 --> 00:11:13.400]  第二個對比就是
[00:11:13.400 --> 00:11:18.400]  禱告和迷惑
[00:11:18.400 --> 00:11:20.400]  首先我們看看第一個對比
[00:11:20.400 --> 00:11:24.400]  照常是表示耶穌一向有這樣的習慣
[00:11:24.400 --> 00:11:27.400]  祂就走到曠野裡面祈禱
[00:11:27.400 --> 00:11:28.400]  五餅二魚
[00:11:28.400 --> 00:11:30.400]  吃飽五千人
[00:11:30.400 --> 00:11:31.400]  名聲大噪
[00:11:31.400 --> 00:11:33.400]  最厲害的時候
[00:11:33.400 --> 00:11:35.400]  好像戰士拿到冠軍
[00:11:35.400 --> 00:11:37.400]  祂不是去遊街
[00:11:37.400 --> 00:11:40.400]  祂去到山頂獨自一個人禱告
[00:11:40.400 --> 00:11:43.400]  耶穌看到很多很多的病人
[00:11:43.400 --> 00:11:46.400]  整個城的人走到耶穌那裡
[00:11:46.400 --> 00:11:48.400]  哇!人山人海
[00:11:48.400 --> 00:11:50.400]  在那個時候可以說是最高峰的時候
[00:11:50.400 --> 00:11:52.400]  但聖經告訴你
[00:11:52.400 --> 00:11:55.400]  祂一早就去到曠野裡面禱告
[00:11:55.400 --> 00:11:57.400]  祂出來傳道之前
[00:11:57.400 --> 00:11:59.400]  祂不是做任何事
[00:11:59.400 --> 00:12:02.400]  祂就去到曠野裡面禁食禱告四十晝夜
[00:12:02.400 --> 00:12:04.400]  和上帝相交
[00:12:04.400 --> 00:12:07.400]  耶穌事實上說了一句話
[00:12:07.400 --> 00:12:11.400]  祂和祂的父神是願而為一
[00:12:11.400 --> 00:12:12.400]  我就是父裡面
[00:12:12.400 --> 00:12:14.400]  父也就是我裡面
[00:12:14.400 --> 00:12:16.400]  來到耶路撒冷
[00:12:16.400 --> 00:12:18.400]  沒有了曠野
[00:12:18.400 --> 00:12:19.400]  祂就去耶路撒冷
[00:12:19.400 --> 00:12:21.400]  對面有一個山叫做鑒欖山
[00:12:21.400 --> 00:12:22.400]  很近的
[00:12:22.400 --> 00:12:25.400]  我去過耶路撒冷兩千
[00:12:25.400 --> 00:12:29.400]  由鑒欖山看到對面就是聖殿山
[00:12:29.400 --> 00:12:32.400]  走上去不是一件很遠的事
[00:12:32.400 --> 00:12:34.400]  聖經裡面就告訴你
[00:12:34.400 --> 00:12:36.400]  路加分21:37
[00:12:36.400 --> 00:12:39.400]  耶穌每天從殿裡教訓人
[00:12:39.400 --> 00:12:43.400]  每晚就回到鑒欖山住宿
[00:12:43.400 --> 00:12:46.400]  白天就去聖殿裡面禱告
[00:12:46.400 --> 00:12:49.400]  晚上就回來鑒欖山
[00:12:49.400 --> 00:12:54.400]  馬可夫人就告訴你鑒欖山的八大利那裡過夜
[00:12:54.400 --> 00:12:56.400]  所以路加告訴你
[00:12:56.400 --> 00:13:00.400]  祂常常、如常地去到鑒欖山祈禱
[00:13:00.400 --> 00:13:02.400]  但這一次有點特別
[00:13:02.400 --> 00:13:04.400]  這一刻有點特別
[00:13:04.400 --> 00:13:06.400]  和平常有些不同
[00:13:06.400 --> 00:13:08.400]  通常耶穌祈禱的時候
[00:13:08.400 --> 00:13:10.400]  自己一個人去
[00:13:10.400 --> 00:13:12.400]  但這段聖經就告訴你
[00:13:12.400 --> 00:13:14.400]  祂帶著門徒去
[00:13:14.400 --> 00:13:15.400]  在門徒去的時候
[00:13:15.400 --> 00:13:17.400]  臨去之前就對門徒說
[00:13:17.400 --> 00:13:19.400]  在22:28
[00:13:19.400 --> 00:13:21.400]  祂怎樣對門徒說呢?
[00:13:21.400 --> 00:13:23.400]  在我磨練當中
[00:13:23.400 --> 00:13:26.400]  常與我同道的就是你們
[00:13:26.400 --> 00:13:30.400]  門徒看到這是一個很重要的一刻
[00:13:30.400 --> 00:13:33.400]  祂說我在磨練的時候
[00:13:33.400 --> 00:13:35.400]  你們就在我們當中
[00:13:35.400 --> 00:13:38.400]  耶穌是需要有些門徒與祂在一起
[00:13:38.400 --> 00:13:42.400]  但耶穌接著說你們要禱告免得入了迷惑
[00:13:42.400 --> 00:13:45.400]  耶穌是特別說到這個時刻
[00:13:45.400 --> 00:13:47.400]  和平常有點不同
[00:13:47.400 --> 00:13:49.400]  這個時刻是一個什麼時刻?
[00:13:49.400 --> 00:13:53.400]  這個時刻是一個很容易墮入迷惑的時刻
[00:13:53.400 --> 00:13:55.400]  於是我們會問
[00:13:55.400 --> 00:13:57.400]  什麼叫迷惑?
[00:13:57.400 --> 00:13:59.400]  何迷惑之有?
[00:13:59.400 --> 00:14:03.400]  可能中文聖經的翻譯
[00:14:03.400 --> 00:14:05.400]  讓我們想迷惑就是看茶茶
[00:14:05.400 --> 00:14:07.400]  迷惑就是不知道怎麼做
[00:14:07.400 --> 00:14:09.400]  其實那個字不是這個意思
[00:14:09.400 --> 00:14:11.400]  希臘文的字叫Pirasmos
[00:14:11.400 --> 00:14:13.400]  Pirasmos這個字
[00:14:13.400 --> 00:14:15.400]  在22:28
[00:14:15.400 --> 00:14:19.400]  耶穌說在我磨練的時候
[00:14:19.400 --> 00:14:21.400]  你們就與我在一起
[00:14:21.400 --> 00:14:24.400]  磨練的字與迷惑的字是同一個字
[00:14:24.400 --> 00:14:26.400]  就是Pirasmos這個字
[00:14:26.400 --> 00:14:28.400]  Pirasmos是什麼意思?
[00:14:28.400 --> 00:14:30.400]  試探
[00:14:30.400 --> 00:14:32.400]  是試探
[00:14:32.400 --> 00:14:34.400]  耶穌這一刻告訴你
[00:14:34.400 --> 00:14:36.400]  是一個試探的時刻
[00:14:36.400 --> 00:14:38.400]  所以你們要警醒
[00:14:38.400 --> 00:14:41.400]  免得墮入這個試探當中
[00:14:41.400 --> 00:14:44.400]  耶穌告訴你這一刻與有一個不同
[00:14:44.400 --> 00:14:46.400]  這是一個特別的試探的地方
[00:14:46.400 --> 00:14:47.400]  一想到試探
[00:14:47.400 --> 00:14:49.400]  我們就想到耶穌最初出來傳道的時候
[00:14:49.400 --> 00:14:54.400]  魔鬼帶著耶穌在曠野裡祈禱
[00:14:54.400 --> 00:14:56.400]  魔鬼就試探耶穌
[00:14:56.400 --> 00:14:58.400]  試探耶穌三樣東西
[00:14:58.400 --> 00:15:00.400]  第一樣是魔鬼對耶穌說
[00:15:00.400 --> 00:15:02.400]  你若是神的兒子
[00:15:02.400 --> 00:15:06.400]  可以吩咐這些石頭變成食物
[00:15:06.400 --> 00:15:08.400]  我們就瞎了眼
[00:15:08.400 --> 00:15:10.400]  魔鬼試探耶穌是什麼?
[00:15:10.400 --> 00:15:13.400]  將這些石頭變成食物
[00:15:13.400 --> 00:15:15.400]  大家想一想
[00:15:15.400 --> 00:15:17.400]  如果耶穌真的將石頭變成食物
[00:15:17.400 --> 00:15:19.400]  他有沒有犯罪?
[00:15:19.400 --> 00:15:22.400]  當然沒有犯罪
[00:15:22.400 --> 00:15:26.400]  耶穌第一個神蹟就是將水變成酒
[00:15:26.400 --> 00:15:28.400]  既然可以將水變成酒
[00:15:28.400 --> 00:15:31.400]  為什麼不可以將石頭變成食物?
[00:15:31.400 --> 00:15:33.400]  而且我覺得
[00:15:33.400 --> 00:15:35.400]  水變成酒
[00:15:35.400 --> 00:15:37.400]  是不及石頭變成食物那麼重要
[00:15:37.400 --> 00:15:39.400]  不喝酒是不死的
[00:15:39.400 --> 00:15:41.400]  不吃飯是會死的
[00:15:41.400 --> 00:15:43.400]  最基本是糧食
[00:15:43.400 --> 00:15:45.400]  是不是?
[00:15:45.400 --> 00:15:47.400]  意思是
[00:15:47.400 --> 00:15:51.400]  耶穌說將石頭變成食物
[00:15:51.400 --> 00:15:53.400]  食物字原文的意思是麵包
[00:15:53.400 --> 00:15:55.400]  中文就是飯
[00:15:55.400 --> 00:15:57.400]  意思是耶穌告訴我們
[00:15:57.400 --> 00:16:02.400]  第一次試探耶穌
[00:16:02.400 --> 00:16:04.400]  如果你是上帝的兒子
[00:16:04.400 --> 00:16:07.400]  你將石頭變成食物
[00:16:07.400 --> 00:16:09.400]  如果你有機會去耶路撒亞
[00:16:09.400 --> 00:16:11.400]  去巴勒斯坦
[00:16:11.400 --> 00:16:13.400]  或者去以色列
[00:16:13.400 --> 00:16:15.400]  你會發覺以色列有三樣東西多
[00:16:15.400 --> 00:16:17.400]  第一,牆多
[00:16:17.400 --> 00:16:19.400]  很多牆
[00:16:19.400 --> 00:16:21.400]  所以有一個哭牆
[00:16:21.400 --> 00:16:23.400]  男人在這邊哭,女人在那邊哭
[00:16:23.400 --> 00:16:25.400]  第二,山洞多
[00:16:25.400 --> 00:16:27.400]  很多山洞
[00:16:27.400 --> 00:16:29.400]  第三,石頭多
[00:16:29.400 --> 00:16:31.400]  很多石頭,到處都是石頭
[00:16:31.400 --> 00:16:33.400]  所以巴勒斯坦人一暴動就拿石頭扔
[00:16:33.400 --> 00:16:37.400]  以色列人就拿石頭堆積起來
[00:16:37.400 --> 00:16:39.400]  又建一面牆
[00:16:39.400 --> 00:16:41.400]  這些東西
[00:16:41.400 --> 00:16:45.400]  當石頭是一塊塊的白色的時候
[00:16:45.400 --> 00:16:47.400]  看起來就像麵包
[00:16:47.400 --> 00:16:49.400]  所以耶穌就說
[00:16:49.400 --> 00:16:51.400]  撒旦對耶穌說
[00:16:51.400 --> 00:16:53.400]  如果你是上帝的兒子
[00:16:53.400 --> 00:16:55.400]  將石頭變成食物,變成麵包
[00:16:55.400 --> 00:16:57.400]  撒旦搞什麼鬼
[00:16:57.400 --> 00:16:59.400]  去試探耶穌的什麼東西
[00:16:59.400 --> 00:17:01.400]  其實很精彩
[00:17:01.400 --> 00:17:05.400]  如果用現在的說話說
[00:17:05.400 --> 00:17:07.400]  撒旦走來找耶穌
[00:17:07.400 --> 00:17:09.400]  耶穌說
[00:17:09.400 --> 00:17:11.400]  你現在很餓
[00:17:11.400 --> 00:17:13.400]  耶穌說,是啊,我40天沒吃東西,很餓
[00:17:13.400 --> 00:17:15.400]  撒旦對耶穌說
[00:17:15.400 --> 00:17:19.400]  你看看下面山下的人
[00:17:19.400 --> 00:17:23.400]  成千上萬的人
[00:17:23.400 --> 00:17:25.400]  好像你一樣
[00:17:25.400 --> 00:17:27.400]  都在捱餓
[00:17:27.400 --> 00:17:31.400]  不過不同的地方是
[00:17:31.400 --> 00:17:33.400]  你是自願的捱
[00:17:33.400 --> 00:17:35.400]  他們是被逼的捱
[00:17:35.400 --> 00:17:37.400]  他們窮
[00:17:37.400 --> 00:17:39.400]  他們饑荒
[00:17:39.400 --> 00:17:41.400]  他們沒得吃
[00:17:41.400 --> 00:17:45.400]  如果你是上帝的兒子
[00:17:45.400 --> 00:17:47.400]  不要想什麼叫上十字架
[00:17:47.400 --> 00:17:49.400]  哪有空你十字架
[00:17:49.400 --> 00:17:51.400]  哪有空你聚什麼
[00:17:51.400 --> 00:17:53.400]  如果你真的是上帝的兒子
[00:17:53.400 --> 00:17:55.400]  你將石頭變成食物
[00:17:55.400 --> 00:17:57.400]  變成麵包
[00:17:57.400 --> 00:17:59.400]  然後去給他們
[00:17:59.400 --> 00:18:03.400]  飯都沒得吃
[00:18:03.400 --> 00:18:05.400]  餓死了
[00:18:05.400 --> 00:18:07.400]  誰有空去禮拜堂
[00:18:07.400 --> 00:18:09.400]  誰有空去祈禱
[00:18:09.400 --> 00:18:11.400]  誰有空去說屬靈的話
[00:18:11.400 --> 00:18:13.400]  如果你是上帝的兒子
