
[00:00:00.000 --> 00:00:04.720]  各位靖姐妹平安
[00:02:52.960 --> 00:02:55.680]  所以不是民主黨就是共和黨
[00:02:55.680 --> 00:02:57.040]  帶來的結果
[00:02:57.040 --> 00:02:59.200]  他們被迫都要選出
[00:02:59.200 --> 00:03:03.040]  一個其中一黨勝出的人
[00:03:03.040 --> 00:03:04.480]  做他們的總統
[00:03:04.480 --> 00:03:07.360]  他們的選舉方法是怎樣呢
[00:03:07.360 --> 00:03:09.200]  就是依次序
[00:03:09.200 --> 00:03:10.880]  每一條的問題
[00:03:11.600 --> 00:03:18.800]  就被精英團隊作答
[00:03:18.800 --> 00:03:22.560]  在這麼多個總統當中
[00:03:22.560 --> 00:03:26.240]  你覺得在這種情形下
[00:03:26.240 --> 00:03:28.640]  最出色的是誰
[00:03:28.640 --> 00:03:30.640]  第二出色是誰
[00:03:30.640 --> 00:03:32.320]  第三出色是誰
[00:03:32.320 --> 00:03:34.080]  第四出色是誰
[00:03:34.080 --> 00:03:35.440]  第五出色是誰
[00:03:35.440 --> 00:03:37.760]  這些情形包括第一
[00:03:37.760 --> 00:03:39.680]  在任的時候的表現
[00:03:39.680 --> 00:03:42.000]  第二行政的技能
[00:03:42.000 --> 00:03:43.840]  第三他的軟件
[00:03:43.840 --> 00:03:48.080]  第四他為所有人尋求平等和公義
[00:03:48.080 --> 00:03:48.960]  是不是呢
[00:03:48.960 --> 00:03:50.640]  這是第四
[00:03:50.640 --> 00:03:53.680]  第五就是他經濟管理的能力
[00:03:53.680 --> 00:03:57.120]  第六是他的道德權威
[00:03:57.120 --> 00:03:59.600]  是不是他擺出來
[00:03:59.600 --> 00:04:01.840]  是讓人信服
[00:04:01.840 --> 00:04:05.680]  覺得這個是值得做他們的榜樣的人
[00:04:05.680 --> 00:04:08.720]  第七是公眾的說服力
[00:04:08.720 --> 00:04:11.280]  第八是國際的關係
[00:04:11.280 --> 00:04:13.840]  第九是危機時候
[00:04:13.840 --> 00:04:15.440]  他的領導能力
[00:04:15.440 --> 00:04:18.480]  第十就是和國會的關係
[00:04:18.480 --> 00:04:20.560]  大家可以猜一猜
[00:04:20.560 --> 00:04:27.680]  你相信誰是他們選出來最受歡迎的總統呢
[00:04:27.680 --> 00:04:29.760]  在這麼多屆當中
[00:04:29.760 --> 00:04:31.280]  最受歡迎的
[00:04:31.280 --> 00:04:33.280]  四十多五十屆
[00:04:33.280 --> 00:04:36.480]  是誰是他們最合適的總統呢
[00:04:36.480 --> 00:04:38.160]  你同不同意呢
[00:04:38.160 --> 00:04:39.440]  為什麼
[00:04:39.440 --> 00:04:45.840]  我們今天就要和大家看看出埃及記第二章
[00:04:45.840 --> 00:04:50.960]  我們看到以色列人在最艱難的日子中
[00:04:50.960 --> 00:04:54.160]  特別生出來的男孩子
[00:04:54.160 --> 00:04:58.880]  在一個你可以說九死一生的情況下
[00:04:58.880 --> 00:05:01.440]  他們經過了一段時間
[00:05:01.440 --> 00:05:07.600]  摩西就在這段時間中奇蹟地能夠生存下來
[00:05:07.600 --> 00:05:15.280]  而他的生存就是因為他的父母用一個爐草織成的籃子
[00:05:15.280 --> 00:05:17.200]  加上那些漆油等等
[00:05:17.200 --> 00:05:18.560]  然後將摩西
[00:05:18.560 --> 00:05:21.360]  三個月的摩西放在籃子裏面
[00:05:21.360 --> 00:05:24.720]  就放在那條河裏
[00:05:24.720 --> 00:05:28.720]  藏在那些爐位當中
[00:05:28.720 --> 00:05:31.680]  誰知有一天
[00:05:31.680 --> 00:05:34.960]  法老的女兒
[00:05:34.960 --> 00:05:37.040]  也是公主
[00:05:37.040 --> 00:05:39.600]  出來洗澡的時候
[00:05:39.600 --> 00:05:44.720]  就發現了籃子裏面的這個孩子
[00:05:44.720 --> 00:05:47.280]  她一看
[00:05:47.280 --> 00:05:49.840]  看到是非常可愛
[00:05:49.840 --> 00:05:52.400]  非常俊美
[00:05:52.400 --> 00:05:53.920]  很帥
[00:05:53.920 --> 00:05:57.040]  最後她就叫女僕罵了她
[00:05:57.040 --> 00:06:01.360]  罵了之後就認了這個孩子是她的兒子
[00:06:01.360 --> 00:06:03.920]  然後就在那個時候
[00:06:04.400 --> 00:06:07.200]  摩西的姐姐跟著看著
[00:06:07.200 --> 00:06:12.560]  當聽到公主說要找一個奶媽來養她的時候
[00:06:12.560 --> 00:06:14.240]  她就馬上自動請益
[00:06:14.240 --> 00:06:15.360]  我看你去找
[00:06:15.360 --> 00:06:19.760]  就找了摩西的母親來做她的奶媽
[00:06:19.760 --> 00:06:22.000]  來養摩西
[00:06:22.000 --> 00:06:25.760]  我想在這段時間應該有幾年
[00:06:25.760 --> 00:06:31.280]  摩西的母親有機會和摩西在一起
[00:06:31.280 --> 00:06:35.760]  這個日子絕對不短
[00:06:35.760 --> 00:06:40.000]  直到摩西長大
[00:06:40.000 --> 00:06:42.080]  你可以這樣說
[00:06:42.080 --> 00:06:43.840]  在現今的人來說
[00:06:43.840 --> 00:06:46.000]  到底甚麼叫做大呢?
[00:06:46.000 --> 00:06:48.720]  以前皇帝的子女
[00:06:48.720 --> 00:06:51.760]  一般來說去到十歲八歲
[00:06:51.760 --> 00:06:53.680]  她都是還沒有甩的
[00:06:53.680 --> 00:06:56.240]  一直都有個奶媽跟著她
[00:06:56.240 --> 00:06:59.440]  我相信摩西同樣都是一樣
[00:06:59.440 --> 00:07:05.600]  都是一個寵愛的兒子
[00:07:05.600 --> 00:07:07.760]  是因為這個緣故
[00:07:07.760 --> 00:07:09.920]  當他成長的時候
[00:07:09.920 --> 00:07:12.880]  其實他有機會接觸他的奶媽
[00:07:12.880 --> 00:07:17.360]  我也相信他的奶媽口中
[00:07:17.360 --> 00:07:21.680]  她大概知道他一些身世
[00:07:21.680 --> 00:07:25.360]  但我們不清楚到底有多詳細
[00:07:25.360 --> 00:07:28.880]  我們現在就看看摩西長大
[00:07:28.880 --> 00:07:31.120]  發生甚麼事
[00:07:31.120 --> 00:07:35.520]  春埃及記的二章十一、十二節
[00:07:35.520 --> 00:07:37.440]  過了一段日子
[00:07:37.440 --> 00:07:38.800]  摩西長大了
[00:07:38.800 --> 00:07:41.440]  他到他同胞那裏去
[00:07:41.440 --> 00:07:43.360]  看見他這個奴役
[00:07:43.360 --> 00:07:47.120]  他又看見一個埃及人打死他的同胞
[00:07:47.120 --> 00:07:48.880]  一個希伯來
[00:07:48.880 --> 00:07:51.360]  他去到的就是甚麼呢?
[00:07:51.360 --> 00:07:54.720]  就是看到他自己的同胞
[00:07:54.720 --> 00:07:58.080]  他怎知道這些是自己的同胞呢?
[00:07:58.080 --> 00:08:00.640]  我絕對相信
[00:08:00.640 --> 00:08:03.840]  如果不是從他奶媽那裏
[00:08:03.840 --> 00:08:05.440]  他能夠知道
[00:08:05.440 --> 00:08:07.520]  他從何知道呢?
[00:08:07.520 --> 00:08:12.640]  但問題是他奶媽一定會很小心告訴他
[00:08:12.640 --> 00:08:14.720]  你不可以讓人知道
[00:08:14.720 --> 00:08:16.000]  你一讓人知道
[00:08:16.000 --> 00:08:18.320]  你就會被殺等等
[00:08:18.320 --> 00:08:20.480]  摩西因為這樣的緣故
[00:08:20.480 --> 00:08:23.840]  他一直將這個秘密屈在心裏
[00:08:23.840 --> 00:08:26.880]  一直到他長大的時候
[00:08:26.880 --> 00:08:28.880]  他就看到現況
[00:08:28.880 --> 00:08:31.360]  就是以色列人在埃及的地方
[00:08:31.360 --> 00:08:34.560]  經歷那些艱苦的奴役
[00:08:34.560 --> 00:08:39.200]  和無理取鬧的用暴力來對待他們
[00:08:39.200 --> 00:08:41.840]  有一天他就看到一個埃及人
[00:08:41.840 --> 00:08:43.680]  來打他的同胞
[00:08:43.680 --> 00:08:45.440]  就是打希伯來人
[00:08:45.440 --> 00:08:48.080]  他自己左盼右盼
[00:08:48.080 --> 00:08:49.360]  左看右看
[00:08:49.360 --> 00:08:50.560]  看見沒有人了
[00:08:50.560 --> 00:08:53.920]  他就將埃及人打死
[00:08:54.480 --> 00:08:55.920]  藏起了殺徒
[00:08:55.920 --> 00:08:57.360]  埋了他
[00:08:57.360 --> 00:09:00.480]  放在頂子裏
[00:09:00.480 --> 00:09:02.480]  是否正常呢?
[00:09:02.480 --> 00:09:04.480]  我相信
[00:09:04.480 --> 00:09:06.800]  人們看看整個世界
[00:09:06.800 --> 00:09:08.800]  以巴的衝突
[00:09:08.800 --> 00:09:10.800]  你一定會看得見
[00:09:10.800 --> 00:09:12.800]  很正常
[00:09:12.800 --> 00:09:16.320]  當他們的仇恨已經去到這樣的地步的時候
[00:09:16.320 --> 00:09:17.760]  任何一個人
[00:09:17.760 --> 00:09:20.880]  看到一個在欺負他的人
[00:09:20.880 --> 00:09:22.880]  就好像巴勒斯坦人
[00:09:22.880 --> 00:09:25.760]  看見一個以色列人在一個地方
[00:09:25.760 --> 00:09:27.760]  沒有人
[00:09:27.760 --> 00:09:29.760]  你會不會打他呢?
[00:09:29.760 --> 00:09:31.760]  會不會報復呢?
[00:09:31.760 --> 00:09:33.760]  另外以色列人
[00:09:33.760 --> 00:09:35.760]  看到巴勒斯坦人
[00:09:35.760 --> 00:09:37.760]  剛剛被哈馬斯炸過
[00:09:37.760 --> 00:09:39.760]  又傷過
[00:09:39.760 --> 00:09:41.760]  甚至家裏人被擄過
[00:09:41.760 --> 00:09:43.760]  你會不會都報復呢?
[00:09:43.760 --> 00:09:45.760]  我相信
[00:09:45.760 --> 00:09:47.760]  這都是一個很正常的現象
[00:09:47.760 --> 00:09:49.760]  不過
[00:09:49.760 --> 00:09:51.760]  就在一個這樣的情況裏
[00:09:51.760 --> 00:09:53.760]  我們看看
[00:09:53.760 --> 00:09:55.760]  合神心意的領袖
[00:09:55.760 --> 00:09:57.760]  蜀靈領袖
[00:09:57.760 --> 00:09:59.760]  我想很重要的一件事
[00:09:59.760 --> 00:10:01.760]  就是他要清楚
[00:10:01.760 --> 00:10:03.760]  他自己是誰
[00:10:03.760 --> 00:10:05.760]  我們看到在這裏
[00:10:05.760 --> 00:10:07.760]  摩西很清楚
[00:10:07.760 --> 00:10:09.760]  看到他自己
[00:10:09.760 --> 00:10:11.760]  是希伯來人
[00:10:11.760 --> 00:10:13.760]  但因為他很清楚
[00:10:13.760 --> 00:10:15.760]  看到自己是希伯來人
[00:10:15.760 --> 00:10:17.760]  所以變成了這樣的一個緣故
[00:10:17.760 --> 00:10:19.760]  從他的心裏裏
[00:10:19.760 --> 00:10:21.760]  他就要幫希伯來人
[00:10:21.760 --> 00:10:23.760]  幫以色列人
[00:10:23.760 --> 00:10:25.760]  很可惜
[00:10:25.760 --> 00:10:27.760]  摩西只是看到
[00:10:27.760 --> 00:10:29.760]  他是一個希伯來人
[00:10:29.760 --> 00:10:31.760]  他是一個以色列人
[00:10:31.760 --> 00:10:33.760]  但他看不到
[00:10:33.760 --> 00:10:35.760]  同時
[00:10:35.760 --> 00:10:37.760]  他是神的兒女
[00:10:37.760 --> 00:10:39.760]  他是神所做的
[00:10:39.760 --> 00:10:41.760]  又看不到
[00:10:41.760 --> 00:10:43.760]  那些拉吉人
[00:10:43.760 --> 00:10:45.760]  其實同時
[00:10:45.760 --> 00:10:47.760]  都是神按照他的形象
[00:10:47.760 --> 00:10:49.760]  形式所做的人
[00:10:49.760 --> 00:10:53.760]  更加看不到
[00:10:53.760 --> 00:10:55.760]  其實當我看到
[00:10:55.760 --> 00:10:57.760]  埃及的人也好
[00:10:57.760 --> 00:10:59.760]  什麼也好
[00:10:59.760 --> 00:11:01.760]  都是從他們的老祖宗那裏來
[00:11:01.760 --> 00:11:03.760]  實際上
[00:11:03.760 --> 00:11:05.760]  今天的阿拉伯人
[00:11:05.760 --> 00:11:07.760]  和以色列人
[00:11:07.760 --> 00:11:09.760]  是同出一源
[00:11:09.760 --> 00:11:11.760]  就是阿巴拉罕
[00:11:11.760 --> 00:11:13.760]  的後代
[00:11:13.760 --> 00:11:15.760]  就是因為他看不到
[00:11:15.760 --> 00:11:17.760]  看錯了
[00:11:17.760 --> 00:11:19.760]  不是按神的心意
[00:11:19.760 --> 00:11:23.760]  神要求我們每一個人
[00:11:23.760 --> 00:11:25.760]  對待任何外族的人
[00:11:25.760 --> 00:11:27.760]  都應該看他
[00:11:27.760 --> 00:11:29.760]  是按照神的形象和樣式
[00:11:29.760 --> 00:11:31.760]  所做的
[00:11:31.760 --> 00:11:33.760]  你看不起他
[00:11:33.760 --> 00:11:35.760]  其實就是看不起神
[00:11:35.760 --> 00:11:37.760]  你羞辱他就是羞辱神
[00:11:37.760 --> 00:11:39.760]  是因為這樣的緣故
[00:11:39.760 --> 00:11:41.760]  帶來的結果
[00:11:41.760 --> 00:11:43.760]  就是逐與逐
[00:11:43.760 --> 00:11:45.760]  很多問題會產生
[00:11:45.760 --> 00:11:47.760]  仇恨會產生
[00:11:47.760 --> 00:11:49.760]  廝殺會產生
[00:11:49.760 --> 00:11:51.760]  殘害會產生
[00:11:51.760 --> 00:11:53.760]  我們今天就看看
[00:11:53.760 --> 00:11:55.760]  今天的以色列人又是怎樣呢?
[00:11:55.760 --> 00:11:57.760]  各位兄弟姐妹
[00:11:57.760 --> 00:11:59.760]  有很多人
[00:11:59.760 --> 00:12:01.760]  他看不到這個重要性
[00:12:01.760 --> 00:12:03.760]  如果我們看不到
[00:12:03.760 --> 00:12:05.760]  這個重要性
[00:12:05.760 --> 00:12:07.760]  就是我們全部是神按照他的形象
[00:12:07.760 --> 00:12:09.760]  樣式所做的
[00:12:09.760 --> 00:12:11.760]  我們在神的裏面
[00:12:11.760 --> 00:12:13.760]  我們都是一家人
[00:12:13.760 --> 00:12:15.760]  我們在這個地球上生存的人
[00:12:15.760 --> 00:12:17.760]  全部
[00:12:17.760 --> 00:12:19.760]  我們都可以說
[00:12:19.760 --> 00:12:21.760]  完完全全
[00:12:21.760 --> 00:12:23.760]  同樣面對
[00:12:23.760 --> 00:12:25.760]  一切的問題
[00:12:25.760 --> 00:12:27.760]  如果這個地球出現問題
[00:12:27.760 --> 00:12:29.760]  你和我都會遭殃
[00:12:29.760 --> 00:12:31.760]  不要以為國家自掃門前雪
[00:12:31.760 --> 00:12:33.760]  我們可以搞定
[00:12:33.760 --> 00:12:35.760]  不是的
[00:12:35.760 --> 00:12:37.760]  這個地球已經沒有分
[00:12:37.760 --> 00:12:39.760]  你是哪個國家的人
[00:12:39.760 --> 00:12:41.760]  我們的天氣
[00:12:41.760 --> 00:12:43.760]  每一個國家都會受影響
[00:12:43.760 --> 00:12:45.760]  環境的破裂
[00:12:45.760 --> 00:12:47.760]  天災日禍
[00:12:47.760 --> 00:12:49.760]  每個國家都受影響
[00:12:49.760 --> 00:12:51.760]  你就看看
[00:12:51.760 --> 00:12:53.760]  俄烏的戰爭
[00:12:53.760 --> 00:12:55.760]  以巴的戰爭
[00:12:55.760 --> 00:12:57.760]  帶來的禍害
[00:12:57.760 --> 00:12:59.760]  何止是他兩國
[00:12:59.760 --> 00:13:01.760]  是整個世界都受到災殃
[00:13:01.760 --> 00:13:03.760]  如果我們看到這些
[00:13:03.760 --> 00:13:05.760]  我們就更加清楚
[00:13:05.760 --> 00:13:07.760]  可惜的
[00:13:07.760 --> 00:13:09.760]  很多人看不到
[00:13:09.760 --> 00:13:11.760]  甚至窄到一個地步
[00:13:11.760 --> 00:13:13.760]  只是我家人
[00:13:13.760 --> 00:13:15.760]  這些才是
[00:13:15.760 --> 00:13:17.760]  我要幫的人
[00:13:17.760 --> 00:13:19.760]  不是我家人
[00:13:19.760 --> 00:13:21.760]  就不幫
[00:13:21.760 --> 00:13:23.760]  甚至有些甚至說到
[00:13:23.760 --> 00:13:25.760]  在家裏面
[00:13:25.760 --> 00:13:27.760]  爸爸如果有幾個太太的時候
[00:13:27.760 --> 00:13:29.760]  只是我媽媽生的
[00:13:29.760 --> 00:13:31.760]  這些才是我值得幫的
[00:13:31.760 --> 00:13:33.760]  不是我媽媽生的
[00:13:33.760 --> 00:13:35.760]  全部都不值得我幫
[00:13:35.760 --> 00:13:37.760]  帶來的結果怎樣呢
[00:13:37.760 --> 00:13:39.760]  歷代的皇朝
[00:13:39.760 --> 00:13:41.760]  我剛剛去完
[00:13:41.760 --> 00:13:43.760]  羅馬
[00:13:43.760 --> 00:13:45.760]  參觀那邊
[00:13:45.760 --> 00:13:47.760]  各方面的東西
[00:13:47.760 --> 00:13:49.760]  我看到一個很可悲的
[00:13:49.760 --> 00:13:51.760]  就是羅馬的海賊
[00:13:51.760 --> 00:13:53.760]  無數
[00:13:53.760 --> 00:13:55.760]  是被自己的人
[00:13:55.760 --> 00:13:57.760]  殺害的
[00:13:57.760 --> 00:13:59.760]  而殺害的人
[00:13:59.760 --> 00:14:01.760]  甚至很多
[00:14:01.760 --> 00:14:03.760]  是有
[00:14:03.760 --> 00:14:05.760]  親屬的關係
[00:14:05.760 --> 00:14:07.760]  親生的關係
[00:14:07.760 --> 00:14:09.760]  又看回
[00:14:09.760 --> 00:14:11.760]  我們的中國
[00:14:11.760 --> 00:14:13.760]  如果你留意看
[00:14:13.760 --> 00:14:15.760]  以前帝王的歷史
[00:14:15.760 --> 00:14:17.760]  你都會發覺
[00:14:17.760 --> 00:14:19.760]  為了要做皇帝
[00:14:19.760 --> 00:14:21.760]  不擇手段
[00:14:21.760 --> 00:14:23.760]  甚至將自己親生的兄弟
[00:14:23.760 --> 00:14:25.760]  都要一個一個除滅
[00:14:25.760 --> 00:14:27.760]  來保住自己皇帝
[00:14:27.760 --> 00:14:29.760]  這個位置
[00:14:29.760 --> 00:14:31.760]  不會失落
[00:14:31.760 --> 00:14:33.760]  來到今天
[00:14:33.760 --> 00:14:35.760]  我們仍然看到
[00:14:35.760 --> 00:14:37.760]  這些現象出現
[00:14:37.760 --> 00:14:41.760]  所以因為這樣的緣故
[00:14:41.760 --> 00:14:43.760]  神要我們認清
[00:14:43.760 --> 00:14:45.760]  我是誰
[00:14:45.760 --> 00:14:47.760]  最重要的
[00:14:47.760 --> 00:14:49.760]  是要我們認清
[00:14:49.760 --> 00:14:51.760]  我們是神所做
[00:14:51.760 --> 00:14:53.760]  是按照祂的形象
[00:14:53.760 --> 00:14:55.760]  樣式所做的人
[00:14:55.760 --> 00:14:57.760]  而全部的人
[00:14:57.760 --> 00:14:59.760]  都是按照祂的形象
[00:14:59.760 --> 00:15:01.760]  否則
[00:15:01.760 --> 00:15:03.760]  會有什麼結果呢?
[00:15:03.760 --> 00:15:05.760]  結果就很簡單
[00:15:05.760 --> 00:15:07.760]  我們看看
[00:15:07.760 --> 00:15:09.760]  摩西打死了
[00:15:09.760 --> 00:15:11.760]  那個埃及人之後
[00:15:11.760 --> 00:15:13.760]  得來的結果是什麼呢?
[00:15:13.760 --> 00:15:15.760]  二章十三節
[00:15:15.760 --> 00:15:17.760]  第二天他出去
[00:15:17.760 --> 00:15:19.760]  看到有兩個希伯來人
[00:15:19.760 --> 00:15:21.760]  在打架
[00:15:21.760 --> 00:15:23.760]  他就對那個凶惡的人說
[00:15:23.760 --> 00:15:25.760]  你為什麼要打你同族的人呢?
[00:15:25.760 --> 00:15:27.760]  你為什麼要打你同族的人呢?
[00:15:27.760 --> 00:15:29.760]  你看到
[00:15:29.760 --> 00:15:31.760]  不認識我們是神
[00:15:31.760 --> 00:15:33.760]  按照祂的形象
[00:15:33.760 --> 00:15:35.760]  樣式所做的結果
[00:15:35.760 --> 00:15:37.760]  你不只是打外族人
[00:15:37.760 --> 00:15:39.760]  你連自己的族人
[00:15:39.760 --> 00:15:41.760]  你都會打
[00:15:41.760 --> 00:15:43.760]  甚至親兄弟都會打
[00:15:43.760 --> 00:15:45.760]  為的是什麼呢?
[00:15:45.760 --> 00:15:47.760]  賺日後戲
[00:15:47.760 --> 00:15:49.760]  為的是錢
[00:15:49.760 --> 00:15:51.760]  是權 是為
[00:15:51.760 --> 00:15:53.760]  不擇手段
[00:15:53.760 --> 00:15:55.760]  然後十四節
[00:15:55.760 --> 00:15:57.760]  他就對你作我們的領袖和審判官
[00:15:57.760 --> 00:15:59.760]  難道你要殺我
[00:15:59.760 --> 00:16:01.760]  像殺埃及人一樣嗎?
[00:16:01.760 --> 00:16:03.760]  摩西就懼怕說
[00:16:03.760 --> 00:16:05.760]  這件事一定是讓人知道了
[00:16:05.760 --> 00:16:07.760]  你會看到
[00:16:07.760 --> 00:16:09.760]  這些以色列人
[00:16:09.760 --> 00:16:11.760]  不單止沒有聽摩西的勸告
[00:16:11.760 --> 00:16:13.760]  他甚至將摩西殺埃及人
[00:16:13.760 --> 00:16:15.760]  為的是幫以色列人出氣
[00:16:15.760 --> 00:16:17.760]  當作是什麼呢?
[00:16:17.760 --> 00:16:19.760]  當作是一件
[00:16:19.760 --> 00:16:21.760]  我拒絕你做我們的領袖
[00:16:21.760 --> 00:16:23.760]  一個這樣的理由
[00:16:23.760 --> 00:16:25.760]  甚至將這件事揚出來
[00:16:25.760 --> 00:16:27.760]  揚出來的結果是什麼呢?
[00:16:27.760 --> 00:16:29.760]  就是摩西岌岌可危
[00:16:29.760 --> 00:16:31.760]  隨時會被埃及人知道
[00:16:31.760 --> 00:16:33.760]  抓了他
[00:16:33.760 --> 00:16:35.760]  在法老那裡
[00:16:35.760 --> 00:16:37.760]  法老就說
[00:16:37.760 --> 00:16:39.760]  你不可以這樣
[00:16:39.760 --> 00:16:41.760]  你不可以這樣
[00:16:41.760 --> 00:16:43.760]  你不可以這樣
[00:16:43.760 --> 00:16:45.760]  你不可以這樣
[00:16:45.760 --> 00:16:47.760]  在法老那裡
[00:16:47.760 --> 00:16:49.760]  法老因為這樣
[00:16:49.760 --> 00:16:51.760]  他就怎樣呢?
[00:16:51.760 --> 00:16:53.760]  15字
[00:16:53.760 --> 00:16:55.760]  法老聽見這件事
[00:16:55.760 --> 00:16:57.760]  就設法要殺摩西
[00:16:57.760 --> 00:16:59.760]  於是摩西就逃走
[00:16:59.760 --> 00:17:01.760]  躲避法老
[00:17:01.760 --> 00:17:03.760]  到了米顛地
[00:17:03.760 --> 00:17:05.760]  坐在正堂
[00:17:05.760 --> 00:17:07.760]  各位領袖
[00:17:07.760 --> 00:17:09.760]  不要以為我們欺負自己的人
[00:17:09.760 --> 00:17:11.760]  不懂得出手
[00:17:11.760 --> 00:17:13.760]  打死其他族的人
[00:17:13.760 --> 00:17:15.760]  這個觀念錯了的時候
[00:17:15.760 --> 00:17:17.760]  帶來的結果
[00:17:17.760 --> 00:17:19.760]  接著這些事會發生在自己身上
[00:17:19.760 --> 00:17:21.760]  接著這些事會發生在自己身上
[00:17:21.760 --> 00:17:23.760]  這些以色列人
[00:17:23.760 --> 00:17:25.760]  不會因為摩西救過以色列人
[00:17:25.760 --> 00:17:27.760]  他就幫他
[00:17:27.760 --> 00:17:29.760]  現在在這裡很清楚
[00:17:29.760 --> 00:17:31.760]  當自己的氣不順的時候
[00:17:31.760 --> 00:17:33.760]  當自己的氣不順的時候
[00:17:33.760 --> 00:17:35.760]  當他要打以色列人
[00:17:35.760 --> 00:17:37.760]  當他要打以色列人
[00:17:37.760 --> 00:17:39.760]  要出氣
[00:17:39.760 --> 00:17:41.760]  摩西就叫他不要打
[00:17:41.760 --> 00:17:43.760]  同樣要將摩西
[00:17:43.760 --> 00:17:45.760]  拿來做出氣袋
[00:17:45.760 --> 00:17:47.760]  要養了他
[00:17:47.760 --> 00:17:49.760]  殺死埃及人
[00:17:49.760 --> 00:17:51.760]  這件事出來
[00:17:51.760 --> 00:17:53.760]  就是因為這樣的緣故
[00:17:53.760 --> 00:17:55.760]  法老就知道了
[00:17:55.760 --> 00:17:57.760]  就要殺摩西
[00:17:57.760 --> 00:17:59.760]  我們感覺到
[00:17:59.760 --> 00:18:01.760]  這件事是非常可悲的事
[00:18:01.760 --> 00:18:03.760]  這件事是非常可悲的事
[00:18:03.760 --> 00:18:05.760]  有沒有看到今天
[00:18:05.760 --> 00:18:07.760]  很多人在說
[00:18:07.760 --> 00:18:09.760]  過去
[00:18:09.760 --> 00:18:11.760]  殺害中國人
[00:18:11.760 --> 00:18:13.760]  最多最多的
[00:18:13.760 --> 00:18:15.760]  是哪個族裔人呢
[00:18:15.760 --> 00:18:19.760]  不是日本人
[00:18:19.760 --> 00:18:23.760]  不是八國聯軍
[00:18:23.760 --> 00:18:25.760]  是中國人自己
[00:18:25.760 --> 00:18:27.760]  同樣在美國
[00:18:27.760 --> 00:18:29.760]  同樣在美國
[00:18:29.760 --> 00:18:31.760]  美國死的最多
[00:18:31.760 --> 00:18:33.760]  是死在哪些國的人手上呢
