
[00:00:00.000 --> 00:00:03.000]  各位嘉賓 各位靈姐妹
[00:01:56.500 --> 00:01:58.500]  就羨慕那種榮華
[00:01:58.500 --> 00:02:02.500]  再到金鐘就夢想發財
[00:02:02.500 --> 00:02:04.500]  然後最後到九龍塘
[00:02:04.500 --> 00:02:08.500]  就希望有個美麗的家園
[00:02:08.500 --> 00:02:10.500]  經過沙田馬場
[00:02:10.500 --> 00:02:12.500]  突然之間雄心勃勃
[00:02:12.500 --> 00:02:16.500]  很想能夠將來飛黃騰達
[00:02:16.500 --> 00:02:18.500]  突然之間這個時候在廣播報
[00:02:18.500 --> 00:02:20.500]  有個聲音傳入耳中
[00:02:20.500 --> 00:02:24.500]  說「乘客你好 下一站是粉嶺」
[00:02:24.500 --> 00:02:28.500]  即是和合石快到了
[00:02:28.500 --> 00:02:29.500]  當我們想到人生的時候
[00:02:29.500 --> 00:02:31.500]  可能想到很多不同的計劃
[00:02:31.500 --> 00:02:34.500]  可能想到我退休之後
[00:02:34.500 --> 00:02:36.500]  要做些什麼工作
[00:02:36.500 --> 00:02:38.500]  或者讀書的人就想想
[00:02:38.500 --> 00:02:39.500]  將來想做什麼
[00:02:39.500 --> 00:02:42.500]  找一份什麼理想的職業
[00:02:42.500 --> 00:02:43.500]  找工作的人就想想
[00:02:43.500 --> 00:02:44.500]  做工作的人就想想
[00:02:44.500 --> 00:02:47.500]  我有沒有辦法可以升到管理階層
[00:02:47.500 --> 00:02:50.500]  我們總會對自己有些期望
[00:02:50.500 --> 00:02:52.500]  如果沒有期望可能才會更加害怕
[00:02:52.500 --> 00:02:53.500]  你總會想想
[00:02:53.500 --> 00:02:54.500]  我下一步會怎樣
[00:02:54.500 --> 00:02:56.500]  明日會怎樣呢
[00:02:56.500 --> 00:02:59.500]  不過很少人想到明日以後
[00:02:59.500 --> 00:03:02.500]  明日到了之後
[00:03:02.500 --> 00:03:03.500]  明日是什麼呢
[00:03:03.500 --> 00:03:05.500]  我們很少會繼續這樣想下去
[00:03:05.500 --> 00:03:07.500]  不如我們試試看這段經文
[00:03:07.500 --> 00:03:10.500]  看這段的主角 財主
[00:03:10.500 --> 00:03:13.500]  聖經的標題叫做無知的財主
[00:03:13.500 --> 00:03:14.500]  請你翻開聖經
[00:03:14.500 --> 00:03:17.500]  路加十二章十六到二十一節
[00:03:17.500 --> 00:03:22.500]  這段經文傳統叫做貪心的財主
[00:03:22.500 --> 00:03:24.500]  標題叫做無知的財主
[00:03:24.500 --> 00:03:26.500]  你看看這個標籤
[00:03:26.500 --> 00:03:29.500]  無知和貪心
[00:03:29.500 --> 00:03:31.500]  是不是很適合用在身上呢
[00:03:31.500 --> 00:03:33.500]  首先這段經文說
[00:03:33.500 --> 00:03:34.500]  耶穌說的比喻
[00:03:34.500 --> 00:03:36.500]  那就是說耶穌說的比喻
[00:03:36.500 --> 00:03:38.500]  是有感而發的
[00:03:38.500 --> 00:03:39.500]  上文有些事發生了
[00:03:39.500 --> 00:03:41.500]  所以耶穌說的比喻
[00:03:41.500 --> 00:03:42.500]  在二千年前
[00:03:42.500 --> 00:03:44.500]  耶穌來到世間上的時間
[00:03:44.500 --> 00:03:48.500]  他工作時間只有三十三年
[00:03:48.500 --> 00:03:50.500]  工作時間只有三年多的時候
[00:03:50.500 --> 00:03:51.500]  在這三年多裡
[00:03:51.500 --> 00:03:53.500]  聖經記載了一些事跡
[00:03:53.500 --> 00:03:55.500]  關於他的救贖工作
[00:03:55.500 --> 00:03:57.500]  這段經文的上文就說
[00:03:57.500 --> 00:04:02.500]  有個人來想請耶穌為他分家產
[00:04:02.500 --> 00:04:05.500]  在路加十二章十三節
[00:04:05.500 --> 00:04:06.500]  那耶穌就說
[00:04:06.500 --> 00:04:10.500]  誰人立我作你們的斷舌棺呢
[00:04:10.500 --> 00:04:17.500]  誰人叫我來審判你們分家產的事情呢
[00:04:17.500 --> 00:04:21.500]  然後耶穌有一個結論
[00:04:21.500 --> 00:04:25.500]  他說你們要謹慎自守
[00:04:25.500 --> 00:04:27.500]  免去一切的貪心
[00:04:27.500 --> 00:04:31.500]  因為人的生命不在乎家道豐富
[00:04:31.500 --> 00:04:34.500]  然後耶穌就跟這個人說完之後
[00:04:34.500 --> 00:04:37.500]  其實問題是因為他貪心
[00:04:37.500 --> 00:04:39.500]  所以警戒其他的人
[00:04:39.500 --> 00:04:44.500]  你們要不要為著世間上的財物來分心
[00:04:44.500 --> 00:04:48.500]  因為人生真正的意思不在乎家道豐富
[00:04:48.500 --> 00:04:49.500]  這是一個背景
[00:04:49.500 --> 00:04:51.500]  然後耶穌說一個故事
[00:04:51.500 --> 00:04:52.500]  比喻就是一個故事
[00:04:52.500 --> 00:04:54.500]  他說有一個人很有錢
[00:04:54.500 --> 00:04:56.500]  這個人有錢到
[00:04:56.500 --> 00:04:57.500]  聖經裡面說
[00:04:57.500 --> 00:05:00.500]  其實第十八節我要這麼辦
[00:05:00.500 --> 00:05:03.500]  要把我的倉房拆了
[00:05:03.500 --> 00:05:05.500]  令蓋更大億
[00:05:05.500 --> 00:05:06.500]  其實這個意思
[00:05:06.500 --> 00:05:08.500]  在現在新漢語聖經裡就讀得更加清楚
[00:05:08.500 --> 00:05:11.500]  他說我要把我的倉房
[00:05:11.500 --> 00:05:13.500]  在新漢語聖經的新譯本裡
[00:05:13.500 --> 00:05:15.500]  我要把我這些倉房
[00:05:15.500 --> 00:05:16.500]  其實是中數的
[00:05:16.500 --> 00:05:17.500]  中文比較難表達
[00:05:17.500 --> 00:05:19.500]  所以原本的意思是
[00:05:19.500 --> 00:05:21.500]  他已經有很多倉房
[00:05:21.500 --> 00:05:22.500]  他本身是個財主
[00:05:22.500 --> 00:05:24.500]  但這裡第十六節說
[00:05:24.500 --> 00:05:26.500]  他田產豐盛
[00:05:26.500 --> 00:05:29.500]  其實意思是那一年突然間很豐收
[00:05:29.500 --> 00:05:34.500]  很多想不到的收穫
[00:05:34.500 --> 00:05:36.500]  所以他非常開心
[00:05:36.500 --> 00:05:38.500]  然後就有些計劃
[00:05:38.500 --> 00:05:40.500]  他說他心裡自己說
[00:05:40.500 --> 00:05:42.500]  這麼多的收入
[00:05:42.500 --> 00:05:44.500]  我怎麼擺放呢
[00:05:44.500 --> 00:05:46.500]  特別當時農業社會
[00:05:46.500 --> 00:05:49.500]  農作物是最主要的財富來源
[00:05:49.500 --> 00:05:50.500]  突然間很大豐收
[00:05:50.500 --> 00:05:51.500]  已經很有錢了
[00:05:51.500 --> 00:05:52.500]  所以他的想法就是
[00:05:52.500 --> 00:05:53.500]  不如這樣
[00:05:53.500 --> 00:05:54.500]  我有個辦法
[00:05:54.500 --> 00:05:57.500]  就把我那些很多間的倉房拆了
[00:05:57.500 --> 00:06:01.500]  興建更大的更多的倉房
[00:06:01.500 --> 00:06:03.500]  好好地收我的糧食
[00:06:03.500 --> 00:06:04.500]  我想問你
[00:06:04.500 --> 00:06:11.500]  這樣做算不算貪心呢
[00:06:11.500 --> 00:06:13.500]  如果你住300呎
[00:06:13.500 --> 00:06:16.500]  突然間多了一筆錢
[00:06:16.500 --> 00:06:18.500]  不如我買個大一點的地方
[00:06:18.500 --> 00:06:20.500]  買個600呎的
[00:06:20.500 --> 00:06:22.500]  那是不是貪心呢
[00:06:22.500 --> 00:06:27.500]  如果我本來的入不投資
[00:06:27.500 --> 00:06:28.500]  已經有不錯的回報
[00:06:28.500 --> 00:06:30.500]  那不如我買多一點
[00:06:30.500 --> 00:06:31.500]  買多一點股票
[00:06:31.500 --> 00:06:35.500]  那是不是貪心呢
[00:06:35.500 --> 00:06:36.500]  如果這樣是貪心的話
[00:06:36.500 --> 00:06:38.500]  我們每個人都很貪心
[00:06:38.500 --> 00:06:40.500]  包括教會在內
[00:06:40.500 --> 00:06:41.500]  我們由麻地新年這街
[00:06:41.500 --> 00:06:43.500]  1600呎左右
[00:06:43.500 --> 00:06:44.500]  買個一萬呎的
[00:06:44.500 --> 00:06:46.500]  那是不是貪心呢
[00:06:46.500 --> 00:06:48.500]  教會都貪心
[00:06:48.500 --> 00:06:50.500]  如果這些不算貪心的話
[00:06:50.500 --> 00:06:53.500]  那為什麼財主是貪心呢
[00:06:53.500 --> 00:06:55.500]  他說他很多財富
[00:06:55.500 --> 00:06:56.500]  擺不完
[00:06:56.500 --> 00:06:57.500]  興建大一點的倉庫
[00:06:57.500 --> 00:06:59.500]  那很自然的事
[00:06:59.500 --> 00:07:01.500]  為什麼財富的收成
[00:07:01.500 --> 00:07:03.500]  會不斷的掉地
[00:07:03.500 --> 00:07:04.500]  很自然的
[00:07:04.500 --> 00:07:05.500]  他買更大的倉庫
[00:07:05.500 --> 00:07:07.500]  那為什麼不算貪心呢
[00:07:07.500 --> 00:07:11.500]  那算不算無知呢
[00:07:11.500 --> 00:07:13.500]  這裡的標題說無知
[00:07:13.500 --> 00:07:15.500]  而且經文裡面說
[00:07:15.500 --> 00:07:17.500]  他是無知的人
[00:07:17.500 --> 00:07:18.500]  第20節說
[00:07:18.500 --> 00:07:19.500]  神對他說無知的人
[00:07:19.500 --> 00:07:21.500]  他怎麼無知呢
[00:07:21.500 --> 00:07:23.500]  其實他很有智慧
[00:07:23.500 --> 00:07:24.500]  如果從一個角度來說
[00:07:24.500 --> 00:07:26.500]  他為他的下半生
[00:07:26.500 --> 00:07:28.500]  或者為他未來打算
[00:07:28.500 --> 00:07:30.500]  那有什麼不對呢
[00:07:30.500 --> 00:07:32.500]  這個正正就是
[00:07:32.500 --> 00:07:33.500]  我思想經文的時候
[00:07:33.500 --> 00:07:34.500]  那個關鍵的地方
[00:07:34.500 --> 00:07:37.500]  為什麼上帝說他是無知呢
[00:07:37.500 --> 00:07:39.500]  他無知在哪裡呢
[00:07:39.500 --> 00:07:40.500]  他無知是不是因為他計劃
[00:07:40.500 --> 00:07:42.500]  他將來興建更大的倉庫呢
[00:07:42.500 --> 00:07:43.500]  如果是的話
[00:07:43.500 --> 00:07:46.500]  那我們每個人都很無知
[00:07:46.500 --> 00:07:47.500]  或者相反來說
[00:07:47.500 --> 00:07:48.500]  不計劃是不是更好呢
[00:07:48.500 --> 00:07:50.500]  是不是更聰明呢
[00:07:50.500 --> 00:07:51.500]  當然我們知道
[00:07:51.500 --> 00:07:53.500]  不計劃更無知
[00:07:53.500 --> 00:07:55.500]  英文一句諺語說
[00:07:55.500 --> 00:07:59.500]  Fail to plan is plan to fail
[00:07:59.500 --> 00:08:02.500]  就是說你不能夠好好計劃的話
[00:08:02.500 --> 00:08:05.500]  那你就注定計劃會失敗的
[00:08:05.500 --> 00:08:08.500]  這個是很智慧的說話
[00:08:08.500 --> 00:08:09.500]  為將來計劃
[00:08:09.500 --> 00:08:10.500]  因為我們一生
[00:08:10.500 --> 00:08:12.500]  其實不斷在不同的階段裡面
[00:08:12.500 --> 00:08:15.500]  從未出世計劃的床位
[00:08:15.500 --> 00:08:17.500]  到有床位之後計劃排幼稚園
[00:08:17.500 --> 00:08:19.500]  最好不要生活在北區
[00:08:19.500 --> 00:08:22.500]  然後就不斷計劃
[00:08:22.500 --> 00:08:23.500]  為什麼你跟他排幼稚園呢
[00:08:23.500 --> 00:08:25.500]  因為希望他讀好書
[00:08:25.500 --> 00:08:27.500]  希望將來會更好發展
[00:08:27.500 --> 00:08:29.500]  那是不是叫無知呢
[00:08:29.500 --> 00:08:31.500]  為什麼說他無知呢
[00:08:31.500 --> 00:08:33.500]  這個經文我們好像很熟悉的經文
[00:08:33.500 --> 00:08:35.500]  但是很多時候
[00:08:35.500 --> 00:08:37.500]  可能一些很簡單的問題
[00:08:37.500 --> 00:08:39.500]  會幫我們更加明白聖經的意思
[00:08:39.500 --> 00:08:40.500]  無論如何
[00:08:40.500 --> 00:08:42.500]  這個經文上文是說他貪心
[00:08:42.500 --> 00:08:45.500]  然後經文的內文說他無知
[00:08:45.500 --> 00:08:46.500]  但怎麼無知呢
[00:08:46.500 --> 00:08:48.500]  怎麼貪心呢
[00:08:48.500 --> 00:08:50.500]  我們看完第十八節
[00:08:50.500 --> 00:08:52.500]  我們看看第十九節
[00:08:52.500 --> 00:08:54.500]  當他計劃之後
[00:08:54.500 --> 00:08:56.500]  然後對他的靈魂說
[00:08:56.500 --> 00:08:59.500]  靈魂啊 你許多財物積存
[00:08:59.500 --> 00:09:01.500]  可作多年的費用
[00:09:01.500 --> 00:09:05.500]  只管安安日日的吃喝快樂吧
[00:09:05.500 --> 00:09:08.500]  然後他就跟自己說
[00:09:08.500 --> 00:09:12.500]  他說你這麼多財物
[00:09:12.500 --> 00:09:13.500]  吃都吃不完的
[00:09:13.500 --> 00:09:15.500]  你可作多年的費用
[00:09:15.500 --> 00:09:20.500]  就是到退休到養老都沒問題的
[00:09:20.500 --> 00:09:24.500]  只管在原本文字上用四個動詞
[00:09:24.500 --> 00:09:26.500]  去表達他的計劃
[00:09:26.500 --> 00:09:27.500]  那計劃是什麼呢
[00:09:27.500 --> 00:09:29.500]  簡單來說就是休息
[00:09:29.500 --> 00:09:30.500]  安安日日
[00:09:30.500 --> 00:09:31.500]  中文叫做安安日日
[00:09:31.500 --> 00:09:33.500]  第二就是吃東西
[00:09:33.500 --> 00:09:36.500]  第三就是喝東西
[00:09:36.500 --> 00:09:38.500]  第四就是快樂
[00:09:38.500 --> 00:09:40.500]  或者好像很開心的過生活
[00:09:40.500 --> 00:09:41.500]  我想問問你
[00:09:41.500 --> 00:09:44.500]  這樣是不是貪心又是無知呢
[00:09:44.500 --> 00:09:46.500]  你有沒有試過跟自己說
[00:09:46.500 --> 00:09:48.500]  如果找到第一桶金
[00:09:48.500 --> 00:09:50.500]  讓我不用休息
[00:09:50.500 --> 00:09:52.500]  然後我就好好休息
[00:09:52.500 --> 00:09:54.500]  不用那麼辛苦
[00:09:54.500 --> 00:09:56.500]  然後就去旅行
[00:09:56.500 --> 00:09:57.500]  遊遊船河
[00:09:57.500 --> 00:10:00.500]  然後最好去歐洲走走
[00:10:00.500 --> 00:10:02.500]  去吃喝
[00:10:02.500 --> 00:10:04.500]  一會兒我們都是一樣
[00:10:04.500 --> 00:10:06.500]  完了之後都去喝茶
[00:10:06.500 --> 00:10:07.500]  去吃喝
[00:10:07.500 --> 00:10:09.500]  然後去快樂去開派對
[00:10:09.500 --> 00:10:12.500]  那有什麼不對呢
[00:10:12.500 --> 00:10:15.500]  是不是我們都不應該計劃這些事情呢
[00:10:15.500 --> 00:10:17.500]  不應該休息
[00:10:17.500 --> 00:10:19.500]  不應該吃喝快樂
[00:10:19.500 --> 00:10:21.500]  這樣是不是無知
[00:10:21.500 --> 00:10:23.500]  是不是貪心呢
[00:10:23.500 --> 00:10:25.500]  我再問
[00:10:25.500 --> 00:10:27.500]  究竟這個財主
[00:10:27.500 --> 00:10:31.500]  他本身有什麼不妥當呢
[00:10:31.500 --> 00:10:34.500]  我們從他身上又見到什麼
[00:10:34.500 --> 00:10:36.500]  是可以作為警戒呢
[00:10:36.500 --> 00:10:38.500]  如果我們認為這樣是貪心
[00:10:38.500 --> 00:10:40.500]  是無知的話
[00:10:40.500 --> 00:10:42.500]  那人生應該怎樣呢
[00:10:42.500 --> 00:10:44.500]  好了
[00:10:44.500 --> 00:10:48.500]  究竟他為明天的籌算
[00:10:48.500 --> 00:10:49.500]  那個問題在哪裡
[00:10:49.500 --> 00:10:51.500]  為什麼他成為一個愚昧
[00:10:51.500 --> 00:10:53.500]  成為一個貪心的人呢
[00:10:53.500 --> 00:10:55.500]  首先你明白這段經文
[00:10:55.500 --> 00:10:57.500]  由頭到尾有沒有留意到
[00:10:57.500 --> 00:11:03.500]  由頭到尾都沒有出現第三者
[00:11:03.500 --> 00:11:05.500]  由頭到尾
[00:11:05.500 --> 00:11:09.500]  他都是自己跟自己說話
[00:11:09.500 --> 00:11:13.500]  由頭到尾都沒有提到他家人
[00:11:13.500 --> 00:11:17.500]  由頭到尾都沒有提到他鄰舍
[00:11:17.500 --> 00:11:19.500]  沒有提到社會
[00:11:19.500 --> 00:11:21.500]  如果你留意這段經文
[00:11:21.500 --> 00:11:22.500]  如果你回去數一數
[00:11:22.500 --> 00:11:24.500]  就知道中文性已經少了很多
[00:11:24.500 --> 00:11:28.500]  這段經文用的最多最多的字是什麼呢
[00:11:28.500 --> 00:11:30.500]  就是「我」
[00:11:30.500 --> 00:11:32.500]  請你留意一下經文這樣說
[00:11:32.500 --> 00:11:34.500]  第十七節
[00:11:34.500 --> 00:11:36.500]  他自己心裡說
[00:11:36.500 --> 00:11:39.500]  「我的出產我有地方收藏」
[00:11:39.500 --> 00:11:42.500]  本來意思就是「我」怎麼辦呢
[00:11:42.500 --> 00:11:44.500]  他說「我要」怎麼辦
[00:11:44.500 --> 00:11:46.500]  「要把我的倉房拆了」
[00:11:46.500 --> 00:11:49.500]  然後「我一切的糧食和財物」
[00:11:49.500 --> 00:11:51.500]  接著十九節
[00:11:51.500 --> 00:11:53.500]  「我要對我的靈魂說」
[00:11:53.500 --> 00:11:57.500]  然後呢
[00:11:57.500 --> 00:12:01.500]  整段經文有人數過大約九個「我」節
[00:12:01.500 --> 00:12:04.500]  原本聖經有九個「我」節
[00:12:04.500 --> 00:12:06.500]  由頭到尾
[00:12:06.500 --> 00:12:08.500]  在他整個計劃裡
[00:12:08.500 --> 00:12:10.500]  是沒有其他人
[00:12:10.500 --> 00:12:13.500]  更加沒有上帝
[00:12:13.500 --> 00:12:19.500]  他的計劃全部都是地平線上
[00:12:19.500 --> 00:12:22.500]  他的計劃全部都是飲飲食食
[00:12:22.500 --> 00:12:25.500]  和人生身體上必需的東西
[00:12:25.500 --> 00:12:28.500]  但問題不是他所計劃的東西
[00:12:28.500 --> 00:12:30.500]  問題是他沒有計劃的東西
[00:12:30.500 --> 00:12:32.500]  問題不是他所說出來的東西
[00:12:32.500 --> 00:12:34.500]  問題是他沒有說的東西
[00:12:34.500 --> 00:12:39.500]  如果我們人生都像他這樣
[00:12:39.500 --> 00:12:42.500]  只是說我要什麼計劃
[00:12:42.500 --> 00:12:44.500]  我要成就什麼理想
[00:12:44.500 --> 00:12:47.500]  我要覺得自己心裡會舒服一點
[00:12:47.500 --> 00:12:48.500]  然後沒有其他人
[00:12:48.500 --> 00:12:50.500]  沒有上帝
[00:12:50.500 --> 00:12:51.500]  也沒有未來
[00:12:51.500 --> 00:12:53.500]  只有今生
[00:12:53.500 --> 00:12:56.500]  這是語絕
[00:12:56.500 --> 00:12:59.500]  為什麼說是貪心呢
[00:12:59.500 --> 00:13:01.500]  為什麼上文說
[00:13:01.500 --> 00:13:02.500]  你要面對一切貪心
[00:13:02.500 --> 00:13:04.500]  然後說這個比喻
[00:13:04.500 --> 00:13:05.500]  和貪心怎麼拉上關係呢
[00:13:05.500 --> 00:13:08.500]  其實是很計劃的
[00:13:08.500 --> 00:13:11.500]  因為貪心是一個前設
[00:13:11.500 --> 00:13:14.500]  貪心一個前設是什麼呢
[00:13:14.500 --> 00:13:17.500]  就是我只看到今生的事情
[00:13:17.500 --> 00:13:18.500]  看不到來生
[00:13:18.500 --> 00:13:20.500]  你才會貪心
[00:13:20.500 --> 00:13:22.500]  如果你真的相信有來生
[00:13:22.500 --> 00:13:24.500]  如果你真的相信人生是短暫的
[00:13:24.500 --> 00:13:26.500]  如果你相信原來人有報應的
[00:13:26.500 --> 00:13:28.500]  如果你相信人生的意義
[00:13:28.500 --> 00:13:31.500]  高過現在地面上看到的事情的話
[00:13:31.500 --> 00:13:35.500]  你才有能力越過跨越他們貪心
[00:13:35.500 --> 00:13:38.500]  但假如你整個人的價值觀
[00:13:38.500 --> 00:13:40.500]  只看到今生是真實的
[00:13:40.500 --> 00:13:42.500]  其他都不真實的
[00:13:42.500 --> 00:13:44.500]  那你就拼命在這個世界
[00:13:44.500 --> 00:13:45.500]  你看到的事情裡
[00:13:45.500 --> 00:13:47.500]  不斷地為自己積蓄
[00:13:47.500 --> 00:13:49.500]  因為你沒有來生
[00:13:49.500 --> 00:13:53.500]  沒有明天以後
[00:13:53.500 --> 00:13:56.500]  這聖經的comment是第20節
[00:13:56.500 --> 00:13:58.500]  「神卻對他說」
[00:13:58.500 --> 00:13:59.500]  很奇怪吧
[00:13:59.500 --> 00:14:00.500]  故事本來是說這個人
[00:14:00.500 --> 00:14:01.500]  一路自言自語
[00:14:01.500 --> 00:14:03.500]  自己說自己的事
[00:14:03.500 --> 00:14:06.500]  本來上帝給他很大的豐收
[00:14:06.500 --> 00:14:07.500]  是一個恩典
[00:14:07.500 --> 00:14:08.500]  是額外的
[00:14:08.500 --> 00:14:10.500]  但他看不到這件事
[00:14:10.500 --> 00:14:11.500]  他看不到
[00:14:11.500 --> 00:14:13.500]  那我怎樣為自己更好的享受
[00:14:13.500 --> 00:14:15.500]  更好的安排
[00:14:15.500 --> 00:14:16.500]  神跟他說
[00:14:16.500 --> 00:14:19.500]  無知的人啊
[00:14:19.500 --> 00:14:21.500]  他說今夜
[00:14:21.500 --> 00:14:23.500]  必要你的靈魂
[00:14:23.500 --> 00:14:24.500]  你所預備的
[00:14:24.500 --> 00:14:26.500]  要歸誰呢
[00:14:26.500 --> 00:14:30.500]  如果今晚你的生命已經完結了
[00:14:30.500 --> 00:14:31.500]  想請問
[00:14:31.500 --> 00:14:32.500]  你所積蓄的
[00:14:32.500 --> 00:14:34.500]  你能夠給誰呢
[00:14:34.500 --> 00:14:36.500]  即是說
[00:14:36.500 --> 00:14:38.500]  如果你今生裡想的一切
[00:14:38.500 --> 00:14:39.500]  都是我
[00:14:39.500 --> 00:14:41.500]  沒有其他人
[00:14:41.500 --> 00:14:43.500]  更加沒有上帝
[00:14:43.500 --> 00:14:46.500]  那你一生的努力
[00:14:46.500 --> 00:14:49.500]  最後會歸誰呢
[00:14:49.500 --> 00:14:50.500]  21節
[00:14:50.500 --> 00:14:52.500]  「凡為自己職財在神面前
[00:14:52.500 --> 00:14:54.500]  卻不付足的
[00:14:54.500 --> 00:14:56.500]  也是這樣」
[00:14:56.500 --> 00:14:58.500]  有聽過那本書的書名嗎
[00:14:58.500 --> 00:15:00.500]  「卻窮到只有錢」
[00:15:00.500 --> 00:15:02.500]  有聽過這本書的書名嗎
[00:15:02.500 --> 00:15:07.500]  這好像是很弔詭的說法
[00:15:07.500 --> 00:15:08.500]  窮又怎會有錢呢
[00:15:08.500 --> 00:15:10.500]  有錢就不會窮
[00:15:10.500 --> 00:15:12.500]  他在說人的生命
[00:15:12.500 --> 00:15:16.500]  不是用你的銀行戶口來計算
[00:15:16.500 --> 00:15:18.500]  是在說你生命有沒有精彩
[00:15:18.500 --> 00:15:20.500]  有沒有價值
[00:15:20.500 --> 00:15:22.500]  窮到只有錢
[00:15:22.500 --> 00:15:25.500]  這個人正正就是這個描述
[00:15:25.500 --> 00:15:27.500]  他說「凡為自己職財」
[00:15:27.500 --> 00:15:29.500]  職財本身不是問題
[00:15:29.500 --> 00:15:30.500]  要存錢不是問題
[00:15:30.500 --> 00:15:32.500]  不存錢是一個問題
[00:15:32.500 --> 00:15:34.500]  先使未來錢是一個問題
[00:15:34.500 --> 00:15:36.500]  現在我很擔心電視上
[00:15:36.500 --> 00:15:39.500]  經常賣些借錢的廣告
[00:15:39.500 --> 00:15:41.500]  到處都聽到電話
[00:15:41.500 --> 00:15:43.500]  那些才是問題
[00:15:43.500 --> 00:15:45.500]  先使未來錢才是問題
[00:15:45.500 --> 00:15:46.500]  你應該為自己積蓄
[00:15:46.500 --> 00:15:48.500]  為自己有計劃是好事
[00:15:48.500 --> 00:15:50.500]  不過問題是你在神面前
[00:15:50.500 --> 00:15:52.500]  卻不付足
[00:15:52.500 --> 00:15:54.500]  問題不是積蓄財寶
[00:15:54.500 --> 00:15:57.500]  問題是積蓄財寶卻在神面前不付足
[00:15:57.500 --> 00:16:01.500]  你的生命很枯乾
[00:16:01.500 --> 00:16:03.500]  然後他說
[00:16:03.500 --> 00:16:05.500]  如果這樣的人其實和財主
[00:16:05.500 --> 00:16:11.500]  這裡所說的財主也是這樣
[00:16:11.500 --> 00:16:16.500]  俄國蘇聯一個很出名的文學家
[00:16:16.500 --> 00:16:18.500]  托爾斯泰
[00:16:18.500 --> 00:16:21.500]  他寫了一個故事
[00:16:21.500 --> 00:16:26.500]  這個故事說一個很成功的農夫
[00:16:26.500 --> 00:16:31.500]  不過他雖然有不錯的收入
[00:16:31.500 --> 00:16:35.500]  有不錯的農作物給他的財富
[00:16:35.500 --> 00:16:37.500]  不過他仍然很不滿足
[00:16:37.500 --> 00:16:39.500]  他覺得他自己的地方太小
[00:16:39.500 --> 00:16:41.500]  所以希望多些地方
[00:16:41.500 --> 00:16:47.500]  有一天有一個皇宮的人
[00:16:47.500 --> 00:16:49.500]  有一個皇族的人
[00:16:49.500 --> 00:16:53.500]  給他一個條件
[00:16:53.500 --> 00:16:55.500]  給他一個賞賜
