
[00:00:00.000 --> 00:00:04.320]  我們先有祈禱
[00:04:39.800 --> 00:04:41.320]  她說減價的東西過期了
[00:04:41.320 --> 00:04:43.840]  你就浪費了那10元
[00:04:43.840 --> 00:04:46.000]  過了之後你就會很後悔
[00:04:46.000 --> 00:04:48.400]  我太太從星期一開始已經提醒我
[00:04:48.400 --> 00:04:51.040]  她說今天講完這堂課之後
[00:04:51.040 --> 00:04:52.400]  請我做一件事
[00:04:52.400 --> 00:04:53.280]  什麼事呢?
[00:04:53.280 --> 00:04:54.400]  就是入油
[00:04:54.400 --> 00:04:57.400]  你知道為什麼嗎?
[00:04:57.400 --> 00:05:00.680]  她說明天多加5個仙
[00:05:00.680 --> 00:05:02.040]  你過了今天沒有入油
[00:05:02.040 --> 00:05:03.800]  明天會很後悔的
[00:05:03.800 --> 00:05:05.280]  因為一定會被我罵
[00:05:05.280 --> 00:05:08.680]  待會完了之後我一定要去入油
[00:05:08.680 --> 00:05:10.320]  我一定要去入油
[00:05:10.320 --> 00:05:12.080]  應該還沒加的
[00:05:12.080 --> 00:05:13.440]  過了12點才加
[00:05:13.440 --> 00:05:15.080]  很多事情過了之後
[00:05:15.080 --> 00:05:15.880]  反過來
[00:05:15.880 --> 00:05:17.400]  你後悔沒意思
[00:05:17.400 --> 00:05:19.120]  人生不要後悔
[00:05:19.120 --> 00:05:19.720]  為什麼呢?
[00:05:19.720 --> 00:05:21.840]  人只有一生
[00:05:21.840 --> 00:05:24.120]  你只會走一次
[00:05:24.120 --> 00:05:27.320]  2019年3月31日
[00:05:27.320 --> 00:05:28.640]  只有一天
[00:05:28.640 --> 00:05:30.680]  我站在這裡講這一篇道
[00:05:30.680 --> 00:05:33.000]  只會在今天講一次
[00:05:33.000 --> 00:05:35.800]  我不會回頭今晚再講
[00:05:35.800 --> 00:05:36.520]  每一樣東西
[00:05:36.520 --> 00:05:38.200]  很多東西真的要珍惜
[00:05:38.200 --> 00:05:39.000]  所以為什麼聖經說
[00:05:39.000 --> 00:05:40.720]  你要愛惜光陰
[00:05:40.720 --> 00:05:41.760]  謹慎行事
[00:05:41.760 --> 00:05:43.680]  因為人只有一生
[00:05:43.680 --> 00:05:45.200]  希伯來書9章27節說
[00:05:45.200 --> 00:05:45.920]  按著定命
[00:05:45.920 --> 00:05:47.600]  人人都有一死
[00:05:47.600 --> 00:05:48.480]  表示什麼?
[00:05:48.480 --> 00:05:50.320]  人人只有一生
[00:05:50.320 --> 00:05:51.960]  沒有第二次
[00:05:51.960 --> 00:05:53.640]  現在很多手機很方便
[00:05:53.640 --> 00:05:54.440]  不停地拍照
[00:05:54.440 --> 00:05:55.640]  反正人家拍照拍到瘋了
[00:05:55.640 --> 00:05:56.880]  什麼都拍
[00:05:56.880 --> 00:05:59.120]  不斷拍完再拍
[00:05:59.120 --> 00:06:02.240]  人生不可以過完又過
[00:06:02.240 --> 00:06:04.120]  每一天只有一次
[00:06:04.120 --> 00:06:05.560]  人生只有一生
[00:06:05.560 --> 00:06:06.680]  為了不要後悔
[00:06:06.680 --> 00:06:07.880]  人要好好生活
[00:06:07.880 --> 00:06:09.600]  謹慎行事
[00:06:09.600 --> 00:06:11.120]  人要記住一句話
[00:06:11.120 --> 00:06:13.400]  我從小就學的
[00:06:13.400 --> 00:06:15.520]  我們爸爸媽媽經常提醒我們
[00:06:15.520 --> 00:06:18.120]  他說你的體膚受於父母
[00:06:18.120 --> 00:06:21.320]  所以要好好保護自己的身體
[00:06:21.320 --> 00:06:22.880]  他說你們身體沒事
[00:06:22.880 --> 00:06:24.520]  父母就放心
[00:06:24.520 --> 00:06:25.960]  所以愛護身體
[00:06:25.960 --> 00:06:28.120]  猶如孝敬父母
[00:06:28.120 --> 00:06:29.520]  珍惜生命
[00:06:29.520 --> 00:06:31.800]  猶如尊敬父神
[00:06:31.800 --> 00:06:33.080]  生命來自神
[00:06:33.080 --> 00:06:33.920]  很好用
[00:06:33.920 --> 00:06:35.200]  我們是神的管家
[00:06:35.200 --> 00:06:37.080]  很好用我們的一生
[00:06:37.080 --> 00:06:39.200]  人的生命長短各有不同
[00:06:39.200 --> 00:06:40.600]  不是在於長短
[00:06:40.600 --> 00:06:42.240]  在於怎樣善用
[00:06:42.240 --> 00:06:44.800]  今天從以弗所書第5章15到21節
[00:06:44.800 --> 00:06:46.280]  看你怎樣學習
[00:06:46.280 --> 00:06:49.880]  怎樣過一個基督裡面的生活
[00:06:49.880 --> 00:06:53.240]  三個謹慎行事的方法
[00:06:53.240 --> 00:06:57.760]  接著有三個謹慎行事的心態
[00:06:57.760 --> 00:06:59.080]  三個謹慎行事的心態
[00:06:59.080 --> 00:07:02.000]  第一先說謹慎行事的方法
[00:07:02.000 --> 00:07:02.800]  三件事要提
[00:07:02.800 --> 00:07:03.520]  第一
[00:07:03.520 --> 00:07:06.480]  謹慎行事不要像愚昧人
[00:07:06.480 --> 00:07:08.600]  要像智慧人
[00:07:08.600 --> 00:07:11.080]  愚昧人不懂得分前後
[00:07:11.080 --> 00:07:12.280]  分輕重
[00:07:12.280 --> 00:07:14.760]  不懂得優先次序
[00:07:14.760 --> 00:07:16.880]  智慧人懂得選擇
[00:07:16.880 --> 00:07:17.880]  什麼是重要
[00:07:17.880 --> 00:07:19.280]  什麼是次要
[00:07:19.280 --> 00:07:21.520]  提醒我們不要做愚昧人
[00:07:21.520 --> 00:07:23.480]  要做智慧人
[00:07:23.480 --> 00:07:26.640]  人生往往就是一連串的選擇
[00:07:26.640 --> 00:07:29.400]  成敗也在於選擇
[00:07:29.400 --> 00:07:30.720]  選擇對
[00:07:30.720 --> 00:07:31.800]  選擇錯
[00:07:31.800 --> 00:07:35.880]  就決定你人生的成與敗
[00:07:35.880 --> 00:07:36.760]  我認識很多人
[00:07:36.760 --> 00:07:38.440]  我有一個大學同學
[00:07:38.440 --> 00:07:39.920]  今天我去另一間教會講道
[00:07:39.920 --> 00:07:41.880]  講完之後他姐姐有來聽
[00:07:41.880 --> 00:07:44.960]  她說我是誰人的姐姐
[00:07:44.960 --> 00:07:48.280]  這個同學和我在大學都是讀土木工程
[00:07:48.280 --> 00:07:49.680]  畢業之後
[00:07:49.680 --> 00:07:51.440]  他就不喜歡土木工程
[00:07:51.440 --> 00:07:54.080]  轉去讀另一科
[00:07:54.080 --> 00:07:55.640]  我說你浪費了四年
[00:07:55.640 --> 00:07:57.440]  他說當時沒有想清楚
[00:07:57.440 --> 00:07:59.320]  就去讀土木工程
[00:07:59.320 --> 00:08:01.560]  四年時間就過了
[00:08:01.560 --> 00:08:04.560]  他這個選擇只是沒有了四年
[00:08:04.560 --> 00:08:07.280]  但有些人的選擇會影響他一生
[00:08:07.280 --> 00:08:09.320]  在選擇裏面要很小心
[00:08:09.320 --> 00:08:11.840]  往往選擇在於我們如何看待事情
[00:08:11.840 --> 00:08:13.480]  看得對就選擇對
[00:08:13.480 --> 00:08:15.440]  看得錯就會選擇錯
[00:08:15.440 --> 00:08:16.680]  有兩個小心的錯誤
[00:08:16.680 --> 00:08:18.160]  第一要記住
[00:08:18.160 --> 00:08:21.280]  人生當中多不一定是好的
[00:08:21.280 --> 00:08:23.800]  第二多也不一定是對的
[00:08:23.800 --> 00:08:24.400]  人很有趣
[00:08:24.400 --> 00:08:26.760]  人們經常以為多一定是好的
[00:08:26.760 --> 00:08:29.400]  其實多不一定是好的
[00:08:29.400 --> 00:08:31.200]  很多人很拼命做很多事情
[00:08:31.200 --> 00:08:33.560]  但他做的事情不一定是應該做的
[00:08:33.560 --> 00:08:34.480]  我經常說一個人
[00:08:34.480 --> 00:08:36.480]  如果你想不安分守己
[00:08:36.480 --> 00:08:38.560]  只要你多管閒事
[00:08:38.560 --> 00:08:41.040]  多管閒事你就不能安分守己
[00:08:41.040 --> 00:08:44.040]  每個人我相信神對我們有他的安排
[00:08:44.040 --> 00:08:45.120]  有他的心意
[00:08:45.120 --> 00:08:46.720]  人要做好你做的事
[00:08:46.720 --> 00:08:47.680]  本分的事
[00:08:47.680 --> 00:08:50.440]  你就不要做你本分不應該做的事
[00:08:50.440 --> 00:08:53.160]  可以做的事不是一定應該做的
[00:08:53.160 --> 00:08:55.400]  有句話我很喜歡的
[00:08:55.400 --> 00:08:56.640]  其實是英文說的
[00:08:56.640 --> 00:08:59.960]  那個road that paves to the hell
[00:08:59.960 --> 00:09:02.440]  它是paved by good will
[00:09:02.440 --> 00:09:04.520]  他說通往地獄的路
[00:09:04.520 --> 00:09:07.120]  大都是由善意砌成的
[00:09:07.120 --> 00:09:08.960]  很多事情做沒有對與錯
[00:09:08.960 --> 00:09:10.280]  甚至是好事
[00:09:10.280 --> 00:09:13.640]  但好事不一定是應該做的事
[00:09:13.640 --> 00:09:15.040]  有一個例子
[00:09:15.040 --> 00:09:17.480]  叫做燈塔的悲劇
[00:09:17.480 --> 00:09:18.360]  燈塔的悲劇
[00:09:18.360 --> 00:09:20.280]  燈塔是用來做什麼的?
[00:09:20.280 --> 00:09:22.680]  是指引船隻進入港口
[00:09:22.680 --> 00:09:24.400]  以至不會觸礁
[00:09:24.400 --> 00:09:26.320]  以至不會發生意外
[00:09:26.320 --> 00:09:27.520]  到了晚上的時候
[00:09:27.520 --> 00:09:29.040]  燈塔就會亮了燈
[00:09:29.040 --> 00:09:33.640]  能夠指示指引船隻進入港口裡面
[00:09:33.640 --> 00:09:34.680]  在某個地方
[00:09:34.680 --> 00:09:35.880]  是很多很多年前
[00:09:35.880 --> 00:09:38.440]  還是用燒油的燈
[00:09:38.440 --> 00:09:40.840]  每一個月都會有運油船
[00:09:40.840 --> 00:09:42.200]  將需要的油
[00:09:42.200 --> 00:09:44.360]  每個月的油送到燈塔那裡
[00:09:44.360 --> 00:09:47.200]  讓塔主負責點燈
[00:09:47.200 --> 00:09:50.400]  來指導船隻進入港口
[00:09:50.400 --> 00:09:53.880]  這個所謂的塔長
[00:09:53.880 --> 00:09:54.680]  是很好的人
[00:09:54.680 --> 00:09:55.800]  所以有一個月
[00:09:55.800 --> 00:09:57.160]  剛剛天氣很冷
[00:09:57.160 --> 00:10:00.320]  有些住在那裡的人來找他
[00:10:00.320 --> 00:10:02.440]  我們剛剛沒有油了
[00:10:02.440 --> 00:10:04.200]  我們沒有暖氣
[00:10:04.200 --> 00:10:05.600]  可不可以借點油給我們
[00:10:05.600 --> 00:10:07.880]  可以保暖
[00:10:07.880 --> 00:10:09.200]  他看到一家人沒有暖氣
[00:10:09.200 --> 00:10:10.400]  冬天也很慘
[00:10:10.400 --> 00:10:11.880]  就給了他一桶油
[00:10:11.880 --> 00:10:14.160]  回去就可以保暖
[00:10:14.160 --> 00:10:15.920]  過了幾天有人過來找他
[00:10:15.920 --> 00:10:18.520]  我們家裡沒有油可以煮食
[00:10:18.520 --> 00:10:20.160]  可不可以給我們一點油
[00:10:20.160 --> 00:10:21.720]  給他一點油去燒
[00:10:21.720 --> 00:10:23.200]  能夠煮食
[00:10:23.200 --> 00:10:24.120]  很多很多人
[00:10:24.120 --> 00:10:25.680]  陸陸續續有不同的原因
[00:10:25.680 --> 00:10:26.840]  他都一個一個幫助
[00:10:26.840 --> 00:10:28.640]  只是給一點點而已
[00:10:28.640 --> 00:10:30.160]  但都是好事
[00:10:30.160 --> 00:10:32.120]  到月底前幾天
[00:10:32.120 --> 00:10:33.680]  他就沒有油了
[00:10:33.680 --> 00:10:35.680]  但是運油船還沒有到
[00:10:35.680 --> 00:10:36.560]  所以最後幾天
[00:10:36.560 --> 00:10:37.720]  不可以點燈塔
[00:10:37.720 --> 00:10:38.760]  點不著
[00:10:38.760 --> 00:10:40.160]  因為沒有油點燈
[00:10:40.160 --> 00:10:43.920]  於是有些船就發生了一個很嚴重的意外
[00:10:43.920 --> 00:10:46.360]  有人就問他做的有沒有錯
[00:10:46.360 --> 00:10:48.080]  做的事情是好
[00:10:48.080 --> 00:10:50.200]  但是他做得不對
[00:10:50.200 --> 00:10:51.760]  都是做錯了
[00:10:51.760 --> 00:10:52.920]  可以做的事情
[00:10:52.920 --> 00:10:54.520]  不一定是應該做的
[00:10:54.520 --> 00:10:55.640]  有時候要看到自己
[00:10:55.640 --> 00:10:57.080]  你的本分是什麼
[00:10:57.080 --> 00:10:58.600]  你應該做些什麼
[00:10:58.600 --> 00:10:59.960]  有兩個問題應該問的
[00:10:59.960 --> 00:11:01.360]  很多事情你要問
[00:11:01.360 --> 00:11:03.160]  是不是要做
[00:11:03.160 --> 00:11:06.000]  其實香港警察有句話怎麼說的
[00:11:06.000 --> 00:11:08.360]  不是事必要你說
[00:11:08.360 --> 00:11:10.480]  但是你所說的一切會怎麼樣
[00:11:10.480 --> 00:11:12.160]  成為呈堂證供
[00:11:12.160 --> 00:11:14.160]  這個世界很多事情都可以做
[00:11:14.160 --> 00:11:15.760]  不是事必要你做
[00:11:15.760 --> 00:11:17.240]  但是你所做的每一件事
[00:11:17.240 --> 00:11:20.240]  都會拿去你生活裡面一些時間
[00:11:20.240 --> 00:11:21.760]  不是一切都要做的
[00:11:21.760 --> 00:11:23.080]  很多事情都可以做的
[00:11:23.080 --> 00:11:24.600]  不是一切都要做的
[00:11:24.600 --> 00:11:26.080]  我認識有一個親戚
[00:11:26.080 --> 00:11:27.520]  他很喜歡看球賽
[00:11:27.520 --> 00:11:30.160]  他是一切都看球賽
[00:11:30.160 --> 00:11:31.200]  我真的服了他
[00:11:31.200 --> 00:11:32.440]  他不是看球賽
[00:11:32.440 --> 00:11:33.560]  他是看運動
[00:11:33.560 --> 00:11:35.400]  連曲線球都看
[00:11:35.400 --> 00:11:38.200]  曲線球、高爾夫球、足球、鞋子球
[00:11:38.200 --> 00:11:40.640]  NBA、NFL、足球
[00:11:40.640 --> 00:11:42.440]  他什麼都看
[00:11:42.440 --> 00:11:43.680]  忙得很厲害
[00:11:43.680 --> 00:11:44.720]  吃飯只有五分鐘
[00:11:44.720 --> 00:11:46.080]  他很忙要看
[00:11:46.080 --> 00:11:48.360]  不是事必要你看
[00:11:48.360 --> 00:11:50.680]  你這樣看他差不多要看死了
[00:11:50.680 --> 00:11:51.920]  追得很厲害
[00:11:51.920 --> 00:11:55.160]  第二件事不是事必要你做的
[00:11:55.160 --> 00:11:56.000]  你知道而已
[00:11:56.000 --> 00:11:57.000]  不一定要做的
[00:11:57.000 --> 00:11:57.960]  什麼都要做
[00:11:57.960 --> 00:12:00.040]  哪裡做得這麼多
[00:12:00.040 --> 00:12:02.720]  所以有時候我自己有一個做事的原則
[00:12:02.720 --> 00:12:04.160]  四件事
[00:12:04.160 --> 00:12:05.640]  人可以做我可以做
[00:12:05.640 --> 00:12:07.200]  我多數都不會做
[00:12:07.200 --> 00:12:08.560]  人可以做我不可以做
[00:12:08.560 --> 00:12:10.200]  我多大都不要做
[00:12:10.200 --> 00:12:11.520]  人不可以做我可以做
[00:12:11.520 --> 00:12:12.640]  我一定要做
[00:12:12.640 --> 00:12:14.160]  人不可以做我不可以做
[00:12:14.160 --> 00:12:16.400]  不如不要做
[00:12:16.400 --> 00:12:19.800]  死低了沒有?
[00:12:19.800 --> 00:12:21.640]  人可以做我又可以做
[00:12:21.640 --> 00:12:22.560]  為什麼要爭?
[00:12:22.560 --> 00:12:24.160]  就讓人做
[00:12:24.160 --> 00:12:25.680]  很多事情我同工做
[00:12:25.680 --> 00:12:26.960]  我也做得到
[00:12:26.960 --> 00:12:27.800]  為什麼要爭?
[00:12:27.800 --> 00:12:30.040]  因為很多事情我做得到他做不到
[00:12:30.040 --> 00:12:31.560]  就讓他去做他做得到的事情
[00:12:31.560 --> 00:12:33.480]  讓我去做他做不到的事情
[00:12:33.480 --> 00:12:35.080]  你給我這麼多時間
[00:12:35.080 --> 00:12:35.680]  是不是?
[00:12:35.680 --> 00:12:37.280]  不要爭著去做
[00:12:37.280 --> 00:12:39.040]  比如我們經常要寄東西出去
[00:12:39.040 --> 00:12:39.920]  入信封
[00:12:39.920 --> 00:12:40.960]  我當然可以入
[00:12:40.960 --> 00:12:42.200]  怎麼會不懂得入信封?
[00:12:42.200 --> 00:12:44.280]  很多義工可以做
[00:12:44.280 --> 00:12:46.000]  就讓義工入信封
[00:12:46.000 --> 00:12:47.840]  你做的事情是義工做不到的
[00:12:47.840 --> 00:12:48.680]  這樣才對
[00:12:48.680 --> 00:12:50.920]  這叫做優先次序
[00:12:50.920 --> 00:12:52.240]  第二件事就是
[00:12:52.240 --> 00:12:54.400]  人可以做我不可以做
[00:12:54.400 --> 00:12:56.320]  那你爭來做什麼?
[00:12:56.320 --> 00:12:57.600]  有些人很熱情
[00:12:57.600 --> 00:12:59.400]  熱情不是最大的
[00:12:59.400 --> 00:13:02.120]  有些人你知不知道真的會越幫越亂?
[00:13:02.120 --> 00:13:04.920]  你做不到就不要爭著去做
[00:13:04.920 --> 00:13:06.240]  讓別人去做
[00:13:06.240 --> 00:13:08.040]  有些事情人做不到你做得到
[00:13:08.040 --> 00:13:10.240]  你就應該盡力去做
[00:13:10.240 --> 00:13:10.960]  第四件事
[00:13:10.960 --> 00:13:12.200]  人做不到你做不到
[00:13:12.200 --> 00:13:14.040]  那就先不要做
[00:13:14.040 --> 00:13:14.920]  是不是?
[00:13:14.920 --> 00:13:15.680]  你又不懂得煮飯
[00:13:15.680 --> 00:13:16.360]  我又不懂得煮飯
[00:13:16.360 --> 00:13:17.080]  爭著來做什麼?
[00:13:17.080 --> 00:13:18.840]  燒了房子
[00:13:18.840 --> 00:13:19.840]  大家都沒飯吃
[00:13:19.840 --> 00:13:20.920]  那又何苦呢?
[00:13:20.920 --> 00:13:22.400]  那就先不做
[00:13:22.400 --> 00:13:23.800]  買外賣
[00:13:23.800 --> 00:13:25.960]  最近有個弟兄
[00:13:25.960 --> 00:13:27.320]  爐頭壞了
[00:13:27.320 --> 00:13:28.360]  送個爐頭來
[00:13:28.360 --> 00:13:30.480]  拿下來的時候撞壞了
[00:13:30.480 --> 00:13:32.040]  終於沒爐頭煮
[00:13:32.040 --> 00:13:33.560]  那就先不煮
[00:13:33.560 --> 00:13:35.200]  在家裡起火?
[00:13:35.200 --> 00:13:37.600]  不需要這麼誇張
[00:13:37.600 --> 00:13:38.480]  很多方法
[00:13:38.480 --> 00:13:40.440]  這叫做自慰人
[00:13:40.440 --> 00:13:41.600]  不要勉強
[00:13:41.600 --> 00:13:42.640]  鍾銘佩說什麼?
[00:13:42.640 --> 00:13:44.600]  勉強沒有幸福
[00:13:44.600 --> 00:13:45.680]  不需要這麼做
[00:13:45.680 --> 00:13:46.520]  第二件事就是
[00:13:46.520 --> 00:13:48.360]  多也不一定對
[00:13:48.360 --> 00:13:51.120]  很多人做的事情不一定要做
[00:13:51.120 --> 00:13:53.240]  有沒有聽過有一個故事有人說
[00:13:53.240 --> 00:13:54.040]  有一次
[00:13:54.040 --> 00:13:55.320]  有人出去逛街
[00:13:55.320 --> 00:13:57.880]  看到有一群人在排隊
[00:13:57.880 --> 00:14:00.200]  他也排
[00:14:00.200 --> 00:14:02.600]  排著排著看到人們個個抬頭望天
[00:14:02.600 --> 00:14:03.880]  他也看
[00:14:03.880 --> 00:14:05.080]  看看有什麼看
[00:14:05.080 --> 00:14:07.040]  看了很久也沒什麼發生
[00:14:07.040 --> 00:14:08.040]  問前面的人
