
[00:00:00.000 --> 00:00:06.800]  好 各位同學 今晚我們進入第十講
[00:08:09.000 --> 00:08:16.000]  耶穌現在開始要他們兩個兩個出去傳福音
[00:08:16.000 --> 00:08:18.000]  出去醫病趕鬼
[00:08:18.000 --> 00:08:22.000]  耶穌給他們能力出去可以做這些事
[00:08:22.000 --> 00:08:26.000]  所以路加那裡有很詳細的耶穌給他的吩咐
[00:08:26.000 --> 00:08:29.000]  什麼要帶什麼不要帶
[00:08:29.000 --> 00:08:31.000]  去到那裡別人歡迎你又怎樣
[00:08:31.000 --> 00:08:33.000]  不歡迎你又怎樣
[00:08:33.000 --> 00:08:37.000]  耶穌教了他們就讓他們出去
[00:08:37.000 --> 00:08:44.000]  所以這是第一件在緊貼於五餅二魚這件事之前發生的
[00:08:44.000 --> 00:08:49.000]  就是門徒開始出去傳福音
[00:08:49.000 --> 00:08:51.000]  見到醫病趕鬼
[00:08:51.000 --> 00:08:58.000]  還有第二件事緊貼著五餅二魚神蹟發生的是什麼呢?
[00:08:58.000 --> 00:09:00.000]  就是施洗若翰在監獄被殺
[00:09:00.000 --> 00:09:06.000]  這件事是很震撼的
[00:09:06.000 --> 00:09:09.000]  對耶穌也很震撼
[00:09:09.000 --> 00:09:14.000]  原因一方面施洗若翰是他的先鋒
[00:09:14.000 --> 00:09:18.000]  他跟施洗若翰也有可能有親戚關係
[00:09:18.000 --> 00:09:20.000]  施洗若翰關了大概一年左右
[00:09:20.000 --> 00:09:23.000]  最後就被殺再沒有出來監獄
[00:09:23.000 --> 00:09:35.000]  但聖經也記載希律殺了施洗若翰之後
[00:09:35.000 --> 00:09:37.000]  他的注意力就在耶穌
[00:09:37.000 --> 00:09:41.000]  因為耶穌是大受民眾歡迎很多人跟著他
[00:09:41.000 --> 00:09:44.000]  他就問耶穌是誰呢?
[00:09:44.000 --> 00:09:49.000]  有些人就說他是施洗若翰的翻生
[00:09:49.000 --> 00:09:51.000]  有些人說他是以利亞
[00:09:51.000 --> 00:09:56.000]  施以耶穌到底是誰呢?
[00:09:56.000 --> 00:09:58.000]  他就很注意
[00:09:58.000 --> 00:10:00.000]  甚至有傳說要見耶穌
[00:10:00.000 --> 00:10:02.000]  耶穌當然不理會他
[00:10:02.000 --> 00:10:08.000]  但他的矛頭和注意力就集中在耶穌身上
[00:10:08.000 --> 00:10:13.000]  我想耶穌也感覺到壓力
[00:10:13.000 --> 00:10:21.000]  當然有很多門徒以前是跟隨施洗若翰的
[00:10:21.000 --> 00:10:25.000]  現在聽到施洗若翰就被殺了
[00:10:25.000 --> 00:10:29.000]  所以你可以想像他們當時是很壓力的
[00:10:29.000 --> 00:10:32.000]  加上他們的侍工非常忙
[00:10:32.000 --> 00:10:35.000]  天天在外出走來走去
[00:10:35.000 --> 00:10:38.000]  各城各鄉走是沒有停過的
[00:10:38.000 --> 00:10:45.000]  所以馬克福音記載耶穌對門徒說
[00:10:45.000 --> 00:10:50.000]  你們來跟我暗暗地到曠野地去歇一歇
[00:10:50.000 --> 00:10:53.000]  即是耶穌說我們需要休息一下
[00:10:53.000 --> 00:10:57.000]  馬太福音14章第13節也有說
[00:10:57.000 --> 00:11:02.000]  耶穌聽見施洗若翰被殺
[00:11:02.000 --> 00:11:07.000]  就上船從那裡獨自到野地去
[00:11:07.000 --> 00:11:10.000]  他不單獨自到野地去
[00:11:10.000 --> 00:11:16.000]  他也叫門徒跟隨他一起到曠野地暗暗地
[00:11:16.000 --> 00:11:19.000]  靜靜不要有人跟著他們
[00:11:19.000 --> 00:11:22.000]  靜靜去那裡休息一下
[00:11:22.000 --> 00:11:26.000]  這是很合乎神的心意
[00:11:26.000 --> 00:11:28.000]  耶穌也要休息
[00:11:28.000 --> 00:11:31.000]  耶穌在世上是人也會累
[00:11:31.000 --> 00:11:36.000]  日夜這樣做就算做神的工作也需要休息
[00:11:36.000 --> 00:11:39.000]  我們也要學耶穌的榜樣
[00:11:39.000 --> 00:11:42.000]  我們也要有適當的時間去休息
[00:11:42.000 --> 00:11:45.000]  而不是拼命做神的工作不停
[00:11:45.000 --> 00:11:48.000]  這樣身體很容易會衰殘
[00:11:48.000 --> 00:11:50.000]  所以我們要休息
[00:11:50.000 --> 00:11:53.000]  耶穌能不能休息呢?
[00:11:53.000 --> 00:11:55.000]  祂很想休息
[00:11:55.000 --> 00:11:58.000]  但是人們死跟著祂
[00:11:58.000 --> 00:12:01.000]  很多人來到曠野跟隨耶穌
[00:12:01.000 --> 00:12:03.000]  耶穌那麼多人跟從
[00:12:03.000 --> 00:12:07.000]  很難躲起來暗暗地
[00:12:07.000 --> 00:12:11.000]  而且馬可福音第六章33節
[00:12:11.000 --> 00:12:14.000]  比他們還先趕到
[00:12:14.000 --> 00:12:16.000]  他們猜到耶穌要去哪裡
[00:12:16.000 --> 00:12:19.000]  耶穌渡過河之後
[00:12:19.000 --> 00:12:24.000]  他們知道耶穌要去提比利亞白菜大那裡
[00:12:24.000 --> 00:12:27.000]  提比利亞海去白菜大那裡
[00:12:27.000 --> 00:12:30.000]  所以他們就預先在那裡等祂
[00:12:30.000 --> 00:12:32.000]  所以根本沒有機會休息
[00:12:32.000 --> 00:12:35.000]  那麼耶穌有沒有覺得很煩呢?
[00:12:35.000 --> 00:12:39.000]  經常看到這些人都不給他們休息
[00:12:39.000 --> 00:12:41.000]  耶穌沒有
[00:12:41.000 --> 00:12:43.000]  耶穌看到這些人
[00:12:43.000 --> 00:12:45.000]  馬太福音14章14節說
[00:12:45.000 --> 00:12:48.000]  看到祂憐憫他們
[00:12:48.000 --> 00:12:54.000]  憐憫就是由慈愛產生憐憫的心
[00:12:54.000 --> 00:12:57.000]  祂照樣醫治他們的病人
[00:12:57.000 --> 00:13:00.000]  也照樣跟他們講道
[00:13:00.000 --> 00:13:03.000]  馬可福音第六章34節說
[00:13:03.000 --> 00:13:05.000]  耶穌看到這些人
[00:13:05.000 --> 00:13:08.000]  好像羊無目人一般
[00:13:08.000 --> 00:13:11.000]  所以就動了慈心憐憫他們
[00:13:11.000 --> 00:13:14.000]  於是就開口教訓他們很多道理
[00:13:14.000 --> 00:13:17.000]  所以去到白菜大
[00:13:17.000 --> 00:13:21.000]  本來耶穌帶著門徒說要去休息
[00:13:21.000 --> 00:13:24.000]  但是因為那麼多人來到這裡
[00:13:24.000 --> 00:13:27.000]  要找耶穌要聽耶穌講道
[00:13:27.000 --> 00:13:29.000]  所以耶穌沒有拒絕他們
[00:13:29.000 --> 00:13:32.000]  耶穌照樣是經常講道
[00:13:32.000 --> 00:13:36.000]  這裡是由早上一直到黃昏的時候
[00:13:36.000 --> 00:13:39.000]  講了很多個小時來教訓他們
[00:13:39.000 --> 00:13:42.000]  聖經也告訴我們
[00:13:42.000 --> 00:13:45.000]  只是男人都五千個
[00:13:45.000 --> 00:13:49.000]  這個神蹟另外一個很重要的地方
[00:13:49.000 --> 00:13:54.000]  就是受惠於這個神蹟的人應該是最多的
[00:13:54.000 --> 00:13:56.000]  因為除了五千個男人之外
[00:13:56.000 --> 00:13:58.000]  他們還帶了家眷來
[00:13:58.000 --> 00:14:01.000]  帶了太太和小孩來
[00:14:01.000 --> 00:14:04.000]  估計是超過一萬人
[00:14:04.000 --> 00:14:07.000]  甚至可能超過一萬五千人
[00:14:07.000 --> 00:14:10.000]  所以只是從數字來說
[00:14:10.000 --> 00:14:14.000]  這個神蹟是很重要的
[00:14:14.000 --> 00:14:18.000]  好了 耶穌說上了山
[00:14:18.000 --> 00:14:23.000]  你去過以色列就知道
[00:14:23.000 --> 00:14:26.000]  在加利尼上岸之後
[00:14:26.000 --> 00:14:29.000]  斜斜地上山
[00:14:29.000 --> 00:14:33.000]  但那些山不是很高的
[00:14:33.000 --> 00:14:36.000]  你記得《馬太福音》第五章八福
[00:14:36.000 --> 00:14:41.000]  耶穌也是上了今天叫做八福山的山
[00:14:41.000 --> 00:14:44.000]  就像一個山坡
[00:14:44.000 --> 00:14:46.000]  不是很斜的
[00:14:46.000 --> 00:14:51.000]  而且遙遠地看是看到加利尼湖的
[00:14:51.000 --> 00:14:54.000]  所以這裡第三節說
[00:14:54.000 --> 00:14:56.000]  耶穌上了山
[00:14:56.000 --> 00:14:59.000]  和門徒一同坐在那裡呢?
[00:14:59.000 --> 00:15:02.000]  上了山就是耶穌上了岸之後
[00:15:02.000 --> 00:15:05.000]  向著山那邊走
[00:15:05.000 --> 00:15:07.000]  人們也跟著他
[00:15:07.000 --> 00:15:11.000]  我相信他走著走著又停著又說著又依著人
[00:15:11.000 --> 00:15:14.000]  一路上去跟隨著他
[00:15:14.000 --> 00:15:16.000]  到某個時候停下來
[00:15:16.000 --> 00:15:20.000]  人們坐在地上聽耶穌說道
[00:15:20.000 --> 00:15:22.000]  一路說到黃昏
[00:15:22.000 --> 00:15:24.000]  面對一個問題就是
[00:15:24.000 --> 00:15:26.000]  怎麼搞呢?
[00:15:26.000 --> 00:15:28.000]  當時的人兩千年前
[00:15:28.000 --> 00:15:31.000]  並不是像我們今天這樣吃三餐的
[00:15:31.000 --> 00:15:36.000]  其實人是一向都不用吃三餐的
[00:15:36.000 --> 00:15:39.000]  中國人歷史上都不吃三餐的
[00:15:39.000 --> 00:15:41.000]  這是西洋的風俗
[00:15:41.000 --> 00:15:43.000]  哄你吃三餐
[00:15:43.000 --> 00:15:46.000]  要多買很多食物
[00:15:46.000 --> 00:15:48.000]  很多人痴肥
[00:15:48.000 --> 00:15:51.000]  他們可能當時跟著耶穌
[00:15:51.000 --> 00:15:53.000]  從早上一直跟著黃昏
[00:15:53.000 --> 00:15:55.000]  始終都要吃一餐的
[00:15:55.000 --> 00:15:57.000]  黃昏的時候第五節
[00:15:57.000 --> 00:16:01.000]  耶穌舉目看到很多人來
[00:16:01.000 --> 00:16:03.000]  他就問肥力
[00:16:03.000 --> 00:16:07.000]  約翰這裡馬上記載耶穌問肥力
[00:16:07.000 --> 00:16:11.000]  但如果我們看馬太福音第十四章第十五節
[00:16:11.000 --> 00:16:17.000]  有門徒來到耶穌面前和耶穌見議
[00:16:17.000 --> 00:16:20.000]  說這個野地的時間已經過了
[00:16:20.000 --> 00:16:23.000]  即是說已經日頭都平息了
[00:16:23.000 --> 00:16:25.000]  快天黑了
[00:16:25.000 --> 00:16:27.000]  請你叫眾人散開
[00:16:27.000 --> 00:16:32.000]  可叫他們回到村裡自己買吃的
[00:16:32.000 --> 00:16:36.000]  門徒這個提議其實挺好的
[00:16:36.000 --> 00:16:38.000]  又簡單又結束
[00:16:38.000 --> 00:16:40.000]  這個聚會怎麼都要結束的
[00:16:40.000 --> 00:16:42.000]  天下無不散的筵席
[00:16:42.000 --> 00:16:44.000]  結束最好就是說
[00:16:44.000 --> 00:16:48.000]  現在大家回去吃東西了
[00:16:48.000 --> 00:16:50.000]  自己散開吃東西了
[00:16:50.000 --> 00:16:54.000]  這個是最簡單直接了當的方法
[00:16:54.000 --> 00:16:58.000]  門徒就提議耶穌這樣做
[00:16:58.000 --> 00:17:00.000]  耶穌有沒有這樣做呢?
[00:17:00.000 --> 00:17:02.000]  耶穌沒有
[00:17:02.000 --> 00:17:04.000]  馬太馬可福音記載
[00:17:04.000 --> 00:17:08.000]  耶穌叫門徒你們給他吃東西
[00:17:08.000 --> 00:17:11.000]  即是耶穌不接受門徒的提議
[00:17:11.000 --> 00:17:14.000]  就是叫他們散開自己搞定
[00:17:14.000 --> 00:17:19.000]  耶穌在這裡就要準備行神蹟
[00:17:19.000 --> 00:17:22.000]  耶穌知道他會做什麼的
[00:17:22.000 --> 00:17:28.000]  但是他也用這個作為教材來教門徒
[00:17:28.000 --> 00:17:30.000]  所以第一他就先將這個問題
[00:17:30.000 --> 00:17:32.000]  要門徒去解決
[00:17:32.000 --> 00:17:36.000]  你們給他吃東西
[00:17:36.000 --> 00:17:38.000]  馬可就記載了門徒的反應
[00:17:38.000 --> 00:17:41.000]  我怎麼可以給這麼多東西吃
[00:17:41.000 --> 00:17:47.000]  萬多人我們可以去買20兩銀子的餅給他們吃嗎?
[00:17:47.000 --> 00:17:49.000]  要吃這麼多人
[00:17:49.000 --> 00:17:52.000]  以當時來說是20兩銀子
[00:17:52.000 --> 00:17:56.000]  20兩銀子就是20個大拿利
[00:17:56.000 --> 00:17:58.000]  Denarius
[00:17:58.000 --> 00:18:01.000]  這個是猶太人當時的貨幣
[00:18:01.000 --> 00:18:06.000]  是大概每一個人8個月的工資
[00:18:06.000 --> 00:18:08.000]  所以他們一想就想
[00:18:08.000 --> 00:18:11.000]  8個月的工資買餅回來
[00:18:11.000 --> 00:18:14.000]  萬多人每人一口都不夠分
[00:18:14.000 --> 00:18:16.000]  不可能的
[00:18:16.000 --> 00:18:18.000]  所以門徒就說
[00:18:18.000 --> 00:18:22.000]  我們就算有20兩銀子買給他
[00:18:22.000 --> 00:18:24.000]  我們可不可以這樣做呢?
[00:18:24.000 --> 00:18:26.000]  第一有沒有這樣的資源呢?
[00:18:26.000 --> 00:18:29.000]  第二夠不夠呢?
[00:18:29.000 --> 00:18:36.000]  然後我相信耶穌才是第五節這裡就問肥力
[00:18:36.000 --> 00:18:38.000]  因為肥力是本地人
[00:18:38.000 --> 00:18:42.000]  肥力是知道那裡的情況是怎麼樣的
[00:18:42.000 --> 00:18:44.000]  於是耶穌就問他
[00:18:44.000 --> 00:18:46.000]  我們在哪裡買餅來叫這些人吃呢?
[00:18:46.000 --> 00:18:48.000]  餅就一定要買回來
[00:18:48.000 --> 00:18:50.000]  那你屬於這道地頭
[00:18:50.000 --> 00:18:53.000]  你告訴我要去哪裡買呢?
[00:18:53.000 --> 00:18:55.000]  他要試驗肥力
[00:18:55.000 --> 00:18:57.000]  在第六節說他知道自己要怎麼做
[00:18:57.000 --> 00:19:00.000]  他知道買不到這麼多餅的
[00:19:00.000 --> 00:19:02.000]  肥力怎麼回答耶穌呢?
[00:19:02.000 --> 00:19:08.000]  他說就算是剛才那些門徒說20兩銀子的餅都不夠的
[00:19:08.000 --> 00:19:10.000]  他知道當地的行情
[00:19:10.000 --> 00:19:13.000]  20兩銀子買回來的食物
[00:19:13.000 --> 00:19:15.000]  怎麼都餵不到
[00:19:15.000 --> 00:19:17.000]  一萬多人的
[00:19:17.000 --> 00:19:20.000]  有一個門徒就是安德烈
[00:19:20.000 --> 00:19:24.000]  第九節安德烈就和耶穌說
[00:19:24.000 --> 00:19:28.000]  這裡有一個孩童帶著五個大餅
[00:19:28.000 --> 00:19:30.000]  兩條魚
[00:19:30.000 --> 00:19:34.000]  分給這麼多人都不夠的
[00:19:34.000 --> 00:19:39.000]  這裡我相信是耶穌問他們手上有多少食物
[00:19:39.000 --> 00:19:44.000]  然後安德烈才會告訴耶穌
[00:19:44.000 --> 00:19:50.000]  所以第九節這裡不是安德烈自己無緣無故和耶穌說的
[00:19:50.000 --> 00:19:54.000]  是耶穌問有沒有食物
[00:19:54.000 --> 00:19:56.000]  手上有沒有食物
[00:19:56.000 --> 00:19:59.000]  安德烈於是我不知道他怎麼知道
[00:19:59.000 --> 00:20:02.000]  是有個小孩拿著這些食物
[00:20:02.000 --> 00:20:04.000]  所以他就告訴耶穌
[00:20:04.000 --> 00:20:07.000]  這個小孩有五個大麥餅
[00:20:07.000 --> 00:20:10.000]  麥英文翻譯是巴黎
[00:20:10.000 --> 00:20:14.000]  巴黎是最便宜最粗糙的食物
[00:20:14.000 --> 00:20:19.000]  所以這個小孩很明顯是一個貧苦家庭出來的
[00:20:19.000 --> 00:20:26.000]  他拿著五個大麻餅兩條魚是不夠分的
[00:20:26.000 --> 00:20:29.000]  二十兩銀又沒有了
[00:20:29.000 --> 00:20:32.000]  二十兩銀買回來的又不夠了
[00:20:32.000 --> 00:20:38.000]  現在他們手上只有五個大麥餅兩條魚
[00:20:38.000 --> 00:20:43.000]  所以似乎是一個絕望的情況
[00:20:43.000 --> 00:20:46.000]  是不可能行的
[00:20:46.000 --> 00:20:50.000]  耶穌故意留在這裡不打發人們走
[00:20:50.000 --> 00:20:54.000]  是要門徒來學一課什麼呢
[00:20:54.000 --> 00:20:58.000]  信心的功課
[00:20:58.000 --> 00:21:00.000]  叫他們生命成長
[00:21:00.000 --> 00:21:03.000]  神有時會給我們看
[00:21:03.000 --> 00:21:07.000]  有些事情似乎是沒什麼可能的
[00:21:07.000 --> 00:21:09.000]  那就要我們用信心
[00:21:09.000 --> 00:21:13.000]  如果樣樣都是很容易的就不用信心
[00:21:13.000 --> 00:21:18.000]  神要我們在緊要的事上來求問祂的旨意
[00:21:18.000 --> 00:21:24.000]  然後我們用信心來求祂為我們造聖
[00:21:24.000 --> 00:21:30.000]  所以這個信心人非有信就不可能見神的國
[00:21:30.000 --> 00:21:33.000]  所以這個信心是很重要
[00:21:33.000 --> 00:21:36.000]  大事小事特別是大事
[00:21:36.000 --> 00:21:38.000]  特別是大事重要的事
[00:21:38.000 --> 00:21:41.000]  關係到我們人生重要的事
[00:21:41.000 --> 00:21:44.000]  或者你面對著一些很重要的抉擇
[00:21:44.000 --> 00:21:47.000]  或者你面對著一些很大的困難
[00:21:47.000 --> 00:21:50.000]  這些不要忘記是神容許的
[00:21:50.000 --> 00:21:53.000]  有時甚至是神擺在我們面前的
[00:21:53.000 --> 00:21:55.000]  來鍛鍊我們操練我們
[00:21:55.000 --> 00:21:59.000]  叫我們要倚靠祂要有信心
[00:21:59.000 --> 00:22:08.000]  我就想起24年前當我決定擺下工作出來義務服侍神的時候
[00:22:08.000 --> 00:22:12.000]  我和我太太用了很多spreadsheet
[00:22:12.000 --> 00:22:14.000]  那時已經有spreadsheet
[00:22:14.000 --> 00:22:17.000]  我們用了很多spreadsheet來計算
[00:22:17.000 --> 00:22:20.000]  將來我們只有這麼多的積蓄
[00:22:20.000 --> 00:22:22.000]  以後不工作了
[00:22:22.000 --> 00:22:26.000]  這些積蓄夠不夠我們一直生活呢?
[00:22:26.000 --> 00:22:27.000]  我們有兩個兒子
[00:22:27.000 --> 00:22:29.000]  一個當時讀中學一個讀小學
[00:22:29.000 --> 00:22:32.000]  夠不夠你們讀大學呢?
[00:22:32.000 --> 00:22:37.000]  夠不夠我們將來舊車也要換一輛車
[00:22:37.000 --> 00:22:39.000]  我們生活有沒有問題呢?
[00:22:39.000 --> 00:22:41.000]  計來計去計來計去
[00:22:41.000 --> 00:22:47.000]  我記得我太太當時計算了我們99歲生活的需要
[00:22:47.000 --> 00:22:53.000]  我就問我們會不會到99歲呢?
[00:22:53.000 --> 00:22:55.000]  我太太讀會計
[00:22:55.000 --> 00:22:57.000]  所以她的數學很精
[00:22:57.000 --> 00:23:00.000]  她說我們一定要計較長
[00:23:00.000 --> 00:23:02.000]  我們計到99歲
[00:23:02.000 --> 00:23:05.000]  計呀計呀一個一個的spreadsheet
[00:23:05.000 --> 00:23:07.000]  一個一個的假設
[00:23:07.000 --> 00:23:08.000]  計不計得到呢?
[00:23:08.000 --> 00:23:11.000]  我告訴大家計不計得到呢?
[00:23:11.000 --> 00:23:12.000]  計不計得到
[00:23:12.000 --> 00:23:13.000]  最後我們計不計得到
[00:23:13.000 --> 00:23:15.000]  但神很清楚帶領我們出來
[00:23:15.000 --> 00:23:18.000]  最後我們說我們不計了
[00:23:18.000 --> 00:23:19.000]  我們不計了
[00:23:19.000 --> 00:23:20.000]  不計又怎樣呢?
[00:23:20.000 --> 00:23:22.000]  不計就靠信心
[00:23:22.000 --> 00:23:24.000]  所以那個是一個很大的信心功課
[00:23:24.000 --> 00:23:29.000]  關係到我全個家庭以後幾十年的生活
[00:23:29.000 --> 00:23:34.000]  是要將那個paycheck斷了
[00:23:34.000 --> 00:23:37.000]  然後不出去打工不賺錢
[00:23:37.000 --> 00:23:42.000]  當時不知道神為什麼要特別地很清楚地吩咐我們
[00:23:42.000 --> 00:23:44.000]  就不是part time做事
[00:23:44.000 --> 00:23:47.000]  有空的時候侍奉
[00:23:47.000 --> 00:23:51.000]  是全身出來侍奉而不受身
[00:23:51.000 --> 00:23:54.000]  長話短說
[00:23:54.000 --> 00:23:57.000]  神非常奇妙
[00:23:57.000 --> 00:24:00.000]  當我們願意憑信心出來的時候
