
[00:00:00.000 --> 00:00:09.520]  我不知道大家希望能夠聽到甚麼或學到甚麼
[00:03:07.720 --> 00:03:09.720]  也是和那個人的心理
[00:03:09.720 --> 00:03:11.720]  或者是成長發展
[00:03:11.720 --> 00:03:13.720]  很有密切的關係
[00:03:13.720 --> 00:03:15.720]  很多宗教上
[00:03:15.720 --> 00:03:17.720]  或者很多原始部落的宗教
[00:03:17.720 --> 00:03:19.720]  男或女到某些年紀
[00:03:19.720 --> 00:03:21.720]  會有一個所謂的入會儀式
[00:03:21.720 --> 00:03:23.720]  不是說我們那些黑社會
[00:03:23.720 --> 00:03:25.720]  也有相似的關係
[00:03:25.720 --> 00:03:27.720]  男到某些年紀
[00:03:27.720 --> 00:03:29.720]  要有某些儀式
[00:03:29.720 --> 00:03:31.720]  過了這個儀式之後
[00:03:31.720 --> 00:03:33.720]  就可以成為一個成人
[00:03:33.720 --> 00:03:35.720]  在社會上有地位
[00:03:35.720 --> 00:03:37.720]  那是宗教儀式
[00:03:37.720 --> 00:03:39.720]  但從心理的發展角度
[00:03:39.720 --> 00:03:41.720]  那個儀式使一個人
[00:03:41.720 --> 00:03:43.720]  變成男或女
[00:03:43.720 --> 00:03:45.720]  而這個角色和社會的地位
[00:03:45.720 --> 00:03:47.720]  有直接的關係
[00:03:47.720 --> 00:03:49.720]  另外一些很多的行為
[00:03:49.720 --> 00:03:51.720]  宗教是不是心理的投射
[00:03:51.720 --> 00:03:53.720]  我們就這樣抽很多的
[00:03:53.720 --> 00:03:55.720]  文革宗教現象都很清楚有這個可能性
[00:03:55.720 --> 00:03:57.720]  好像前派經籍
[00:03:57.720 --> 00:03:59.720]  不知道是誰把他打笑
[00:03:59.720 --> 00:04:01.720]  看人打笑人
[00:04:01.720 --> 00:04:03.720]  打笑人是一個很簡單的行動
[00:04:03.720 --> 00:04:05.720]  但如果我們分析他整個步驟的過程
[00:04:05.720 --> 00:04:07.720]  是一個很複雜的
[00:04:07.720 --> 00:04:09.720]  宗教禮儀
[00:04:09.720 --> 00:04:11.720]  在過程當中
[00:04:11.720 --> 00:04:13.720]  把那個人心目中的一些壓抑
[00:04:13.720 --> 00:04:15.720]  仇恨的對象
[00:04:15.720 --> 00:04:17.720]  藉著宗教投射的過程
[00:04:17.720 --> 00:04:19.720]  不知道大家
[00:04:19.720 --> 00:04:21.720]  有看過打笑人嗎
[00:04:21.720 --> 00:04:23.720]  不知道誰有光顧過
[00:04:23.720 --> 00:04:25.720]  可能是以前
[00:04:25.720 --> 00:04:27.720]  我知道那次看的時候
[00:04:27.720 --> 00:04:29.720]  如果打一個就五萬元
[00:04:29.720 --> 00:04:31.720]  兩個就八十元
[00:04:31.720 --> 00:04:33.720]  不知道三個有多少我就不知道
[00:04:33.720 --> 00:04:35.720]  打的過程
[00:04:35.720 --> 00:04:37.720]  你會發覺他裡面有些東西
[00:04:37.720 --> 00:04:39.720]  例如一包小血
[00:04:39.720 --> 00:04:41.720]  打的時候他唸的
[00:04:41.720 --> 00:04:43.720]  你知道那個婆婆說什麼
[00:04:43.720 --> 00:04:45.720]  打到你一頭血一身血
[00:04:45.720 --> 00:04:47.720]  然後就有一把刀
[00:04:47.720 --> 00:04:49.720]  刀裡面如果你踢他打
[00:04:49.720 --> 00:04:51.720]  他就有一把小刀
[00:04:51.720 --> 00:04:53.720]  如果你自己打
[00:04:53.720 --> 00:04:55.720]  省下五萬元他就有一把小石子
[00:04:55.720 --> 00:04:57.720]  無論刀還是血都是一個記號
[00:04:57.720 --> 00:04:59.720]  一個宗教記號
[00:04:59.720 --> 00:05:01.720]  或者一個心理上需要投射的記號
[00:05:01.720 --> 00:05:03.720]  而那個人就是那個紙人仔
[00:05:03.720 --> 00:05:05.720]  很明顯就是說
[00:05:05.720 --> 00:05:07.720]  那個人本身
[00:05:07.720 --> 00:05:09.720]  對另外一個人很大的憤怒
[00:05:09.720 --> 00:05:11.720]  或者很大的仇恨
[00:05:11.720 --> 00:05:13.720]  但他也不能表面上將人掛兩巴掌
[00:05:13.720 --> 00:05:15.720]  但如果他能夠藉著這種方法
[00:05:15.720 --> 00:05:17.720]  來舒適內心的憤怒的時候
[00:05:17.720 --> 00:05:19.720]  都是一個途徑
[00:05:19.720 --> 00:05:21.720]  都是一個途徑
[00:05:21.720 --> 00:05:23.720]  有他的一定作用在那裡
[00:05:23.720 --> 00:05:25.720]  如果沒有經濟這件事
[00:05:25.720 --> 00:05:27.720]  沒有打小人這件事
[00:05:27.720 --> 00:05:29.720]  可能香港那些兇殺案
[00:05:29.720 --> 00:05:31.720]  或者傷人案就會多了一些
[00:05:31.720 --> 00:05:33.720]  有這樣的可能也不能做一個研究
[00:05:33.720 --> 00:05:35.720]  另外好像有些情形
[00:05:35.720 --> 00:05:37.720]  好像占卜
[00:05:37.720 --> 00:05:39.720]  或者是契神那些東西
[00:05:39.720 --> 00:05:41.720]  都是發自內心
[00:05:41.720 --> 00:05:43.720]  希望某些平安
[00:05:43.720 --> 00:05:45.720]  某些安全感
[00:05:45.720 --> 00:05:47.720]  而也都是心理的投射
[00:05:47.720 --> 00:05:49.720]  換一個來說
[00:05:49.720 --> 00:05:51.720]  好像Alexander 或是Floyd
[00:05:51.720 --> 00:05:53.720]  這樣看的時候
[00:05:53.720 --> 00:05:55.720]  宗教和心理的投射
[00:05:55.720 --> 00:05:57.720]  是很多層面上有關係
[00:05:57.720 --> 00:05:59.720]  也是可以讓我們知道的
[00:05:59.720 --> 00:06:01.720]  但是是不是停在那裡
[00:06:01.720 --> 00:06:03.720]  就不是問題
[00:06:03.720 --> 00:06:05.720]  當然從那個角度去看
[00:06:05.720 --> 00:06:07.720]  我們一些基督教信仰
[00:06:07.720 --> 00:06:09.720]  都很特別
[00:06:09.720 --> 00:06:11.720]  前陣子有一個很出名的心理學家
[00:06:11.720 --> 00:06:13.720]  Alexander
[00:06:13.720 --> 00:06:15.720]  他寫了一本書
[00:06:15.720 --> 00:06:17.720]  差不多很多年前
[00:06:17.720 --> 00:06:19.720]  那本書裡面說到
[00:06:19.720 --> 00:06:21.720]  從一個心理分析的角度來看
[00:06:21.720 --> 00:06:23.720]  路德的幼年和他改教的特別性格
[00:06:23.720 --> 00:06:25.720]  路德這個人
[00:06:25.720 --> 00:06:27.720]  性格上來說是很極端的人
[00:06:27.720 --> 00:06:29.720]  還有很暴躁的人
[00:06:29.720 --> 00:06:31.720]  和他爸爸的關係
[00:06:31.720 --> 00:06:33.720]  有很直接的因素影響
[00:06:33.720 --> 00:06:35.720]  這些也是從某些角度來看
[00:06:35.720 --> 00:06:37.720]  可以看得到的關係
[00:06:37.720 --> 00:06:39.720]  當然
[00:06:39.720 --> 00:06:41.720]  如果只是看這裡的時候
[00:06:41.720 --> 00:06:43.720]  我自己也發覺
[00:06:43.720 --> 00:06:45.720]  似乎太注重功能
[00:06:45.720 --> 00:06:47.720]  過於他的來源
[00:06:47.720 --> 00:06:49.720]  或者是過於他本身的特性
[00:06:49.720 --> 00:06:51.720]  除了心理之外
[00:06:51.720 --> 00:06:53.720]  還有很多因素在那裡
[00:06:53.720 --> 00:06:55.720]  也忽略了超越的一面
[00:06:55.720 --> 00:06:57.720]  靈界或是超越的一面
[00:06:57.720 --> 00:06:59.720]  超越的一面
[00:06:59.720 --> 00:07:01.720]  靈界或是神的一面
[00:07:01.720 --> 00:07:03.720]  但另一方面也不能忽略
[00:07:03.720 --> 00:07:05.720]  在這一方面有很多作用
[00:07:05.720 --> 00:07:07.720]  甚至像喝神茶一樣
[00:07:07.720 --> 00:07:09.720]  我們看過很多靈的緣故
[00:07:09.720 --> 00:07:11.720]  當然有很多因素
[00:07:11.720 --> 00:07:13.720]  一個主要因素是心理
[00:07:13.720 --> 00:07:15.720]  是很重要的
[00:07:15.720 --> 00:07:17.720]  另外一個主要因素
[00:07:17.720 --> 00:07:19.720]  神茶本身是一些鹼性的東西
[00:07:19.720 --> 00:07:21.720]  喝完之後可以清腸、腦胃
[00:07:21.720 --> 00:07:23.720]  什麼都能射出來
[00:07:23.720 --> 00:07:25.720]  如果喝了神茶真的能廢
[00:07:25.720 --> 00:07:29.720]  當然我們也不會花太多時間去看
[00:07:29.720 --> 00:07:33.720]  但我們也知道如果看宗教現象的時候
[00:07:33.720 --> 00:07:37.720]  我們不可以忽略心理層面
[00:07:37.720 --> 00:07:39.720]  否則也不會有那麼多人
[00:07:39.720 --> 00:07:43.720]  會參與或者加入這些宗教活動的過程
[00:07:43.720 --> 00:07:47.720]  但另一方面
[00:07:47.720 --> 00:07:49.720]  第三個向度去看
[00:07:49.720 --> 00:07:51.720]  也是我們這次希望和大家看的
[00:07:51.720 --> 00:07:53.720]  就是從人類學的角度去看
[00:07:53.720 --> 00:07:55.720]  人類學的角度
[00:07:55.720 --> 00:07:57.720]  宗教本身是一種現象
[00:07:57.720 --> 00:07:59.720]  換句話說
[00:07:59.720 --> 00:08:01.720]  有些人做了一些事
[00:08:01.720 --> 00:08:03.720]  有一個活動
[00:08:03.720 --> 00:08:05.720]  這個現象和我們的生活有密切的關係
[00:08:05.720 --> 00:08:07.720]  如果我們這樣看
[00:08:07.720 --> 00:08:09.720]  首先我們不會去問
[00:08:09.720 --> 00:08:11.720]  為什麼會發生
[00:08:11.720 --> 00:08:13.720]  也不會問它的來源在哪裡
[00:08:13.720 --> 00:08:15.720]  因為那些是宗教歷史家
[00:08:15.720 --> 00:08:17.720]  或者比較宗教學的人
[00:08:17.720 --> 00:08:19.720]  也不問它只是心理的層面
[00:08:19.720 --> 00:08:21.720]  但就是說這個活動本身
[00:08:21.720 --> 00:08:23.720]  和社會和人類有什麼關係呢
[00:08:23.720 --> 00:08:25.720]  因為這件事已經發生在我們身上
[00:08:25.720 --> 00:08:27.720]  如果這樣做
[00:08:27.720 --> 00:08:29.720]  我們也不會去
[00:08:29.720 --> 00:08:31.720]  很快地去加一些論斷的結論在那裡
[00:08:31.720 --> 00:08:33.720]  說它是迷信的
[00:08:33.720 --> 00:08:35.720]  當它真的靈了起來的時候
[00:08:35.720 --> 00:08:37.720]  就不是迷信了
[00:08:37.720 --> 00:08:39.720]  我們不會這麼快地說
[00:08:39.720 --> 00:08:41.720]  這些是迷信或者不是迷信
[00:08:41.720 --> 00:08:43.720]  是否科學或者不是科學
[00:08:43.720 --> 00:08:45.720]  我們這樣問法國人已經很不科學了
[00:08:45.720 --> 00:08:47.720]  但我們會早一點去看
[00:08:47.720 --> 00:08:49.720]  這些宗教的現象
[00:08:49.720 --> 00:08:51.720]  而這個現象帶給我們生活
[00:08:51.720 --> 00:08:53.720]  是有什麼關係呢
[00:08:53.720 --> 00:08:55.720]  當然我們也要從某些角度去看
[00:08:55.720 --> 00:08:57.720]  不可以說就這樣拿出一件事來
[00:08:57.720 --> 00:08:59.720]  從那些角度去看
[00:08:59.720 --> 00:09:01.720]  我就會從它
[00:09:01.720 --> 00:09:03.720]  通常每一個宗教
[00:09:03.720 --> 00:09:05.720]  都會有共通的東西
[00:09:05.720 --> 00:09:07.720]  例如是節旗
[00:09:07.720 --> 00:09:09.720]  禮儀
[00:09:09.720 --> 00:09:11.720]  它的架構
[00:09:11.720 --> 00:09:13.720]  社會秩序的關係
[00:09:13.720 --> 00:09:15.720]  它的對德倫理諸如此類
[00:09:15.720 --> 00:09:17.720]  我們可以發覺每一個宗教都有這些層面的東西
[00:09:17.720 --> 00:09:19.720]  從那裡來看
[00:09:19.720 --> 00:09:21.720]  而
[00:09:21.720 --> 00:09:23.720]  我講了我們大概用什麼層面
[00:09:23.720 --> 00:09:25.720]  就是用一個
[00:09:25.720 --> 00:09:27.720]  人類學的現象的角度去看
[00:09:27.720 --> 00:09:29.720]  不要說它對或者不對
[00:09:29.720 --> 00:09:31.720]  首先看它做什麼
[00:09:31.720 --> 00:09:33.720]  然後看它和其他的關係
[00:09:33.720 --> 00:09:35.720]  它的節旗關係
[00:09:35.720 --> 00:09:37.720]  它的禮儀和我們社會的關係
[00:09:37.720 --> 00:09:39.720]  和我們人的生命的關係
[00:09:39.720 --> 00:09:41.720]  很多東西我們去看
[00:09:41.720 --> 00:09:43.720]  而我們再深一步
[00:09:43.720 --> 00:09:45.720]  既然我們說到
[00:09:45.720 --> 00:09:47.720]  民間宗教
[00:09:47.720 --> 00:09:49.720]  首先我要界定清楚
[00:09:49.720 --> 00:09:51.720]  我現在不是和大家看中國宗教
[00:09:51.720 --> 00:09:53.720]  也不是東方宗教
[00:09:53.720 --> 00:09:55.720]  那些是
[00:09:55.720 --> 00:09:57.720]  如果你想看一看這些你會很失望
[00:09:57.720 --> 00:09:59.720]  因為我們不會問它的來源
[00:09:59.720 --> 00:10:01.720]  也不會問它的理論架構
[00:10:01.720 --> 00:10:03.720]  不會的
[00:10:03.720 --> 00:10:05.720]  那些是正典宗教
[00:10:05.720 --> 00:10:07.720]  在宗教學研究裡面
[00:10:07.720 --> 00:10:09.720]  是分兩個很大的不同的範疇
[00:10:09.720 --> 00:10:11.720]  有些就是所謂正典的宗教
[00:10:11.720 --> 00:10:13.720]  那些正典宗教有歷史
[00:10:13.720 --> 00:10:15.720]  有經文有架構有組織
[00:10:15.720 --> 00:10:17.720]  但如果民間宗教就很不同
[00:10:17.720 --> 00:10:19.720]  民間宗教就是說
[00:10:19.720 --> 00:10:21.720]  一些人
[00:10:21.720 --> 00:10:23.720]  普通人就會做
[00:10:23.720 --> 00:10:25.720]  而他做的時候
[00:10:25.720 --> 00:10:27.720]  未必他知道
[00:10:27.720 --> 00:10:29.720]  目的是什麼
[00:10:29.720 --> 00:10:31.720]  有時你看到婆婆去拜神
[00:10:31.720 --> 00:10:33.720]  你問她為什麼你去拜誰
[00:10:33.720 --> 00:10:35.720]  她說拜了幾十年都是這樣
[00:10:35.720 --> 00:10:37.720]  那些就是民間宗教
[00:10:37.720 --> 00:10:39.720]  你和她說的時候
[00:10:39.720 --> 00:10:41.720]  她未必知道她在做什麼
[00:10:41.720 --> 00:10:43.720]  但她找羅華大仙求籤
[00:10:43.720 --> 00:10:45.720]  你問她靚不靚
[00:10:45.720 --> 00:10:47.720]  她覺得坐在你那裡也傻
[00:10:47.720 --> 00:10:49.720]  她就會去求籤
[00:10:49.720 --> 00:10:51.720]  就好像神打這個現象
[00:10:51.720 --> 00:10:53.720]  那些現象裡面的時候
[00:10:53.720 --> 00:10:55.720]  那個參與者
[00:10:55.720 --> 00:10:57.720]  自己本身也可能不是很知道
[00:10:57.720 --> 00:10:59.720]  原來神打背後有很多的理論基礎
[00:10:59.720 --> 00:11:01.720]  或者是他的歷史因由
[00:11:01.720 --> 00:11:03.720]  但他會做的
[00:11:03.720 --> 00:11:05.720]  只要交了錢上了壇就行了
[00:11:05.720 --> 00:11:07.720]  換句話說
[00:11:07.720 --> 00:11:09.720]  民間宗教很多時候是一個很實際
[00:11:09.720 --> 00:11:11.720]  和生活裡息息相關的活動
[00:11:11.720 --> 00:11:13.720]  而你問那些參與者
[00:11:13.720 --> 00:11:15.720]  大多數都說不出理由和根源
[00:11:15.720 --> 00:11:17.720]  或者是他們的神學架構
[00:11:17.720 --> 00:11:19.720]  出來讓你知道
[00:11:19.720 --> 00:11:21.720]  這個就是我所指的民間宗教
[00:11:21.720 --> 00:11:23.720]  故此我完全不會碰到什麼道教
[00:11:23.720 --> 00:11:25.720]  佛教那些東西
[00:11:25.720 --> 00:11:27.720]  那些我完全不理的
[00:11:27.720 --> 00:11:29.720]  因為從人類現象學來說
[00:11:29.720 --> 00:11:31.720]  那些都不需要理的
[00:11:31.720 --> 00:11:33.720]  他們做的就是那個真實的東西
[00:11:33.720 --> 00:11:35.720]  我們也不會
[00:11:35.720 --> 00:11:37.720]  落任何迷信或不迷信
[00:11:37.720 --> 00:11:39.720]  因為到了那個層面的時候
[00:11:39.720 --> 00:11:41.720]  我們的立場就是看那個現象
[00:11:41.720 --> 00:11:43.720]  然後再分析那個現象
[00:11:43.720 --> 00:11:45.720]  至於回應的時候
[00:11:45.720 --> 00:11:47.720]  最後的時候我希望有些回應
[00:11:47.720 --> 00:11:49.720]  我們作為基督徒怎麼回應
[00:11:49.720 --> 00:11:51.720]  我覺得回應之前
[00:11:51.720 --> 00:11:53.720]  起碼先認識一下別人做什麼
[00:11:53.720 --> 00:11:55.720]  說回應說得太早
[00:11:55.720 --> 00:11:57.720]  有時候回應得太快
[00:11:57.720 --> 00:11:59.720]  如果回應得太快
[00:11:59.720 --> 00:12:01.720]  就是無知
[00:12:01.720 --> 00:12:03.720]  我們去落實一點說一說
[00:12:03.720 --> 00:12:05.720]  一些比較
[00:12:05.720 --> 00:12:07.720]  比較闊一些層面
[00:12:07.720 --> 00:12:09.720]  對宗教的注釋
[00:12:09.720 --> 00:12:11.720]  我們再下去民間宗教那裡
[00:12:11.720 --> 00:12:13.720]  當一個人問到
[00:12:13.720 --> 00:12:15.720]  宗教是什麼的時候
[00:12:15.720 --> 00:12:17.720]  宗教的定義本身是很難定的
[00:12:17.720 --> 00:12:19.720]  我看過大約超過四十多個不同的定義
[00:12:19.720 --> 00:12:21.720]  我覺得每個人都有道理
[00:12:21.720 --> 00:12:23.720]  每個人都像字
[00:12:23.720 --> 00:12:25.720]  但未必是最全面
[00:12:25.720 --> 00:12:27.720]  但如果最簡單來問
[00:12:27.720 --> 00:12:29.720]  宗教是人民自己生存的目的
[00:12:29.720 --> 00:12:31.720]  他的意識
[00:12:31.720 --> 00:12:33.720]  那就是宗教
[00:12:33.720 --> 00:12:35.720]  是人在地上生存的方向
[00:12:35.720 --> 00:12:37.720]  或者向度
[00:12:37.720 --> 00:12:39.720]  而再深一個層面
[00:12:39.720 --> 00:12:41.720]  來看的時候
[00:12:41.720 --> 00:12:43.720]  我們不如看看
[00:12:43.720 --> 00:12:45.720]  很多宗教裡面都是不自覺地追隨某些東西
[00:12:45.720 --> 00:12:47.720]  或者給人一些東西
[00:12:47.720 --> 00:12:49.720]  包括是
[00:12:49.720 --> 00:12:51.720]  真就指真理的層面
[00:12:51.720 --> 00:12:53.720]  好像田柳克那樣說
[00:12:53.720 --> 00:12:55.720]  最終極的關注
[00:12:55.720 --> 00:12:57.720]  有同樣的意思
[00:12:57.720 --> 00:12:59.720]  誰是一個真的神呢
[00:12:59.720 --> 00:13:01.720]  我們的宗教也是這樣
[00:13:01.720 --> 00:13:03.720]  我們有絕對的真理
[00:13:03.720 --> 00:13:05.720]  而這個真理往往在我們的信仰裡面就是神
[00:13:05.720 --> 00:13:07.720]  有其他信仰裡面可能是一些意識形態
[00:13:07.720 --> 00:13:09.720]  或者是一些主義
[00:13:09.720 --> 00:13:11.720]  都可以叫做他們覺得是絕對的真理
[00:13:11.720 --> 00:13:13.720]  這個宇宙是絕對的真理
[00:13:13.720 --> 00:13:15.720]  而每一個宗教
[00:13:15.720 --> 00:13:17.720]  都有另外一個向度
[00:13:17.720 --> 00:13:19.720]  就是善的
[00:13:19.720 --> 00:13:21.720]  無論是民間宗教還是其他宗教
[00:13:21.720 --> 00:13:23.720]  基本上都希望能夠有些好的東西帶給人
[00:13:23.720 --> 00:13:25.720]  而這些好的東西可能是
[00:13:25.720 --> 00:13:27.720]  普遍的善
[00:13:27.720 --> 00:13:29.720]  一些叫人修身
[00:13:29.720 --> 00:13:31.720]  或者是一些比較窄的層面
[00:13:31.720 --> 00:13:33.720]  對那個人本身有好處
[00:13:33.720 --> 00:13:35.720]  那些叫做善
[00:13:35.720 --> 00:13:37.720]  讓你發達 轉運
[00:13:37.720 --> 00:13:39.720]  另外很多時候
[00:13:39.720 --> 00:13:41.720]  宗教帶來都給人一些美
[00:13:41.720 --> 00:13:43.720]  美的意思不是說美麗的美
[00:13:43.720 --> 00:13:45.720]  而是和諧的美
[00:13:45.720 --> 00:13:47.720]  你和這個宇宙
[00:13:47.720 --> 00:13:49.720]  你和這個靈界裡面彼此就不要有衝突
[00:13:49.720 --> 00:13:51.720]  都是一個美 和諧的表現
[00:13:51.720 --> 00:13:55.720]  那我很簡單的說了
[00:13:55.720 --> 00:13:57.720]  這些宗教的稍微的
[00:13:57.720 --> 00:13:59.720]  一些定義
[00:13:59.720 --> 00:14:01.720]  而這些定義我自己都不是太滿意的
[00:14:01.720 --> 00:14:03.720]  不過就沒有其他方法之下
[00:14:03.720 --> 00:14:05.720]  都是先用著
[00:14:05.720 --> 00:14:07.720]  跟著我們會看看
[00:14:07.720 --> 00:14:09.720]  就是民間宗教
[00:14:09.720 --> 00:14:11.720]  看下去的時候
[00:14:11.720 --> 00:14:13.720]  我們從哪些角度很落實的去探討
[00:14:13.720 --> 00:14:15.720]  或者我們給了一個宗教出來的時候
[00:14:15.720 --> 00:14:17.720]  或者一個宗教現象
[00:14:17.720 --> 00:14:19.720]  一些行為出來的時候
[00:14:19.720 --> 00:14:21.720]  如果有人轉運或者是文迷的時候
[00:14:21.720 --> 00:14:23.720]  那我們
[00:14:23.720 --> 00:14:25.720]  從什麼角度去看這個現象呢
[00:14:25.720 --> 00:14:27.720]  從哪些比較闊的層面去看呢
[00:14:27.720 --> 00:14:29.720]  宗教的向度
[00:14:29.720 --> 00:14:31.720]  都有好幾面的
[00:14:31.720 --> 00:14:33.720]  起碼有五六個向度
[00:14:33.720 --> 00:14:35.720]  英文叫dimension
[00:14:35.720 --> 00:14:37.720]  稍微說一說
[00:14:37.720 --> 00:14:39.720]  幾乎所有的宗教
[00:14:39.720 --> 00:14:41.720]  或者民間宗教的現象
[00:14:41.720 --> 00:14:43.720]  或者民間宗教的活動
[00:14:43.720 --> 00:14:45.720]  都是有一個禮儀的向度在那裡
[00:14:45.720 --> 00:14:47.720]  往往禮儀這個向度是很重要的
[00:14:47.720 --> 00:14:49.720]  而包括
[00:14:49.720 --> 00:14:51.720]  去到很簡單的上香
[00:14:51.720 --> 00:14:53.720]  去到還神
[00:14:53.720 --> 00:14:55.720]  甚至在
[00:14:55.720 --> 00:14:57.720]  傳統中國的婚禮裡
[00:14:57.720 --> 00:14:59.720]  都有很多宗教有關的禮儀在那裡
[00:14:59.720 --> 00:15:01.720]  葬禮那裡也有
[00:15:01.720 --> 00:15:05.720]  禮儀的意思就是說
[00:15:05.720 --> 00:15:07.720]  一群人有一個集體的行動
[00:15:07.720 --> 00:15:09.720]  而這個行動是有一定的次序
[00:15:09.720 --> 00:15:11.720]  和一定的秩序在那裡
[00:15:11.720 --> 00:15:13.720]  而這個次序
[00:15:13.720 --> 00:15:15.720]  或者秩序本身
[00:15:15.720 --> 00:15:17.720]  是有一定的所謂宗教的
[00:15:17.720 --> 00:15:19.720]  涵義在那裡的
[00:15:19.720 --> 00:15:21.720]  你不會隨便做的
[00:15:21.720 --> 00:15:23.720]  你不會想著應該怎麼擺杯子
