
[00:00:00.000 --> 00:00:06.100]  我們在開始今天講道前
[00:05:10.380 --> 00:05:14.380]  不是做就不是行為清義呢
[00:05:14.380 --> 00:05:16.380]  未必一定
[00:05:16.380 --> 00:05:18.380]  我舉個很簡單的例子
[00:05:18.380 --> 00:05:20.380]  如果有人問你
[00:05:20.380 --> 00:05:23.380]  到底什麼叫做虔誠的基督徒
[00:05:23.380 --> 00:05:24.380]  你怎麼說呢
[00:05:24.380 --> 00:05:26.380]  我發覺很多人都會用
[00:05:26.380 --> 00:05:28.380]  他是教會的長老
[00:05:28.380 --> 00:05:29.380]  他更加厲害
[00:05:29.380 --> 00:05:30.380]  他是牧師
[00:05:30.380 --> 00:05:33.380]  所以牧師就是虔誠的
[00:05:33.380 --> 00:05:35.380]  長老就是虔誠的
[00:05:35.380 --> 00:05:37.380]  他做執事做了20年了
[00:05:37.380 --> 00:05:39.380]  所以執事也是虔誠的
[00:05:39.380 --> 00:05:41.380]  或者他做組長
[00:05:41.380 --> 00:05:44.380]  他每餐都會祈禱
[00:05:44.380 --> 00:05:46.380]  我想問大家
[00:05:46.380 --> 00:05:48.380]  有多少人每餐都會祈禱
[00:05:48.380 --> 00:05:49.380]  可以舉手嗎
[00:05:49.380 --> 00:05:51.380]  你們都是虔誠人
[00:05:51.380 --> 00:05:52.380]  一般世人的看法
[00:05:52.380 --> 00:05:55.380]  每個星期天都會守禮拜
[00:05:55.380 --> 00:05:58.380]  他們就是用這些行動
[00:05:58.380 --> 00:06:03.380]  去講一個人是虔誠還是不是虔誠
[00:06:03.380 --> 00:06:06.380]  但實際上
[00:06:06.380 --> 00:06:08.380]  我讓大家知道的是
[00:06:08.380 --> 00:06:10.380]  原來聖經裏面的看法
[00:06:10.380 --> 00:06:13.380]  不一定是這樣看的
[00:06:13.380 --> 00:06:17.380]  我們今天看看這段聖經
[00:06:17.380 --> 00:06:21.380]  這段聖經就是說
[00:06:21.380 --> 00:06:26.380]  原來做什麼不是關鍵
[00:06:26.380 --> 00:06:31.380]  而是你怎樣的態度去做才是關鍵
[00:06:31.380 --> 00:06:35.380]  你做的方法才是關鍵
[00:06:35.380 --> 00:06:38.380]  你做的動機才是關鍵
[00:06:38.380 --> 00:06:40.380]  你用的手段
[00:06:40.380 --> 00:06:41.380]  整個過程
[00:06:41.380 --> 00:06:44.380]  那個才是關鍵
[00:06:44.380 --> 00:06:48.380]  我們一起看看13節
[00:06:48.380 --> 00:06:50.380]  一起讀
[00:06:50.380 --> 00:06:52.380]  你們有話說
[00:06:52.380 --> 00:06:56.380]  今天明天我們要往某城裏去
[00:06:56.380 --> 00:06:57.380]  在那裏住一年
[00:06:57.380 --> 00:06:59.380]  做買賣得利
[00:06:59.380 --> 00:07:01.380]  我想問大家
[00:07:01.380 --> 00:07:02.380]  一個基督徒
[00:07:02.380 --> 00:07:06.380]  可不可以去第二個城裏工作
[00:07:06.380 --> 00:07:08.380]  可不可以
[00:07:08.380 --> 00:07:10.380]  每個人都說可以
[00:07:10.380 --> 00:07:13.380]  一個基督徒可不可以做生意
[00:07:13.380 --> 00:07:15.380]  有多少人認為可以的
[00:07:15.380 --> 00:07:16.380]  舉手
[00:07:16.380 --> 00:07:18.380]  全部人都說可以
[00:07:18.380 --> 00:07:21.380]  一個基督徒去某一個地方做生意
[00:07:21.380 --> 00:07:22.380]  做一年
[00:07:22.380 --> 00:07:23.380]  可不可以
[00:07:23.380 --> 00:07:25.380]  有多少人認為可以的
[00:07:25.380 --> 00:07:26.380]  舉手
[00:07:26.380 --> 00:07:29.380]  全部人都覺得可以
[00:07:29.380 --> 00:07:31.380]  弟兄姊妹
[00:07:31.380 --> 00:07:33.380]  我們做什麼
[00:07:33.380 --> 00:07:34.380]  我們都可以
[00:07:34.380 --> 00:07:38.380]  基督徒是可以各行各業
[00:07:38.380 --> 00:07:39.380]  你都可以做
[00:07:39.380 --> 00:07:42.380]  基督徒做官可不可以
[00:07:42.380 --> 00:07:43.380]  可以
[00:07:43.380 --> 00:07:45.380]  基督徒做皇帝可不可以
[00:07:45.380 --> 00:07:47.380]  當然可以
[00:07:47.380 --> 00:07:49.380]  不是大衛就要消失
[00:07:49.380 --> 00:07:51.380]  所羅門要消失
[00:07:51.380 --> 00:07:53.380]  做皇帝都可以
[00:07:53.380 --> 00:07:55.380]  基督徒可不可以做生意
[00:07:55.380 --> 00:07:56.380]  一定可以
[00:07:56.380 --> 00:07:57.380]  基督徒可以教書
[00:07:57.380 --> 00:07:58.380]  更加可以
[00:07:58.380 --> 00:08:02.380]  基督徒可不可以做苦力
[00:08:02.380 --> 00:08:04.380]  可不可以洗碗
[00:08:04.380 --> 00:08:07.380]  可不可以做家庭主婦
[00:08:07.380 --> 00:08:10.380]  全部人都認為可以
[00:08:10.380 --> 00:08:14.380]  我們問一個問題
[00:08:14.380 --> 00:08:19.380]  到底亞國書四章十三到十七節想說什麼
[00:08:19.380 --> 00:08:22.380]  這個人說今天明天我們要到某城
[00:08:22.380 --> 00:08:23.380]  在那裡住一年
[00:08:23.380 --> 00:08:26.380]  做買賣得利
[00:08:26.380 --> 00:08:29.380]  最大最大的問題
[00:08:29.380 --> 00:08:31.380]  在哪裡
[00:08:31.380 --> 00:08:33.380]  第一
[00:08:33.380 --> 00:08:35.380]  我要去
[00:08:35.380 --> 00:08:37.380]  我們要去
[00:08:37.380 --> 00:08:39.380]  在那裡做什麼
[00:08:39.380 --> 00:08:41.380]  然後最重要
[00:08:41.380 --> 00:08:46.380]  他做最重要的目的是為了什麼
[00:08:46.380 --> 00:08:51.380]  是為了做買賣得利
[00:08:51.380 --> 00:08:55.380]  我想一般的得利
[00:08:55.380 --> 00:08:57.380]  無所謂
[00:08:57.380 --> 00:09:01.380]  難道做生意要虧蝕給人
[00:09:01.380 --> 00:09:04.380]  賺錢絕對可以
[00:09:04.380 --> 00:09:06.380]  但這段聖經裡
[00:09:06.380 --> 00:09:09.380]  整段聖經告訴我們
[00:09:09.380 --> 00:09:15.380]  聖經是批評這些人的態度
[00:09:15.380 --> 00:09:17.380]  是兩樣東西
[00:09:17.380 --> 00:09:19.380]  第一樣東西
[00:09:19.380 --> 00:09:23.380]  他覺得我是人生的老闆
[00:09:23.380 --> 00:09:27.380]  什麼是我拿主的
[00:09:27.380 --> 00:09:29.380]  換句話說
[00:09:29.380 --> 00:09:34.380]  這段聖經不在乎你做什麼
[00:09:34.380 --> 00:09:37.380]  而是在乎你謀事的目的
[00:09:37.380 --> 00:09:41.380]  你計劃的目的最重要最重要的關鍵
[00:09:41.380 --> 00:09:43.380]  是做什麼呢
[00:09:43.380 --> 00:09:47.380]  他是要做生意
[00:09:47.380 --> 00:09:48.380]  去得利
[00:09:48.380 --> 00:09:51.380]  做買賣去得利
[00:09:51.380 --> 00:09:56.380]  得利就成為一般人最大的目的
[00:09:56.380 --> 00:10:02.380]  有一個故事
[00:10:02.380 --> 00:10:04.380]  是講及猶太人做生意
[00:10:04.380 --> 00:10:08.380]  這個故事是威尼斯的商人
[00:10:08.380 --> 00:10:11.380]  其實是針對猶太人
[00:10:11.380 --> 00:10:15.380]  是講到猶太人做生意要炸到盡
[00:10:15.380 --> 00:10:19.380]  將人置之死地都不顧
[00:10:19.380 --> 00:10:21.380]  總之要炸到盡
[00:10:21.380 --> 00:10:23.380]  甚至傷害別人都不要緊
[00:10:23.380 --> 00:10:25.380]  什麼都要炸到盡
[00:10:25.380 --> 00:10:30.380]  我們今天看看猶太人做生意
[00:10:30.380 --> 00:10:32.380]  是不是只有猶太人這樣呢
[00:10:32.380 --> 00:10:34.380]  其實不是的
[00:10:34.380 --> 00:10:36.380]  我剛剛和家人
[00:10:36.380 --> 00:10:38.380]  因為Watchman回來了
[00:10:38.380 --> 00:10:41.380]  所以我們一家人找了四天時間
[00:10:41.380 --> 00:10:42.380]  去了台灣
[00:10:42.380 --> 00:10:44.380]  來有個家庭
[00:10:44.380 --> 00:10:47.380]  我們自己有些分享、溝通、補告
[00:10:47.380 --> 00:10:49.380]  從未試過
[00:10:49.380 --> 00:10:51.380]  自從讀了神學之後
[00:10:51.380 --> 00:10:53.380]  我們都很少有這樣的機會
[00:10:53.380 --> 00:10:58.380]  坐在一個浸熱水
[00:10:58.380 --> 00:11:00.380]  我都不叫溫泉
[00:11:00.380 --> 00:11:02.380]  大江裏面的熱水
[00:11:02.380 --> 00:11:04.380]  然後大家一起分享
[00:11:04.380 --> 00:11:06.380]  自己最感恩的地方是什麼
[00:11:06.380 --> 00:11:08.380]  然後我們一起玩的時候
[00:11:08.380 --> 00:11:12.380]  都提及到我們自己過去一年裏面
[00:11:12.380 --> 00:11:14.380]  過去兩年裏面最感恩
[00:11:14.380 --> 00:11:19.380]  然後我們未來的盼望、期望又是什麼
[00:11:19.380 --> 00:11:21.380]  然後彼此來代圖
[00:11:21.380 --> 00:11:24.380]  就在台灣當中
[00:11:24.380 --> 00:11:28.380]  我看到有些特別令我感觸的事情
[00:11:28.380 --> 00:11:30.380]  台灣最好的水果
[00:11:30.380 --> 00:11:33.380]  那個車司機跟我們說
[00:11:33.380 --> 00:11:35.380]  全部運到外國去
[00:11:35.380 --> 00:11:38.380]  最好的水果台灣人吃不到
[00:11:38.380 --> 00:11:40.380]  全部是外銷的
[00:11:40.380 --> 00:11:42.380]  但日本人最好的東西
[00:11:42.380 --> 00:11:44.380]  全部是內銷的
[00:11:44.380 --> 00:11:46.380]  你們有沒有聽過
[00:11:46.380 --> 00:11:47.380]  最好的牛扒
[00:11:47.380 --> 00:11:48.380]  你去日本吃
[00:11:48.380 --> 00:11:50.380]  他們自己留給自己人
[00:11:50.380 --> 00:11:52.380]  最好的水果各方面的東西
[00:11:52.380 --> 00:11:53.380]  是自己吃
[00:11:53.380 --> 00:11:55.380]  台灣人最好的東西
[00:11:55.380 --> 00:11:56.380]  本地吃不到
[00:11:56.380 --> 00:11:58.380]  全部是外面才吃得到
[00:11:58.380 --> 00:12:01.380]  多多少少我都會有種感覺
[00:12:01.380 --> 00:12:05.380]  中國人咬入不咬出
[00:12:05.380 --> 00:12:08.380]  好的東西留給別人
[00:12:08.380 --> 00:12:10.380]  不好的東西留給自己人
[00:12:10.380 --> 00:12:12.380]  但我習慣了是這樣
[00:12:12.380 --> 00:12:14.380]  我看回我們老人家
[00:12:14.380 --> 00:12:16.380]  上一代飯、隔夜菜
[00:12:16.380 --> 00:12:17.380]  就自己吃完
[00:12:17.380 --> 00:12:19.380]  新鮮的東西就招呼客人
[00:12:19.380 --> 00:12:21.380]  明明有隔夜菜做也好
[00:12:21.380 --> 00:12:23.380]  別人來一起吃飯
[00:12:23.380 --> 00:12:24.380]  雖然很熟的人
[00:12:24.380 --> 00:12:25.380]  都不會拿那些東西出來吃
[00:12:25.380 --> 00:12:27.380]  寧願放兩天
[00:12:27.380 --> 00:12:28.380]  如果連續兩天有客人
[00:12:28.380 --> 00:12:30.380]  那些東西就放三天
[00:12:30.380 --> 00:12:32.380]  然後最後都是自己吃飯
[00:12:32.380 --> 00:12:34.380]  但我們看回這裡
[00:12:34.380 --> 00:12:37.380]  最重要的不是外人或內人
[00:12:37.380 --> 00:12:39.380]  就是我們的心態
[00:12:39.380 --> 00:12:40.380]  我們的心態
[00:12:40.380 --> 00:12:42.380]  是不是要做生意的時候
[00:12:42.380 --> 00:12:44.380]  是要賺到盡呢
[00:12:44.380 --> 00:12:46.380]  我不知道大家同不同意
[00:12:46.380 --> 00:12:50.380]  今天香港為何貧富那麼懸殊
[00:12:50.380 --> 00:12:52.380]  為何今天香港
[00:12:52.380 --> 00:12:54.380]  做生意有困難
[00:12:54.380 --> 00:12:56.380]  生活有困難
[00:12:56.380 --> 00:12:58.380]  做事的勞工有困難
[00:12:58.380 --> 00:12:59.380]  原因是甚麼
[00:12:59.380 --> 00:13:03.380]  是因為那些擁有物業的人
[00:13:03.380 --> 00:13:05.380]  擁有地的人
[00:13:05.380 --> 00:13:07.380]  是要賺到盡
[00:13:07.380 --> 00:13:09.380]  新聞報道
[00:13:09.380 --> 00:13:11.380]  荃灣有一間餐室
[00:13:11.380 --> 00:13:12.380]  開了之後
[00:13:12.380 --> 00:13:14.380]  因為你做的東西很好吃
[00:13:14.380 --> 00:13:16.380]  所以很短的時間
[00:13:16.380 --> 00:13:18.380]  它就已經被升級為
[00:13:18.380 --> 00:13:21.380]  米芝蓮三星的食肆
[00:13:21.380 --> 00:13:23.380]  不過很可惜
[00:13:23.380 --> 00:13:26.380]  當這間餐室的食物那麼好吃
[00:13:26.380 --> 00:13:28.380]  人潮如湧
[00:13:28.380 --> 00:13:30.380]  人們湧進去光顧
[00:13:30.380 --> 00:13:33.380]  怎料業主很快就加他們的租
[00:13:33.380 --> 00:13:34.380]  兩倍多
[00:13:34.380 --> 00:13:35.380]  三倍
[00:13:35.380 --> 00:13:37.380]  老闆很無奈
[00:13:37.380 --> 00:13:39.380]  沒多久之後
[00:13:39.380 --> 00:13:42.380]  他就宣告要關門
[00:13:42.380 --> 00:13:43.380]  因為他說
[00:13:43.380 --> 00:13:46.380]  如果要將食品加價
[00:13:46.380 --> 00:13:48.380]  加到他自己都嫌貴
[00:13:48.380 --> 00:13:51.380]  他對不起自己的良心
[00:13:51.380 --> 00:13:57.380]  但租金已經令他無法維持業務
[00:13:57.380 --> 00:13:59.380]  我不知道大家有沒有想過
[00:13:59.380 --> 00:14:00.380]  在今天的香港
[00:14:00.380 --> 00:14:01.380]  就是這樣
[00:14:01.380 --> 00:14:04.380]  如果他們加租可以加一倍
[00:14:04.380 --> 00:14:05.380]  加一倍
[00:14:05.380 --> 00:14:06.380]  加兩倍
[00:14:06.380 --> 00:14:07.380]  他不理你
[00:14:07.380 --> 00:14:09.380]  他覺得你的生意好
[00:14:09.380 --> 00:14:10.380]  他就加
[00:14:10.380 --> 00:14:11.380]  帶來的結果
[00:14:11.380 --> 00:14:12.380]  在今天
[00:14:12.380 --> 00:14:14.380]  你說自由行的人
[00:14:14.380 --> 00:14:15.380]  是不是多了呢
[00:14:15.380 --> 00:14:16.380]  是
[00:14:16.380 --> 00:14:17.380]  但為甚麼旺角
[00:14:17.380 --> 00:14:18.380]  銅鑼灣
[00:14:18.380 --> 00:14:19.380]  尖沙咀
[00:14:19.380 --> 00:14:22.380]  越來越多的吉舖
[00:14:22.380 --> 00:14:24.380]  為甚麼呢
[00:14:24.380 --> 00:14:26.380]  加租
[00:14:26.380 --> 00:14:29.380]  加到不理人死活
[00:14:29.380 --> 00:14:31.380]  就是這樣加下去
[00:14:31.380 --> 00:14:34.380]  是因為這樣的緣故帶來的結果
[00:14:34.380 --> 00:14:38.380]  就是令到整個社會的財富很不平均
[00:14:38.380 --> 00:14:39.380]  在今天
[00:14:39.380 --> 00:14:41.380]  有人沒有屋住
[00:14:41.380 --> 00:14:43.380]  但同樣有屋
[00:14:43.380 --> 00:14:45.380]  沒有人住
[00:14:45.380 --> 00:14:48.380]  這都是我們今天需要關注的地方
[00:14:48.380 --> 00:14:50.380]  要告訴我們
[00:14:50.380 --> 00:14:52.380]  我們要小心
[00:14:52.380 --> 00:14:54.380]  我們可以做生意
[00:14:54.380 --> 00:14:56.380]  我們可以做任何事
[00:14:56.380 --> 00:14:59.380]  但我們做的目的到底是找甚麼
[00:14:59.380 --> 00:15:00.380]  我們要想一想
[00:15:00.380 --> 00:15:03.380]  這是不是合乎神的心意
[00:15:03.380 --> 00:15:06.380]  一般的人除了看錢
[00:15:06.380 --> 00:15:09.380]  第二樣看的就是權與位
[00:15:09.380 --> 00:15:11.380]  總之有權
[00:15:11.380 --> 00:15:13.380]  就是想擁有的東西
[00:15:13.380 --> 00:15:14.380]  以後不會失去
[00:15:14.380 --> 00:15:15.380]  有位
[00:15:15.380 --> 00:15:17.380]  又是希望擁有的東西
[00:15:17.380 --> 00:15:19.380]  可以代代平安
[00:15:19.380 --> 00:15:20.380]  實際上
[00:15:20.380 --> 00:15:21.380]  這些東西
[00:15:21.380 --> 00:15:24.380]  是不是真正我們人生的目的呢
[00:15:24.380 --> 00:15:26.380]  有人說過一句話
[00:15:26.380 --> 00:15:28.380]  我覺得非常對
[00:15:28.380 --> 00:15:31.380]  當我看印尼華僑
[00:15:31.380 --> 00:15:33.380]  在印尼那邊
[00:15:33.380 --> 00:15:37.380]  和印尼那邊的人的生活差距越來越大
[00:15:37.380 --> 00:15:40.380]  我曾經兩次去到一個耶加達
[00:15:40.380 --> 00:15:43.380]  一個用圍牆圍住的華人區
[00:15:43.380 --> 00:15:44.380]  全部是華人住的
[00:15:44.380 --> 00:15:46.380]  就出來的時候
[00:15:46.380 --> 00:15:50.380]  就在一條臭到要掩著鼻子的坑渠
[00:15:50.380 --> 00:15:52.380]  住在坑渠旁邊
[00:15:52.380 --> 00:15:56.380]  就是印尼比較窮困的人
[00:15:56.380 --> 00:15:59.380]  他們大小便在那條河
[00:15:59.380 --> 00:16:01.380]  吃在那裡
[00:16:01.380 --> 00:16:03.380]  用在那裡
[00:16:03.380 --> 00:16:05.380]  甚麼都在那裡
[00:16:05.380 --> 00:16:06.380]  那個味道
[00:16:06.380 --> 00:16:08.380]  臭得驚人
[00:16:08.380 --> 00:16:10.380]  我記得我二十多年前
[00:16:10.380 --> 00:16:11.380]  我已經去過那邊
[00:16:11.380 --> 00:16:12.380]  我已經說
[00:16:12.380 --> 00:16:16.380]  如果貧富的差距不改善的話
[00:16:16.380 --> 00:16:20.380]  華人一定會成為眾矢之的
[00:16:20.380 --> 00:16:21.380]  沒想到
[00:16:21.380 --> 00:16:22.380]  我走了之後幾年
[00:16:22.380 --> 00:16:28.380]  那邊就有一種排華和排基督徒的運動
[00:16:28.380 --> 00:16:30.380]  猶太人去到德國
[00:16:30.380 --> 00:16:31.380]  猶太人去到其他地方
[00:16:31.380 --> 00:16:32.380]  都是一樣
[00:16:32.380 --> 00:16:33.380]  很多人問
[00:16:33.380 --> 00:16:35.380]  為甚麼德國人
[00:16:35.380 --> 00:16:36.380]  希特勒
[00:16:36.380 --> 00:16:38.380]  是那麼憎恨猶太人呢
[00:16:38.380 --> 00:16:39.380]  主要的原因
[00:16:39.380 --> 00:16:42.380]  是因為財富被控制住
[00:16:42.380 --> 00:16:44.380]  很多方面的東西被控制住
[00:16:44.380 --> 00:16:45.380]  帶來的結果
[00:16:45.380 --> 00:16:47.380]  他就將這種恨
[00:16:47.380 --> 00:16:49.380]  全部發洩在猶太人身上
[00:16:49.380 --> 00:16:51.380]  有很多無辜的猶太人
[00:16:51.380 --> 00:16:54.380]  都是因為這樣而被受害
[00:16:54.380 --> 00:16:55.380]  各位聽眾
[00:16:55.380 --> 00:16:59.380]  我們看見《雅各書》四章十四節
[00:16:59.380 --> 00:17:03.380]  他說最重要的東西是我們的目的
[00:17:03.380 --> 00:17:05.380]  第二件事
[00:17:05.380 --> 00:17:07.380]  到底我們真正的倚靠
[00:17:07.380 --> 00:17:09.380]  是倚靠甚麼呢
[00:17:09.380 --> 00:17:11.380]  是否我們覺得
[00:17:11.380 --> 00:17:12.380]  我們有這個實力
[00:17:12.380 --> 00:17:14.380]  我們有這個智商
[00:17:14.380 --> 00:17:15.380]  我們有這個能力
[00:17:15.380 --> 00:17:16.380]  我們有這個地位
[00:17:16.380 --> 00:17:18.380]  我們有這個才幹
[00:17:18.380 --> 00:17:20.380]  特別是今天
[00:17:20.380 --> 00:17:22.380]  最新最新
[00:17:22.380 --> 00:17:24.380]  我才看到
[00:17:24.380 --> 00:17:26.380]  今天有很多父母
[00:17:26.380 --> 00:17:30.380]  為了要測試自己小孩的智商
[00:17:30.380 --> 00:17:31.380]  去到甚麼地步
[00:17:31.380 --> 00:17:33.380]  他就從很小很小
[00:17:33.380 --> 00:17:34.380]  生出來沒多久
[00:17:34.380 --> 00:17:37.380]  就去看一看他們的DNA
[00:17:37.380 --> 00:17:39.380]  那個基因
[00:17:39.380 --> 00:17:43.380]  四萬元去測一測他們的DNA
[00:17:43.380 --> 00:17:45.380]  實質上
[00:17:45.380 --> 00:17:48.380]  這個是不是真的浪費又無謂呢
[00:17:48.380 --> 00:17:51.380]  我不知道大家覺得浪費嗎
[00:17:51.380 --> 00:17:52.380]  覺得嗎
[00:17:52.380 --> 00:17:54.380]  覺得無謂嗎
[00:17:54.380 --> 00:17:56.380]  那測到怎樣呢
[00:17:56.380 --> 00:17:58.380]  你真的差了那怎樣呢
[00:17:58.380 --> 00:18:00.380]  你不要他嗎
[00:18:00.380 --> 00:18:02.380]  我們覺得做父母
[00:18:02.380 --> 00:18:04.380]  如果這樣做是裸乎泥生
[00:18:04.380 --> 00:18:08.380]  還有我們帶著有色眼鏡來看這個小孩
[00:18:08.380 --> 00:18:09.380]  實質上
[00:18:09.380 --> 00:18:11.380]  一個小孩的成長
[00:18:11.380 --> 00:18:14.380]  不是百分之百是先天的
[00:18:14.380 --> 00:18:16.380]  你可以這樣說
[00:18:16.380 --> 00:18:19.380]  後天甚至比先天更加重要
[00:18:19.380 --> 00:18:21.380]  他們看到的版
[00:18:21.380 --> 00:18:22.380]  父母的版
[00:18:22.380 --> 00:18:24.380]  因為現在是人都知道
[00:18:24.380 --> 00:18:26.380]  一般的大學已經
[00:18:26.380 --> 00:18:27.380]  逐步逐步
[00:18:27.380 --> 00:18:29.380]  特別是那些大的企業
[00:18:29.380 --> 00:18:32.380]  已經不再用人的IQ
[00:18:32.380 --> 00:18:35.380]  來衡量請不請這個人
[00:18:35.380 --> 00:18:37.380]  而特別要看的是這個人的EQ
[00:18:37.380 --> 00:18:38.380]  他的AQ
[00:18:38.380 --> 00:18:40.380]  他的逆境智商
[00:18:40.380 --> 00:18:42.380]  情緒智商到底是怎樣
[00:18:42.380 --> 00:18:43.380]  而這兩樣東西
[00:18:43.380 --> 00:18:46.380]  基本上就是屬靈的智商
[00:18:46.380 --> 00:18:49.380]  如果你的屬靈智商好的時間
[00:18:49.380 --> 00:18:50.380]  你就會痛都不苦
[00:18:50.380 --> 00:18:52.380]  殘都不廢
[00:18:52.380 --> 00:18:53.380]  在一個逆境裏面
[00:18:53.380 --> 00:18:55.380]  你仍然能夠自強
[00:18:55.380 --> 00:18:56.380]  逆流裏面
[00:18:56.380 --> 00:18:58.380]  你仍然可以向上走
[00:18:58.380 --> 00:19:01.380]  但一般的人就被環境控制了
[00:19:01.380 --> 00:19:03.380]  所以這個都讓我們看得見
[00:19:03.380 --> 00:19:06.380]  難怪雅各書四章十四節
[00:19:06.380 --> 00:19:07.380]  我們一起讀
[00:19:07.380 --> 00:19:09.380]  其實明天如何
[00:19:09.380 --> 00:19:11.380]  你們還不知道
