
[00:00:00.000 --> 00:00:03.000]  (音響)
[00:02:02.000 --> 00:02:05.000]  那個水溫是多少度,知不知道?
[00:02:05.000 --> 00:02:10.000]  那個水溫還沒到1點,還沒到100點
[00:02:10.000 --> 00:02:14.000]  水還沒去到它的臨界點
[00:02:14.000 --> 00:02:18.000]  那個時候的水溫是96度
[00:02:18.000 --> 00:02:22.500]  最適合沖茶,沖我們中國的綠茶
[00:02:22.500 --> 00:02:25.000]  中國的綠茶不可以100度沖
[00:02:25.000 --> 00:02:30.500]  不然你將茶香全部殺掉
[00:02:30.500 --> 00:02:32.500]  但你的水還沒滾
[00:02:32.500 --> 00:02:36.500]  所以正確的方法應該煲滾,然後收火
[00:02:36.500 --> 00:02:39.500]  打開蓋子一會兒,然後才沖綠茶
[00:02:39.500 --> 00:02:43.500]  這個就是免費的廚房智慧
[00:02:43.500 --> 00:02:46.500]  水滾你還要繼續煲下去
[00:02:46.500 --> 00:02:50.000]  直煲到有很多氣體
[00:02:50.000 --> 00:02:52.500]  在那個湖嘴湧出來
[00:02:52.500 --> 00:02:55.000]  而那個氣是直上的
[00:02:55.000 --> 00:02:57.500]  這個叫做水滾
[00:02:57.500 --> 00:03:03.500]  由此以後就不要大香里道、低B道
[00:03:03.500 --> 00:03:06.500]  什麼叫水滾都不知道
[00:03:06.500 --> 00:03:14.500]  當你將水由室溫一直加到99.8度的時候
[00:03:14.500 --> 00:03:19.500]  水就開始進入它的臨界點
[00:03:19.500 --> 00:03:24.500]  它就會由液體變成為地體
[00:03:24.500 --> 00:03:26.500]  我今晚的題目是
[00:03:26.500 --> 00:03:31.500]  你生命在什麼情況下
[00:03:31.500 --> 00:03:35.500]  才會進入這種臨界點
[00:03:35.500 --> 00:03:40.500]  而叫你的生命的層次可以提升
[00:03:40.500 --> 00:03:43.500]  叫你生命的成長
[00:03:43.500 --> 00:03:49.500]  是可以進入一個新和教高的層次
[00:03:49.500 --> 00:03:52.500]  這個是我非常關心的題目
[00:03:52.500 --> 00:03:56.500]  而不是一個講道的題目
[00:03:56.500 --> 00:03:58.500]  尤其是這個題目
[00:03:58.500 --> 00:04:01.500]  是在年輕基督徒那裡
[00:04:01.500 --> 00:04:04.500]  我都經過這個階段
[00:04:04.500 --> 00:04:07.500]  當我們愛主的時候
[00:04:07.500 --> 00:04:09.500]  我們年輕的時候
[00:04:09.500 --> 00:04:12.500]  在團體我們很熱心愛主
[00:04:12.500 --> 00:04:17.500]  但是為什麼我追求愛主到一個階段
[00:04:17.500 --> 00:04:20.500]  我就停滯不辭
[00:04:20.500 --> 00:04:23.500]  沒有辦法壓得過去的
[00:04:23.500 --> 00:04:25.500]  很多基督徒
[00:04:25.500 --> 00:04:27.500]  很多年輕基督徒
[00:04:27.500 --> 00:04:30.500]  它由認識主
[00:04:30.500 --> 00:04:32.500]  到熱心追求
[00:04:32.500 --> 00:04:34.500]  跟從主
[00:04:34.500 --> 00:04:38.500]  都一段時間停下來
[00:04:38.500 --> 00:04:42.500]  你在青年團體工作內
[00:04:42.500 --> 00:04:43.500]  無論做道師也好
[00:04:43.500 --> 00:04:44.500]  做牧師也好
[00:04:44.500 --> 00:04:47.500]  你內你發覺有一班基督徒
[00:04:47.500 --> 00:04:50.500]  總是不能夠過一個階段
[00:04:50.500 --> 00:04:52.500]  它是停留一個階段
[00:04:52.500 --> 00:04:56.500]  有些帶著那個階段進入大學
[00:04:56.500 --> 00:04:58.500]  進入社會
[00:04:58.500 --> 00:05:01.500]  甚至進入中年
[00:05:01.500 --> 00:05:06.500]  很多一生都不能夠過那個臨界點
[00:05:06.500 --> 00:05:08.500]  那為什麼呢?
[00:05:08.500 --> 00:05:11.500]  我今晚要跟你讀一段經文
[00:05:11.500 --> 00:05:13.500]  我會用相當多時間
[00:05:13.500 --> 00:05:16.500]  向你解釋它的背景
[00:05:16.500 --> 00:05:18.500]  以至到這段經文
[00:05:18.500 --> 00:05:21.500]  是你能夠消化到
[00:05:21.500 --> 00:05:23.500]  然後能夠用到
[00:05:23.500 --> 00:05:26.500]  我幾乎可以說
[00:05:26.500 --> 00:05:29.500]  大部分人讀過這段經文
[00:05:29.500 --> 00:05:34.500]  是不會行這段經文的
[00:05:34.500 --> 00:05:37.500]  那段經文是《馬可福音》
[00:05:37.500 --> 00:05:39.500]  請大家打開《馬可福音》
[00:05:39.500 --> 00:05:41.500]  14章
[00:05:41.500 --> 00:05:45.500]  3到9節
[00:05:45.500 --> 00:05:47.500]  如果你有聖經
[00:05:47.500 --> 00:05:49.500]  又打開了
[00:05:49.500 --> 00:05:51.500]  我想請你
[00:05:51.500 --> 00:05:54.500]  跟我一起讀這段經文
[00:05:54.500 --> 00:05:59.500]  14章3到9節
[00:05:59.500 --> 00:06:01.500]  這段經文
[00:06:01.500 --> 00:06:05.500]  大家有沒有找到?
[00:06:05.500 --> 00:06:07.500]  如果你找到
[00:06:07.500 --> 00:06:10.500]  請大家跟我一起讀這段
[00:06:10.500 --> 00:06:12.500]  《馬可福音》
[00:06:12.500 --> 00:06:15.500]  14章3到9節
[00:06:15.500 --> 00:06:16.500]  好嗎?
[00:06:16.500 --> 00:06:17.500]  預備
[00:06:17.500 --> 00:06:18.500]  1
[00:06:18.500 --> 00:06:19.500]  2
[00:06:19.500 --> 00:06:20.500]  3
[00:06:20.500 --> 00:06:21.500]  4
[00:06:21.500 --> 00:06:22.500]  5
[00:06:22.500 --> 00:06:23.500]  預備
[00:06:23.500 --> 00:06:24.500]  1
[00:06:24.500 --> 00:06:25.500]  2
[00:06:25.500 --> 00:06:26.500]  3
[00:06:26.500 --> 00:06:29.500]  耶穌在白大尼長大麻風的西門家裡
[00:06:29.500 --> 00:06:31.500]  坐直的時候
[00:06:31.500 --> 00:06:32.500]  有一個女人
[00:06:32.500 --> 00:06:33.500]  拿著一玉瓶
[00:06:33.500 --> 00:06:36.500]  智貴的真拿達香膏來
[00:06:36.500 --> 00:06:37.500]  打破玉瓶
[00:06:37.500 --> 00:06:40.500]  把膏敲在耶穌的頭上
[00:06:40.500 --> 00:06:41.500]  有幾個人心中
[00:06:41.500 --> 00:06:44.500]  很不喜悅說
[00:06:44.500 --> 00:06:47.500]  何用這樣枉費香膏呢?
[00:06:47.500 --> 00:06:50.500]  這香膏可以賣三十多兩銀子
[00:06:50.500 --> 00:06:52.500]  糾制窮人
[00:06:52.500 --> 00:06:55.500]  他們就向那女人生氣
[00:06:55.500 --> 00:06:56.500]  耶穌說
[00:06:56.500 --> 00:06:58.500]  由他罷
[00:06:58.500 --> 00:07:00.500]  為什麼為難他呢?
[00:07:00.500 --> 00:07:04.500]  他在我身上做的是一件美事
[00:07:04.500 --> 00:07:08.500]  因為常有窮人和你們同在
[00:07:08.500 --> 00:07:10.500]  要向他們行善
[00:07:10.500 --> 00:07:12.500]  隨時都可以
[00:07:12.500 --> 00:07:14.500]  只是你們不常有我
[00:07:14.500 --> 00:07:18.500]  他所做的是盡他所能的
[00:07:18.500 --> 00:07:20.500]  他是為我安葬的事
[00:07:20.500 --> 00:07:24.500]  把香膏預先敲在我身上
[00:07:24.500 --> 00:07:26.500]  我實在告訴你們
[00:07:26.500 --> 00:07:28.500]  普天之下
[00:07:28.500 --> 00:07:31.500]  無論在什麼地方傳者福音
[00:07:31.500 --> 00:07:34.500]  也要述說者女人所做的
[00:07:34.500 --> 00:07:36.500]  以為紀念
[00:07:36.500 --> 00:07:38.500]  多謝你
[00:07:38.500 --> 00:07:42.500]  耶穌很清楚交代
[00:07:42.500 --> 00:07:45.500]  無論你在天下任何地方傳福音
[00:07:45.500 --> 00:07:47.500]  都要講這件事
[00:07:47.500 --> 00:07:49.500]  耶穌覺得這件事很過癮
[00:07:49.500 --> 00:07:52.500]  所以叫我們全傳說說意義
[00:07:52.500 --> 00:07:54.500]  一定不是
[00:07:54.500 --> 00:07:58.500]  一定有一個很重要的教導
[00:07:58.500 --> 00:08:00.500]  要到一個地步
[00:08:00.500 --> 00:08:04.500]  他應該和福音並傳
[00:08:04.500 --> 00:08:09.500]  讓人們能夠得到好處
[00:08:09.500 --> 00:08:11.500]  是什麼呢?
[00:08:11.500 --> 00:08:13.500]  一邊你覺得很奇怪
[00:08:13.500 --> 00:08:17.500]  耶穌叫人們扮傳福音
[00:08:17.500 --> 00:08:18.500]  然後傳這件事
[00:08:18.500 --> 00:08:19.500]  但另一邊
[00:08:19.500 --> 00:08:22.500]  這麼少人能夠走
[00:08:22.500 --> 00:08:28.500]  到底中間奇妙的地方在哪裡呢?
[00:08:28.500 --> 00:08:30.500]  我們很多時候對這段經文
[00:08:30.500 --> 00:08:35.500]  之所以不能夠走出來
[00:08:35.500 --> 00:08:39.500]  是因為我們完全沒有考究背景是什麼
[00:08:39.500 --> 00:08:40.500]  所以我們解釋
[00:08:40.500 --> 00:08:42.500]  一直都解不進去
[00:08:42.500 --> 00:08:46.500]  結果經文不能夠被釋放出來
[00:08:46.500 --> 00:08:50.500]  發出它應該有改變生命的能力
[00:08:50.500 --> 00:08:54.500]  所以我盼望我今晚和你解釋
[00:08:54.500 --> 00:08:56.500]  你能夠真真明白
[00:08:56.500 --> 00:08:58.500]  然後你試一下
[00:08:58.500 --> 00:09:01.500]  在今晚你能夠走到
[00:09:01.500 --> 00:09:04.500]  盼望它能夠給我們一種改變的力量
[00:09:04.500 --> 00:09:07.500]  我首先解釋的就是背景
[00:09:07.500 --> 00:09:10.500]  有幾個背景我們要知道
[00:09:10.500 --> 00:09:14.500]  免得我們將官理大望文生義
[00:09:14.500 --> 00:09:19.500]  第一個就是告師的傳說
[00:09:19.500 --> 00:09:24.500]  為什麼我們會有告師的傳統呢?
[00:09:24.500 --> 00:09:27.500]  原來在古代近中的人
[00:09:27.500 --> 00:09:33.500]  他們覺得一個人在世上活了幾十盤鼠
[00:09:33.500 --> 00:09:36.500]  正式說武功都有勞
[00:09:36.500 --> 00:09:38.500]  死了
[00:09:38.500 --> 00:09:41.500]  我們地上都沒有人可惜
[00:09:41.500 --> 00:09:46.500]  所以人的靈魂就不甘心離去
[00:09:46.500 --> 00:09:50.500]  人的靈魂不甘心離去你都害怕
[00:09:50.500 --> 00:09:53.500]  死了人的家人
[00:09:53.500 --> 00:09:59.500]  為了讓死者靈魂能夠安然而去
[00:09:59.500 --> 00:10:05.500]  他們就會為死者舉行一個追悼的儀式
[00:10:05.500 --> 00:10:10.500]  追悼的儀式是可以持續一天至七天
[00:10:10.500 --> 00:10:12.500]  請你們想一想
[00:10:12.500 --> 00:10:16.500]  在昔日的古代近中
[00:10:16.500 --> 00:10:19.500]  完全沒有冷藏設備
[00:10:19.500 --> 00:10:22.500]  那個屍體擺了一天
[00:10:22.500 --> 00:10:27.500]  兩天就開始發臭了
[00:10:27.500 --> 00:10:31.500]  發臭到哪裡還有人來追你呢?
[00:10:31.500 --> 00:10:33.500]  跑也跑不完
[00:10:33.500 --> 00:10:35.500]  還要掩著屁股走
[00:10:35.500 --> 00:10:40.500]  所以他們為了屍體不要那麼快腐
[00:10:40.500 --> 00:10:44.500]  他們就會有告屍傳統
[00:10:44.500 --> 00:10:48.500]  然後他們又舉行一個叫做Lamanche
[00:10:48.500 --> 00:10:51.500]  這個叫做舉哀這種的儀式
[00:10:51.500 --> 00:10:56.500]  即是說是喊著讓靈魂
[00:10:56.500 --> 00:10:59.500]  希望它快點可以安然離去
[00:10:59.500 --> 00:11:03.500]  希臘人就覺得沒有舉哀這個人
[00:11:03.500 --> 00:11:06.500]  沒有人為他的屍體哭呢
[00:11:06.500 --> 00:11:08.500]  那你又是不去的
[00:11:08.500 --> 00:11:12.500]  所以耶穌時代的以色列社會
[00:11:12.500 --> 00:11:15.500]  就有很多職業舉哀人
[00:11:15.500 --> 00:11:20.500]  這個職業舉哀人就是我們廣東社會裏面的
[00:11:20.500 --> 00:11:23.500]  那些喊驚婆
[00:11:23.500 --> 00:11:25.500]  大家知不知道什麼是喊驚婆?
[00:11:25.500 --> 00:11:29.500]  喊驚婆就是凡是喪家都不喊得那麼多
[00:11:29.500 --> 00:11:31.500]  哪有那麼多眼淚
[00:11:31.500 --> 00:11:34.500]  所有眼淚在沒有人的時候都喊了
[00:11:34.500 --> 00:11:36.500]  那有人又怎樣呢?
[00:11:36.500 --> 00:11:40.500]  有一個人主持這個舉哀的
[00:11:40.500 --> 00:11:43.500]  一有人來他們就喊了
[00:11:43.500 --> 00:11:51.500]  用來代表代替哀家喊乾了的眼睛
[00:11:51.500 --> 00:11:55.500]  讓人聽到靈堂一片愛性
[00:11:55.500 --> 00:12:01.500]  死了的人就覺得都很累了
[00:12:01.500 --> 00:12:03.500]  就可以安心離去
[00:12:03.500 --> 00:12:04.500]  就是這樣的
[00:12:04.500 --> 00:12:06.500]  完全是為了這樣的緣故的
[00:12:06.500 --> 00:12:07.500]  那所以呢
[00:12:07.500 --> 00:12:12.500]  就有他有告師這個傳統
[00:12:12.500 --> 00:12:17.500]  那程序通常先是浴師
[00:12:17.500 --> 00:12:21.500]  和死者的屍體
[00:12:21.500 --> 00:12:25.500]  舉行這個鐵定禮
[00:12:25.500 --> 00:12:27.500]  因為你知道很多人的死
[00:12:27.500 --> 00:12:30.500]  是死得很髒的
[00:12:30.500 --> 00:12:32.500]  還有很臭的
[00:12:32.500 --> 00:12:35.500]  有些可能是大小便宜
[00:12:35.500 --> 00:12:37.500]  所以無論怎樣
[00:12:37.500 --> 00:12:41.500]  他都會先為屍體鐵定一輪
[00:12:41.500 --> 00:12:47.500]  然後就是將這些香膏塗上他的身
[00:12:47.500 --> 00:12:51.500]  然後再用那些細麻布
[00:12:51.500 --> 00:12:53.500]  將他包起來
[00:12:53.500 --> 00:12:57.500]  這樣就完成了這個告師的禮
[00:12:57.500 --> 00:13:01.500]  這個告師的禮通常在耶穌時代
[00:13:01.500 --> 00:13:05.500]  是昂貴又相當繁複的
[00:13:05.500 --> 00:13:11.500]  但是呢
[00:13:11.500 --> 00:13:18.500]  馬尼亞為耶穌安葬的事
[00:13:18.500 --> 00:13:23.500]  預先來將香膏淋在耶穌身上
[00:13:23.500 --> 00:13:25.500]  又為什麼叫預先呢
[00:13:25.500 --> 00:13:26.500]  為什麼
[00:13:26.500 --> 00:13:29.500]  聖經的作者說預先呢
[00:13:29.500 --> 00:13:33.500]  原來在猶太人就好像中國人的社會一樣
[00:13:33.500 --> 00:13:35.500]  一個家庭裏面
[00:13:35.500 --> 00:13:37.500]  有人離世
[00:13:37.500 --> 00:13:40.500]  就會有一家的長者
[00:13:40.500 --> 00:13:44.500]  或是剩下的男人的後裔
[00:13:44.500 --> 00:13:48.500]  就會開會決定應該用什麼儀式
[00:13:48.500 --> 00:13:51.500]  用多少天的舉哀
[00:13:51.500 --> 00:13:58.500]  然後才去執行這個安葬禮
[00:13:58.500 --> 00:14:03.500]  馬尼亞既是一個旅遊之輩
[00:14:03.500 --> 00:14:08.500]  又是連十二個門徒的圈都進不了的
[00:14:08.500 --> 00:14:14.500]  他完全沒有機會為耶穌安葬這個事
[00:14:14.500 --> 00:14:19.500]  是有任何可以發言的餘地的
[00:14:19.500 --> 00:14:22.500]  所以他就把握機會
[00:14:22.500 --> 00:14:25.500]  在耶穌還未去世的時候
[00:14:25.500 --> 00:14:29.500]  就預先為他傾倒香膏
[00:14:29.500 --> 00:14:34.500]  是耶穌講明是為他安葬的事來做的
[00:14:34.500 --> 00:14:38.500]  不過就是預先
[00:14:38.500 --> 00:14:42.500]  預先就代表了一種打壓機會
[00:14:42.500 --> 00:14:44.500]  抓住機會
[00:14:44.500 --> 00:14:46.500]  盡快地做
[00:14:46.500 --> 00:14:49.500]  這個就叫預先
[00:14:49.500 --> 00:14:56.500]  現在我們來到一個最crucial的問題
[00:14:56.500 --> 00:15:02.500]  那盒的香膏值多少錢
[00:15:02.500 --> 00:15:04.500]  三十兩銀子
[00:15:04.500 --> 00:15:06.500]  那三十兩銀子
[00:15:06.500 --> 00:15:10.500]  等於現代的錢有多少錢
[00:15:10.500 --> 00:15:15.500]  這個就是第二個免費的智慧
[00:15:15.500 --> 00:15:17.500]  今晚是送給你了
[00:15:17.500 --> 00:15:23.500]  今晚真的很多免費的智慧給你了
[00:15:23.500 --> 00:15:27.500]  如果你遇到一本留言
[00:15:27.500 --> 00:15:32.500]  他還跟你解釋按我們今天的幣值
[00:15:32.500 --> 00:15:35.500]  三十兩銀子等於多少錢
[00:15:35.500 --> 00:15:38.500]  你就知道這本的留言
[00:15:38.500 --> 00:15:43.500]  他唯一有用的就是下令會用來做枕頭
[00:15:43.500 --> 00:15:45.500]  之外就什麼用處都沒有
[00:15:45.500 --> 00:15:46.500]  outdated的了
[00:15:46.500 --> 00:15:50.500]  因為上一代上上有一個誤解
[00:15:50.500 --> 00:15:54.500]  以為一個幣值是可以用
[00:15:54.500 --> 00:15:59.500]  即日多少錢大概有多少的inflation
[00:15:59.500 --> 00:16:01.500]  然後我們計算到現在有多少錢
[00:16:01.500 --> 00:16:05.500]  通常是這樣計算的
[00:16:05.500 --> 00:16:10.500]  但一個幣值一個錢幣不是這樣計算的
[00:16:10.500 --> 00:16:16.500]  因為第一我們既沒有古代和現代的交換率
[00:16:16.500 --> 00:16:18.500]  是可以establish到的
[00:16:18.500 --> 00:16:19.500]  我們沒有的
[00:16:19.500 --> 00:16:24.500]  第二一個幣值的價值不是這樣計算的
[00:16:24.500 --> 00:16:26.500]  那個價值是怎樣計算的
[00:16:26.500 --> 00:16:31.500]  一個幣值是怎樣計算的
[00:16:31.500 --> 00:16:39.500]  最主要是從它的購買力和賺取力來定價值的
[00:16:39.500 --> 00:16:50.500]  一個幣值的價值是由賺取力和購買力去定它的銀錢
[00:16:50.500 --> 00:16:56.500]  commentary如果不是用這個方法來跟你解釋
[00:16:56.500 --> 00:17:00.500]  這個commentary就代表屬於上一代的
[00:17:00.500 --> 00:17:02.500]  已經expired的commentary
[00:17:02.500 --> 00:17:11.500]  就不應該買就算你買它送一個洗頭水給你都不要買
[00:17:11.500 --> 00:17:16.500]  這個是真的
[00:17:16.500 --> 00:17:22.500]  其實有很多地方你可以check到commentary是否值得買
[00:17:22.500 --> 00:17:24.500]  要不要買
[00:17:24.500 --> 00:17:34.500]  因為很多是上一代的人不知道對很多基本的東西
[00:17:34.500 --> 00:17:38.500]  以至到很多東西是解錯了
[00:17:38.500 --> 00:17:45.500]  所以請你不要再買什麼Henry Matthew的commentary
[00:17:45.500 --> 00:17:48.500]  即是smart一點的做人
[00:17:48.500 --> 00:17:50.500]  你還買300年前的commentary
[00:17:50.500 --> 00:17:56.500]  有些還買施暴增的我立刻看見眼淚
[00:17:56.500 --> 00:18:00.500]  因為那些的確第一不應該載人
[00:18:00.500 --> 00:18:04.500]  它裡面所有的好東西都被人吸盡了
[00:18:04.500 --> 00:18:09.500]  吸盡就用來寫現代的commentary
[00:18:09.500 --> 00:18:13.500]  以來很多它即日不知道的錯誤
[00:18:13.500 --> 00:18:15.500]  已經成了一個commentary
[00:18:15.500 --> 00:18:17.500]  你還在賣那些commentary
[00:18:17.500 --> 00:18:19.500]  都不知道為什麼
[00:18:19.500 --> 00:18:23.500]  但我們基督徒就很喜歡這些懷舊的價值
[00:18:23.500 --> 00:18:27.500]  好了,說回正事
[00:18:27.500 --> 00:18:30.500]  到底30兩銀子值多少錢呢
[00:18:30.500 --> 00:18:33.500]  我們在聖經裡面知道
[00:18:33.500 --> 00:18:40.500]  原來昔日一個工人一年的工資大概就是30兩銀子
[00:18:40.500 --> 00:18:44.500]  30兩銀子是一個manual labor
[00:18:44.500 --> 00:18:46.500]  他一年的工資
[00:18:46.500 --> 00:18:52.500]  我找了一年的工資manual labor
[00:18:52.500 --> 00:18:54.500]  在香港來計算
[00:18:54.500 --> 00:18:58.500]  因為我不熟悉加拿大的情況
[00:18:58.500 --> 00:19:00.500]  在香港來計算
[00:19:00.500 --> 00:19:10.500]  一個的士司機算是一個中下階層的工人
[00:19:10.500 --> 00:19:17.500]  我們就計算在1996年
[00:19:17.500 --> 00:19:21.500]  因為1997年開始幣值就翻出來
[00:19:21.500 --> 00:19:24.500]  我們整個市場的幣值
[00:19:24.500 --> 00:19:29.500]  薪金和消費都起落很大
[00:19:29.500 --> 00:19:30.500]  就不作準
[00:19:30.500 --> 00:19:32.500]  由97年後
[00:19:32.500 --> 00:19:35.500]  要麼就調整
[00:19:35.500 --> 00:19:36.500]  所以是不準的
[00:19:36.500 --> 00:19:51.500]  所以我就拿回1996年屬於一個比較類變前夕的人工來做計算
[00:19:51.500 --> 00:19:56.500]  在一個香港1996年
[00:19:56.500 --> 00:19:59.500]  我查我們香港的E-book
[00:19:59.500 --> 00:20:02.500]  我查到一個這樣的時候
[00:20:02.500 --> 00:20:11.500]  一個的士司機的平均月薪大約是13,625港幣
[00:20:11.500 --> 00:20:16.500]  13,625港幣
[00:20:16.500 --> 00:20:26.500]  即是大約等於他的年薪就是163,500港幣
[00:20:26.500 --> 00:20:36.500]  也就是36,000港幣
[00:20:36.500 --> 00:20:43.500]  32銀紙就等於36,000加元
[00:20:43.500 --> 00:20:46.500]  如果我們說一個 manual labor
[00:20:46.500 --> 00:20:49.500]  一年的薪金
[00:20:49.500 --> 00:20:51.500]  這個當然是 before tax
[00:20:51.500 --> 00:20:53.500]  在耶穌時代也有tax
[00:20:53.500 --> 00:20:57.500]  如果不是我們也沒有稅利
[00:20:57.500 --> 00:21:01.500]  這幫人是有tax的
[00:21:01.500 --> 00:21:06.500]  那36,000加幣
[00:21:06.500 --> 00:21:13.500]  今天有沒有人會用36,000加幣
[00:21:13.500 --> 00:21:19.500]  買一瓶香膏倒在耶穌身上
[00:21:19.500 --> 00:21:22.500]  你會不會?
[00:21:22.500 --> 00:21:26.500]  其實今天你要拿著36,000港幣
[00:21:26.500 --> 00:21:30.500]  走進類似的超市
[00:21:30.500 --> 00:21:36.500]  要買一瓶36,000港幣的香膏或香水
[00:21:36.500 --> 00:21:38.500]  都麻煩到不得了
[00:21:38.500 --> 00:21:39.500]  走一天
[00:21:39.500 --> 00:21:42.500]  走到你要換一件新鞋都找不到
[00:21:42.500 --> 00:21:45.500]  因為沒有一瓶香膏或香水
[00:21:45.500 --> 00:21:48.500]  是可以買到32,000港幣
[00:21:48.500 --> 00:21:53.500]  我知道一瓶裡面能買到這麼貴的東西
[00:21:53.500 --> 00:21:55.500]  是用不到的
[00:21:55.500 --> 00:22:00.500]  那瓶是玫瑰花的香油
[00:22:00.500 --> 00:22:06.500]  用真正玫瑰花蒸餾出來的香油
[00:22:06.500 --> 00:22:09.500]  大約是值3萬多港幣一瓶
[00:22:09.500 --> 00:22:15.500]  但那瓶是用來做不知多少瓶的香水
[00:22:15.500 --> 00:22:18.500]  是用高的原料來的
[00:22:18.500 --> 00:22:22.500]  所以是不能作準的
[00:22:22.500 --> 00:22:25.500]  無論怎樣你記住這個
[00:22:25.500 --> 00:22:26.500]  記住這個
[00:22:26.500 --> 00:22:29.500]  因為整個故事的發展
[00:22:29.500 --> 00:22:33.500]  都是因為有人看到馬尼亞這麼浪費
[00:22:33.500 --> 00:22:36.500]  然後說豈不是可以用來做周祭窮人
[00:22:36.500 --> 00:22:41.500]  整個故事都是因為那個高的值
[00:22:41.500 --> 00:22:42.500]  而引發出來
[00:22:42.500 --> 00:22:44.500]  所以這個是要記住的
[00:22:44.500 --> 00:22:50.500]  36,000加元的香膏
[00:22:50.500 --> 00:22:53.500]  現在最後第五個
[00:22:53.500 --> 00:22:56.500]  為什麼馬尼亞需要將瓶打破
[00:22:56.500 --> 00:23:01.500]  都不懂得扭開蓋子
[00:23:01.500 --> 00:23:02.500]  打破瓶子
[00:23:02.500 --> 00:23:05.500]  來將香膏塗在耶穌身上
[00:23:05.500 --> 00:23:10.500]  不怕玻璃碎會傷害耶穌嗎
[00:23:10.500 --> 00:23:13.500]  為什麼這麼多次要打破瓶子
[00:23:13.500 --> 00:23:17.500]  這個也是古代近中的一個傳統
[00:23:17.500 --> 00:23:21.500]  如果一個人想將一個香膏
[00:23:21.500 --> 00:23:25.500]  盡情地只用在一個人身上
[00:23:25.500 --> 00:23:28.500]  他就會將那個玉瓶打破
[00:23:28.500 --> 00:23:32.500]  表示是半點不留
[00:23:32.500 --> 00:23:34.500]  我是完全用在你身上
[00:23:34.500 --> 00:23:37.500]  它就會打破玉瓶
[00:23:37.500 --> 00:23:38.500]  第二
[00:23:38.500 --> 00:23:41.500]  如果我是要這瓶香膏
[00:23:41.500 --> 00:23:43.500]  是只用在你這個人
[00:23:43.500 --> 00:23:46.500]  但是不用在同場出現的
[00:23:46.500 --> 00:23:47.500]  第二個人身上
[00:23:47.500 --> 00:23:53.500]  我都會為你將那個玉瓶打破的
[00:23:53.500 --> 00:23:59.500]  這個是表明這個香膏不為別用
[00:23:59.500 --> 00:24:02.500]  是只為一個人
[00:24:02.500 --> 00:24:05.500]  而且有半點不留
[00:24:05.500 --> 00:24:07.500]  兩種情況
[00:24:07.500 --> 00:24:11.500]  他都會將玉瓶打破
[00:24:11.500 --> 00:24:17.500]  讓人知道它是盡情地
[00:24:17.500 --> 00:24:18.500]  我們講中文說
[00:24:18.500 --> 00:24:20.500]  是一刀過
[00:24:20.500 --> 00:24:23.500]  不會有任何保留
[00:24:23.500 --> 00:24:25.500]  是這個意思
[00:24:25.500 --> 00:24:26.500]  好了
[00:24:26.500 --> 00:24:31.500]  接著我們看看耶穌怎樣來看這個行動
[00:24:31.500 --> 00:24:34.500]  耶穌欣賞瑪利亞這個行動
[00:24:34.500 --> 00:24:38.500]  而且稱這個是一件美事
[00:24:38.500 --> 00:24:39.500]  是不是
[00:24:39.500 --> 00:24:44.500]  他說我作的是一件美事
[00:24:44.500 --> 00:24:48.500]  在希臘文裡面
[00:24:48.500 --> 00:24:52.500]  有兩個字是指美的
