
[00:00:00.000 --> 00:00:07.800]  今天和大家分享的經文在《約爾書》的第二章
[00:01:38.040 --> 00:01:40.040]  日頭要變為黑暗
[00:01:40.040 --> 00:01:42.240]  月亮要變為血
[00:01:42.240 --> 00:01:47.640]  這都在耶和大而可畏的日子未到以前
[00:01:47.640 --> 00:01:49.120]  到那時候
[00:01:49.120 --> 00:01:52.440]  繁裘高耶和明的就必得救
[00:01:52.440 --> 00:01:54.840]  因為照耶和所說的
[00:01:54.840 --> 00:01:56.640]  在石岸山
[00:01:56.640 --> 00:02:00.040]  耶路撒冷必有逃脫的人
[00:02:00.040 --> 00:02:02.240]  在靜下的人中
[00:02:02.240 --> 00:02:05.040]  必有耶和所召的
[00:02:05.040 --> 00:02:09.840]  說一點關於我家的背景
[00:02:09.840 --> 00:02:13.440]  我家是經營一些
[00:02:13.440 --> 00:02:16.240]  經過乾貨的生意
[00:02:16.240 --> 00:02:18.640]  所以從小到大
[00:02:18.640 --> 00:02:24.840]  很多時候我都會在家幫家人做一些加工的工作
[00:02:24.840 --> 00:02:28.040]  加工的工作有一樣的工具
[00:02:28.040 --> 00:02:30.840]  我們必定會經常去用的
[00:02:30.840 --> 00:02:32.440]  就是西
[00:02:32.440 --> 00:02:34.240]  西英文的西芙
[00:02:34.240 --> 00:02:37.640]  S-I-E-V-E
[00:02:37.640 --> 00:02:39.440]  基本上西是什麼呢
[00:02:39.440 --> 00:02:43.840]  如果我想大軒姐妹喜歡做蛋糕
[00:02:43.840 --> 00:02:45.040]  做餅
[00:02:45.040 --> 00:02:47.240]  其實你會用過西的
[00:02:47.240 --> 00:02:51.640]  西基本上是一個網狀的工具
[00:02:51.640 --> 00:02:56.440]  其實我用的通常是很平很闊很大的
[00:02:56.440 --> 00:03:00.240]  但是下面就是用一些軸子去積成
[00:03:00.240 --> 00:03:02.040]  中間有一些小洞
[00:03:02.040 --> 00:03:03.640]  作用是什麼呢
[00:03:03.640 --> 00:03:08.240]  通常這些西的作用就是把一些乾貨
[00:03:08.240 --> 00:03:10.840]  譬如我們要去曬的時候
[00:03:10.840 --> 00:03:13.040]  我們把貨放在上面
[00:03:13.040 --> 00:03:15.840]  讓它下面不會焗著
[00:03:15.840 --> 00:03:18.040]  上面有太陽曬著的時候
[00:03:18.040 --> 00:03:20.040]  就可以上下的透氣
[00:03:20.040 --> 00:03:23.040]  就能夠使乾貨乾身一些
[00:03:23.040 --> 00:03:25.640]  乾身一些它就會比較保養
[00:03:25.640 --> 00:03:28.040]  保存得比較久一些
[00:03:28.040 --> 00:03:30.440]  另一個做法西
[00:03:30.440 --> 00:03:33.840]  就是用來做一些的篩選的工作
[00:03:33.840 --> 00:03:38.440]  所以篩這個字其實是有揀選的意思
[00:03:38.440 --> 00:03:41.640]  通常我們就會把一些貨品
[00:03:41.640 --> 00:03:47.440]  譬如一些我們家裡以前做的譬如這個合桃肉
[00:03:47.440 --> 00:03:51.040]  我們做好合桃肉之後
[00:03:51.040 --> 00:03:53.440]  我們就用一些不同尺寸的篩子
[00:03:53.440 --> 00:03:55.640]  把合桃肉放在上面
[00:03:55.640 --> 00:03:58.440]  輕輕地把它篩一下
[00:03:58.440 --> 00:03:59.640]  為什麼要這樣做呢
[00:03:59.640 --> 00:04:01.440]  因為有一個重要的因素
[00:04:01.440 --> 00:04:03.840]  就是合桃很容易碎
[00:04:03.840 --> 00:04:05.440]  但是碎了的話
[00:04:05.440 --> 00:04:08.240]  通常碎的價值就會跌得很厲害
[00:04:08.240 --> 00:04:09.840]  所以於是乎
[00:04:09.840 --> 00:04:13.440]  我們通常做法就是把合桃肉
[00:04:13.440 --> 00:04:15.040]  然後就放在篩子上面
[00:04:15.040 --> 00:04:18.040]  輕輕地搖一下
[00:04:18.040 --> 00:04:21.040]  碎了的或者較小顆的
[00:04:21.040 --> 00:04:22.640]  不是整全的合桃肉
[00:04:22.640 --> 00:04:25.040]  就會很容易由篩子的洞
[00:04:25.040 --> 00:04:26.840]  掉下去下面
[00:04:26.840 --> 00:04:28.640]  剩下的在篩子的上面
[00:04:28.640 --> 00:04:31.440]  就是一些很圓整很大顆的合桃肉
[00:04:31.440 --> 00:04:34.040]  我們就會把它分類成一些
[00:04:34.040 --> 00:04:36.040]  真的軟粒的合桃肉
[00:04:36.040 --> 00:04:39.040]  還是一些碎了的合桃碎
[00:04:39.040 --> 00:04:41.640]  價值就相差很多倍
[00:04:41.640 --> 00:04:43.240]  為什麼要這樣做呢
[00:04:43.240 --> 00:04:45.240]  因為這樣做一方面
[00:04:45.240 --> 00:04:48.640]  就可以把有時候在加工的過程當中
[00:04:48.640 --> 00:04:53.040]  有一些雜質或者碎石
[00:04:53.040 --> 00:04:55.640]  有些灰塵可以藉著這樣
[00:04:55.640 --> 00:04:57.240]  把它篩走
[00:04:57.240 --> 00:05:00.240]  另一個重要的因素就是
[00:05:00.240 --> 00:05:03.040]  可以把一些貨品分類別
[00:05:03.040 --> 00:05:04.640]  從不同的類別
[00:05:04.640 --> 00:05:05.840]  不同的尺寸
[00:05:05.840 --> 00:05:08.840]  可以把它變成不同的價值
[00:05:08.840 --> 00:05:11.440]  這樣對於客戶來計算
[00:05:11.440 --> 00:05:13.240]  也是一個尊重
[00:05:13.240 --> 00:05:14.840]  對於我們自己來計算
[00:05:14.840 --> 00:05:17.240]  在這個行商的上面來計算
[00:05:17.240 --> 00:05:23.440]  也可以分辨到不同級數的這些貨品
[00:05:23.440 --> 00:05:26.440]  可以有時候賣得比較好一點的價錢
[00:05:26.440 --> 00:05:28.240]  所以做生意
[00:05:28.240 --> 00:05:31.840]  其實也都很著重於真材實料這件事
[00:05:31.840 --> 00:05:35.040]  如果我們能夠真的這樣去做
[00:05:35.040 --> 00:05:36.040]  對得起人
[00:05:36.040 --> 00:05:37.440]  又對得起自己
[00:05:37.440 --> 00:05:39.040]  其實這種情況
[00:05:39.040 --> 00:05:41.840]  其實在今天很多的行業裡面
[00:05:41.840 --> 00:05:43.440]  都是在運作著的
[00:05:43.440 --> 00:05:45.240]  譬如雞蛋
[00:05:45.240 --> 00:05:47.840]  如果大家弟兄姊妹比較熟悉一點的
[00:05:47.840 --> 00:05:49.040]  雞蛋也是這樣的
[00:05:49.040 --> 00:05:50.240]  雞蛋生出來的
[00:05:50.240 --> 00:05:52.040]  雞蛋是不同大小的
[00:05:52.040 --> 00:05:53.840]  但是為什麼我們去買雞蛋的時候
[00:05:53.840 --> 00:05:55.440]  買大蛋加大蛋
[00:05:55.440 --> 00:05:57.440]  或者中蛋、細蛋
[00:05:57.440 --> 00:05:58.640]  他們可以這麼仔細
[00:05:58.640 --> 00:06:01.640]  原來他們在蛋生出來的時候
[00:06:01.640 --> 00:06:03.640]  過一步機器就會分類
[00:06:03.640 --> 00:06:05.440]  用一個篩選的過程
[00:06:05.440 --> 00:06:07.240]  透過不同的洞的大小
[00:06:07.240 --> 00:06:09.440]  就把雞蛋分了大小
[00:06:09.440 --> 00:06:11.440]  種種這種情況
[00:06:11.440 --> 00:06:13.040]  我們都看到篩
[00:06:13.040 --> 00:06:14.440]  或者篩選
[00:06:14.440 --> 00:06:17.240]  是一個很重要的過程
[00:06:17.240 --> 00:06:20.640]  但是如果從神學的角度而言
[00:06:20.640 --> 00:06:25.040]  其實當上帝施行救恩的過程當中
[00:06:25.040 --> 00:06:29.240]  其實同樣是有這個篩選的過程
[00:06:29.240 --> 00:06:30.240]  很多人就說
[00:06:30.240 --> 00:06:31.840]  不是吧 牧師
[00:06:31.840 --> 00:06:36.040]  說明救恩是給全世界人的
[00:06:36.040 --> 00:06:38.640]  神愛世人
[00:06:38.640 --> 00:06:41.240]  所以就將獨生子賜給他們
[00:06:41.240 --> 00:06:43.440]  但是原來在聖經裡面
[00:06:43.440 --> 00:06:47.440]  我們這個獨法神愛世人這個說法
[00:06:47.440 --> 00:06:50.440]  就算寫到是全世界的人也好
[00:06:50.440 --> 00:06:52.440]  其實上帝所指導的是
[00:06:52.440 --> 00:06:54.240]  指導某一些上帝
[00:06:54.240 --> 00:06:56.040]  已經在選選的裡面
[00:06:56.040 --> 00:06:58.440]  去選擇了是得救的人
[00:06:58.440 --> 00:07:02.440]  所以當神去選選的過程當中
[00:07:02.440 --> 00:07:04.240]  就一定有篩選
[00:07:04.240 --> 00:07:08.640]  而篩選就有一些篩出來剩餘的人
[00:07:08.640 --> 00:07:11.640]  那些才是最後上帝所選選
[00:07:11.640 --> 00:07:14.440]  但是上帝怎樣篩選呢
[00:07:14.440 --> 00:07:16.640]  這個就是一個很有趣的題目
[00:07:16.640 --> 00:07:18.240]  在舊約聖經裡面
[00:07:18.240 --> 00:07:20.240]  我們看到即或所有是
[00:07:20.240 --> 00:07:23.240]  叫做神的子民以色列民也好
[00:07:23.240 --> 00:07:25.640]  其實是不是所有的以色列民
[00:07:25.640 --> 00:07:28.440]  雖然他們稱之為神的子民
[00:07:28.440 --> 00:07:31.040]  從血緣上面他們可以這樣稱呼
[00:07:31.040 --> 00:07:33.440]  但是真正在屬靈生命上面
[00:07:33.440 --> 00:07:35.840]  是哪一個真正可以得救呢
[00:07:35.840 --> 00:07:38.440]  其實在聖經救恩歷史裡面
[00:07:38.440 --> 00:07:39.840]  我們也看到
[00:07:39.840 --> 00:07:42.240]  其實神在整個過程當中
[00:07:42.240 --> 00:07:44.040]  都是一個篩選的過程
[00:07:44.040 --> 00:07:45.440]  只不過這個篩選過程
[00:07:45.440 --> 00:07:49.040]  是讓每一個人屬靈的生命的本質
[00:07:49.040 --> 00:07:50.840]  是表露出來
[00:07:50.840 --> 00:07:52.640]  而在那個過程當中
[00:07:52.640 --> 00:07:58.040]  就印證到這個人是不是真正在神的篩選之中
[00:07:58.040 --> 00:08:00.240]  所以在聖經當中
[00:08:00.240 --> 00:08:03.040]  其實從神學的角度來計
[00:08:03.040 --> 00:08:04.640]  愚民這個觀念
[00:08:04.640 --> 00:08:06.640]  其實是一個很重要的觀念
[00:08:06.640 --> 00:08:13.440]  是反映究竟哪些人是屬於有神的屬靈生命的本質
[00:08:13.440 --> 00:08:15.440]  和有這樣的質素
[00:08:15.440 --> 00:08:18.040]  從而使他們在實質的生活上面
[00:08:18.040 --> 00:08:21.440]  能夠顯現出他是屬乎於神的子民
[00:08:21.440 --> 00:08:24.240]  在之前我們所看的《粵語書》
[00:08:24.240 --> 00:08:27.440]  從最初我們無論在第一章裡面
[00:08:27.440 --> 00:08:30.440]  到第二章當中
[00:08:30.440 --> 00:08:32.840]  我們都已經看到一個情況
[00:08:32.840 --> 00:08:35.840]  就是其實愚民這個觀念
[00:08:35.840 --> 00:08:39.440]  其實早就埋藏在這段經文裡面
[00:08:39.440 --> 00:08:43.640]  特別在第二章第十二節至十四節的講道的時候
[00:08:43.640 --> 00:08:45.440]  我已經曾經提過
[00:08:45.440 --> 00:08:48.640]  上帝其實在那個拯救
[00:08:48.640 --> 00:08:52.240]  即使是南國、猶太國的子民也好
[00:08:52.240 --> 00:08:53.640]  在過程當中
[00:08:53.640 --> 00:08:56.240]  都有一個所謂愚民的神學
[00:08:56.240 --> 00:08:58.640]  愚民就不是打魚的那個愚
[00:08:58.640 --> 00:08:59.440]  不是三點衰
[00:08:59.440 --> 00:09:01.640]  是正如那個愚
[00:09:01.640 --> 00:09:05.440]  正如就是有些是剩下來
[00:09:05.440 --> 00:09:07.840]  是被篩選過之後
[00:09:07.840 --> 00:09:11.640]  剩下來的那些神的子民
[00:09:11.640 --> 00:09:14.240]  今天我們就會進一步
[00:09:14.240 --> 00:09:16.040]  去仔細去看一下
[00:09:16.040 --> 00:09:21.640]  這些愚民究竟往後的發展將會是怎樣
[00:09:21.640 --> 00:09:25.240]  並且可以從他們的發展裡面
[00:09:25.240 --> 00:09:28.240]  可以給我們不少啟迪
[00:09:28.240 --> 00:09:30.640]  讓我們去明白到作為神的子民
[00:09:30.640 --> 00:09:36.040]  我們的往後的生命、生活應該是怎樣養過
[00:09:36.040 --> 00:09:38.640]  而這個也都是給我們看見
[00:09:38.640 --> 00:09:43.840]  原來當神的子民被篩選選達了出來之後
[00:09:43.840 --> 00:09:47.440]  原來上帝是有他的聖靈
[00:09:47.440 --> 00:09:50.640]  囂灌在這些人的身上
[00:09:50.640 --> 00:09:52.040]  究竟是怎樣做呢
[00:09:52.040 --> 00:09:55.440]  讓我們分開來逐少逐少去看
[00:09:55.440 --> 00:09:59.040]  今天我們會分開兩個部分去看這段經文
[00:09:59.040 --> 00:10:01.240]  首先我們看的第一部分
[00:10:01.240 --> 00:10:05.440]  就是第二章的第28節至29節
[00:10:05.440 --> 00:10:09.240]  在這裡所說的就是原來神的愚民
[00:10:09.240 --> 00:10:12.440]  是得到聖靈的囂灌
[00:10:12.440 --> 00:10:18.440]  "God's people or Romans was poured with the Holy Spirit"
[00:10:18.440 --> 00:10:20.240]  我們再讀這兩節經文
[00:10:20.240 --> 00:10:21.840]  因為不是很長
[00:10:21.840 --> 00:10:24.240]  我們再次打開一起讀一下和合本
[00:10:24.240 --> 00:10:27.040]  為大家讀英語版本
[00:10:27.040 --> 00:10:30.440]  好,第二章第28節這樣說
[00:10:30.440 --> 00:10:36.440]  它說:以後我要將我的靈囂灌範有血氣的
[00:10:36.440 --> 00:10:39.040]  你們的兒女要雪月兒
[00:10:39.040 --> 00:10:41.840]  你們的年老人要做義夢
[00:10:41.840 --> 00:10:44.240]  少年人要見義將
[00:10:44.240 --> 00:10:45.840]  在那些日子
[00:10:45.840 --> 00:10:50.440]  我要將我的靈囂灌我的僕人和侍女
[00:10:50.440 --> 00:10:52.440]  After all of these
[00:10:52.440 --> 00:10:57.240]  I will pour out my spirit on all kinds of people
[00:10:57.240 --> 00:11:00.640]  Your sons and daughters will prophesize
[00:11:00.640 --> 00:11:05.440]  Your elderly will have revelatory dreams
[00:11:05.440 --> 00:11:09.840]  Your young men will see prophetic visions
[00:11:09.840 --> 00:11:12.840]  Even on male and female servants
[00:11:12.840 --> 00:11:17.640]  I will pour out my spirit in those days
[00:11:17.640 --> 00:11:19.440]  在這兩節的經文裡面
[00:11:19.440 --> 00:11:21.240]  我們很自然
[00:11:21.240 --> 00:11:23.040]  就可以很容易找到
[00:11:23.040 --> 00:11:25.040]  原來都有同一句說話
[00:11:25.040 --> 00:11:28.440]  我要將我的靈囂灌
[00:11:28.440 --> 00:11:34.440]  只不過囂灌的對象有些不同的形容
[00:11:34.440 --> 00:11:36.040]  在這28節的裡面
[00:11:36.040 --> 00:11:40.040]  我們所形容到我要將我的靈囂灌是什麼
[00:11:40.040 --> 00:11:42.040]  範有血氣的
[00:11:42.040 --> 00:11:44.040]  在原文聖經裡面
[00:11:44.040 --> 00:11:46.040]  這句說話應該翻譯為
[00:11:46.040 --> 00:11:48.040]  All kinds of people
[00:11:48.040 --> 00:11:54.040]  原來神的靈是向各式各類的人
[00:11:54.040 --> 00:11:57.040]  去將它囂灌在他們身上
[00:11:57.040 --> 00:11:59.040]  另外在29節裡面
[00:11:59.040 --> 00:12:01.040]  同樣說到
[00:12:01.040 --> 00:12:07.040]  我要將我的靈囂灌我的僕人和侍女
[00:12:07.040 --> 00:12:09.040]  原文聖經就是說
[00:12:09.040 --> 00:12:13.040]  My male and female servants
[00:12:13.040 --> 00:12:15.040]  其實這個my這個意思
[00:12:15.040 --> 00:12:17.040]  就是屬於神的
[00:12:17.040 --> 00:12:20.040]  從這兩節的經文裡面
[00:12:20.040 --> 00:12:22.040]  馬上我們看到
[00:12:22.040 --> 00:12:25.040]  原來神的被揀選出來
[00:12:25.040 --> 00:12:27.040]  經歷了這麼多事情
[00:12:27.040 --> 00:12:29.040]  和神已經有這麼多的交往
[00:12:29.040 --> 00:12:33.040]  現在並且可以有悔改的生命的
[00:12:33.040 --> 00:12:35.040]  這些男男女女
[00:12:35.040 --> 00:12:37.040]  在猶大國的裡面
[00:12:37.040 --> 00:12:39.040]  原來神在這個時候
[00:12:39.040 --> 00:12:42.040]  不單單按照好像前文一樣
[00:12:42.040 --> 00:12:47.040]  重新恢復他們過去失去的一些產業
[00:12:47.040 --> 00:12:51.040]  或者一些栽種的農作物
[00:12:51.040 --> 00:12:54.040]  現在更加多給了他一樣東西
[00:12:54.040 --> 00:13:00.040]  就是有神的聖靈囂灌在他們身上
[00:13:00.040 --> 00:13:02.040]  什麼叫囂灌呢
[00:13:02.040 --> 00:13:08.040]  囂灌在原文聖經的希伯萊文叫Shapart
[00:13:08.040 --> 00:13:11.040]  如果在希列文的裡面
[00:13:11.040 --> 00:13:14.040]  這個字眼就叫做Achille
[00:13:14.040 --> 00:13:17.040]  Achille這個字眼其實簡單一點
[00:13:17.040 --> 00:13:19.040]  無論是希列文也好
[00:13:19.040 --> 00:13:20.040]  希伯萊文也好
[00:13:20.040 --> 00:13:22.040]  都是說成灌注
[00:13:22.040 --> 00:13:28.040]  或者將一些東西注入一個器皿裡面
[00:13:28.040 --> 00:13:34.040]  如果我們特別去解釋希伯萊文的字義的時候
[00:13:34.040 --> 00:13:37.040]  我一會兒會解釋為什麼我今天會特別多說一點
[00:13:37.040 --> 00:13:39.040]  關於希伯萊文的字義
[00:13:39.040 --> 00:13:43.040]  原來在我們今天所讀的這段經文裡面
[00:13:43.040 --> 00:13:45.040]  這個囂灌這個字眼
[00:13:45.040 --> 00:13:47.040]  是講到意思下
[00:13:47.040 --> 00:13:49.040]  要叫到某一個人
[00:13:49.040 --> 00:13:51.040]  或者某一件物件
[00:13:51.040 --> 00:13:55.040]  是被大量的東西注入到去
[00:13:55.040 --> 00:13:57.040]  流入到去裡面
[00:13:57.040 --> 00:13:59.040]  或者有另一個解釋就是說
[00:13:59.040 --> 00:14:02.040]  叫某一個人或者某一些物件
[00:14:02.040 --> 00:14:06.040]  有一個很全面的經驗
[00:14:06.040 --> 00:14:10.040]  或者是讓那個人或者那個物件
[00:14:10.040 --> 00:14:14.040]  能夠有一個全面的投入
[00:14:14.040 --> 00:14:17.040]  所以簡單一點來這麼說
[00:14:17.040 --> 00:14:22.040]  灌注這個字眼或者囂灌這個字眼
[00:14:22.040 --> 00:14:25.040]  是指一些屬神的子民
[00:14:25.040 --> 00:14:29.040]  他是讓星靈充充足足的
[00:14:29.040 --> 00:14:34.040]  進入他們的生命生活的裡面
[00:14:34.040 --> 00:14:35.040]  好,來到這裡
[00:14:35.040 --> 00:14:41.040]  我就要講回為什麼我要說希伯萊文的版本的這個字眼
[00:14:41.040 --> 00:14:43.040]  這個囂灌這個字眼
[00:14:43.040 --> 00:14:48.040]  因為當我們仔細去留意到這段經文的時候
[00:14:48.040 --> 00:14:52.040]  有一種非常似曾相識的感覺
[00:14:52.040 --> 00:14:56.040]  因為如果你是一直在以馬利雲浸信會聚會的時候
[00:14:56.040 --> 00:14:59.040]  你會聽我用了很長的時間
[00:14:59.040 --> 00:15:00.040]  差不多一年多的時間
[00:15:00.040 --> 00:15:06.040]  和大家一起去分享有關於仕途行轉的一些經文
[00:15:06.040 --> 00:15:08.040]  我用了一年和大家去
[00:15:08.040 --> 00:15:13.040]  一年多的時間和大家一起去看仕途行轉
[00:15:13.040 --> 00:15:16.040]  而在仕途行轉的第二章
[00:15:16.040 --> 00:15:21.040]  特別第二章的第十七節至第二十一節裡面
[00:15:21.040 --> 00:15:23.040]  我們就發現到
[00:15:23.040 --> 00:15:28.040]  原來耶穌基督的一位的門徒叫做彼得
[00:15:28.040 --> 00:15:33.040]  當時他留在耶路撒冷的一間房子裡面
[00:15:33.040 --> 00:15:38.040]  和眾多的信徒聚在一起聚會的時候
[00:15:38.040 --> 00:15:42.040]  在外面又很害怕被其他人捉拿他們
[00:15:42.040 --> 00:15:44.040]  所以他就躲起來了
[00:15:44.040 --> 00:15:48.040]  或者在一間耶路撒冷的房子裡面聚會
[00:15:48.040 --> 00:15:50.040]  在那時候他就
[00:15:50.040 --> 00:15:54.040]  這幫信徒當時就覺得
[00:15:54.040 --> 00:15:56.040]  都不知道有什麼好做了
[00:15:56.040 --> 00:15:58.040]  主耶穌就不在了
[00:15:58.040 --> 00:16:00.040]  但是就在這個時候
[00:16:00.040 --> 00:16:03.040]  當耶穌基督離開了他們
[00:16:03.040 --> 00:16:06.040]  升上天回到父神裡面的時候
[00:16:06.040 --> 00:16:08.040]  為他們預備地方
[00:16:08.040 --> 00:16:11.040]  馬上在這個房間裡面
[00:16:11.040 --> 00:16:18.040]  就突然有聖靈從天上降臨到他們的身上
[00:16:18.040 --> 00:16:22.040]  這個是記載在這個仕途行轉第二章的
[00:16:22.040 --> 00:16:24.040]  第一節開始的經文
[00:16:24.040 --> 00:16:27.040]  和合本還說降臨在他們頭上
[00:16:27.040 --> 00:16:30.040]  其實不是頭上沒有講是否頭上的
[00:16:30.040 --> 00:16:33.040]  是降臨在他們身上
[00:16:33.040 --> 00:16:37.040]  在那個時候這幫人就開始突然之間
[00:16:37.040 --> 00:16:40.040]  可以用他們原本的香話
[00:16:40.040 --> 00:16:43.040]  去述說或者討告
[00:16:43.040 --> 00:16:46.040]  並且可以在這裡交談
[00:16:46.040 --> 00:16:49.040]  當時有些在屋外的人還以為
[00:16:49.040 --> 00:16:51.040]  這幫人是不是喝醉酒
[00:16:51.040 --> 00:16:55.040]  傻了,在這裡與無倫次
[00:16:55.040 --> 00:16:57.040]  但是原來不是
[00:16:57.040 --> 00:17:01.040]  就在這個時候彼得就站起來講道
[00:17:01.040 --> 00:17:04.040]  先解釋他們根本不是胡言亂語
[00:17:04.040 --> 00:17:07.040]  不是因為喝了酒所以亂說
[00:17:07.040 --> 00:17:11.040]  而是在這個時候有一個很重要的信息
[00:17:11.040 --> 00:17:14.040]  他就在這個時候馬上就引用了這段經文
[00:17:14.040 --> 00:17:17.040]  所以如果第一對兄姐妹有機會
[00:17:17.040 --> 00:17:20.040]  現在揭一揭去看一下的時候
[00:17:20.040 --> 00:17:23.040]  原來這段的經文仕途行轉第二章
[00:17:23.040 --> 00:17:26.040]  第17至21章
[00:17:26.040 --> 00:17:30.040]  正正就是我們今天所讀的這段經文
[00:17:30.040 --> 00:17:31.040]  很特別是不是
[00:17:31.040 --> 00:17:34.040]  首先在舊約聖經裡面
[00:17:34.040 --> 00:17:37.040]  這段經文特別是偏開為另一個篇章
[00:17:37.040 --> 00:17:41.040]  我相信在當時一些猶太人的學者
[00:17:41.040 --> 00:17:46.040]  或者拉比在與猶太人去相議
[00:17:46.040 --> 00:17:49.040]  和一些基督徒去討論聖經的時候
[00:17:49.040 --> 00:17:51.040]  他們就留意到這段聖經
[00:17:51.040 --> 00:17:55.040]  其實在這個新約聖經裡面的時候
[00:17:55.040 --> 00:17:59.040]  彼得完完全全獨立地引導出來
[00:17:59.040 --> 00:18:02.040]  所以在傳統的猶太人聖經裡面
[00:18:02.040 --> 00:18:05.040]  是認定了這個是一個分段
[00:18:05.040 --> 00:18:07.040]  是另一個新的章節
[00:18:07.040 --> 00:18:09.040]  是需要獨立去思想的
[00:18:09.040 --> 00:18:11.040]  在這段聖經裡面
[00:18:11.040 --> 00:18:15.040]  就講了一樣很重要的事實給我們知道
[00:18:15.040 --> 00:18:22.040]  原來當時彼得引用這段聖經的時候
[00:18:22.040 --> 00:18:30.040]  他是借用了這個七十示譯本裡面的內容
[00:18:30.040 --> 00:18:35.040]  而寫作《仕途行轉》的作者盧嘉伊斯
[00:18:35.040 --> 00:18:39.040]  也很善用在這個七十示譯本
[00:18:39.040 --> 00:18:43.040]  即是希臘文版本的舊約聖經的約爾書
[00:18:43.040 --> 00:18:46.040]  或者三章一節至五節
[00:18:46.040 --> 00:18:50.040]  用我們的節數就是第二章二十八節至三十二節
[00:18:50.040 --> 00:18:55.040]  把整段的經文在那裡用回它的字詞
[00:18:55.040 --> 00:19:01.040]  差不多近乎80%是一模一樣的
[00:19:01.040 --> 00:19:03.040]  不過在這個過程當中
[00:19:03.040 --> 00:19:05.040]  就有一些地方作了一些
[00:19:05.040 --> 00:19:12.040]  在屬靈生命上面的主題的介紹的重點
[00:19:12.040 --> 00:19:16.040]  不同而作出的一點的不同的變動
[00:19:16.040 --> 00:19:21.040]  這個我相信在當聖靈降臨在彼得的時候
[00:19:21.040 --> 00:19:23.040]  同樣有這份的感動
[00:19:23.040 --> 00:19:26.040]  告訴他在這一刻的時候
[00:19:26.040 --> 00:19:29.040]  你們要去做的主要是什麼
[00:19:29.040 --> 00:19:33.040]  和在約爾書裡面的主題有一點不同
[00:19:33.040 --> 00:19:39.040]  所以當我們比較原來在約爾書的第二章二十八節三十二節的時候
[00:19:39.040 --> 00:19:46.040]  我們就發現了在《司徒行傳》第二章十七至二十一節裡面
[00:19:46.040 --> 00:19:48.040]  有很小微的改動
[00:19:48.040 --> 00:19:51.040]  這些改動在聖靈的引導之下
[00:19:51.040 --> 00:19:55.040]  讓彼得有些不同的陳述
[00:19:55.040 --> 00:20:00.040]  把神學的重點有一點點的推進另一步
[00:20:00.040 --> 00:20:02.040]  這個我們之後會再討論
[00:20:02.040 --> 00:20:05.040]  不過從這段聖經裡面
[00:20:05.040 --> 00:20:09.040]  如果把我們所看的約爾書的內文
[00:20:09.040 --> 00:20:15.040]  和在七十節的版本
[00:20:15.040 --> 00:20:21.040]  而彼得後來用在他的廣告裡面
[00:20:21.040 --> 00:20:27.040]  也都將它用七十節希臘文版本寫給我們看的時候
[00:20:27.040 --> 00:20:31.040]  我們就更加容易讓我們了解
[00:20:31.040 --> 00:20:34.040]  在約爾書裡面的主題
[00:20:34.040 --> 00:20:36.040]  也都可以同時作這個比較
[00:20:36.040 --> 00:20:39.040]  又可以看見在《新約聖經》裡面
[00:20:39.040 --> 00:20:41.040]  司徒行傳的主題
[00:20:41.040 --> 00:20:45.040]  這個就是今天我很想和大家去說
[00:20:45.040 --> 00:20:49.040]  當神的愚民被聖靈囂灌了之後
