
[00:00:00.000 --> 00:00:08.000]  好 很高興可以實體跟大家一起發
[00:03:15.760 --> 00:03:19.600]  「為此回席我們的就是神
[00:03:19.600 --> 00:03:23.320]  他又賜給我們性命作憑據」
[00:03:23.320 --> 00:03:26.520]  「所以我們時常坦然無懼
[00:03:26.520 --> 00:03:31.120]  並且曉得我們住在身內便與主相離」
[00:03:31.120 --> 00:03:35.120]  「因我們行事為人是憑著信心
[00:03:35.120 --> 00:03:37.320]  不是憑著眼見」
[00:03:37.320 --> 00:03:39.200]  「我們坦然無懼
[00:03:39.200 --> 00:03:42.960]  是更願意離開身體與主同住」
[00:03:42.960 --> 00:03:45.760]  「所以無論是住在身內
[00:03:45.760 --> 00:03:47.320]  離開身外
[00:03:47.320 --> 00:03:49.240]  我們立了志向
[00:03:49.240 --> 00:03:51.320]  為要得主的喜悅」
[00:03:51.320 --> 00:03:56.480]  「因為我們眾人必要在基督臺前顯露出來
[00:03:56.480 --> 00:03:59.440]  叫各人按著本身所行的
[00:03:59.440 --> 00:04:01.920]  或善或惡受報」
[00:04:01.920 --> 00:04:03.920]  我們低頭做個禱告
[00:04:03.920 --> 00:04:05.960]  上主我們知道
[00:04:05.960 --> 00:04:09.640]  我們在地上的生命的日子是有限的
[00:04:09.640 --> 00:04:11.760]  這個身體是要留懷
[00:04:11.760 --> 00:04:14.240]  世間的事情都是要過去
[00:04:14.240 --> 00:04:17.760]  但是祢讓我們存活在這個世上
[00:04:17.760 --> 00:04:20.160]  是要用我們有限的日子
[00:04:20.160 --> 00:04:24.200]  將祢永恆的那份愛活出來
[00:04:24.200 --> 00:04:29.120]  神爺幫助我們特別在香港今天這個處境裏
[00:04:29.120 --> 00:04:31.360]  讓我們在諸般的困難
[00:04:31.360 --> 00:04:33.360]  諸般的憂慮當中
[00:04:33.360 --> 00:04:35.960]  我們活出基督的馨香
[00:04:35.960 --> 00:04:37.960]  今日一段聽到的時間
[00:04:37.960 --> 00:04:38.880]  求祢祝福
[00:04:38.880 --> 00:04:40.560]  禱告奉耶穌基督名
[00:04:40.560 --> 00:04:41.680]  (主) 阿們
[00:04:41.680 --> 00:04:44.560]  好 我們又回到最初
[00:04:44.560 --> 00:04:47.560]  我們又是溫故知新
[00:04:47.560 --> 00:04:50.480]  講回這段經文的背景
[00:04:50.480 --> 00:04:52.880]  哥倫多後書就講過
[00:04:52.880 --> 00:04:55.200]  背景基本上是
[00:04:55.200 --> 00:04:58.360]  哥倫多的教會就是保羅所建立的
[00:04:58.360 --> 00:05:00.000]  但是他建立了之後
[00:05:00.000 --> 00:05:02.720]  因為他是一個巡迴報道家
[00:05:02.720 --> 00:05:04.520]  他就離開哥倫多教會
[00:05:04.520 --> 00:05:07.640]  去其它教會廣道建立其它教會
[00:05:07.640 --> 00:05:09.200]  不過他走了之後
[00:05:09.200 --> 00:05:12.080]  接著就有些所謂的超級使徒
[00:05:12.080 --> 00:05:15.320]  來到哥倫多的教會那裏
[00:05:15.320 --> 00:05:22.400]  保羅沒有很詳細形容這些超級使徒
[00:05:22.400 --> 00:05:25.400]  他們到底是不是一些所謂真正的基督徒
[00:05:25.400 --> 00:05:26.640]  我們不知道
[00:05:26.640 --> 00:05:28.040]  不過總之無論如何
[00:05:28.040 --> 00:05:29.320]  就算他們是基督徒
[00:05:29.320 --> 00:05:31.200]  不過都是一批很招職的基督徒
[00:05:31.200 --> 00:05:32.320]  可以這樣說
[00:05:32.320 --> 00:05:34.520]  所以他們去到哥倫多的教會
[00:05:34.520 --> 00:05:36.120]  就跟哥倫多人說
[00:05:36.120 --> 00:05:39.680]  保羅那些東西是很初階的
[00:05:39.680 --> 00:05:44.640]  但是我們這些才是真正的高級福音
[00:05:44.640 --> 00:05:46.560]  保羅其實都是一個
[00:05:46.560 --> 00:05:49.600]  如果用中國傳統的說法
[00:05:49.600 --> 00:05:51.960]  就是江湖賣藝人
[00:05:51.960 --> 00:05:55.640]  他走來傳福音都是為了找兩餐飯吃
[00:05:55.640 --> 00:05:59.000]  所以他那些是很門面的福音
[00:05:59.000 --> 00:06:00.720]  找到飯吃就可以了
[00:06:00.720 --> 00:06:04.200]  我們這些才是最高深的福音
[00:06:04.200 --> 00:06:06.400]  就是這些高等知識
[00:06:06.400 --> 00:06:09.040]  所以你要跟隨我們
[00:06:09.040 --> 00:06:12.440]  保羅那些就不用理會了
[00:06:12.440 --> 00:06:17.120]  保羅應該有人將這些消息傳給了保羅
[00:06:17.120 --> 00:06:20.120]  所以保羅就要寫哥倫多後書
[00:06:20.120 --> 00:06:22.280]  某程度上哥倫多後書
[00:06:22.280 --> 00:06:25.360]  我講過對我自己都是一篇
[00:06:25.360 --> 00:06:28.440]  給我很多反省的書卷
[00:06:28.440 --> 00:06:31.640]  哥倫多後書是保羅可以講這麼多封信
[00:06:31.640 --> 00:06:34.160]  最個人化的一封信
[00:06:34.160 --> 00:06:37.880]  這封信裏面他要
[00:06:37.880 --> 00:06:43.320]  可以這麼說就是要捍衛他自己的身份
[00:06:43.320 --> 00:06:45.280]  但是保羅是很意識到的
[00:06:45.280 --> 00:06:48.480]  他要捍衛自己的身份不是為了自己
[00:06:48.480 --> 00:06:51.800]  不是為了他要建立保羅派
[00:06:51.800 --> 00:06:55.120]  他要捍衛的原因是因為福音的緣故
[00:06:55.120 --> 00:06:58.160]  因為他覺得那些所謂的超級使徒
[00:06:58.160 --> 00:07:02.920]  其實是帶領那些人去一條離開福音的道路
[00:07:02.920 --> 00:07:04.640]  所以他要捍衛自己
[00:07:04.640 --> 00:07:07.640]  為了他傳揚的福音
[00:07:07.640 --> 00:07:09.640]  但是他又要很小心的
[00:07:09.640 --> 00:07:13.360]  因為捍衛自己很容易就變成Defensive
[00:07:13.360 --> 00:07:15.120]  當你捍衛自己的時候
[00:07:15.120 --> 00:07:16.960]  很容易就變成給人的感覺
[00:07:16.960 --> 00:07:21.320]  我是為了要保護自己或者為了抬高自己
[00:07:21.320 --> 00:07:24.280]  所以才要去講這些話
[00:07:24.280 --> 00:07:26.160]  所以保羅在這封書信裏面
[00:07:26.160 --> 00:07:29.000]  哥倫多後書裏面其實是來來回回的
[00:07:29.000 --> 00:07:31.560]  有時他又強調他的權柄
[00:07:31.560 --> 00:07:35.240]  但有時他又要強調其實我都是不行的
[00:07:35.240 --> 00:07:37.680]  所以某程度上哥倫多後書裏面
[00:07:37.680 --> 00:07:39.760]  保羅是有些精神分裂的
[00:07:39.760 --> 00:07:41.560]  但是是很過癮的
[00:07:41.560 --> 00:07:44.920]  他又要說他行又要說他其實不行的
[00:07:44.920 --> 00:07:50.640]  上次其實就跟你講了兩種榮耀
[00:07:50.640 --> 00:07:52.800]  舊約的榮耀、新約的榮耀
[00:07:52.800 --> 00:07:53.800]  不知道你記不記得
[00:07:53.800 --> 00:07:55.800]  講摩西的柏子
[00:07:55.800 --> 00:07:57.600]  摩西拿了律法之後
[00:07:57.600 --> 00:08:00.240]  然後他臉上有榮光
[00:08:00.240 --> 00:08:01.800]  但是他要拿柏子
[00:08:01.800 --> 00:08:03.800]  手巾遮住
[00:08:03.800 --> 00:08:06.040]  保羅就說為甚麼要拿手巾遮住呢?
[00:08:06.040 --> 00:08:10.080]  因為其實摩西見完神之後
[00:08:10.080 --> 00:08:12.680]  那種榮光是會退去的
[00:08:12.680 --> 00:08:17.960]  所以摩西不想人見到榮光慢慢消失
[00:08:17.960 --> 00:08:20.640]  好像一盞燈泡一樣沒有電
[00:08:20.640 --> 00:08:22.640]  好像不是很好
[00:08:22.640 --> 00:08:25.680]  給人的感覺好像神的榮耀會消失
[00:08:25.680 --> 00:08:29.480]  所以拿一塊手巾遮住
[00:08:29.480 --> 00:08:31.000]  保羅就用這個引申
[00:08:31.000 --> 00:08:34.880]  舊約的榮耀是過去的
[00:08:34.880 --> 00:08:38.480]  新約的才是真正的永恆的榮耀
[00:08:38.480 --> 00:08:40.640]  其實對比就是舊約的榮耀
[00:08:40.640 --> 00:08:44.840]  保羅就不是真的指我們講的舊約可以不管
[00:08:44.840 --> 00:08:46.760]  而是那種舊約的榮耀
[00:08:46.760 --> 00:08:49.160]  就是那幫超級使徒所講的
[00:08:49.160 --> 00:08:52.880]  可能就是某一些的律法
[00:08:52.880 --> 00:08:54.480]  要遵守某一些的律法
[00:08:54.480 --> 00:08:55.760]  很威風的東西
[00:08:55.760 --> 00:08:56.880]  那個人很聖潔
[00:08:56.880 --> 00:08:58.880]  那幫超級使徒
[00:08:58.880 --> 00:09:00.880]  他遵守了那些律法
[00:09:00.880 --> 00:09:02.440]  很威風的
[00:09:02.440 --> 00:09:04.760]  保羅說這些是舊約的榮耀
[00:09:04.760 --> 00:09:06.240]  或者這些是律法的榮耀
[00:09:06.240 --> 00:09:06.960]  可以這樣說
[00:09:06.960 --> 00:09:08.560]  更好是律法的榮耀
[00:09:08.560 --> 00:09:11.000]  現在我們說恩典的榮耀
[00:09:11.000 --> 00:09:14.040]  保羅講完這兩種榮耀之後
[00:09:14.040 --> 00:09:15.280]  就今天這一段
[00:09:15.280 --> 00:09:16.760]  四章七節開始
[00:09:16.760 --> 00:09:20.440]  某程度上保羅就將新舊約的榮耀
[00:09:20.440 --> 00:09:22.720]  轉移到他自己
[00:09:22.720 --> 00:09:24.440]  在講他自己
[00:09:24.440 --> 00:09:29.600]  他作為這個新約的一個minister
[00:09:29.600 --> 00:09:30.600]  英文就是minister
[00:09:30.600 --> 00:09:33.440]  中文就好像做人都可以
[00:09:33.440 --> 00:09:35.640]  或者你可以說一個
[00:09:35.640 --> 00:09:38.680]  憑新約去服侍人的人
[00:09:38.680 --> 00:09:40.440]  minister有一個意思
[00:09:40.440 --> 00:09:42.520]  就是服侍人或者一個奴僕
[00:09:42.520 --> 00:09:45.320]  就是新約的僕人或者新約的奴僕
[00:09:45.320 --> 00:09:49.000]  他又是一個甚麼樣的人呢?
[00:09:49.000 --> 00:09:52.920]  某程度上保羅跟著我們今天讀的那段東西
[00:09:52.920 --> 00:09:55.720]  首先特別對像我這樣的人
[00:09:55.720 --> 00:09:57.320]  傳道人來說
[00:09:57.320 --> 00:09:59.960]  不過某程度上也對所有信徒來說
[00:09:59.960 --> 00:10:02.480]  因為其實我們所有的信徒
[00:10:02.480 --> 00:10:03.880]  所有屬於耶穌的人
[00:10:03.880 --> 00:10:06.600]  都是福音的minister
[00:10:06.600 --> 00:10:08.080]  就是福音的僕人
[00:10:08.080 --> 00:10:11.520]  都是要藉著福音去服侍人的
[00:10:11.520 --> 00:10:13.640]  保羅怎樣去形容
[00:10:13.640 --> 00:10:15.960]  所謂的傳道人
[00:10:15.960 --> 00:10:18.440]  或者他自己的身份是甚麼呢?
[00:10:18.440 --> 00:10:20.840]  四章七節開宗明義就這樣說
[00:10:20.840 --> 00:10:24.800]  我們有者寶貝放在瓦器裏
[00:10:24.800 --> 00:10:29.000]  是要顯明者莫大的能力
[00:10:29.000 --> 00:10:31.440]  是出於神不是出於我們自己
[00:10:31.440 --> 00:10:33.840]  保羅一開始就說
[00:10:33.840 --> 00:10:36.640]  我們所謂作為一個傳道人
[00:10:36.640 --> 00:10:40.360]  不一定是指我所謂拿薪水的傳道人
[00:10:40.360 --> 00:10:43.080]  我們所有的基督徒某程度上都是一個傳道人
[00:10:43.080 --> 00:10:46.280]  都是傳耶穌福音的人
[00:10:46.280 --> 00:10:49.360]  我們作為一個傳福音的人
[00:10:49.360 --> 00:10:53.480]  他說我們是一個寶貝放在瓦器裏
[00:10:53.480 --> 00:10:58.000]  這個正正要說出那個
[00:10:58.000 --> 00:11:04.080]  dynamic dialectic的一個動態
[00:11:04.080 --> 00:11:08.200]  就是說一方面我個人或者我們每個人
[00:11:08.200 --> 00:11:10.520]  其實都是瓦器來的
[00:11:10.520 --> 00:11:12.960]  舊約裏面都有提過瓦器
[00:11:12.960 --> 00:11:14.280]  經常提到瓦器的
[00:11:14.280 --> 00:11:16.440]  瓦器當然就是用瓦做的
[00:11:16.440 --> 00:11:18.880]  不過如果保羅在這裏說到瓦器
[00:11:18.880 --> 00:11:24.400]  應該他的那班讀者可能會馬上想到舊約裏面
[00:11:24.400 --> 00:11:25.440]  他們都會
[00:11:25.440 --> 00:11:26.880]  那些人會
[00:11:26.880 --> 00:11:28.320]  以色列人會用瓦器
[00:11:28.320 --> 00:11:31.520]  但是如果那些瓦器沾污了的時候
[00:11:31.520 --> 00:11:33.000]  就要打爛它
[00:11:33.000 --> 00:11:34.240]  如果你讀過舊約
[00:11:34.240 --> 00:11:35.440]  譬如舉個例子
[00:11:35.440 --> 00:11:38.360]  有個瓦煲不小心碰到屍體
[00:11:38.360 --> 00:11:40.200]  不知為何碰到屍體
[00:11:40.200 --> 00:11:42.000]  你就要打爛它
[00:11:42.000 --> 00:11:44.640]  如果那個是銅器就不用打爛
[00:11:44.640 --> 00:11:46.160]  洗乾淨再洗過它
[00:11:46.160 --> 00:11:47.160]  我們再用
[00:11:47.160 --> 00:11:49.440]  因為銅器很值錢的
[00:11:49.440 --> 00:11:50.960]  打爛了很難買回
[00:11:50.960 --> 00:11:52.160]  沒有錢買回
[00:11:52.160 --> 00:11:53.760]  瓦器不值錢的
[00:11:53.760 --> 00:11:55.200]  所以沾污了
[00:11:55.200 --> 00:11:56.120]  碰到死屍
[00:11:56.120 --> 00:11:58.520]  或者碰到一些所謂Ceremonial unclean
[00:11:58.520 --> 00:12:00.440]  一些不潔淨的東西的時候
[00:12:00.440 --> 00:12:01.480]  打爛它算了
[00:12:01.480 --> 00:12:02.640]  弄個第二個
[00:12:02.640 --> 00:12:05.080]  隨時可以找回出來的
[00:12:05.080 --> 00:12:06.600]  所以保羅要強調
[00:12:06.600 --> 00:12:09.040]  我們作為一個人
[00:12:09.040 --> 00:12:10.880]  傳道人作為一個人
[00:12:10.880 --> 00:12:12.240]  其實沒甚麼
[00:12:12.240 --> 00:12:14.280]  瓦器一舊來的
[00:12:14.280 --> 00:12:16.760]  你可以說是Disposable
[00:12:16.760 --> 00:12:17.960]  在上主的面前
[00:12:17.960 --> 00:12:19.080]  我們這些傳道人
[00:12:19.080 --> 00:12:20.800]  甚麼時候都Disposable
[00:12:20.800 --> 00:12:22.840]  上主要雷敬業明天逛街
[00:12:22.840 --> 00:12:24.240]  忽然之間心臟病發
[00:12:24.240 --> 00:12:25.320]  跌在地上
[00:12:25.320 --> 00:12:26.520]  那就走
[00:12:26.520 --> 00:12:27.800]  就回天家
[00:12:27.800 --> 00:12:29.520]  上主隨時興起第二個人
[00:12:29.520 --> 00:12:30.360]  取代雷敬業
[00:12:30.360 --> 00:12:32.000]  雷敬業沒甚麼特別重要
[00:12:32.000 --> 00:12:34.360]  我們每個人某程度
[00:12:34.360 --> 00:12:35.800]  都是Disposable的
[00:12:35.800 --> 00:12:38.320]  每個人都可以被取代
[00:12:38.320 --> 00:12:40.400]  沒有人是Indispensable
[00:12:40.400 --> 00:12:41.960]  即是不可被取代
[00:12:41.960 --> 00:12:42.720]  沒有這樣的人
[00:12:42.720 --> 00:12:45.320]  我們每個人都是很普通的人
[00:12:45.320 --> 00:12:48.880]  不過我們雖然是一個很普通的人
[00:12:48.880 --> 00:12:51.280]  但是我們有寶貝
[00:12:51.280 --> 00:12:52.600]  即是神的生命
[00:12:52.600 --> 00:12:54.160]  或者基督的生命
[00:12:54.160 --> 00:12:56.400]  在我們這個瓦器裏面
[00:12:56.400 --> 00:12:58.560]  所以保羅就說
[00:12:58.560 --> 00:13:01.760]  我們雖然是很普通的一個人
[00:13:01.760 --> 00:13:05.600]  但是我們有一些很寶貴的東西在裏面
[00:13:05.600 --> 00:13:07.000]  保羅就要強調
[00:13:07.000 --> 00:13:10.280]  這個就是我們要認清楚我們的身份
[00:13:10.280 --> 00:13:11.800]  所以保羅就說
[00:13:11.800 --> 00:13:13.880]  因為我們雖然是很普通的人
[00:13:13.880 --> 00:13:15.280]  但是我們有神的
[00:13:15.280 --> 00:13:17.600]  或者基督的生命在我們裏面
[00:13:17.600 --> 00:13:19.720]  所以他就形容我們基督的生命
[00:13:19.720 --> 00:13:20.760]  就是一種這樣的生命
[00:13:20.760 --> 00:13:22.520]  四章八字開始形容
[00:13:22.520 --> 00:13:24.680]  「我們四面受敵卻不被困住
[00:13:24.680 --> 00:13:26.800]  心裡作難卻不至失望
[00:13:26.800 --> 00:13:29.320]  遭逼迫卻不至被刁氣
[00:13:29.320 --> 00:13:30.880]  打倒你卻不至被死亡
[00:13:30.880 --> 00:13:32.840]  身上常帶著耶穌的死屍
[00:13:32.840 --> 00:13:35.520]  耶穌的生日天靈在我們身上」
[00:13:35.520 --> 00:13:37.560]  保羅就說到
[00:13:37.560 --> 00:13:39.920]  因為我們是一個瓦器
[00:13:39.920 --> 00:13:42.160]  所以我們和普通人一樣
[00:13:42.160 --> 00:13:44.080]  我們會哭的
[00:13:44.080 --> 00:13:47.000]  我們經歷一些不開心的事情會哭的
[00:13:47.000 --> 00:13:48.440]  我們遇到不開心的事情
[00:13:48.440 --> 00:13:49.960]  無論是個人的問題
[00:13:49.960 --> 00:13:54.640]  剛剛聽到消息說原來有癌症
[00:13:54.640 --> 00:13:56.920]  我們做基督徒會害怕的
[00:13:56.920 --> 00:14:00.320]  或者我聽到有個親人剛剛有事
[00:14:00.320 --> 00:14:01.880]  我會不開心的
[00:14:01.880 --> 00:14:04.960]  或者我見到社會情況
[00:14:04.960 --> 00:14:07.320]  2019年有很多動亂的情況
[00:14:07.320 --> 00:14:09.600]  看電視我會不開心的
[00:14:09.600 --> 00:14:11.760]  保羅說我們作為基督徒
[00:14:11.760 --> 00:14:13.600]  我們會和世人一樣
[00:14:13.600 --> 00:14:17.040]  一起流淚、一起害怕、一起害怕
[00:14:17.040 --> 00:14:20.120]  所以如果你面對
[00:14:20.120 --> 00:14:22.000]  譬如現在香港的社會情況
[00:14:22.000 --> 00:14:24.200]  你心裏面害怕
[00:14:24.200 --> 00:14:27.240]  這個不是信心小的問題
[00:14:27.240 --> 00:14:29.560]  保羅說是正常的
[00:14:29.560 --> 00:14:31.920]  特別是現在香港這樣的社會處境
[00:14:31.920 --> 00:14:33.400]  如果你是小孩子
[00:14:33.400 --> 00:14:35.240]  有時心裏面會想
[00:14:35.240 --> 00:14:36.960]  「怎樣呢?小孩子的前途怎樣呢?
[00:14:36.960 --> 00:14:38.640]  怎樣為他計劃好呢?」
[00:14:38.640 --> 00:14:39.960]  很多的憂慮
[00:14:39.960 --> 00:14:41.520]  這些是正常的
[00:14:41.520 --> 00:14:45.040]  不是代表你是一個好的基督徒
[00:14:45.040 --> 00:14:47.000]  或者有信心的基督徒
[00:14:47.000 --> 00:14:49.320]  你就百毒不侵的
[00:14:49.320 --> 00:14:50.920]  保羅這裏說得好
[00:14:50.920 --> 00:14:52.240]  四面受敵
[00:14:52.240 --> 00:14:54.440]  我們真的覺得是有敵人的
[00:14:54.440 --> 00:14:56.600]  我們心裏會作難
[00:14:56.600 --> 00:14:59.000]  這個中文是作難的
[00:14:59.000 --> 00:15:01.240]  比較特別一點
[00:15:01.240 --> 00:15:04.720]  心裏我們四處受困
[00:15:04.720 --> 00:15:06.840]  心內困擾
[00:15:06.840 --> 00:15:08.920]  這個就是和修本的翻譯
[00:15:08.920 --> 00:15:09.960]  這樣就好一點了
[00:15:09.960 --> 00:15:12.160]  我們都會覺得很辛苦的
[00:15:12.160 --> 00:15:13.360]  面對生命
[00:15:13.360 --> 00:15:16.520]  但是卻不至失望就不是很好
[00:15:16.520 --> 00:15:19.600]  和修本卻沒有絕望
[00:15:19.600 --> 00:15:20.520]  也好一點
[00:15:20.520 --> 00:15:23.680]  我們都會覺得有時生活很慘的
[00:15:23.680 --> 00:15:26.600]  但是慘得來我們又不會絕望
[00:15:26.600 --> 00:15:28.200]  保羅提醒我們
[00:15:28.200 --> 00:15:29.280]  我們做基督徒
[00:15:29.280 --> 00:15:31.360]  或者我們基督的信仰
[00:15:31.360 --> 00:15:36.800]  和傳統的佛家不一樣
[00:15:36.800 --> 00:15:38.080]  比如佛家
[00:15:38.080 --> 00:15:39.720]  其實保羅這裏對話
[00:15:39.720 --> 00:15:41.960]  相信保羅其實是和一些
[00:15:41.960 --> 00:15:46.080]  希臘的一些哲學在對話
[00:15:46.080 --> 00:15:49.280]  哲學就有點像中國的佛家
[00:15:49.280 --> 00:15:50.720]  佛家就說甚麼呢?
[00:15:50.720 --> 00:15:52.840]  人生為甚麼這麼苦呢?
[00:15:52.840 --> 00:15:54.360]  因為你執著
[00:15:54.360 --> 00:15:57.800]  因為有些東西本來就不是永恆的東西
[00:15:57.800 --> 00:16:00.000]  你非要把它當作永恆的
[00:16:00.000 --> 00:16:03.080]  我記得我小時候讀金庸
[00:16:03.080 --> 00:16:05.560]  我的法學知識很差的
[00:16:05.560 --> 00:16:07.320]  不過喜歡看金庸
[00:16:07.320 --> 00:16:10.240]  在金庸《白馬少西風》
[00:16:10.240 --> 00:16:13.000]  因愛而生暴
[00:16:13.000 --> 00:16:14.880]  為甚麼人生有恐怖呢?
[00:16:14.880 --> 00:16:16.440]  因為你愛
[00:16:16.440 --> 00:16:17.880]  比如你看到一個美女
[00:16:17.880 --> 00:16:19.000]  你很愛她
[00:16:19.000 --> 00:16:20.640]  誰知那個美女不愛你
[00:16:20.640 --> 00:16:22.200]  你就很傷心
[00:16:22.200 --> 00:16:23.680]  人生為甚麼痛苦呢?
[00:16:23.680 --> 00:16:25.200]  因為你有愛
[00:16:25.200 --> 00:16:28.200]  你甚麼都無所謂的
[00:16:28.200 --> 00:16:29.680]  有老婆又可以
[00:16:29.680 --> 00:16:30.720]  沒有老婆又可以
[00:16:30.720 --> 00:16:31.680]  老婆漂亮又可以
[00:16:31.680 --> 00:16:33.000]  老婆不漂亮又可以
[00:16:33.000 --> 00:16:34.200]  老婆健康又可以
[00:16:34.200 --> 00:16:35.720]  老婆癌症又可以
[00:16:35.720 --> 00:16:36.880]  老婆走著走著
[00:16:36.880 --> 00:16:38.880]  突然間癌症又可以
[00:16:38.880 --> 00:16:40.480]  如果你去到這樣的境界
[00:16:40.480 --> 00:16:42.560]  所謂七情六慾
[00:16:42.560 --> 00:16:43.520]  全都去了
[00:16:43.520 --> 00:16:45.480]  那你就很厲害了
[00:16:45.480 --> 00:16:48.360]  所以你看金庸小說裏面
[00:16:48.360 --> 00:16:50.760]  少林高僧很厲害的
[00:16:50.760 --> 00:16:52.880]  不但耐力厲害
[00:16:52.880 --> 00:16:54.920]  功夫也很厲害
[00:16:54.920 --> 00:16:57.320]  保羅想告訴我們
[00:16:57.320 --> 00:16:59.800]  傳道人不是少林高僧
[00:16:59.800 --> 00:17:01.480]  我不是少林高僧
[00:17:01.480 --> 00:17:02.960]  一來我不懂功夫
[00:17:02.960 --> 00:17:04.800]  九陽神功未學過
[00:17:04.800 --> 00:17:07.200]  二來我們傳道人
[00:17:07.200 --> 00:17:08.400]  和普通人一樣
[00:17:08.400 --> 00:17:09.360]  不是少林高僧
[00:17:09.360 --> 00:17:10.880]  少林高僧可以做到
[00:17:10.880 --> 00:17:12.080]  甚麼事情發生
[00:17:12.080 --> 00:17:13.320]  他「阿彌陀佛」
[00:17:13.320 --> 00:17:15.440]  那就沒有反應了
[00:17:15.440 --> 00:17:17.240]  傳道人是普通人
[00:17:17.240 --> 00:17:19.400]  或者你和我都是普通人
[00:17:19.400 --> 00:17:20.800]  我們一樣會害怕
[00:17:20.800 --> 00:17:22.280]  一樣會怕
[00:17:22.280 --> 00:17:25.600]  一樣會為了將來的事情去憂慮
[00:17:25.600 --> 00:17:28.280]  為了不開心的事情會哭
[00:17:28.280 --> 00:17:30.120]  保羅不是要我們做到
