
[00:00:00.000 --> 00:00:05.000]  各位電影主媒你們好
[00:07:57.000 --> 00:08:02.000]  是預先告訴我們將來有神的羔羊
[00:08:02.000 --> 00:08:08.000]  也是大祭司一次過獻上為我們贖罪
[00:08:08.000 --> 00:08:11.000]  這個羔羊就是約翰說
[00:08:11.000 --> 00:08:15.000]  「看!神的羔羊是除去世人罪的」
[00:08:15.000 --> 00:08:16.000]  就是這位耶穌
[00:08:16.000 --> 00:08:19.000]  可惜猶太人不相信耶穌
[00:08:19.000 --> 00:08:20.000]  直至今天
[00:08:20.000 --> 00:08:24.000]  他們還是靠著律例去解決他們的罪的問題
[00:08:24.000 --> 00:08:25.000]  事實上
[00:08:25.000 --> 00:08:28.000]  不單止是猶太人
[00:08:28.000 --> 00:08:31.000]  今天我們中國人何嘗不是這樣想呢?
[00:08:31.000 --> 00:08:33.000]  贖罪這個行動
[00:08:33.000 --> 00:08:36.000]  在中國來說是非常普遍的
[00:08:36.000 --> 00:08:39.000]  很多人以為做善事
[00:08:39.000 --> 00:08:41.000]  積一點陰德
[00:08:41.000 --> 00:08:43.000]  積一點善功
[00:08:43.000 --> 00:08:46.000]  我們就可以圖滿
[00:08:46.000 --> 00:08:48.000]  縮回我們過去的罪過
[00:08:48.000 --> 00:08:50.000]  叫我們相信耶穌
[00:08:50.000 --> 00:08:51.000]  甚麼都不用做?
[00:08:51.000 --> 00:08:52.000]  這麼便宜?
[00:08:52.000 --> 00:08:54.000]  不相信?不可能?不行?
[00:08:54.000 --> 00:08:56.000]  很多人不相信耶穌
[00:08:56.000 --> 00:08:57.000]  就是因為這個緣故
[00:08:57.000 --> 00:08:59.000]  他們不明白
[00:08:59.000 --> 00:09:01.000]  基督教給我們的教授
[00:09:01.000 --> 00:09:04.000]  是免費的
[00:09:04.000 --> 00:09:06.000]  但不等於便宜
[00:09:06.000 --> 00:09:07.000]  不是便宜的
[00:09:07.000 --> 00:09:09.000]  沒錯,它是白白的
[00:09:09.000 --> 00:09:11.000]  但它絕對不是便宜的
[00:09:11.000 --> 00:09:12.000]  因為它實在太貴
[00:09:12.000 --> 00:09:14.000]  貴到我們負不起
[00:09:14.000 --> 00:09:15.000]  所以神的恩典
[00:09:15.000 --> 00:09:18.000]  就白白賜給我們去領受
[00:09:18.000 --> 00:09:21.000]  明白了贖罪日的背景之後
[00:09:21.000 --> 00:09:24.000]  現在我們就詳細來看看這段經文
[00:09:24.000 --> 00:09:26.000]  這段是一個非常難明
[00:09:26.000 --> 00:09:29.000]  但又非常重要的一段經文
[00:09:29.000 --> 00:09:32.000]  首先我們看看第六節至第七節
[00:09:32.000 --> 00:09:34.000]  舊的一條路
[00:09:34.000 --> 00:09:38.000]  這些物件既如此預備齊了
[00:09:38.000 --> 00:09:43.000]  眾世之就上進頭一層帳幕
[00:09:43.000 --> 00:09:45.000]  行拜神的禮
[00:09:45.000 --> 00:09:47.000]  至第二層帳幕
[00:09:47.000 --> 00:09:51.000]  唯有大祭司一年一次獨自進去
[00:09:51.000 --> 00:09:53.000]  沒有不帶著血
[00:09:53.000 --> 00:09:57.000]  為自己和百姓的過錯獻上
[00:09:57.000 --> 00:10:02.000]  舊約的宗教有兩個很重要的元素
[00:10:02.000 --> 00:10:05.000]  就正如我們先前第一節所說
[00:10:05.000 --> 00:10:08.000]  第一是有禮拜的條例
[00:10:08.000 --> 00:10:12.000]  有所有憲制的規矩和律法
[00:10:12.000 --> 00:10:14.000]  第二有聖幕
[00:10:14.000 --> 00:10:16.000]  即是後來的聖殿
[00:10:16.000 --> 00:10:18.000]  或者有人稱為回幕
[00:10:18.000 --> 00:10:21.000]  宗教的核心就是朝見神
[00:10:21.000 --> 00:10:23.000]  和神有關係
[00:10:23.000 --> 00:10:26.000]  而我們之所以和神失去了這個關係
[00:10:26.000 --> 00:10:28.000]  就因為神是神聖的
[00:10:28.000 --> 00:10:29.000]  而我們是罪人
[00:10:29.000 --> 00:10:32.000]  如果我們要和神溝通
[00:10:32.000 --> 00:10:36.000]  首先第一個條件就是要贖罪
[00:10:36.000 --> 00:10:41.000]  所以贖罪、敬拜、禱告在宗教上是分不開的
[00:10:41.000 --> 00:10:43.000]  就拿我們中國人來說
[00:10:43.000 --> 00:10:46.000]  我們中國人的「帝」字原來是一個很古的字
[00:10:46.000 --> 00:10:48.000]  一個象形的文字
[00:10:48.000 --> 00:10:53.000]  「帝」字上面的一點是表示燒香獻祭的時候
[00:10:53.000 --> 00:10:55.000]  煙一路升上去
[00:10:55.000 --> 00:10:57.000]  直上雲霄
[00:10:57.000 --> 00:10:59.000]  到上帝的面前
[00:10:59.000 --> 00:11:01.000]  輕香的煙
[00:11:01.000 --> 00:11:03.000]  輕香祭的煙
[00:11:03.000 --> 00:11:05.000]  直上去獻給上帝
[00:11:05.000 --> 00:11:09.000]  這個就是中國古時候對這個宗教的理解
[00:11:09.000 --> 00:11:11.000]  而今天出的甲骨文
[00:11:11.000 --> 00:11:13.000]  記載商朝的宗教活動
[00:11:13.000 --> 00:11:15.000]  裏面很奇怪
[00:11:15.000 --> 00:11:17.000]  都有一些認罪悔改的圖文
[00:11:17.000 --> 00:11:19.000]  用獻祭
[00:11:19.000 --> 00:11:21.000]  以為這樣可以贖罪
[00:11:21.000 --> 00:11:24.000]  舊約猶太人的宗教
[00:11:24.000 --> 00:11:27.000]  是有一種完備的贖罪的制度
[00:11:27.000 --> 00:11:29.000]  從硬件來說
[00:11:29.000 --> 00:11:31.000]  有繪幕
[00:11:31.000 --> 00:11:33.000]  後來的所謂聖鎖
[00:11:33.000 --> 00:11:36.000]  繪幕有外院和有帳幕
[00:11:36.000 --> 00:11:38.000]  帳幕分開兩層
[00:11:38.000 --> 00:11:40.000]  頭一層叫聖鎖
[00:11:40.000 --> 00:11:43.000]  第二層叫至聖鎖
[00:11:43.000 --> 00:11:45.000]  除了硬件之外
[00:11:45.000 --> 00:11:47.000]  還有一些軟件
[00:11:47.000 --> 00:11:49.000]  什麼叫軟件呢?
[00:11:49.000 --> 00:11:52.000]  就是所謂行禮拜之禮了
[00:11:52.000 --> 00:11:56.000]  首先我們看看平常要行的禮拜之禮
[00:11:56.000 --> 00:11:58.000]  第六節就告訴你
[00:11:58.000 --> 00:12:02.000]  這些物件的如廁預備齊了
[00:12:02.000 --> 00:12:06.000]  眾祭司就上進頭一層帳幕
[00:12:06.000 --> 00:12:08.000]  行禮拜之禮
[00:12:08.000 --> 00:12:13.000]  我們看到舊約的宗教有幾個特色
[00:12:13.000 --> 00:12:16.000]  首先在人和人之間
[00:12:16.000 --> 00:12:18.000]  有一個中堡
[00:12:18.000 --> 00:12:19.000]  有一個媒介
[00:12:19.000 --> 00:12:21.000]  這個就是祭司
[00:12:21.000 --> 00:12:25.000]  祭司這個字在拉丁文叫Pontifex
[00:12:25.000 --> 00:12:29.000]  是人和神之間的橋樑
[00:12:29.000 --> 00:12:32.000]  人不能夠直接和神來往和溝通
[00:12:32.000 --> 00:12:35.000]  如果要來往就要靠中間人
[00:12:35.000 --> 00:12:37.000]  這個中間人就是祭司
[00:12:37.000 --> 00:12:39.000]  舊約的祭司就是利美人
[00:12:39.000 --> 00:12:43.000]  摩西分別了利美人為祭司
[00:12:43.000 --> 00:12:47.000]  專做橋樑的功能
[00:12:47.000 --> 00:12:49.000]  這是第一點
[00:12:49.000 --> 00:12:51.000]  第二個特點是什麼呢?
[00:12:51.000 --> 00:12:56.000]  就是上進頭一層帳幕行拜神之禮
[00:12:56.000 --> 00:12:59.000]  上這個字是一個非常有趣的字
[00:12:59.000 --> 00:13:02.000]  希臘文是Dear Pontus
[00:13:02.000 --> 00:13:04.000]  是指經常性的
[00:13:04.000 --> 00:13:05.000]  定期性的
[00:13:05.000 --> 00:13:06.000]  不住的
[00:13:06.000 --> 00:13:09.000]  事實上根據舊約的記載
[00:13:09.000 --> 00:13:14.000]  祭司每一天都要整理聖所裡的燈
[00:13:14.000 --> 00:13:16.000]  到晚上的時候
[00:13:16.000 --> 00:13:19.000]  早晚都要在香壇上燒香
[00:13:19.000 --> 00:13:23.000]  每逢安息日要奉上新的陳設餅
[00:13:23.000 --> 00:13:25.000]  這些都是經常的
[00:13:25.000 --> 00:13:26.000]  不住的
[00:13:26.000 --> 00:13:27.000]  天天去做的
[00:13:27.000 --> 00:13:29.000]  不是一次過的
[00:13:29.000 --> 00:13:32.000]  還有第三個特點是什麼呢?
[00:13:32.000 --> 00:13:35.000]  所有這些祭司都是按規矩而行
[00:13:35.000 --> 00:13:37.000]  不是自己亂來的
[00:13:37.000 --> 00:13:39.000]  是有一套的規矩
[00:13:39.000 --> 00:13:43.000]  有一套規則
[00:13:43.000 --> 00:13:46.000]  如果我們看舊約禮拜的條例
[00:13:46.000 --> 00:13:48.000]  我們看到非常詳細
[00:13:48.000 --> 00:13:51.000]  而且有很多的限制
[00:13:51.000 --> 00:13:54.000]  正如我們剛才所說
[00:13:54.000 --> 00:13:56.000]  禮拜之禮
[00:13:56.000 --> 00:14:00.000]  禮儀其實是不足夠的
[00:14:00.000 --> 00:14:04.000]  於是就有贖罪日的規條出現了
[00:14:04.000 --> 00:14:06.000]  所以第七節就這麼說
[00:14:06.000 --> 00:14:08.000]  至於第二層帳幕
[00:14:08.000 --> 00:14:11.000]  唯有大祭司一年一次獨自進去
[00:14:11.000 --> 00:14:13.000]  沒有不帶罪血
[00:14:13.000 --> 00:14:17.000]  為自己和百姓的過錯獻上
[00:14:17.000 --> 00:14:20.000]  我們看回利美記第十六章
[00:14:20.000 --> 00:14:23.000]  大祭司每年贖罪日要進入聖所
[00:14:23.000 --> 00:14:27.000]  最低限度有三次又出又入
[00:14:27.000 --> 00:14:32.000]  第一次是將聖所的金香爐的煙
[00:14:32.000 --> 00:14:36.000]  金香爐的香帶入至聖所
[00:14:36.000 --> 00:14:37.000]  這是第一次
[00:14:37.000 --> 00:14:41.000]  從聖所裡面的金香爐的香帶入聖所
[00:14:41.000 --> 00:14:45.000]  第二次就是將公牛的血
[00:14:45.000 --> 00:14:49.000]  灑在私人寶座前和前面
[00:14:49.000 --> 00:14:52.000]  和金香爐的四角
[00:14:52.000 --> 00:14:55.000]  為自己和本家贖罪
[00:14:55.000 --> 00:14:58.000]  這是第二件事要進去的
[00:14:58.000 --> 00:15:01.000]  就是將公牛的血灑在私人寶座前
[00:15:01.000 --> 00:15:05.000]  和金香爐的四角
[00:15:05.000 --> 00:15:07.000]  第三次進去
[00:15:07.000 --> 00:15:10.000]  就是將公山羊的血
[00:15:10.000 --> 00:15:14.000]  同樣灑在私人寶座前和前面
[00:15:14.000 --> 00:15:17.000]  為百姓的罪贖罪
[00:15:17.000 --> 00:15:20.000]  贖罪是最重要的一個訊息
[00:15:20.000 --> 00:15:24.000]  大祭司和祭司本身都有罪
[00:15:24.000 --> 00:15:26.000]  所以希伯來書的作者說
[00:15:26.000 --> 00:15:29.000]  為自己和百姓的過錯獻上
[00:15:29.000 --> 00:15:31.000]  我們都是罪人
[00:15:31.000 --> 00:15:34.000]  就像保羅說的罪人當中我是罪魁
[00:15:34.000 --> 00:15:36.000]  我做牧師這麼多年
[00:15:36.000 --> 00:15:38.000]  其中一個最難面對的問題
[00:15:38.000 --> 00:15:42.000]  有很多會友不能夠接受你是一個大罪人
[00:15:42.000 --> 00:15:45.000]  不能夠接受你不是一個神聖的人
[00:15:45.000 --> 00:15:47.000]  有一次查完經後
[00:15:47.000 --> 00:15:51.000]  我就問這班弟兄姊妹
[00:15:51.000 --> 00:15:53.000]  你對牧師的形象是怎樣的?
[00:15:53.000 --> 00:15:56.000]  有些說牧師很神聖
[00:15:56.000 --> 00:15:57.000]  高高在上
[00:15:57.000 --> 00:15:59.000]  你們最怕見他
[00:15:59.000 --> 00:16:02.000]  有人說牧師一隻手拿著聖經
[00:16:02.000 --> 00:16:04.000]  一隻手和人握手
[00:16:04.000 --> 00:16:08.000]  在散會的情況好像飲宴送客一樣
[00:16:08.000 --> 00:16:10.000]  有一個說得更加妙的姊妹
[00:16:10.000 --> 00:16:12.000]  嫁牧師是最安全的
[00:16:12.000 --> 00:16:13.000]  包沒有走私
[00:16:13.000 --> 00:16:15.000]  我當時說不是啊
[00:16:15.000 --> 00:16:17.000]  我不是走私
[00:16:17.000 --> 00:16:20.000]  但很多時候都想一些不太好的東西
[00:16:20.000 --> 00:16:22.000]  他說宋牧師你客氣而已
[00:16:22.000 --> 00:16:23.000]  你謙虛啊
[00:16:23.000 --> 00:16:26.000]  連我一點點的坦白他們都不能夠接受
[00:16:26.000 --> 00:16:28.000]  事實上我們都是罪人
[00:16:28.000 --> 00:16:32.000]  你有沒有為你的牧師
[00:16:32.000 --> 00:16:34.000]  你的童工的聖潔禱告呢?
[00:16:34.000 --> 00:16:38.000]  第二個非常重要的訊息就是什麼呢?
[00:16:38.000 --> 00:16:40.000]  就是血的問題
[00:16:40.000 --> 00:16:45.000]  沒有不帶著血為自己和百姓的過錯獻上
[00:16:45.000 --> 00:16:48.000]  罪是污穢的
[00:16:48.000 --> 00:16:51.000]  血就是除罪的媒介
[00:16:51.000 --> 00:16:53.000]  這是聖經一貫的道理
[00:16:53.000 --> 00:16:54.000]  我們會問
[00:16:54.000 --> 00:16:58.000]  血怎會將血而整而骯髒呢?
[00:16:58.000 --> 00:16:59.000]  你有些血整了的時候
[00:16:59.000 --> 00:17:01.000]  你快點用清水洗淨
[00:17:01.000 --> 00:17:03.000]  怎麼會血可以洗淨我們的罪呢?
[00:17:03.000 --> 00:17:07.000]  其實不可以直解
[00:17:07.000 --> 00:17:10.000]  血是代表生命
[00:17:10.000 --> 00:17:13.000]  是用生命來贖罪
[00:17:13.000 --> 00:17:15.000]  罪就是死亡
[00:17:15.000 --> 00:17:17.000]  罪的公格乃是死
[00:17:17.000 --> 00:17:20.000]  死是取去生命
[00:17:20.000 --> 00:17:25.000]  所以耶穌基督流出的血是用他的生命來贖罪的
[00:17:25.000 --> 00:17:27.000]  所以在希伯來書
[00:17:27.000 --> 00:17:29.000]  血這個字
[00:17:29.000 --> 00:17:30.000]  希瑪這個字
[00:17:30.000 --> 00:17:32.000]  是出現過二十次
[00:17:32.000 --> 00:17:36.000]  其中十九次都是和贖罪有關係的
[00:17:36.000 --> 00:17:38.000]  一貫的道理就是
[00:17:38.000 --> 00:17:41.000]  畜生的血只是代表
[00:17:41.000 --> 00:17:43.000]  所以希伯來書第十章第四節說
[00:17:43.000 --> 00:17:45.000]  斷不能除罪
[00:17:45.000 --> 00:17:49.000]  只有耶穌基督的血才可以除罪
[00:17:49.000 --> 00:17:50.000]  我們就看到
[00:17:50.000 --> 00:17:53.000]  為什麼希伯來書的罪都是這樣說
[00:17:53.000 --> 00:17:56.000]  舊約始路不通
[00:17:56.000 --> 00:18:01.000]  它是需要有實體才能解決罪的問題
[00:18:01.000 --> 00:18:03.000]  或者我們繼續看看
[00:18:03.000 --> 00:18:07.000]  為什麼舊約的路始路不通呢?
[00:18:07.000 --> 00:18:10.000]  我們看看第八節到第十節
[00:18:11.000 --> 00:18:13.000]  聖靈用此指明
[00:18:13.000 --> 00:18:14.000]  頭一層帳幕
[00:18:14.000 --> 00:18:16.000]  應傳的時候
[00:18:16.000 --> 00:18:18.000]  進入至聖所
[00:18:18.000 --> 00:18:20.000]  的路還未顯明
[00:18:20.000 --> 00:18:25.000]  那頭一層帳幕作現今的一個表樣
[00:18:25.000 --> 00:18:29.000]  所顯的禮物和祭物就著良心算
[00:18:29.000 --> 00:18:32.000]  都不能叫禮拜的人得以完全
[00:18:32.000 --> 00:18:34.000]  這些事
[00:18:34.000 --> 00:18:37.000]  連那些飲食和珠缸洗滌的規矩
[00:18:37.000 --> 00:18:40.000]  都不過是肉體的條例
[00:18:40.000 --> 00:18:44.000]  命令到振興的時候為止
[00:18:44.000 --> 00:18:47.000]  這封聖經不單難明
[00:18:47.000 --> 00:18:50.000]  而且也相當爆炸性
[00:18:50.000 --> 00:18:57.000]  就好像對著信了百多年的猶太教的人來說
[00:18:57.000 --> 00:18:59.000]  你們一切所做的
[00:18:59.000 --> 00:19:02.000]  以人本為中心的宗教
[00:19:02.000 --> 00:19:05.000]  是大錯特錯
[00:19:05.000 --> 00:19:10.000]  這些信仰不能帶領你們回到神那裡
[00:19:10.000 --> 00:19:13.000]  我們要看看希伯來書
[00:19:13.000 --> 00:19:15.000]  何以這樣說呢?
[00:19:15.000 --> 00:19:17.000]  他的道理何在呢?
[00:19:17.000 --> 00:19:21.000]  何以舊約憲制的條例
[00:19:21.000 --> 00:19:24.000]  是不通的一條道路呢?
[00:19:24.000 --> 00:19:26.000]  首先我們看看第八節
[00:19:26.000 --> 00:19:30.000]  聖靈用此指明
[00:19:30.000 --> 00:19:31.000]  頭一層帳幕
[00:19:31.000 --> 00:19:33.000]  應傳的時候
[00:19:33.000 --> 00:19:36.000]  進入至聖所的路還未顯明
[00:19:36.000 --> 00:19:40.000]  什麼叫進入至聖所的路呢?
[00:19:40.000 --> 00:19:42.000]  有兩個字非常重要
[00:19:42.000 --> 00:19:44.000]  一個字叫Ace
