
[00:00:00.000 --> 00:00:06.400]  今天又和大家繼續講《文書記》
[00:05:19.880 --> 00:05:24.880]  時間的關係我們只講馬太福音五章三十三至三十六節
[00:05:24.880 --> 00:05:26.880]  經文怎麼說
[00:05:26.880 --> 00:05:30.880]  你們又聽見有吩咐古人的話說
[00:05:30.880 --> 00:05:32.880]  不可背世
[00:05:32.880 --> 00:05:34.880]  所起的世總要向主緊守
[00:05:34.880 --> 00:05:36.880]  只是我告訴你們
[00:05:36.880 --> 00:05:38.880]  什麼世都不可起
[00:05:38.880 --> 00:05:40.880]  不可指著天起世
[00:05:40.880 --> 00:05:42.880]  因為天是神的座位
[00:05:42.880 --> 00:05:43.880]  不可指著地起世
[00:05:43.880 --> 00:05:45.880]  因為地是他的腳凳
[00:05:45.880 --> 00:05:47.880]  也不可指著耶路撒冷起世
[00:05:47.880 --> 00:05:50.880]  因為耶路撒冷是大君的京城
[00:05:50.880 --> 00:05:52.880]  又不可指著你的頭起世
[00:05:52.880 --> 00:05:56.880]  因為你不能使一根頭髮變黑變白了
[00:05:56.880 --> 00:06:01.880]  如果我們只將五章三十四節那節經文
[00:06:01.880 --> 00:06:03.880]  什麼世都不可起
[00:06:03.880 --> 00:06:05.880]  抽出來之後
[00:06:05.880 --> 00:06:07.880]  有很多人說
[00:06:07.880 --> 00:06:09.880]  什麼世都不可起
[00:06:09.880 --> 00:06:12.880]  經文是這樣告訴我們的
[00:06:12.880 --> 00:06:14.880]  但如果這樣的話
[00:06:14.880 --> 00:06:16.880]  就有些斷章取義了
[00:06:16.880 --> 00:06:19.880]  你看看經文說什麼
[00:06:19.880 --> 00:06:23.880]  經文說不可指著天起世
[00:06:23.880 --> 00:06:26.880]  不可指著地起世
[00:06:26.880 --> 00:06:29.880]  不可指著耶路撒冷起世
[00:06:29.880 --> 00:06:32.880]  不可指著你自己的頭起世
[00:06:32.880 --> 00:06:34.880]  什麼都指著了
[00:06:34.880 --> 00:06:35.880]  指天篤地
[00:06:35.880 --> 00:06:38.880]  好像七幾年代的迪斯可
[00:06:38.880 --> 00:06:39.880]  什麼都指著了
[00:06:39.880 --> 00:06:41.880]  是沒有指著什麼
[00:06:41.880 --> 00:06:44.880]  是沒有指著神起世
[00:06:44.880 --> 00:06:46.880]  如果你根本沒有心起世
[00:06:46.880 --> 00:06:48.880]  那時候不如什麼世都不可起
[00:06:48.880 --> 00:06:52.880]  因為你根本是有心壓顛
[00:06:52.880 --> 00:06:56.880]  所以這裡如果只是抽了什麼世都不可起
[00:06:56.880 --> 00:06:58.880]  就出現問題了
[00:06:58.880 --> 00:07:08.880]  就出現了好像和舊約有一個違反了舊約的教導一樣
[00:07:08.880 --> 00:07:10.880]  我們可以想想
[00:07:10.880 --> 00:07:13.880]  為什麼人們會指天篤地來起世
[00:07:13.880 --> 00:07:14.880]  什麼都指著了
[00:07:14.880 --> 00:07:16.880]  但不指著神來起世
[00:07:16.880 --> 00:07:17.880]  為什麼呢
[00:07:17.880 --> 00:07:20.880]  因為指天篤地是不需要負責任的
[00:07:20.880 --> 00:07:23.880]  你指著神來起世
[00:07:23.880 --> 00:07:26.880]  當你不能夠實踐你的諾言的時候
[00:07:26.880 --> 00:07:29.880]  你就會涉足神
[00:07:29.880 --> 00:07:31.880]  你就是忘清神的名
[00:07:31.880 --> 00:07:34.880]  剛剛三個星期前
[00:07:34.880 --> 00:07:35.880]  不知道是三個還是兩個
[00:07:35.880 --> 00:07:36.880]  兩個星期前
[00:07:36.880 --> 00:07:38.880]  我們才和心祖說起
[00:07:38.880 --> 00:07:41.880]  我們說的是十誡
[00:07:41.880 --> 00:07:43.880]  第三誡是不可忘清神的名
[00:07:43.880 --> 00:07:46.880]  如果我們是起了世
[00:07:46.880 --> 00:07:48.880]  我們不能夠實踐我們的誓言
[00:07:48.880 --> 00:07:51.880]  那就是忘清了神的名
[00:07:51.880 --> 00:07:53.880]  這個就出現了問題
[00:07:53.880 --> 00:07:54.880]  是罪來的
[00:07:54.880 --> 00:07:57.880]  犯了十誡是犯了第三誡
[00:07:57.880 --> 00:07:59.880]  指天篤地呢
[00:07:59.880 --> 00:08:01.880]  指天篤地不要緊
[00:08:01.880 --> 00:08:04.880]  我不指著神的名就行
[00:08:04.880 --> 00:08:06.880]  你以為而已
[00:08:06.880 --> 00:08:08.880]  你看完馬太福音23章
[00:08:08.880 --> 00:08:11.880]  耶穌基督說你指著天起世
[00:08:11.880 --> 00:08:13.880]  你指著祭物起世
[00:08:13.880 --> 00:08:15.880]  其實你以為不是指著神
[00:08:15.880 --> 00:08:17.880]  其實都是指著神起世
[00:08:17.880 --> 00:08:19.880]  一樣的
[00:08:19.880 --> 00:08:21.880]  所以你看完馬太福音23章
[00:08:21.880 --> 00:08:24.880]  你也知道耶穌基督在這裡
[00:08:24.880 --> 00:08:25.880]  馬太福音五章
[00:08:25.880 --> 00:08:27.880]  絕對不是說什麼世都不可起
[00:08:27.880 --> 00:08:28.880]  如果不是
[00:08:28.880 --> 00:08:29.880]  23章都說了
[00:08:29.880 --> 00:08:31.880]  什麼世都不可起
[00:08:31.880 --> 00:08:35.880]  為什麼會有23章的解釋
[00:08:35.880 --> 00:08:39.880]  所以我們不能斷章取義
[00:08:39.880 --> 00:08:40.880]  抽了那節經文
[00:08:40.880 --> 00:08:42.880]  你說不是的
[00:08:42.880 --> 00:08:44.880]  我讀聖經不是讀那麼深
[00:08:44.880 --> 00:08:45.880]  我見到那節經文
[00:08:45.880 --> 00:08:46.880]  我就是這麼解釋
[00:08:46.880 --> 00:08:47.880]  我就這麼說
[00:08:47.880 --> 00:08:48.880]  如果是這樣
[00:08:48.880 --> 00:08:52.880]  你就要再廣泛看看範圍
[00:08:52.880 --> 00:08:55.880]  究竟馬太福音第五章是說什麼
[00:08:55.880 --> 00:08:57.880]  登山寶貝
[00:08:57.880 --> 00:08:59.880]  耶穌基督有很多教導
[00:08:59.880 --> 00:09:02.880]  耶穌基督在五章十七節
[00:09:02.880 --> 00:09:04.880]  在剛才經文五章三十三節前
[00:09:04.880 --> 00:09:06.880]  十幾節的經文說什麼
[00:09:06.880 --> 00:09:09.880]  莫想我來廢掉律法
[00:09:09.880 --> 00:09:11.880]  我才知我來不是要廢掉
[00:09:11.880 --> 00:09:13.880]  乃是要成全
[00:09:13.880 --> 00:09:14.880]  我實在告訴你們
[00:09:14.880 --> 00:09:16.880]  就是到天地都廢去了
[00:09:16.880 --> 00:09:19.880]  律法的一點一滑也不能廢去
[00:09:19.880 --> 00:09:21.880]  耶穌基督剛剛才說完
[00:09:21.880 --> 00:09:24.880]  他來不是要廢除律法
[00:09:24.880 --> 00:09:26.880]  那節經文說什麼
[00:09:26.880 --> 00:09:29.880]  你們慶見吩咐古人的話
[00:09:29.880 --> 00:09:30.880]  不可背世
[00:09:30.880 --> 00:09:34.880]  所起的世總要向主緊守
[00:09:34.880 --> 00:09:37.880]  那節經文說你們起世要緊守
[00:09:37.880 --> 00:09:40.880]  如果耶穌基督說什麼世都不可起
[00:09:40.880 --> 00:09:41.880]  那怎麼辦
[00:09:41.880 --> 00:09:48.880]  廢除了聖經裡面的律例
[00:09:48.880 --> 00:09:52.880]  耶穌基督說我來不是廢除律法
[00:09:52.880 --> 00:09:54.880]  所以如果是這樣看
[00:09:54.880 --> 00:09:58.880]  那時五章三十四節
[00:09:58.880 --> 00:10:02.880]  絕對不是說廢除了律法
[00:10:02.880 --> 00:10:05.880]  不是說廢除了起世
[00:10:05.880 --> 00:10:07.880]  什麼世都不可起
[00:10:07.880 --> 00:10:10.880]  一定是另有解釋
[00:10:10.880 --> 00:10:13.880]  在馬太福音第五章
[00:10:13.880 --> 00:10:17.880]  我們看到有很多其他的例子都是一樣
[00:10:17.880 --> 00:10:19.880]  有很多我們很熟悉的經文
[00:10:19.880 --> 00:10:20.880]  好像五章二十一
[00:10:20.880 --> 00:10:23.880]  你們慶見吩咐古人的話不可殺人
[00:10:23.880 --> 00:10:26.880]  指示你們向弟兄動怒
[00:10:26.880 --> 00:10:28.880]  都是一樣有罪
[00:10:28.880 --> 00:10:31.880]  這裡不是說要廢除了不可殺人
[00:10:31.880 --> 00:10:34.880]  只不過你外表沒殺人
[00:10:34.880 --> 00:10:35.880]  但你的心呢
[00:10:35.880 --> 00:10:39.880]  你的心生氣的人都是一樣有罪
[00:10:39.880 --> 00:10:41.880]  另外五章二十七節說什麼
[00:10:41.880 --> 00:10:44.880]  你們慶見有話說不可姦淫
[00:10:44.880 --> 00:10:48.880]  指示我告訴你凡看見婦女就動淫連嫡
[00:10:48.880 --> 00:10:51.880]  這人的心裡已經犯了姦淫
[00:10:51.880 --> 00:10:54.880]  又是說你們的外表是沒有犯姦淫
[00:10:54.880 --> 00:10:57.880]  但你內心就已經犯了
[00:10:57.880 --> 00:11:02.880]  其實第五章說很多都是針對我們的內心
[00:11:02.880 --> 00:11:05.880]  不是針對我們的外表
[00:11:05.880 --> 00:11:08.880]  所以五章二十節才知道耶穌基督會說
[00:11:08.880 --> 00:11:12.880]  除非你們勝過民事和法理塞人的義
[00:11:12.880 --> 00:11:15.880]  你們斷不能進入天國
[00:11:15.880 --> 00:11:17.880]  又一次讓我們看到
[00:11:17.880 --> 00:11:20.880]  民事法理塞人就是空有外表
[00:11:20.880 --> 00:11:22.880]  和內心不一致
[00:11:22.880 --> 00:11:25.880]  所以如果你看回我們今天這節經文
[00:11:25.880 --> 00:11:27.880]  五章三十三至三十六
[00:11:27.880 --> 00:11:30.880]  指天督地這些全部都是外表的行為
[00:11:30.880 --> 00:11:34.880]  被人看上來好像真的在起勢一樣
[00:11:34.880 --> 00:11:36.880]  但你的內心呢
[00:11:36.880 --> 00:11:41.880]  你的內心有沒有真正想實踐你的諾言
[00:11:41.880 --> 00:11:43.880]  或者實踐你的許願
[00:11:43.880 --> 00:11:45.880]  這才是最重要的
[00:11:45.880 --> 00:11:49.880]  如果你的內心根本沒有實踐你的諾言的話
[00:11:49.880 --> 00:11:50.880]  耶穌基督怎麼說
[00:11:50.880 --> 00:11:52.880]  什麼勢都不可起
[00:11:52.880 --> 00:11:54.880]  我情願你不要起勢
[00:11:54.880 --> 00:12:01.880]  其實聖經對許願或者起勢的教導很簡單
[00:12:01.880 --> 00:12:04.880]  今天的經文文素記三十章二節
[00:12:04.880 --> 00:12:09.880]  人若向耶和華許願或起勢
[00:12:09.880 --> 00:12:11.880]  要約束自己
[00:12:11.880 --> 00:12:13.880]  就不可食言
[00:12:13.880 --> 00:12:16.880]  必要按口中所出的一切話行
[00:12:16.880 --> 00:12:19.880]  如果我們起勢的話
[00:12:19.880 --> 00:12:21.880]  就一定要算數
[00:12:21.880 --> 00:12:22.880]  不可以食言
[00:12:22.880 --> 00:12:24.880]  這個是文素記三十章說的
[00:12:24.880 --> 00:12:27.880]  你沒記十九章十二呢
[00:12:27.880 --> 00:12:28.880]  說什麼
[00:12:28.880 --> 00:12:30.880]  不可指著我的名起假勢
[00:12:30.880 --> 00:12:34.880]  涉足你神的名
[00:12:34.880 --> 00:12:36.880]  我是耶和華
[00:12:36.880 --> 00:12:38.880]  這就像我們剛才所說
[00:12:38.880 --> 00:12:40.880]  你不可以起假勢
[00:12:40.880 --> 00:12:42.880]  因為你起假勢的話
[00:12:42.880 --> 00:12:44.880]  用神的名來起假勢
[00:12:44.880 --> 00:12:46.880]  你就是涉足神的名
[00:12:46.880 --> 00:12:48.880]  你就是枉清神的名
[00:12:48.880 --> 00:12:50.880]  你就是犯了罪
[00:12:50.880 --> 00:12:55.880]  另外新明記二十三章二十一至二十三說什麼
[00:12:55.880 --> 00:12:58.880]  你向耶和華你的神許願
[00:12:58.880 --> 00:13:00.880]  償還不可持言
[00:13:00.880 --> 00:13:03.880]  因為耶和華你的神必向你追討
[00:13:03.880 --> 00:13:06.880]  你不償還就有罪
[00:13:06.880 --> 00:13:08.880]  你若不許願倒無罪
[00:13:08.880 --> 00:13:10.880]  很清楚
[00:13:10.880 --> 00:13:12.880]  如果你是許願的話
[00:13:12.880 --> 00:13:14.880]  你一定要償還
[00:13:14.880 --> 00:13:16.880]  你不可以食言
[00:13:16.880 --> 00:13:18.880]  你不許願呢
[00:13:18.880 --> 00:13:20.880]  沒人監你的
[00:13:20.880 --> 00:13:22.880]  你不許願反而是無罪
[00:13:22.880 --> 00:13:26.880]  但你許了願而不還願的時候
[00:13:26.880 --> 00:13:28.880]  你就涉足神的名
[00:13:28.880 --> 00:13:30.880]  你就是枉清神的名
[00:13:30.880 --> 00:13:33.880]  聖經的教導很簡單很清楚
[00:13:33.880 --> 00:13:35.880]  無論新約舊約
[00:13:35.880 --> 00:13:39.880]  不是說制止我們許願或者起勢
[00:13:39.880 --> 00:13:42.880]  其實聖經裡面也有很多例子
[00:13:42.880 --> 00:13:45.880]  有人許願或者起勢
[00:13:45.880 --> 00:13:48.880]  記不記得兩個禮拜前母親節
[00:13:48.880 --> 00:13:50.880]  和大家分享一個信息
[00:13:50.880 --> 00:13:52.880]  就是說哈娜
[00:13:52.880 --> 00:13:54.880]  哈娜因為沒有弟弟
[00:13:54.880 --> 00:13:56.880]  向神許願
[00:13:56.880 --> 00:13:58.880]  神祝不祝福她?
[00:13:58.880 --> 00:14:00.880]  神祝福她
[00:14:00.880 --> 00:14:02.880]  另外舊約還有誰許願?
[00:14:02.880 --> 00:14:04.880]  很多人許願
[00:14:04.880 --> 00:14:06.880]  雅各許願
[00:14:06.880 --> 00:14:08.880]  大衛喜許願
[00:14:08.880 --> 00:14:10.880]  新約呢?新約有沒有人許願?
[00:14:10.880 --> 00:14:12.880]  都有啊
[00:14:12.880 --> 00:14:14.880]  保羅在這裡使徒行傳
[00:14:14.880 --> 00:14:16.880]  十八章十八節
[00:14:16.880 --> 00:14:18.880]  保羅也許願
[00:14:18.880 --> 00:14:20.880]  如果耶穌基督真的說什麼勢不可起
[00:14:20.880 --> 00:14:22.880]  不可起願的話
[00:14:22.880 --> 00:14:24.880]  保羅也不會這麼做
[00:14:24.880 --> 00:14:28.880]  很明顯五章三十四節不是這個意思
[00:14:28.880 --> 00:14:32.880]  我們又要回到凝歸正轉
[00:14:32.880 --> 00:14:34.880]  因為今天是講文書記
[00:14:34.880 --> 00:14:36.880]  要先講許願
[00:14:36.880 --> 00:14:38.880]  因為如果我們不清楚的話
[00:14:38.880 --> 00:14:43.880]  這些經文對我們根本是完全沒有意思
[00:14:43.880 --> 00:14:45.880]  文書記三十章
[00:14:45.880 --> 00:14:47.880]  對許願有什麼教導?
[00:14:47.880 --> 00:14:51.880]  其實文書記三十章可以將經文分開三段
[00:14:51.880 --> 00:14:54.880]  三至八節是說什麼?
[00:14:54.880 --> 00:14:56.880]  如果女兒還沒出嫁
[00:14:56.880 --> 00:14:58.880]  在家裡
[00:14:58.880 --> 00:15:00.880]  她許願
[00:15:00.880 --> 00:15:02.880]  被她爸爸聽見了
[00:15:02.880 --> 00:15:04.880]  如果她爸爸不出聲
[00:15:04.880 --> 00:15:06.880]  這個許願就成立了
[00:15:06.880 --> 00:15:08.880]  是立定了
[00:15:08.880 --> 00:15:10.880]  但是如果她爸爸聽見了
[00:15:10.880 --> 00:15:12.880]  女兒許願不贊成
[00:15:12.880 --> 00:15:17.880]  爸爸有權廢去女兒的許願
[00:15:17.880 --> 00:15:21.880]  哇!還不是重男輕女?
[00:15:21.880 --> 00:15:24.880]  聖經搞這些東西
[00:15:24.880 --> 00:15:26.880]  明明是重男輕女
[00:15:26.880 --> 00:15:30.880]  我不講重男輕女
[00:15:30.880 --> 00:15:32.880]  我不是避開了不講
[00:15:32.880 --> 00:15:34.880]  等下回來講
[00:15:34.880 --> 00:15:37.880]  先講下面那一節的經文
[00:15:37.880 --> 00:15:40.880]  三至八節是說女兒還沒出嫁
[00:15:40.880 --> 00:15:42.880]  出嫁了的女兒
[00:15:42.880 --> 00:15:45.880]  出嫁之後就要重復了
[00:15:45.880 --> 00:15:48.880]  丈夫聽見你的誓言之後
[00:15:48.880 --> 00:15:52.880]  如果他不出聲就立定了
[00:15:52.880 --> 00:15:54.880]  但如果丈夫不喜歡
[00:15:54.880 --> 00:15:56.880]  可以廢除
[00:15:56.880 --> 00:16:00.880]  其實我經常和大家說
[00:16:00.880 --> 00:16:02.880]  我發覺大家都開始笑我
[00:16:02.880 --> 00:16:06.880]  有時團契都會笑我那些首尾對牛
[00:16:06.880 --> 00:16:08.880]  你知道我最喜歡看首尾對牛
[00:16:08.880 --> 00:16:10.880]  首尾的結構
[00:16:10.880 --> 00:16:12.880]  其實這裡也有首尾的結構
[00:16:12.880 --> 00:16:16.880]  三至八節是首
[00:16:16.880 --> 00:16:19.880]  十至十五節是尾
[00:16:19.880 --> 00:16:21.880]  都是說相同的東西
[00:16:21.880 --> 00:16:26.880]  都是男的可以立定或者廢除女兒的許願
[00:16:26.880 --> 00:16:29.880]  而中間那一節其實是最重要的
[00:16:29.880 --> 00:16:32.880]  三十章九節說什麼?
[00:16:32.880 --> 00:16:36.880]  寡婦或是被休的婦人所許的願
[00:16:36.880 --> 00:16:38.880]  都要為定
[00:16:38.880 --> 00:16:42.880]  不是說女人無權立定她自己的誓言
[00:16:42.880 --> 00:16:46.880]  你見到寡婦和被休的婦人絕對有權
[00:16:46.880 --> 00:16:48.880]  這個其實是三十章最重要
[00:16:48.880 --> 00:16:50.880]  放在最中間的
[00:16:50.880 --> 00:16:52.880]  如果說首尾對牛的話
[00:16:52.880 --> 00:16:54.880]  不是說重男輕女
[00:16:54.880 --> 00:16:57.880]  我覺得聖經裡面教我們什麼?
[00:16:57.880 --> 00:17:00.880]  當有男和女在一起的時候
[00:17:00.880 --> 00:17:02.880]  聖經說有一個規則
[00:17:02.880 --> 00:17:04.880]  有一個秩序
[00:17:04.880 --> 00:17:06.880]  就是要女的服從男的
[00:17:06.880 --> 00:17:08.880]  這個是聖經的教導
[00:17:08.880 --> 00:17:11.880]  我曾經聽過一個舊約的權威
[00:17:11.880 --> 00:17:13.880]  這個舊約權威很出名
[00:17:13.880 --> 00:17:14.880]  我不說他是誰
[00:17:14.880 --> 00:17:16.880]  我很喜歡聽他講道
[00:17:16.880 --> 00:17:18.880]  我也很喜歡聽他解經
[00:17:18.880 --> 00:17:22.880]  但我覺得他解這一節經文時解得不是很暢順
[00:17:22.880 --> 00:17:24.880]  他說什麼?
[00:17:24.880 --> 00:17:28.880]  他說最重要的是我們平日的服從
[00:17:28.880 --> 00:17:32.880]  神不在乎我們一時的感動
[00:17:32.880 --> 00:17:35.880]  一時的許願
[00:17:35.880 --> 00:17:37.880]  突然間有感觸有感動
[00:17:37.880 --> 00:17:39.880]  向神許個願
[00:17:39.880 --> 00:17:41.880]  神說這些對我沒關係
[00:17:41.880 --> 00:17:45.880]  最重要的是你平日的服從
[00:17:45.880 --> 00:17:48.880]  聽起來好像很有意思
[00:17:48.880 --> 00:17:50.880]  但你想想
[00:17:50.880 --> 00:17:52.880]  如果是這樣的時候
[00:17:52.880 --> 00:17:55.880]  為什麼不說爸爸可以廢除兒子的許願
[00:17:55.880 --> 00:17:57.880]  為什麼要爸爸廢除女兒的許願
[00:17:57.880 --> 00:18:02.880]  為什麼不說老婆可以廢除丈夫的許願
[00:18:02.880 --> 00:18:06.880]  要說丈夫可以廢除太太的許願
[00:18:06.880 --> 00:18:09.880]  所以我覺得這個解釋好像不是很暢順
[00:18:09.880 --> 00:18:13.880]  其實我們不需要去避忌
[00:18:13.880 --> 00:18:16.880]  聖經是講得很清楚
[00:18:16.880 --> 00:18:20.880]  在家裡如果子女還沒嫁娶的話
[00:18:20.880 --> 00:18:22.880]  應該服從父母
[00:18:22.880 --> 00:18:23.880]  這個很簡單
[00:18:23.880 --> 00:18:24.880]  新約舊約都是這樣說
[00:18:24.880 --> 00:18:27.880]  如果是說嫁婦的話
[00:18:27.880 --> 00:18:29.880]  經文也有說
[00:18:29.880 --> 00:18:33.880]  已忽所書五章二十二節至二十四節
[00:18:33.880 --> 00:18:35.880]  以及彼得前書三章一節
[00:18:35.880 --> 00:18:38.880]  已忽所書五章二十二節至二十四節
[00:18:38.880 --> 00:18:43.880]  也是上個星期我們三合一組的團契
[00:18:43.880 --> 00:18:45.880]  有講到這一節的經文
[00:18:45.880 --> 00:18:46.880]  很有趣
[00:18:46.880 --> 00:18:49.880]  我們也在講妻子服從丈夫
[00:18:49.880 --> 00:18:52.880]  但結果說著說著之後
[00:18:52.880 --> 00:18:55.880]  你以為我們講什麼是講得最多的
[00:18:55.880 --> 00:18:59.880]  講下妻子服從丈夫變成了什麼
[00:18:59.880 --> 00:19:02.880]  講丈夫的衣櫃
[00:19:02.880 --> 00:19:05.880]  說丈夫有多少件恤衫
[00:19:05.880 --> 00:19:07.880]  丈夫有多少件西裝
[00:19:07.880 --> 00:19:10.880]  丈夫有多少條西褲
[00:19:10.880 --> 00:19:12.880]  我全部都知道
[00:19:12.880 --> 00:19:13.880]  這些是秘密
[00:19:13.880 --> 00:19:15.880]  我不會告訴你們
