
[00:00:00.000 --> 00:00:06.720]  (字幕:我是想說:如果有問題請留言,我會盡力幫助您)
[00:06:10.840 --> 00:06:13.480]  他睡了又怎知道是什麼人偷呢?
[00:06:13.480 --> 00:06:15.320]  還有如果你有看其他
[00:06:15.320 --> 00:06:17.720]  當你看《約翰福音》的時候
[00:06:17.720 --> 00:06:21.080]  當約翰福音描述那個空墳墓的情景
[00:06:21.080 --> 00:06:23.800]  大家記不記得是怎樣的?
[00:06:23.800 --> 00:06:26.040]  空墳墓不是純是空墳墓
[00:06:26.040 --> 00:06:28.040]  還有什麼?
[00:06:28.040 --> 00:06:29.720]  還有果絲布
[00:06:29.720 --> 00:06:31.400]  還有那個頭巾
[00:06:31.400 --> 00:06:33.560]  包著屍體的頭巾
[00:06:33.560 --> 00:06:35.240]  聖經還形容這樣說
[00:06:35.240 --> 00:06:38.360]  我們見到耶穌的頭巾
[00:06:38.360 --> 00:06:43.080]  和在細麻布放在不同的地方
[00:06:43.080 --> 00:06:45.000]  即是頭巾歸頭巾
[00:06:45.000 --> 00:06:48.120]  他說細麻布還捲在一起
[00:06:48.120 --> 00:06:49.360]  如果你幻想一下
[00:06:49.360 --> 00:06:53.400]  當晚他們真的有人去偷屍體
[00:06:53.400 --> 00:06:56.200]  是怎樣偷的?
[00:06:56.200 --> 00:06:58.280]  當然是很快地走進去
[00:06:58.280 --> 00:07:01.200]  然後就抬屍體走
[00:07:01.200 --> 00:07:02.280]  難道走進去的時候
[00:07:02.280 --> 00:07:03.200]  先不要
[00:07:03.200 --> 00:07:05.200]  先拆掉頭巾
[00:07:05.200 --> 00:07:05.920]  接著先不要
[00:07:05.920 --> 00:07:06.960]  先拆掉麻布
[00:07:06.960 --> 00:07:07.600]  先不要
[00:07:07.600 --> 00:07:08.880]  先捲起來
[00:07:08.880 --> 00:07:10.880]  現在是偷東西
[00:07:10.880 --> 00:07:13.760]  你不是被媽媽叫你早上起來收拾床
[00:07:13.760 --> 00:07:15.760]  還要摺好
[00:07:15.760 --> 00:07:16.280]  是吧?
[00:07:16.280 --> 00:07:17.480]  而且那時候是腐爛了
[00:07:17.480 --> 00:07:19.800]  如果是最合理的就是
[00:07:19.800 --> 00:07:21.920]  就這樣偷了
[00:07:21.920 --> 00:07:22.720]  但是不是
[00:07:22.720 --> 00:07:23.680]  聖經說
[00:07:23.680 --> 00:07:27.360]  耶穌復活的時候肯定是不慌不忙
[00:07:27.360 --> 00:07:28.880]  沒有趕時間
[00:07:28.880 --> 00:07:31.880]  第五種是受賄賂
[00:07:31.880 --> 00:07:33.560]  乒乒收了錢
[00:07:33.560 --> 00:07:35.040]  這麼離譜的謊言
[00:07:35.040 --> 00:07:36.800]  照樣說
[00:07:36.800 --> 00:07:41.440]  第六種是敬拜和懷疑
[00:07:41.440 --> 00:07:43.800]  他們見了耶穌就拜祂
[00:07:43.800 --> 00:07:47.480]  但是中間有人疑惑
[00:07:47.480 --> 00:07:49.360]  剛才我們一起讀了那段經文
[00:07:49.360 --> 00:07:53.040]  不知道你是哪一種
[00:07:53.040 --> 00:07:55.000]  你是不是還有懷疑?
[00:07:55.000 --> 00:07:56.720]  還是你很確信?
[00:07:56.720 --> 00:08:00.200]  原來當你抱著什麼態度的時候
[00:08:00.200 --> 00:08:01.720]  就會很影響你
[00:08:01.720 --> 00:08:06.720]  怎麼看這個復活的盼望
[00:08:06.720 --> 00:08:10.520]  在這兩年來
[00:08:10.520 --> 00:08:13.160]  我大約做了好幾個安息禮
[00:08:13.160 --> 00:08:16.240]  有兩個是令我印象最深刻的
[00:08:16.240 --> 00:08:17.040]  為什麼呢?
[00:08:17.040 --> 00:08:18.920]  就因為兩個的安息禮
[00:08:18.920 --> 00:08:22.120]  是連續兩個的星期六
[00:08:22.120 --> 00:08:24.240]  在同一個墓園
[00:08:24.240 --> 00:08:27.240]  在同一個講台
[00:08:27.240 --> 00:08:28.720]  同一個時間
[00:08:28.720 --> 00:08:32.240]  都是下午一點鐘
[00:08:32.240 --> 00:08:35.520]  那次兩次的安息禮
[00:08:35.520 --> 00:08:38.360]  就顯示到兩班人
[00:08:38.360 --> 00:08:40.760]  對於復活、對於死亡
[00:08:40.760 --> 00:08:43.240]  有很不同的看法
[00:08:43.240 --> 00:08:45.880]  有一班那次有很多基督徒
[00:08:45.880 --> 00:08:47.280]  很少不是
[00:08:47.280 --> 00:08:49.160]  所以整個氣氛是很不同的
[00:08:49.160 --> 00:08:51.880]  他們有盼望、有笑容
[00:08:51.880 --> 00:08:54.280]  但另一個
[00:08:54.280 --> 00:08:56.680]  就是他們覺得是絕望
[00:08:56.680 --> 00:08:58.520]  只有眼淚
[00:08:58.520 --> 00:09:00.040]  很不同的兩次
[00:09:00.040 --> 00:09:02.440]  證明他們對復活這件事
[00:09:02.440 --> 00:09:03.680]  有不同的看法
[00:09:03.680 --> 00:09:05.360]  因為有復活盼望的人
[00:09:05.360 --> 00:09:08.440]  會相信在前面躺著的人
[00:09:08.440 --> 00:09:12.400]  只不過是睡著了
[00:09:12.400 --> 00:09:16.400]  但另一種就會覺得是死亡
[00:09:16.400 --> 00:09:18.680]  而相信是睡著的人
[00:09:18.680 --> 00:09:20.600]  會覺得那次的安息禮
[00:09:20.600 --> 00:09:23.080]  只不過是暫別
[00:09:23.080 --> 00:09:26.200]  因為有一天會再見
[00:09:26.200 --> 00:09:28.520]  但另一班人就會相信
[00:09:28.520 --> 00:09:31.520]  他們是死亡、是永別
[00:09:31.520 --> 00:09:34.760]  因為以後都見不到
[00:09:34.760 --> 00:09:36.360]  大家或者有些人會問
[00:09:36.360 --> 00:09:39.600]  那你怎麼知道死亡是睡著了呢?
[00:09:39.600 --> 00:09:42.160]  就算中國很有智慧的學者孔子
[00:09:42.160 --> 00:09:44.880]  有一次當他的學生問他
[00:09:44.880 --> 00:09:47.360]  關於死、關於生的看法
[00:09:47.360 --> 00:09:50.080]  孔子都說未至生
[00:09:50.080 --> 00:09:50.920]  現至死
[00:09:50.920 --> 00:09:52.200]  他說我不知道
[00:09:52.200 --> 00:09:54.000]  但我們基督徒很確信
[00:09:54.000 --> 00:09:55.880]  真的有永恆的生命
[00:09:55.880 --> 00:09:57.320]  就是因為復活節
[00:09:57.320 --> 00:10:00.080]  因為耶穌與人與眾不同
[00:10:00.080 --> 00:10:01.680]  因為耶穌在升天的時候
[00:10:01.680 --> 00:10:03.320]  有五百多人看到
[00:10:03.320 --> 00:10:04.840]  當升天的時候
[00:10:04.840 --> 00:10:07.440]  有天使跟他們說這句話
[00:10:07.440 --> 00:10:09.560]  因為很多人看著耶穌升天
[00:10:09.560 --> 00:10:10.880]  有五百多人
[00:10:10.880 --> 00:10:12.280]  然後天使就說
[00:10:12.280 --> 00:10:15.520]  你們為什麼站著望天呢?
[00:10:15.520 --> 00:10:18.160]  這個離開你們被接升天的耶穌
[00:10:18.160 --> 00:10:19.720]  祂怎麼回去
[00:10:19.720 --> 00:10:21.560]  都會怎麼再來
[00:10:21.560 --> 00:10:28.600]  這個是基督徒復活的盼望的確具
[00:10:28.600 --> 00:10:30.440]  有著這個復活的盼望
[00:10:30.440 --> 00:10:32.680]  除了有永恆生命之外
[00:10:32.680 --> 00:10:34.040]  還有什麼呢?
[00:10:34.040 --> 00:10:37.360]  如果當大家想到復活的時候
[00:10:37.360 --> 00:10:39.040]  當你思考復活的時候
[00:10:39.040 --> 00:10:41.360]  復活就是有一天我們會去到天家
[00:10:41.360 --> 00:10:43.000]  與上帝在一起
[00:10:43.000 --> 00:10:45.600]  與我們所愛的人在一起
[00:10:45.600 --> 00:10:46.840]  你有沒有問過一些問題
[00:10:46.840 --> 00:10:49.920]  關於在天堂的生活是怎樣的?
[00:10:49.920 --> 00:10:52.120]  你有沒有想過?
[00:10:52.120 --> 00:10:54.320]  之前當我教兒童崇拜的時候
[00:10:54.320 --> 00:10:55.920]  有小朋友問
[00:10:55.920 --> 00:10:57.200]  在天堂的時候
[00:10:57.200 --> 00:10:59.520]  我們穿什麼衣服?
[00:10:59.520 --> 00:11:01.800]  是不是全部穿白色衣服?
[00:11:01.800 --> 00:11:05.000]  或者在天堂的時候其實做什麼的?
[00:11:05.000 --> 00:11:07.120]  是不是每天唱詩的?
[00:11:07.120 --> 00:11:09.400]  還用不用詩琴?
[00:11:09.400 --> 00:11:12.480]  如果一直唱詩會不會口乾?
[00:11:12.480 --> 00:11:14.880]  我不知道你有沒有問過這些問題
[00:11:14.880 --> 00:11:17.640]  但是聖經沒有打算在這一刻
[00:11:17.640 --> 00:11:19.760]  讓我們知道這些事情
[00:11:19.760 --> 00:11:21.840]  但是我以前也有想過
[00:11:21.840 --> 00:11:25.360]  因為有一次知道有一個弟兄交通意外
[00:11:25.360 --> 00:11:26.800]  他失去了一隻腳
[00:11:26.800 --> 00:11:29.240]  我馬上就想
[00:11:29.240 --> 00:11:31.280]  如果他現在失去了一隻腳
[00:11:31.280 --> 00:11:33.560]  上到天家的時候
[00:11:33.560 --> 00:11:35.600]  他有沒有腳?
[00:11:35.600 --> 00:11:37.520]  有沒有腳?
[00:11:37.520 --> 00:11:38.120]  有
[00:11:38.120 --> 00:11:39.160]  有些人說不知道
[00:11:39.160 --> 00:11:41.560]  有些人是零頭
[00:11:41.560 --> 00:11:44.480]  可能如果讓我去想
[00:11:44.480 --> 00:11:47.440]  如果你將來上到天家的時候
[00:11:47.440 --> 00:11:50.600]  你想要什麼時候的身體?
[00:11:50.600 --> 00:11:53.160]  多少歲?
[00:11:53.160 --> 00:11:53.560]  有沒有想過?
[00:11:53.560 --> 00:11:54.120]  如果讓你選擇
[00:11:54.120 --> 00:11:55.120]  現在讓你選擇
[00:11:55.120 --> 00:11:56.280]  就是到了
[00:11:56.280 --> 00:11:59.720]  有天使說你想要多少歲?
[00:11:59.720 --> 00:12:02.080]  65歲?
[00:12:02.080 --> 00:12:03.680]  我18歲
[00:12:03.680 --> 00:12:05.120]  18歲的時候
[00:12:05.120 --> 00:12:06.480]  跟天使說18歲
[00:12:06.480 --> 00:12:08.200]  然後一變
[00:12:08.200 --> 00:12:09.280]  18歲
[00:12:09.280 --> 00:12:13.360]  是不是?
[00:12:13.360 --> 00:12:14.840]  死的時候的歲數
[00:12:14.840 --> 00:12:16.560]  就是睡著的時候
[00:12:16.560 --> 00:12:19.080]  我不選擇那個
[00:12:19.080 --> 00:12:21.240]  聽到我選擇
[00:12:21.240 --> 00:12:22.080]  我們差不多選擇了
[00:12:22.080 --> 00:12:25.080]  因為可能聖經也知道我們一定會問
[00:12:25.080 --> 00:12:26.600]  所以在哥倫多前書
[00:12:26.600 --> 00:12:28.360]  15章35節
[00:12:28.360 --> 00:12:29.880]  它幫我們問
[00:12:29.880 --> 00:12:30.600]  它問什麼?
[00:12:30.600 --> 00:12:32.120]  它說或有人問
[00:12:32.120 --> 00:12:33.640]  不知道你有沒有問這個問題
[00:12:33.640 --> 00:12:36.760]  死人怎麼復活?
[00:12:36.760 --> 00:12:41.280]  帶著什麼身體來復活呢?
[00:12:41.280 --> 00:12:44.640]  我們先看耶穌的復活身體是怎麼樣的
[00:12:44.640 --> 00:12:48.760]  在路加福音24章36至40節
[00:12:48.760 --> 00:12:51.360]  它形容耶穌復活之後
[00:12:51.360 --> 00:12:54.040]  然後有一次跟門徒顯現
[00:12:54.040 --> 00:12:55.000]  在36節
[00:12:55.000 --> 00:12:57.520]  耶穌親自站在他們當中
[00:12:57.520 --> 00:12:59.440]  就說願你們平安
[00:12:59.440 --> 00:13:00.640]  他們很害怕
[00:13:00.640 --> 00:13:01.480]  在37節
[00:13:01.480 --> 00:13:03.560]  他們很驚慌害怕
[00:13:03.560 --> 00:13:06.080]  以為所見到的是鬼魂
[00:13:06.080 --> 00:13:07.400]  我們看得戲多
[00:13:07.400 --> 00:13:09.080]  鬼啊!
[00:13:09.080 --> 00:13:09.520]  然後你說
[00:13:09.520 --> 00:13:10.880]  看看有沒有下巴
[00:13:10.880 --> 00:13:12.920]  我不知道為什麼是摸下巴的
[00:13:12.920 --> 00:13:14.640]  他們說鬼啊!
[00:13:14.640 --> 00:13:15.680]  然後耶穌說
[00:13:15.680 --> 00:13:17.800]  你們為什麼這麼害怕呢?
[00:13:17.800 --> 00:13:20.400]  為什麼心裏面起疑念呢?
[00:13:20.400 --> 00:13:22.600]  其實耶穌之前說了很多次
[00:13:22.600 --> 00:13:24.320]  我會復活
[00:13:24.320 --> 00:13:26.360]  他們真的當沒有聽過
[00:13:26.360 --> 00:13:27.880]  然後39節
[00:13:27.880 --> 00:13:30.440]  你們看看我的手
[00:13:30.440 --> 00:13:31.720]  你們看看我的腳
[00:13:31.720 --> 00:13:33.600]  你就知道是真的我了
[00:13:33.600 --> 00:13:35.720]  你摸一下我看看
[00:13:35.720 --> 00:13:36.440]  你敢不敢摸?
[00:13:36.440 --> 00:13:38.160]  如果真的讓你摸
[00:13:38.160 --> 00:13:40.040]  摸啊
[00:13:40.040 --> 00:13:41.840]  然後耶穌也說
[00:13:41.840 --> 00:13:43.920]  魂是沒有骨沒有肉
[00:13:43.920 --> 00:13:44.560]  你們看
[00:13:44.560 --> 00:13:45.520]  我有的
[00:13:45.520 --> 00:13:46.960]  說完這句話
[00:13:46.960 --> 00:13:50.360]  真的讓他們用手去摸一下
[00:13:50.360 --> 00:13:51.640]  原來復活之後
[00:13:51.640 --> 00:13:54.080]  耶穌是有形有體的
[00:13:54.080 --> 00:13:55.840]  絕對不是鬼魂
[00:13:55.840 --> 00:13:58.440]  門徒可以認出耶穌
[00:13:58.440 --> 00:14:00.120]  而且還可以摸祂
[00:14:00.120 --> 00:14:02.400]  還可以跟祂說話
[00:14:02.400 --> 00:14:04.240]  並不只是門徒看到
[00:14:04.240 --> 00:14:07.280]  保羅還列出了一部分的人
[00:14:07.280 --> 00:14:09.280]  是見過復活的主
[00:14:09.280 --> 00:14:10.560]  而且保羅強調說
[00:14:10.560 --> 00:14:12.360]  其中有一大半的人
[00:14:12.360 --> 00:14:15.320]  當保羅再重覆耶穌復活的時候
[00:14:15.320 --> 00:14:17.120]  他說有很多人見到耶穌
[00:14:17.120 --> 00:14:18.160]  現在我講的時候
[00:14:18.160 --> 00:14:20.000]  還有一群人還沒有回到天間
[00:14:20.000 --> 00:14:20.520]  還在這裡
[00:14:20.520 --> 00:14:22.160]  你們可以試試問他
[00:14:22.160 --> 00:14:25.360]  在哥倫多前書15章3到6節
[00:14:25.360 --> 00:14:26.360]  這樣說
[00:14:26.360 --> 00:14:27.640]  他說我當日所領受
[00:14:27.640 --> 00:14:28.680]  又傳給你們的
[00:14:28.680 --> 00:14:29.360]  第一
[00:14:29.360 --> 00:14:32.400]  就是基督照聖經所說
[00:14:32.400 --> 00:14:34.600]  為我們的罪死了
[00:14:34.600 --> 00:14:36.040]  而且埋葬了
[00:14:36.040 --> 00:14:37.320]  又照聖經所說
[00:14:37.320 --> 00:14:39.080]  第三天復活了
[00:14:39.080 --> 00:14:41.160]  並且顯給基發看
[00:14:41.160 --> 00:14:43.960]  然後顯給十二使徒看
[00:14:43.960 --> 00:14:47.760]  後來一時顯給五百多個弟兄看
[00:14:47.760 --> 00:14:51.280]  其中有一大半到如今還在
[00:14:51.280 --> 00:14:53.520]  有些就睡著了
[00:14:53.520 --> 00:14:54.760]  耶穌復活
[00:14:54.760 --> 00:14:58.680]  令到我們有復活的盼望
[00:14:58.680 --> 00:15:01.080]  耶穌復活是有形有體
[00:15:01.080 --> 00:15:02.840]  令到我們都大約知道
[00:15:02.840 --> 00:15:04.960]  原來是有形有體
[00:15:04.960 --> 00:15:07.600]  然後聖經已經告訴我們答案
[00:15:07.600 --> 00:15:11.320]  在哥倫多前書15章35到44節
[00:15:11.320 --> 00:15:12.920]  剛才我讀過第一節
[00:15:12.920 --> 00:15:14.760]  死人如何復活呢?
[00:15:14.760 --> 00:15:17.520]  帶著什麼身體呢?
[00:15:17.520 --> 00:15:18.920]  無知的人
[00:15:18.920 --> 00:15:21.640]  你所種的若不死
[00:15:21.640 --> 00:15:22.920]  就不能生
[00:15:22.920 --> 00:15:26.080]  並且你所種的不是將來的形體
[00:15:26.080 --> 00:15:27.320]  不過是子粒
[00:15:27.320 --> 00:15:28.520]  即如麥子
[00:15:28.520 --> 00:15:31.160]  或是別樣的菊
[00:15:31.160 --> 00:15:32.160]  我們昨天也有說到
[00:15:32.160 --> 00:15:33.480]  就是說種東西
[00:15:33.480 --> 00:15:34.520]  你種東西的時候
[00:15:34.520 --> 00:15:38.000]  你拿著很多種子
[00:15:38.000 --> 00:15:40.200]  好像看起來差不多
[00:15:40.200 --> 00:15:41.840]  但當它生長的時候
[00:15:41.840 --> 00:15:44.600]  是另一種形體
[00:15:44.600 --> 00:15:47.520]  但神隨自己的意思給它一個形體
[00:15:47.520 --> 00:15:51.120]  並叫各等子粒各有自己的形體
[00:15:51.120 --> 00:15:52.960]  凡肉體都各有不同的
[00:15:52.960 --> 00:15:55.280]  人是有一樣的形體
[00:15:55.280 --> 00:15:56.760]  有手有腳
[00:15:56.760 --> 00:15:58.200]  獸也一樣
[00:15:58.200 --> 00:15:59.760]  鳥也一樣
[00:15:59.760 --> 00:16:01.000]  魚也一樣
[00:16:01.000 --> 00:16:03.880]  每一種有不同的形體
[00:16:03.880 --> 00:16:05.160]  有天上的形體
[00:16:05.160 --> 00:16:06.440]  有地上的形體
[00:16:06.440 --> 00:16:09.400]  但天上的形體是榮光一樣
[00:16:09.400 --> 00:16:12.480]  地上的形體的榮光又是一樣
[00:16:12.480 --> 00:16:14.040]  日有日的榮光
[00:16:14.040 --> 00:16:15.600]  月有月的榮光
[00:16:15.600 --> 00:16:17.440]  星有星的榮光
[00:16:17.440 --> 00:16:21.200]  這星和那星的榮光也有分別
[00:16:21.200 --> 00:16:22.760]  第四十二節
[00:16:22.760 --> 00:16:24.120]  死人復活
[00:16:24.120 --> 00:16:25.520]  都是這樣
[00:16:25.520 --> 00:16:27.600]  所種的是必扭壞的
[00:16:27.600 --> 00:16:30.120]  即我們人必扭壞
[00:16:30.120 --> 00:16:31.840]  復活是不扭壞的
[00:16:31.840 --> 00:16:33.280]  所種的是羞辱的
[00:16:33.280 --> 00:16:34.360]  復活是榮耀的
[00:16:34.360 --> 00:16:35.520]  所種的是軟弱的
[00:16:35.520 --> 00:16:37.520]  復活是強壯的
[00:16:37.520 --> 00:16:40.880]  所屬的是血肉的身體所種的
[00:16:40.880 --> 00:16:43.040]  復活是靈性的身體
