
[00:00:00.000 --> 00:00:05.320]  在提多書裏面我們開始的時候
[00:03:17.360 --> 00:03:19.360]  沒有的
[00:03:19.360 --> 00:03:21.360]  不過他就說
[00:03:21.360 --> 00:03:23.360]  外邦人是不需要受割禮而得救
[00:03:23.360 --> 00:03:25.360]  所以大家的議題不同
[00:03:25.360 --> 00:03:27.360]  但問題是有些人
[00:03:27.360 --> 00:03:29.360]  執著一些東西
[00:03:29.360 --> 00:03:31.360]  來攻擊保羅
[00:03:31.360 --> 00:03:33.360]  叫他們引進來的假弟兄
[00:03:33.360 --> 00:03:35.360]  意思是這幫人在哪裡
[00:03:35.360 --> 00:03:37.360]  在教會裡面
[00:03:37.360 --> 00:03:39.360]  是教會中人
[00:03:39.360 --> 00:03:41.360]  不過保羅稱他們
[00:03:41.360 --> 00:03:43.360]  做假弟兄
[00:03:43.360 --> 00:03:45.360]  不過是假的
[00:03:45.360 --> 00:03:47.360]  他們有自己的議題
[00:03:47.360 --> 00:03:49.360]  他們在這裡
[00:03:49.360 --> 00:03:51.360]  私下窺探他們在基督裡面的自由
[00:03:51.360 --> 00:03:53.360]  自由指的不是
[00:03:53.360 --> 00:03:55.360]  放縱
[00:03:55.360 --> 00:03:57.360]  而是告訴他們他們不再受
[00:03:57.360 --> 00:03:59.360]  一些東西的克制
[00:03:59.360 --> 00:04:01.360]  所以
[00:04:01.360 --> 00:04:03.360]  提多就變成了保羅
[00:04:03.360 --> 00:04:05.360]  帶著的活樣本
[00:04:05.360 --> 00:04:07.360]  這個外邦人他信了主
[00:04:07.360 --> 00:04:09.360]  他沒有受割禮而得救
[00:04:09.360 --> 00:04:11.360]  這幾樣東西
[00:04:11.360 --> 00:04:13.360]  是保羅在他傳福音裡面
[00:04:13.360 --> 00:04:15.360]  一個相當重要的訊息
[00:04:15.360 --> 00:04:17.360]  成為了
[00:04:17.360 --> 00:04:19.360]  保羅
[00:04:19.360 --> 00:04:21.360]  成為了保羅在割禮
[00:04:21.360 --> 00:04:23.360]  這個議題上一個很重要的見證人
[00:04:23.360 --> 00:04:27.360]  最特別的就是提多在
[00:04:27.360 --> 00:04:29.360]  保羅的第三次
[00:04:29.360 --> 00:04:31.360]  宣教旅程裡面接受了
[00:04:31.360 --> 00:04:33.360]  兩件很辣手的事
[00:04:33.360 --> 00:04:35.360]  辣手到怎麼樣呢
[00:04:35.360 --> 00:04:37.360]  辣手到
[00:04:37.360 --> 00:04:39.360]  就連阿波羅都不敢接
[00:04:39.360 --> 00:04:41.360]  我們看
[00:04:41.360 --> 00:04:43.360]  哥林多前書十六章十二節
[00:04:43.360 --> 00:04:45.360]  臨前
[00:04:45.360 --> 00:04:47.360]  十六章十二節
[00:04:47.360 --> 00:04:51.360]  十六章十二節
[00:04:51.360 --> 00:04:53.360]  這裡說什麼呢
[00:04:53.360 --> 00:04:55.360]  這裡就是
[00:04:55.360 --> 00:04:57.360]  如果大家還記得我說哥林多前書的時候
[00:04:57.360 --> 00:04:59.360]  大家就知道保羅建立了
[00:04:59.360 --> 00:05:01.360]  哥林多教會之後就離開了
[00:05:01.360 --> 00:05:03.360]  然後就開始裡面
[00:05:03.360 --> 00:05:05.360]  派鬥
[00:05:05.360 --> 00:05:07.360]  阿波羅的又保羅的又彼得的
[00:05:07.360 --> 00:05:09.360]  又基督的派鬥
[00:05:09.360 --> 00:05:11.360]  保羅就寫封信
[00:05:11.360 --> 00:05:13.360]  他自己就不回去
[00:05:13.360 --> 00:05:15.360]  寫封信回去就說你們搞定了
[00:05:15.360 --> 00:05:17.360]  我才回來
[00:05:17.360 --> 00:05:19.360]  免得有不必要的爭端
[00:05:19.360 --> 00:05:21.360]  搞不定的
[00:05:21.360 --> 00:05:23.360]  連阿波羅都走了
[00:05:23.360 --> 00:05:25.360]  因為阿波羅他們都
[00:05:25.360 --> 00:05:27.360]  拿了阿波羅來做
[00:05:27.360 --> 00:05:29.360]  做一個門派
[00:05:29.360 --> 00:05:31.360]  所以阿波羅都不回去
[00:05:31.360 --> 00:05:33.360]  走了之後都不回去
[00:05:33.360 --> 00:05:35.360]  也都從某個角度來講
[00:05:35.360 --> 00:05:37.360]  這件事不是阿波羅搞出來的
[00:05:37.360 --> 00:05:39.360]  阿波羅是有智慧有口才
[00:05:39.360 --> 00:05:41.360]  結果怎麼樣呢
[00:05:41.360 --> 00:05:43.360]  第12節就說至於阿波羅
[00:05:43.360 --> 00:05:45.360]  我再三勸他
[00:05:45.360 --> 00:05:47.360]  和弟兄們到你們那裡去
[00:05:47.360 --> 00:05:49.360]  但這時他
[00:05:49.360 --> 00:05:51.360]  決不願意去有機會先再去
[00:05:51.360 --> 00:05:53.360]  究竟搞什麼呢我們看哥林多後書
[00:05:53.360 --> 00:05:55.360]  第七章七節
[00:05:55.360 --> 00:05:59.360]  就是叫他們回去平息
[00:05:59.360 --> 00:06:01.360]  教會內部的爭端
[00:06:01.360 --> 00:06:03.360]  第七章第七節就說什麼呢
[00:06:03.360 --> 00:06:05.360]  第七章我們第五節開始看
[00:06:05.360 --> 00:06:07.360]  我們從前到了馬其頓的時候
[00:06:07.360 --> 00:06:09.360]  身體不得安寧
[00:06:09.360 --> 00:06:11.360]  馬其頓的傳呼音都不是簡單
[00:06:11.360 --> 00:06:13.360]  因為肥立彼也好什麼都好
[00:06:13.360 --> 00:06:15.360]  他都是被人攻擊又下監
[00:06:15.360 --> 00:06:17.360]  大家還記得
[00:06:17.360 --> 00:06:19.360]  身體不得安寧周圍遭患難
[00:06:19.360 --> 00:06:21.360]  外面有爭戰裡面有懼怕
[00:06:21.360 --> 00:06:23.360]  這個都講了一個傳道人
[00:06:23.360 --> 00:06:25.360]  一個宣教士你怕不怕
[00:06:25.360 --> 00:06:27.360]  我們愛主沒有怕
[00:06:27.360 --> 00:06:29.360]  寶羅都這樣寫出來的時候
[00:06:29.360 --> 00:06:31.360]  我們覺得怕是絕對不是一件
[00:06:31.360 --> 00:06:33.360]  那麼可怕的事
[00:06:33.360 --> 00:06:35.360]  但安慰喪氣之人的神
[00:06:35.360 --> 00:06:37.360]  安慰我們
[00:06:37.360 --> 00:06:39.360]  他怎麼安慰呢不但藉著他來
[00:06:39.360 --> 00:06:41.360]  藉著他把你們從前
[00:06:41.360 --> 00:06:43.360]  所得的安慰
[00:06:43.360 --> 00:06:45.360]  安慰了我們因為他將你們的
[00:06:45.360 --> 00:06:47.360]  想念愛動和
[00:06:47.360 --> 00:06:49.360]  向我的熱心都告訴了我
[00:06:49.360 --> 00:06:51.360]  結果更加歡喜
[00:06:51.360 --> 00:06:53.360]  這個你們是誰
[00:06:53.360 --> 00:06:55.360]  文革不多教會
[00:06:55.360 --> 00:06:57.360]  寶羅解決不了
[00:06:57.360 --> 00:06:59.360]  阿波羅解決不了
[00:06:59.360 --> 00:07:01.360]  提多解決不了
[00:07:01.360 --> 00:07:03.360]  哇好東西提多真是
[00:07:03.360 --> 00:07:05.360]  提多真是洗得
[00:07:05.360 --> 00:07:07.360]  提多真是洗得
[00:07:07.360 --> 00:07:09.360]  他可能是一個外邦人
[00:07:09.360 --> 00:07:11.360]  可能是
[00:07:11.360 --> 00:07:13.360]  可能他因為外邦人的緣故
[00:07:13.360 --> 00:07:15.360]  可能有溝通不良
[00:07:15.360 --> 00:07:17.360]  寶羅都有溝通不良
[00:07:17.360 --> 00:07:19.360]  但無論怎樣都好
[00:07:19.360 --> 00:07:21.360]  他解決得了
[00:07:21.360 --> 00:07:23.360]  但這麼勒手的他去做
[00:07:23.360 --> 00:07:25.360]  阿波羅都不肯去做
[00:07:25.360 --> 00:07:27.360]  第二就是做一些很敏感的事
[00:07:27.360 --> 00:07:29.360]  我們剛才看過第五
[00:07:29.360 --> 00:07:31.360]  第七章第五節至到第七節
[00:07:31.360 --> 00:07:33.360]  第八節開始
[00:07:33.360 --> 00:07:35.360]  我先前寫信叫你們休愁
[00:07:35.360 --> 00:07:37.360]  後來就後悔了等等的事情
[00:07:37.360 --> 00:07:39.360]  跟著
[00:07:39.360 --> 00:07:43.360]  就在第十四節
[00:07:43.360 --> 00:07:45.360]  第十三節開始
[00:07:45.360 --> 00:07:47.360]  故此我得了安慰
[00:07:47.360 --> 00:07:49.360]  並且安慰之中因你們眾人提多心裡暢快
[00:07:49.360 --> 00:07:51.360]  我就更加歡喜
[00:07:51.360 --> 00:07:53.360]  哥林多口書第七章
[00:07:53.360 --> 00:07:55.360]  我若對提多誇獎了你們什麼
[00:07:55.360 --> 00:07:57.360]  也覺得沒有慚愧
[00:07:57.360 --> 00:07:59.360]  因我對提多誇獎了你們的話
[00:07:59.360 --> 00:08:01.360]  就成了真
[00:08:01.360 --> 00:08:03.360]  並且提多想起你們眾人的信服
[00:08:03.360 --> 00:08:05.360]  怎樣來戰經地接待他們
[00:08:05.360 --> 00:08:07.360]  他們愛你們的心腸
[00:08:07.360 --> 00:08:09.360]  現在我發現了
[00:08:09.360 --> 00:08:11.360]  我現在歡喜
[00:08:11.360 --> 00:08:13.360]  能夠凡事上
[00:08:13.360 --> 00:08:15.360]  來到他們的放心
[00:08:15.360 --> 00:08:17.360]  開心了
[00:08:17.360 --> 00:08:19.360]  安慰了
[00:08:19.360 --> 00:08:21.360]  第一寶羅覺得
[00:08:21.360 --> 00:08:23.360]  如何安慰呢
[00:08:23.360 --> 00:08:25.360]  就是他在提多面前
[00:08:25.360 --> 00:08:27.360]  你去吧
[00:08:27.360 --> 00:08:29.360]  我讀的時候
[00:08:29.360 --> 00:08:31.360]  好像有點想
[00:08:31.360 --> 00:08:33.360]  去煽動提多
[00:08:33.360 --> 00:08:35.360]  去到真的可以
[00:08:35.360 --> 00:08:37.360]  真是好
[00:08:37.360 --> 00:08:39.360]  第八章整章就說
[00:08:39.360 --> 00:08:41.360]  提多開始接待
[00:08:41.360 --> 00:08:43.360]  另一個任務
[00:08:43.360 --> 00:08:45.360]  就是
[00:08:45.360 --> 00:08:47.360]  鼓勵慷慨捐書
[00:08:47.360 --> 00:08:49.360]  我們上一堂也說過
[00:08:49.360 --> 00:08:51.360]  說錢失感情
[00:08:51.360 --> 00:08:53.360]  一說錢就搞砸了
[00:08:53.360 --> 00:08:55.360]  其實主要是很奇怪的心態
[00:08:55.360 --> 00:08:57.360]  不知道大家最近
[00:08:57.360 --> 00:08:59.360]  早前有一個劇集
[00:08:59.360 --> 00:09:01.360]  有些投資的講座
[00:09:01.360 --> 00:09:03.360]  免費的就不去
[00:09:03.360 --> 00:09:05.360]  收很貴的就去
[00:09:05.360 --> 00:09:07.360]  收得這麼貴當然去
[00:09:07.360 --> 00:09:09.360]  當時很多教會都有這種情況
[00:09:09.360 --> 00:09:11.360]  所以遊行的
[00:09:11.360 --> 00:09:13.360]  寶羅稱為假弟兄的人
[00:09:13.360 --> 00:09:15.360]  又收很高的
[00:09:15.360 --> 00:09:17.360]  講員費
[00:09:17.360 --> 00:09:19.360]  又收很高的諮詢費
[00:09:19.360 --> 00:09:21.360]  反而他們就尊重他
[00:09:21.360 --> 00:09:23.360]  寶羅就免費傳福音給他們
[00:09:23.360 --> 00:09:25.360]  覺得他很貴
[00:09:25.360 --> 00:09:27.360]  所以有時我們都在想
[00:09:27.360 --> 00:09:29.360]  可不可以教會每次收一二百元入場費
[00:09:29.360 --> 00:09:31.360]  會不會好一點呢
[00:09:31.360 --> 00:09:33.360]  但突然覺得
[00:09:33.360 --> 00:09:35.360]  這個真的有東西聽
[00:09:35.360 --> 00:09:37.360]  不知道是不是這樣
[00:09:37.360 --> 00:09:39.360]  我有一次去聽過
[00:09:39.360 --> 00:09:41.360]  佛法大會
[00:09:41.360 --> 00:09:43.360]  佛法大會
[00:09:43.360 --> 00:09:45.360]  收不知道多少
[00:09:45.360 --> 00:09:47.360]  我忘記了要給錢的
[00:09:47.360 --> 00:09:49.360]  入門口收錢
[00:09:49.360 --> 00:09:51.360]  不知五十還是一百在香港
[00:09:51.360 --> 00:09:53.360]  門口收錢
[00:09:53.360 --> 00:09:55.360]  多長呢
[00:09:55.360 --> 00:09:57.360]  我都進去聽聽
[00:09:57.360 --> 00:09:59.360]  原來給完入場費
[00:09:59.360 --> 00:10:01.360]  他還是推廣
[00:10:01.360 --> 00:10:03.360]  他叫你參加那個
[00:10:03.360 --> 00:10:05.360]  什麼法會再放水
[00:10:05.360 --> 00:10:07.360]  那些人再報名
[00:10:07.360 --> 00:10:09.360]  那些人有時
[00:10:09.360 --> 00:10:11.360]  心態就是這樣
[00:10:11.360 --> 00:10:13.360]  覺得不用錢
[00:10:13.360 --> 00:10:15.360]  就便宜
[00:10:15.360 --> 00:10:17.360]  所以哥倫多教會就有這個問題
[00:10:17.360 --> 00:10:19.360]  當然我們按著聖經就不是這樣做
[00:10:19.360 --> 00:10:21.360]  但有時回想
[00:10:21.360 --> 00:10:23.360]  人的心態就是這樣
[00:10:23.360 --> 00:10:25.360]  這個地方保羅就整章第八章
[00:10:25.360 --> 00:10:27.360]  就在說什麼
[00:10:27.360 --> 00:10:29.360]  收捐獻
[00:10:29.360 --> 00:10:31.360]  請大家記住
[00:10:31.360 --> 00:10:33.360]  這個捐獻並不是說
[00:10:33.360 --> 00:10:35.360]  他的
[00:10:35.360 --> 00:10:37.360]  周日奉獻
[00:10:37.360 --> 00:10:39.360]  教會堂費
[00:10:39.360 --> 00:10:41.360]  這個是一個額外用來支援
[00:10:41.360 --> 00:10:43.360]  當時耶路撒冷的基方
[00:10:43.360 --> 00:10:45.360]  是一個捐獻活動
[00:10:45.360 --> 00:10:47.360]  就是說就不是
[00:10:47.360 --> 00:10:49.360]  所以有人會說
[00:10:49.360 --> 00:10:51.360]  捐得樂意的
[00:10:51.360 --> 00:10:53.360]  就是神所願 不是的
[00:10:53.360 --> 00:10:55.360]  不是的 這裡不是這樣說的
[00:10:55.360 --> 00:10:57.360]  這段聖經不是在做這件事
[00:10:57.360 --> 00:10:59.360]  不過保羅
[00:10:59.360 --> 00:11:01.360]  就是為了耶路撒冷的教會
[00:11:01.360 --> 00:11:03.360]  來向外邦信徒
[00:11:03.360 --> 00:11:05.360]  來收捐獻
[00:11:05.360 --> 00:11:07.360]  這個是提多一個很重要的任務
[00:11:07.360 --> 00:11:09.360]  那是寫的呢
[00:11:09.360 --> 00:11:11.360]  保羅
[00:11:11.360 --> 00:11:13.360]  在《仕途行傳》第28章
[00:11:13.360 --> 00:11:15.360]  記載到他第一次在羅馬被囚之後
[00:11:15.360 --> 00:11:17.360]  就得釋放
[00:11:17.360 --> 00:11:19.360]  在不同的地方 包括西班牙 格里蒂
[00:11:19.360 --> 00:11:21.360]  還有希臘做傳道
[00:11:21.360 --> 00:11:23.360]  之後他就再被捕下監
[00:11:23.360 --> 00:11:25.360]  我們相信他應該是臨死之前
[00:11:25.360 --> 00:11:27.360]  一方面寫信給提摩太
[00:11:27.360 --> 00:11:29.360]  一方面又寫信給提多
[00:11:29.360 --> 00:11:31.360]  寫兩封都是
[00:11:31.360 --> 00:11:33.360]  次次圍捉的
[00:11:33.360 --> 00:11:35.360]  我們回到提多書的時候
[00:11:35.360 --> 00:11:37.360]  我們看第二章
[00:11:37.360 --> 00:11:39.360]  11至15節
[00:11:39.360 --> 00:11:41.360]  他的盼望是什麼呢
[00:11:41.360 --> 00:11:43.360]  第二章11節就說
[00:11:43.360 --> 00:11:45.360]  因為神救眾人的恩典
[00:11:45.360 --> 00:11:47.360]  已經顯明出來
[00:11:47.360 --> 00:11:49.360]  教化我們除去不敬填的心和世俗的情慾
[00:11:49.360 --> 00:11:51.360]  在今世
[00:11:51.360 --> 00:11:53.360]  自首 公義 敬填道人
[00:11:53.360 --> 00:11:55.360]  等候所盼望的福
[00:11:55.360 --> 00:11:57.360]  並等候至大的神
[00:11:57.360 --> 00:11:59.360]  我們救主耶穌基督的顯現
[00:11:59.360 --> 00:12:01.360]  這個就是保羅他自己臨死的時候
[00:12:01.360 --> 00:12:03.360]  最高的盼望
[00:12:03.360 --> 00:12:05.360]  在他人生裡
[00:12:05.360 --> 00:12:07.360]  他服事的主
[00:12:07.360 --> 00:12:09.360]  他所看到的一方面 他不只是寫記
[00:12:09.360 --> 00:12:11.360]  他不只是救自己脫離罪
[00:12:11.360 --> 00:12:13.360]  他又潔淨我們 做他的子民
[00:12:13.360 --> 00:12:15.360]  地上以心為善
[00:12:15.360 --> 00:12:17.360]  但另一方面 他更加盼望的
[00:12:17.360 --> 00:12:19.360]  就是耶穌基督的顯現
[00:12:19.360 --> 00:12:21.360]  這個是他自己
[00:12:21.360 --> 00:12:23.360]  心裡的一個迫切
[00:12:23.360 --> 00:12:25.360]  然後第一章第三節
[00:12:25.360 --> 00:12:27.360]  第一章第三節
[00:12:27.360 --> 00:12:29.360]  他說到了日期
[00:12:29.360 --> 00:12:31.360]  藉著傳道的功夫
[00:12:31.360 --> 00:12:33.360]  將他的道顯明了
[00:12:33.360 --> 00:12:35.360]  他自己要傳道 但到他再被囚的時候
[00:12:35.360 --> 00:12:37.360]  他知道這次死定了
[00:12:37.360 --> 00:12:39.360]  那怎麼樣呢
[00:12:39.360 --> 00:12:41.360]  最好就是
[00:12:41.360 --> 00:12:43.360]  將自己所學到的東西
[00:12:43.360 --> 00:12:45.360]  傳授給別人
[00:12:45.360 --> 00:12:47.360]  這個我們所謂的
[00:12:47.360 --> 00:12:49.360]  現代門道訓練
[00:12:49.360 --> 00:12:51.360]  保羅和提摩太的要素
[00:12:51.360 --> 00:12:53.360]  現在現代的教會多數有教導
[00:12:53.360 --> 00:12:55.360]  沒有門訓 沒有訓練
[00:12:55.360 --> 00:12:57.360]  訓練的是一起去做 一起去學
[00:12:57.360 --> 00:12:59.360]  現在只討的東西多
[00:12:59.360 --> 00:13:01.360]  要不然就給了你東西去做
[00:13:01.360 --> 00:13:03.360]  就算了 很少有培養
[00:13:03.360 --> 00:13:05.360]  那為什麼不培養得到呢
[00:13:05.360 --> 00:13:07.360]  兩個要素
[00:13:07.360 --> 00:13:09.360]  可能有人不懂教
[00:13:09.360 --> 00:13:11.360]  另一方面可能有人
[00:13:11.360 --> 00:13:13.360]  不受教
[00:13:13.360 --> 00:13:15.360]  當有人不受教的時候
[00:13:15.360 --> 00:13:17.360]  誰敢教你 每個人都不是善男信女
[00:13:17.360 --> 00:13:19.360]  誰敢教你 唯有怎麼樣
[00:13:19.360 --> 00:13:21.360]  到差不多的時候又選了一批新的
[00:13:21.360 --> 00:13:23.360]  沒有人敢教你的 你夠成熟
[00:13:23.360 --> 00:13:25.360]  你就自己上來 其實這個
[00:13:25.360 --> 00:13:27.360]  按著聖經的系統就不是
[00:13:27.360 --> 00:13:29.360]  一個正常的系統 應該是怎麼樣
[00:13:29.360 --> 00:13:31.360]  現任的人
[00:13:31.360 --> 00:13:33.360]  培育一班人
[00:13:33.360 --> 00:13:35.360]  未必一定是
[00:13:35.360 --> 00:13:37.360]  接班人
[00:13:37.360 --> 00:13:39.360]  在我讀聖經裡 我讀不到
[00:13:39.360 --> 00:13:41.360]  接班人的氣氛
[00:13:41.360 --> 00:13:43.360]  培養一班人
[00:13:43.360 --> 00:13:45.360]  去擴展工作
[00:13:45.360 --> 00:13:47.360]  不是
[00:13:47.360 --> 00:13:49.360]  我培養了你出來 我可以退位了
[00:13:49.360 --> 00:13:51.360]  不用做了 聖經裡只有兩種人
[00:13:51.360 --> 00:13:53.360]  一是死了
[00:13:53.360 --> 00:13:55.360]  好像保羅
[00:13:55.360 --> 00:13:57.360]  臨死的時候
[00:13:57.360 --> 00:13:59.360]  要交棒
[00:13:59.360 --> 00:14:01.360]  不交都不行
[00:14:01.360 --> 00:14:03.360]  好像伊利亞交給伊利沙
[00:14:03.360 --> 00:14:05.360]  不交都不行
[00:14:05.360 --> 00:14:07.360]  要不然就保羅要離開一個地方去另外一個地方宣教
[00:14:07.360 --> 00:14:09.360]  保羅教了我們一個
[00:14:09.360 --> 00:14:11.360]  讀個精義出來
[00:14:11.360 --> 00:14:13.360]  精義很重要 精義在哪裡
[00:14:13.360 --> 00:14:15.360]  你要留意到耶穌用什麼方法
[00:14:15.360 --> 00:14:17.360]  來將福音擴散
[00:14:17.360 --> 00:14:19.360]  是透過門訓
[00:14:19.360 --> 00:14:21.360]  他的門徒 他的使徒
[00:14:21.360 --> 00:14:23.360]  都是透過門訓
[00:14:23.360 --> 00:14:25.360]  其實門訓來說 我們個個都知道 這個策略是最好的
[00:14:25.360 --> 00:14:27.360]  精義是一樣的
[00:14:27.360 --> 00:14:29.360]  就是大家經常走在一起
[00:14:29.360 --> 00:14:31.360]  一起去經歷我們的信仰
[00:14:31.360 --> 00:14:33.360]  就不只是大家回來開會
[00:14:33.360 --> 00:14:35.360]  開完會就去工作
[00:14:35.360 --> 00:14:37.360]  不是那種
[00:14:37.360 --> 00:14:39.360]  這種其實從某個角度來說
[00:14:39.360 --> 00:14:41.360]  為什麼後來
[00:14:41.360 --> 00:14:43.360]  教會會失去了
[00:14:43.360 --> 00:14:45.360]  這個傳統呢
[00:14:45.360 --> 00:14:47.360]  我相信多多少少都是
[00:14:47.360 --> 00:14:49.360]  第四世紀
[00:14:49.360 --> 00:14:51.360]  將基督教成為了國教之後
[00:14:51.360 --> 00:14:53.360]  忽然間
[00:14:53.360 --> 00:14:55.360]  很大膨脹
[00:14:55.360 --> 00:14:57.360]  很多雜雜的
[00:14:57.360 --> 00:14:59.360]  人進了教會 和五旬節不同
[00:14:59.360 --> 00:15:01.360]  五旬節是被聖靈充滿
[00:15:01.360 --> 00:15:03.360]  那班人進了教會
[00:15:03.360 --> 00:15:05.360]  受聖經的訓練
[00:15:05.360 --> 00:15:07.360]  但那班在
