
[00:00:00.000 --> 00:00:07.680]  今日呢係呢個世紀開始好多人諗嘅問題呢就係
[00:04:15.680 --> 00:04:17.520]  父創即係父親呢
[00:04:17.520 --> 00:04:20.080]  係唔見咗嘅
[00:04:20.080 --> 00:04:22.480]  因為唔見咗所以有個創傷嗰度嘅
[00:04:22.480 --> 00:04:24.080]  所以叫做father wound
[00:04:24.080 --> 00:04:26.720]  即係即係話呢個個嘅嬸嬸仔呢
[00:04:26.720 --> 00:04:28.560]  都會冇咗一個呢
[00:04:28.560 --> 00:04:31.120]  係幫佢講解嘢嘅人物
[00:04:31.120 --> 00:04:34.160]  講明呢係要靠父親去講解嘅喎
[00:04:34.160 --> 00:04:36.880]  阿媽呢唔係話冇道理嘅
[00:04:36.880 --> 00:04:39.120]  阿媽呢因為太現實生活呢
[00:04:39.120 --> 00:04:40.880]  所以用感性嚟講嘢
[00:04:40.880 --> 00:04:42.880]  坐定啲呀咁樣食飯呀咁樣
[00:04:42.880 --> 00:04:44.640]  即係阿媽講啲嘢呢
[00:04:44.640 --> 00:04:46.400]  多數嚟講太埋身
[00:04:46.400 --> 00:04:49.440]  埋身到冇乜教育意義嘅啲嘢
[00:04:49.440 --> 00:04:51.840]  即係全部都係啲行為嘅嘢嚟嘅
[00:04:51.840 --> 00:04:54.480]  即係坐定呀做功課啦咁樣瞓啦咁樣
[00:04:54.480 --> 00:04:56.080]  全部都係動詞嚟嘅
[00:04:56.080 --> 00:04:58.160]  即係再解釋下
[00:04:58.160 --> 00:05:00.160]  為什麼做一樣嘢呢
[00:05:00.160 --> 00:05:02.080]  似乎媽媽唔做呢個角色嘅
[00:05:02.080 --> 00:05:03.520]  呢啲哲學嘅嘢嚟嘅
[00:05:03.520 --> 00:05:04.800]  係爸爸講嘅
[00:05:04.800 --> 00:05:06.400]  但係爸爸話去睇東方嘅
[00:05:06.400 --> 00:05:07.680]  你咩唔得閒呢
[00:05:07.680 --> 00:05:09.280]  你發現呢個時期呢
[00:05:09.280 --> 00:05:11.440]  唔係話個爸爸得唔得閒嘅問題
[00:05:11.440 --> 00:05:13.360]  個爸爸個角色呢
[00:05:13.360 --> 00:05:15.040]  唔係好支持個細蚊仔呢
[00:05:15.040 --> 00:05:16.400]  去求知嘅
[00:05:16.400 --> 00:05:17.600]  即係想知嘢嘅
[00:05:17.600 --> 00:05:20.800]  我相信大家都係廿幾歲以上呢
[00:05:20.800 --> 00:05:24.320]  你會覺得你嘅童年冇經歷呢個時候
[00:05:24.320 --> 00:05:27.280]  你經歷個童年呢個爸爸好長氣嘅
[00:05:27.280 --> 00:05:29.040]  係好得閒呢坐喺度呢
[00:05:29.040 --> 00:05:30.560]  吟吟沉沉嘅
[00:05:30.560 --> 00:05:31.840]  就講畀你聽呢
[00:05:31.840 --> 00:05:33.360]  呢個世界係咁樣做人嘅
[00:05:33.360 --> 00:05:34.720]  同埋呢咁樣唔啱嘅
[00:05:34.720 --> 00:05:38.000]  點解唔啱呢十幾個理由搞到你走走唔切嘅
[00:05:38.000 --> 00:05:40.320]  嗰個時候唔係個父創時期嚟嘅
[00:05:40.320 --> 00:05:41.200]  嗰個時候呢
[00:05:41.200 --> 00:05:43.200]  嗰個父親嗰個角色呢
[00:05:43.200 --> 00:05:44.480]  令到你覺得呢
[00:05:44.480 --> 00:05:46.240]  唔返學都冇事嘅
[00:05:46.240 --> 00:05:48.000]  因為爸爸本身就係學校嚟
[00:05:48.000 --> 00:05:49.600]  爸爸講好多嘢嘅
[00:05:49.600 --> 00:05:50.480]  所以甚至呢
[00:05:50.480 --> 00:05:52.720]  爸爸將佢成世人識嘅嘢呢
[00:05:52.720 --> 00:05:54.560]  喺食飯檯講曬嘅
[00:05:54.560 --> 00:05:56.480]  所以你發現到呢嗰個時期呢
[00:05:56.480 --> 00:05:58.160]  你可以話爸爸好討厭嘅
[00:05:58.160 --> 00:06:00.000]  但係而家想討厭都討厭唔到嘅
[00:06:00.000 --> 00:06:01.040]  佢唔得閒嘅
[00:06:01.040 --> 00:06:02.240]  佢唔講嘢嘅
[00:06:02.240 --> 00:06:04.320]  所以你發現到呢嗰啲細蚊仔呢
[00:06:04.320 --> 00:06:08.160]  其實有冇興趣聽長少少要解釋嘅嘢呢
[00:06:08.160 --> 00:06:09.600]  似乎唔好習慣嘅
[00:06:09.600 --> 00:06:11.120]  因為喺屋企裏面呢
[00:06:11.120 --> 00:06:13.680]  都係聽一個用動詞講嘢嘅阿媽呢
[00:06:13.680 --> 00:06:14.720]  咁就算㗎啦
[00:06:14.720 --> 00:06:16.480]  所以你發現到呢喺你
[00:06:16.480 --> 00:06:18.800]  教主學或者教聖經科嘅時候呢
[00:06:18.800 --> 00:06:21.120]  唔係好多學生同你討論嘢嘅
[00:06:21.120 --> 00:06:23.440]  因為佢哋唔會回應嘢嘅
[00:06:23.440 --> 00:06:24.720]  因為佢屋企裏面
[00:06:24.720 --> 00:06:27.200]  都未習慣過咁多年嚟嘅
[00:06:27.200 --> 00:06:29.920]  係有討論有思考嘅過程
[00:06:29.920 --> 00:06:31.840]  如果你了解到呢個情況呢
[00:06:31.840 --> 00:06:35.600]  你更加會明白到今日呢個時代嗰啲小朋友
[00:06:35.600 --> 00:06:37.280]  點解嗰個思想呀
[00:06:37.280 --> 00:06:38.400]  係咁急速
[00:06:38.400 --> 00:06:40.160]  慢慢慢慢走咗去咁樣
[00:06:40.160 --> 00:06:41.440]  慢慢傾慢慢傾呢
[00:06:41.440 --> 00:06:42.480]  佢唔同你傾嘅
[00:06:42.480 --> 00:06:44.640]  呢個就係一個副創時期嘅特色
[00:06:44.640 --> 00:06:46.080]  第二個特色呢
[00:06:46.080 --> 00:06:48.960]  係一個高羞愧嘅時期
[00:06:48.960 --> 00:06:50.560]  個慚愧好高嘅
[00:06:50.560 --> 00:06:51.680]  啲小朋友呢
[00:06:51.680 --> 00:06:53.440]  喺學校嘅生活裏面呢
[00:06:53.440 --> 00:06:56.960]  係慣咗比賽喺個成績嗰度
[00:06:56.960 --> 00:06:58.240]  所以好多時候呢
[00:06:58.240 --> 00:07:01.040]  逢親要聽到一個學字嘅主音
[00:07:01.040 --> 00:07:02.800]  學個學字走走唔住
[00:07:02.800 --> 00:07:05.360]  呢個學呢就有慚愧感覺嘅
[00:07:05.360 --> 00:07:07.520]  所以呢除非你甩咗呢個學字
[00:07:07.520 --> 00:07:08.880]  如果唔係聽到學呢
[00:07:08.880 --> 00:07:10.000]  文學式變
[00:07:10.000 --> 00:07:11.280]  即係已經驚
[00:07:11.280 --> 00:07:12.240]  點解學呢
[00:07:12.240 --> 00:07:14.320]  帶畀人慚愧感覺好高
[00:07:14.320 --> 00:07:15.440]  唔同以前
[00:07:15.440 --> 00:07:17.200]  以前你學嘅嘢呢
[00:07:17.200 --> 00:07:19.200]  好多係興趣
[00:07:19.200 --> 00:07:20.400]  甚至學嘅嘢呢
[00:07:20.400 --> 00:07:22.000]  冇乜殺傷力嘅
[00:07:22.000 --> 00:07:23.280]  係好高興嘅
[00:07:23.280 --> 00:07:26.000]  但而家學呢似乎全部學得好刺激嘅
[00:07:26.000 --> 00:07:27.040]  即係考第幾呀
[00:07:27.040 --> 00:07:27.600]  幾多分呀
[00:07:27.600 --> 00:07:28.480]  係咪A grade呀
[00:07:28.480 --> 00:07:29.840]  同佢分Ban幾呀
[00:07:29.840 --> 00:07:30.880]  即全部呢
[00:07:30.880 --> 00:07:32.800]  都搞到好似大人嘅賽馬咁樣
[00:07:32.800 --> 00:07:34.000]  好多彩詞嘅
[00:07:34.000 --> 00:07:35.920]  即而家個學係咁樣學法嘅
[00:07:35.920 --> 00:07:37.760]  所以呢好多人呢
[00:07:37.760 --> 00:07:39.680]  成日都要解答畀人哋聽
[00:07:39.680 --> 00:07:40.720]  你學成點呀
[00:07:40.720 --> 00:07:41.920]  學得叻唔叻呀
[00:07:41.920 --> 00:07:42.960]  所以連學呢
[00:07:42.960 --> 00:07:46.400]  都蒙上咗叻唔叻呢種嘅痛苦感嘅機會嘅
[00:07:46.400 --> 00:07:48.320]  呢個係一個高慚愧
[00:07:48.320 --> 00:07:49.840]  高羞愧嘅時期
[00:07:49.840 --> 00:07:51.520]  所以成日覺得好似好冇用
[00:07:51.520 --> 00:07:52.160]  好汝呀
[00:07:52.160 --> 00:07:53.440]  所以呢我相信
[00:07:53.440 --> 00:07:56.000]  如果你教一班人係合班嘅
[00:07:56.000 --> 00:07:57.520]  幾種年齡嘅
[00:07:57.520 --> 00:07:59.600]  最細年紀嗰個呢
[00:07:59.600 --> 00:08:00.960]  嗰群人呢
[00:08:00.960 --> 00:08:02.240]  成日都好慚愧嘅
[00:08:02.240 --> 00:08:04.640]  因為答唔到你講嘢咁深嗰啲嘢呢
[00:08:04.640 --> 00:08:05.760]  咁就執低個頭
[00:08:05.760 --> 00:08:07.200]  好悶咁樣
[00:08:07.200 --> 00:08:09.600]  但係高年班都好大壓力喎
[00:08:09.600 --> 00:08:10.880]  要佢都答唔到
[00:08:10.880 --> 00:08:11.920]  畀個細啲答到
[00:08:11.920 --> 00:08:13.040]  嘩真係慘喎
[00:08:13.040 --> 00:08:14.000]  下次唔嚟喇
[00:08:14.000 --> 00:08:17.040]  即係馬克森被人問佢幾多歲咁嘅慘法
[00:08:17.040 --> 00:08:18.160]  所以有時呢
[00:08:18.160 --> 00:08:21.120]  你覺得呢個高羞愧嘅時代呢
[00:08:21.120 --> 00:08:22.480]  係唔知幾時開始
[00:08:22.480 --> 00:08:23.680]  但係而家好強烈
[00:08:23.680 --> 00:08:24.320]  香港
[00:08:24.320 --> 00:08:26.000]  我哋喺重新會社呢
[00:08:26.000 --> 00:08:29.760]  吳副社長就好有了解呢個情況
[00:08:29.760 --> 00:08:32.160]  喺我哋帶幼稚園嘅小組裏面呢
[00:08:32.160 --> 00:08:33.360]  多元智能小組呢
[00:08:33.360 --> 00:08:35.440]  係好輕鬆嘅帶幼稚園組
[00:08:35.440 --> 00:08:36.560]  因為點解呢
[00:08:36.560 --> 00:08:39.760]  如果我哋導師一個唔小心計錯分呢
[00:08:39.760 --> 00:08:40.800]  係冇事嘅
[00:08:40.800 --> 00:08:41.840]  講到第二樣呢
[00:08:41.840 --> 00:08:43.840]  一秒都唔記得咗啲小朋友
[00:08:43.840 --> 00:08:45.760]  但係你試喺小學呀
[00:08:45.760 --> 00:08:47.520]  喺度玩緊活動嘅時候
[00:08:47.520 --> 00:08:49.120]  一比賽就計錯分呢
[00:08:49.120 --> 00:08:50.640]  就大件事呀
[00:08:50.640 --> 00:08:53.200]  嗰啲小一小二都唔會放過你呀
[00:08:53.200 --> 00:08:54.800]  佢直情呢係咩呢
[00:08:54.800 --> 00:08:56.320]  罷拍手掌呀
[00:08:56.320 --> 00:08:57.760]  因為唔係佢嗰度第一名呀
[00:08:57.760 --> 00:08:58.800]  佢哋唔肯拍呀
[00:08:58.800 --> 00:09:02.240]  個原因就係你漏咗計我哋十分喎咁樣
[00:09:02.240 --> 00:09:04.080]  你發現到你點解小朋友咁認真呀
[00:09:04.080 --> 00:09:05.120]  而家呢個時代
[00:09:05.120 --> 00:09:08.960]  就係因為高懺悔時期就人人都比較緊分數嘅
[00:09:08.960 --> 00:09:10.240]  所以呢我希望
[00:09:10.240 --> 00:09:12.640]  大家教會嘅主學唔好再計分啦
[00:09:12.640 --> 00:09:13.440]  如果唔係呢
[00:09:13.440 --> 00:09:15.520]  又會產生另一種悲劇呀
[00:09:15.520 --> 00:09:16.080]  好啦
[00:09:16.080 --> 00:09:17.120]  第三樣嘢呢
[00:09:17.120 --> 00:09:18.720]  就冷感家庭
[00:09:18.720 --> 00:09:20.800]  冷家庭呢就有三個特色嘅
[00:09:20.800 --> 00:09:21.840]  而家啲專家呢
[00:09:21.840 --> 00:09:22.720]  就評話呢
[00:09:22.720 --> 00:09:24.320]  佢哋係唔鍾意講嘢嘅
[00:09:24.320 --> 00:09:25.200]  第二樣嘢呢
[00:09:25.200 --> 00:09:27.600]  就唔鍾意信任人哋講嘢嘅
[00:09:27.600 --> 00:09:28.640]  第三呢
[00:09:28.640 --> 00:09:31.120]  就係唔鍾意同人哋一齊感覺嘢嘅
[00:09:31.120 --> 00:09:31.840]  唔鍾意嘅
[00:09:31.840 --> 00:09:33.520]  呢種嘢冷感家庭
[00:09:33.520 --> 00:09:34.320]  即係話呢
[00:09:34.320 --> 00:09:36.560]  如果你去人哋屋企家房呢
[00:09:36.560 --> 00:09:39.680]  你犯到家庭嘅行為特徵呢
[00:09:39.680 --> 00:09:41.520]  就唔係就用傾偈嘅
[00:09:41.520 --> 00:09:42.800]  唔重視嘅
[00:09:42.800 --> 00:09:44.320]  你覺得屋企好靜嘅
[00:09:44.320 --> 00:09:44.880]  係咪呀
[00:09:44.880 --> 00:09:46.080]  嗰啲聲呢
[00:09:46.080 --> 00:09:47.760]  係電視機播出嚟嘅啫
[00:09:47.760 --> 00:09:49.520]  其實唔係真人嚟嘅
[00:09:49.520 --> 00:09:50.320]  咁同埋呢
[00:09:50.320 --> 00:09:51.840]  一電視機停嘅呢
[00:09:51.840 --> 00:09:53.440]  就開另一種音響㗎啦
[00:09:53.440 --> 00:09:56.800]  即係不停有第二啲聲嚟代真人嘅發聲嘅
[00:09:56.800 --> 00:09:57.680]  即係don't talk
[00:09:57.680 --> 00:09:59.680]  即係大家唔講嘢嘅
[00:09:59.680 --> 00:10:00.400]  第二樣
[00:10:00.400 --> 00:10:02.960]  係嘅特徵就係佢唔會信任嘢嘅喎
[00:10:02.960 --> 00:10:03.680]  所以呢
[00:10:03.680 --> 00:10:05.600]  你犯咗做教育工作呢
[00:10:05.600 --> 00:10:06.720]  最捱
[00:10:06.720 --> 00:10:08.240]  最困難嘅地方就係
[00:10:08.240 --> 00:10:09.840]  嗰啲學生係靜嘅
[00:10:09.840 --> 00:10:10.720]  第二樣嘢就係
[00:10:10.720 --> 00:10:12.560]  佢未必好信你講嘅
[00:10:12.560 --> 00:10:15.360]  所以當你講一啲道理畀佢聽嘅時候呢
[00:10:15.360 --> 00:10:16.960]  佢個反應就同你講話呢
[00:10:16.960 --> 00:10:18.400]  真定假嘅
[00:10:18.400 --> 00:10:19.760]  佢會批評
[00:10:19.760 --> 00:10:21.680]  甚至到你會話呢
[00:10:21.680 --> 00:10:22.400]  係值得嘅
[00:10:22.400 --> 00:10:22.960]  好值得嘅
[00:10:22.960 --> 00:10:24.080]  好值得你信嘅
[00:10:24.080 --> 00:10:24.880]  你發現到呢
[00:10:24.880 --> 00:10:26.960]  個信任精神唔係好高嘅
[00:10:26.960 --> 00:10:27.680]  當然啦
[00:10:27.680 --> 00:10:28.960]  低班嘅情況呢
[00:10:28.960 --> 00:10:30.160]  冇咁嚴重
[00:10:30.160 --> 00:10:32.400]  但係當你教到係六年班
[00:10:32.400 --> 00:10:34.240]  或者係五年班嘅時候呢
[00:10:34.240 --> 00:10:36.560]  嗰種嘅批判係好強嘅
[00:10:36.560 --> 00:10:37.520]  所以呢個時代呢
[00:10:37.520 --> 00:10:38.720]  如果你本人呢
[00:10:38.720 --> 00:10:41.520]  係一個較為少理性啲講嘢嘅能力呢
[00:10:41.520 --> 00:10:44.240]  啲新聞仔對你講嘢嗰個見解呢
[00:10:44.240 --> 00:10:46.000]  通常都係唔係好睇得起嘅
[00:10:46.000 --> 00:10:48.640]  所以呢如果你上到較為高班主一學呢
[00:10:48.640 --> 00:10:49.680]  或者聖經科
[00:10:49.680 --> 00:10:51.360]  上到五年班六年班呢
[00:10:51.360 --> 00:10:54.880]  你有番少少男先生嘅形象有型啲嘅
[00:10:54.880 --> 00:10:56.480]  即係覺得女先生嗰啲嘢呢
[00:10:56.480 --> 00:10:57.840]  都係阿媽嗰套嘢嚟嘅啫
[00:10:57.840 --> 00:10:59.520]  咁樣呢就唔係好聽嘅喎
[00:10:59.520 --> 00:11:01.840]  但係個男先生又高嗰啲咁企喺度呢
[00:11:01.840 --> 00:11:03.120]  覺得呢啲信得過啲嘅喎
[00:11:03.120 --> 00:11:04.880]  即係佢信任個情況呢
[00:11:04.880 --> 00:11:07.840]  因人而異同埋情緒上偏低嘅
[00:11:07.840 --> 00:11:09.760]  第三嘢就唔同人一齊感覺嘅
[00:11:09.760 --> 00:11:12.240]  當你講啲感動嘢嘅時候呢
[00:11:12.240 --> 00:11:13.600]  有時令你嚇咗一跳
[00:11:13.600 --> 00:11:15.120]  以前你流眼淚嘅
[00:11:15.120 --> 00:11:16.880]  以前你難過嘅
[00:11:16.880 --> 00:11:19.200]  但係竟然間而家呢代新聞仔呢
[00:11:19.200 --> 00:11:21.280]  就好似好剛硬嘅喎
[00:11:21.280 --> 00:11:23.120]  佢哋唔會難過嘅喎
[00:11:23.120 --> 00:11:24.800]  點解好明顯睇到呢
[00:11:24.800 --> 00:11:26.880]  因為電視機呀嗰啲戲呀
[00:11:26.880 --> 00:11:28.880]  劈九刀呀都唔使喊呀係咪
[00:11:28.880 --> 00:11:31.840]  即係所以你再講咩釘十字架講咩呢
[00:11:31.840 --> 00:11:35.280]  可能反應唔係你想像咁強嘅反應係
[00:11:35.280 --> 00:11:37.280]  呢個時代真係好弊
[00:11:37.280 --> 00:11:39.920]  你諗到冷感家庭影響到個新聞仔呢
[00:11:39.920 --> 00:11:41.840]  其實真正嘅人性呀
[00:11:41.840 --> 00:11:44.880]  已經少咗好多呢好優美嘅成份嘅
[00:11:44.880 --> 00:11:46.720]  難同情人哋
[00:11:46.720 --> 00:11:49.680]  難去觸覺人哋呢啲係個困境
[00:11:49.680 --> 00:11:50.960]  好啦咁講咗
[00:11:50.960 --> 00:11:51.920]  負錯
[00:11:51.920 --> 00:11:53.040]  高收費
[00:11:53.040 --> 00:11:53.920]  冷感家庭
[00:11:53.920 --> 00:11:54.960]  第四樣嘢呢
[00:11:54.960 --> 00:11:57.200]  就係好容易呢將啲錯失呀
[00:11:57.200 --> 00:11:58.320]  即係做錯嘢呢
[00:11:58.320 --> 00:12:00.880]  投射人哋嗰度即係賴人哋嘅
[00:12:00.880 --> 00:12:03.120]  所以你發現到呢喺班房裏面呢
[00:12:03.120 --> 00:12:04.720]  當你講緊嘢嘅時候呢
[00:12:04.720 --> 00:12:07.040]  佢成日都覺得自己聽唔明
[00:12:07.040 --> 00:12:08.880]  或者唔集中精神聽呢
[00:12:08.880 --> 00:12:11.360]  係歸咎於有人搞佢呀
[00:12:11.360 --> 00:12:13.680]  有人係做啲嘢唔啱呀
[00:12:13.680 --> 00:12:15.760]  好驚告人嘅覺唔覺
[00:12:15.760 --> 00:12:17.360]  成日都話嗰個唔好嘅咁樣
[00:12:17.360 --> 00:12:20.640]  其實逃避咗自己呢唔聽書嘅責任嘅
[00:12:20.640 --> 00:12:21.520]  甚至到呢
[00:12:21.520 --> 00:12:23.920]  冇帶書返嚟呢就話啱啱好執鑼
[00:12:23.920 --> 00:12:25.440]  書包呀整管我呀
[00:12:25.440 --> 00:12:26.880]  攞咗第二個袋返嚟呀
[00:12:26.880 --> 00:12:29.440]  呢種時代呢好怕自己
[00:12:29.440 --> 00:12:31.200]  揹一個責任上身
[00:12:31.200 --> 00:12:34.080]  所以盡快呢當做得唔好嘢嘅時候呢
[00:12:34.080 --> 00:12:35.360]  就推人哋嗰度啦
[00:12:35.360 --> 00:12:36.880]  呢個係另一個情況
[00:12:36.880 --> 00:12:39.520]  所以你見到一個教育好學生呢
[00:12:39.520 --> 00:12:42.000]  即係又聽啦又做功課啦
[00:12:42.000 --> 00:12:44.160]  又唸金句啦又反應呢
[00:12:44.160 --> 00:12:47.360]  嘩真係搶手好搶手呀真係唔係容易啦
[00:12:47.360 --> 00:12:49.120]  好啦我對後呢第二樣嘢呢
[00:12:49.120 --> 00:12:51.280]  係一個壓抑孤寂嘅時代嚟嘅
[00:12:51.280 --> 00:12:52.480]  就係嗰個沈文仔呢
[00:12:52.480 --> 00:12:55.600]  好細個識話好悶呀
[00:12:55.600 --> 00:12:58.480]  好細個就話呢好唔開心呀
[00:12:58.480 --> 00:13:02.560]  同埋呢唔係會講畀你聽點解佢唔開心
[00:13:02.560 --> 00:13:05.280]  好壓抑㗎好孤僻㗎
[00:13:05.280 --> 00:13:07.680]  所以你話玩遊戲呢
