
[00:00:00.000 --> 00:00:07.680]  今天跟大家雖然是感恩節之後的主日
[00:01:54.480 --> 00:01:56.960]  26年前過到來這麼久了
[00:01:56.960 --> 00:02:00.000]  家庭都一直是蒙大勢
[00:02:00.000 --> 00:02:01.920]  都是蒙天父你自己的保守
[00:02:01.920 --> 00:02:05.040]  起一個開始的時候是異地
[00:02:05.040 --> 00:02:08.080]  現在慢慢成為她自己的地方
[00:02:08.080 --> 00:02:14.160]  所經歷的一切都見證了你自己是耶和華裔
[00:02:14.160 --> 00:02:16.480]  你自己必然是公認
[00:02:16.480 --> 00:02:18.080]  必然是保守
[00:02:18.080 --> 00:02:20.240]  必然是大靈
[00:02:20.240 --> 00:02:23.040]  我們都有同樣的見證
[00:02:23.040 --> 00:02:25.680]  我們各自都有不同的故事
[00:02:25.680 --> 00:02:27.760]  無論我們是初來報到
[00:02:27.760 --> 00:02:29.760]  或者已經是老華僑
[00:02:29.760 --> 00:02:31.280]  都同樣的
[00:02:31.280 --> 00:02:34.160]  這個並不是我們原生地的地方
[00:02:34.160 --> 00:02:37.360]  是得蒙你自己的保守和恩典
[00:02:37.360 --> 00:02:38.480]  我們感恩
[00:02:38.480 --> 00:02:44.720]  給我們紀念救主就快降生的節日日子
[00:02:44.720 --> 00:02:49.200]  我們求天父都給我們心存感恩
[00:02:49.200 --> 00:02:50.880]  心存期盼
[00:02:50.880 --> 00:02:52.400]  心存盼望
[00:02:52.400 --> 00:02:54.720]  叫我們在各樣的事情上
[00:02:54.720 --> 00:02:58.480]  即使在相對紛亂的世界當中
[00:02:58.480 --> 00:02:59.680]  都知道
[00:02:59.680 --> 00:03:02.880]  我們都知道自己是一個怎樣的人
[00:03:02.880 --> 00:03:04.880]  是屬於誰的人
[00:03:04.880 --> 00:03:06.640]  能夠過我們的生活
[00:03:06.640 --> 00:03:09.440]  是一個踏實的生活
[00:03:09.440 --> 00:03:11.040]  誰聽我們祈禱
[00:03:11.040 --> 00:03:13.040]  保守我們這段時間
[00:03:13.040 --> 00:03:15.360]  讓你自己的話語啟發我們
[00:03:15.360 --> 00:03:17.360]  共主耶穌基督明求
[00:03:17.360 --> 00:03:18.400]  阿們
[00:03:18.400 --> 00:03:26.080]  我們就先看這段經文
[00:03:26.080 --> 00:03:29.440]  我們可以一起讀出來
[00:03:29.440 --> 00:03:31.280]  因為都在PowerPoint上
[00:03:31.280 --> 00:03:33.840]  都在PowerPoint上有的
[00:03:33.840 --> 00:03:39.920]  好 我們一起讀
[00:03:39.920 --> 00:03:43.520]  所羅門王在法老的女兒以外
[00:03:43.520 --> 00:03:46.480]  又寵愛許多愛邦女子
[00:03:46.480 --> 00:03:48.560]  就是摩亞女子
[00:03:48.560 --> 00:03:49.920]  阿們女子
[00:03:49.920 --> 00:03:51.200]  以東女子
[00:03:51.200 --> 00:03:52.560]  西頓女子
[00:03:52.560 --> 00:03:54.000]  赫人女子
[00:03:54.000 --> 00:03:56.000]  論到這些國的人
[00:03:56.000 --> 00:03:58.720]  又說曾曉遇以色列人說
[00:03:58.720 --> 00:04:01.840]  你們不可與他們往來相通
[00:04:01.840 --> 00:04:04.640]  因為他們必誘惑你們的心
[00:04:04.640 --> 00:04:06.640]  去從容他們的神
[00:04:06.640 --> 00:04:09.680]  所羅門卻戀愛這些女子
[00:04:09.680 --> 00:04:11.840]  所羅門有妃七百
[00:04:11.840 --> 00:04:13.280]  都市公主
[00:04:13.280 --> 00:04:14.960]  還有嬪三百
[00:04:14.960 --> 00:04:17.920]  這些妃嬪誘惑她的心
[00:04:17.920 --> 00:04:20.160]  所羅門年老的時候
[00:04:20.160 --> 00:04:24.080]  她的妃嬪誘惑她的心去隨從別臣
[00:04:24.080 --> 00:04:30.160]  不效法她父親大衛誠誠實實的信服耶和華他的神
[00:04:30.160 --> 00:04:34.720]  因為所羅門隨從西頓人的女神阿斯塔祿
[00:04:34.720 --> 00:04:37.920]  和阿們人可真的神米勒公
[00:04:37.920 --> 00:04:41.680]  所羅門行耶和華眼中看為惡的事
[00:04:41.680 --> 00:04:46.480]  不效法她父親大衛專心順從耶和華
[00:04:46.480 --> 00:04:50.080]  所羅門為摩亞可真的神基末
[00:04:50.080 --> 00:04:52.960]  和阿們人可真的神摩洛
[00:04:52.960 --> 00:04:57.360]  在耶路撒冷對面的山上建築悠談
[00:04:57.360 --> 00:05:02.720]  她為那些向自己的神燒香獻祭的外邦女子
[00:05:02.720 --> 00:05:06.800]  就是她取來的妃嬪也是這樣行
[00:05:06.800 --> 00:05:09.440]  耶和華向所羅門發怒
[00:05:09.440 --> 00:05:15.680]  因為她的心偏離向她兩次顯現的耶和華以色列的神
[00:05:15.680 --> 00:05:19.680]  耶和華曾吩咐她不可隨從別臣
[00:05:19.680 --> 00:05:23.600]  她卻沒有遵守耶和華所吩咐的
[00:05:23.600 --> 00:05:27.280]  所以耶和華對她說
[00:05:27.280 --> 00:05:33.680]  你既行了這事不遵守我所約和律例
[00:05:33.680 --> 00:05:36.080]  我必將你的國奪回
[00:05:36.080 --> 00:05:38.160]  賜給你的臣子
[00:05:38.160 --> 00:05:41.440]  然而因你父親大衛的緣故
[00:05:41.440 --> 00:05:44.880]  我不在你活著的日子行這事
[00:05:44.880 --> 00:05:48.560]  必從你兒子的手中將國奪回
[00:05:48.560 --> 00:05:51.600]  只是我不將全國奪回
[00:05:51.600 --> 00:05:56.560]  要因我僕人大衛和我所揀選的耶路撒冷
[00:05:56.560 --> 00:06:00.080]  還留一支派給你的兒子
[00:06:00.080 --> 00:06:13.840]  這段就是所羅門管治接近尾聲的時候所記載的
[00:06:13.840 --> 00:06:14.960]  是誰記載的呢?
[00:06:14.960 --> 00:06:18.720]  我們一般都說舊約的歷史書
[00:06:18.720 --> 00:06:24.480]  好像約書亞記、撒姆爾記、列王記、歷代志
[00:06:24.480 --> 00:06:26.640]  基本上都是史官記載
[00:06:26.640 --> 00:06:30.080]  約書亞記也不見得是約書亞自己寫的
[00:06:30.080 --> 00:06:36.160]  摩西五經就肯定不是摩西自己編寫的
[00:06:36.160 --> 00:06:41.200]  因為後面記載的是摩西的死亡
[00:06:41.200 --> 00:06:43.840]  所以自己寫不到自己是怎樣死的
[00:06:43.840 --> 00:06:47.760]  所以大部分是上帝默示給摩西
[00:06:47.760 --> 00:06:50.480]  尤其是摩西律法的故事
[00:06:50.480 --> 00:06:53.360]  可能在摩西自己的家族裏面
[00:06:53.360 --> 00:06:56.400]  以色列家族裏面已經流傳下來
[00:06:56.400 --> 00:07:03.680]  但亦有部分不是後人編寫聖經的時候
[00:07:03.680 --> 00:07:08.880]  編修的時候再加上某些編輯的內容
[00:07:08.880 --> 00:07:14.080]  列王記上下就很明顯是在說南國
[00:07:14.080 --> 00:07:16.480]  是猶大和北國以色列
[00:07:16.480 --> 00:07:18.560]  現在還是聯合王國
[00:07:18.560 --> 00:07:23.440]  我們說以色列的頭三個皇帝
[00:07:23.440 --> 00:07:25.280]  都是聯合王國的皇帝
[00:07:25.280 --> 00:07:27.840]  就是蘇羅、大衛和所羅門
[00:07:27.840 --> 00:07:30.960]  去到他的兒子剛才說到主耶華
[00:07:30.960 --> 00:07:33.520]  是因著所羅門的罪的緣故
[00:07:33.520 --> 00:07:38.880]  懲罰所羅門在他兒子羅波安的期間
[00:07:38.880 --> 00:07:41.040]  國家分裂
[00:07:41.040 --> 00:07:43.600]  被耶羅幫 差一個耶字
[00:07:43.600 --> 00:07:46.160]  其實所羅門是一個僕人
[00:07:46.160 --> 00:07:47.120]  一個工匠
[00:07:47.120 --> 00:07:49.680]  一個很厲害的工人領袖
[00:07:49.680 --> 00:07:51.120]  一個工匠
[00:07:51.120 --> 00:07:54.240]  帶領十個支派的以色列人
[00:07:54.240 --> 00:07:57.200]  分裂了出去
[00:07:57.200 --> 00:08:01.280]  所以史官記載一些東西
[00:08:01.280 --> 00:08:02.400]  我們通常都會說
[00:08:02.400 --> 00:08:06.240]  當然是報喜不報憂
[00:08:06.240 --> 00:08:07.520]  當然是說好的
[00:08:07.520 --> 00:08:10.080]  尤其是皇帝不說壞的
[00:08:10.080 --> 00:08:11.600]  但是上帝的話語
[00:08:11.600 --> 00:08:14.720]  上帝在史官收集資料
[00:08:14.720 --> 00:08:17.120]  編撰列王的記事的時候
[00:08:17.120 --> 00:08:20.000]  上帝的靈仍然是感動他們
[00:08:20.000 --> 00:08:22.240]  都是有碗話碗
[00:08:22.240 --> 00:08:24.160]  有碟話碟
[00:08:24.160 --> 00:08:25.840]  我們一直以來
[00:08:25.840 --> 00:08:27.600]  起碼如果大家跟我一樣
[00:08:27.600 --> 00:08:30.080]  在小時候從朱一學成長
[00:08:30.080 --> 00:08:34.160]  有些人物只是聽見他正面的一面
[00:08:34.160 --> 00:08:37.040]  比如說《史詩記》裡面的某些時事
[00:08:37.040 --> 00:08:38.400]  從小到大
[00:08:38.400 --> 00:08:39.200]  不是到大
[00:08:39.200 --> 00:08:40.720]  小時候
[00:08:40.720 --> 00:08:43.680]  參孫 基丁
[00:08:43.680 --> 00:08:46.160]  這些其實很正面的
[00:08:46.160 --> 00:08:50.000]  參孫那個大能的勇士
[00:08:50.000 --> 00:08:51.600]  沒有什麼困得住他
[00:08:51.600 --> 00:08:56.000]  最後即使被非利人抓了
[00:08:56.000 --> 00:08:57.440]  睜開雙眼
[00:08:57.440 --> 00:09:00.800]  都能夠完成上帝的旨意的勇氣
[00:09:00.800 --> 00:09:02.080]  那種力量
[00:09:02.080 --> 00:09:03.120]  基丁呢
[00:09:03.120 --> 00:09:05.280]  他們說是尋求上帝的旨意
[00:09:05.280 --> 00:09:07.120]  陽無變濕變乾
[00:09:07.120 --> 00:09:09.360]  即使他好像膽怯
[00:09:09.360 --> 00:09:12.160]  但是都因為相信耶和華的緣故
[00:09:12.160 --> 00:09:13.840]  就帶領以色列人
[00:09:13.840 --> 00:09:17.040]  不單是保家衛國
[00:09:17.040 --> 00:09:20.480]  防止米顛人的入侵
[00:09:20.480 --> 00:09:22.880]  簡直是打敗他們
[00:09:22.880 --> 00:09:25.840]  所以這些故事全部都是很正面的
[00:09:25.840 --> 00:09:27.280]  所羅門更加是正面
[00:09:27.280 --> 00:09:28.720]  以色列的皇帝
[00:09:28.720 --> 00:09:33.440]  所羅門到現在還是一個很通行的英文名
[00:09:33.440 --> 00:09:34.560]  我也認識
[00:09:34.560 --> 00:09:36.240]  有幾個朋友叫Solomon
[00:09:36.240 --> 00:09:39.040]  我的學生也有人叫Solomon
[00:09:39.040 --> 00:09:40.400]  以色列
[00:09:40.400 --> 00:09:43.520]  他們本身希伯來話就叫Shlomo
[00:09:43.520 --> 00:09:46.400]  Shlomo Solomon
[00:09:46.400 --> 00:09:48.000]  但是問題就是
[00:09:48.000 --> 00:09:49.280]  你和我也知道
[00:09:49.280 --> 00:09:51.200]  所羅門在這個位置
[00:09:51.200 --> 00:09:54.320]  就是他做皇帝
[00:09:54.320 --> 00:09:57.120]  開頭是上帝喜愛
[00:09:57.120 --> 00:09:59.440]  我們剛才讀到
[00:09:59.440 --> 00:10:03.280]  在那個
[00:10:03.280 --> 00:10:08.080]  應該是
[00:10:08.080 --> 00:10:10.320]  我經常都翻譯錯
[00:10:10.320 --> 00:10:13.280]  第九節
[00:10:13.280 --> 00:10:16.080]  第九節說到耶和華向所羅門發怒
[00:10:16.080 --> 00:10:17.440]  就提出一件事
[00:10:17.440 --> 00:10:18.800]  因為他的心偏向
[00:10:18.800 --> 00:10:24.240]  他向他兩次顯現的耶和華以色列的神
[00:10:24.240 --> 00:10:28.480]  上帝向所羅門顯現
[00:10:28.480 --> 00:10:30.880]  是他早期做了皇帝
[00:10:30.880 --> 00:10:34.080]  繼承他的父親大衛做以色列皇帝
[00:10:34.080 --> 00:10:35.520]  沒多久的時候
[00:10:35.520 --> 00:10:37.200]  第一次我們都知道
[00:10:37.200 --> 00:10:38.720]  第一次就是在第三章
[00:10:38.720 --> 00:10:40.400]  聶王紀上第三章
[00:10:40.400 --> 00:10:43.280]  第二次就是聶王紀上的第九章
[00:10:43.280 --> 00:10:45.440]  我們現在讀的是第十一章
[00:10:45.440 --> 00:10:46.720]  就是兩章之前
[00:10:46.720 --> 00:10:48.720]  和八章之前
[00:10:48.720 --> 00:10:51.760]  第三章那段的經文
[00:10:51.760 --> 00:10:54.880]  故事大家都很熟悉
[00:10:54.880 --> 00:10:58.160]  所羅門發了個夢
[00:10:58.160 --> 00:11:00.240]  是上帝向他顯現
[00:11:00.240 --> 00:11:03.360]  就問他要什麼
[00:11:03.360 --> 00:11:05.600]  什麼都給你
[00:11:05.600 --> 00:11:10.240]  所羅門就很謙遜
[00:11:10.240 --> 00:11:12.560]  自己這樣說
[00:11:12.560 --> 00:11:14.160]  我蓮幼
[00:11:14.160 --> 00:11:18.880]  我父親給了這麼大的國家
[00:11:18.880 --> 00:11:21.200]  這麼多的民眾給我
[00:11:21.200 --> 00:11:23.520]  我不懂得怎麼管治
[00:11:23.520 --> 00:11:25.280]  所以他就求上帝
[00:11:25.280 --> 00:11:30.160]  給他有智慧能夠判斷你的民
[00:11:30.160 --> 00:11:32.160]  你看所羅門說話很小心
[00:11:32.160 --> 00:11:35.040]  他都不覺得以色列是他的子民
[00:11:35.040 --> 00:11:39.120]  皇帝本來就是操控所有的東西
[00:11:39.120 --> 00:11:40.640]  以前的皇帝
[00:11:40.640 --> 00:11:42.720]  他說給我有聰明智慧判斷
[00:11:42.720 --> 00:11:45.520]  你是你上帝的子民
[00:11:45.520 --> 00:11:49.360]  讓我能夠辨別是非
[00:11:49.360 --> 00:11:51.600]  大家知道皇帝是做什麼的
[00:11:51.600 --> 00:11:53.920]  皇帝是否一日到晚沒什麼事做
[00:11:53.920 --> 00:11:56.240]  開朝聽聽文武百官
[00:11:56.240 --> 00:11:57.600]  我們中國人
[00:11:57.600 --> 00:12:01.520]  所羅門肯定沒有文武百官這麼厲害
[00:12:01.520 --> 00:12:04.320]  聽聽議政
[00:12:04.320 --> 00:12:06.880]  議政就一定是領袖要做
[00:12:06.880 --> 00:12:08.320]  開會我們叫做
[00:12:08.320 --> 00:12:11.840]  在教會裡面牧師傳道人和童工要開會
[00:12:11.840 --> 00:12:13.920]  在公司機構裡面
[00:12:13.920 --> 00:12:17.120]  經常管理層都要開會
[00:12:17.120 --> 00:12:21.200]  管理層又要和下屬開會之類
[00:12:21.200 --> 00:12:23.680]  皇帝開會叫做議政
[00:12:23.680 --> 00:12:25.680]  但是在議政過程當中
[00:12:25.680 --> 00:12:27.520]  皇帝是頒佈律法的
[00:12:27.520 --> 00:12:30.400]  會訂出一些條例規例
[00:12:30.400 --> 00:12:32.800]  在以前的世界就沒有三權
[00:12:32.800 --> 00:12:36.880]  分立在我們在美國有分立權力
[00:12:36.880 --> 00:12:40.160]  那個administration就是總統的branch
[00:12:40.160 --> 00:12:41.680]  presidential的branch
[00:12:41.680 --> 00:12:43.360]  然後是judicial branch
[00:12:43.360 --> 00:12:45.920]  然後還有legislative的branch
[00:12:45.920 --> 00:12:47.200]  立法的branch
[00:12:47.200 --> 00:12:50.720]  所以總統可以頒佈政策
[00:12:50.720 --> 00:12:53.440]  但是真的去到某些位置
[00:12:53.440 --> 00:12:55.920]  他不能夠說太多
[00:12:55.920 --> 00:12:59.200]  他一定要到國會來立法
[00:12:59.200 --> 00:13:01.440]  才能夠全國通行
[00:13:01.440 --> 00:13:03.760]  這個互相制衡
[00:13:03.760 --> 00:13:05.520]  而那些法例是否有效
[00:13:05.520 --> 00:13:09.520]  或者總統會不會follow國會法例
[00:13:09.520 --> 00:13:16.320]  或者普通人民會不會犯法
[00:13:16.320 --> 00:13:19.120]  或者是陽奉陰違
[00:13:19.120 --> 00:13:20.720]  就去到judicial branch
[00:13:20.720 --> 00:13:22.480]  去到司法執法機構
[00:13:22.480 --> 00:13:25.200]  可能被人告或者做審議
[00:13:25.200 --> 00:13:27.760]  做覆核之類的事情
[00:13:27.760 --> 00:13:29.840]  但是以前就沒有這支歌唱
[00:13:29.840 --> 00:13:34.160]  皇帝一人結集了行政立法司法
[00:13:34.160 --> 00:13:35.840]  三個branch在這裡
[00:13:35.840 --> 00:13:38.560]  行政就是我們開會談我們要做的事情
[00:13:38.560 --> 00:13:43.040]  立法就是我們有些規矩
[00:13:43.040 --> 00:13:45.120]  我們安息日
[00:13:45.120 --> 00:13:48.960]  最近觀察到一些以色列人
[00:13:48.960 --> 00:13:52.320]  我們子民經常到處去玩
[00:13:52.320 --> 00:13:56.320]  所以慢慢就去到耶穌時代
[00:13:56.320 --> 00:13:59.040]  就有所謂安息日能夠走的路程
[00:13:59.040 --> 00:14:00.480]  就是說
[00:14:00.480 --> 00:14:01.680]  安息日只能夠走
[00:14:01.680 --> 00:14:05.040]  我忘記了拉比是規定多少里
[00:14:05.040 --> 00:14:06.640]  當它是五里
[00:14:06.640 --> 00:14:08.240]  只能夠走五里遠
[00:14:08.240 --> 00:14:10.960]  超過五里就當你犯了安息日
[00:14:10.960 --> 00:14:11.920]  只是走路
[00:14:11.920 --> 00:14:12.960]  因為它是假設
[00:14:12.960 --> 00:14:14.800]  你安息日走這麼遠幹什麼
[00:14:14.800 --> 00:14:15.920]  當然是去做生意
[00:14:15.920 --> 00:14:17.440]  當然是做買賣
[00:14:17.440 --> 00:14:19.760]  所以如果走超過一段距離
[00:14:19.760 --> 00:14:22.720]  它就當你是犯了安息日條例
[00:14:22.720 --> 00:14:24.240]  這個是要立例的
[00:14:24.240 --> 00:14:25.840]  因為是全民遵守
[00:14:25.840 --> 00:14:27.360]  皇帝也做了這個
[00:14:27.360 --> 00:14:29.760]  司法就更加是
[00:14:29.760 --> 00:14:31.600]  因為在第三章
[00:14:31.600 --> 00:14:34.720]  所羅門王求自衛之後不久
[00:14:34.720 --> 00:14:36.000]  就有一個很出名的故事
[00:14:36.000 --> 00:14:38.960]  就是兩個妓女媽媽都生了嬰兒
[00:14:38.960 --> 00:14:41.120]  結果一個睡覺的時候
[00:14:41.120 --> 00:14:42.880]  壓死了自己的嬰兒
[00:14:42.880 --> 00:14:44.720]  是同屋主
[00:14:44.720 --> 00:14:46.080]  就過隔壁
[00:14:46.080 --> 00:14:48.480]  就偷了對方的嬰兒
[00:14:48.480 --> 00:14:49.680]  就當作自己的嬰兒
[00:14:49.680 --> 00:14:51.520]  偷龍轉鳳
[00:14:51.520 --> 00:14:53.360]  將死嬰兒給了對方
[00:14:53.360 --> 00:14:56.240]  所羅門審的案件大家都知道
[00:14:56.240 --> 00:14:57.440]  當西瓜劈吧
[00:14:57.440 --> 00:14:59.840]  劈一半每人一半很公平
[00:14:59.840 --> 00:15:05.040]  你和我也知道結果是怎麼樣
[00:15:05.840 --> 00:15:09.680]  所以皇帝集中在行政立法
[00:15:09.680 --> 00:15:11.360]  司法於一身
[00:15:11.360 --> 00:15:15.520]  要做的事情是極其多
[00:15:15.520 --> 00:15:17.600]  管治全民族
[00:15:17.600 --> 00:15:20.560]  所以所羅門在這個時候開始
[00:15:20.560 --> 00:15:24.240]  上帝向他顯現第一個意象的時候
[00:15:24.240 --> 00:15:27.280]  他認為自己需要自衛
[00:15:27.280 --> 00:15:30.800]  來判斷是非
[00:15:30.800 --> 00:15:33.680]  來聽訟
[00:15:33.680 --> 00:15:35.520]  訴訟的訟
[00:15:35.520 --> 00:15:37.040]  所有人來告告
[00:15:37.040 --> 00:15:40.480]  當然不會所有官司都來到皇帝面前
[00:15:40.480 --> 00:15:41.920]  很久都搞不定
[00:15:41.920 --> 00:15:43.120]  摩西時期
[00:15:43.120 --> 00:15:45.360]  摩西都聽不完所有官司
[00:15:45.360 --> 00:15:47.520]  所以他岳父葉剔羅
[00:15:47.520 --> 00:15:50.080]  就說不如你在十二支派裡面
[00:15:50.080 --> 00:15:51.680]  立七十個長老
[00:15:51.680 --> 00:15:55.520]  替你管理日常的糾紛
[00:15:55.520 --> 00:15:56.400]  訴訟
[00:15:56.400 --> 00:15:57.680]  他們搞不定
[00:15:57.680 --> 00:16:00.160]  先帶到你的面前
[00:16:00.160 --> 00:16:02.400]  所以摩西時代他也搞不定
[00:16:02.400 --> 00:16:05.520]  就不要說後來更加人數眾多的
[00:16:05.520 --> 00:16:06.880]  所羅門時期
[00:16:06.880 --> 00:16:10.000]  但是有些事情都會去到他的面前
[00:16:10.000 --> 00:16:12.880]  我就不知道為什麼那兩個妓女母親
[00:16:12.880 --> 00:16:14.000]  那兩個媽媽
[00:16:14.000 --> 00:16:17.840]  那件案子照理上都挺
[00:16:17.840 --> 00:16:20.880]  不是國家大事
[00:16:20.880 --> 00:16:24.800]  下級的那些族長長老
[00:16:24.800 --> 00:16:27.280]  應該可以處理到的
[00:16:27.280 --> 00:16:27.920]  但是他們
[00:16:27.920 --> 00:16:29.360]  深刻處理不了
[00:16:29.360 --> 00:16:31.520]  結果就扔到所羅門那裡
[00:16:31.520 --> 00:16:32.800]  所以他聽中
[00:16:32.800 --> 00:16:34.640]  聽中是需要有智慧
[00:16:34.640 --> 00:16:37.600]  因為要明察秋毫
[00:16:37.600 --> 00:16:39.200]  是挺小的東西
[00:16:39.200 --> 00:16:42.480]  好像是毫厘
[00:16:42.480 --> 00:16:44.160]  很幼的東西
[00:16:44.160 --> 00:16:46.640]  他都要眼睛眼睛看到
[00:16:46.640 --> 00:16:47.520]  在這裡
[00:16:47.520 --> 00:16:51.680]  所羅門就利用人性的慣性
[00:16:51.680 --> 00:16:54.320]  或者是人性的常情
[00:16:54.320 --> 00:16:59.840]  讓真媽媽放棄對兒子的擁有權
[00:16:59.840 --> 00:17:02.080]  因為他不想兒子死
[00:17:02.080 --> 00:17:04.960]  就作出一個分辯
[00:17:04.960 --> 00:17:07.920]  上帝喜歡他這樣的說法
[00:17:07.920 --> 00:17:11.360]  上帝說你不求財富
[00:17:11.360 --> 00:17:13.360]  不求壽命長壽
[00:17:13.360 --> 00:17:16.160]  也不求我將所有的敵人殺死
[00:17:16.160 --> 00:17:17.360]  交到你的手裡
[00:17:17.360 --> 00:17:18.560]  讓你殺死
[00:17:18.560 --> 00:17:19.680]  這個做皇帝
[00:17:19.680 --> 00:17:22.640]  因為也是政治軍事首領
[00:17:22.640 --> 00:17:24.320]  帶軍去打仗
[00:17:24.320 --> 00:17:27.040]  大衛也是這樣的
[00:17:27.040 --> 00:17:30.640]  這三樣東西本來就是最重要的
[00:17:30.640 --> 00:17:32.240]  對於一個有權有勢的人
[00:17:32.240 --> 00:17:33.600]  要求長壽
[00:17:33.600 --> 00:17:34.960]  求財富
[00:17:34.960 --> 00:17:38.480]  求權力和軍事的成功
[00:17:38.480 --> 00:17:40.480]  偏偏就說要求智慧
[00:17:40.480 --> 00:17:42.000]  上帝說我喜歡
[00:17:42.000 --> 00:17:43.840]  I like
[00:17:43.840 --> 00:17:45.360]  就說我給你
[00:17:45.360 --> 00:17:47.040]  你要的智慧我給你
[00:17:47.040 --> 00:17:48.160]  你沒有求的這些東西
[00:17:48.160 --> 00:17:50.080]  我都給你
[00:17:50.080 --> 00:17:53.520]  所以我們求的時候
[00:17:53.520 --> 00:17:55.120]  真的要很小心求
[00:17:55.120 --> 00:17:57.680]  所羅門是一個例子
[00:17:57.680 --> 00:17:59.280]  開頭的時候
[00:17:59.280 --> 00:18:03.200]  所羅門和上帝的關係是極其好
[00:18:03.200 --> 00:18:05.760]  如果在第三章二章之前
[00:18:05.760 --> 00:18:09.600]  史官是寫了一個prologue
[00:18:09.600 --> 00:18:11.680]  是說所羅門早期的時候
[00:18:11.680 --> 00:18:14.240]  他講了一番描述的說話
[00:18:14.240 --> 00:18:15.440]  我讀給大家聽
[00:18:15.440 --> 00:18:16.160]  三章一節
[00:18:16.160 --> 00:18:19.760]  所羅門與埃及王法老結親
[00:18:19.760 --> 00:18:22.560]  娶了法老的女兒為妻
[00:18:22.560 --> 00:18:24.560]  這個是比較特別一點的
[00:18:24.560 --> 00:18:26.320]  一開始就說
[00:18:26.320 --> 00:18:29.040]  所羅門娶了外邦女子為妻
[00:18:29.040 --> 00:18:30.640]  其實以色列人就算摩西律法
[00:18:30.640 --> 00:18:31.840]  都已經講明了
[00:18:31.840 --> 00:18:33.760]  雖然我們知道以色列歷史
[00:18:33.760 --> 00:18:35.520]  一直都有跟外族結親
[00:18:35.520 --> 00:18:38.240]  大衛的祖宗波亞斯
[00:18:38.240 --> 00:18:42.800]  娶的路德都是摩訶人
[00:18:42.800 --> 00:18:47.440]  但是起碼不能夠大規模
[00:18:47.440 --> 00:18:49.280]  普通平民老百姓
[00:18:49.280 --> 00:18:50.720]  不應該這樣做
[00:18:50.720 --> 00:18:52.880]  但是記載所羅門
[00:18:52.880 --> 00:18:54.400]  任期的開始
[00:18:54.400 --> 00:18:57.760]  他與埃及王結戀
[00:18:57.760 --> 00:19:00.560]  娶了埃及法老的公主為妻
[00:19:00.560 --> 00:19:02.480]  接他進入了大衛城
[00:19:02.480 --> 00:19:05.200]  直等到做完自己的公
[00:19:05.200 --> 00:19:07.200]  和維耶華的殿
[00:19:07.200 --> 00:19:09.680]  並耶路撒冷周圍的城牆
[00:19:09.680 --> 00:19:11.120]  這個都可圈可點
[00:19:11.120 --> 00:19:13.520]  一會兒我們會回來這個位置
[00:19:13.520 --> 00:19:14.080]  第二節
[00:19:14.080 --> 00:19:14.800]  當那些日子
[00:19:14.800 --> 00:19:16.240]  百姓仍在悠談憲制
