
[00:00:00.000 --> 00:00:05.000]  各位電視節目的各位朋友你們好
[00:02:58.000 --> 00:03:04.000]  無論你是一個完美主義者 每次要求自己要完美沒有錯
[00:03:04.000 --> 00:03:08.000]  又或者你是一個法理錯人 以為人人都錯 只有你才對
[00:03:08.000 --> 00:03:12.000]  這些是自大狂 其實都是一樣 同一問題
[00:03:12.000 --> 00:03:18.000]  不能夠接受 也不能夠承認自己有錯 自己有罪
[00:03:18.000 --> 00:03:23.000]  有缺陷 有幽暗 有不完美的地方
[00:03:23.000 --> 00:03:28.000]  這樣的人既不能夠接受自己有錯
[00:03:28.000 --> 00:03:32.000]  於是就盡量去保護自己 維護自己
[00:03:32.000 --> 00:03:36.000]  免得別人發現自己是有錯的 是不對的
[00:03:36.000 --> 00:03:39.000]  這樣的時候自己就完蛋了
[00:03:39.000 --> 00:03:44.000]  於是就千方百計去維護自己的形象
[00:03:44.000 --> 00:03:48.000]  扮演一個沒有錯的完美人的角色
[00:03:48.000 --> 00:03:51.000]  如果不能夠再扮演的時候 就索性逃跑
[00:03:51.000 --> 00:03:57.000]  說一句話 這世界非公世界 就自閉、自殺、逃避
[00:03:57.000 --> 00:04:00.000]  這些人是很痛苦的
[00:04:00.000 --> 00:04:05.000]  第二個問題是什麼呢 我稱為應該主義者
[00:04:05.000 --> 00:04:08.000]  你以為樣樣都應份的
[00:04:08.000 --> 00:04:11.000]  我回到教會 人人都要尊敬我 是應份的
[00:04:11.000 --> 00:04:14.000]  我投資賺到錢 是應份的
[00:04:14.000 --> 00:04:16.000]  子女聽我說 是應份的
[00:04:16.000 --> 00:04:21.000]  太陽明天一定要普照 陽光普照 是應份的
[00:04:21.000 --> 00:04:25.000]  我有飯吃 有衣服穿 有錢花 是應份的
[00:04:25.000 --> 00:04:31.000]  這些人很痛苦 因為當他們以為是應份的東西
[00:04:31.000 --> 00:04:34.000]  往往就不是屬於他們的
[00:04:34.000 --> 00:04:36.000]  就好像該人一樣
[00:04:36.000 --> 00:04:41.000]  他以為神祝福他 接納他的獻祭 是應份的
[00:04:41.000 --> 00:04:45.000]  如果不是的話 他就憤怒了 妒忌了 貪婪了 痛苦了
[00:04:45.000 --> 00:04:49.000]  相反來說 如果我們將所有的東西
[00:04:49.000 --> 00:04:52.000]  我們認為是應份的 改為是因典呢
[00:04:52.000 --> 00:04:57.000]  天都亮了 人家尊重我 是因典來的
[00:04:57.000 --> 00:04:59.000]  子女聽我說 是因典來的
[00:04:59.000 --> 00:05:03.000]  有飯吃 有衣服穿 也是因典來的
[00:05:03.000 --> 00:05:06.000]  有權感恩的心 這個人就幸福了
[00:05:06.000 --> 00:05:09.000]  這就是第二個問題 應該主義
[00:05:09.000 --> 00:05:13.000]  第三個問題就是 嫉妒
[00:05:13.000 --> 00:05:16.000]  你看看歷史 多少英雄豪傑
[00:05:16.000 --> 00:05:20.000]  因為權的問題 嫉妒的問題 搞到身敗名裂
[00:05:20.000 --> 00:05:26.000]  以上三個問題 正是聖經裡面所說的 該人的問題
[00:05:26.000 --> 00:05:30.000]  他的貞潔就是自我中心的罪性
[00:05:30.000 --> 00:05:33.000]  今天我們所研讀的一節聖經
[00:05:33.000 --> 00:05:35.000]  就看到了 阿伯的信心
[00:05:35.000 --> 00:05:38.000]  他是信心龍虎榜的第一個英雄
[00:05:38.000 --> 00:05:43.000]  也可以說 他是兄弟 該人的相反
[00:05:43.000 --> 00:05:47.000]  如果我們一生要過得幸福 要開心
[00:05:47.000 --> 00:05:49.000]  就要學阿伯了
[00:05:49.000 --> 00:05:52.000]  如果我們反叛 庸俗 好像該人一樣
[00:05:52.000 --> 00:05:56.000]  你就一定是極之不開心
[00:05:56.000 --> 00:06:00.000]  就像該人一樣 永遠不得到幸福
[00:06:00.000 --> 00:06:04.000]  我們看看這一節 是非常精彩的經文
[00:06:04.000 --> 00:06:09.000]  阿伯因著信獻祭與神 比該人所獻的更美
[00:06:09.000 --> 00:06:12.000]  因此免得了輕易的見證
[00:06:12.000 --> 00:06:15.000]  就使神指他禮物作見證
[00:06:15.000 --> 00:06:20.000]  他雖然死了 卻因這信亦有說話
[00:06:20.000 --> 00:06:23.000]  這節聖經 信 希臘文的pistis
[00:06:23.000 --> 00:06:26.000]  這個詞出現了三次
[00:06:26.000 --> 00:06:31.000]  也正好說出了信的三個非常重要的特色
[00:06:31.000 --> 00:06:36.000]  第一 因著信 阿伯獻祭與神
[00:06:36.000 --> 00:06:41.000]  第二 因著信 他被神稱為異
[00:06:41.000 --> 00:06:46.000]  第三 因著信 他雖然死了 仍有說話
[00:06:46.000 --> 00:06:49.000]  既奇怪 又精彩
[00:06:49.000 --> 00:06:54.000]  讓我們逐一研究這三個信的特色
[00:06:54.000 --> 00:06:57.000]  究竟信是何物?
[00:06:57.000 --> 00:07:01.000]  第一 我們看看信是看到自己的缺陷
[00:07:01.000 --> 00:07:03.000]  我們看看信的第一個元素
[00:07:03.000 --> 00:07:09.000]  阿伯因著信獻祭與神 比該人所獻的更美
[00:07:09.000 --> 00:07:13.000]  信第一個元素就是獻祭與神
[00:07:13.000 --> 00:07:16.000]  這裡提到有兩種獻祭
[00:07:16.000 --> 00:07:19.000]  一個是阿伯的獻祭
[00:07:19.000 --> 00:07:22.000]  另一個是該人的獻祭
[00:07:22.000 --> 00:07:24.000]  但希伯來書的作者說
[00:07:24.000 --> 00:07:29.000]  阿伯所獻的比該人所獻的更美
[00:07:29.000 --> 00:07:34.000]  所謂更美不是表面的美 包裝的美
[00:07:34.000 --> 00:07:40.000]  其實更美這個字的原文是指更蒙月立
[00:07:40.000 --> 00:07:46.000]  甚至可以說只有阿伯的獻祭才蒙神的月立
[00:07:46.000 --> 00:07:48.000]  這是甚麼意思呢?
[00:07:48.000 --> 00:07:53.000]  我們看看《創世紀》第四章1至17節的背景
[00:07:53.000 --> 00:07:56.000]  第四章第1至16節是這麼說的
[00:07:56.000 --> 00:08:01.000]  那人與妻子同房 夏娃懷了人 生了該人
[00:08:01.000 --> 00:08:04.000]  後來又生了另一個兒子 阿伯
[00:08:04.000 --> 00:08:07.000]  阿伯是牧羊的 該人是種地的
[00:08:07.000 --> 00:08:12.000]  該人拿地裡的出產為貢物獻給耶和華
[00:08:12.000 --> 00:08:23.000]  阿伯也將羊群中藏生的脂和將羊的脂油獻上
[00:08:23.000 --> 00:08:26.000]  耶和華看中了阿伯和他的貢物
[00:08:26.000 --> 00:08:30.000]  此時看不中該人和他的貢物
[00:08:30.000 --> 00:08:34.000]  該人就大大地發聾 臉上變了色
[00:08:34.000 --> 00:08:38.000]  耶和華對該人說:你為甚麼發聾呢?
[00:08:38.000 --> 00:08:40.000]  你為甚麼臉上變了色呢?
[00:08:40.000 --> 00:08:43.000]  你若行得好 豈不蒙月立?
[00:08:43.000 --> 00:08:46.000]  你若行得不好 罪就伏在面前
[00:08:46.000 --> 00:08:50.000]  他必戀無你 你卻要制伏他
[00:08:50.000 --> 00:08:52.000]  然後聖經告訴我們
[00:08:52.000 --> 00:08:59.000]  阿伯是獻上投生的羊羔和羊的脂肪 脂油
[00:08:59.000 --> 00:09:03.000]  神是接納他的獻上 他的貢物
[00:09:03.000 --> 00:09:07.000]  但該人獻上土產的出產
[00:09:07.000 --> 00:09:10.000]  神不接納他的獻上 不接納他的貢物
[00:09:10.000 --> 00:09:13.000]  我們會問:這很不公平
[00:09:13.000 --> 00:09:18.000]  他們職業不同 養羊就獻羊 種菜就獻菜
[00:09:18.000 --> 00:09:20.000]  為甚麼種此而興脾呢?
[00:09:20.000 --> 00:09:23.000]  耶和華豈不是很不公平?
[00:09:23.000 --> 00:09:26.000]  不是 你再看清楚這段經文
[00:09:26.000 --> 00:09:29.000]  耶和華誤月立該人的獻祭
[00:09:29.000 --> 00:09:32.000]  不是因為所獻的是土產
[00:09:32.000 --> 00:09:34.000]  是因為他自己的人有問題
[00:09:34.000 --> 00:09:36.000]  所以第七次就是這樣說
[00:09:36.000 --> 00:09:39.000]  你若行得好 豈不蒙月立?
[00:09:39.000 --> 00:09:42.000]  你若行得不好 罪就伏在你面前
[00:09:42.000 --> 00:09:44.000]  他必戀無你
[00:09:44.000 --> 00:09:49.000]  換句話說 神不是看他們所獻的是甚麼
[00:09:49.000 --> 00:09:55.000]  神是看獻祭的人的內心是想些甚麼
[00:09:55.000 --> 00:09:59.000]  事實上生命記、利微記也記載到
[00:09:59.000 --> 00:10:02.000]  神是月立獻上的土產
[00:10:02.000 --> 00:10:06.000]  我們會問:該人有甚麼不妥呢?
[00:10:06.000 --> 00:10:09.000]  阿伯的獻祭為何又會蒙月立呢?
[00:10:09.000 --> 00:10:16.000]  一言必至 因為阿伯有信 該人沒有信
[00:10:16.000 --> 00:10:18.000]  何解?
[00:10:18.000 --> 00:10:21.000]  如果你看看《創世紀》第四章一至六節
[00:10:21.000 --> 00:10:23.000]  和其他經文
[00:10:23.000 --> 00:10:25.000]  我們最低限度看到
[00:10:25.000 --> 00:10:31.000]  該人的為人和他獻祭的不妥有極大關係
[00:10:31.000 --> 00:10:33.000]  首先我們看看他們的名字
[00:10:33.000 --> 00:10:37.000]  聖經的名字往往是很有意思的
[00:10:37.000 --> 00:10:40.000]  該人的名字是甚麼意思呢?
[00:10:40.000 --> 00:10:43.000]  希伯來文的名字是「得咗」
[00:10:43.000 --> 00:10:46.000]  意思是你朝思夢想所要求的東西
[00:10:46.000 --> 00:10:48.000]  現在得咗了
[00:10:48.000 --> 00:10:50.000]  你拍拖、投婚成功了
[00:10:50.000 --> 00:10:52.000]  你就得咗了
[00:10:52.000 --> 00:10:55.000]  你考進大學 成功了
[00:10:55.000 --> 00:11:00.000]  所以他們很想學有個兒子
[00:11:00.000 --> 00:11:02.000]  現在得咗了
[00:11:02.000 --> 00:11:04.000]  所以就改名叫做「該人」
[00:11:04.000 --> 00:11:08.000]  充滿了喜樂、滿足、興奮的心
[00:11:08.000 --> 00:11:11.000]  然後就生下第二個
[00:11:11.000 --> 00:11:13.000]  改名叫做「阿伯」
[00:11:13.000 --> 00:11:15.000]  阿伯是甚麼意思呢?
[00:11:15.000 --> 00:11:16.000]  在希伯來文
[00:11:16.000 --> 00:11:20.000]  阿伯是一口氣
[00:11:20.000 --> 00:11:22.000]  或者是虛空的意思
[00:11:22.000 --> 00:11:26.000]  第一個兒子就叫做「得咗」
[00:11:26.000 --> 00:11:28.000]  興奮和開心
[00:11:28.000 --> 00:11:32.000]  到了第二個兒子來的時候
[00:11:32.000 --> 00:11:33.000]  就嘆一句
[00:11:33.000 --> 00:11:34.000]  那又怎樣呢?
[00:11:34.000 --> 00:11:36.000]  一聲嘆息
[00:11:36.000 --> 00:11:41.000]  其實已經暗示了該人帶給父母
[00:11:41.000 --> 00:11:44.000]  很多很多的問題
[00:11:44.000 --> 00:11:46.000]  很多很多的煩惱
[00:11:46.000 --> 00:11:49.000]  不是滿足、不是興奮
[00:11:49.000 --> 00:11:51.000]  是幻滅
[00:11:51.000 --> 00:11:53.000]  一定有些不妥
[00:11:53.000 --> 00:11:55.000]  究竟有甚麼不妥呢?
[00:11:55.000 --> 00:11:57.000]  你看看他的獻物
[00:11:57.000 --> 00:12:00.000]  我們就看得出他不妥之處
[00:12:00.000 --> 00:12:03.000]  有些解經家以為阿伯獻上的是
[00:12:03.000 --> 00:12:06.000]  陽群中投生的
[00:12:06.000 --> 00:12:09.000]  這似乎是屬於一種贖罪制
[00:12:09.000 --> 00:12:11.000]  因為阿伯看到自己有罪
[00:12:11.000 --> 00:12:15.000]  就將活物獻祭作為罪的贖罪制
[00:12:15.000 --> 00:12:17.000]  而該人就沒有看到自己的罪
[00:12:17.000 --> 00:12:20.000]  只是團結了一個高傲的心去獻土宰
[00:12:20.000 --> 00:12:22.000]  如果這是屬實的話
[00:12:22.000 --> 00:12:25.000]  我們就看得出信的第一個條件
[00:12:25.000 --> 00:12:28.000]  就是要看到自己的奴身、真面目
[00:12:28.000 --> 00:12:30.000]  就是罪人
[00:12:30.000 --> 00:12:32.000]  人如果看到自己的罪
[00:12:32.000 --> 00:12:36.000]  他就懂得去獻上贖罪制
[00:12:36.000 --> 00:12:39.000]  而如果人看不到自己的罪的時候
[00:12:39.000 --> 00:12:42.000]  就算你守了所有宗教禮儀
[00:12:42.000 --> 00:12:46.000]  一切的規條都是枉然
[00:12:46.000 --> 00:12:50.000]  信第一個重要的元素
[00:12:50.000 --> 00:12:54.000]  就是承認體驗自己是一個罪人
[00:12:54.000 --> 00:12:56.000]  就好像耶穌基督說
[00:12:56.000 --> 00:12:58.000]  令裡面貧窮的人有福
[00:12:58.000 --> 00:13:01.000]  因為天國是他不的
[00:13:01.000 --> 00:13:03.000]  或者有些解經家就以為
[00:13:03.000 --> 00:13:05.000]  將投生為制
[00:13:05.000 --> 00:13:08.000]  視為一種贖罪制
[00:13:08.000 --> 00:13:10.000]  是有些牽強的
[00:13:10.000 --> 00:13:15.000]  很明顯神不如立該人的獻祭
[00:13:15.000 --> 00:13:17.000]  是一定和他個人有關係的
[00:13:17.000 --> 00:13:19.000]  正如猶太歷史學家
[00:13:19.000 --> 00:13:21.000]  做斯伐克這樣說過
[00:13:21.000 --> 00:13:23.000]  該人的品性敗壞
[00:13:23.000 --> 00:13:25.000]  動機不正、行為邪惡
[00:13:25.000 --> 00:13:28.000]  這是他的祭品不蒙月立的原因
[00:13:28.000 --> 00:13:32.000]  做斯伐克這樣記載是非常對的
[00:13:32.000 --> 00:13:34.000]  《創世紀》第四章第七節
[00:13:34.000 --> 00:13:36.000]  就說得更加清楚
[00:13:36.000 --> 00:13:39.000]  你若行得好豈不蒙月立呢?
[00:13:39.000 --> 00:13:41.000]  你若行得不好
[00:13:41.000 --> 00:13:43.000]  罪就伏在你面前
[00:13:43.000 --> 00:13:46.000]  約翰一書第三章十二節更加這樣說
[00:13:46.000 --> 00:13:49.000]  因為他自己的行為是惡的
[00:13:49.000 --> 00:13:51.000]  即是他個人
[00:13:51.000 --> 00:13:53.000]  因為他個人的行為是惡的
[00:13:53.000 --> 00:13:57.000]  弟弟即是阿伯的行為是義的
[00:13:57.000 --> 00:14:00.000]  所以很明顯神不如立他的獻祭
[00:14:00.000 --> 00:14:04.000]  就是因為他個人自己本身有問題
[00:14:04.000 --> 00:14:08.000]  我們再來看看《創世紀》第四章第七節
[00:14:08.000 --> 00:14:10.000]  你若行得不好
[00:14:10.000 --> 00:14:12.000]  罪就伏在你面前
[00:14:12.000 --> 00:14:14.000]  他必戀無你
[00:14:14.000 --> 00:14:16.000]  你卻要制伏他
[00:14:16.000 --> 00:14:18.000]  那個人的問題在哪裡呢?
[00:14:18.000 --> 00:14:22.000]  他不單不承認自己有罪
[00:14:22.000 --> 00:14:28.000]  也不是因為這樣而加以控制內心的怪獸
[00:14:28.000 --> 00:14:31.000]  曾經怎樣形容我們的境況呢?
[00:14:31.000 --> 00:14:34.000]  罪就伏在你們的面前
[00:14:34.000 --> 00:14:36.000]  罪就好像一頭野獸
[00:14:36.000 --> 00:14:38.000]  一個Crowding Tiger
[00:14:38.000 --> 00:14:40.000]  伏在你的心門
[00:14:40.000 --> 00:14:43.000]  分分鐘出來吞噬我們
[00:14:43.000 --> 00:14:47.000]  我想我們每一個人都經歷過這個人遊
[00:14:47.000 --> 00:14:49.000]  在我們內心裡
[00:14:49.000 --> 00:14:54.000]  無論是憤怒、嫉妒、貪婪、色慾、貪念
[00:14:54.000 --> 00:14:56.000]  就好像一頭野獸一樣
[00:14:56.000 --> 00:14:58.000]  伏在我們的心底裡
[00:14:58.000 --> 00:15:00.000]  我們要控制它
[00:15:00.000 --> 00:15:02.000]  如果你不控制它的時候
[00:15:02.000 --> 00:15:05.000]  任由它吞噬問題就來了
[00:15:05.000 --> 00:15:07.000]  那個人不能控制他的憤怒
[00:15:07.000 --> 00:15:09.000]  他的嫉妒
[00:15:09.000 --> 00:15:10.000]  第八字就說
[00:15:10.000 --> 00:15:13.000]  那個人與他兄弟阿伯說話
[00:15:13.000 --> 00:15:15.000]  二人正在田間
[00:15:15.000 --> 00:15:17.000]  那個人起來打他兄弟阿伯
[00:15:17.000 --> 00:15:19.000]  打他三尿
[00:15:19.000 --> 00:15:21.000]  所以我們要記得
[00:15:21.000 --> 00:15:26.000]  人之所以不開心不幸福的三大原因
[00:15:26.000 --> 00:15:28.000]  第一,以為自己沒有錯
[00:15:28.000 --> 00:15:30.000]  這不就是那個人的問題嗎?
[00:15:30.000 --> 00:15:32.000]  第二,應該主義
[00:15:32.000 --> 00:15:34.000]  神應該預立我的公物
[00:15:34.000 --> 00:15:36.000]  這就是應該主義
[00:15:36.000 --> 00:15:38.000]  第三,就是嫉妒
[00:15:38.000 --> 00:15:41.000]  不能夠控制內心的猛獸
[00:15:41.000 --> 00:15:43.000]  就因為這樣
[00:15:43.000 --> 00:15:45.000]  沒有信,不承認自己的罪
[00:15:45.000 --> 00:15:49.000]  也不去到上帝面前求憐憫得連殊
[00:15:49.000 --> 00:15:52.000]  於是就被神拒絕了
[00:15:52.000 --> 00:15:55.000]  這是第一個元素
[00:15:55.000 --> 00:15:58.000]  我們再來看看信的第二個元素
[00:15:58.000 --> 00:16:01.000]  信不單止是看到自己有罪
[00:16:01.000 --> 00:16:03.000]  承認有罪
[00:16:03.000 --> 00:16:05.000]  它更加需要完全的毀身
[00:16:05.000 --> 00:16:09.000]  我們看看第十一章第四節
[00:16:09.000 --> 00:16:11.000]  另外一句
[00:16:11.000 --> 00:16:14.000]  因著信,上帝稱他為義
[00:16:14.000 --> 00:16:16.000]  聖經是這樣說的
[00:16:16.000 --> 00:16:19.000]  因此便得了清義的見證
[00:16:19.000 --> 00:16:23.000]  就是神指他禮物作的見證
[00:16:23.000 --> 00:16:26.000]  中文的譯本有些不倫不類
[00:16:26.000 --> 00:16:29.000]  甚麼叫得了清義的見證呢?
[00:16:29.000 --> 00:16:34.000]  甚麼叫他禮物作的見證呢?
[00:16:34.000 --> 00:16:38.000]  新譯本顯然簡單了當
[00:16:38.000 --> 00:16:40.000]  新譯本如何譯法呢?
[00:16:40.000 --> 00:16:43.000]  他被上帝稱他為義人
[00:16:43.000 --> 00:16:46.000]  為甚麼他被神稱他為義人呢?
[00:16:46.000 --> 00:16:49.000]  是因為他與立他的共聞
[00:16:49.000 --> 00:16:52.000]  我們就詳細來看看
[00:16:52.000 --> 00:16:56.000]  阿伯的憲制是一個甚麼的憲制
[00:16:56.000 --> 00:16:58.000]  首先我要了解一件事
[00:16:58.000 --> 00:17:00.000]  希伯來書告訴你
[00:17:00.000 --> 00:17:03.000]  上帝稱阿伯為義
[00:17:03.000 --> 00:17:05.000]  是因為他的憲制
[00:17:05.000 --> 00:17:08.000]  不是因為他的本性或行為
[00:17:08.000 --> 00:17:10.000]  上帝不是說
[00:17:10.000 --> 00:17:12.000]  我查過你們兩人的黨幹
[00:17:12.000 --> 00:17:14.000]  我查得清清楚楚
[00:17:14.000 --> 00:17:16.000]  我看出你們為人
[00:17:16.000 --> 00:17:17.000]  你是好人阿伯
[00:17:17.000 --> 00:17:18.000]  你是義人
[00:17:18.000 --> 00:17:21.000]  所以我就要閱立你
[00:17:21.000 --> 00:17:23.000]  你是壞人是罪人
[00:17:23.000 --> 00:17:25.000]  所以我不閱立他
[00:17:25.000 --> 00:17:28.000]  這不是聖經所說的
[00:17:28.000 --> 00:17:30.000]  第四節說得很清楚
[00:17:30.000 --> 00:17:32.000]  得義的見證
[00:17:32.000 --> 00:17:34.000]  究竟得義的見證是指甚麼?
[00:17:34.000 --> 00:17:38.000]  是指他因著信所獻上的禮物
[00:17:38.000 --> 00:17:43.000]  所以上帝是因為阿伯所獻的禮物而稱他為義
[00:17:43.000 --> 00:17:45.000]  而不是因為阿伯的為人
[00:17:45.000 --> 00:17:47.000]  及他的本性而稱他為義
[00:17:47.000 --> 00:17:49.000]  事實上聖經說
[00:17:49.000 --> 00:17:51.000]  世上一個義人也沒有
[00:17:51.000 --> 00:17:52.000]  阿伯也是罪人
[00:17:52.000 --> 00:17:54.000]  那個人也是罪人
[00:17:54.000 --> 00:17:58.000]  所以是與他們的行為無關
[00:17:58.000 --> 00:18:01.000]  而是與他的憲制有關
[00:18:01.000 --> 00:18:03.000]  究竟阿伯所獻的祭有甚麼特色
[00:18:03.000 --> 00:18:05.000]  以至可以被稱為義呢?
[00:18:05.000 --> 00:18:09.000]  就好像四章第四節所說
[00:18:09.000 --> 00:18:13.000]  他所獻的是羊群中投生的
[00:18:13.000 --> 00:18:16.000]  是獻上的羔羊
[00:18:16.000 --> 00:18:18.000]  羔羊是動物
[00:18:18.000 --> 00:18:22.000]  在宴祭是要傳言將羊羔獻上
[00:18:22.000 --> 00:18:25.000]  而且是一個有血的動物
[00:18:25.000 --> 00:18:27.000]  在猶太人的觀念裏面
[00:18:27.000 --> 00:18:28.000]  血是代表生命
[00:18:28.000 --> 00:18:31.000]  希伯來書第九章二十二節說得很清楚
[00:18:31.000 --> 00:18:33.000]  若不流血罪不得赦免
[00:18:33.000 --> 00:18:36.000]  尼米基第十七章第十一節說
[00:18:36.000 --> 00:18:38.000]  流血就等於贖罪
[00:18:38.000 --> 00:18:44.000]  所以阿伯獻上羊羔是一種贖罪的表現
[00:18:44.000 --> 00:18:49.000]  我在這裏稍為提一提一個有趣的事件
[00:18:49.000 --> 00:18:53.000]  在中國的古上古歷史裏面
[00:18:53.000 --> 00:18:56.000]  最早期的宗教活動不是占卜
[00:18:56.000 --> 00:18:58.000]  而是獻祭
[00:18:58.000 --> 00:19:00.000]  相傳遺留下來的甲骨文
[00:19:00.000 --> 00:19:07.000]  不少都是獻祭的獸骨
[00:19:07.000 --> 00:19:12.000]  不少在甲骨裏面都提到獻祭和認罪
[00:19:12.000 --> 00:19:15.000]  譬如我們看上帝的帝字
[00:19:15.000 --> 00:19:17.000]  是一個象形文字
[00:19:17.000 --> 00:19:19.000]  下面是一個祭壇
[00:19:19.000 --> 00:19:22.000]  上面一點是一個燕籍賞
[00:19:22.000 --> 00:19:24.000]  傳言獻賞的意思
[00:19:24.000 --> 00:19:26.000]  阿伯的獻祭就是認罪
[00:19:26.000 --> 00:19:28.000]  被越立而稱為義
[00:19:28.000 --> 00:19:30.000]  今天我們要知道
[00:19:30.000 --> 00:19:33.000]  那隻被宰割的羔羊
[00:19:33.000 --> 00:19:36.000]  就是耶穌基督
[00:19:36.000 --> 00:19:38.000]  是因為祂的血
[00:19:38.000 --> 00:19:40.000]  我們的罪得而赦免
[00:19:40.000 --> 00:19:43.000]  是因為信而被稱為義
[00:19:43.000 --> 00:19:46.000]  還有阿伯的獻祭
[00:19:46.000 --> 00:19:48.000]  不單是贖罪祭
[00:19:48.000 --> 00:19:50.000]  而且是一個傳言的獻賞
[00:19:50.000 --> 00:19:53.000]  上帝不是叫你獻羊腩
[00:19:53.000 --> 00:19:55.000]  你獻羊腿
[00:19:55.000 --> 00:19:58.000]  是整隻羊都獻在壇上
[00:19:58.000 --> 00:20:02.000]  那個人不是傳言的獻賞
[00:20:02.000 --> 00:20:06.000]  神今天也叫我們
[00:20:06.000 --> 00:20:08.000]  不是獻賞身外物
[00:20:08.000 --> 00:20:11.000]  而是將我們整個生命都獻賞
[00:20:11.000 --> 00:20:14.000]  就好像羅馬書第十一例一節說
[00:20:14.000 --> 00:20:18.000]  將身體獻賞當作活祭是理所當然的
[00:20:18.000 --> 00:20:20.000]  信是傳言的獻賞
[00:20:20.000 --> 00:20:22.000]  正如你結婚的時候
[00:20:22.000 --> 00:20:27.000]  你不只是一部分才嫁給對方
[00:20:27.000 --> 00:20:28.000]  或者娶了對方
[00:20:28.000 --> 00:20:31.000]  而是你整個生命獻賞
[00:20:31.000 --> 00:20:33.000]  我想到有些人信耶穌
[00:20:33.000 --> 00:20:35.000]  不是傳言獻賞
[00:20:35.000 --> 00:20:37.000]  蘇印培在《則勁》那本書
[00:20:37.000 --> 00:20:38.000]  提到那些基督徒
[00:20:38.000 --> 00:20:39.000]  他就這樣說
[00:20:39.000 --> 00:20:42.000]  你叫我去禮拜堂嗎?我去
[00:20:42.000 --> 00:20:45.000]  你叫我捐錢呢?我也捐
