
[00:00:00.000 --> 00:00:11.000]  在今天這個物質供應非常富裕的世界當中
[00:03:24.200 --> 00:03:25.400]  日照時間短的時候
[00:03:25.400 --> 00:03:28.800]  人吸收維生素D的機會就降低
[00:03:28.800 --> 00:03:31.400]  而當人吸收陽光越少
[00:03:31.400 --> 00:03:34.000]  維生素D就越來越低的時候呢?
[00:03:34.000 --> 00:03:36.000]  如果人吸收陽光越少
[00:03:36.000 --> 00:03:38.200]  維生素D越來越低的時候
[00:03:38.200 --> 00:03:40.600]  不單止你骨質疏鬆
[00:03:40.600 --> 00:03:42.000]  不單止骨質疏鬆
[00:03:42.000 --> 00:03:44.600]  所以女士最緊要醒幾顆了每天
[00:03:44.600 --> 00:03:45.800]  不是幾顆
[00:03:45.800 --> 00:03:47.800]  2000個單位就行了
[00:03:47.800 --> 00:03:49.800]  所以李思敏每天要吃幾顆
[00:03:49.800 --> 00:03:50.600]  不是幾顆
[00:03:50.600 --> 00:03:52.200]  2000毫克就可以了
[00:03:52.200 --> 00:03:55.600]  原來還直接影響到你的情緒
[00:03:55.600 --> 00:03:57.800]  原來還直接影響到你的情緒
[00:03:57.800 --> 00:04:01.400]  人會越來越因為日光短而抑鬱
[00:04:01.400 --> 00:04:05.800]  人會越來越因為日光照短了就會憂鬱
[00:04:05.800 --> 00:04:09.200]  英文叫做blue depression
[00:04:09.200 --> 00:04:11.600]  就是藍色憂鬱時期
[00:04:11.600 --> 00:04:14.400]  英文是等於藍色憂鬱時期
[00:04:14.400 --> 00:04:16.600]  或者大家認識藍色生死戀
[00:04:16.600 --> 00:04:19.000]  都沒有認識藍色憂鬱期
[00:04:19.000 --> 00:04:21.400]  也許你們知道藍色生死戀
[00:04:21.400 --> 00:04:24.000]  也不知道是藍色憂鬱期
[00:04:24.000 --> 00:04:25.400]  但是你留意一下
[00:04:25.400 --> 00:04:27.800]  一入秋的時候就特別多
[00:04:27.800 --> 00:04:29.800]  一進秋天就特別多
[00:04:29.800 --> 00:04:32.200]  我做牧師的確是的
[00:04:32.200 --> 00:04:34.800]  我當牧師也感覺到真的是這樣
[00:04:34.800 --> 00:04:36.600]  不是我覺得我情緒憂鬱
[00:04:36.600 --> 00:04:38.800]  不是我覺得我自己情緒憂鬱
[00:04:38.800 --> 00:04:40.000]  的確特別多
[00:04:40.000 --> 00:04:43.200]  但英子妹有問題都是入秋之後就來了
[00:04:43.200 --> 00:04:45.400]  真的很多地方就沒有問題
[00:04:45.400 --> 00:04:47.400]  進秋以後就來了
[00:04:47.400 --> 00:04:50.000]  或者因為在夏天她沒有空來
[00:04:50.000 --> 00:04:52.000]  她去玩所以沒空來找我
[00:04:52.000 --> 00:04:54.400]  也許是夏天她沒時間她去玩了
[00:04:54.400 --> 00:04:55.600]  所以沒有時間來找我
[00:04:55.600 --> 00:04:57.200]  但根據醫學研究
[00:04:57.200 --> 00:04:59.000]  但是根據醫學原則
[00:04:59.000 --> 00:05:01.400]  原來陽光是直接影響人的情緒
[00:05:01.400 --> 00:05:04.200]  原來陽光是直接影響人的情緒
[00:05:04.200 --> 00:05:06.600]  而且甚至有研究所得
[00:05:06.600 --> 00:05:08.000]  而且還有研究所得
[00:05:08.000 --> 00:05:10.000]  如果一個人曾經試過兩次
[00:05:10.000 --> 00:05:12.400]  或者三次情緒憂鬱的情況之下
[00:05:12.400 --> 00:05:16.200]  如果一個人有兩三次情緒憂鬱的情況下
[00:05:16.200 --> 00:05:17.800]  有缺乏維他命D
[00:05:17.800 --> 00:05:19.200]  在缺乏維生素D
[00:05:19.200 --> 00:05:22.600]  病發的機會是80%至90%
[00:05:22.600 --> 00:05:26.600]  他發病的機會是90%到90%
[00:05:26.600 --> 00:05:28.800]  就是說中硬招的了你一定
[00:05:28.800 --> 00:05:30.600]  就等於是你一定會中招
[00:05:30.600 --> 00:05:32.800]  這個是科學家的研究
[00:05:32.800 --> 00:05:34.200]  這個是科學家的研究
[00:05:34.200 --> 00:05:36.400]  醫學的研究
[00:05:36.400 --> 00:05:38.200]  但我們信耶穌的人
[00:05:38.200 --> 00:05:39.800]  但是我們信耶穌的人
[00:05:39.800 --> 00:05:42.800]  我們不是單純聽這些醫學研究的
[00:05:42.800 --> 00:05:44.800]  我們不是單單聽醫學研究
[00:05:44.800 --> 00:05:47.200]  有沒有留意醫學研究今天說完這樣
[00:05:47.200 --> 00:05:48.800]  明天就反轉說多一次
[00:05:48.800 --> 00:05:51.400]  你沒有留心今天這個醫學說是這樣
[00:05:51.400 --> 00:05:52.800]  明天可能就翻轉來說
[00:05:52.800 --> 00:05:54.400]  於是乎我作為目者的
[00:05:54.400 --> 00:05:57.200]  我就嘗試在聖經找一下
[00:05:57.200 --> 00:05:59.800]  究竟什麼導致到今時今日的人
[00:05:59.800 --> 00:06:01.800]  這麼多情緒病的呢
[00:06:01.800 --> 00:06:02.800]  於是我作為牧師
[00:06:02.800 --> 00:06:04.200]  我就要找在聖經裡面
[00:06:04.200 --> 00:06:06.800]  為什麼什麼原因導致今天那麼多情緒病
[00:06:06.800 --> 00:06:08.000]  原來聖經真的有說
[00:06:08.000 --> 00:06:09.400]  原來聖經真的有說
[00:06:09.400 --> 00:06:10.800]  今天這段聖經有說
[00:06:10.800 --> 00:06:12.600]  今天的這段聖經就有說
[00:06:12.600 --> 00:06:14.400]  這段聖經裡面解釋給我們知道
[00:06:14.400 --> 00:06:15.800]  這段聖經這樣解釋
[00:06:15.800 --> 00:06:17.600]  原來人
[00:06:17.600 --> 00:06:18.800]  為什麼有情緒病
[00:06:18.800 --> 00:06:20.000]  而且越來越嚴重
[00:06:20.000 --> 00:06:22.400]  在一個富裕環境更加嚴重呢
[00:06:22.400 --> 00:06:25.000]  人為什麼會有情緒病
[00:06:25.000 --> 00:06:26.200]  而且越來越嚴重
[00:06:26.200 --> 00:06:28.600]  在一個富裕的環境更加的嚴重呢
[00:06:28.600 --> 00:06:31.200]  就是因為人有一個毛病
[00:06:31.200 --> 00:06:33.200]  就是因為人有一個毛病
[00:06:33.200 --> 00:06:37.200]  就是身在福中不知福
[00:06:37.200 --> 00:06:39.600]  就是身在福中不知福
[00:06:39.600 --> 00:06:42.400]  人在福氣裡面不知足
[00:06:42.400 --> 00:06:44.200]  人在福氣當中不知足
[00:06:44.200 --> 00:06:48.000]  當人越覺得自己擁有的東西越多的時候
[00:06:48.000 --> 00:06:50.600]  當人覺得自己擁有的東西越多的時候
[00:06:50.600 --> 00:06:53.400]  甚至真的擁有以後
[00:06:53.400 --> 00:06:56.400]  他覺得再多的都不能夠滿足他自己
[00:06:56.400 --> 00:06:58.400]  他覺得再多也不能滿足他自己
[00:06:58.400 --> 00:07:01.400]  這個主題在聖經很多地方都提及過
[00:07:01.400 --> 00:07:03.800]  這個主題在聖經很多地方都有提及
[00:07:03.800 --> 00:07:05.000]  譬如肥臘比書
[00:07:05.000 --> 00:07:07.600]  四章十一節至十二節
[00:07:07.600 --> 00:07:10.000]  要告訴我們要知足
[00:07:10.000 --> 00:07:11.200]  要告訴我們要知足
[00:07:11.200 --> 00:07:14.200]  提摩太前書同樣第六章也都說過
[00:07:14.200 --> 00:07:16.200]  提摩太前書同樣第六章也說
[00:07:16.200 --> 00:07:19.800]  知足是使人得大利的原因
[00:07:19.800 --> 00:07:22.400]  知足是使人得大利的原因
[00:07:22.400 --> 00:07:27.600]  聖經甚至在提摩太前書的第六章第八節這樣說
[00:07:27.600 --> 00:07:32.200]  聖經在提摩太前書的第六章第八節這樣說
[00:07:32.200 --> 00:07:34.000]  第六章第八節
[00:07:34.000 --> 00:07:37.400]  他說只要我們有衣有食
[00:07:37.400 --> 00:07:39.600]  我們就應該要知足
[00:07:39.600 --> 00:07:43.600]  只要我們有衣有食就應該知足
[00:07:43.600 --> 00:07:45.000]  很基本的東西
[00:07:45.000 --> 00:07:46.000]  非常基本的東西
[00:07:46.000 --> 00:07:48.200]  有件衣服穿
[00:07:48.200 --> 00:07:49.200]  有得吃
[00:07:49.200 --> 00:07:50.000]  有東西吃
[00:07:50.000 --> 00:07:51.200]  你就應該知足
[00:07:51.200 --> 00:07:52.600]  你就應該知足
[00:07:52.600 --> 00:07:54.800]  但是人是不是真的這麼容易知足呢?
[00:07:54.800 --> 00:07:57.600]  但是人真的是這樣容易知足嗎?
[00:07:57.600 --> 00:08:02.400]  我們發覺當人想擁有一些東西之後
[00:08:02.400 --> 00:08:05.000]  我們發覺當人擁有一些東西以後
[00:08:05.000 --> 00:08:06.400]  他不是心滿意足
[00:08:06.400 --> 00:08:07.400]  他不是心滿意足
[00:08:07.400 --> 00:08:10.200]  而是想更加多這些東西得到
[00:08:10.200 --> 00:08:12.400]  而是想要得到更加的多
[00:08:12.400 --> 00:08:13.600]  於是乎怎麼樣呢?
[00:08:13.600 --> 00:08:18.800]  於是進入了一個不斷去索求得著更多物質的光影
[00:08:18.800 --> 00:08:23.000]  就變成是不斷地去索求得著更加多物質的光影
[00:08:23.000 --> 00:08:26.600]  而不能夠藉著物質去滿足內心的狀態
[00:08:26.600 --> 00:08:30.200]  而不能靠這些物質去滿足內心的狀態
[00:08:30.200 --> 00:08:32.800]  所以我們今天看到這個世界有這樣的現象
[00:08:32.800 --> 00:08:35.400]  所以我們看到今天的世界有這樣的現象
[00:08:35.400 --> 00:08:38.000]  一個人有丈夫有太太去愛惜
[00:08:38.000 --> 00:08:40.400]  一個人有丈夫有太太去愛
[00:08:40.400 --> 00:08:42.200]  於是乎他不滿足
[00:08:42.200 --> 00:08:43.000]  他不滿足
[00:08:43.000 --> 00:08:46.400]  就去找姨媽或者找義工
[00:08:46.400 --> 00:08:51.400]  然後去找二媽或者是找情夫
[00:08:51.400 --> 00:08:54.200]  現在新名叫大哥
[00:08:54.200 --> 00:08:56.200]  大哥,找幾個大哥就行了
[00:08:56.200 --> 00:08:57.000]  現在是這樣
[00:08:57.000 --> 00:08:58.600]  大哥,找大哥
[00:08:58.600 --> 00:09:00.400]  找幾個大哥就可以了
[00:09:00.400 --> 00:09:02.600]  我曾經有個同工跟我說
[00:09:02.600 --> 00:09:05.600]  現在看到家庭輔導真的很慘
[00:09:05.600 --> 00:09:07.400]  有一個同工跟我說
[00:09:07.400 --> 00:09:10.400]  現在這個家庭輔導看得真的很慘
[00:09:10.400 --> 00:09:14.400]  明明他有兄弟姐妹很關心他
[00:09:14.400 --> 00:09:16.400]  去支持他彼此守望
[00:09:16.400 --> 00:09:18.800]  明明這個人他有很多的弟兄姐妹
[00:09:18.800 --> 00:09:20.600]  去關心支持他彼此的所望
[00:09:20.600 --> 00:09:22.600]  他偏偏不找他的兄弟姐妹
[00:09:22.600 --> 00:09:24.600]  要去找那些豬朋狗友
[00:09:24.600 --> 00:09:26.600]  他偏偏不去找他的弟兄姐妹
[00:09:26.600 --> 00:09:28.200]  去找那些豬朋狗友
[00:09:28.200 --> 00:09:29.600]  那些兒女更慘
[00:09:29.600 --> 00:09:31.000]  那些兒女更慘
[00:09:31.000 --> 00:09:32.600]  明明父母很愛惜他
[00:09:32.600 --> 00:09:34.200]  明明父母很愛他們
[00:09:34.200 --> 00:09:36.000]  但是他又偏偏要活像
[00:09:36.000 --> 00:09:38.000]  好像沒有父母這樣的狀態
[00:09:38.000 --> 00:09:39.400]  但是他們偏偏好像活得
[00:09:39.400 --> 00:09:40.800]  像沒有父母那樣的狀態
[00:09:40.800 --> 00:09:42.200]  覺得父母煩
[00:09:42.200 --> 00:09:43.600]  覺得父母煩
[00:09:43.600 --> 00:09:45.800]  他沒有想過父母怎麼煩他
[00:09:45.800 --> 00:09:47.000]  為什麼要煩他
[00:09:47.000 --> 00:09:50.000]  他明明是想父母為什麼要去煩他
[00:09:50.000 --> 00:09:54.000]  而這種狀況甚至有蔓延的能力
[00:09:54.000 --> 00:09:56.400]  這種狀況甚至有蔓延的能力
[00:09:56.400 --> 00:09:58.000]  當只有一個人
[00:09:58.000 --> 00:09:58.800]  只有一個人
[00:09:58.800 --> 00:10:00.200]  陷在這樣的狀態之下
[00:10:00.200 --> 00:10:01.400]  陷在這種狀況之下
[00:10:01.400 --> 00:10:03.000]  他就想其他的人都要變成
[00:10:03.000 --> 00:10:04.000]  好像他那樣
[00:10:04.000 --> 00:10:06.800]  他就想把其他的人變成好像他一樣
[00:10:06.800 --> 00:10:09.000]  因為他不想自己是唯一一個
[00:10:09.000 --> 00:10:10.400]  有缺陷的人
[00:10:10.400 --> 00:10:11.600]  因為他不想自己是一個
[00:10:11.600 --> 00:10:13.200]  唯一的一個有缺陷的人
[00:10:13.200 --> 00:10:16.400]  他想大家一起同坐這條爛船
[00:10:16.400 --> 00:10:18.400]  他想大家一起去坐這條破船
[00:10:18.400 --> 00:10:20.600]  所以大家現在經常都在新聞上看
[00:10:20.600 --> 00:10:22.800]  最擔心的那個就是北韓
[00:10:22.800 --> 00:10:25.400]  所以現在大家看新聞最擔心的就是
[00:10:25.400 --> 00:10:26.600]  韓國瑜
[00:10:26.600 --> 00:10:27.800]  那個胖子
[00:10:27.800 --> 00:10:29.000]  那個胖子
[00:10:29.000 --> 00:10:31.600]  胖子想幹什麼
[00:10:31.600 --> 00:10:33.800]  胖子現在其實只有一個心態
[00:10:33.800 --> 00:10:35.400]  其實他只有一個心態
[00:10:35.400 --> 00:10:37.200]  就是全軍覆沒
[00:10:37.200 --> 00:10:38.400]  你死我都死
[00:10:38.400 --> 00:10:40.000]  就是船軍覆沒
[00:10:40.000 --> 00:10:41.200]  你死我也死
[00:10:41.200 --> 00:10:43.400]  你要我死我就抱著你一起死
[00:10:43.400 --> 00:10:45.400]  你要我死我就抱著你一起死
[00:10:45.400 --> 00:10:48.400]  這些思維就變成很扭曲的狀態
[00:10:48.400 --> 00:10:51.200]  這種思維變成一個非常扭曲的狀態
[00:10:51.200 --> 00:10:55.000]  而如果這個狀態跌入了一個群體裡面
[00:10:55.000 --> 00:10:57.000]  而這種狀態掉入到一個群體裡面
[00:10:57.000 --> 00:11:01.000]  而這個群體裡面有些人是有財富一點的話
[00:11:01.000 --> 00:11:04.000]  而這個群體當中有些人是有財富一點的話
[00:11:04.000 --> 00:11:05.800]  而他們的生命沒有改變過
[00:11:05.800 --> 00:11:07.200]  而他們的生命沒有改變
[00:11:07.200 --> 00:11:09.000]  而這個群體叫做教會
[00:11:09.000 --> 00:11:10.400]  這個群體叫做教會
[00:11:10.400 --> 00:11:15.200]  他們這種蔓延就會慢慢滲透蠶食教會的狀況
[00:11:15.200 --> 00:11:18.400]  他們就會慢慢滲透蠶食教會這種狀況
[00:11:18.400 --> 00:11:21.000]  當他們的心靈得不到滿足的時候
[00:11:21.000 --> 00:11:22.600]  當他們的心靈得不到滿足的時候
[00:11:22.600 --> 00:11:25.600]  他們的心裡面就會生出更多的私慾
[00:11:25.600 --> 00:11:28.000]  他們的心裡面就會生出更多的私慾
[00:11:28.000 --> 00:11:30.000]  希望你和我都一樣
[00:11:30.000 --> 00:11:31.600]  希望你和我都一樣
[00:11:31.600 --> 00:11:33.000]  要不然我就剝削你
[00:11:33.000 --> 00:11:34.600]  要不然我就剝削你
[00:11:34.600 --> 00:11:36.600]  要不然你就和我同歸於盡
[00:11:36.600 --> 00:11:38.400]  要不然你就和我同歸於盡
[00:11:38.400 --> 00:11:40.600]  而聖經正正在亞哥書中
[00:11:40.600 --> 00:11:45.000]  描述了這個狀態在他的修信人當中
[00:11:45.000 --> 00:11:49.800]  亞哥書正在描述這種狀態在他的修信人當中
[00:11:49.800 --> 00:11:51.400]  在他們的群體裡面
[00:11:51.400 --> 00:11:54.800]  在第一章我們已經知道有些人是特別有錢的
[00:11:54.800 --> 00:11:57.800]  在亞哥書中第一章的第九節至十一節已經描述過了
[00:11:57.800 --> 00:12:01.600]  在亞哥書中第一章的第九節至十一節已經描述過了
[00:12:01.600 --> 00:12:05.200]  在亞哥書中第一章的第一章九到十一節已經描述過了
[00:12:05.200 --> 00:12:08.800]  在亞哥書中第一章九到十一節已經描述過了
[00:12:08.800 --> 00:12:13.000]  而在剛剛我們所讀過的第四章裡面
[00:12:13.000 --> 00:12:15.000]  而在剛剛我們所讀過的第四章裡面
[00:12:15.000 --> 00:12:18.600]  我現在看到這些人開始有些私慾在他們裡面
[00:12:18.600 --> 00:12:22.200]  甚至變成一些紛爭、濕度
[00:12:22.200 --> 00:12:24.400]  我們看到這些人在他們當中有私慾
[00:12:24.400 --> 00:12:26.600]  甚至變成一些紛爭、濕度
[00:12:26.600 --> 00:12:28.800]  而他們在這樣的狀態希望怎麼樣?
[00:12:28.800 --> 00:12:30.600]  要麼就剝削別人
[00:12:30.600 --> 00:12:33.600]  他們在這種狀況希望要不然要剝削人家
[00:12:33.600 --> 00:12:36.800]  要麼就甚至全部人都受害
[00:12:36.800 --> 00:12:38.400]  要不然全部人一起受害
[00:12:38.400 --> 00:12:41.000]  聖經的作者亞哥很清楚
[00:12:41.000 --> 00:12:42.400]  亞哥非常的清楚
[00:12:42.400 --> 00:12:44.200]  於是乎在接下來這段經文
[00:12:44.200 --> 00:12:46.600]  從第四章十三節
[00:12:46.600 --> 00:12:49.800]  在接下來的這段經文在四章的十三節
[00:12:49.800 --> 00:12:51.400]  至到第五章的第六節
[00:12:51.400 --> 00:12:53.000]  至到第五章的第六節
[00:12:53.000 --> 00:12:58.400]  就要處理這個人在富裕狀態之下的扭曲狀態
[00:12:58.400 --> 00:13:02.400]  就是要處理人在富裕狀態底下的扭曲的心態
[00:13:02.400 --> 00:13:04.400]  針對教會當時的問題
[00:13:04.400 --> 00:13:06.200]  針對教會當時的問題
[00:13:06.200 --> 00:13:07.600]  去好好地處理
[00:13:07.600 --> 00:13:09.000]  去好好地處理
[00:13:09.000 --> 00:13:13.000]  希望藉此能夠幫助這個群體能夠扭轉過來
[00:13:13.000 --> 00:13:15.600]  希望可以把這個群體扭轉過來
[00:13:15.600 --> 00:13:18.000]  重新窺入到上帝那份的心腸
[00:13:18.000 --> 00:13:20.200]  重新歸入到上帝的心腸
[00:13:20.200 --> 00:13:21.600]  怎樣才能夠扭轉呢?
[00:13:21.600 --> 00:13:22.600]  怎樣才能扭轉呢?
[00:13:22.600 --> 00:13:23.400]  很難
[00:13:23.400 --> 00:13:24.000]  非常的難
[00:13:24.000 --> 00:13:24.600]  很難
[00:13:24.600 --> 00:13:26.000]  很難
[00:13:26.000 --> 00:13:27.000]  一般的人
[00:13:27.000 --> 00:13:27.400]  一般的人
[00:13:27.400 --> 00:13:28.800]  看到一個人錯
[00:13:28.800 --> 00:13:31.000]  看到一個人錯
[00:13:31.000 --> 00:13:33.000]  最簡單的方法就是懲罰他
[00:13:33.000 --> 00:13:35.000]  最簡單的方法就是懲罰他
[00:13:35.000 --> 00:13:36.000]  好像主人學一樣
[00:13:36.000 --> 00:13:37.600]  你們兩個聊天要伐棋
[00:13:37.600 --> 00:13:38.600]  好像主理學
[00:13:38.600 --> 00:13:39.600]  你們兩個在講話
[00:13:39.600 --> 00:13:40.600]  就是要罰站
[00:13:40.600 --> 00:13:41.400]  是不是這樣?
[00:13:41.400 --> 00:13:43.000]  那是不是有效呢?
[00:13:43.000 --> 00:13:44.000]  這樣子有效嗎?
[00:13:44.000 --> 00:13:46.000]  《雅各書》的作者雅各
[00:13:46.000 --> 00:13:47.000]  《雅各書》的作者雅各
[00:13:47.000 --> 00:13:47.800]  他明白
[00:13:47.800 --> 00:13:48.600]  他明白
[00:13:48.600 --> 00:13:49.800]  要改變一個人
[00:13:49.800 --> 00:13:51.400]  要改變一個人
[00:13:51.400 --> 00:13:53.800]  不能夠用懲罰的方式
[00:13:53.800 --> 00:13:55.800]  就可以一定改變到那個人
[00:13:55.800 --> 00:13:57.400]  用懲罰的方式
[00:13:57.400 --> 00:13:59.400]  不一定真的能改變這個人
[00:13:59.400 --> 00:14:01.600]  反而更有效的方法
[00:14:01.600 --> 00:14:03.800]  去扭轉一個人的罪
[00:14:03.800 --> 00:14:05.800]  或者去改過的話
[00:14:05.800 --> 00:14:07.800]  反而更有效的方法
[00:14:07.800 --> 00:14:09.200]  扭轉這個人的罪
[00:14:09.200 --> 00:14:09.800]  或者是改過的話
[00:14:09.800 --> 00:14:11.800]  就是要讓那個犯錯的人
[00:14:11.800 --> 00:14:13.200]  就是要讓那個犯錯的人
[00:14:13.200 --> 00:14:15.400]  他自己明白他的問題在哪裡
[00:14:15.400 --> 00:14:16.800]  他自己明白他的問題在哪裡
[00:14:16.800 --> 00:14:18.200]  所以今天我們看這段聖經
[00:14:18.200 --> 00:14:19.200]  所以今天我們看這段聖經
[00:14:19.200 --> 00:14:21.200]  作者就一連串的說話
[00:14:21.200 --> 00:14:23.200]  作者就一連串的說話
[00:14:23.200 --> 00:14:27.600]  希望挑起這一班有問題的信徒
[00:14:27.600 --> 00:14:30.400]  希望挑起這一班有問題的信徒
[00:14:30.400 --> 00:14:32.800]  從而去糾正他們的錯誤
[00:14:32.800 --> 00:14:34.600]  從而去糾正他們的錯誤
[00:14:34.600 --> 00:14:35.600]  讓我們逐一來看
[00:14:35.600 --> 00:14:36.400]  我們分兩部分
[00:14:36.400 --> 00:14:39.200]  第一部分是從第四章十三節至十七節
[00:14:39.200 --> 00:14:40.800]  我們分兩部分
[00:14:40.800 --> 00:14:44.600]  第一部分是四章的十三到十七節
[00:14:44.600 --> 00:14:45.600]  作者雅各
[00:14:45.600 --> 00:14:48.200]  他向著一班張狂無知的人
[00:14:48.200 --> 00:14:50.200]  作出一個規勸
[00:14:50.200 --> 00:14:53.000]  作者雅各向著一班張狂無知的人
[00:14:53.000 --> 00:14:54.400]  作出一個規勸
[00:14:54.400 --> 00:14:55.600]  而到了第五章的時候
[00:14:55.600 --> 00:14:56.600]  就介紹給我們知道
[00:14:56.600 --> 00:14:58.800]  這班張狂的人是怎麼樣
[00:14:58.800 --> 00:15:01.200]  而第五章就介紹我們這班張狂的人
[00:15:01.200 --> 00:15:01.800]  是怎麼樣
[00:15:01.800 --> 00:15:03.400]  是一班富足的人
[00:15:03.400 --> 00:15:05.400]  是一班富足的信徒
[00:15:05.400 --> 00:15:06.400]  是一班富足的信徒
[00:15:06.400 --> 00:15:07.600]  好 我們先看第一部分
[00:15:07.600 --> 00:15:08.400]  我們打開聖經
[00:15:08.400 --> 00:15:11.800]  我們一起讀第四章十三至十七節
[00:15:11.800 --> 00:15:12.800]  我們先看第一部分
[00:15:12.800 --> 00:15:14.000]  打開聖經我們一起讀
