
[00:00:00.000 --> 00:00:05.200]  各位電影姐妹各位朋友你們好
[00:05:47.800 --> 00:05:49.800]  描繪得非常淒厲
[00:05:49.800 --> 00:05:53.800]  歲母陰陽吹短景
[00:05:53.800 --> 00:05:56.800]  天涯相說齊寒宵
[00:05:56.800 --> 00:06:00.800]  五間古國聲碑藏
[00:06:00.800 --> 00:06:03.800]  三合聲何影動搖
[00:06:03.800 --> 00:06:06.800]  野哭幾家問戰乏
[00:06:06.800 --> 00:06:09.800]  而歌掃處起如潮
[00:06:09.800 --> 00:06:11.800]  臥龍躍馬中黃土
[00:06:11.800 --> 00:06:14.800]  人事音書萬席鳥
[00:06:14.800 --> 00:06:17.800]  所謂歲母陰陽吹短景
[00:06:17.800 --> 00:06:21.800]  在年終的時候覺得光陰很發脆
[00:06:21.800 --> 00:06:25.800]  又一年來得快去得快
[00:06:25.800 --> 00:06:27.800]  天涯就是天的終結
[00:06:27.800 --> 00:06:31.800]  天兵的雪在天涯的寒夜已經終止
[00:06:31.800 --> 00:06:34.800]  這正是天涯相說齊寒宵
[00:06:34.800 --> 00:06:36.800]  不單止是這樣
[00:06:36.800 --> 00:06:39.800]  最悲慘的是夜之中
[00:06:39.800 --> 00:06:41.800]  午間時分
[00:06:41.800 --> 00:06:44.800]  軍中的戰鼓之聲又起
[00:06:44.800 --> 00:06:48.800]  配上三合急流的水聲特別悲壯
[00:06:48.800 --> 00:06:50.800]  而更慘的
[00:06:50.800 --> 00:06:52.800]  都是戰乏之聲一到
[00:06:52.800 --> 00:06:54.800]  人的生命就終結
[00:06:54.800 --> 00:06:57.800]  無論你是臥龍先生諸葛亮
[00:06:57.800 --> 00:07:00.800]  或是躍馬稱帝的公孫術
[00:07:00.800 --> 00:07:03.800]  須是一時英雄浩劫
[00:07:03.800 --> 00:07:05.800]  還不是終於黃土
[00:07:05.800 --> 00:07:09.800]  這就是所謂臥龍躍馬中黃土
[00:07:09.800 --> 00:07:12.800]  人事音書萬席鳥
[00:07:12.800 --> 00:07:15.800]  這首詩就像喪鐘敲響了
[00:07:15.800 --> 00:07:17.800]  堪言一聲
[00:07:17.800 --> 00:07:19.800]  全盤歸於靜寂
[00:07:19.800 --> 00:07:24.800]  又淒慘又神秘又壯麗
[00:07:24.800 --> 00:07:28.800]  這就是中國文字的鐘的意思
[00:07:28.800 --> 00:07:30.800]  但我們看回聖經
[00:07:30.800 --> 00:07:33.800]  聖經是由希臘文寫成的
[00:07:33.800 --> 00:07:35.800]  希臘文的字叫TALOS
[00:07:35.800 --> 00:07:38.800]  就完全比我們那幅不同的圖畫
[00:07:38.800 --> 00:07:42.800]  這字在西約聖經中有42字之多
[00:07:42.800 --> 00:07:44.800]  其中有不少是指世界的末了
[00:07:44.800 --> 00:07:46.800]  比如馬大方24章6節
[00:07:46.800 --> 00:07:47.800]  14節
[00:07:47.800 --> 00:07:49.800]  馬大方13章13節
[00:07:49.800 --> 00:07:51.800]  路加分21章9節
[00:07:51.800 --> 00:07:54.800]  聖經每7節就有一節提及世界末日
[00:07:54.800 --> 00:07:56.800]  和耶穌的再來
[00:07:56.800 --> 00:07:57.800]  對基督徒來說
[00:07:57.800 --> 00:08:00.800]  TALOS並不像中國人的鐘
[00:08:00.800 --> 00:08:03.800]  沒有盼望沒有前途沒有希望
[00:08:03.800 --> 00:08:06.800]  因為隨著世界之末就是新天新地
[00:08:06.800 --> 00:08:09.800]  隨著救人之終就是新人之始
[00:08:09.800 --> 00:08:12.800]  隨著死亡就是復活和永生
[00:08:12.800 --> 00:08:16.800]  這字不是帶給人傷感和悲哀
[00:08:16.800 --> 00:08:19.800]  而是帶給人活血的盼望和生命力
[00:08:19.800 --> 00:08:23.800]  就如保羅在哥林多後書第4章16-18節說
[00:08:23.800 --> 00:08:25.800]  所以我們不喪膽
[00:08:25.800 --> 00:08:29.800]  內體雖然委懷內心卻一天生似一天
[00:08:29.800 --> 00:08:31.800]  我們借至暫至輕的苦楚
[00:08:31.800 --> 00:08:35.800]  要為我們成就極重無比永遠的榮耀
[00:08:35.800 --> 00:08:37.800]  原來我們不是顧念所見的
[00:08:37.800 --> 00:08:39.800]  乃是顧念所不見的
[00:08:39.800 --> 00:08:42.800]  因為所見的是暫時的
[00:08:42.800 --> 00:08:44.800]  所不見的是永遠的
[00:08:45.800 --> 00:08:47.800]  我們想到過去一年
[00:08:47.800 --> 00:08:49.800]  2025年
[00:08:49.800 --> 00:08:54.800]  用火紅的一年來形容2025年
[00:08:54.800 --> 00:08:57.800]  雖不中亦不遠矣
[00:08:57.800 --> 00:09:00.800]  首先我們想到火災的問題
[00:09:00.800 --> 00:09:02.800]  在美國有洛杉磯大火
[00:09:02.800 --> 00:09:08.800]  2025年1月洛杉磯縣發生毀滅性的野火
[00:09:08.800 --> 00:09:10.800]  造成31人直至死亡
[00:09:10.800 --> 00:09:16.800]  但黑爾辛基大學公共衛生學院的一項新的研究表明
[00:09:16.800 --> 00:09:22.800]  實際死亡人數幾乎是官方數據的15倍之多
[00:09:22.800 --> 00:09:28.800]  這項研究發表在美國醫學會雜誌JAMA上
[00:09:28.800 --> 00:09:32.800]  估計1月5日至2月1日期間
[00:09:32.800 --> 00:09:35.800]  洛杉磯縣超壓的大火中
[00:09:35.800 --> 00:09:38.800]  死亡人數約440人
[00:09:38.800 --> 00:09:42.800]  成為加州歷史中最嚴重災害之一
[00:09:42.800 --> 00:09:47.800]  其中以太平洋柏拉塞茲的柏拉塞茲大火
[00:09:47.800 --> 00:09:52.800]  和阿爾塔迪納的伊頓大火
[00:09:52.800 --> 00:09:57.800]  加起來這兩場規模最大的火災迅速蔓延
[00:09:57.800 --> 00:10:01.800]  過火面積超過5萬英畝
[00:10:01.800 --> 00:10:06.800]  摧毀了近1.6萬戶的民宅和商舖
[00:10:06.800 --> 00:10:10.800]  最終在1月31日完全被撲滅
[00:10:10.800 --> 00:10:15.800]  我女兒有一位同事親眼見到自己的房屋
[00:10:15.800 --> 00:10:19.800]  在幾分鐘之內就被完全被燒毀
[00:10:19.800 --> 00:10:23.800]  他們一家能夠保存生命已經是一個大奇蹟
[00:10:23.800 --> 00:10:30.800]  2025年底香港大埔區雲福縣七座大廈被火焚毀
[00:10:30.800 --> 00:10:34.800]  官方聲稱死了160人
[00:10:34.800 --> 00:10:39.800]  民間估計被燒死超過1000人
[00:10:39.800 --> 00:10:42.800]  對我來說我是大埔長大
[00:10:42.800 --> 00:10:45.800]  雲福縣旁邊就是大埔浸信會
[00:10:45.800 --> 00:10:47.800]  也是我受浸的教會
[00:10:47.800 --> 00:10:53.800]  這場大火帶給我有極大的惋惜和憤怒
[00:10:53.800 --> 00:10:56.800]  其實不只是天災
[00:10:56.800 --> 00:10:59.800]  大部分都是人禍
[00:10:59.800 --> 00:11:01.800]  除了火災之外
[00:11:01.800 --> 00:11:04.800]  2025年也是火拼的年代
[00:11:04.800 --> 00:11:08.800]  俄羅斯和烏克蘭的戰爭已經打了好幾年
[00:11:08.800 --> 00:11:11.800]  目前也沒有停止的跡象
[00:11:11.800 --> 00:11:15.800]  每星期死亡人數數以千計
[00:11:15.800 --> 00:11:17.800]  為了什麼呢?
[00:11:17.800 --> 00:11:20.800]  以巴雖然停火了
[00:11:20.800 --> 00:11:23.800]  但這個爛攤局面又如何收拾呢?
[00:11:23.800 --> 00:11:25.800]  不單止如此
[00:11:25.800 --> 00:11:27.800]  這個世界好像瘋狂了一樣
[00:11:27.800 --> 00:11:30.800]  每日所見的屠殺、暗殺、槍殺
[00:11:30.800 --> 00:11:32.800]  充滿了暴力仇恨
[00:11:32.800 --> 00:11:36.800]  2025年真的好像一個火紅的年代
[00:11:36.800 --> 00:11:37.800]  不單止如此
[00:11:37.800 --> 00:11:39.800]  這個世界好像很虛偽的世界
[00:11:39.800 --> 00:11:42.800]  很多時候都搞不清楚傳媒所說的
[00:11:42.800 --> 00:11:44.800]  是真還是假
[00:11:44.800 --> 00:11:49.800]  我想到許冠傑在70年所唱的那首《浪子心聲》
[00:11:49.800 --> 00:11:52.800]  原來這個火紅的現狀
[00:11:52.800 --> 00:11:56.800]  並非2025年獨有
[00:11:56.800 --> 00:11:58.800]  在香港的70年代
[00:11:58.800 --> 00:12:01.800]  Sam也已經唱了出來
[00:12:01.800 --> 00:12:03.800]  其實我們讀歷史的人
[00:12:03.800 --> 00:12:06.800]  怎會不知道這是人類歷史的寫照呢?
[00:12:06.800 --> 00:12:08.800]  聖經告訴我們
[00:12:08.800 --> 00:12:09.800]  我們都是罪人
[00:12:09.800 --> 00:12:11.800]  在日剛之下並無身事
[00:12:11.800 --> 00:12:13.800]  今天我們要從聖經的角度去看看
[00:12:13.800 --> 00:12:16.800]  究竟我們活在一個什麼的世代呢?
[00:12:16.800 --> 00:12:19.800]  《道家分析》第十二章49-59節
[00:12:19.800 --> 00:12:21.800]  有一段非常有趣的經文
[00:12:21.800 --> 00:12:25.800]  讓我們一起詳細去研讀一下
[00:12:25.800 --> 00:12:27.800]  第一
[00:12:27.800 --> 00:12:29.800]  分裂與相爭
[00:12:29.800 --> 00:12:31.800]  49-53節
[00:12:31.800 --> 00:12:34.800]  聖經說:我來是要把火雕在地上
[00:12:34.800 --> 00:12:36.800]  假如已經燒起來
[00:12:36.800 --> 00:12:39.800]  不也是我所希望的嗎?
[00:12:39.800 --> 00:12:42.800]  我有當受的洗還沒有洗?
[00:12:42.800 --> 00:12:44.800]  在這是完成之時
[00:12:44.800 --> 00:12:46.800]  我是多麼地挑剔
[00:12:46.800 --> 00:12:49.800]  你們以為我來是要使地上太平嗎?
[00:12:49.800 --> 00:12:53.800]  不,我告訴你們是使人紛爭
[00:12:53.800 --> 00:12:56.800]  從今以後一家五個人將要紛爭
[00:12:56.800 --> 00:12:58.800]  三個和兩個相爭
[00:12:58.800 --> 00:13:00.800]  兩個和三個相爭
[00:13:00.800 --> 00:13:02.800]  父親與兒子相爭
[00:13:02.800 --> 00:13:04.800]  兒子與父親相爭
[00:13:04.800 --> 00:13:05.800]  母親與女兒相爭
[00:13:05.800 --> 00:13:07.800]  女兒與母親相爭
[00:13:07.800 --> 00:13:09.800]  婆婆與媳婦相爭
[00:13:09.800 --> 00:13:11.800]  媳婦與婆婆相爭
[00:13:11.800 --> 00:13:14.800]  這段經文裡講的三樣東西
[00:13:14.800 --> 00:13:15.800]  第一
[00:13:15.800 --> 00:13:19.800]  我來是要把火降在地上
[00:13:19.800 --> 00:13:22.800]  耶穌說:我來是要把火降在地上
[00:13:22.800 --> 00:13:23.800]  這是第一樣
[00:13:23.800 --> 00:13:24.800]  第二樣
[00:13:24.800 --> 00:13:28.800]  我有當受的洗還沒有成就
[00:13:28.800 --> 00:13:29.800]  第三
[00:13:29.800 --> 00:13:31.800]  家庭成員彼此相爭
[00:13:31.800 --> 00:13:35.800]  父與子母與女婆與媳婦彼此相爭
[00:13:35.800 --> 00:13:38.800]  表面上看來三件事沒有什麼關聯
[00:13:38.800 --> 00:13:40.800]  怎麼把它們連在一起
[00:13:40.800 --> 00:13:42.800]  好像有點不倫不類
[00:13:42.800 --> 00:13:44.800]  你再詳細來看
[00:13:44.800 --> 00:13:50.800]  三件事都是和時間和審判有極大的關聯
[00:13:50.800 --> 00:13:52.800]  首先我們看時間方面
[00:13:52.800 --> 00:13:54.800]  把火降在地上
[00:13:54.800 --> 00:13:56.800]  這件事很明顯並未發生
[00:13:56.800 --> 00:13:58.800]  是屬將來的
[00:13:58.800 --> 00:14:00.800]  所以耶穌說:假如已經燒起來
[00:14:00.800 --> 00:14:03.800]  不也是我所希望的嗎?
[00:14:03.800 --> 00:14:04.800]  換句話說
[00:14:04.800 --> 00:14:06.800]  這件事還沒有發生
[00:14:06.800 --> 00:14:11.800]  但耶穌是很想很想能夠早日發生
[00:14:11.800 --> 00:14:13.800]  這是第一件事
[00:14:13.800 --> 00:14:15.800]  其次就是受洗
[00:14:15.800 --> 00:14:18.800]  同樣也是屬於將來發生的事
[00:14:18.800 --> 00:14:21.800]  但和第一件事把火降在地上
[00:14:21.800 --> 00:14:23.800]  這件事有所不同
[00:14:23.800 --> 00:14:25.800]  前者是不知何時的將來
[00:14:25.800 --> 00:14:27.800]  可能是遙遠的未來
[00:14:27.800 --> 00:14:30.800]  但受洗這件事不是距離很遠
[00:14:30.800 --> 00:14:34.800]  所以耶穌說:我有當受的洗還沒有洗
[00:14:34.800 --> 00:14:38.800]  這件事完成之前我是多麼的焦急
[00:14:38.800 --> 00:14:39.800]  所以我們可以說
[00:14:39.800 --> 00:14:42.800]  這不是很久之後才發生
[00:14:42.800 --> 00:14:45.800]  很快就完成了
[00:14:45.800 --> 00:14:48.800]  第一是耶穌極盼望會實現
[00:14:48.800 --> 00:14:50.800]  但不知何時
[00:14:50.800 --> 00:14:52.800]  可能很久
[00:14:52.800 --> 00:14:56.800]  第二是耶穌很心急等候完成
[00:14:56.800 --> 00:14:59.800]  最後輪到雙僧這件事
[00:14:59.800 --> 00:15:01.800]  發生在現在
[00:15:01.800 --> 00:15:03.800]  雖然經文形容將來式
[00:15:03.800 --> 00:15:06.800]  希臘文的asotai
[00:15:06.800 --> 00:15:07.800]  是future tense
[00:15:07.800 --> 00:15:09.800]  但它是立即要發生
[00:15:09.800 --> 00:15:11.800]  所以耶穌說:從今以後
[00:15:11.800 --> 00:15:13.800]  即是從現在開始
[00:15:13.800 --> 00:15:18.800]  這件事和耶穌的來有密切關係
[00:15:18.800 --> 00:15:20.800]  我們看看這三件事
[00:15:20.800 --> 00:15:22.800]  究竟三件事是什麼意思呢?
[00:15:22.800 --> 00:15:23.800]  我們看另外一件事
[00:15:23.800 --> 00:15:24.800]  就是審判
[00:15:24.800 --> 00:15:27.800]  三件事都和審判有關係
[00:15:27.800 --> 00:15:30.800]  我們看看49字
[00:15:30.800 --> 00:15:33.800]  我來時要把火雕在地上
[00:15:33.800 --> 00:15:36.800]  假如已經燒起來
[00:15:36.800 --> 00:15:38.800]  不也是我所希望的嗎?
[00:15:38.800 --> 00:15:41.800]  火是象徵神的審判
[00:15:41.800 --> 00:15:43.800]  在猶太人觀念裡
[00:15:43.800 --> 00:15:47.800]  彌創亞的目的就是審判
[00:15:47.800 --> 00:15:49.800]  例如馬拉基斯特死了
[00:15:49.800 --> 00:15:51.800]  就很清楚描述末世的情
[00:15:51.800 --> 00:15:54.800]  萬君子耳說:那日臨近
[00:15:54.800 --> 00:15:56.800]  誓而燒了的火爐
[00:15:56.800 --> 00:15:58.800]  犯狂惡的和行惡的人
[00:15:58.800 --> 00:16:00.800]  必如碎階
[00:16:00.800 --> 00:16:02.800]  在那日必被燒盡
[00:16:02.800 --> 00:16:05.800]  根本之條一無全留
[00:16:05.800 --> 00:16:08.800]  那日就是指彌創亞來臨的那天
[00:16:08.800 --> 00:16:10.800]  也稱為主的日子
[00:16:10.800 --> 00:16:12.800]  所以耶穌在第49字說
[00:16:12.800 --> 00:16:14.800]  我來時要把火雕在地上
[00:16:14.800 --> 00:16:17.800]  耶穌來就是要審判這個世界
[00:16:17.800 --> 00:16:19.800]  但奇怪的是
[00:16:19.800 --> 00:16:21.800]  這還沒有發生
[00:16:21.800 --> 00:16:23.800]  耶穌豈不是彌創亞
[00:16:23.800 --> 00:16:25.800]  祂現在豈不是來了嗎?
[00:16:25.800 --> 00:16:28.800]  祂自己也很想這件事發生
[00:16:28.800 --> 00:16:30.800]  但事實上還沒有發生
[00:16:30.800 --> 00:16:31.800]  屬於將來的事
[00:16:31.800 --> 00:16:34.800]  好像有些貨不對辦
[00:16:34.800 --> 00:16:36.800]  我們看看理由是什麼
[00:16:36.800 --> 00:16:38.800]  第二個理由就是
[00:16:38.800 --> 00:16:40.800]  耶穌基督接著說的第二件事
[00:16:40.800 --> 00:16:44.800]  我有當受的洗還沒有洗
[00:16:44.800 --> 00:16:46.800]  在這件事完成之前
[00:16:46.800 --> 00:16:48.800]  我是多麼地焦急
[00:16:48.800 --> 00:16:50.800]  這是什麼意思呢?
[00:16:50.800 --> 00:16:52.800]  這時候耶穌豈不是已經受了
[00:16:52.800 --> 00:16:54.800]  施洗約翰的洗嗎?
[00:16:54.800 --> 00:16:56.800]  路加福音第三章21字已經說了
[00:16:56.800 --> 00:16:58.800]  但如果你看看
[00:16:58.800 --> 00:17:00.800]  馬克福音第十章38字
[00:17:00.800 --> 00:17:02.800]  我們就知道耶穌說的洗禮
[00:17:02.800 --> 00:17:04.800]  不是指約翰的洗禮
[00:17:04.800 --> 00:17:06.800]  是指耶穌的死
[00:17:06.800 --> 00:17:08.800]  馬克福音第十章38說
[00:17:08.800 --> 00:17:10.800]  耶穌受的洗
[00:17:10.800 --> 00:17:12.800]  就是指耶穌所喝的杯
[00:17:12.800 --> 00:17:15.800]  也就是指耶穌基督的受死
[00:17:15.800 --> 00:17:17.800]  釘十字架這件事
[00:17:17.800 --> 00:17:19.800]  就是這個受洗
[00:17:19.800 --> 00:17:22.800]  這是耶穌完成救贖必須承受
[00:17:22.800 --> 00:17:25.800]  也是父神給他的召命
[00:17:25.800 --> 00:17:27.800]  他何等渴望和心急
[00:17:27.800 --> 00:17:29.800]  去完成這個使命
[00:17:29.800 --> 00:17:31.800]  所以我們可以看到
[00:17:31.800 --> 00:17:33.800]  耶穌第一次來到世上
[00:17:33.800 --> 00:17:35.800]  並非要執行審判
[00:17:35.800 --> 00:17:37.800]  而是為了我們這些罪人
[00:17:37.800 --> 00:17:39.800]  承受了這個審判
[00:17:39.800 --> 00:17:41.800]  完成這個救贖
[00:17:41.800 --> 00:17:43.800]  他被釘在十字架上
[00:17:43.800 --> 00:17:45.800]  為我們罪受死
[00:17:45.800 --> 00:17:47.800]  直到耶穌第二次來世
[00:17:47.800 --> 00:17:49.800]  他才執行審判
[00:17:49.800 --> 00:17:51.800]  所以我們可以看到
[00:17:51.800 --> 00:17:53.800]  耶穌和猶太人的看法有些不同
[00:17:53.800 --> 00:17:55.800]  約翰的看法就好像代表猶太人的看法
[00:17:55.800 --> 00:17:57.800]  傳統的看法
[00:17:57.800 --> 00:17:59.800]  以為尼沙拉來世的時候
[00:17:59.800 --> 00:18:01.800]  又請求又私人審判
[00:18:01.800 --> 00:18:03.800]  就好像火降臨一樣
[00:18:03.800 --> 00:18:07.800]  所以約翰在路加班第三章傳道的時候
[00:18:07.800 --> 00:18:09.800]  他的信息就很清楚了
[00:18:09.800 --> 00:18:11.800]  他的焦點就在審判
[00:18:11.800 --> 00:18:13.800]  所以他說
[00:18:13.800 --> 00:18:15.800]  現在斧頭已經放在樹根上
[00:18:15.800 --> 00:18:17.800]  所有不潔果子的樹
[00:18:17.800 --> 00:18:19.800]  都要砍下來
[00:18:19.800 --> 00:18:21.800]  所以我們可以看到
[00:18:21.800 --> 00:18:23.800]  雕在火裡
[00:18:23.800 --> 00:18:25.800]  路加班第三章十九節
[00:18:25.800 --> 00:18:27.800]  在約翰的講道裡
[00:18:27.800 --> 00:18:29.800]  是很重視上帝的審判
[00:18:29.800 --> 00:18:31.800]  就好像有些人
[00:18:31.800 --> 00:18:33.800]  以為主的日子
[00:18:33.800 --> 00:18:35.800]  尼沙拉降臨
[00:18:35.800 --> 00:18:37.800]  就是審判日子
[00:18:37.800 --> 00:18:39.800]  但是你看看
[00:18:39.800 --> 00:18:41.800]  耶穌所說的就不同了
[00:18:41.800 --> 00:18:43.800]  他的重點不是審判
[00:18:43.800 --> 00:18:45.800]  而是請求
[00:18:45.800 --> 00:18:47.800]  釋放
[00:18:47.800 --> 00:18:49.800]  所以在路加班第四章的講道
