
[00:00:00.000 --> 00:00:02.780]  各位頂智會 早安
[00:03:59.960 --> 00:04:01.960]  兩個性質是不相同的
[00:04:01.960 --> 00:04:03.960]  雖然在聖靈裡祈禱
[00:04:03.960 --> 00:04:05.960]  是另外一個真理我們需要探討
[00:04:05.960 --> 00:04:07.960]  不過我們今天集中看
[00:04:07.960 --> 00:04:10.960]  我們怎樣可以在聖靈裡祈禱
[00:04:10.960 --> 00:04:12.960]  如果從這個角度來說
[00:04:12.960 --> 00:04:14.960]  《西夏聖經》只有這兩節聖經
[00:04:14.960 --> 00:04:18.960]  就是《以弗所書》六章和《猶太書》二十節
[00:04:18.960 --> 00:04:24.960]  中文也有「靠著聖靈隨時多方禱告祈求」
[00:04:24.960 --> 00:04:28.960]  這句話本身在翻譯上會引起一些困難
[00:04:28.960 --> 00:04:32.960]  《以弗所書》六章十八節
[00:04:32.960 --> 00:04:35.960]  稍後會多一點理解這段經文
[00:04:35.960 --> 00:04:37.960]  不過我們主要看這句
[00:04:37.960 --> 00:04:41.960]  「靠著聖靈隨時多方禱告祈求」
[00:04:41.960 --> 00:04:45.960]  和「猶太書」的「在聖靈裡祈禱」
[00:04:45.960 --> 00:04:48.960]  看上去兩者好像不相同
[00:04:48.960 --> 00:04:50.960]  一個「靠著聖靈裡祈禱」
[00:04:50.960 --> 00:04:52.960]  一個「在聖靈裡祈禱」
[00:04:52.960 --> 00:04:54.960]  會不會有不同呢?其實不是的
[00:04:54.960 --> 00:04:56.960]  這是翻譯的問題
[00:04:56.960 --> 00:04:58.960]  英文原來差不多
[00:04:58.960 --> 00:05:00.960]  這個也是
[00:05:00.960 --> 00:05:03.960]  希臘文的譯本可能字體的問題打出來有些不同
[00:05:03.960 --> 00:05:05.960]  先不要理那些
[00:05:05.960 --> 00:05:07.960]  希臘文的問題
[00:05:07.960 --> 00:05:09.960]  英文那裡
[00:05:09.960 --> 00:05:12.960]  praying 或者pray in the holy spirit
[00:05:12.960 --> 00:05:14.960]  差不多大部分的英文譯本
[00:05:14.960 --> 00:05:17.960]  NIV 或者 King James 或者 NAS
[00:05:17.960 --> 00:05:19.960]  都是這樣譯作
[00:05:19.960 --> 00:05:22.960]  praying in the holy spirit
[00:05:22.960 --> 00:05:24.960]  在聖靈裡祈禱
[00:05:24.960 --> 00:05:27.960]  這個騙語不單止是猶太書
[00:05:27.960 --> 00:05:29.960]  而且《以弗所書》也是這樣翻譯的
[00:05:29.960 --> 00:05:32.960]  《以弗所書》也是這樣用英文寫的
[00:05:32.960 --> 00:05:33.960]  原本文字也是這樣
[00:05:33.960 --> 00:05:35.960]  in the holy spirit
[00:05:35.960 --> 00:05:37.960]  這個另外一個問題
[00:05:37.960 --> 00:05:38.960]  不過
[00:05:38.960 --> 00:05:41.960]  這兩節聖經是唯一聖經裡提到
[00:05:41.960 --> 00:05:43.960]  在聖靈裡祈禱
[00:05:43.960 --> 00:05:45.960]  是用同一個騙語的
[00:05:45.960 --> 00:05:47.960]  在原本文字上
[00:05:47.960 --> 00:05:49.960]  所以我們今天一起探討這個
[00:05:49.960 --> 00:05:52.960]  我覺得不容易探討的問題
[00:05:52.960 --> 00:05:55.960]  我有一點點感覺今天講得比較深一點
[00:05:55.960 --> 00:05:56.960]  我感覺而已
[00:05:56.960 --> 00:05:58.960]  可能你覺得不是
[00:05:58.960 --> 00:06:00.960]  所以請你
[00:06:00.960 --> 00:06:02.960]  需要集中精神的話
[00:06:02.960 --> 00:06:05.960]  現在就揮手你的精神
[00:06:05.960 --> 00:06:06.960]  或者請人幫幫你
[00:06:06.960 --> 00:06:07.960]  戳一戳你
[00:06:07.960 --> 00:06:09.960]  讓你可以精英一點
[00:06:09.960 --> 00:06:11.960]  希望你聽得進
[00:06:11.960 --> 00:06:13.960]  我覺得這個題目很重要的
[00:06:13.960 --> 00:06:15.960]  首先我們看看
[00:06:15.960 --> 00:06:17.960]  在聖靈裡祈禱的重要性
[00:06:17.960 --> 00:06:21.960]  我們先看看
[00:06:21.960 --> 00:06:23.960]  雖然這段經文
[00:06:23.960 --> 00:06:24.960]  或者這個思想
[00:06:24.960 --> 00:06:25.960]  好像剛才所講
[00:06:25.960 --> 00:06:27.960]  或者剛才有些影子會表達一樣
[00:06:27.960 --> 00:06:30.960]  我們未必很容易掌握
[00:06:30.960 --> 00:06:33.960]  不過起碼我們知道這個題目很重要
[00:06:33.960 --> 00:06:35.960]  譬如以弗所書六章十八節
[00:06:35.960 --> 00:06:40.960]  它是講靠著聖靈隨時多幫禱告祈禱
[00:06:40.960 --> 00:06:41.960]  然後呢
[00:06:41.960 --> 00:06:43.960]  這段經文
[00:06:43.960 --> 00:06:45.960]  在以弗所書六章十八節
[00:06:45.960 --> 00:06:47.960]  剛剛的上文
[00:06:47.960 --> 00:06:49.960]  六章的中間到第十七節
[00:06:49.960 --> 00:06:52.960]  是講一個很熟悉的全副軍裝
[00:06:52.960 --> 00:06:54.960]  大家都知道
[00:06:54.960 --> 00:06:57.960]  保羅說我們不是和一個血氣的爭戰
[00:06:57.960 --> 00:07:01.960]  是空中的掌權者和這個屬靈爭戰
[00:07:01.960 --> 00:07:04.960]  所以叫我們穿起全副軍裝
[00:07:04.960 --> 00:07:08.960]  以弗所書是監獄書信的其中一卷書
[00:07:08.960 --> 00:07:09.960]  就是保羅坐在監獄裡
[00:07:09.960 --> 00:07:11.960]  大概當時他看到一些士兵
[00:07:11.960 --> 00:07:13.960]  守衛的士兵
[00:07:13.960 --> 00:07:17.960]  他們所披戴的士兵的裝備
[00:07:17.960 --> 00:07:21.960]  他就將它聯想到一個屬靈的真理
[00:07:21.960 --> 00:07:24.960]  我們作基督徒怎樣和這個惡魔
[00:07:24.960 --> 00:07:26.960]  和這個惡勢力和屬靈
[00:07:26.960 --> 00:07:28.960]  邪靈來爭戰呢
[00:07:28.960 --> 00:07:31.960]  我們同樣要有些裝備才能夠爭戰
[00:07:31.960 --> 00:07:33.960]  所以保羅就說要用真理
[00:07:33.960 --> 00:07:36.960]  當作帶子束腰
[00:07:36.960 --> 00:07:38.960]  用真理當作帶子束腰
[00:07:38.960 --> 00:07:40.960]  真理是約束自己的
[00:07:40.960 --> 00:07:42.960]  真理不是約束其他人的
[00:07:42.960 --> 00:07:43.960]  真理是約束自己的
[00:07:43.960 --> 00:07:45.960]  好像一條帶子束腰
[00:07:45.960 --> 00:07:51.960]  如果你的衣服很不順暢的話
[00:07:51.960 --> 00:07:54.960]  你打仗或者作戰的時候
[00:07:54.960 --> 00:07:56.960]  當然會有影響
[00:07:56.960 --> 00:07:59.960]  公義是遮空的護心鏡
[00:07:59.960 --> 00:08:01.960]  你個人是正直
[00:08:01.960 --> 00:08:02.960]  公義的話
[00:08:02.960 --> 00:08:04.960]  就正好保護你心
[00:08:04.960 --> 00:08:06.960]  或者保護你人最重要的地方
[00:08:06.960 --> 00:08:08.960]  就像護心鏡一樣
[00:08:08.960 --> 00:08:09.960]  保護著你自己
[00:08:09.960 --> 00:08:10.960]  如果你沒有公義的話
[00:08:10.960 --> 00:08:13.960]  當然就算你有很多花巧的東西
[00:08:13.960 --> 00:08:15.960]  你都會很容易受攻擊
[00:08:15.960 --> 00:08:17.960]  然後
[00:08:17.960 --> 00:08:19.960]  平安福音
[00:08:19.960 --> 00:08:23.960]  好像一個鞋穿上
[00:08:23.960 --> 00:08:27.960]  然後你去到不同的地方
[00:08:27.960 --> 00:08:28.960]  你就將福音帶過去
[00:08:28.960 --> 00:08:30.960]  福音是跟著信徒走到哪裡
[00:08:30.960 --> 00:08:31.960]  去哪裡的
[00:08:31.960 --> 00:08:34.960]  這是我們應該這樣做的
[00:08:34.960 --> 00:08:35.960]  還有
[00:08:35.960 --> 00:08:37.960]  信德當作藤牌
[00:08:37.960 --> 00:08:38.960]  信德這個中文翻譯
[00:08:38.960 --> 00:08:40.960]  我覺得不是最理想的
[00:08:40.960 --> 00:08:42.960]  信德我們很容易給人感覺
[00:08:42.960 --> 00:08:43.960]  德行
[00:08:43.960 --> 00:08:44.960]  德慾
[00:08:44.960 --> 00:08:45.960]  其實基本上不是說德行
[00:08:45.960 --> 00:08:49.960]  信德原本的意思是說信心
[00:08:49.960 --> 00:08:50.960]  就是我們有信心
[00:08:50.960 --> 00:08:52.960]  就好像藤牌一樣
[00:08:52.960 --> 00:08:53.960]  你知道
[00:08:53.960 --> 00:08:55.960]  有一個防禦的工具
[00:08:55.960 --> 00:08:57.960]  有人攻擊你的時候
[00:08:57.960 --> 00:08:58.960]  藤牌擋住
[00:08:58.960 --> 00:09:00.960]  什麼是擋住攻擊呢
[00:09:00.960 --> 00:09:02.960]  聖經說信心
[00:09:02.960 --> 00:09:03.960]  對神的信心
[00:09:03.960 --> 00:09:06.960]  或者是上帝在我們心裡面給我們的信心
[00:09:06.960 --> 00:09:09.960]  是我們保護自己的一個工具
[00:09:09.960 --> 00:09:12.960]  救恩的頭盔
[00:09:12.960 --> 00:09:14.960]  我們被上帝揀選
[00:09:14.960 --> 00:09:15.960]  整個德行
[00:09:15.960 --> 00:09:17.960]  最籠統來說
[00:09:17.960 --> 00:09:18.960]  是救恩
[00:09:18.960 --> 00:09:19.960]  是上帝的恩典
[00:09:19.960 --> 00:09:20.960]  上帝拯救我們
[00:09:20.960 --> 00:09:21.960]  然後
[00:09:21.960 --> 00:09:24.960]  唯一在這個
[00:09:24.960 --> 00:09:26.960]  全副軍裝裡面
[00:09:26.960 --> 00:09:28.960]  可以攻擊人的武器
[00:09:28.960 --> 00:09:31.960]  就是聖靈的寶劍
[00:09:31.960 --> 00:09:33.960]  然後這裡說很清楚
[00:09:33.960 --> 00:09:35.960]  保羅解釋就是神的毒
[00:09:35.960 --> 00:09:36.960]  用神的話
[00:09:36.960 --> 00:09:39.960]  正如主耶穌面對試探的時候一樣
[00:09:39.960 --> 00:09:40.960]  用神的話
[00:09:40.960 --> 00:09:42.960]  成為他的武器
[00:09:42.960 --> 00:09:43.960]  我大概
[00:09:43.960 --> 00:09:44.960]  當然今天不是說全副軍裝
[00:09:44.960 --> 00:09:45.960]  只是大概說了
[00:09:45.960 --> 00:09:47.960]  我想你留意一下
[00:09:47.960 --> 00:09:49.960]  這麼快就出來了
[00:09:49.960 --> 00:09:50.960]  謝謝
[00:09:50.960 --> 00:09:52.960]  我想你留意一下
[00:09:52.960 --> 00:09:54.960]  這裡每一個屬靈的真理
[00:09:54.960 --> 00:09:56.960]  譬如屬靈的質素
[00:09:56.960 --> 00:09:57.960]  真理
[00:09:57.960 --> 00:09:58.960]  公義
[00:09:58.960 --> 00:09:59.960]  信心等等
[00:09:59.960 --> 00:10:01.960]  都有一個相對應的
[00:10:01.960 --> 00:10:03.960]  一個軍人
[00:10:03.960 --> 00:10:04.960]  他的裝備
[00:10:04.960 --> 00:10:05.960]  是不是
[00:10:05.960 --> 00:10:06.960]  大家明白我的意思嗎
[00:10:06.960 --> 00:10:07.960]  譬如
[00:10:07.960 --> 00:10:08.960]  真理
[00:10:08.960 --> 00:10:09.960]  用大指束腰代表
[00:10:09.960 --> 00:10:10.960]  然後公義
[00:10:10.960 --> 00:10:11.960]  用護心鏡
[00:10:11.960 --> 00:10:13.960]  這樣來相對應的
[00:10:13.960 --> 00:10:14.960]  好了
[00:10:14.960 --> 00:10:15.960]  在六章十七節
[00:10:15.960 --> 00:10:16.960]  說完這個全副軍裝之後
[00:10:16.960 --> 00:10:18.960]  就接著說祈禱
[00:10:18.960 --> 00:10:20.960]  就是剛才我們所說的
[00:10:20.960 --> 00:10:21.960]  就是
[00:10:21.960 --> 00:10:23.960]  這個
[00:10:23.960 --> 00:10:24.960]  靠著聖靈
[00:10:24.960 --> 00:10:26.960]  隨時多方的禱告
[00:10:26.960 --> 00:10:28.960]  問題就是
[00:10:28.960 --> 00:10:30.960]  禱告
[00:10:30.960 --> 00:10:32.960]  是不是屬於全副軍裝裡面的
[00:10:32.960 --> 00:10:33.960]  其中一種武器呢
[00:10:33.960 --> 00:10:35.960]  或者一種裝備呢
[00:10:35.960 --> 00:10:37.960]  如果是的話
[00:10:37.960 --> 00:10:39.960]  就沒有類比的東西
[00:10:39.960 --> 00:10:41.960]  上面全部都有的
[00:10:41.960 --> 00:10:43.960]  大家明白我的意思嗎
[00:10:43.960 --> 00:10:45.960]  都有士兵的裝置的
[00:10:45.960 --> 00:10:47.960]  但是禱告呢
[00:10:47.960 --> 00:10:49.960]  靠著聖靈
[00:10:49.960 --> 00:10:51.960]  隨時多方禱告呢
[00:10:51.960 --> 00:10:53.960]  卻是沒有提到
[00:10:53.960 --> 00:10:55.960]  就是等於一個軍人的
[00:10:55.960 --> 00:10:56.960]  哪樣裝備啊
[00:10:56.960 --> 00:10:58.960]  是沒有說的
[00:10:58.960 --> 00:11:00.960]  所以有一個掙扎
[00:11:00.960 --> 00:11:01.960]  究竟這裡禱告
[00:11:01.960 --> 00:11:03.960]  是不是屬於全副軍裝裡面
[00:11:03.960 --> 00:11:05.960]  其中一部分呢
[00:11:05.960 --> 00:11:06.960]  當然了
[00:11:06.960 --> 00:11:07.960]  如果要探討的時候
[00:11:07.960 --> 00:11:08.960]  我們需要多一點時間
[00:11:08.960 --> 00:11:10.960]  不過我只是將我自己的看法
[00:11:10.960 --> 00:11:11.960]  或結論說出來
[00:11:11.960 --> 00:11:12.960]  我覺得是的
[00:11:12.960 --> 00:11:13.960]  禱告
[00:11:13.960 --> 00:11:14.960]  是全副軍裝裡面
[00:11:14.960 --> 00:11:15.960]  很重要的
[00:11:15.960 --> 00:11:17.960]  其中一個裝備
[00:11:17.960 --> 00:11:19.960]  為什麼
[00:11:19.960 --> 00:11:21.960]  為什麼沒有任何的類比的
[00:11:21.960 --> 00:11:23.960]  軍人的裝備呢
[00:11:23.960 --> 00:11:25.960]  原因就是
[00:11:25.960 --> 00:11:26.960]  禱告
[00:11:26.960 --> 00:11:28.960]  是軍人的動力
[00:11:28.960 --> 00:11:30.960]  其他裝備都是外面的
[00:11:30.960 --> 00:11:32.960]  譬如說鏡子啊頭盔啊等等
[00:11:32.960 --> 00:11:33.960]  鞋啊等等
[00:11:33.960 --> 00:11:34.960]  不過
[00:11:34.960 --> 00:11:35.960]  如果你說動力
[00:11:35.960 --> 00:11:37.960]  是那個人本身裡面的能力
[00:11:37.960 --> 00:11:38.960]  是看不到的
[00:11:38.960 --> 00:11:40.960]  是沒有一種類比的裝備的
[00:11:40.960 --> 00:11:42.960]  是裡面這個人究竟有沒有力量
[00:11:42.960 --> 00:11:45.960]  承載這個武裝的裝備
[00:11:45.960 --> 00:11:48.960]  所以呢
[00:11:48.960 --> 00:11:49.960]  禱告
[00:11:49.960 --> 00:11:50.960]  我相信是接著
[00:11:50.960 --> 00:11:51.960]  禱告
[00:11:51.960 --> 00:11:52.960]  保羅說到
[00:11:52.960 --> 00:11:53.960]  要禱告
[00:11:53.960 --> 00:11:54.960]  要隨時祈禱
[00:11:54.960 --> 00:11:55.960]  要為聖道祈禱
[00:11:55.960 --> 00:11:56.960]  為保羅祈禱等等
[00:11:56.960 --> 00:11:59.960]  不是這段經文的結束的交代的說話
[00:11:59.960 --> 00:12:00.960]  其實是夏文啊
[00:12:00.960 --> 00:12:02.960]  在21節之後才開始交代
[00:12:02.960 --> 00:12:05.960]  他信結束的時候說的東西
[00:12:05.960 --> 00:12:06.960]  所以禱告啊
[00:12:06.960 --> 00:12:08.960]  也不是突然間走出來
[00:12:08.960 --> 00:12:10.960]  沒有和上文下地沒關係的
[00:12:10.960 --> 00:12:11.960]  禱告屬於上文
[00:12:11.960 --> 00:12:13.960]  是全副軍裝的總結
[00:12:13.960 --> 00:12:16.960]  是整個軍裝如果能夠發揮功用的話
[00:12:16.960 --> 00:12:18.960]  是建在靠著聖靈
[00:12:18.960 --> 00:12:21.960]  隨時多方禱告這個真理之上
[00:12:21.960 --> 00:12:23.960]  用今天的說話說
[00:12:23.960 --> 00:12:25.960]  就是說如果軍隊
[00:12:25.960 --> 00:12:27.960]  甚至是裝甲車
[00:12:27.960 --> 00:12:28.960]  坦克車
[00:12:28.960 --> 00:12:30.960]  或者航空母艦
[00:12:30.960 --> 00:12:32.960]  很有裝備
[00:12:32.960 --> 00:12:34.960]  不過原來缺少燃料
[00:12:34.960 --> 00:12:35.960]  缺少動力的話
[00:12:35.960 --> 00:12:38.960]  那麼這些機械
[00:12:38.960 --> 00:12:40.960]  在戰場上
[00:12:40.960 --> 00:12:42.960]  只是一堆廢鐵
[00:12:42.960 --> 00:12:46.960]  如果這個工具都很重要
[00:12:46.960 --> 00:12:47.960]  公義
[00:12:47.960 --> 00:12:48.960]  信德
[00:12:48.960 --> 00:12:49.960]  或者信心
[00:12:49.960 --> 00:12:50.960]  很重要
[00:12:50.960 --> 00:12:54.960]  不過後面承托它的燃料
[00:12:54.960 --> 00:12:55.960]  那個動力
[00:12:55.960 --> 00:12:56.960]  可能有
[00:12:56.960 --> 00:12:58.960]  如果不是更加
[00:12:58.960 --> 00:13:00.960]  或者起碼有相等的重要
[00:13:00.960 --> 00:13:02.960]  這個就是看到
[00:13:02.960 --> 00:13:05.960]  就算我們不明白什麼叫再聖靈祈禱
[00:13:05.960 --> 00:13:07.960]  你看到全副軍裝的鋪排裡面
[00:13:07.960 --> 00:13:09.960]  祈禱的重要性有多重要
[00:13:09.960 --> 00:13:12.960]  是放在整個全副軍裝最後的部分
[00:13:12.960 --> 00:13:14.960]  提出這個
[00:13:14.960 --> 00:13:18.960]  推動全副軍裝能夠發揮功用的
[00:13:18.960 --> 00:13:20.960]  最關鍵的要素
[00:13:20.960 --> 00:13:21.960]  所以我說
[00:13:21.960 --> 00:13:23.960]  就算我們不明白什麼叫再聖靈祈禱
[00:13:23.960 --> 00:13:24.960]  我們知道
[00:13:24.960 --> 00:13:25.960]  在二法所書裡面
[00:13:25.960 --> 00:13:28.960]  講到再聖靈祈禱的重要性
[00:13:28.960 --> 00:13:32.960]  接下來我們看猶大書
[00:13:32.960 --> 00:13:34.960]  不過在猶大書這節聖經之前
[00:13:34.960 --> 00:13:35.960]  請大家留意
[00:13:35.960 --> 00:13:39.960]  可不可以先收起來
[00:13:39.960 --> 00:13:42.960]  猶大書裡面
[00:13:42.960 --> 00:13:43.960]  這節聖經
[00:13:43.960 --> 00:13:44.960]  或者這兩節聖經
[00:13:44.960 --> 00:13:46.960]  21節比較完整一點
[00:13:46.960 --> 00:13:47.960]  如果看下面那段
[00:13:47.960 --> 00:13:48.960]  21節
[00:13:48.960 --> 00:13:52.960]  猶大當然是指耶穌的弟弟
[00:13:52.960 --> 00:13:53.960]  耶穌肉身的弟弟
[00:13:53.960 --> 00:13:56.960]  猶大不是指馬耶穌的猶大
[00:13:56.960 --> 00:13:59.960]  他是和仕途一起
[00:13:59.960 --> 00:14:01.960]  或者可能他被稱為仕途
[00:14:01.960 --> 00:14:02.960]  也不一定
[00:14:02.960 --> 00:14:06.960]  他在這兩節的聖經裡面
[00:14:06.960 --> 00:14:10.960]  非常濃縮地提出一些很重要的真理
[00:14:10.960 --> 00:14:12.960]  譬如他提到三一神
[00:14:12.960 --> 00:14:13.960]  在這段經文裡面
[00:14:13.960 --> 00:14:15.960]  不知道大家有沒有留意到
[00:14:15.960 --> 00:14:17.960]  譬如說親愛弟兄
[00:14:17.960 --> 00:14:19.960]  你要記住是至聖的真道上
[00:14:19.960 --> 00:14:21.960]  至聖的真道
[00:14:21.960 --> 00:14:23.960]  最聖的
[00:14:23.960 --> 00:14:24.960]  這個差不多是
[00:14:24.960 --> 00:14:27.960]  新約聖經唯一的地方提到真理
[00:14:27.960 --> 00:14:29.960]  最聖的
[00:14:29.960 --> 00:14:30.960]  最崇高的
[00:14:30.960 --> 00:14:33.960]  最聖潔的真道
[00:14:33.960 --> 00:14:36.960]  造就自己
[00:14:36.960 --> 00:14:38.960]  很多誡經都提出
[00:14:38.960 --> 00:14:39.960]  這裡是指整個教會
[00:14:39.960 --> 00:14:40.960]  不是指個人的追求
[00:14:40.960 --> 00:14:44.960]  是整個教會要在真道上造就自己
[00:14:44.960 --> 00:14:47.960]  然後在聖靈裡面祈禱
[00:14:47.960 --> 00:14:50.960]  保守自己常在神的愛中
[00:14:50.960 --> 00:14:52.960]  仰望我們主耶穌基督的憐憫
[00:14:52.960 --> 00:14:53.960]  直到永生
[00:14:53.960 --> 00:14:55.960]  三一神
[00:14:55.960 --> 00:14:56.960]  聖靈裡面祈禱
[00:14:56.960 --> 00:14:58.960]  神的愛
[00:14:58.960 --> 00:14:59.960]  仰望耶穌基督
[00:14:59.960 --> 00:15:00.960]  大家有沒有留意到
[00:15:00.960 --> 00:15:02.960]  這個就是
[00:15:02.960 --> 00:15:03.960]  普羅很容易
[00:15:03.960 --> 00:15:05.960]  在很多不同的經文裡面
[00:15:05.960 --> 00:15:08.960]  都將三一神的觀念放了進來
[00:15:08.960 --> 00:15:09.960]  或者我們最熟悉的就是
[00:15:09.960 --> 00:15:11.960]  哥倫多後書十三章
[00:15:11.960 --> 00:15:12.960]  最後那章
[00:15:12.960 --> 00:15:15.960]  特別因為我們每個崇拜結束
[00:15:15.960 --> 00:15:16.960]  牧師祝福的時候
[00:15:16.960 --> 00:15:18.960]  很容易習慣用這個經文說
[00:15:18.960 --> 00:15:19.960]  你記得嗎
[00:15:19.960 --> 00:15:21.960]  你聽了這麼多年才背
[00:15:21.960 --> 00:15:24.960]  那個經文是說
[00:15:24.960 --> 00:15:29.960]  願主耶穌基督的恩惠
[00:15:29.960 --> 00:15:31.960]  這裡相對是憐憫
