
[00:00:00.000 --> 00:00:02.000]  各位大家午安
[00:02:01.000 --> 00:02:03.000]  應該我翻查過紀錄
[00:02:03.000 --> 00:02:06.000]  上年大家沒有聽過以下的內容
[00:02:06.000 --> 00:02:09.000]  因為我也要小心一點
[00:02:09.000 --> 00:02:11.000]  因為在不同的教會都說
[00:02:11.000 --> 00:02:14.000]  我也要查看紀錄才行
[00:02:14.000 --> 00:02:19.000]  我發現若然我心想上年聽完Dalash
[00:02:19.000 --> 00:02:22.000]  今天再聽就會更加有深刻的意志
[00:02:22.000 --> 00:02:26.000]  就很希望用兩節課堂和大家一起探討一下
[00:02:26.000 --> 00:02:28.000]  中間大會很好
[00:02:28.000 --> 00:02:31.000]  有20分鐘休息
[00:02:31.000 --> 00:02:34.000]  休息的時候聽聞很多東西吃和飲料
[00:02:34.000 --> 00:02:36.000]  是不是?不知道是不是叫很多
[00:02:36.000 --> 00:02:39.000]  都是我看見後面嚴陣以待
[00:02:39.000 --> 00:02:41.000]  應該都是OK的
[00:02:41.000 --> 00:02:44.000]  就是度過一個非常輕鬆的下午
[00:02:44.000 --> 00:02:46.000]  我也跟同學說
[00:02:46.000 --> 00:02:48.000]  若然你想睡覺
[00:02:48.000 --> 00:02:50.000]  吃杯麵
[00:02:50.000 --> 00:02:53.000]  或者有什麼你盡情搞就行
[00:02:53.000 --> 00:02:54.000]  沒問題的
[00:02:54.000 --> 00:02:55.000]  你不斷吃不斷吃
[00:02:55.000 --> 00:02:58.000]  因為吃才可以聽得入耳多一點
[00:02:58.000 --> 00:02:59.000]  大概是這樣
[00:02:59.000 --> 00:03:00.000]  OK吧?課堂
[00:03:00.000 --> 00:03:03.000]  還有大家已經有手上的筆記本
[00:03:03.000 --> 00:03:06.000]  一開始我想問大家
[00:03:06.000 --> 00:03:09.000]  我上年展示過這幅圖沒有?
[00:03:09.000 --> 00:03:10.000]  展示過
[00:03:10.000 --> 00:03:14.000]  我很想和大家一起重溫一下
[00:03:14.000 --> 00:03:18.000]  考考大家10號那間屋是什麼?
[00:03:18.000 --> 00:03:21.000]  10號那間小屋
[00:03:21.000 --> 00:03:24.000]  那個叫耶路撒冷聖殿
[00:03:24.000 --> 00:03:25.000]  是不是?
[00:03:25.000 --> 00:03:26.000]  好了
[00:03:26.000 --> 00:03:28.000]  大家都開始回憶了
[00:03:28.000 --> 00:03:32.000]  8號那間大一點的屋是什麼?
[00:03:32.000 --> 00:03:38.000]  那個叫天上的聖所
[00:03:38.000 --> 00:03:41.000]  看到耶路撒冷聖殿
[00:03:41.000 --> 00:03:43.000]  建在什麼上面?
[00:03:43.000 --> 00:03:46.000]  那座山叫什麼名字?
[00:03:46.000 --> 00:03:51.000]  簡單的答案就行了
[00:03:51.000 --> 00:03:52.000]  你一定會知道
[00:03:52.000 --> 00:03:54.000]  那個叫石安山
[00:03:54.000 --> 00:03:58.000]  石安山上面有個耶路撒冷的聖殿
[00:03:58.000 --> 00:03:59.000]  和聖殿
[00:03:59.000 --> 00:04:03.000]  地上的聖殿和天上的聖殿中間有條虛線
[00:04:03.000 --> 00:04:05.000]  那條叫什麼線?
[00:04:05.000 --> 00:04:06.000]  非常好
[00:04:06.000 --> 00:04:08.000]  這條特別記得
[00:04:08.000 --> 00:04:10.000]  就是天地線
[00:04:10.000 --> 00:04:13.000]  就是接上上面的雲端和下面的手機
[00:04:13.000 --> 00:04:14.000]  我們都記得
[00:04:14.000 --> 00:04:17.000]  你可以說是100M的線
[00:04:17.000 --> 00:04:22.000]  你在下面騎著小肚子就飛上去了
[00:04:22.000 --> 00:04:24.000]  上面上帝的祝福
[00:04:24.000 --> 00:04:25.000]  上帝的醫治
[00:04:25.000 --> 00:04:26.000]  上帝的赦免
[00:04:26.000 --> 00:04:28.000]  就淋到在地上上面
[00:04:28.000 --> 00:04:30.000]  所以這條何止100M的線
[00:04:30.000 --> 00:04:33.000]  就是非常沒有難度
[00:04:33.000 --> 00:04:36.000]  而且不需要等待的一條線
[00:04:36.000 --> 00:04:37.000]  大概是這樣
[00:04:37.000 --> 00:04:42.000]  這條線就一定要在耶路撒冷才能接通
[00:04:42.000 --> 00:04:45.000]  若然不在耶路撒冷那怎麼辦呢?
[00:04:45.000 --> 00:04:47.000]  我們就發現在但義利書那裡
[00:04:47.000 --> 00:04:50.000]  但義利被擄到巴比倫
[00:04:50.000 --> 00:04:52.000]  他就要看著哪裡祈禱
[00:04:52.000 --> 00:04:56.000]  他就要看著耶路撒冷祈禱
[00:04:56.000 --> 00:04:58.000]  原來以前猶太人有個觀念
[00:04:58.000 --> 00:04:59.000]  那個觀念就一定
[00:04:59.000 --> 00:05:02.000]  他的祈禱就算不在耶路撒冷
[00:05:02.000 --> 00:05:04.000]  他也要看著耶路撒冷祈禱
[00:05:04.000 --> 00:05:05.000]  為什麼呢?
[00:05:05.000 --> 00:05:08.000]  因為他的祈禱要先飛到哪裡呢?
[00:05:08.000 --> 00:05:11.000]  先去到耶路撒冷
[00:05:11.000 --> 00:05:13.000]  在那裡有個路由器
[00:05:13.000 --> 00:05:14.000]  有個hub
[00:05:14.000 --> 00:05:16.000]  就接駁上去哪裡呢?
[00:05:16.000 --> 00:05:18.000]  就是天上
[00:05:18.000 --> 00:05:21.000]  所以他就不可以隨便看著天就祈
[00:05:21.000 --> 00:05:24.000]  因為那條線沒有交寬頻費
[00:05:24.000 --> 00:05:25.000]  就變成接不上
[00:05:25.000 --> 00:05:29.000]  你就一定要接駁到耶路撒冷才能接通
[00:05:29.000 --> 00:05:33.000]  所以古代這樣的觀念比較明顯
[00:05:33.000 --> 00:05:36.000]  我們也會留意
[00:05:36.000 --> 00:05:40.000]  這個聖殿在地球什麼位置呢?
[00:05:40.000 --> 00:05:43.000]  這個圓圈是什麼位置呢?
[00:05:43.000 --> 00:05:44.000]  中間
[00:05:44.000 --> 00:05:50.000]  也就是說整個聖殿就是全球敬拜的中心
[00:05:50.000 --> 00:05:52.000]  當然地球是圓的
[00:05:52.000 --> 00:05:54.000]  我們也不知道什麼叫做中心
[00:05:54.000 --> 00:05:57.000]  會不會在熔岩中間才是中心呢?
[00:05:57.000 --> 00:05:58.000]  我們不會這樣想
[00:05:58.000 --> 00:06:01.000]  那個中心就未必是地理上的中心
[00:06:01.000 --> 00:06:05.000]  而是神學上又或者是敬拜上的中心
[00:06:05.000 --> 00:06:08.000]  就好像香港的中心在哪裡呢?
[00:06:08.000 --> 00:06:12.000]  我們常常覺得那個叫Central
[00:06:12.000 --> 00:06:13.000]  就是中環
[00:06:13.000 --> 00:06:17.000]  但是如果你看一下香港的地圖
[00:06:17.000 --> 00:06:19.000]  地理上的中心真的不是中環
[00:06:19.000 --> 00:06:21.000]  我看過了
[00:06:21.000 --> 00:06:23.000]  地理上的中心應該是荃灣的
[00:06:23.000 --> 00:06:25.000]  是不是呢?
[00:06:25.000 --> 00:06:26.000]  應該是吧
[00:06:26.000 --> 00:06:32.000]  但是地理上的中心就不和政治或者經濟的中心
[00:06:32.000 --> 00:06:35.000]  所以他說中心就不一定是地理
[00:06:35.000 --> 00:06:38.000]  而是神學上的中心
[00:06:38.000 --> 00:06:43.000]  而那個中心就是那裡特意有一個叫做天地互通之地
[00:06:43.000 --> 00:06:46.000]  也就是歷代志裡面有提到一段經文
[00:06:46.000 --> 00:06:48.000]  就是七章十四節
[00:06:48.000 --> 00:06:49.000]  歷代志下
[00:06:49.000 --> 00:06:52.000]  這稱為我名下的子民
[00:06:52.000 --> 00:06:55.000]  若是自卑、禱告、尋求我的念
[00:06:55.000 --> 00:06:57.000]  轉離他們的惡行
[00:06:57.000 --> 00:07:01.000]  我就必從天上垂聽
[00:07:01.000 --> 00:07:04.000]  然後降落那些叫做赦免我們的罪
[00:07:04.000 --> 00:07:06.000]  醫治我們的地
[00:07:06.000 --> 00:07:09.000]  記不記得有一段歌詞也能唱的經文
[00:07:09.000 --> 00:07:12.000]  這段經文就是一個非常主打的經文
[00:07:12.000 --> 00:07:16.000]  去描述歷代志的聖殿觀究竟是怎麼樣
[00:07:16.000 --> 00:07:19.000]  聖殿是一座聽祈禱的地方
[00:07:19.000 --> 00:07:22.000]  聖殿是逆轉命運的地方
[00:07:22.000 --> 00:07:25.000]  因為歷代志七章十四節的前面
[00:07:25.000 --> 00:07:28.000]  就提到有黃蟲吃這地
[00:07:28.000 --> 00:07:30.000]  有天閉塞不下雨
[00:07:30.000 --> 00:07:32.000]  然後你祈個靚禱
[00:07:32.000 --> 00:07:33.000]  自卑、禱告
[00:07:33.000 --> 00:07:35.000]  你就轉為醫治這地
[00:07:35.000 --> 00:07:38.000]  以及赦免你的罪之類的
[00:07:38.000 --> 00:07:41.000]  是一種逆轉命運的祈禱觀念
[00:07:41.000 --> 00:07:44.000]  我今天就嘗試用歷代志的三段經文
[00:07:44.000 --> 00:07:47.000]  去嘗試證明這幅圖是對的
[00:07:47.000 --> 00:07:49.000]  因為我們好像上次
[00:07:49.000 --> 00:07:51.000]  我拿了這幅圖來講一講就沒有了
[00:07:51.000 --> 00:07:54.000]  今天就詳細講解一下
[00:07:54.000 --> 00:07:56.000]  第一段的經文
[00:07:56.000 --> 00:07:59.000]  大家有沒有聽過大衛數點人數這段經文
[00:07:59.000 --> 00:08:02.000]  記不記得那故事說什麼
[00:08:02.000 --> 00:08:06.000]  這段經文是很重要
[00:08:06.000 --> 00:08:12.000]  因為在撒姆爾記下的二十四章有記載
[00:08:12.000 --> 00:08:15.000]  歷代志上的二十一章有記載
[00:08:15.000 --> 00:08:17.000]  就是說兩段的平衡經文
[00:08:17.000 --> 00:08:20.000]  撒姆爾記下的二十四章
[00:08:20.000 --> 00:08:24.000]  它只是成為一個撒姆爾記下的總結
[00:08:24.000 --> 00:08:30.000]  而是沒有提過大衛數點人數和聖殿有任何的關係
[00:08:30.000 --> 00:08:32.000]  完全沒有提到
[00:08:32.000 --> 00:08:34.000]  但是在歷代志上
[00:08:34.000 --> 00:08:37.000]  我們發現原來大衛數點人數這段經歷
[00:08:37.000 --> 00:08:43.000]  被歷代志採用為為聖殿選址
[00:08:43.000 --> 00:08:45.000]  為聖殿選址
[00:08:45.000 --> 00:08:49.000]  若然九龍五重節會要建一個座堂那樣算
[00:08:49.000 --> 00:08:51.000]  我們也要選址
[00:08:51.000 --> 00:08:55.000]  通常我們選址有什麼樣的規定呢
[00:08:55.000 --> 00:08:59.000]  我們最緊張就是那個地方是否旺
[00:08:59.000 --> 00:09:02.000]  又或者那些地價補地價是否OK
[00:09:02.000 --> 00:09:05.000]  建築材料是否可以
[00:09:05.000 --> 00:09:07.000]  我們就建了一個座堂就OK
[00:09:07.000 --> 00:09:10.000]  但是以前聖殿選址不是用這些的
[00:09:10.000 --> 00:09:14.000]  聖殿選址不停就要偵測一下
[00:09:14.000 --> 00:09:16.000]  哪裡有天地線
[00:09:16.000 --> 00:09:22.000]  就在那裡有天地線建聖殿就最適合不過了
[00:09:22.000 --> 00:09:25.000]  若然你建錯地方就糟糕了
[00:09:25.000 --> 00:09:27.000]  因為那裡就沒有交通頻繁
[00:09:27.000 --> 00:09:30.000]  若然你能夠有交通頻繁的地方
[00:09:30.000 --> 00:09:31.000]  即是說上到天
[00:09:31.000 --> 00:09:34.000]  你就在那裡建就最適合不過
[00:09:34.000 --> 00:09:38.000]  所以歷代志在大衛數點人數這段經歷裡
[00:09:38.000 --> 00:09:43.000]  就被採用為不停偵測哪裡有天地線
[00:09:43.000 --> 00:09:48.000]  以至就宣稱那裡就要建耶路撒冷的聖殿
[00:09:48.000 --> 00:09:50.000]  不如我們一起讀一讀
[00:09:50.000 --> 00:09:53.000]  這個大衛數點人數
[00:09:53.000 --> 00:09:58.000]  首先讀一下它的總結句
[00:09:58.000 --> 00:10:03.000]  那句總結句就記載在歷代志上的22章第一節
[00:10:03.000 --> 00:10:04.000]  我們一起讀好嗎
[00:10:04.000 --> 00:10:05.000]  Pound a Pound都有的
[00:10:05.000 --> 00:10:07.000]  1,2,3
[00:10:10.000 --> 00:10:15.000]  這就是整個大衛數點人數的總結句
[00:10:15.000 --> 00:10:16.000]  大衛的總結句就說
[00:10:16.000 --> 00:10:21.000]  在這裡就是耶路撒冷耶和華的殿
[00:10:21.000 --> 00:10:24.000]  在這裡要獻繁祭的壇
[00:10:24.000 --> 00:10:29.000]  你見不見到大衛說這句話就幫聖殿選了子
[00:10:29.000 --> 00:10:32.000]  在這裡要建聖殿
[00:10:32.000 --> 00:10:36.000]  所以整段經歷被歷代志採用為
[00:10:36.000 --> 00:10:40.000]  幫他選子究竟是一段什麼樣的經歷呢
[00:10:40.000 --> 00:10:43.000]  今天我很想在座當中
[00:10:43.000 --> 00:10:46.000]  我見大家都坐得幾好
[00:10:46.000 --> 00:10:48.000]  兩三個兩三個一組
[00:10:48.000 --> 00:10:51.000]  不如找兩個兩個一組
[00:10:51.000 --> 00:10:53.000]  找個Partner
[00:10:53.000 --> 00:10:56.000]  你看看你旁邊那個像不像你Partner
[00:10:56.000 --> 00:11:01.000]  如果像你Partner的時候
[00:11:01.000 --> 00:11:04.000]  你一個人叫A
[00:11:04.000 --> 00:11:06.000]  你是A君
[00:11:06.000 --> 00:11:08.000]  我們先選一個A君
[00:11:08.000 --> 00:11:11.000]  問你做A還是我做A
[00:11:11.000 --> 00:11:13.000]  先選一個A君
[00:11:13.000 --> 00:11:15.000]  行不行
[00:11:15.000 --> 00:11:17.000]  剩下那個就是B君
[00:11:17.000 --> 00:11:18.000]  OK吧
[00:11:18.000 --> 00:11:20.000]  A君和B君沒什麼的
[00:11:20.000 --> 00:11:22.000]  不要以為做了A君就拿A
[00:11:22.000 --> 00:11:24.000]  其實是沒有關係的
[00:11:24.000 --> 00:11:26.000]  只不過是A君和B君
[00:11:26.000 --> 00:11:28.000]  A君呢
[00:11:28.000 --> 00:11:32.000]  我很想你打開薩姆爾記下24章
[00:11:32.000 --> 00:11:34.000]  B君比較開心
[00:11:34.000 --> 00:11:36.000]  因為你不用揭
[00:11:36.000 --> 00:11:38.000]  歷代志上的21章
[00:11:38.000 --> 00:11:39.000]  行不行
[00:11:39.000 --> 00:11:42.000]  薩姆爾記下的24章就是A君
[00:11:42.000 --> 00:11:45.000]  歷代志上的21章就是B君
[00:11:45.000 --> 00:11:49.000]  如果你分不清楚有一個C的話
[00:11:49.000 --> 00:11:51.000]  那那個C呢
[00:11:51.000 --> 00:11:55.000]  你就想想你喜歡加入A君還是B君
[00:11:55.000 --> 00:12:00.000]  你覺得哪裡需要壯大一下
[00:12:00.000 --> 00:12:02.000]  那你就加入他
[00:12:02.000 --> 00:12:06.000]  薩姆爾記下24章就行了
[00:12:06.000 --> 00:12:08.000]  和歷代志上的21章
[00:12:08.000 --> 00:12:10.000]  行不行 分開了沒有
[00:12:10.000 --> 00:12:11.000]  分開了沒有
[00:12:11.000 --> 00:12:13.000]  分開了 是不是
[00:12:13.000 --> 00:12:18.000]  好 我們首先看看兩篇經文的第一節
[00:12:18.000 --> 00:12:24.000]  我想A那裡看一看薩姆爾記下的24章第一節
[00:12:24.000 --> 00:12:29.000]  B那裡又看歷代志上的21章第一節
[00:12:29.000 --> 00:12:32.000]  看完之後就和旁邊那個說
[00:12:32.000 --> 00:12:34.000]  究竟這兩節有什麼不同
[00:12:34.000 --> 00:12:39.000]  看完沒有 一節而已 很快
[00:12:39.000 --> 00:12:41.000]  和旁邊那個說有什麼不同
[00:12:41.000 --> 00:12:44.000]  應該兩分鐘說完那個不同
[00:12:44.000 --> 00:12:47.000]  因為那個不同挺明顯的
[00:12:47.000 --> 00:12:50.000]  好 OK了 差不多
[00:12:50.000 --> 00:12:52.000]  我就抽樣調查一下
[00:12:55.000 --> 00:13:00.000]  有沒有一些人想自動請英舉手提出有什麼不同
[00:13:00.000 --> 00:13:01.000]  有沒有
[00:13:01.000 --> 00:13:05.000]  我們先給一些掌聲弟兄
[00:13:05.000 --> 00:13:08.000]  有什麼不同
[00:13:08.000 --> 00:13:12.000]  薩姆爾記是說耶和華做主導
[00:13:12.000 --> 00:13:16.000]  歷代志是說撒旦做主導
[00:13:16.000 --> 00:13:17.000]  非常好
[00:13:17.000 --> 00:13:19.000]  都是讓以色列人做一些事
[00:13:19.000 --> 00:13:25.000]  就是說薩姆爾記下就耶和華激動大衛數點人數
[00:13:25.000 --> 00:13:29.000]  歷代志那個叫撒旦激動大衛數點人數
[00:13:29.000 --> 00:13:32.000]  是不是覺得是神還是鬼
[00:13:32.000 --> 00:13:34.000]  都有個不同 是不是
[00:13:34.000 --> 00:13:39.000]  所以你會發覺有時有些經文就真的有個這樣的不同
[00:13:39.000 --> 00:13:42.000]  我略略解釋一下這個不同
[00:13:42.000 --> 00:13:47.000]  撒旦這隻字 原文你會讀的
[00:13:47.000 --> 00:13:51.000]  Shatan 很容易讀
[00:13:51.000 --> 00:13:55.000]  中文譯做撒旦
[00:13:55.000 --> 00:13:58.000]  其實我個人覺得譯得一般般
[00:13:58.000 --> 00:13:59.000]  為什麼呢
[00:13:59.000 --> 00:14:04.000]  因為我覺得那隻字Shatan就不是專有名詞
[00:14:04.000 --> 00:14:07.000]  就應該是普通一個名詞
[00:14:07.000 --> 00:14:10.000]  大家知不知道什麼叫做專有名詞
[00:14:10.000 --> 00:14:12.000]  專有名詞舉個例子
[00:14:12.000 --> 00:14:15.000]  我的名字就是專有名詞
[00:14:15.000 --> 00:14:17.000]  每個人的名字都是
[00:14:17.000 --> 00:14:19.000]  我的名字叫高明謙 是不是
[00:14:19.000 --> 00:14:21.000]  如果是專有名詞
[00:14:21.000 --> 00:14:23.000]  你翻譯做英文的時候
[00:14:23.000 --> 00:14:25.000]  你就應該怎樣翻譯呢
[00:14:25.000 --> 00:14:27.000]  你就應該翻譯它的音
[00:14:27.000 --> 00:14:31.000]  就應該翻譯做高明謙 是不是
[00:14:31.000 --> 00:14:34.000]  如果我高明謙不是專有名詞
[00:14:34.000 --> 00:14:37.000]  是一個普通的名詞的時候
[00:14:37.000 --> 00:14:41.000]  你就應該要翻譯做high remember humble
[00:14:41.000 --> 00:14:43.000]  你明白我的意思嗎
[00:14:43.000 --> 00:14:47.000]  Shatan這隻字如果是專有名詞
[00:14:47.000 --> 00:14:49.000]  你應該翻譯做什麼
[00:14:49.000 --> 00:14:51.000]  撒旦 是不是
[00:14:51.000 --> 00:14:53.000]  如果它不是專有名詞
[00:14:53.000 --> 00:14:57.000]  你就翻譯Shatan那隻字的意思
[00:14:57.000 --> 00:14:59.000]  去到中文那裡
[00:14:59.000 --> 00:15:01.000]  那個意思其實就是三隻字
[00:15:01.000 --> 00:15:03.000]  敵黨者
[00:15:03.000 --> 00:15:05.000]  OK 敵黨者
[00:15:05.000 --> 00:15:07.000]  如果是敵黨者
[00:15:07.000 --> 00:15:09.000]  我們就要問一個問題
[00:15:09.000 --> 00:15:13.000]  究竟這個敵黨者是天上的敵黨者
[00:15:13.000 --> 00:15:15.000]  還是地上的敵黨者
[00:15:15.000 --> 00:15:17.000]  如果是天上的敵黨者
[00:15:17.000 --> 00:15:21.000]  就代表它是魔鬼 天使那些
[00:15:21.000 --> 00:15:23.000]  但是如果是地上的敵黨者
[00:15:23.000 --> 00:15:25.000]  也是大衛的敵黨者
[00:15:25.000 --> 00:15:27.000]  就是哪一些呢
[00:15:27.000 --> 00:15:30.000]  根據上文歷代至上的21章的上文
[00:15:30.000 --> 00:15:32.000]  就是18到20章
[00:15:32.000 --> 00:15:35.000]  其實就是那些大衛的敵黨者
[00:15:35.000 --> 00:15:37.000]  也就是指菲利士人
[00:15:37.000 --> 00:15:39.000]  阿滿人 阿蘭人
[00:15:39.000 --> 00:15:42.000]  還有這個米索不達米亞王
[00:15:42.000 --> 00:15:43.000]  明白嗎
[00:15:43.000 --> 00:15:44.000]  如果是這樣
[00:15:44.000 --> 00:15:48.000]  我們就更加明白那個其實不是撒旦
[00:15:48.000 --> 00:15:49.000]  其實是什麼呢
[00:15:49.000 --> 00:15:52.000]  大衛的敵人 大衛的仇敵
[00:15:52.000 --> 00:15:55.000]  而那個仇敵激動大衛數點人數
[00:15:55.000 --> 00:15:57.000]  就合理很多
[00:15:57.000 --> 00:15:58.000]  為什麼
[00:15:58.000 --> 00:16:00.000]  就因為有些敵人打過來
[00:16:00.000 --> 00:16:03.000]  你就應該要點一下人數做什麼
[00:16:03.000 --> 00:16:05.000]  預備打仗
[00:16:05.000 --> 00:16:08.000]  就要看自己的人數有多少
[00:16:08.000 --> 00:16:11.000]  以致你能夠面對到那個爭奪
[00:16:11.000 --> 00:16:13.000]  所以大家就明白
[00:16:13.000 --> 00:16:15.000]  為什麼大衛數點人數
[00:16:15.000 --> 00:16:16.000]  明白嗎
[00:16:16.000 --> 00:16:18.000]  那和薩姆爾的版本
[00:16:18.000 --> 00:16:20.000]  耶和華激動大衛數點人數
[00:16:20.000 --> 00:16:23.000]  其實又不一定有一個叫做contradiction的
[00:16:23.000 --> 00:16:28.000]  因為所有東西都是耶和華容許和主控的
[00:16:28.000 --> 00:16:31.000]  那既然那些敵人來到
[00:16:31.000 --> 00:16:34.000]  大衛面對一個這樣的敵人
[00:16:34.000 --> 00:16:35.000]  他有些害怕
[00:16:35.000 --> 00:16:36.000]  他就很想數點人數
[00:16:36.000 --> 00:16:41.000]  整個事情都是由耶和華去看著的
[00:16:41.000 --> 00:16:46.000]  所以薩姆爾的版本就強調耶和華的主動性
[00:16:46.000 --> 00:16:49.000]  歷代哲的版本就強調大衛的人倫性
[00:16:49.000 --> 00:16:51.000]  就是說他面對那個敵人
[00:16:51.000 --> 00:16:54.000]  他就很想數點人數
[00:16:54.000 --> 00:16:55.000]  數完之後
[00:16:55.000 --> 00:16:59.000]  他就含糊藥鴨數人數
[00:16:59.000 --> 00:17:02.000]  我想問大衛出了什麼問題
[00:17:02.000 --> 00:17:05.000]  為什麼要給你一些災害呢
[00:17:05.000 --> 00:17:08.000]  那個問題我們一定要翻開
[00:17:08.000 --> 00:17:12.000]  出埃及記的三十章
[00:17:12.000 --> 00:17:14.000]  我們一起打開好不好
[00:17:14.000 --> 00:17:18.000]  出埃及記的三十章十一節
[00:17:18.000 --> 00:17:22.000]  出埃及記的三十章十一十二節
[00:17:22.000 --> 00:17:24.000]  我們一起讀
[00:17:24.000 --> 00:17:26.000]  可以了嗎 翻到沒有
[00:17:26.000 --> 00:17:27.000]  我們一起讀
[00:17:27.000 --> 00:17:29.000]  一二三
[00:17:29.000 --> 00:17:32.000]  耶和華曉遇摩西說
[00:17:32.000 --> 00:17:36.000]  好 到這裡
[00:17:36.000 --> 00:17:39.000]  摩西曾經領受過耶和華一國的律法
[00:17:39.000 --> 00:17:42.000]  數人數是可以的
[00:17:42.000 --> 00:17:45.000]  但是你數的時候要做一件事
[00:17:45.000 --> 00:17:47.000]  免得你又再讓
[00:17:47.000 --> 00:17:50.000]  再讓你可以說耶和華共的災
[00:17:50.000 --> 00:17:52.000]  就要做什麼
[00:17:52.000 --> 00:17:58.000]  其實數的時候就要付上一個贖罪銀
[00:17:58.000 --> 00:18:00.000]  一個我們叫贖價
[00:18:00.000 --> 00:18:02.000]  大概如果你看一下文
[00:18:02.000 --> 00:18:06.000]  應該一個士兵就要付上半社客納的贖價
[00:18:06.000 --> 00:18:08.000]  你才算得上人數
[00:18:08.000 --> 00:18:11.000]  所以回頭去大衛
[00:18:11.000 --> 00:18:14.000]  為什麼他數人數有問題呢
[00:18:14.000 --> 00:18:17.000]  就不是代表他數人數本身有問題
[00:18:17.000 --> 00:18:21.000]  而是代表他數人數的時候沒有給錢
[00:18:21.000 --> 00:18:23.000]  行了吧
[00:18:23.000 --> 00:18:25.000]  他沒有給錢
[00:18:25.000 --> 00:18:27.000]  為什麼呢
[00:18:27.000 --> 00:18:29.000]  錢用來做什麼呢
[00:18:29.000 --> 00:18:31.000]  因為你打仗就要殺身
[00:18:31.000 --> 00:18:33.000]  殺身之前
[00:18:33.000 --> 00:18:35.000]  你就為你將來要做的殺身
[00:18:35.000 --> 00:18:39.000]  就為了這個贖罪銀
[00:18:39.000 --> 00:18:43.000]  所以那個贖罪銀就是為了要做這個
[00:18:43.000 --> 00:18:46.000]  如果你打算數人數打仗
[00:18:46.000 --> 00:18:48.000]  而你又不放上贖罪銀
[00:18:48.000 --> 00:18:51.000]  即是代表你自己做老闆
[00:18:51.000 --> 00:18:53.000]  自把自為
[00:18:53.000 --> 00:18:55.000]  去取去其他人的性命
[00:18:55.000 --> 00:18:58.000]  而不覺得這件事有任何問題
[00:18:58.000 --> 00:19:00.000]  又或者有任何的罪需要贖
[00:19:00.000 --> 00:19:04.000]  所以背後引伸的那個預示
[00:19:04.000 --> 00:19:08.000]  就是大衛本身覺得那是我的軍隊
[00:19:08.000 --> 00:19:11.000]  而不是神的軍隊
[00:19:11.000 --> 00:19:13.000]  如果我的軍隊我就可以自把自為
[00:19:13.000 --> 00:19:15.000]  隨意殺人都沒有問題
[00:19:15.000 --> 00:19:17.000]  類似這樣的觀念
[00:19:17.000 --> 00:19:20.000]  就成為你可以說大衛的驕傲
[00:19:20.000 --> 00:19:23.000]  又或者大衛經過年日
[00:19:23.000 --> 00:19:25.000]  十八到二十章
[00:19:25.000 --> 00:19:28.000]  攻打東西南北那麼多的戰役當中
[00:19:28.000 --> 00:19:30.000]  儲了很多的經驗
[00:19:30.000 --> 00:19:32.000]  他就覺得自奉經驗多
