
[00:00:00.000 --> 00:00:05.200]  上星期我們就講到第一個神蹟
[00:02:10.480 --> 00:02:12.480]  一路看下去的時候
[00:02:12.480 --> 00:02:15.680]  大家都會相信他是高官的機會是很高的
[00:02:15.680 --> 00:02:18.880]  因為他應該是加利利分封的希律王
[00:02:18.880 --> 00:02:22.880]  的一些很高級的下屬
[00:02:22.880 --> 00:02:24.880]  所以他不單只有權力
[00:02:24.880 --> 00:02:26.880]  他不單只有影響力
[00:02:26.880 --> 00:02:30.880]  他應該是很有錢的一個人
[00:02:30.880 --> 00:02:32.880]  但是他要找耶穌
[00:02:32.880 --> 00:02:34.880]  在47節裏面說
[00:02:34.880 --> 00:02:36.880]  他聽見耶穌在猶太到了加利利
[00:02:36.880 --> 00:02:38.880]  就來見他
[00:02:38.880 --> 00:02:42.880]  求他下去醫治他的兒子
[00:02:42.880 --> 00:02:44.880]  因為他的兒子快要死了
[00:02:44.880 --> 00:02:46.880]  當兒子患病
[00:02:46.880 --> 00:02:48.880]  他知道耶穌在迦那
[00:02:48.880 --> 00:02:50.880]  所以特意去找他
[00:02:50.880 --> 00:02:52.880]  我們相信
[00:02:52.880 --> 00:02:54.880]  他當時的語氣
[00:02:54.880 --> 00:02:56.880]  一定是很懇求的
[00:02:56.880 --> 00:02:58.880]  雖然他是一個高官
[00:02:58.880 --> 00:03:00.880]  很懇求要耶穌下去
[00:03:00.880 --> 00:03:02.880]  為什麼要下去呢?
[00:03:02.880 --> 00:03:04.880]  原來我們看地形
[00:03:04.880 --> 00:03:06.880]  由迦伯隆去迦那
[00:03:06.880 --> 00:03:08.880]  是要大約25公里
[00:03:08.880 --> 00:03:14.880]  而且他要上大約1350呎的地方
[00:03:14.880 --> 00:03:16.880]  所以原本的大臣是上去
[00:03:16.880 --> 00:03:18.880]  所以他求耶穌下去
[00:03:18.880 --> 00:03:20.880]  醫治他的兒子
[00:03:20.880 --> 00:03:24.880]  當他懇求完耶穌之後
[00:03:24.880 --> 00:03:26.880]  耶穌怎樣回應呢?
[00:03:26.880 --> 00:03:28.880]  在48節
[00:03:28.880 --> 00:03:30.880]  耶穌就跟他說
[00:03:30.880 --> 00:03:32.880]  若不看見神跡其事
[00:03:32.880 --> 00:03:34.880]  你們就是不信
[00:03:34.880 --> 00:03:36.880]  耶穌這樣說
[00:03:36.880 --> 00:03:38.880]  不知道你會不會覺得耶穌
[00:03:38.880 --> 00:03:40.880]  也有一點不近人情呢
[00:03:40.880 --> 00:03:42.880]  人家的大臣都來求你了
[00:03:42.880 --> 00:03:44.880]  你們看不見神跡
[00:03:44.880 --> 00:03:46.880]  都是不信的
[00:03:46.880 --> 00:03:48.880]  但有沒有留意
[00:03:48.880 --> 00:03:50.880]  是說你們
[00:03:50.880 --> 00:03:52.880]  大臣只是一個人跟他說
[00:03:52.880 --> 00:03:54.880]  你們是誰呢?
[00:03:54.880 --> 00:03:56.880]  有沒有你們份呢?
[00:03:56.880 --> 00:03:58.880]  相信是指很多圍觀的人
[00:03:58.880 --> 00:04:00.880]  因為第一
[00:04:00.880 --> 00:04:02.880]  耶穌再來的時候
[00:04:02.880 --> 00:04:04.880]  很多人想看耶穌變成什麼
[00:04:04.880 --> 00:04:06.880]  而另一樣
[00:04:06.880 --> 00:04:08.880]  可能很多人想看這個高官是誰
[00:04:08.880 --> 00:04:10.880]  所以我們會有些人
[00:04:10.880 --> 00:04:12.880]  說回來
[00:04:12.880 --> 00:04:14.880]  一個高官願意
[00:04:14.880 --> 00:04:16.880]  輸尊降貴來求耶穌
[00:04:16.880 --> 00:04:18.880]  但竟然得到這樣的回應
[00:04:18.880 --> 00:04:20.880]  如果換成是你
[00:04:20.880 --> 00:04:22.880]  又不知道怎樣
[00:04:22.880 --> 00:04:24.880]  我在想如果他的隨從會怎樣呢?
[00:04:24.880 --> 00:04:26.880]  如果高官
[00:04:26.880 --> 00:04:28.880]  下來之後
[00:04:28.880 --> 00:04:30.880]  去求耶穌
[00:04:30.880 --> 00:04:32.880]  隨從可能說
[00:04:32.880 --> 00:04:34.880]  你這個木匠你以為你是誰
[00:04:34.880 --> 00:04:36.880]  我們大臣
[00:04:36.880 --> 00:04:38.880]  香港有些人喜歡說
[00:04:38.880 --> 00:04:40.880]  來找你
[00:04:40.880 --> 00:04:42.880]  你竟然這樣跟他說
[00:04:42.880 --> 00:04:44.880]  你以為你是誰
[00:04:44.880 --> 00:04:46.880]  但接著49節
[00:04:46.880 --> 00:04:48.880]  大臣自己說
[00:04:48.880 --> 00:04:50.880]  先生求你
[00:04:50.880 --> 00:04:52.880]  趁著我的孩子還沒死
[00:04:52.880 --> 00:04:54.880]  就下去吧
[00:04:54.880 --> 00:04:56.880]  他繼續
[00:04:56.880 --> 00:04:58.880]  謙卑地說
[00:04:58.880 --> 00:05:00.880]  請他Sir
[00:05:00.880 --> 00:05:02.880]  他叫他Sir
[00:05:02.880 --> 00:05:04.880]  原來這個
[00:05:04.880 --> 00:05:06.880]  看回原文
[00:05:06.880 --> 00:05:08.880]  請你下去
[00:05:08.880 --> 00:05:10.880]  原來聖經學者告訴我們
[00:05:10.880 --> 00:05:12.880]  這句是官式的用語
[00:05:12.880 --> 00:05:14.880]  什麼叫官式的用語
[00:05:14.880 --> 00:05:16.880]  就是低級的人
[00:05:16.880 --> 00:05:18.880]  和高級的官
[00:05:18.880 --> 00:05:20.880]  去做一些最禮貌的請求
[00:05:20.880 --> 00:05:22.880]  原來就是用這個用詞
[00:05:22.880 --> 00:05:24.880]  就是用這個句子
[00:05:24.880 --> 00:05:26.880]  Sir先生
[00:05:26.880 --> 00:05:28.880]  請你下去
[00:05:28.880 --> 00:05:30.880]  因為他自己是一個官
[00:05:30.880 --> 00:05:32.880]  所以他很明白怎樣
[00:05:32.880 --> 00:05:34.880]  去和上級做一些請求
[00:05:34.880 --> 00:05:36.880]  接著耶穌
[00:05:36.880 --> 00:05:38.880]  在50節上這樣說
[00:05:38.880 --> 00:05:40.880]  耶穌跟他說
[00:05:40.880 --> 00:05:42.880]  回去吧
[00:05:42.880 --> 00:05:44.880]  你的兒子活了
[00:05:44.880 --> 00:05:46.880]  回去吧 你的兒子活了
[00:05:46.880 --> 00:05:48.880]  耶穌就這樣說
[00:05:48.880 --> 00:05:50.880]  Go
[00:05:50.880 --> 00:05:52.880]  很簡單的一句
[00:05:52.880 --> 00:05:54.880]  原來就是耶穌用一個軍官的說話
[00:05:54.880 --> 00:05:56.880]  去命令下屬
[00:05:56.880 --> 00:05:58.880]  你下去吧
[00:05:58.880 --> 00:06:00.880]  你下去吧
[00:06:00.880 --> 00:06:02.880]  如果是這樣的時候
[00:06:02.880 --> 00:06:04.880]  一邊看聖經的時候
[00:06:04.880 --> 00:06:06.880]  我心想如果我是一個大臣
[00:06:06.880 --> 00:06:08.880]  我就說
[00:06:08.880 --> 00:06:10.880]  這樣而已
[00:06:10.880 --> 00:06:12.880]  可能你很不滿
[00:06:12.880 --> 00:06:14.880]  有時候我聽到你們說要去看醫生
[00:06:14.880 --> 00:06:16.880]  有一次專科
[00:06:16.880 --> 00:06:18.880]  看都不用看
[00:06:18.880 --> 00:06:20.880]  就說Go 你去拿藥吧
[00:06:20.880 --> 00:06:22.880]  我說 看一看你的傷口都不用嗎
[00:06:22.880 --> 00:06:24.880]  他說 我沒有看
[00:06:24.880 --> 00:06:26.880]  可能你很不滿
[00:06:26.880 --> 00:06:28.880]  那一刻耶穌說
[00:06:28.880 --> 00:06:30.880]  Go 你回去吧
[00:06:30.880 --> 00:06:32.880]  用了一個很簡潔很肯定的語氣
[00:06:32.880 --> 00:06:34.880]  那個大臣
[00:06:34.880 --> 00:06:36.880]  如果是我
[00:06:36.880 --> 00:06:38.880]  我就會死纏爛打
[00:06:38.880 --> 00:06:40.880]  我說 耶穌不是
[00:06:40.880 --> 00:06:42.880]  你看看我兒子
[00:06:42.880 --> 00:06:44.880]  他真的快要死了
[00:06:44.880 --> 00:06:46.880]  我這樣趕過來 你看我預備了幾隻馬
[00:06:46.880 --> 00:06:48.880]  你跟我去
[00:06:48.880 --> 00:06:50.880]  走一趟吧
[00:06:50.880 --> 00:06:52.880]  但是這個大臣沒有
[00:06:52.880 --> 00:06:54.880]  在50節下就說
[00:06:54.880 --> 00:06:56.880]  那人信耶穌
[00:06:56.880 --> 00:06:58.880]  所說的話就回去吧
[00:06:58.880 --> 00:07:00.880]  這麼服從
[00:07:00.880 --> 00:07:02.880]  那人信耶穌的話
[00:07:02.880 --> 00:07:04.880]  就回去
[00:07:04.880 --> 00:07:06.880]  可能他真的是軍人出身
[00:07:06.880 --> 00:07:08.880]  所以上級下了命令
[00:07:08.880 --> 00:07:10.880]  下了命令 告
[00:07:10.880 --> 00:07:12.880]  你不需要問
[00:07:12.880 --> 00:07:14.880]  說真的 也沒有得問
[00:07:14.880 --> 00:07:16.880]  This is an order
[00:07:16.880 --> 00:07:18.880]  沒有得問
[00:07:18.880 --> 00:07:20.880]  耶穌說完
[00:07:20.880 --> 00:07:22.880]  這個最高級的王說完之後
[00:07:22.880 --> 00:07:24.880]  你就走了
[00:07:24.880 --> 00:07:26.880]  去到四章五十一節
[00:07:26.880 --> 00:07:28.880]  下去的時候
[00:07:28.880 --> 00:07:30.880]  他的僕人就迎見他
[00:07:30.880 --> 00:07:32.880]  就說 你的兒子
[00:07:32.880 --> 00:07:34.880]  活了
[00:07:34.880 --> 00:07:36.880]  活了
[00:07:36.880 --> 00:07:38.880]  僕人有這麼好的消息
[00:07:38.880 --> 00:07:40.880]  僕人一定不會等主人回來
[00:07:40.880 --> 00:07:42.880]  一定在他的路上
[00:07:42.880 --> 00:07:44.880]  可能早一點就等主人
[00:07:44.880 --> 00:07:46.880]  等主人一回來的時候
[00:07:46.880 --> 00:07:48.880]  將最好的消息告訴他
[00:07:48.880 --> 00:07:50.880]  你的兒子康復了
[00:07:50.880 --> 00:07:52.880]  主人這一刻聽到天大消息之後
[00:07:52.880 --> 00:07:54.880]  最關心的是什麼呢
[00:07:54.880 --> 00:07:56.880]  在五十二節
[00:07:56.880 --> 00:07:58.880]  他就問那些僕人
[00:07:58.880 --> 00:08:00.880]  他什麼時候康復的
[00:08:00.880 --> 00:08:02.880]  他什麼時候康復的
[00:08:02.880 --> 00:08:04.880]  然後僕人就說
[00:08:04.880 --> 00:08:06.880]  昨日未時
[00:08:06.880 --> 00:08:08.880]  熱就退了
[00:08:08.880 --> 00:08:10.880]  僕人回答說 昨日未時
[00:08:10.880 --> 00:08:12.880]  熱就退了
[00:08:12.880 --> 00:08:14.880]  未時就是下午一點鐘
[00:08:14.880 --> 00:08:16.880]  這位大神聽到
[00:08:16.880 --> 00:08:18.880]  下午一點鐘
[00:08:18.880 --> 00:08:20.880]  他馬上就想起來
[00:08:20.880 --> 00:08:22.880]  他便知道這正是耶穌
[00:08:22.880 --> 00:08:24.880]  對他講的那句話的時候
[00:08:24.880 --> 00:08:26.880]  就說 高
[00:08:26.880 --> 00:08:28.880]  你回去吧
[00:08:28.880 --> 00:08:30.880]  這時候
[00:08:30.880 --> 00:08:32.880]  就是他的兒子康復的時候
[00:08:32.880 --> 00:08:34.880]  當這位大神經歷了
[00:08:34.880 --> 00:08:36.880]  這麼大的神蹟
[00:08:36.880 --> 00:08:38.880]  他的回應是什麼呢
[00:08:38.880 --> 00:08:40.880]  在四章五十三節下
[00:08:40.880 --> 00:08:42.880]  他自己和全家
[00:08:42.880 --> 00:08:44.880]  都相信了
[00:08:44.880 --> 00:08:46.880]  他真的相信
[00:08:46.880 --> 00:08:48.880]  然後五十四節
[00:08:48.880 --> 00:08:50.880]  《約翰福音》就是用五十四節
[00:08:50.880 --> 00:08:52.880]  來做一個總結
[00:08:52.880 --> 00:08:54.880]  這是耶穌在加利利行的第二件神蹟
[00:08:54.880 --> 00:08:56.880]  是他從猶太
[00:08:56.880 --> 00:08:58.880]  回去以後所行的
[00:08:58.880 --> 00:09:00.880]  就是這樣完結了
[00:09:00.880 --> 00:09:02.880]  好像很簡單
[00:09:02.880 --> 00:09:04.880]  我們以前看聖經可能看到這裡
[00:09:04.880 --> 00:09:06.880]  又完結了
[00:09:06.880 --> 00:09:08.880]  那這段經文究竟和我們
[00:09:08.880 --> 00:09:10.880]  有什麼關係呢
[00:09:10.880 --> 00:09:12.880]  上次我講到神蹟
[00:09:12.880 --> 00:09:14.880]  我們譯作 聖經譯作神蹟
[00:09:14.880 --> 00:09:16.880]  大家還記不記得
[00:09:16.880 --> 00:09:18.880]  真正的原文是譯什麼的
[00:09:18.880 --> 00:09:20.880]  都是兩個字
[00:09:20.880 --> 00:09:22.880]  記號
[00:09:22.880 --> 00:09:24.880]  我一定要再講多一次
[00:09:24.880 --> 00:09:26.880]  因為有些朋友
[00:09:26.880 --> 00:09:28.880]  這次是第一次新回來
[00:09:28.880 --> 00:09:30.880]  至少有四五個
[00:09:30.880 --> 00:09:32.880]  上次有些是兒童崇拜
[00:09:32.880 --> 00:09:34.880]  因為這個觀念很重要
[00:09:34.880 --> 00:09:36.880]  對於我們之後看《約翰福音》
[00:09:36.880 --> 00:09:38.880]  之後理解耶穌所行的神蹟
[00:09:38.880 --> 00:09:40.880]  這是記號
[00:09:40.880 --> 00:09:42.880]  記號是一個標誌
[00:09:42.880 --> 00:09:44.880]  你看到那個東西
[00:09:44.880 --> 00:09:46.880]  你知道背後所指的是什麼意思
[00:09:46.880 --> 00:09:48.880]  你看到不准掉頭的標誌
[00:09:48.880 --> 00:09:50.880]  你就知道不可以這樣U-turn
[00:09:50.880 --> 00:09:52.880]  你看到十字架
[00:09:52.880 --> 00:09:54.880]  你知道耶穌流血
[00:09:54.880 --> 00:09:56.880]  那個救恩的記號
[00:09:56.880 --> 00:09:58.880]  今天
[00:09:58.880 --> 00:10:00.880]  耶穌很想透過
[00:10:00.880 --> 00:10:02.880]  祂所做的歧視
[00:10:02.880 --> 00:10:04.880]  去告訴你不是拍手掌
[00:10:04.880 --> 00:10:06.880]  說耶穌你很厲害 隨便走
[00:10:06.880 --> 00:10:08.880]  耶穌你很厲害 你可以說一句話就醫好人
[00:10:08.880 --> 00:10:10.880]  耶穌不是想在這裡停下來
[00:10:10.880 --> 00:10:12.880]  我們讀聖經
[00:10:12.880 --> 00:10:14.880]  耶穌也不想我們這樣停下來
[00:10:14.880 --> 00:10:16.880]  這個記號怎麼影響你
[00:10:16.880 --> 00:10:18.880]  這個記號怎麼讓你知道
[00:10:18.880 --> 00:10:20.880]  上帝在後面
[00:10:20.880 --> 00:10:22.880]  給予耶穌的能力
[00:10:22.880 --> 00:10:24.880]  這是一個記號
[00:10:24.880 --> 00:10:26.880]  耶穌很想我們
[00:10:26.880 --> 00:10:28.880]  由道聽途說
[00:10:28.880 --> 00:10:30.880]  變到真心相信
[00:10:30.880 --> 00:10:34.880]  我很喜歡這個標誌
[00:10:34.880 --> 00:10:36.880]  我們聽的
[00:10:36.880 --> 00:10:38.880]  結果到你真心相信的時候
[00:10:38.880 --> 00:10:40.880]  你的心就會出現
[00:10:40.880 --> 00:10:42.880]  你就會很享受
[00:10:42.880 --> 00:10:44.880]  和耶穌一起
[00:10:44.880 --> 00:10:46.880]  這個記號
[00:10:46.880 --> 00:10:48.880]  讓大神更加了解耶穌的能力
[00:10:48.880 --> 00:10:50.880]  大神對耶穌的
[00:10:50.880 --> 00:10:52.880]  信心建立其實和我們每一個人
[00:10:52.880 --> 00:10:54.880]  都很相似
[00:10:54.880 --> 00:10:56.880]  一會兒你聽聽就知道
[00:10:56.880 --> 00:10:58.880]  大神相信耶穌的經歷
[00:10:58.880 --> 00:11:00.880]  可能和我們所有人都很相似
[00:11:00.880 --> 00:11:02.880]  因為祂都是由道聽途說
[00:11:02.880 --> 00:11:04.880]  開始
[00:11:04.880 --> 00:11:06.880]  大神之前只是在加伯隆聽過
[00:11:06.880 --> 00:11:08.880]  耶穌很厲害
[00:11:08.880 --> 00:11:10.880]  行過神蹟 行過歧視
[00:11:10.880 --> 00:11:12.880]  所以去找祂
[00:11:12.880 --> 00:11:14.880]  祂之前是片面的
[00:11:14.880 --> 00:11:16.880]  因為聽的
[00:11:16.880 --> 00:11:18.880]  但我很欣賞祂
[00:11:18.880 --> 00:11:20.880]  大神願意行動
[00:11:20.880 --> 00:11:22.880]  而且是親自行動
[00:11:22.880 --> 00:11:24.880]  因為祂本來可以叫祂的下屬
[00:11:24.880 --> 00:11:26.880]  祂都是行動的
[00:11:26.880 --> 00:11:28.880]  祂叫下屬
[00:11:28.880 --> 00:11:30.880]  你現在立刻和我快馬下去找耶穌
[00:11:30.880 --> 00:11:32.880]  然後請耶穌來
[00:11:32.880 --> 00:11:34.880]  無論怎樣都好 幫我叫到耶穌來
[00:11:34.880 --> 00:11:36.880]  但祂不只這樣做
[00:11:36.880 --> 00:11:38.880]  祂自己親身去到
[00:11:38.880 --> 00:11:40.880]  找耶穌
[00:11:40.880 --> 00:11:42.880]  但祂對耶穌的認識
[00:11:42.880 --> 00:11:44.880]  是很有限制
[00:11:44.880 --> 00:11:46.880]  因為祂覺得
[00:11:46.880 --> 00:11:48.880]  祂要堅持叫耶穌
[00:11:48.880 --> 00:11:50.880]  下去看看祂的兒子
[00:11:50.880 --> 00:11:52.880]  為何說是限制呢
[00:11:52.880 --> 00:11:54.880]  祂覺得耶穌有地域的限制
[00:11:54.880 --> 00:11:58.880]  覺得耶穌有時間的限制
[00:11:58.880 --> 00:12:02.880]  因為兒子如果死了
[00:12:02.880 --> 00:12:04.880]  耶穌都沒有父了
[00:12:04.880 --> 00:12:06.880]  祂以為
[00:12:06.880 --> 00:12:08.880]  祂有時間的限制
[00:12:08.880 --> 00:12:10.880]  第三是能力的限制
[00:12:10.880 --> 00:12:12.880]  死了沒有父
[00:12:12.880 --> 00:12:14.880]  即是沒有能力去幫祂和祂的兒子
[00:12:14.880 --> 00:12:16.880]  可能大神覺得
[00:12:16.880 --> 00:12:18.880]  耶穌好像醫生
[00:12:18.880 --> 00:12:20.880]  即是怎樣
[00:12:20.880 --> 00:12:22.880]  醫生無論中醫西醫
[00:12:22.880 --> 00:12:24.880]  可能要把脈 可能要聽
[00:12:24.880 --> 00:12:26.880]  可能他覺得耶穌
[00:12:26.880 --> 00:12:28.880]  去醫病的時候 耶穌你摸摸他也好
[00:12:28.880 --> 00:12:30.880]  可能要耶穌
[00:12:30.880 --> 00:12:32.880]  好像醫生這樣去到
[00:12:32.880 --> 00:12:34.880]  但原來耶穌不是這樣
[00:12:34.880 --> 00:12:36.880]  祂不知道
[00:12:36.880 --> 00:12:38.880]  原來這位耶穌
[00:12:38.880 --> 00:12:40.880]  好像聖經約翰福音一章十四節
[00:12:40.880 --> 00:12:42.880]  說道成了肉身
[00:12:42.880 --> 00:12:44.880]  住在我們中間
[00:12:44.880 --> 00:12:46.880]  充充滿滿的
[00:12:46.880 --> 00:12:48.880]  有恩典 有真理
[00:12:48.880 --> 00:12:50.880]  這是上帝的兒子
[00:12:50.880 --> 00:12:52.880]  大家還記不記得
[00:12:52.880 --> 00:12:54.880]  我們第一次說約翰福音的引言的時候
[00:12:54.880 --> 00:12:56.880]  說到道這個字
[00:12:56.880 --> 00:12:58.880]  我說
[00:12:58.880 --> 00:13:00.880]  在這一刻解不了
[00:13:00.880 --> 00:13:02.880]  我們要慢慢看下去
[00:13:02.880 --> 00:13:04.880]  我們能了解到道這個意思
[00:13:04.880 --> 00:13:06.880]  道其中一個
[00:13:06.880 --> 00:13:08.880]  就是Word
[00:13:08.880 --> 00:13:10.880]  就是一個話語
[00:13:10.880 --> 00:13:12.880]  耶穌在這次神蹟就展示到
[00:13:12.880 --> 00:13:14.880]  原來耶穌要醫治一個人
[00:13:14.880 --> 00:13:16.880]  耶穌要行神蹟
[00:13:16.880 --> 00:13:18.880]  祂可以用說話
[00:13:18.880 --> 00:13:20.880]  就可以
[00:13:20.880 --> 00:13:22.880]  記不記得創世紀
[00:13:22.880 --> 00:13:24.880]  上帝創造這個世界
[00:13:24.880 --> 00:13:26.880]  都是說有就有
[00:13:26.880 --> 00:13:28.880]  明立就立
[00:13:28.880 --> 00:13:30.880]  這個就是話語的意思
[00:13:30.880 --> 00:13:32.880]  大神號
[00:13:32.880 --> 00:13:34.880]  開頭以為
[00:13:34.880 --> 00:13:36.880]  原本是道聽途說
[00:13:36.880 --> 00:13:38.880]  直到祂回到家裏
[00:13:38.880 --> 00:13:40.880]  祂遇到那些僕人
[00:13:40.880 --> 00:13:42.880]  知道耶穌在同一個時間
[00:13:42.880 --> 00:13:44.880]  一點鐘就醫治了祂的兒子
[00:13:44.880 --> 00:13:46.880]  祂由道聽途說
[00:13:46.880 --> 00:13:48.880]  變到親歷其境
[00:13:48.880 --> 00:13:50.880]  祂由膚淺了解
[00:13:50.880 --> 00:13:52.880]  變到盡心認識
[00:13:52.880 --> 00:13:54.880]  祂至少認識耶穌這一位
[00:13:54.880 --> 00:13:56.880]  原來不受時空的限制
[00:13:56.880 --> 00:13:58.880]  原來不受地球的限制
[00:13:58.880 --> 00:14:00.880]  原來不受地域的限制
[00:14:00.880 --> 00:14:02.880]  是一個憐憫人的耶穌
[00:14:02.880 --> 00:14:04.880]  是一個說話
[00:14:04.880 --> 00:14:06.880]  充滿能力的耶穌
[00:14:06.880 --> 00:14:08.880]  我們呢?
[00:14:08.880 --> 00:14:10.880]  我們怎樣相信耶穌呢?
[00:14:10.880 --> 00:14:12.880]  當我以前讀了三福
[00:14:12.880 --> 00:14:14.880]  然後去到一個全form的訓練班
[00:14:14.880 --> 00:14:16.880]  當我在街頭跟人報道的時候
[00:14:16.880 --> 00:14:18.880]  我們的開場白就是
[00:14:18.880 --> 00:14:20.880]  你好啊
[00:14:20.880 --> 00:14:22.880]  我們是某某教會的基督徒
[00:14:22.880 --> 00:14:24.880]  一說到這句
[00:14:24.880 --> 00:14:26.880]  很多人十個有七個都說
[00:14:26.880 --> 00:14:28.880]  我聽過啦
[00:14:28.880 --> 00:14:30.880]  我聽過啦
[00:14:30.880 --> 00:14:32.880]  我小時候就回教會學校了
[00:14:32.880 --> 00:14:34.880]  很多人都是這樣說
[00:14:34.880 --> 00:14:36.880]  但他就說
[00:14:36.880 --> 00:14:38.880]  我很多故事我都認識
[00:14:38.880 --> 00:14:40.880]  但為什麼很多人在教會學校
[00:14:40.880 --> 00:14:42.880]  聽了這麼多
[00:14:42.880 --> 00:14:44.880]  但好像耶穌
[00:14:44.880 --> 00:14:46.880]  好像這個信仰
[00:14:46.880 --> 00:14:48.880]  對他沒有影響
[00:14:48.880 --> 00:14:50.880]  今天我不知道信仰
[00:14:50.880 --> 00:14:52.880]  對你有沒有影響
[00:14:52.880 --> 00:14:54.880]  我們都可能聽了很多次
[00:14:54.880 --> 00:14:56.880]  我們都可能聽了很多次
[00:14:56.880 --> 00:14:58.880]  我們很多人可能上主日學
[00:14:58.880 --> 00:15:00.880]  上了十年二十年
[00:15:00.880 --> 00:15:02.880]  但主日學說的話
[00:15:02.880 --> 00:15:04.880]  即是聖經
[00:15:04.880 --> 00:15:06.880]  對你有多少影響
[00:15:06.880 --> 00:15:08.880]  我們可能只是一路停留在頭腦裏
[00:15:08.880 --> 00:15:10.880]  我們很多知識
[00:15:10.880 --> 00:15:12.880]  一說到神學的觀念
[00:15:12.880 --> 00:15:14.880]  我們好像很厲害
[00:15:14.880 --> 00:15:16.880]  又三惟一體
[00:15:16.880 --> 00:15:18.880]  又救恩
[00:15:18.880 --> 00:15:20.880]  很複雜的東西
[00:15:20.880 --> 00:15:22.880]  但究竟三惟一體
[00:15:22.880 --> 00:15:24.880]  究竟救恩和你的生命
[00:15:24.880 --> 00:15:26.880]  有沒有影響
[00:15:26.880 --> 00:15:28.880]  你這個頭腦裏
[00:15:28.880 --> 00:15:30.880]  可不可以將那些聖經知識
[00:15:30.880 --> 00:15:32.880]  按低一點
[00:15:32.880 --> 00:15:34.880]  下來這裏呢
[00:15:34.880 --> 00:15:36.880]  這個就是關鍵
[00:15:36.880 --> 00:15:38.880]  大神
[00:15:38.880 --> 00:15:40.880]  就是從最開頭認識耶穌
[00:15:40.880 --> 00:15:42.880]  聽過
[00:15:42.880 --> 00:15:44.880]  然後竟然間
[00:15:44.880 --> 00:15:46.880]  他可以變成真心相信
[00:15:46.880 --> 00:15:48.880]  這個信在
[00:15:48.880 --> 00:15:50.880]  約翰福音四章五十節的下
[00:15:50.880 --> 00:15:52.880]  就說
[00:15:52.880 --> 00:15:54.880]  那人即是大神
[00:15:54.880 --> 00:15:56.880]  信耶穌所說的話
[00:15:56.880 --> 00:15:58.880]  就回去
