
[00:00:00.000 --> 00:00:06.560]  各位姐妹平安,很高興最後一次來到大家當中
[00:02:27.360 --> 00:02:31.360]  所以好好預備我們自己,珍惜每一天
[00:02:31.360 --> 00:02:33.360]  我們祈禱一下
[00:02:33.360 --> 00:02:37.360]  天父當我們在你面前打開你話語的時候
[00:02:37.360 --> 00:02:39.360]  我真的存著敬畏的心
[00:02:39.360 --> 00:02:43.120]  因為不是人來講他自己上了屋的說話
[00:02:43.120 --> 00:02:45.120]  而是我們想明白神的心意
[00:02:45.120 --> 00:02:49.120]  今天這個世界很需要明白神的心意
[00:02:49.120 --> 00:02:52.400]  免得我們偏行己路,自以為是
[00:02:52.400 --> 00:02:54.400]  所以求主耶穌,我們特別幫我們一群
[00:02:54.400 --> 00:02:57.840]  真正跟從祢、相信祢的、屬於祢的人
[00:02:57.840 --> 00:03:00.320]  在這個世上真的需要做明燈
[00:03:00.320 --> 00:03:03.600]  真的能夠在這個很黑暗的世代裏面
[00:03:03.600 --> 00:03:06.320]  讓人看見什麼叫真理
[00:03:06.320 --> 00:03:08.320]  我們應該的方向是什麼
[00:03:08.320 --> 00:03:10.320]  人生到底為了什麼
[00:03:10.320 --> 00:03:12.320]  我們看到這個世界有很多人有苦
[00:03:12.320 --> 00:03:15.280]  他不知道怎樣來解決
[00:03:15.280 --> 00:03:17.280]  有困難,他不知道哪裡有出路
[00:03:17.280 --> 00:03:19.280]  我們這一群已經有盼望
[00:03:19.280 --> 00:03:21.280]  已經有主的愛、主的恩的人
[00:03:21.280 --> 00:03:23.280]  我們真的很需要承擔這個使命
[00:03:23.280 --> 00:03:27.280]  真的將你自己的真理和福音傳開
[00:03:27.280 --> 00:03:30.240]  我們當然要將神的愛、神的恩來分享
[00:03:30.240 --> 00:03:32.240]  所以求主你幫助我們
[00:03:32.240 --> 00:03:34.240]  當我們要做這些事情之前
[00:03:34.240 --> 00:03:36.240]  我們才要潔淨我們的器皿
[00:03:36.240 --> 00:03:38.240]  將我們自己,正如剛才也有講
[00:03:38.240 --> 00:03:40.240]  我們需要將自己擺在你面前
[00:03:40.240 --> 00:03:42.240]  潔淨我們自己,除去我們的罪
[00:03:42.240 --> 00:03:44.240]  能夠被主使用
[00:03:44.240 --> 00:03:46.240]  多謝你給我分享你話語的時間
[00:03:46.240 --> 00:03:48.240]  因為你的話語是生命的道
[00:03:48.240 --> 00:03:52.240]  讓生命的道進入我們生命裏面
[00:03:52.240 --> 00:03:54.240]  幫助我們生命成長
[00:03:54.240 --> 00:03:56.240]  有力承擔使命
[00:03:56.240 --> 00:04:00.240]  有能力去改變生命
[00:04:00.240 --> 00:04:02.240]  求你用我們成為你的器皿
[00:04:02.240 --> 00:04:04.240]  這個世界真的很需要
[00:04:04.240 --> 00:04:06.240]  很需要神的福音、很需要神的真理
[00:04:06.240 --> 00:04:08.240]  求你使用我們
[00:04:08.240 --> 00:04:10.240]  我們今天聚集,今天又會分散
[00:04:10.240 --> 00:04:12.240]  當我們離開這個地方
[00:04:12.240 --> 00:04:14.240]  去到不同群體當中
[00:04:14.240 --> 00:04:16.240]  求你用你的生命
[00:04:16.240 --> 00:04:18.240]  撥出你的見證,幫助我們
[00:04:18.240 --> 00:04:20.240]  聽我們祈禱,奉耶穌的名祈禱
[00:04:20.240 --> 00:04:22.240]  今天的題目叫「成為活祭」
[00:04:22.240 --> 00:04:24.240]  我也覺得大家很有勇氣
[00:04:24.240 --> 00:04:28.240]  成為活祭你也夠膽來聽
[00:04:28.240 --> 00:04:30.240]  就是要將自己獻上
[00:04:30.240 --> 00:04:32.240]  成為活祭
[00:04:32.240 --> 00:04:34.240]  有時獻祭這件事就好像送禮
[00:04:34.240 --> 00:04:38.240]  獻祭給神最重要不是你有沒有獻
[00:04:38.240 --> 00:04:40.240]  最重要是你獻什麼
[00:04:40.240 --> 00:04:42.240]  送禮也一樣,最重要不是有沒有送
[00:04:42.240 --> 00:04:44.240]  而是你送什麼
[00:04:44.240 --> 00:04:46.240]  送禮難在什麼呢?
[00:04:46.240 --> 00:04:48.240]  有時就是不知道送什麼
[00:04:48.240 --> 00:04:50.240]  我不知道你有沒有送禮
[00:04:50.240 --> 00:04:52.240]  我發現送禮最難就是不知道送什麼
[00:04:52.240 --> 00:04:56.240]  有時我每逢太太生日、結婚週年
[00:04:56.240 --> 00:04:58.240]  想送禮給太太,難在不知道送什麼
[00:04:58.240 --> 00:05:00.240]  特別結婚30年了
[00:05:00.240 --> 00:05:02.240]  都不知道有沒有什麼好送
[00:05:02.240 --> 00:05:04.240]  有時你問太太你想要什麼
[00:05:04.240 --> 00:05:06.240]  這個問題是不能問的
[00:05:06.240 --> 00:05:08.240]  你問她要什麼
[00:05:08.240 --> 00:05:10.240]  她就說不用了
[00:05:10.240 --> 00:05:12.240]  但你又不可以不送
[00:05:12.240 --> 00:05:16.240]  你不送就犯下彌天大罪
[00:05:16.240 --> 00:05:18.240]  所以問她又不說
[00:05:18.240 --> 00:05:20.240]  想想真的很難
[00:05:20.240 --> 00:05:22.240]  送不是最重要
[00:05:22.240 --> 00:05:24.240]  最重要是送一份對方喜歡
[00:05:24.240 --> 00:05:26.240]  適合用的東西
[00:05:26.240 --> 00:05:28.240]  是很不容易的
[00:05:28.240 --> 00:05:30.240]  信徒我們說要奉獻給神
[00:05:30.240 --> 00:05:32.240]  將自己成為活祭獻給神
[00:05:32.240 --> 00:05:36.240]  我們獻什麼祭才是神所喜悅的呢?
[00:05:36.240 --> 00:05:38.240]  有時人以為神喜悅
[00:05:38.240 --> 00:05:40.240]  不一定是神喜悅
[00:05:40.240 --> 00:05:42.240]  有時人以為自己很偉大
[00:05:42.240 --> 00:05:44.240]  都不是很偉大
[00:05:44.240 --> 00:05:46.240]  有時人以為自己不是很壞
[00:05:46.240 --> 00:05:48.240]  其實都真的很壞
[00:05:48.240 --> 00:05:50.240]  以為不是最大
[00:05:50.240 --> 00:05:52.240]  所以真的要尋求神的心意
[00:05:52.240 --> 00:05:54.240]  以至獻的祭是神所悅留
[00:05:54.240 --> 00:05:56.240]  是神喜悅的祭
[00:05:56.240 --> 00:06:00.240]  我記得在結婚沒多久之前
[00:06:00.240 --> 00:06:02.240]  結婚沒多久之後
[00:06:02.240 --> 00:06:04.240]  我1988年結婚
[00:06:04.240 --> 00:06:06.240]  結婚沒多久之後
[00:06:06.240 --> 00:06:08.240]  結婚沒多久之後
[00:06:08.240 --> 00:06:10.240]  一年左右我記得有一晚睡覺
[00:06:10.240 --> 00:06:14.240]  我比較喜歡和太太睡覺前聊天
[00:06:14.240 --> 00:06:18.240]  現在我發現太太很喜歡和老公聊天
[00:06:18.240 --> 00:06:20.240]  不過很多時候老公不太喜歡聽太太說話
[00:06:20.240 --> 00:06:22.240]  有些人裝睡
[00:06:22.240 --> 00:06:24.240]  有些人扯鼻汗
[00:06:24.240 --> 00:06:26.240]  有時我喜歡和太太聊天
[00:06:26.240 --> 00:06:28.240]  有一次我問我老婆
[00:06:28.240 --> 00:06:30.240]  你都嫁給我一年了
[00:06:30.240 --> 00:06:32.240]  我問她你覺得怎樣
[00:06:32.240 --> 00:06:34.240]  我當然不是問她有沒有後悔
[00:06:34.240 --> 00:06:36.240]  我問她你覺得怎樣
[00:06:36.240 --> 00:06:38.240]  她很聰明
[00:06:38.240 --> 00:06:40.240]  我問她你覺得怎樣
[00:06:40.240 --> 00:06:42.240]  她說你都很幸福
[00:06:42.240 --> 00:06:44.240]  嫁給我
[00:06:44.240 --> 00:06:46.240]  她問我怎樣幸福
[00:06:46.240 --> 00:06:48.240]  難得老婆問怎樣幸福
[00:06:48.240 --> 00:06:50.240]  她又不會稱讚我
[00:06:50.240 --> 00:06:52.240]  難得我自己說
[00:06:52.240 --> 00:06:54.240]  你嫁給我老公真的很幸福
[00:06:54.240 --> 00:06:56.240]  她問你有什麼好
[00:06:56.240 --> 00:06:58.240]  我跟她說
[00:06:58.240 --> 00:07:00.240]  很多時候我們去弟兄姊妹家吃飯
[00:07:00.240 --> 00:07:02.240]  吃完飯除了是姊妹煮飯
[00:07:02.240 --> 00:07:04.240]  還是姊妹收拾
[00:07:04.240 --> 00:07:06.240]  吃完還要洗碗
[00:07:06.240 --> 00:07:08.240]  她說你知道和你結婚一年
[00:07:08.240 --> 00:07:10.240]  這麼久以來在家吃飯
[00:07:10.240 --> 00:07:12.240]  每次都我洗碗
[00:07:12.240 --> 00:07:14.240]  洗碗的老公哪裡找啊
[00:07:14.240 --> 00:07:16.240]  香港和加拿大不同
[00:07:16.240 --> 00:07:18.240]  加拿大很多事真的要親力親為
[00:07:18.240 --> 00:07:20.240]  我真的不是十指不踮洋蔥水
[00:07:20.240 --> 00:07:22.240]  我真的每次都洗碗
[00:07:22.240 --> 00:07:24.240]  我真的每次都洗碗
[00:07:24.240 --> 00:07:26.240]  她說是啊
[00:07:26.240 --> 00:07:28.240]  我說不單止這樣
[00:07:28.240 --> 00:07:30.240]  她說你知不知道
[00:07:30.240 --> 00:07:32.240]  我洗衣服的
[00:07:32.240 --> 00:07:34.240]  到現在還是
[00:07:34.240 --> 00:07:36.240]  我老婆的衣服就放在房門外
[00:07:36.240 --> 00:07:38.240]  我就知道發生什麼事
[00:07:38.240 --> 00:07:40.240]  我就去洗衣服
[00:07:40.240 --> 00:07:42.240]  我說不單止洗衣服
[00:07:42.240 --> 00:07:44.240]  我還燙衣服
[00:07:44.240 --> 00:07:46.240]  不單止燙衣服
[00:07:46.240 --> 00:07:48.240]  我還燙裙子
[00:07:48.240 --> 00:07:50.240]  燙裙子才難
[00:07:50.240 --> 00:07:52.240]  燙裙子真的很考功夫
[00:07:52.240 --> 00:07:54.240]  特別是那些八折裙就要命
[00:07:54.240 --> 00:07:56.240]  現在她不穿裙子
[00:07:56.240 --> 00:07:58.240]  我真的很感恩
[00:07:58.240 --> 00:08:00.240]  我覺得真的不錯
[00:08:00.240 --> 00:08:02.240]  我問老公,你知不知道我老婆的反應
[00:08:02.240 --> 00:08:04.240]  她的反應給我很大的提醒
[00:08:04.240 --> 00:08:06.240]  她問我一件事
[00:08:06.240 --> 00:08:08.240]  其實你講了這麼久,你知不知道我喜歡什麼
[00:08:08.240 --> 00:08:10.240]  我聽完她講這句
[00:08:10.240 --> 00:08:12.240]  我有點不開心
[00:08:12.240 --> 00:08:14.240]  我已經這麼辛苦,這麼勞碌
[00:08:14.240 --> 00:08:16.240]  燙衣服燙到眼挑針
[00:08:16.240 --> 00:08:18.240]  你都說不開心
[00:08:18.240 --> 00:08:20.240]  我就有點不開心
[00:08:20.240 --> 00:08:22.240]  我說你什麼意思呢
[00:08:22.240 --> 00:08:24.240]  你知不知道我喜歡什麼
[00:08:24.240 --> 00:08:26.240]  我就問她,你不喜歡我洗衣服嗎
[00:08:26.240 --> 00:08:28.240]  你不喜歡我洗碗嗎
[00:08:28.240 --> 00:08:30.240]  你不喜歡我燙衣服嗎
[00:08:30.240 --> 00:08:32.240]  她說不是,那是什麼意思呢
[00:08:32.240 --> 00:08:34.240]  她說了一句話,令我又很不開心
[00:08:34.240 --> 00:08:36.240]  她怎麼說呢
[00:08:36.240 --> 00:08:38.240]  她說其實洗碗洗衣服燙衣服
[00:08:38.240 --> 00:08:40.240]  都是你很喜歡做的
[00:08:40.240 --> 00:08:42.240]  我這個人是很有趣的
[00:08:42.240 --> 00:08:44.240]  我是很喜歡洗衣服
[00:08:44.240 --> 00:08:46.240]  很喜歡洗碗
[00:08:46.240 --> 00:08:48.240]  如果你看我那本書,毫不留情
[00:08:48.240 --> 00:08:50.240]  有個叫洗衣情
[00:08:50.240 --> 00:08:52.240]  我很喜歡洗完衣服,我們就晾衣服
[00:08:52.240 --> 00:08:54.240]  排好,整齊整齊,什麼歸什麼
[00:08:54.240 --> 00:08:56.240]  洗完衣服,全部分類
[00:08:56.240 --> 00:08:58.240]  看完真的很開心,又會拍張照
[00:08:58.240 --> 00:09:00.240]  很有成功感,我老婆說得很對
[00:09:00.240 --> 00:09:02.240]  你做的事是你喜歡做的
[00:09:02.240 --> 00:09:05.240]  但你沒想過我喜歡你做什麼
[00:09:05.240 --> 00:09:07.240]  我們上上,我們說奉獻給神
[00:09:07.240 --> 00:09:09.240]  奉獻給神
[00:09:09.240 --> 00:09:11.240]  我們選擇的東西都是我喜歡做的
[00:09:11.240 --> 00:09:13.240]  然後就告訴人家,你知道多偉大
[00:09:13.240 --> 00:09:15.240]  神啊,你真是起港福堂
[00:09:15.240 --> 00:09:17.240]  起指令團,有我這個人,你真是執寶了
[00:09:17.240 --> 00:09:19.240]  但其實都在做自己喜歡做的事
[00:09:19.240 --> 00:09:21.240]  有時神想你做些難一點的
[00:09:21.240 --> 00:09:23.240]  你不是那麼想做的
[00:09:23.240 --> 00:09:25.240]  或者不是那麼舒服做的
[00:09:25.240 --> 00:09:27.240]  你說不用了,我那些可以
[00:09:27.240 --> 00:09:29.240]  我又燙衣服又洗碗,夠了吧
[00:09:29.240 --> 00:09:31.240]  沒有問一問神你想我做什麼
[00:09:31.240 --> 00:09:33.240]  我經常覺得奉獻給神
[00:09:33.240 --> 00:09:35.240]  第一樣要問的就是
[00:09:35.240 --> 00:09:37.240]  我常常講的,一定要問神你想我做什麼
[00:09:37.240 --> 00:09:39.240]  而不是神我想做什麼
[00:09:39.240 --> 00:09:41.240]  是完全不同的,你知道嗎
[00:09:41.240 --> 00:09:43.240]  是完全不同的兩回事
[00:09:43.240 --> 00:09:45.240]  當我們獻自己做活祭
[00:09:45.240 --> 00:09:47.240]  第一樣我常常提到
[00:09:47.240 --> 00:09:49.240]  我覺得是很真實的
[00:09:49.240 --> 00:09:51.240]  當你去尋求,當你去問
[00:09:51.240 --> 00:09:53.240]  是一定要知道
[00:09:53.240 --> 00:09:55.240]  你可以放心
[00:09:55.240 --> 00:09:57.240]  問題是有些人不想尋求,不想知道
[00:09:57.240 --> 00:09:59.240]  我記得有一次
[00:09:59.240 --> 00:10:01.240]  我請弟兄去聽一個聚會
[00:10:01.240 --> 00:10:03.240]  我覺得那個講員非常好
[00:10:03.240 --> 00:10:05.240]  我請你去聽,他說
[00:10:05.240 --> 00:10:07.240]  不行的,我不能去
[00:10:07.240 --> 00:10:09.240]  我說你去吧,他說不行
[00:10:09.240 --> 00:10:11.240]  問他為什麼他又不說,終於過了那個聚會
[00:10:11.240 --> 00:10:13.240]  我就見到他太太問他
[00:10:13.240 --> 00:10:15.240]  我請你老公去聽,為什麼他不聽
[00:10:15.240 --> 00:10:17.240]  他說我知道,他回來跟我說,我逼得他很厲害
[00:10:17.240 --> 00:10:19.240]  因為那個講員好嘛
[00:10:19.240 --> 00:10:21.240]  為什麼要錯過呢
[00:10:21.240 --> 00:10:23.240]  他跟我說
[00:10:23.240 --> 00:10:25.240]  因為我老公告訴我,你叫他去聽那個講員是很好的
[00:10:25.240 --> 00:10:27.240]  因為太好
[00:10:27.240 --> 00:10:29.240]  他聽的時候已經有感動
[00:10:29.240 --> 00:10:31.240]  你明白嗎
[00:10:31.240 --> 00:10:33.240]  沒有感動也好,有感動
[00:10:33.240 --> 00:10:35.240]  知道神的心意,那就很大件事了
[00:10:35.240 --> 00:10:37.240]  所以不如不聽
[00:10:37.240 --> 00:10:39.240]  不聽不知道神的旨意
[00:10:39.240 --> 00:10:41.240]  這樣就最好
[00:10:41.240 --> 00:10:43.240]  所以有時候懶得問
[00:10:43.240 --> 00:10:45.240]  有時候基督徒真的會這樣
[00:10:45.240 --> 00:10:47.240]  做一點點
[00:10:47.240 --> 00:10:49.240]  懂一點點扮代表
[00:10:49.240 --> 00:10:51.240]  做一點點覺得自己很偉大
[00:10:51.240 --> 00:10:53.240]  神你知道嗎,我肯回指令團差不多了
[00:10:53.240 --> 00:10:55.240]  我又回崇拜
[00:10:55.240 --> 00:10:57.240]  我還坐前排
[00:10:57.240 --> 00:10:59.240]  前排很少人坐的
[00:10:59.240 --> 00:11:01.240]  我去過教會
[00:11:01.240 --> 00:11:03.240]  頭五排都沒有人坐
[00:11:03.240 --> 00:11:05.240]  好像我們有什麼病,離開很遠
[00:11:05.240 --> 00:11:07.240]  我坐前排
[00:11:07.240 --> 00:11:09.240]  差不多了
[00:11:09.240 --> 00:11:11.240]  沒有問一問,到底你想我獻什麼
[00:11:11.240 --> 00:11:13.240]  這件事很重要
[00:11:13.240 --> 00:11:15.240]  所以說獻祭先問一問
[00:11:15.240 --> 00:11:17.240]  有心去獻神所喜悅的祭
[00:11:17.240 --> 00:11:19.240]  很重要
[00:11:19.240 --> 00:11:21.240]  大家有聖經我們讀羅馬書十二章
[00:11:21.240 --> 00:11:23.240]  第一節到第二節
[00:11:23.240 --> 00:11:25.240]  很多人識背
[00:11:25.240 --> 00:11:27.240]  我就很想和大家分享,是兩節聖經
[00:11:27.240 --> 00:11:29.240]  是對我們人生非常重要
[00:11:29.240 --> 00:11:31.240]  和關鍵的兩節金句
[00:11:31.240 --> 00:11:33.240]  一起讀
[00:11:33.240 --> 00:11:35.240]  所以弟兄們,我以神的慈悲
[00:11:35.240 --> 00:11:37.240]  勸你們,將身體獻上
[00:11:37.240 --> 00:11:39.240]  當作活祭
[00:11:39.240 --> 00:11:41.240]  是聖潔的,是神所喜悅的
[00:11:41.240 --> 00:11:43.240]  你們如此侍奉
[00:11:43.240 --> 00:11:45.240]  乃是理所當然的
[00:11:45.240 --> 00:11:47.240]  不要效法這個世界
[00:11:47.240 --> 00:11:49.240]  只要心意根深而變化
[00:11:49.240 --> 00:11:51.240]  叫你們測驗何謂神的善良
[00:11:51.240 --> 00:11:53.240]  順傳可喜悅的旨意
[00:11:53.240 --> 00:11:55.240]  今天只是分享這兩節聖經
[00:11:55.240 --> 00:11:57.240]  希望大家看看
[00:11:57.240 --> 00:11:59.240]  兩節聖經和我們所說的重點是什麼
[00:11:59.240 --> 00:12:01.240]  第一節聖經
[00:12:01.240 --> 00:12:03.240]  就是前因後果
[00:12:03.240 --> 00:12:05.240]  你看聖經
[00:12:05.240 --> 00:12:07.240]  其實有一個結構
[00:12:07.240 --> 00:12:09.240]  一開始說什麼呢?
[00:12:09.240 --> 00:12:11.240]  說到所以
[00:12:11.240 --> 00:12:13.240]  對不對?
[00:12:13.240 --> 00:12:15.240]  所以我以神的慈悲
[00:12:15.240 --> 00:12:17.240]  勸你們
[00:12:17.240 --> 00:12:19.240]  到第二節
[00:12:19.240 --> 00:12:21.240]  最後說到
[00:12:21.240 --> 00:12:23.240]  叫你們測驗何謂神的善良
[00:12:23.240 --> 00:12:25.240]  順傳可喜悅的旨意
[00:12:25.240 --> 00:12:27.240]  前因是什麼呢?
[00:12:27.240 --> 00:12:29.240]  是神的慈悲
[00:12:29.240 --> 00:12:31.240]  後果是什麼呢?合神的心意
[00:12:31.240 --> 00:12:33.240]  所以你看這個經文
[00:12:33.240 --> 00:12:35.240]  如果你想用一些圖畫來看
[00:12:35.240 --> 00:12:37.240]  前面有前因
[00:12:37.240 --> 00:12:39.240]  後面有結果
[00:12:39.240 --> 00:12:41.240]  前因基於神的慈悲
[00:12:41.240 --> 00:12:43.240]  後面是合神的心意
[00:12:43.240 --> 00:12:45.240]  兩件事
[00:12:45.240 --> 00:12:47.240]  一個是將你身體獻上
[00:12:47.240 --> 00:12:49.240]  一個是心意根深而變化
[00:12:49.240 --> 00:12:51.240]  為什麼要做這件事呢?
[00:12:51.240 --> 00:12:53.240]  基於神的慈悲
[00:12:53.240 --> 00:12:55.240]  我們要做這件事
[00:12:55.240 --> 00:12:57.240]  所以是指一至十一章所發生的事
[00:12:57.240 --> 00:12:59.240]  如果你讀過羅馬書
[00:12:59.240 --> 00:13:01.240]  你會知道
[00:13:01.240 --> 00:13:03.240]  保羅書信好像分成兩部分
[00:13:03.240 --> 00:13:05.240]  一部分是教義性
[00:13:05.240 --> 00:13:07.240]  一部分是生活性
[00:13:07.240 --> 00:13:11.240]  包括很多神對信徒所做的事
[00:13:11.240 --> 00:13:13.240]  包括對信徒的救贖
[00:13:13.240 --> 00:13:15.240]  包括對信徒、洗信徒的成性
[00:13:15.240 --> 00:13:17.240]  包括將來的榮耀
[00:13:17.240 --> 00:13:19.240]  神做了這麼多事
[00:13:19.240 --> 00:13:21.240]  然後保羅就說
[00:13:21.240 --> 00:13:23.240]  所以要將你的身體獻上
[00:13:23.240 --> 00:13:25.240]  是有前因的
[00:13:25.240 --> 00:13:27.240]  以前我看武俠片
[00:13:27.240 --> 00:13:29.240]  有個英雄救了一個女士
[00:13:29.240 --> 00:13:31.240]  女士說以身相許
[00:13:31.240 --> 00:13:35.240]  不過也要問問英雄要不要先
[00:13:35.240 --> 00:13:37.240]  有時候就是這個意思
[00:13:37.240 --> 00:13:39.240]  神做了這麼多事
[00:13:39.240 --> 00:13:41.240]  所以是值得我們奉獻給神
[00:13:41.240 --> 00:13:43.240]  任他猜險
[00:13:43.240 --> 00:13:45.240]  剛才也提到我以前的背景
[00:13:45.240 --> 00:13:49.240]  我真的是一個令父母失望的人
[00:13:49.240 --> 00:13:51.240]  所以有時候人們問我
[00:13:51.240 --> 00:13:55.240]  為什麼有時候好像很拼命
[00:13:55.240 --> 00:13:57.240]  剛才我不知道是誰說的
[00:13:57.240 --> 00:13:59.240]  如果沒有昔日神對我的恩典
[00:13:59.240 --> 00:14:01.240]  沒有今天的話
[00:14:01.240 --> 00:14:03.240]  一個人不要忘恩
[00:14:03.240 --> 00:14:07.240]  所以神是很值得將我所有的奉獻給他
[00:14:07.240 --> 00:14:09.240]  所以前因是這件事
[00:14:09.240 --> 00:14:11.240]  後果是什麼呢?
[00:14:11.240 --> 00:14:13.240]  第二節後面說
[00:14:13.240 --> 00:14:15.240]  叫你測驗何謂神的善良、順傳、可喜悅的旨意
[00:14:15.240 --> 00:14:17.240]  測驗這個字英文叫
[00:14:17.240 --> 00:14:19.240]  Test and Approve
[00:14:19.240 --> 00:14:21.240]  測驗是什麼意思呢?
[00:14:21.240 --> 00:14:23.240]  不只是要找出神的心意
[00:14:23.240 --> 00:14:25.240]  Approve的意思
[00:14:25.240 --> 00:14:27.240]  就是認同、同意
[00:14:27.240 --> 00:14:29.240]  遵行神的旨意
[00:14:29.240 --> 00:14:31.240]  我發現有些人問我意見
[00:14:31.240 --> 00:14:33.240]  過來問我怎樣看
[00:14:33.240 --> 00:14:35.240]  怎樣看
[00:14:35.240 --> 00:14:37.240]  有時候人們問完之後
[00:14:37.240 --> 00:14:39.240]  他就好像很失落
[00:14:39.240 --> 00:14:41.240]  你知道為什麼嗎?
[00:14:41.240 --> 00:14:43.240]  我說的不中聽
[00:14:43.240 --> 00:14:45.240]  最近我和很多家庭聊天
[00:14:45.240 --> 00:14:47.240]  他問我怎樣
[00:14:47.240 --> 00:14:49.240]  有時候你看到他的表情
[00:14:49.240 --> 00:14:51.240]  他不是很滿意
[00:14:51.240 --> 00:14:53.240]  因為不是他想聽的答案
[00:14:53.240 --> 00:14:55.240]  尋求神的旨意
[00:14:55.240 --> 00:14:57.240]  不是要聽你想聽的答案
[00:14:57.240 --> 00:14:59.240]  而是要聽神要你聽的答案
[00:14:59.240 --> 00:15:01.240]  所以有時候測驗就是
[00:15:01.240 --> 00:15:03.240]  Test and Approve
[00:15:03.240 --> 00:15:05.240]  是很重要的
[00:15:05.240 --> 00:15:07.240]  我自己這個人其實不是很喜歡購物
[00:15:07.240 --> 00:15:09.240]  但由於太太
[00:15:09.240 --> 00:15:11.240]  不是說喜歡
[00:15:11.240 --> 00:15:13.240]  有時候需要
[00:15:13.240 --> 00:15:15.240]  我不是說買衣服買什麼
[00:15:15.240 --> 00:15:17.240]  甚至是買菜
[00:15:17.240 --> 00:15:19.240]  但有時候都會去公司
[00:15:19.240 --> 00:15:21.240]  散散步、散散心
[00:15:21.240 --> 00:15:23.240]  有時候很怕去公司
[00:15:23.240 --> 00:15:25.240]  看到有些人
[00:15:25.240 --> 00:15:27.240]  就會過來問你
[00:15:27.240 --> 00:15:29.240]  有什麼可以幫忙
[00:15:29.240 --> 00:15:31.240]  想買什麼
[00:15:31.240 --> 00:15:33.240]  通常我們的反應是
[00:15:33.240 --> 00:15:35.240]  Browsing only
[00:15:35.240 --> 00:15:37.240]  I'm just looking
[00:15:37.240 --> 00:15:39.240]  有句說話沒有說
[00:15:39.240 --> 00:15:41.240]  Please get lost
[00:15:41.240 --> 00:15:43.240]  不要煩我
[00:15:43.240 --> 00:15:45.240]  我現在在公司
[00:15:45.240 --> 00:15:47.240]  你不要騷擾我
[00:15:47.240 --> 00:15:49.240]  我沒有想買東西
[00:15:49.240 --> 00:15:51.240]  大概是這個意思
