
[00:00:00.000 --> 00:00:10.000]  今天主題是《亂世中掌權的上帝》
[00:04:23.000 --> 00:04:25.000]  所以在萬物被造當中
[00:04:25.000 --> 00:04:28.000]  人的地位是最高的
[00:04:28.000 --> 00:04:31.000]  聖經裏面的創世紀是沒有提到
[00:04:31.000 --> 00:04:35.000]  開頭那幾章是沒有提到政權的
[00:04:35.000 --> 00:04:39.000]  政權不是神開頭創造的一部份
[00:04:39.000 --> 00:04:43.000]  政權是人犯罪之後的產品
[00:04:43.000 --> 00:04:46.000]  我們看回創世紀
[00:04:46.000 --> 00:04:49.000]  我們看回創世紀
[00:04:49.000 --> 00:04:53.000]  創造天地亞當夏娃之後
[00:04:53.000 --> 00:04:59.000]  亞當夏娃選擇離開上帝的時候
[00:04:59.000 --> 00:05:02.000]  不以上帝為中心的時候
[00:05:02.000 --> 00:05:05.000]  他們選擇以自我為中心
[00:05:05.000 --> 00:05:07.000]  人的罪就進入了世界
[00:05:07.000 --> 00:05:12.000]  罪進入世界就越來越快地增長
[00:05:12.000 --> 00:05:18.000]  我剛才提到人的政權不是上帝創造的一部份
[00:05:18.000 --> 00:05:22.000]  人的政權是人墮落之後
[00:05:22.000 --> 00:05:26.000]  上帝容許和任憑的
[00:05:26.000 --> 00:05:27.000]  為甚麼呢?
[00:05:27.000 --> 00:05:29.000]  因為當亞當夏娃犯罪
[00:05:29.000 --> 00:05:32.000]  她不要上帝做她生命的中心
[00:05:32.000 --> 00:05:34.000]  她要自己作主
[00:05:34.000 --> 00:05:36.000]  以自我為中心過生活的時候
[00:05:36.000 --> 00:05:39.000]  他們就離開了上帝的聖旨和公義範圍
[00:05:39.000 --> 00:05:42.000]  罪進入世界我們看到
[00:05:42.000 --> 00:05:45.000]  他們的大兒子該人就殺了爸爸
[00:05:45.000 --> 00:05:47.000]  第一個謀殺就開始
[00:05:47.000 --> 00:05:56.000]  所以人犯罪不是因為自己本身故意去做
[00:05:56.000 --> 00:06:00.000]  而是當人選擇不要上帝為中心的時候
[00:06:00.000 --> 00:06:02.000]  他的生活表現就是罪
[00:06:02.000 --> 00:06:06.000]  因為他已經在不聖潔不公義的環境
[00:06:06.000 --> 00:06:08.000]  那個狀態下去生活
[00:06:08.000 --> 00:06:11.000]  罪進入世界之後就發展得很快
[00:06:11.000 --> 00:06:14.000]  所以去到第五章第六章
[00:06:14.000 --> 00:06:18.000]  聖經說見人在地上的罪惡是很大
[00:06:18.000 --> 00:06:21.000]  終日所思想的都是惡
[00:06:21.000 --> 00:06:23.000]  其實是甚麼事呢?
[00:06:23.000 --> 00:06:26.000]  其實當時還沒有十誡頒佈
[00:06:26.000 --> 00:06:29.000]  當人離開了上帝沒有王管的時候
[00:06:29.000 --> 00:06:33.000]  就靠誰靠惡去作主
[00:06:33.000 --> 00:06:38.000]  所以當罪去到這樣擴張的時候
[00:06:38.000 --> 00:06:41.000]  神曾經用洪水毀滅世界一次
[00:06:41.000 --> 00:06:47.000]  因為神是等到人的惡貫滿盈的時候才出手
[00:06:47.000 --> 00:06:49.000]  他仍然是在容忍人
[00:06:49.000 --> 00:06:51.000]  但到了惡貫滿盈的時候神就會出手
[00:06:51.000 --> 00:06:56.000]  所以我們看到人墮落之後
[00:06:56.000 --> 00:07:00.000]  才需要有政權
[00:07:00.000 --> 00:07:05.000]  政權這件事我之前在講見上帝的時候提及
[00:07:05.000 --> 00:07:07.000]  在撒慕爾記上
[00:07:07.000 --> 00:07:10.000]  當那些以色列人要求有個王
[00:07:10.000 --> 00:07:16.000]  當時神就叫撒慕爾跟他們說
[00:07:16.000 --> 00:07:18.000]  如果你要有個王
[00:07:18.000 --> 00:07:20.000]  這些王會抽你們重稅
[00:07:20.000 --> 00:07:22.000]  要將你的兒女去打仗
[00:07:22.000 --> 00:07:26.000]  講了很多他們有王之後會發生的問題
[00:07:26.000 --> 00:07:28.000]  但是他們不聽
[00:07:28.000 --> 00:07:30.000]  他們要求一個王
[00:07:30.000 --> 00:07:32.000]  好像撒慕爾記說的
[00:07:32.000 --> 00:07:35.000]  求你為我們立一個王治理我們
[00:07:35.000 --> 00:07:38.000]  神聽到其實很不高興
[00:07:38.000 --> 00:07:40.000]  任憑容許他們
[00:07:40.000 --> 00:07:42.000]  你只要聽他們說
[00:07:42.000 --> 00:07:45.000]  因為他們不是厭棄你而是厭棄我
[00:07:45.000 --> 00:07:49.000]  這些以色列人是不要上帝做他們的王
[00:07:49.000 --> 00:07:56.000]  那些人為甚麼要有個王治理我們
[00:07:56.000 --> 00:07:58.000]  統領我們和我們去打仗
[00:07:58.000 --> 00:08:02.000]  打仗是犯罪之後的事
[00:08:02.000 --> 00:08:04.000]  犯罪之前沒有的
[00:08:04.000 --> 00:08:11.000]  我們看到人的政權是在犯罪之後才產生出來的
[00:08:11.000 --> 00:08:16.000]  本身神有部份的政權是許可的
[00:08:16.000 --> 00:08:18.000]  因為同一個敗壞的地方
[00:08:18.000 --> 00:08:20.000]  有政權是比沒有政權好
[00:08:20.000 --> 00:08:24.000]  因為有政權仍然可以規範罪惡
[00:08:24.000 --> 00:08:29.000]  而沒有政權就完全不受控制
[00:08:29.000 --> 00:08:35.000]  但有時有些政權變壞就變成罪惡的本身
[00:08:35.000 --> 00:08:38.000]  所以我們看到就算這些以色列人的王
[00:08:38.000 --> 00:08:41.000]  要求一個王都是和他們打仗
[00:08:41.000 --> 00:08:44.000]  都是去爭戰犯罪之後
[00:08:44.000 --> 00:08:47.000]  人墮落之後才會做的事
[00:08:47.000 --> 00:08:51.000]  有一段經文是很容易被誤解的
[00:08:51.000 --> 00:08:54.000]  是羅馬書第十三章一到七節
[00:08:54.000 --> 00:08:58.000]  這段請聽我讀出來
[00:08:58.000 --> 00:08:59.000]  這裡這樣說
[00:08:59.000 --> 00:09:02.000]  政府的權柄人人都當服從
[00:09:02.000 --> 00:09:06.000]  因為沒有一樣權柄不是從神來的
[00:09:06.000 --> 00:09:08.000]  掌權的都是神設立的
[00:09:08.000 --> 00:09:12.000]  所以抗拒掌權的就是反對神所設立的
[00:09:12.000 --> 00:09:17.000]  反對的人必自招刑罰
[00:09:17.000 --> 00:09:21.000]  執政的不是要使行善的懼怕
[00:09:21.000 --> 00:09:24.000]  而是要使作惡的懼怕
[00:09:24.000 --> 00:09:26.000]  理想不怕掌權的嗎?
[00:09:26.000 --> 00:09:28.000]  只要行善就會得到稱讚
[00:09:28.000 --> 00:09:33.000]  因為他是神的服役是對你有益的
[00:09:33.000 --> 00:09:36.000]  但如果你作惡就應當懼怕
[00:09:36.000 --> 00:09:39.000]  因為他配件不是沒有作用的
[00:09:39.000 --> 00:09:44.000]  他是神的服役是向作惡的人施行刑罰的
[00:09:44.000 --> 00:09:48.000]  所以你們必須服從
[00:09:48.000 --> 00:09:53.000]  不是因為刑罰也是因為良心的刑罰
[00:09:53.000 --> 00:09:55.000]  因此你們當納稅
[00:09:55.000 --> 00:09:58.000]  因為他們是神的差役
[00:09:58.000 --> 00:10:00.000]  專責處理者士的
[00:10:00.000 --> 00:10:03.000]  你們要向各人稱還所欠的
[00:10:03.000 --> 00:10:07.000]  應當納稅的就要給他納稅
[00:10:07.000 --> 00:10:09.000]  應當進貢的就要給他進貢
[00:10:09.000 --> 00:10:11.000]  應當敬畏的就要敬畏他
[00:10:11.000 --> 00:10:14.000]  應當尊敬的就尊敬他
[00:10:14.000 --> 00:10:17.000]  如果大家看這段經文
[00:10:17.000 --> 00:10:22.000]  只看頭兩段就很容易有誤解
[00:10:22.000 --> 00:10:27.000]  其實唐崇明的《神權、人權、政權》一本書裏
[00:10:27.000 --> 00:10:29.000]  他特別提出這句話
[00:10:29.000 --> 00:10:33.000]  是經常被極權統治者誤用的
[00:10:33.000 --> 00:10:37.000]  如果我們看頭兩段而不看整段經文
[00:10:37.000 --> 00:10:40.000]  很容易就抽出來
[00:10:40.000 --> 00:10:43.000]  如果我們留意我用不同顏色
[00:10:43.000 --> 00:10:46.000]  這裏有五次提到
[00:10:46.000 --> 00:10:51.000]  人的、政府的權柄是從神來的
[00:10:51.000 --> 00:10:53.000]  第一次從神來的
[00:10:53.000 --> 00:10:55.000]  第二是神設立的
[00:10:55.000 --> 00:10:58.000]  第三是神的奴僕
[00:10:58.000 --> 00:11:00.000]  再一次神的奴僕
[00:11:00.000 --> 00:11:02.000]  然後是神的差役
[00:11:02.000 --> 00:11:06.000]  一段很短的經文裏面有五次強調
[00:11:06.000 --> 00:11:08.000]  政府的權柄
[00:11:08.000 --> 00:11:10.000]  即是人的政權
[00:11:10.000 --> 00:11:13.000]  五次強調是神容許的
[00:11:13.000 --> 00:11:14.000]  神設立的
[00:11:14.000 --> 00:11:17.000]  即是說人的政權
[00:11:17.000 --> 00:11:19.000]  是在神權之下
[00:11:19.000 --> 00:11:21.000]  這是第一點
[00:11:21.000 --> 00:11:26.000]  我們先不視最重要的第一點
[00:11:26.000 --> 00:11:31.000]  第二點就是神容許的政權
[00:11:31.000 --> 00:11:33.000]  有甚麼功能
[00:11:33.000 --> 00:11:35.000]  第一這裏寫
[00:11:35.000 --> 00:11:37.000]  不是要使行善的懼怕
[00:11:37.000 --> 00:11:40.000]  而是要作惡的懼怕
[00:11:40.000 --> 00:11:42.000]  是對人有益的
[00:11:42.000 --> 00:11:44.000]  對你和我是有益的
[00:11:44.000 --> 00:11:46.000]  有三個功能
[00:11:46.000 --> 00:11:48.000]  如果是這樣
[00:11:48.000 --> 00:11:51.000]  所以你們要服從他們
[00:11:51.000 --> 00:11:53.000]  不單止是懼怕
[00:11:53.000 --> 00:11:55.000]  因為是良心的緣故
[00:11:55.000 --> 00:11:58.000]  良心即是我們心裏知道這是好的
[00:11:58.000 --> 00:12:00.000]  正直公義的事
[00:12:00.000 --> 00:12:01.000]  我們都要支持
[00:12:01.000 --> 00:12:03.000]  然後他就說
[00:12:03.000 --> 00:12:05.000]  他們是神的差役
[00:12:05.000 --> 00:12:07.000]  然後他就說
[00:12:07.000 --> 00:12:09.000]  應當納稅的就要給他納稅
[00:12:09.000 --> 00:12:10.000]  如此有幾次
[00:12:10.000 --> 00:12:12.000]  他講了四次應當的
[00:12:12.000 --> 00:12:14.000]  應當的就怎樣
[00:12:14.000 --> 00:12:17.000]  言下之意不是所有都是應當的
[00:12:17.000 --> 00:12:21.000]  如果我們將這段七節的經文
[00:12:21.000 --> 00:12:25.000]  分析歸納這個圖表
[00:12:25.000 --> 00:12:27.000]  人犯罪之後神容許的政權
[00:12:27.000 --> 00:12:30.000]  第一在神權之下
[00:12:30.000 --> 00:12:32.000]  因為他五次提到
[00:12:32.000 --> 00:12:33.000]  從神而來
[00:12:33.000 --> 00:12:34.000]  神設立的
[00:12:34.000 --> 00:12:36.000]  神的瀆役
[00:12:36.000 --> 00:12:37.000]  神的瀆役
[00:12:37.000 --> 00:12:38.000]  神的差役
[00:12:38.000 --> 00:12:40.000]  第一點他強調
[00:12:40.000 --> 00:12:42.000]  是神容許的
[00:12:42.000 --> 00:12:44.000]  功能是甚麼
[00:12:44.000 --> 00:12:45.000]  是規範罪惡
[00:12:45.000 --> 00:12:46.000]  所以我們留意到
[00:12:46.000 --> 00:12:48.000]  人的政權是在人墮落之後
[00:12:48.000 --> 00:12:50.000]  才產生
[00:12:50.000 --> 00:12:51.000]  要來規範罪惡
[00:12:51.000 --> 00:12:53.000]  不是要行善的懼怕
[00:12:53.000 --> 00:12:55.000]  是要作惡的懼怕
[00:12:55.000 --> 00:12:57.000]  是對民眾有益的
[00:12:57.000 --> 00:12:58.000]  如果是這樣
[00:12:58.000 --> 00:13:00.000]  所以你們就要服從
[00:13:00.000 --> 00:13:03.000]  應當做的就要做
[00:13:03.000 --> 00:13:05.000]  就是這樣的結構
[00:13:05.000 --> 00:13:07.000]  但實際上我們看到
[00:13:07.000 --> 00:13:08.000]  在現世的政權
[00:13:08.000 --> 00:13:09.000]  甚至是以前
[00:13:09.000 --> 00:13:11.000]  甚至將來的政權
[00:13:11.000 --> 00:13:13.000]  除了耶穌基督最後掌權的
[00:13:13.000 --> 00:13:15.000]  永恆的國之外
[00:13:15.000 --> 00:13:16.000]  有人的地方
[00:13:16.000 --> 00:13:18.000]  就是有罪的地方
[00:13:18.000 --> 00:13:19.000]  人已經墮落了
[00:13:19.000 --> 00:13:20.000]  所以我們要留意到
[00:13:20.000 --> 00:13:21.000]  如果你看看
[00:13:21.000 --> 00:13:25.000]  如果神原本容許的政權
[00:13:25.000 --> 00:13:29.000]  是賞善罰惡的
[00:13:29.000 --> 00:13:31.000]  但如果政權變壞到
[00:13:31.000 --> 00:13:33.000]  是賞惡罰善的
[00:13:33.000 --> 00:13:35.000]  是要使作惡的懼怕
[00:13:35.000 --> 00:13:37.000]  使行善的懼怕
[00:13:37.000 --> 00:13:38.000]  你就會看到
[00:13:38.000 --> 00:13:40.000]  是會對人有害的
[00:13:40.000 --> 00:13:42.000]  所以你看到一個政權本身
[00:13:42.000 --> 00:13:46.000]  那個光譜可以是很大的
[00:13:46.000 --> 00:13:50.000]  是在乎人對上帝的權
[00:13:50.000 --> 00:13:52.000]  是否信服
[00:13:52.000 --> 00:13:54.000]  所以我們看回聖經
[00:13:54.000 --> 00:13:56.000]  其實神已經提醒過以色列人
[00:13:56.000 --> 00:13:58.000]  他第一次要王的時候
[00:13:58.000 --> 00:14:01.000]  神任憑他選數來做王
[00:14:01.000 --> 00:14:05.000]  但是當時直接參考意和他們說
[00:14:05.000 --> 00:14:07.000]  如果你要這個王
[00:14:07.000 --> 00:14:12.000]  只要這個王仍然信服神
[00:14:12.000 --> 00:14:14.000]  聽從神的指引
[00:14:14.000 --> 00:14:16.000]  神仍然會祝福他們這個國家
[00:14:16.000 --> 00:14:18.000]  和他們的子民
[00:14:18.000 --> 00:14:20.000]  神願意做他們的神
[00:14:20.000 --> 00:14:22.000]  我們知道
[00:14:22.000 --> 00:14:24.000]  素羅不聽話
[00:14:24.000 --> 00:14:25.000]  利用上帝
[00:14:25.000 --> 00:14:26.000]  他不是真心敬畏上帝
[00:14:26.000 --> 00:14:28.000]  去到大衛
[00:14:28.000 --> 00:14:30.000]  相對來說
[00:14:30.000 --> 00:14:34.000]  是一個比較接近敬畏上帝的王
[00:14:34.000 --> 00:14:35.000]  但去到所羅門之後
[00:14:35.000 --> 00:14:37.000]  他也開始離開上帝
[00:14:37.000 --> 00:14:39.000]  他引入很多的妃嬪
[00:14:39.000 --> 00:14:43.000]  外邦的假神
[00:14:43.000 --> 00:14:46.000]  所以去到所羅門死後
[00:14:46.000 --> 00:14:50.000]  他的兒子羅波安和後來分裂出來
[00:14:50.000 --> 00:14:53.000]  北角十個族分裂出來的耶羅波安
[00:14:53.000 --> 00:14:55.000]  都不再敬畏上帝
[00:14:55.000 --> 00:14:57.000]  都是拜偶像他們自己
[00:14:57.000 --> 00:15:02.000]  所以上帝也提醒過羅波安和耶羅波安
[00:15:02.000 --> 00:15:04.000]  當他們分裂之前
[00:15:04.000 --> 00:15:07.000]  只要你仍然聽從神說
[00:15:07.000 --> 00:15:09.000]  不犯罪
[00:15:09.000 --> 00:15:10.000]  不拜偶像
[00:15:10.000 --> 00:15:11.000]  神都會祝福他們
[00:15:11.000 --> 00:15:14.000]  但人聽了很多神的勸告
[00:15:14.000 --> 00:15:17.000]  都是心硬不要神
[00:15:17.000 --> 00:15:19.000]  所以我們看到這個政權
[00:15:19.000 --> 00:15:24.000]  本身不是神創世時創造
[00:15:24.000 --> 00:15:28.000]  是人犯罪之後神容許設立的
[00:15:28.000 --> 00:15:30.000]  我們看到大部分的政權
[00:15:30.000 --> 00:15:32.000]  都是在規範罪惡
[00:15:32.000 --> 00:15:37.000]  不是可以幫助人過聖潔的生活
[00:15:37.000 --> 00:15:40.000]  我還記得70年代我在香港的時候
[00:15:40.000 --> 00:15:44.000]  當時是槍擊合法化
[00:15:44.000 --> 00:15:47.000]  跟著賭博合法化
[00:15:47.000 --> 00:15:52.000]  很多的政權是將神厭惡的事合法化
[00:15:52.000 --> 00:15:57.000]  變成人可以接受所做的事
[00:15:57.000 --> 00:15:58.000]  今天一樣
[00:15:58.000 --> 00:16:01.000]  除了賭博合法化、槍擊合法化和聖潔合法化之外
[00:16:01.000 --> 00:16:09.000]  甚至有些政權用法律控制人敬拜神的自由
[00:16:09.000 --> 00:16:11.000]  所以我們看到
[00:16:11.000 --> 00:16:13.000]  再一次排列
[00:16:13.000 --> 00:16:15.000]  神權是最高的
[00:16:15.000 --> 00:16:18.000]  因為神創造整個宇宙
[00:16:18.000 --> 00:16:20.000]  他是自有永久的神
[00:16:20.000 --> 00:16:23.000]  而這個神權最後是由耶穌基督
[00:16:23.000 --> 00:16:26.000]  做我們永恆的君王
[00:16:26.000 --> 00:16:29.000]  人權是神創造時
[00:16:29.000 --> 00:16:31.000]  特別看重的人
[00:16:31.000 --> 00:16:33.000]  所以人有自己本身的價值
[00:16:33.000 --> 00:16:36.000]  但人權是神早定
[00:16:36.000 --> 00:16:38.000]  但在神權之下
[00:16:38.000 --> 00:16:42.000]  人的政權是放在最低的
[00:16:42.000 --> 00:16:45.000]  因為人的政權不是創造時有的
[00:16:45.000 --> 00:16:47.000]  不是神預早定的
[00:16:47.000 --> 00:16:49.000]  是人犯罪之後才需要
[00:16:49.000 --> 00:16:52.000]  而就算神容許也好
[00:16:52.000 --> 00:16:55.000]  權力都是由神而來
[00:16:55.000 --> 00:16:58.000]  這就是馴服政權的基礎
[00:16:58.000 --> 00:17:01.000]  政權應該服務市民
[00:17:01.000 --> 00:17:03.000]  不是使行事的懼怕
[00:17:03.000 --> 00:17:05.000]  而是使作惡的懼怕
[00:17:05.000 --> 00:17:08.000]  也不是滿足統治者的私慾
[00:17:08.000 --> 00:17:14.000]  有些政權是當敬畏的
[00:17:14.000 --> 00:17:15.000]  我們就要敬畏它
[00:17:15.000 --> 00:17:19.000]  言下之意不是每個掌權者都受到尊敬
[00:17:19.000 --> 00:17:22.000]  這就是我今天介紹
[00:17:22.000 --> 00:17:25.000]  神權人權政權的關係
[00:17:25.000 --> 00:17:28.000]  但其實這個神學的概念
[00:17:28.000 --> 00:17:31.000]  在上世紀1954年
[00:17:31.000 --> 00:17:35.000]  黃明道的一篇文章寫得很清楚
[00:17:35.000 --> 00:17:39.000]  在黃明道牧師的文章
[00:17:39.000 --> 00:17:42.000]  《順從人》裏面
[00:17:42.000 --> 00:17:44.000]  他說第一
[00:17:44.000 --> 00:17:46.000]  我們應當馴服神
[00:17:46.000 --> 00:17:50.000]  第二我們在不違背神命令的範圍裏
[00:17:50.000 --> 00:17:54.000]  也應當馴服一切的制度和權定
[00:17:54.000 --> 00:17:57.000]  很清楚的我們應該馴服
[00:17:57.000 --> 00:17:59.000]  因為神是容許這些政權
[00:17:59.000 --> 00:18:02.000]  但是如果人的制度和權定
[00:18:02.000 --> 00:18:05.000]  與神的命令有相抵觸
[00:18:05.000 --> 00:18:08.000]  那樣我們只有不順從人
[00:18:08.000 --> 00:18:10.000]  只順從神了
[00:18:10.000 --> 00:18:13.000]  這就是黃明道牧師很簡潔的
[00:18:13.000 --> 00:18:18.000]  將神權人權政權的關係說出來
[00:18:18.000 --> 00:18:22.000]  他還說基督徒應該馴服一切的制度
[00:18:22.000 --> 00:18:26.000]  一切有權並的人
[00:18:26.000 --> 00:18:29.000]  但在遵從神的旨意
[00:18:29.000 --> 00:18:30.000]  聖徒的交通
[00:18:30.000 --> 00:18:33.000]  教會中與聖徒一同侍奉神
[00:18:33.000 --> 00:18:35.000]  保守教會聖潔
[00:18:35.000 --> 00:18:36.000]  為主作見證
[00:18:36.000 --> 00:18:39.000]  傳揚救恩的福音
[00:18:39.000 --> 00:18:42.000]  這些事上就不可以有妥協
[00:18:42.000 --> 00:18:45.000]  如果真的有難阻
[00:18:45.000 --> 00:18:47.000]  我們基督徒就要付代價
[00:18:47.000 --> 00:18:51.000]  這就是黃明道在上世紀
[00:18:51.000 --> 00:18:56.000]  一篇文章中將神權人權政權的關係
[00:18:56.000 --> 00:18:58.000]  很簡潔地寫出來
[00:18:58.000 --> 00:19:00.000]  我們看到聖經中很多人物
[00:19:00.000 --> 00:19:02.000]  包括主耶穌基督
[00:19:02.000 --> 00:19:04.000]  都是在人的制度下受苦
[00:19:04.000 --> 00:19:05.000]  今天我會說
[00:19:05.000 --> 00:19:07.000]  但你和他三個朋友
[00:19:07.000 --> 00:19:10.000]  我們看保羅和彼得
[00:19:10.000 --> 00:19:15.000]  他們一樣是因為人的政權和神的價值
[00:19:15.000 --> 00:19:17.000]  有衝突的時候
[00:19:17.000 --> 00:19:19.000]  他們去殉道
[00:19:19.000 --> 00:19:21.000]  耶穌基督本身的罪名
[00:19:21.000 --> 00:19:26.000]  是自稱神的兒子與上帝同等
[00:19:26.000 --> 00:19:28.000]  他的罪就是這樣
[00:19:28.000 --> 00:19:31.000]  而保羅和彼得殉道
[00:19:31.000 --> 00:19:33.000]  是因為他們是基督徒
[00:19:33.000 --> 00:19:41.000]  他們大約在公元後的67年殉道
[00:19:41.000 --> 00:19:43.000]  當時就是尼祿旺
[00:19:43.000 --> 00:19:49.000]  將羅馬火災的事推給基督徒
[00:19:49.000 --> 00:19:51.000]  說是基督徒去生事
[00:19:51.000 --> 00:19:54.000]  所以當時基督徒很多被處決
[00:19:54.000 --> 00:19:59.000]  所以保羅說你們只要口裡承認
[00:19:59.000 --> 00:20:02.000]  心裡相信耶穌基督就必得救
[00:20:02.000 --> 00:20:03.000]  當他這樣說的時候
[00:20:03.000 --> 00:20:06.000]  和我們現在的情況很不同
[00:20:06.000 --> 00:20:08.000]  當時你口裡承認
[00:20:08.000 --> 00:20:15.000]  心裡相信是基督徒的時候
[00:20:15.000 --> 00:20:17.000]  當你承認你是基督徒的身份
[00:20:17.000 --> 00:20:18.000]  你就會被處決
[00:20:18.000 --> 00:20:20.000]  而保羅和彼得的處決方法不同
[00:20:20.000 --> 00:20:22.000]  因為保羅本身是羅馬的公民
[00:20:22.000 --> 00:20:24.000]  所以他不需要在十字架上被釘死
[00:20:24.000 --> 00:20:26.000]  所以他被剷頭
[00:20:26.000 --> 00:20:28.000]  彼得因為不是羅馬公民
[00:20:28.000 --> 00:20:29.000]  所以釘十字架
[00:20:29.000 --> 00:20:34.000]  據傳說他倒轉十字架去殉道
[00:20:34.000 --> 00:20:37.000]  因為他覺得不配像耶穌基督那樣殉道
[00:20:37.000 --> 00:20:46.000]  今天第一部分我用黃明道牧師的文章
[00:20:46.000 --> 00:20:49.000]  去總結這三個關係
[00:20:49.000 --> 00:20:53.000]  黃明道先生本身是因為信仰的緣故
[00:20:53.000 --> 00:20:54.000]  因為耶穌基督的緣故
[00:20:54.000 --> 00:20:56.000]  他坐了22年牢
[00:20:56.000 --> 00:20:58.000]  而他太太也坐了15年牢
[00:20:58.000 --> 00:21:00.000]  再加三年勞改
[00:21:00.000 --> 00:21:02.000]  我們看到在中國
[00:21:02.000 --> 00:21:07.000]  也有一些願意為上帝付代價的信徒
