
[00:00:00.000 --> 00:00:07.000]  在這個世界有兩種問題,我們經常會遇到的
[00:10:09.000 --> 00:10:13.000]  因為這等人必進到更不敬虔的地步
[00:10:13.000 --> 00:10:17.000]  唯有那愚拙無學問的辯論總要棄絕
[00:10:17.000 --> 00:10:20.000]  記得這一句,愚拙無學問
[00:10:20.000 --> 00:10:24.000]  有時爭辯用來做什麼呢?
[00:10:24.000 --> 00:10:28.000]  第一他不聽,第二這件事根本無傷大雅
[00:10:28.000 --> 00:10:31.000]  有時爭辯死
[00:10:31.000 --> 00:10:34.000]  不要為言語爭辯
[00:10:34.000 --> 00:10:37.000]  然後世俗的虛談
[00:10:37.000 --> 00:10:40.000]  愚拙無學問的辯論
[00:10:40.000 --> 00:10:45.000]  對於愚昧人他覺得這些事很有興趣
[00:10:45.000 --> 00:10:50.000]  總是拿一些小眉小眼的東西跟你爭辯
[00:10:50.000 --> 00:10:55.000]  你如果有興趣就好了
[00:10:55.000 --> 00:10:59.000]  但如果你對他沒有興趣,那他又怎樣?
[00:10:59.000 --> 00:11:02.000]  他就沒有人了,他就會走開
[00:11:02.000 --> 00:11:10.000]  對這些人最好不要跟他爭辯
[00:11:10.000 --> 00:11:12.000]  不要跟他傾談
[00:11:12.000 --> 00:11:16.000]  甚至不要好言相勸
[00:11:16.000 --> 00:11:18.000]  不要勸他
[00:11:18.000 --> 00:11:22.000]  你說這個人現在走在一條愚昧的路上
[00:11:22.000 --> 00:11:28.000]  我勸他回頭吧,好不好?
[00:11:28.000 --> 00:11:31.000]  其實是好的,不過有沒有用?
[00:11:31.000 --> 00:11:34.000]  沒有用的,這些人是沒用的
[00:11:34.000 --> 00:11:38.000]  頂尖妹,有些人很聰明
[00:11:38.000 --> 00:11:41.000]  他覺得自己很聰明
[00:11:41.000 --> 00:11:45.000]  聰明到他什麼事情都想到
[00:11:45.000 --> 00:11:47.000]  什麼事情都想到
[00:11:47.000 --> 00:11:50.000]  他覺得自己想到的事情是最好的
[00:11:50.000 --> 00:11:52.000]  他不會聽別人的意見
[00:11:52.000 --> 00:11:57.000]  有些人也很難受的,為什麼呢?
[00:11:57.000 --> 00:12:01.000]  因為難受到他什麼意見都不聽
[00:12:01.000 --> 00:12:04.000]  他心裡好像有一道牆
[00:12:04.000 --> 00:12:09.000]  把所有外面的意見都擋出去
[00:12:09.000 --> 00:12:16.000]  有一種人,他們就像井底之蛙
[00:12:16.000 --> 00:12:23.000]  他們說天是圓的
[00:12:23.000 --> 00:12:27.000]  你告訴他,天不是圓的,天是一大片的
[00:12:27.000 --> 00:12:32.000]  廣闊無邊的,他不相信的,為什麼呢?
[00:12:32.000 --> 00:12:39.000]  因為他的井底,他看上去,天是圓的
[00:12:39.000 --> 00:12:42.000]  你怎麼說他都不會跟你接納
[00:12:42.000 --> 00:12:45.000]  因為他是有限的經驗
[00:12:45.000 --> 00:12:51.000]  然後他也很愚笨,他不願意接納別人的經驗
[00:12:51.000 --> 00:12:56.000]  所以井底之蛙和外界的世界隔絕
[00:12:56.000 --> 00:13:01.000]  這種人就不要跟他多說了,不要勸他了
[00:13:01.000 --> 00:13:02.000]  為什麼不要勸他呢?
[00:13:02.000 --> 00:13:05.000]  耶穌說過一番話
[00:13:05.000 --> 00:13:08.000]  他說不要把聖物給狗
[00:13:08.000 --> 00:13:12.000]  也不要把珍珠丟在豬的前面
[00:13:12.000 --> 00:13:16.000]  恐怕牠踩踏了珍珠轉過來咬你
[00:13:16.000 --> 00:13:20.000]  如果你看到一隻豬,你丟珍珠給牠
[00:13:20.000 --> 00:13:22.000]  牠會不會欣賞呢?
[00:13:22.000 --> 00:13:24.000]  牠不會欣賞
[00:13:24.000 --> 00:13:27.000]  你給牠貴重的東西,牠不會欣賞
[00:13:27.000 --> 00:13:33.000]  牠還會踩牠幾下,然後向你咕咕咕
[00:13:33.000 --> 00:13:39.000]  給牠你的良心當作狗肺
[00:13:39.000 --> 00:13:43.000]  所以這裡說不要把好東西給不懂欣賞的人
[00:13:43.000 --> 00:13:46.000]  這句話到底是說什麼意思呢?
[00:13:46.000 --> 00:13:53.000]  其實它的意思是跟上面做一個比對
[00:13:53.000 --> 00:13:58.000]  上面說不要論斷別人,不要用惡意去批評別人
[00:13:58.000 --> 00:14:01.000]  因為你們眼中有良目
[00:14:01.000 --> 00:14:05.000]  你怎麼可能去掉別人眼中的刺呢?
[00:14:05.000 --> 00:14:11.000]  主耶穌在馬太福音第七章第一到第五節說這番話
[00:14:11.000 --> 00:14:14.000]  第六節出現這一句
[00:14:14.000 --> 00:14:20.000]  不要把聖物吸走,不要把珍珠丟在豬的前面
[00:14:20.000 --> 00:14:26.000]  我的理解是聖經是連在一起的,不是分開的
[00:14:26.000 --> 00:14:29.000]  第六節怎麼連著上面第一到第五節呢?
[00:14:29.000 --> 00:14:34.000]  其實相連的地方就在這裡
[00:14:34.000 --> 00:14:37.000]  你不要惡意去批評別人
[00:14:37.000 --> 00:14:41.000]  因為你自己也沒有比別人好
[00:14:41.000 --> 00:14:43.000]  不要論斷別人
[00:14:43.000 --> 00:14:47.000]  但是如果你要好言,你要勸人
[00:14:47.000 --> 00:14:50.000]  你也要看對方是什麼人
[00:14:50.000 --> 00:14:53.000]  你要看對方是否懂得欣賞
[00:14:53.000 --> 00:14:57.000]  如果給一些好東西給一些人
[00:14:57.000 --> 00:14:59.000]  給一些好的意見給一些人
[00:14:59.000 --> 00:15:03.000]  他不懂得欣賞,他反過來咬你一口
[00:15:03.000 --> 00:15:07.000]  你會否經歷過一些時候
[00:15:07.000 --> 00:15:10.000]  你好言相勸,勸一些人
[00:15:10.000 --> 00:15:16.000]  然後他當你是惡意去批評他
[00:15:16.000 --> 00:15:19.000]  因為有些人真的不會接受別人的意見
[00:15:19.000 --> 00:15:24.000]  所以你好言相勸,就免了
[00:15:24.000 --> 00:15:27.000]  不用了,省了
[00:15:27.000 --> 00:15:30.000]  大家明白耶穌的意思嗎?
[00:15:30.000 --> 00:15:33.000]  耶穌的意思和我們剛才所說的
[00:15:33.000 --> 00:15:38.000]  不要好言相勸其實是相近的
[00:15:38.000 --> 00:15:40.000]  對於這些愚昧的人
[00:15:40.000 --> 00:15:42.000]  你不要想著帶他回頭
[00:15:42.000 --> 00:15:44.000]  他不會回頭
[00:15:44.000 --> 00:15:47.000]  他覺得他自己很聰明,很聰明
[00:15:47.000 --> 00:15:51.000]  他覺得自己想到世界上最好的東西
[00:15:51.000 --> 00:15:53.000]  他不會聽你的
[00:15:53.000 --> 00:15:55.000]  所以你連這些都省了
[00:15:55.000 --> 00:15:58.000]  所以遇到這些人最好是怎樣呢?
[00:15:58.000 --> 00:16:03.000]  最好是笑笑口,然後走開
[00:16:03.000 --> 00:16:06.000]  你都不需要和他作對
[00:16:06.000 --> 00:16:12.000]  你也不需要兇巴巴地和他說什麼
[00:16:12.000 --> 00:16:16.000]  你笑笑口,走開
[00:16:16.000 --> 00:16:24.000]  然後就再見,沒話說,就走了
[00:16:24.000 --> 00:16:28.000]  其實耶穌很懂得這一點
[00:16:28.000 --> 00:16:36.000]  耶穌曾經在比拉多,曾經在希律的面前
[00:16:36.000 --> 00:16:40.000]  聖經經常說他是一言不答
[00:16:40.000 --> 00:16:43.000]  耶穌不回答他們
[00:16:43.000 --> 00:16:45.000]  我看《四呼音》的時候
[00:16:45.000 --> 00:16:53.000]  我看到那些地方,我就很生氣
[00:16:53.000 --> 00:16:56.000]  為什麼耶穌不和這些迷信主的人
[00:16:56.000 --> 00:16:59.000]  在那時候開個報道會就行了
[00:16:59.000 --> 00:17:04.000]  你是神的兒子,你是聖子的羔羊
[00:17:04.000 --> 00:17:07.000]  你在那一刻充滿智慧的言語
[00:17:07.000 --> 00:17:11.000]  那麼多人在那裡,你不就開個報道會
[00:17:11.000 --> 00:17:14.000]  然後最後叫他們舉手決志
[00:17:14.000 --> 00:17:17.000]  我想也有人會舉手的
[00:17:17.000 --> 00:17:19.000]  為什麼耶穌不在那時候開報道會呢?
[00:17:19.000 --> 00:17:24.000]  因為他不出聲,為什麼呢?
[00:17:24.000 --> 00:17:32.000]  說也沒用,這群人是柔蒙了心,心硬
[00:17:32.000 --> 00:17:38.000]  這群人就是《針研二十六章》說的愚昧人
[00:17:38.000 --> 00:17:41.000]  耶穌不說,為什麼呢?
[00:17:41.000 --> 00:17:48.000]  因為如果他多說,就被這群人拿來做第二輪攻擊的彈藥
[00:17:48.000 --> 00:17:51.000]  他們要抓耶穌的把柄
[00:17:51.000 --> 00:17:53.000]  巴不得你多說幾句
[00:17:53.000 --> 00:17:57.000]  然後多說幾句,就抓到你的把柄來定你的罪
[00:17:57.000 --> 00:17:59.000]  所以耶穌不說
[00:17:59.000 --> 00:18:05.000]  除非那些真理和神的兒子的地位有關
[00:18:05.000 --> 00:18:10.000]  他就嘭,說一句,不多說了
[00:18:10.000 --> 00:18:14.000]  我做教會牧師做了二十多年
[00:18:14.000 --> 00:18:20.000]  然後我在神學院教書,又開聖言中心,又到不同的教會去
[00:18:20.000 --> 00:18:27.000]  我發現其實教會裡面也有愚昧人
[00:18:27.000 --> 00:18:29.000]  大家同意我這句話嗎?
[00:18:29.000 --> 00:18:32.000]  教會裡面也有愚昧人
[00:18:32.000 --> 00:18:35.000]  那你說,信了耶穌也會愚昧嗎?
[00:18:35.000 --> 00:18:41.000]  會的,有些人信得不太好,信得不太深
[00:18:41.000 --> 00:18:48.000]  有些人信主之後,仍然用自己的情慾去主導人生
[00:18:48.000 --> 00:18:53.000]  所以教會裡面其實也有愚昧人
[00:18:53.000 --> 00:19:00.000]  我在教會裡面發現一件事,其實是很傷心的一件事
[00:19:00.000 --> 00:19:05.000]  就是很多時候教會裡面的弟兄姊妹
[00:19:05.000 --> 00:19:11.000]  有時候為了自己的事,被自己蒙蔽了
[00:19:11.000 --> 00:19:14.000]  當自己高舉自己而蒙蔽了的時候
[00:19:14.000 --> 00:19:17.000]  有時候什麼都說,有時候什麼都做
[00:19:17.000 --> 00:19:20.000]  是不是很可惜?很可惜
[00:19:20.000 --> 00:19:28.000]  其實我們有神,我們應該不可能達到這種愚昧的地步
[00:19:28.000 --> 00:19:32.000]  但是,又真的會有
[00:19:32.000 --> 00:19:38.000]  有些愚昧人,我發現你不要跟他爭辯
[00:19:38.000 --> 00:19:42.000]  越爭辯,你就越死,為什麼呢?
[00:19:42.000 --> 00:19:46.000]  你踩了下去,踩在了他的氹上
[00:19:46.000 --> 00:19:48.000]  他會繼續跟你爭辯
[00:19:48.000 --> 00:19:55.000]  所以有時候有些人批評你,說你什麼
[00:19:55.000 --> 00:20:00.000]  如果那些小事,無傷大雅的,你就不要跟他說
[00:20:00.000 --> 00:20:04.000]  清者自清,不需要多費唇舌
[00:20:04.000 --> 00:20:06.000]  就由他說吧,就說吧
[00:20:06.000 --> 00:20:10.000]  其他人都知道,這個愚昧人在發表意見
[00:20:10.000 --> 00:20:14.000]  其他人都知道,雖然不說話,但他們知道
[00:20:14.000 --> 00:20:22.000]  第一件事,真言和耶穌其實都是對這一群的愚昧人
[00:20:22.000 --> 00:20:26.000]  採取一個很特別的方法
[00:20:26.000 --> 00:20:29.000]  就是不跟他說話
[00:20:29.000 --> 00:20:35.000]  閉口,sit,不需要說話
[00:20:35.000 --> 00:20:40.000]  大家,如果你開車,你就會更清楚
[00:20:40.000 --> 00:20:43.000]  你不開車,其實你都明白這個道理
[00:20:43.000 --> 00:20:45.000]  我現在問你一個問題
[00:20:45.000 --> 00:20:48.000]  開車不開車的,你都回答我
[00:20:48.000 --> 00:20:55.000]  譬如你開車,你在你的合法行車道上
[00:20:55.000 --> 00:21:01.000]  即是你的行車道是你,你是向著那邊走
[00:21:01.000 --> 00:21:07.000]  怎知道你走著走著,忽然間有一輛車就走上你這條行車道
[00:21:07.000 --> 00:21:14.000]  現在他對著你,他又駕駛著你
[00:21:14.000 --> 00:21:22.000]  那你怎樣?
[00:21:22.000 --> 00:21:25.000]  扭軚,避開他
[00:21:25.000 --> 00:21:28.000]  還有呢?
[00:21:28.000 --> 00:21:38.000]  你會不會說,我對,你錯,為何我要讓你?
[00:21:38.000 --> 00:21:41.000]  我要讓你?不行
[00:21:41.000 --> 00:21:48.000]  哇,兩喇叭,打燈,然後擺手,回去
[00:21:48.000 --> 00:21:53.000]  OK嗎?
[00:21:53.000 --> 00:21:58.000]  OK,不過你要計準時間
[00:21:58.000 --> 00:22:03.000]  如果他真的愚昧到底,他不理你,車衝過來
[00:22:03.000 --> 00:22:06.000]  到時你閃他不及,怎樣?
[00:22:06.000 --> 00:22:10.000]  就崩
[00:22:10.000 --> 00:22:17.000]  好了,完了,警察來看
[00:22:17.000 --> 00:22:20.000]  這個對,那個錯
[00:22:20.000 --> 00:22:26.000]  這個對,不過你已經沒有命
[00:22:26.000 --> 00:22:31.000]  你已經沒有命去見證你自己對,沒有
[00:22:31.000 --> 00:22:34.000]  你用條命來怎樣?
[00:22:34.000 --> 00:22:39.000]  你用條命去證明你對,值不值?
[00:22:39.000 --> 00:22:41.000]  值不值?不值
[00:22:41.000 --> 00:22:46.000]  所以耶穌在登山補訓的時候說了一句話
[00:22:46.000 --> 00:22:52.000]  有些人以為耶穌很懦弱,其實不是的
[00:22:52.000 --> 00:22:56.000]  耶穌說不要與惡人作對
[00:22:56.000 --> 00:22:59.000]  你問,不要與惡人作對?
[00:22:59.000 --> 00:23:02.000]  那不就讓他繼續作惡?
[00:23:02.000 --> 00:23:06.000]  不是不想改變惡人
[00:23:06.000 --> 00:23:10.000]  他只是說不要與他作對,要用愛
[00:23:10.000 --> 00:23:14.000]  你要愛你的仇敵,你要為逼迫你的祈禱
[00:23:14.000 --> 00:23:19.000]  然後你將一個更高的處世原則
[00:23:19.000 --> 00:23:23.000]  來應用在你的生命當中
[00:23:23.000 --> 00:23:29.000]  所以頂智妹,不要與愚昧人同樣見識
[00:23:29.000 --> 00:23:32.000]  這種愚昧人,我剛才說了
[00:23:32.000 --> 00:23:37.000]  這種愚昧人是叫die hard的愚昧人
[00:23:37.000 --> 00:23:42.000]  即是說,他怎樣都會繼續愚昧下去
[00:23:42.000 --> 00:23:44.000]  愚昧到底
[00:23:44.000 --> 00:23:50.000]  這種愚昧人最好不要與他爭辯
[00:23:50.000 --> 00:23:53.000]  也不需要與他多說話
[00:23:53.000 --> 00:23:56.000]  大家明白這種愚昧人吧
[00:23:56.000 --> 00:24:02.000]  第二種愚昧人呢?
[00:24:02.000 --> 00:24:05.000]  要自以為由自為
[00:24:05.000 --> 00:24:11.000]  這種愚昧人可以與他說話
[00:24:11.000 --> 00:24:14.000]  即是說,可以救
[00:24:14.000 --> 00:24:20.000]  頂智妹,很多時候基督徒落在愚昧的地步
[00:24:20.000 --> 00:24:22.000]  是可信的,這是第二種
[00:24:22.000 --> 00:24:25.000]  基督徒落在愚昧的地步是第二種
[00:24:25.000 --> 00:24:29.000]  即是說,我們偶然有時有些盲點
[00:24:29.000 --> 00:24:33.000]  偶然按自己的私慾行事
[00:24:33.000 --> 00:24:37.000]  或者偶然衝動做了些傻事
[00:24:37.000 --> 00:24:40.000]  頂智妹,會不會呢?
[00:24:40.000 --> 00:24:42.000]  不會的?
[00:24:42.000 --> 00:24:44.000]  會的
[00:24:44.000 --> 00:24:49.000]  如果是的話,我們有時要有人在旁邊提點我們
[00:24:49.000 --> 00:24:54.000]  這種叫做有得救的愚昧人
[00:24:54.000 --> 00:24:58.000]  即是說,是暫時性的
[00:24:58.000 --> 00:25:02.000]  是忽然間被愚昧所性
[00:25:02.000 --> 00:25:05.000]  而是有可救藥的
[00:25:05.000 --> 00:25:10.000]  這班人呢?
[00:25:10.000 --> 00:25:14.000]  你就可以善加勸導
[00:25:14.000 --> 00:25:18.000]  即是可以與他談話,可以與他說話
[00:25:18.000 --> 00:25:22.000]  善加勸導,其實這裡是在說什麼呢?
[00:25:22.000 --> 00:25:26.000]  是用愚昧人的愚妄話來回答頭
[00:25:26.000 --> 00:25:33.000]  奇怪的一點是,這裡沒有說用智慧的言語回答愚昧人
[00:25:33.000 --> 00:25:37.000]  大家看到重點的地方嗎?
[00:25:37.000 --> 00:25:43.000]  重點是,你用愚昧人的愚妄話來回答他
[00:25:43.000 --> 00:25:48.000]  這種叫做以愚治愚
[00:25:48.000 --> 00:25:52.000]  大家聽過這句話,以毒攻毒
[00:25:52.000 --> 00:25:57.000]  以其人之道,還治其人之身
[00:25:57.000 --> 00:26:02.000]  即是說,按照你給我的東西,我現在彈回去給你
[00:26:02.000 --> 00:26:08.000]  你講愚昧的東西嗎?我用愚昧的東西來彈回去給你
[00:26:08.000 --> 00:26:15.000]  目的是什麼呢?目的是有一塊鏡給你看
[00:26:15.000 --> 00:26:20.000]  你看看你多愚昧
[00:26:20.000 --> 00:26:24.000]  有時我們會這樣說
[00:26:24.000 --> 00:26:32.000]  我試過有些人很大脾氣,整個人跳起來
[00:26:32.000 --> 00:26:36.000]  大發雷霆地說話
[00:26:36.000 --> 00:26:45.000]  我經常會跟他說,你稍安勿躁
[00:26:45.000 --> 00:26:55.000]  如果每一次我跟你說話,我都這樣表現的話
[00:26:55.000 --> 00:26:58.000]  你說你會怎樣感覺呢?
[00:26:58.000 --> 00:27:01.000]  我要拿一塊鏡給他看
[00:27:01.000 --> 00:27:06.000]  你這樣表現,你就不會覺得有什麼
[00:27:06.000 --> 00:27:10.000]  但如果每次你跟我說話,我都這樣表現的話
[00:27:10.000 --> 00:27:11.000]  你會怎樣想呢?
[00:27:11.000 --> 00:27:19.000]  讓他感受,讓他明白一下他自己的愚昧是怎樣
[00:27:19.000 --> 00:27:25.000]  即是拿一塊鏡給他看,看看你的樣子,你多愚昧
[00:27:25.000 --> 00:27:29.000]  這個情況其實有一個危機
[00:27:29.000 --> 00:27:31.000]  危機是什麼呢?
[00:27:31.000 --> 00:27:34.000]  你又說愚昧的東西
[00:27:34.000 --> 00:27:38.000]  就像我們剛才所說,本來開始一個傻瓜
[00:27:38.000 --> 00:27:41.000]  最後就被人覺得有兩個傻瓜
[00:27:41.000 --> 00:27:44.000]  你有一個危機,危機是什麼呢?
[00:27:44.000 --> 00:27:48.000]  你已經落到傻瓜的地位
[00:27:48.000 --> 00:27:52.000]  你已經落到他同樣的層次跟他說話
[00:27:52.000 --> 00:27:56.000]  外面的人會覺得,這個也是傻瓜
[00:27:56.000 --> 00:27:58.000]  這個也是愚昧
[00:27:58.000 --> 00:28:04.000]  你會遇到這樣的危機,或者這樣的情況
[00:28:04.000 --> 00:28:09.000]  但如果你有把握的話,有時你冒險也不要緊
[00:28:09.000 --> 00:28:16.000]  你能夠救到一個靈魂,是可以的
[00:28:16.000 --> 00:28:22.000]  有一次張三見到李四
[00:28:22.000 --> 00:28:28.000]  張三見到李四頭髮很長,不修邊幅
[00:28:28.000 --> 00:28:34.000]  就跟他說,張三見到李四
[00:28:34.000 --> 00:28:38.000]  張三就說,你為什麼不非法?
