
[00:00:00.000 --> 00:00:06.800]  廣東話有句說話叫做根根計較
[00:02:57.800 --> 00:03:06.000]  因為天國好將家主清早去僱人進他的葡萄園做工
[00:03:06.000 --> 00:03:10.000]  和工人講定一天一銀子
[00:03:10.000 --> 00:03:14.000]  就打發他們進葡萄園去
[00:03:14.000 --> 00:03:17.000]  若在已初出去
[00:03:17.000 --> 00:03:21.000]  看見市上還有閒暫的人
[00:03:21.000 --> 00:03:23.000]  就對他們說
[00:03:23.000 --> 00:03:26.000]  你們已進葡萄園去
[00:03:26.000 --> 00:03:29.000]  所當給的我必給你們
[00:03:29.000 --> 00:03:31.000]  他們也進去了
[00:03:31.000 --> 00:03:35.000]  若在午正和新初又出去
[00:03:35.000 --> 00:03:37.000]  也是這樣行
[00:03:37.000 --> 00:03:40.000]  若在有初出去
[00:03:40.000 --> 00:03:43.000]  看見還有人站在那裡
[00:03:43.000 --> 00:03:45.000]  就問他們說
[00:03:45.000 --> 00:03:49.000]  你們為什麼整天在這裡閒站呢
[00:03:49.000 --> 00:03:51.000]  他們說
[00:03:51.000 --> 00:03:53.000]  因為沒有人僱我們
[00:03:53.000 --> 00:03:57.000]  他說你們也進葡萄園去
[00:03:57.000 --> 00:04:01.000]  到了晚上原主隊管事的人說
[00:04:01.000 --> 00:04:05.000]  叫工人到來給他們工錢
[00:04:05.000 --> 00:04:09.000]  從後來的起到先來的為止
[00:04:09.000 --> 00:04:13.000]  若在有初僱的人來了
[00:04:13.000 --> 00:04:16.000]  個人得了一銀子
[00:04:16.000 --> 00:04:19.000]  及至那先僱的來了
[00:04:19.000 --> 00:04:22.000]  他們以為必要得多
[00:04:22.000 --> 00:04:25.000]  誰知也是過得一錢
[00:04:25.000 --> 00:04:29.000]  他們得了就埋怨家主說
[00:04:29.000 --> 00:04:32.000]  我們整天勞苦受熱
[00:04:32.000 --> 00:04:36.000]  那後來的只做了一小時
[00:04:36.000 --> 00:04:39.000]  你竟叫他們和我們一樣嗎
[00:04:39.000 --> 00:04:42.000]  家主回答其中的一人說
[00:04:42.000 --> 00:04:45.000]  朋友我不虧付你
[00:04:45.000 --> 00:04:50.000]  你與我說定的不是一銀子嗎
[00:04:50.000 --> 00:04:51.000]  那你的酒吧
[00:04:51.000 --> 00:04:55.000]  我及那後來的和給你一樣
[00:04:55.000 --> 00:04:57.000]  這是我願意的
[00:04:57.000 --> 00:05:01.000]  我的東西難道不可取我的意思用嗎
[00:05:01.000 --> 00:05:03.000]  因為我作好人
[00:05:03.000 --> 00:05:06.000]  你就紅了眼嗎
[00:05:06.000 --> 00:05:10.000]  這樣那在後的將要在前
[00:05:10.000 --> 00:05:13.000]  在前的將要在後
[00:05:13.000 --> 00:05:17.000]  在先前這段經文裡
[00:05:17.000 --> 00:05:22.000]  我們已經看過一些關乎於
[00:05:22.000 --> 00:05:26.000]  我們這位主的心路歷程是怎樣
[00:05:26.000 --> 00:05:28.000]  他的心態是怎樣
[00:05:28.000 --> 00:05:33.000]  我們再看一些連貫的經文
[00:05:33.000 --> 00:05:37.000]  一開始第20章第一節就說
[00:05:37.000 --> 00:05:40.000]  因為天國好象家主
[00:05:40.000 --> 00:05:44.000]  也是一個講天國的比喻
[00:05:44.000 --> 00:05:46.000]  其實這不是第一次說
[00:05:46.000 --> 00:05:50.000]  如果我們回到第18章第23節
[00:05:50.000 --> 00:05:52.000]  那裡已經說了給我們聽
[00:05:52.000 --> 00:05:56.000]  另一次的天國好象什麼什麼
[00:05:56.000 --> 00:05:57.000]  來介紹
[00:05:57.000 --> 00:06:01.000]  上次談論到天國好像一個王
[00:06:01.000 --> 00:06:03.000]  要來與僕人算帳
[00:06:03.000 --> 00:06:07.000]  但這次的介紹又轉了不同的層面
[00:06:07.000 --> 00:06:10.000]  其實讓我看回
[00:06:10.000 --> 00:06:15.000]  在整個馬太福音裡
[00:06:15.000 --> 00:06:19.000]  很多時候都有一些的比喻
[00:06:19.000 --> 00:06:22.000]  介紹給我們知道天國是怎樣運作
[00:06:22.000 --> 00:06:24.000]  目的是什麼呢
[00:06:24.000 --> 00:06:27.000]  是預備肅神的子民
[00:06:27.000 --> 00:06:31.000]  特別是讀到馬太福音的讀者
[00:06:31.000 --> 00:06:35.000]  知道如何預備活在將來的天國裡
[00:06:35.000 --> 00:06:37.000]  所以到時你不會說
[00:06:37.000 --> 00:06:38.000]  我新來移民的
[00:06:38.000 --> 00:06:39.000]  我不懂的
[00:06:39.000 --> 00:06:41.000]  我什麼都不知道
[00:06:41.000 --> 00:06:42.000]  不會這樣的
[00:06:42.000 --> 00:06:43.000]  不會吃驚的
[00:06:43.000 --> 00:06:45.000]  因為你會熟悉這位主
[00:06:45.000 --> 00:06:48.000]  在這個天國裡的性情是怎樣
[00:06:48.000 --> 00:06:51.000]  這個天國是怎樣運作
[00:06:51.000 --> 00:06:53.000]  你不多不少都會知道
[00:06:53.000 --> 00:06:57.000]  所以你去到只不過好像同一個城市
[00:06:57.000 --> 00:06:59.000]  一間屋到另一間屋
[00:06:59.000 --> 00:07:00.000]  差不多這樣的感覺
[00:07:00.000 --> 00:07:02.000]  你都很熟悉那個環境
[00:07:02.000 --> 00:07:06.000]  不過那個環境是天國的主人去管理
[00:07:06.000 --> 00:07:09.000]  不是你城市的主人去管理
[00:07:09.000 --> 00:07:14.000]  我們今天會透過這段聖經重新去看
[00:07:14.000 --> 00:07:18.000]  在天國裡活著的人
[00:07:18.000 --> 00:07:23.000]  他一方面怎樣在上帝裡得到恩惠
[00:07:23.000 --> 00:07:26.000]  但是他的恩惠
[00:07:26.000 --> 00:07:32.000]  他對上帝帶來的不是因為這個恩惠而得到的好處
[00:07:32.000 --> 00:07:35.000]  而是他對這位上主的理解
[00:07:35.000 --> 00:07:39.000]  如果當那個人對上主不理解的時候
[00:07:39.000 --> 00:07:42.000]  就算得到恩惠
[00:07:42.000 --> 00:07:47.000]  其實可能他仍然是一個對上主否定的人
[00:07:47.000 --> 00:07:50.000]  一會兒我們會詳細去看這一點
[00:07:50.000 --> 00:07:55.000]  不過我們回顧看這段聖經的另一個重點
[00:07:55.000 --> 00:07:58.000]  就是這段聖經的結尾
[00:07:58.000 --> 00:08:02.000]  說到那在後的將要在前
[00:08:02.000 --> 00:08:04.000]  在前的將要在後
[00:08:04.000 --> 00:08:07.000]  這句話很熟悉
[00:08:07.000 --> 00:08:10.000]  剛剛我們在第十九章最後
[00:08:10.000 --> 00:08:12.000]  也說了這句話
[00:08:12.000 --> 00:08:14.000]  第十九章三十節
[00:08:14.000 --> 00:08:17.000]  然而有許多在前的將要在後
[00:08:17.000 --> 00:08:20.000]  在後的將要在前
[00:08:20.000 --> 00:08:25.000]  如果你還記得上個星期我們說到解釋這段聖經的時候
[00:08:25.000 --> 00:08:28.000]  我們說到這個陳述
[00:08:28.000 --> 00:08:33.000]  是不多不少是馬太特點的記載
[00:08:33.000 --> 00:08:37.000]  記載一種近上帝的人
[00:08:37.000 --> 00:08:39.000]  可能他反而不理解上帝
[00:08:39.000 --> 00:08:42.000]  而那個人好像遠離了上帝的人
[00:08:42.000 --> 00:08:47.000]  原來他心常常記到上帝是怎樣想的
[00:08:47.000 --> 00:08:50.000]  最後他會回來再親近上帝
[00:08:50.000 --> 00:08:56.000]  這個陳述引起了我們一個很重要的體會
[00:08:56.000 --> 00:09:00.000]  這些經文不是純粹告訴我們怎樣做人
[00:09:00.000 --> 00:09:04.000]  而是告訴我們怎樣理解這位上主
[00:09:04.000 --> 00:09:07.000]  還有我們今天所看的這段經文
[00:09:07.000 --> 00:09:12.000]  二十章所提及的一個場景
[00:09:12.000 --> 00:09:15.000]  叫做葡萄園
[00:09:15.000 --> 00:09:18.000]  而葡萄園這個場景
[00:09:18.000 --> 00:09:21.000]  在馬太福音裏面
[00:09:21.000 --> 00:09:27.000]  從這一段開始不斷地重複提出
[00:09:27.000 --> 00:09:32.000]  你可以拿筆記寫下來
[00:09:32.000 --> 00:09:34.000]  第二十章第一至十六節
[00:09:34.000 --> 00:09:37.000]  我們今天說的葡萄園的園主比喻
[00:09:37.000 --> 00:09:42.000]  然後到第二十一章第二十八至三十二節
[00:09:42.000 --> 00:09:49.000]  所以這些為什麼要用硬複製
[00:09:49.000 --> 00:09:51.000]  即是有本聖經的
[00:09:51.000 --> 00:09:52.000]  那麼你容易看得到
[00:09:52.000 --> 00:09:55.000]  二十一章第二十八至三十二節
[00:09:55.000 --> 00:09:58.000]  那裏亦都提及葡萄園裏面發生的事情
[00:09:58.000 --> 00:10:03.000]  然後到第二十一章第三十三至四十一節的時候
[00:10:03.000 --> 00:10:05.000]  又再次提及葡萄園
[00:10:05.000 --> 00:10:07.000]  當每一個葡萄園
[00:10:07.000 --> 00:10:10.000]  當園主不同的時候
[00:10:10.000 --> 00:10:12.000]  就有不同的發展
[00:10:12.000 --> 00:10:14.000]  而今天我們所看的
[00:10:14.000 --> 00:10:16.000]  談論到這個園主
[00:10:16.000 --> 00:10:19.000]  要找人進入他的園當中
[00:10:19.000 --> 00:10:21.000]  即是進入天國當中
[00:10:21.000 --> 00:10:24.000]  在他裏面而生活
[00:10:24.000 --> 00:10:28.000]  能夠得到這個園主的恩惠
[00:10:28.000 --> 00:10:29.000]  眷顧
[00:10:29.000 --> 00:10:31.000]  照料
[00:10:31.000 --> 00:10:35.000]  而進入到去的人
[00:10:35.000 --> 00:10:40.000]  卻是原來有不同的反應
[00:10:40.000 --> 00:10:41.000]  回應
[00:10:41.000 --> 00:10:44.000]  這個就是今天我們想看的特點
[00:10:44.000 --> 00:10:46.000]  這些背景的資料
[00:10:46.000 --> 00:10:47.000]  講完給大家了
[00:10:47.000 --> 00:10:49.000]  大家可以回去有預算看看
[00:10:49.000 --> 00:10:52.000]  今天我們會怎樣看這段聖經呢
[00:10:52.000 --> 00:10:55.000]  我們會分開三個部分和大家一起去看
[00:10:55.000 --> 00:10:57.000]  第一個部分我們會去看
[00:10:57.000 --> 00:11:00.000]  主動施恩的神
[00:11:00.000 --> 00:11:05.000]  我們從第一至第八節裏面去記載
[00:11:05.000 --> 00:11:11.000]  看看這個主動施恩的園主
[00:11:11.000 --> 00:11:12.000]  葡萄園的園主
[00:11:12.000 --> 00:11:14.000]  其實比喻天國
[00:11:14.000 --> 00:11:16.000]  天國的主
[00:11:16.000 --> 00:11:19.000]  他是怎樣主動施恩的
[00:11:19.000 --> 00:11:22.000]  我們一開始去看這段聖經
[00:11:22.000 --> 00:11:25.000]  其實很多時候我們會看這段聖經
[00:11:25.000 --> 00:11:26.000]  就好像說
[00:11:26.000 --> 00:11:28.000]  講到有關於人事管理的問題
[00:11:28.000 --> 00:11:29.000]  與我們無關的
[00:11:29.000 --> 00:11:31.000]  其實聖經不是為人事管理而寫的
[00:11:31.000 --> 00:11:35.000]  聖經寫的是幫助我們怎樣去處理我們的罪
[00:11:35.000 --> 00:11:38.000]  能夠重新有個身份活在天國當中
[00:11:38.000 --> 00:11:40.000]  一開始就說到
[00:11:40.000 --> 00:11:44.000]  因為天國好像有個家主
[00:11:44.000 --> 00:11:49.000]  清早就去僱人進到他的葡萄園做工
[00:11:49.000 --> 00:11:55.000]  和工人說定一天的錢
[00:11:55.000 --> 00:11:57.000]  一天一銀
[00:11:57.000 --> 00:12:00.000]  很卡卡的廣東話
[00:12:00.000 --> 00:12:01.000]  中文聖經
[00:12:01.000 --> 00:12:05.000]  一天一錢銀紙
[00:12:05.000 --> 00:12:08.000]  就打爆他們進葡萄園去
[00:12:08.000 --> 00:12:11.000]  這段聖經很有趣
[00:12:11.000 --> 00:12:14.000]  首先我們看到
[00:12:14.000 --> 00:12:23.000]  這個園主其實是主動地一清早就去找人去他的園工作
[00:12:23.000 --> 00:12:27.000]  我們就要問一個問題
[00:12:27.000 --> 00:12:29.000]  多早啊所謂清早
[00:12:29.000 --> 00:12:35.000]  我們通常如果猶太人的日出
[00:12:35.000 --> 00:12:41.000]  大約是早上五點到六點
[00:12:41.000 --> 00:12:46.000]  日出就是這段時間
[00:12:46.000 --> 00:12:48.000]  他一清早就出去了
[00:12:48.000 --> 00:12:51.000]  這個園主原來很勤力
[00:12:51.000 --> 00:12:54.000]  你不要說他老
[00:12:54.000 --> 00:12:56.000]  所以晚上不用睡那麼多
[00:12:56.000 --> 00:12:58.000]  不用睡那麼多
[00:12:58.000 --> 00:13:02.000]  不用睡那麼多也不用一早出去
[00:13:02.000 --> 00:13:05.000]  昨天因為我有事要做
[00:13:05.000 --> 00:13:07.000]  所以一早就出去
[00:13:07.000 --> 00:13:09.000]  誰知一出去
[00:13:09.000 --> 00:13:11.000]  我住的那一區
[00:13:11.000 --> 00:13:12.000]  一出去
[00:13:12.000 --> 00:13:14.000]  到處都是老人家
[00:13:14.000 --> 00:13:16.000]  都沒有年輕人
[00:13:16.000 --> 00:13:20.000]  回來跟師母說老人家很早就出來了
[00:13:20.000 --> 00:13:23.000]  去買菜
[00:13:23.000 --> 00:13:25.000]  去買藥
[00:13:25.000 --> 00:13:27.000]  不想跟人擠
[00:13:27.000 --> 00:13:29.000]  是一種主動
[00:13:29.000 --> 00:13:33.000]  他需要的東西他知道他可以做的
[00:13:33.000 --> 00:13:35.000]  他出去做
[00:13:35.000 --> 00:13:37.000]  這個園主一早就出來去做
[00:13:37.000 --> 00:13:41.000]  不過我們看看這個園主不是做一次
[00:13:41.000 --> 00:13:46.000]  原來這個園主出來有一個這樣的運作
[00:13:46.000 --> 00:13:48.000]  我們首先了解一下他的運作
[00:13:48.000 --> 00:13:52.000]  第一他找你去他的園工作
[00:13:52.000 --> 00:13:58.000]  而且跟他們說定了一天有多少錢工資
[00:13:58.000 --> 00:14:04.000]  英文很講究
[00:14:04.000 --> 00:14:06.000]  Meeting of minds
[00:14:06.000 --> 00:14:10.000]  跟你找你工作
[00:14:10.000 --> 00:14:14.000]  上帝不是說先做了
[00:14:14.000 --> 00:14:16.000]  到時看怎樣
[00:14:16.000 --> 00:14:18.000]  不是的
[00:14:18.000 --> 00:14:21.000]  你同意肯誠心誠意
[00:14:21.000 --> 00:14:25.000]  肯定了你才做
[00:14:25.000 --> 00:14:28.000]  還有一件事
[00:14:28.000 --> 00:14:30.000]  這班人很特別
[00:14:30.000 --> 00:14:33.000]  這班人是等人一早請的
[00:14:33.000 --> 00:14:36.000]  我們就想問一下
[00:14:36.000 --> 00:14:42.000]  什麼人一早才要等人請的呢
[00:14:42.000 --> 00:14:44.000]  長工?
[00:14:44.000 --> 00:14:47.000]  當然不是長工
[00:14:47.000 --> 00:14:51.000]  要一早才等人請的
[00:14:51.000 --> 00:14:56.000]  這些就是我們今天講的on call
[00:14:56.000 --> 00:15:00.000]  on call就是不定時
[00:15:00.000 --> 00:15:04.000]  不是全職工作
[00:15:04.000 --> 00:15:06.000]  園主有沒有全職工作人員
[00:15:06.000 --> 00:15:07.000]  有的
[00:15:07.000 --> 00:15:08.000]  我們一會兒看看
[00:15:08.000 --> 00:15:11.000]  他有一些全職工人
[00:15:11.000 --> 00:15:18.000]  不過他在園裡要請臨時工的人
[00:15:18.000 --> 00:15:21.000]  做什麼呢
[00:15:21.000 --> 00:15:22.000]  不要詳細講
[00:15:22.000 --> 00:15:24.000]  總之是來工作
[00:15:24.000 --> 00:15:29.000]  一開始就說請他收葡萄
[00:15:29.000 --> 00:15:33.000]  正經點就不要自己說
[00:15:33.000 --> 00:15:36.000]  在葡萄園裡工作
[00:15:36.000 --> 00:15:40.000]  但不是一定去收葡萄
[00:15:40.000 --> 00:15:42.000]  大家有沒有去過葡萄園
[00:15:42.000 --> 00:15:45.000]  你沒理由加拿大都不去
[00:15:45.000 --> 00:15:51.000]  你去買我都沒問題
[00:15:51.000 --> 00:15:54.000]  但你去看看葡萄園
[00:15:54.000 --> 00:15:57.000]  是不是長期有葡萄
[00:15:57.000 --> 00:16:00.000]  不是長期有
[00:16:00.000 --> 00:16:03.000]  那其他時間做什麼呢
[00:16:03.000 --> 00:16:05.000]  施肥
[00:16:05.000 --> 00:16:08.000]  除野草
[00:16:08.000 --> 00:16:10.000]  摺枝
[00:16:10.000 --> 00:16:14.000]  原來葡萄是摺枝的
[00:16:14.000 --> 00:16:17.000]  不是原棵成棵生出來的
[00:16:17.000 --> 00:16:19.000]  很多工作
[00:16:19.000 --> 00:16:23.000]  葡萄園不是每次都收葡萄
[00:16:23.000 --> 00:16:25.000]  解聖經的人
[00:16:25.000 --> 00:16:27.000]  一下子就跳進去
[00:16:27.000 --> 00:16:29.000]  一個你喜歡聽的又來收葡萄
[00:16:29.000 --> 00:16:31.000]  沒有啊
[00:16:31.000 --> 00:16:35.000]  只是請他們來我的葡萄園工作
[00:16:35.000 --> 00:16:39.000]  說好工資你都同意
[00:16:39.000 --> 00:16:44.000]  最初的
[00:16:44.000 --> 00:16:46.000]  以初
[00:16:46.000 --> 00:16:50.000]  和合本的年代
[00:16:50.000 --> 00:16:54.000]  在一百九十年代
[00:16:54.000 --> 00:16:58.000]  一九零零幾年的時候翻譯
[00:16:58.000 --> 00:17:01.000]  大約幾點到呢
[00:17:01.000 --> 00:17:04.000]  用英文聖經就說
[00:17:04.000 --> 00:17:07.000]  九點
[00:17:07.000 --> 00:17:10.000]  九點鐘
[00:17:10.000 --> 00:17:13.000]  當是九點
[00:17:13.000 --> 00:17:16.000]  按猶太人的曆法
[00:17:16.000 --> 00:17:18.000]  幾點鐘
[00:17:18.000 --> 00:17:21.000]  通常兩個小時是一個小時
[00:17:21.000 --> 00:17:24.000]  一點鐘
[00:17:24.000 --> 00:17:27.000]  你想知道多點就去主日學
[00:17:27.000 --> 00:17:30.000]  主日學有教這些課題
[00:17:30.000 --> 00:17:33.000]  曆法
[00:17:33.000 --> 00:17:36.000]  原來他一早就想
[00:17:36.000 --> 00:17:39.000]  去聘請人
[00:17:39.000 --> 00:17:42.000]  一出就九點鐘
[00:17:42.000 --> 00:17:45.000]  按照英語的聖經是九點鐘
[00:17:45.000 --> 00:17:48.000]  按原文的翻譯是幾點鐘呢
[00:17:48.000 --> 00:17:51.000]  大約六點鐘
[00:17:51.000 --> 00:17:54.000]  原主六點五六點就出去
[00:17:54.000 --> 00:17:57.000]  請人請臨時工
[00:17:57.000 --> 00:18:00.000]  去工作
[00:18:00.000 --> 00:18:03.000]  去市集上請
[00:18:03.000 --> 00:18:06.000]  一出就看到市集上
[00:18:06.000 --> 00:18:09.000]  還有閒著的人
[00:18:09.000 --> 00:18:12.000]  原來那裡有很多人等著沒工作
[00:18:12.000 --> 00:18:15.000]  廣東話說得俗一點
[00:18:15.000 --> 00:18:18.000]  沒工作
[00:18:18.000 --> 00:18:21.000]  生活無計
[00:18:21.000 --> 00:18:24.000]  我以為這些事是以前才有
[00:18:24.000 --> 00:18:27.000]  但最近我上那些視頻
[00:18:27.000 --> 00:18:30.000]  原來很多國家都這樣
[00:18:30.000 --> 00:18:33.000]  很多國家的經濟不好
[00:18:33.000 --> 00:18:36.000]  民情不好
[00:18:36.000 --> 00:18:39.000]  原來不是請硬場工
[00:18:39.000 --> 00:18:42.000]  大部分都是散工
[00:18:42.000 --> 00:18:45.000]  一早就去市集上
[00:18:45.000 --> 00:18:48.000]  幾百人幾千人
[00:18:48.000 --> 00:18:51.000]  然後有輛小巴走過來
[00:18:51.000 --> 00:18:54.000]  我要請人去哪裡收水果
[00:18:54.000 --> 00:18:57.000]  去工廠請人去
[00:18:57.000 --> 00:19:00.000]  去買燈柴
[00:19:00.000 --> 00:19:03.000]  請人去
[00:19:03.000 --> 00:19:06.000]  上車去開工
[00:19:06.000 --> 00:19:09.000]  寫明一天幾千工錢
[00:19:09.000 --> 00:19:12.000]  主人說一天有一銀錢
[00:19:12.000 --> 00:19:15.000]  一銀錢
[00:19:15.000 --> 00:19:18.000]  說好做就做
[00:19:18.000 --> 00:19:21.000]  一早就請人去
[00:19:21.000 --> 00:19:24.000]  人們看到當然好
[00:19:24.000 --> 00:19:27.000]  去葡萄園
[00:19:27.000 --> 00:19:30.000]  應該給的我都一定給
[00:19:30.000 --> 00:19:33.000]  而且一定可以發工資
[00:19:33.000 --> 00:19:36.000]  現在很多地方做了事都沒工資
[00:19:36.000 --> 00:19:39.000]  這個世界是不是這樣
[00:19:39.000 --> 00:19:42.000]  很普遍
[00:19:42.000 --> 00:19:45.000]  你不要以為加拿大是這樣
[00:19:45.000 --> 00:19:48.000]  加拿大一定有工資
[00:19:48.000 --> 00:19:51.000]  大家知不知道加拿大很多地方
[00:19:51.000 --> 00:19:54.000]  沒工資
[00:19:54.000 --> 00:19:57.000]  牧師你怎麼知道
[00:19:57.000 --> 00:20:00.000]  我當然知道
[00:20:00.000 --> 00:20:03.000]  我天天都見到這樣的人
[00:20:03.000 --> 00:20:06.000]  走來找我們
[00:20:06.000 --> 00:20:09.000]  我都同情
[00:20:09.000 --> 00:20:12.000]  這個原主
[00:20:12.000 --> 00:20:15.000]  我一定發工資
[00:20:15.000 --> 00:20:18.000]  這些人去了之後
[00:20:18.000 --> 00:20:21.000]  大約到午正和新初
[00:20:21.000 --> 00:20:24.000]  又多兩段時間
[00:20:24.000 --> 00:20:27.000]  這個主人真是好努力
[00:20:27.000 --> 00:20:30.000]  到午正到新初
[00:20:30.000 --> 00:20:33.000]  通常午正到新初
[00:20:33.000 --> 00:20:36.000]  這個時間大約是十一
[00:20:36.000 --> 00:20:39.000]  二點左右
[00:20:39.000 --> 00:20:42.000]  然後
[00:20:42.000 --> 00:20:45.000]  午正十二點
[00:20:45.000 --> 00:20:48.000]  新初大約是兩點三點
[00:20:48.000 --> 00:20:51.000]  他們又出去
[00:20:51.000 --> 00:20:54.000]  看看市場
[00:20:54.000 --> 00:20:57.000]  為什麼還有這麼多人
[00:20:57.000 --> 00:21:00.000]  又請他們進去
[00:21:00.000 --> 00:21:03.000]  應該給的一定給
[00:21:03.000 --> 00:21:06.000]  不過你做就做
[00:21:06.000 --> 00:21:09.000]  到約在有初出去
[00:21:09.000 --> 00:21:12.000]  有初是幾點
[00:21:12.000 --> 00:21:15.000]  五點左右
[00:21:15.000 --> 00:21:18.000]  五點收工
[00:21:18.000 --> 00:21:21.000]  準備收工
[00:21:21.000 --> 00:21:24.000]  你五點收工了嗎
[00:21:24.000 --> 00:21:27.000]  我在香港收工十二點半
[00:21:27.000 --> 00:21:30.000]  我以前在香港工作
[00:21:30.000 --> 00:21:33.000]  收工一點
[00:21:33.000 --> 00:21:36.000]  晚上六點半
[00:21:36.000 --> 00:21:39.000]  有時老闆不讓你走
[00:21:39.000 --> 00:21:42.000]  不知道為什麼
[00:21:42.000 --> 00:21:45.000]  但總之很多事你做
[00:21:45.000 --> 00:21:48.000]  差不多收工時間
[00:21:48.000 --> 00:21:51.000]  他又出去見到很多人
[00:21:51.000 --> 00:21:54.000]  還有人在哪裡
[00:21:54.000 --> 00:21:57.000]  在市場那裡
[00:21:57.000 --> 00:22:00.000]  就去問他們
[00:22:00.000 --> 00:22:03.000]  你們為什麼整天在這裏行站呢
[00:22:03.000 --> 00:22:06.000]  他們說
[00:22:06.000 --> 00:22:09.000]  因為沒有人顧我們
[00:22:09.000 --> 00:22:12.000]  他們就說
[00:22:12.000 --> 00:22:15.000]  你們也進葡萄園吧
[00:22:15.000 --> 00:22:18.000]  真是精彩
[00:22:18.000 --> 00:22:21.000]  收工還出去見到有人行著
[00:22:21.000 --> 00:22:24.000]  他們就請他們進來
[00:22:24.000 --> 00:22:27.000]  做事
[00:22:27.000 --> 00:22:30.000]  這個園主真是很勤力
[00:22:30.000 --> 00:22:33.000]  這個園主真是很勤力
[00:22:33.000 --> 00:22:36.000]  這個園主真是很勤力
[00:22:36.000 --> 00:22:39.000]  我們之後會看到這個園主
[00:22:39.000 --> 00:22:42.000]  其實不是沒有傭人
[00:22:42.000 --> 00:22:45.000]  他有一個管家
[00:22:45.000 --> 00:22:48.000]  有一個大公頭
[00:22:48.000 --> 00:22:51.000]  負責管理整個葡萄園
[00:22:51.000 --> 00:22:54.000]  但他凡事親力親為去請
[00:22:54.000 --> 00:22:57.000]  天國的主
[00:22:57.000 --> 00:23:00.000]  是主動來找我們
[00:23:00.000 --> 00:23:03.000]  是主動來找我們
[00:23:03.000 --> 00:23:06.000]  是主動來找我們
[00:23:06.000 --> 00:23:09.000]  真是榮幸
[00:23:09.000 --> 00:23:12.000]  你試想想
[00:23:12.000 --> 00:23:15.000]  你沒有飯吃
[00:23:15.000 --> 00:23:18.000]  沒有工作
[00:23:18.000 --> 00:23:21.000]  在家裡一家大小
[00:23:21.000 --> 00:23:24.000]  在這裡不知有什麼著落的時候
[00:23:24.000 --> 00:23:27.000]  突然之間
[00:23:27.000 --> 00:23:30.000]  查理斯三世出現在你家門口
[00:23:30.000 --> 00:23:33.000]  叮噹
[00:23:33.000 --> 00:23:36.000]  你沒有工作沒有飯吃
[00:23:36.000 --> 00:23:39.000]  你不用問他有沒有錢給你
