
[00:00:00.000 --> 00:00:04.800]  請主妹住來平安
[00:03:20.720 --> 00:03:25.920]  然後保羅將福音帶到小亞細亞
[00:03:25.920 --> 00:03:30.960]  彼得就是寫信給這一群教會裏面
[00:03:30.960 --> 00:03:36.080]  大部分的弟兄姊妹不是猶太人
[00:03:36.080 --> 00:03:37.520]  是外邦人
[00:03:37.520 --> 00:03:43.280]  何以見得你的秩序表都印了這一段經文
[00:03:43.280 --> 00:03:45.440]  最後第十節
[00:03:45.440 --> 00:03:52.000]  從前你們算不得子民
[00:03:52.000 --> 00:03:57.040]  從前未曾蒙連戌
[00:03:57.040 --> 00:04:03.440]  這兩句話就是交代了外邦基督徒
[00:04:03.440 --> 00:04:08.720]  本來的身份和他們的背景
[00:04:08.720 --> 00:04:10.880]  我們都是一樣的
[00:04:10.880 --> 00:04:16.080]  如果我們是第二代、第三代、第四代、第五代基督徒
[00:04:16.080 --> 00:04:20.080]  我們就未出世已經很蒙恩
[00:04:20.080 --> 00:04:24.000]  但其實我們很多都是第一代的基督徒
[00:04:24.000 --> 00:04:27.120]  是我們開始信耶穌的
[00:04:27.120 --> 00:04:31.120]  不要小看上帝的恩典
[00:04:31.120 --> 00:04:34.720]  因為你信主
[00:04:34.720 --> 00:04:41.680]  你的家族的歷史就扭轉過來了
[00:04:41.680 --> 00:04:43.440]  就改變了
[00:04:43.440 --> 00:04:46.800]  聖經的應許當信主耶穌
[00:04:46.800 --> 00:04:51.120]  你和你一家都必得救
[00:04:51.120 --> 00:04:55.840]  不是隨便說的說話
[00:04:55.840 --> 00:05:00.000]  我們真的見過很多這樣的見證
[00:05:00.000 --> 00:05:02.640]  上帝就是透過
[00:05:02.640 --> 00:05:05.440]  有時是中學生信主
[00:05:05.440 --> 00:05:08.240]  有時是大學生信主
[00:05:08.240 --> 00:05:13.200]  然後帶家中的兄弟姐妹回禮拜堂
[00:05:13.200 --> 00:05:16.480]  然後祈禱、祈禱、祈禱
[00:05:16.480 --> 00:05:23.680]  帶父母、老人家一個一個信耶穌
[00:05:23.680 --> 00:05:25.840]  之前是不認識神的
[00:05:25.840 --> 00:05:28.640]  之前是拜偶像的
[00:05:28.640 --> 00:05:33.760]  之前真的和耶穌完全離巷離辣的
[00:05:33.760 --> 00:05:34.560]  什麼話?
[00:05:34.560 --> 00:05:37.600]  從前算不得子民
[00:05:37.600 --> 00:05:43.440]  但現在卻作了神的子民
[00:05:43.440 --> 00:05:47.280]  從前未曾蒙連恤
[00:05:47.280 --> 00:05:52.000]  現在卻蒙了連恤
[00:05:52.000 --> 00:05:54.560]  這是我們很多弟兄姐妹
[00:05:54.560 --> 00:05:58.320]  親身的經歷
[00:05:58.320 --> 00:06:01.200]  神的恩典就是這樣
[00:06:01.200 --> 00:06:03.440]  一個一個
[00:06:03.440 --> 00:06:05.360]  我們年輕的時候覺得
[00:06:05.360 --> 00:06:06.880]  這麼慢的
[00:06:06.880 --> 00:06:10.000]  一顆一顆的
[00:06:10.000 --> 00:06:11.920]  人嘛
[00:06:11.920 --> 00:06:18.560]  每一個生命在上帝的恩典當中寶貴
[00:06:18.560 --> 00:06:22.160]  所以不像什麼軍閥時代
[00:06:22.160 --> 00:06:23.360]  有沒有聽過
[00:06:23.360 --> 00:06:26.960]  中國內戰的軍閥
[00:06:26.960 --> 00:06:28.640]  投信了耶穌
[00:06:28.640 --> 00:06:30.240]  全部士兵站在那裡
[00:06:30.240 --> 00:06:32.400]  用水喉來濕他們
[00:06:32.400 --> 00:06:33.840]  「洗得禮啦」
[00:06:33.840 --> 00:06:35.440]  有沒有搞錯?
[00:06:35.440 --> 00:06:37.360]  不是這樣的
[00:06:37.360 --> 00:06:41.920]  要每一個人經歷上帝的恩典
[00:06:41.920 --> 00:06:44.480]  這些事情發生在我們當中
[00:06:44.480 --> 00:06:46.400]  發生在我們的家中
[00:06:46.400 --> 00:06:52.000]  其實就好像阿伯拉罕夢召
[00:06:52.000 --> 00:06:56.320]  一個人離開本地本族父家
[00:06:56.320 --> 00:06:58.800]  上帝帶領他
[00:06:58.800 --> 00:07:03.920]  他以後不只是他一個人一生蒙福
[00:07:03.920 --> 00:07:06.800]  包括他的後代
[00:07:06.800 --> 00:07:10.320]  包括整個以色列民族
[00:07:10.320 --> 00:07:13.120]  這個阿伯拉罕一個人
[00:07:13.120 --> 00:07:15.040]  什麼時候見到的話
[00:07:15.040 --> 00:07:18.560]  後裔好像天上的星
[00:07:18.560 --> 00:07:20.080]  海邊的沙
[00:07:20.080 --> 00:07:21.760]  你站在今天
[00:07:21.760 --> 00:07:23.760]  你見不見到你的後裔
[00:07:23.760 --> 00:07:26.000]  好像天上的星
[00:07:26.000 --> 00:07:28.320]  海邊的沙這麼多
[00:07:28.320 --> 00:07:30.560]  無法想像
[00:07:30.560 --> 00:07:33.440]  但是你今天回頭看
[00:07:33.440 --> 00:07:35.120]  阿伯拉罕到今天
[00:07:35.120 --> 00:07:37.280]  差不多四千年了
[00:07:37.280 --> 00:07:39.360]  他的後代
[00:07:39.360 --> 00:07:43.440]  真的遍佈全世界
[00:07:43.440 --> 00:07:45.040]  感謝神
[00:07:45.040 --> 00:07:52.240]  彼得和第一代教會的信徒
[00:07:52.240 --> 00:07:53.440]  跟他們說
[00:07:53.440 --> 00:07:54.800]  你們是誰?
[00:07:54.800 --> 00:07:56.080]  我們又會背了
[00:07:56.080 --> 00:07:57.840]  第九節會不會背?
[00:07:57.840 --> 00:08:02.160]  唯有你們是被揀選的族類
[00:08:02.160 --> 00:08:04.800]  是有君尊的祭司
[00:08:04.800 --> 00:08:07.040]  是聖潔的國度
[00:08:07.040 --> 00:08:09.920]  是屬神的子民
[00:08:09.920 --> 00:08:12.720]  你說為什麼我們的題目
[00:08:12.720 --> 00:08:14.960]  有一點寫錯了
[00:08:14.960 --> 00:08:17.840]  不是君尊祭司嗎?
[00:08:17.840 --> 00:08:22.160]  為什麼是祭司國度?
[00:08:22.160 --> 00:08:24.320]  如果你想主一學
[00:08:24.320 --> 00:08:27.600]  或者你查經讀彼得前書
[00:08:27.600 --> 00:08:29.360]  你就一定知道
[00:08:29.360 --> 00:08:32.240]  彼得在這一書說這四句話
[00:08:32.240 --> 00:08:34.240]  你們是被揀選的族類
[00:08:34.240 --> 00:08:35.840]  是君尊的祭司
[00:08:35.840 --> 00:08:37.520]  是聖潔的國度
[00:08:37.520 --> 00:08:39.600]  是屬神的子民
[00:08:39.600 --> 00:08:43.120]  其實他是背誦聖經
[00:08:43.120 --> 00:08:44.240]  背誦金句
[00:08:44.240 --> 00:08:45.360]  好像我們今天這樣
[00:08:45.360 --> 00:08:48.560]  我們背他寫的彼得前書
[00:08:48.560 --> 00:08:50.320]  彼得背誦的
[00:08:50.320 --> 00:08:52.800]  不是他寫的那封書信
[00:08:52.800 --> 00:08:55.440]  寫的時候未曾成為新約聖經
[00:08:55.440 --> 00:09:00.640]  但彼得熟悉的是舊約聖經
[00:09:00.640 --> 00:09:03.040]  新約教會的聖經
[00:09:03.040 --> 00:09:06.480]  就是我們今天手上的舊約聖經
[00:09:06.480 --> 00:09:08.400]  耶穌基督的聖經
[00:09:08.400 --> 00:09:11.280]  就是我們手上的舊約聖經
[00:09:11.280 --> 00:09:13.520]  教會一開始
[00:09:13.520 --> 00:09:16.480]  就算未有保羅書信
[00:09:16.480 --> 00:09:18.640]  未有四福音
[00:09:18.640 --> 00:09:21.440]  未有彼得前後書
[00:09:21.440 --> 00:09:23.760]  都有聖經
[00:09:23.760 --> 00:09:24.880]  不是在手上
[00:09:24.880 --> 00:09:26.560]  因為不是印刷本
[00:09:26.560 --> 00:09:28.880]  是手抄本
[00:09:28.880 --> 00:09:31.520]  那些卷軸在會堂裏面
[00:09:31.520 --> 00:09:36.240]  但是那是猶太基督徒教會
[00:09:36.240 --> 00:09:41.760]  外邦基督徒教會的聖經
[00:09:41.760 --> 00:09:43.200]  所以彼得這裏
[00:09:43.200 --> 00:09:46.960]  引用的君尊祭司
[00:09:46.960 --> 00:09:54.560]  就是散居海外的猶太人
[00:09:54.560 --> 00:10:00.160]  他們翻譯了希伯來文的聖經
[00:10:00.160 --> 00:10:05.920]  成為當時古典希臘世界
[00:10:05.920 --> 00:10:08.480]  希臘文的聖經
[00:10:08.480 --> 00:10:10.720]  我們中國人很熟悉的
[00:10:10.720 --> 00:10:13.040]  華人散居海外
[00:10:13.040 --> 00:10:15.280]  第二代出生的ABC
[00:10:15.280 --> 00:10:18.240]  CBC BBC還有沒有DBC的
[00:10:18.240 --> 00:10:21.520]  可能遲些有個杜拜
[00:10:21.520 --> 00:10:26.480]  他們出生在家會聽客家話
[00:10:26.480 --> 00:10:27.920]  會有福建話
[00:10:27.920 --> 00:10:29.200]  學Cantonese
[00:10:29.200 --> 00:10:32.880]  但是上學就講英文
[00:10:32.880 --> 00:10:36.400]  我有機會去過荷蘭的教會
[00:10:36.400 --> 00:10:39.120]  那處的秋靈會
[00:10:39.120 --> 00:10:41.840]  他們的少年師班
[00:10:41.840 --> 00:10:45.520]  出來獻師荷蘭文的聖詩
[00:10:45.520 --> 00:10:46.880]  我認識音的
[00:10:46.880 --> 00:10:48.240]  「你真偉大」
[00:10:48.240 --> 00:10:51.600]  但是那些字我完全讀不到
[00:10:51.600 --> 00:10:53.200]  他們是這樣長大的
[00:10:53.200 --> 00:10:54.640]  所以他們讀聖經
[00:10:54.640 --> 00:10:57.920]  就不是背「神愛世人」
[00:10:57.920 --> 00:10:59.680]  都不是很正
[00:10:59.680 --> 00:11:03.520]  和小朋友一起背「神愛世人」
[00:11:03.520 --> 00:11:08.000]  他們會背「God so loved the world」
[00:11:08.000 --> 00:11:09.280]  用英文去背
[00:11:09.280 --> 00:11:10.240]  所以你明白
[00:11:10.240 --> 00:11:12.720]  聖經是需要翻譯
[00:11:12.720 --> 00:11:18.320]  猶太人當時散居在地中海的世界
[00:11:18.320 --> 00:11:24.160]  是希臘的文明統一了
[00:11:24.160 --> 00:11:31.200]  當時中東歐洲希臘文明的世界
[00:11:31.200 --> 00:11:34.560]  所以舊約聖經第一本翻譯
[00:11:34.560 --> 00:11:35.760]  希臘文聖經
[00:11:35.760 --> 00:11:40.080]  彼得就是引用希臘文聖經七十事譯本
[00:11:40.080 --> 00:11:42.960]  就是「君尊的祭司」
[00:11:42.960 --> 00:11:45.360]  是希臘文的翻譯
[00:11:45.360 --> 00:11:49.600]  我和你讀一讀這一節的金句
[00:11:49.600 --> 00:11:57.280]  其實的出處是春埃及記第十九章
[00:11:57.280 --> 00:12:01.840]  那裡我們中文和合本的翻譯
[00:12:01.840 --> 00:12:04.160]  怎麼說呢?
[00:12:04.160 --> 00:12:07.040]  第五節、第六節
[00:12:07.040 --> 00:12:08.960]  春埃及記十九章
[00:12:08.960 --> 00:12:14.800]  「如今你們若實在聽從我的話
[00:12:14.800 --> 00:12:17.840]  遵守我的約
[00:12:17.840 --> 00:12:24.880]  就要在萬民中作屬我的子民
[00:12:24.880 --> 00:12:28.080]  因為全地都是我的」
[00:12:28.080 --> 00:12:30.320]  第六節你留心聽
[00:12:30.320 --> 00:12:36.000]  「你們要歸我作祭司的國度
[00:12:36.000 --> 00:12:39.360]  為聖潔的國民」
[00:12:39.360 --> 00:12:44.400]  這些話你要告訴以色列人
[00:12:44.400 --> 00:12:46.480]  換句話說
[00:12:46.480 --> 00:12:50.800]  當教會外邦的基督徒問彼得
[00:12:50.800 --> 00:12:52.880]  「我們是誰呀?」
[00:12:52.880 --> 00:12:59.600]  彼得不是自己作一段話去跟他們說
[00:12:59.600 --> 00:13:01.200]  彼得是引用聖經
[00:13:01.200 --> 00:13:03.200]  而他引用的就是
[00:13:03.200 --> 00:13:08.640]  春埃及神的百姓去到西乃
[00:13:08.640 --> 00:13:10.800]  在那裡上帝跟他們說
[00:13:10.800 --> 00:13:12.080]  「你們是誰?
[00:13:12.080 --> 00:13:14.560]  你們是我的子民
[00:13:14.560 --> 00:13:18.400]  你們是祭司的國度
[00:13:18.400 --> 00:13:23.520]  你們是聖潔的國民」
[00:13:23.520 --> 00:13:26.960]  所以一脈相承
[00:13:26.960 --> 00:13:28.960]  新約的教會
[00:13:28.960 --> 00:13:34.400]  和舊約以色列十二個支派
[00:13:34.400 --> 00:13:40.480]  其實上帝的說話沒有改變
[00:13:40.480 --> 00:13:43.040]  所以彼得可以
[00:13:43.040 --> 00:13:44.640]  不是想都不用想
[00:13:44.640 --> 00:13:46.640]  是他想過之後
[00:13:46.640 --> 00:13:49.200]  他引用春埃及的
[00:13:49.200 --> 00:13:54.320]  上帝跟昔日以色列的十二支派說
[00:13:54.320 --> 00:13:55.840]  「你們是誰呀?
[00:13:55.840 --> 00:13:57.280]  你們是我的子民
[00:13:57.280 --> 00:13:59.120]  你們是祭司的國度
[00:13:59.120 --> 00:14:01.920]  你們是聖潔的國民」
[00:14:01.920 --> 00:14:04.800]  新約教會問「我們是誰呀?
[00:14:04.800 --> 00:14:06.560]  使徒彼得說
[00:14:06.560 --> 00:14:08.720]  被揀選的族類
[00:14:08.720 --> 00:14:10.320]  君尊的祭司
[00:14:10.320 --> 00:14:11.600]  聖潔的國度
[00:14:11.600 --> 00:14:13.200]  屬神的子民」
[00:14:13.200 --> 00:14:16.560]  引用的是春埃及的十九章
[00:14:16.560 --> 00:14:18.720]  第五第六節
[00:14:18.720 --> 00:14:22.400]  所以那個有少許出入的地方
[00:14:22.400 --> 00:14:25.520]  是翻譯上的出入
[00:14:25.520 --> 00:14:27.200]  但我們要注意的
[00:14:27.200 --> 00:14:32.800]  其實教會是誰呀?
[00:14:32.800 --> 00:14:35.760]  白田浸信會是誰呀?
[00:14:35.760 --> 00:14:37.600]  你不要想都不想
[00:14:37.600 --> 00:14:38.880]  浸信會
[00:14:38.880 --> 00:14:42.160]  那個是中派
[00:14:42.160 --> 00:14:44.240]  那個不是最重要的
[00:14:44.240 --> 00:14:46.000]  最重要的是
[00:14:46.000 --> 00:14:49.200]  上帝呼召我們
[00:14:49.200 --> 00:14:53.040]  成為祂的子民
[00:14:53.040 --> 00:14:55.120]  屬神的子民
[00:14:55.120 --> 00:14:56.560]  是甚麼人呀?
[00:14:56.560 --> 00:14:59.040]  聖潔的國民
[00:14:59.040 --> 00:15:03.120]  祭司的國度
[00:15:03.120 --> 00:15:06.320]  這樣的身份
[00:15:06.320 --> 00:15:09.760]  不代表以色列人當中
[00:15:09.760 --> 00:15:13.120]  就不需要祭司
[00:15:13.120 --> 00:15:14.480]  我們很熟悉
[00:15:14.480 --> 00:15:17.840]  春埃及記很快就介紹
[00:15:17.840 --> 00:15:21.040]  亞倫摩西的哥哥
[00:15:21.040 --> 00:15:23.360]  比他大三歲
[00:15:23.360 --> 00:15:25.280]  所以摩西和上帝說
[00:15:25.280 --> 00:15:26.800]  我絕口不說的
[00:15:26.800 --> 00:15:30.240]  我沒辦法能夠代表以色列人
[00:15:30.240 --> 00:15:32.560]  去和法老談判的
[00:15:32.560 --> 00:15:34.080]  我又不是特朗普
[00:15:34.080 --> 00:15:35.360]  又不是普京
[00:15:35.360 --> 00:15:37.120]  都不知道說甚麼好
[00:15:37.120 --> 00:15:40.160]  上帝說我早就知道你的藉口
[00:15:40.160 --> 00:15:41.440]  你未出生之前
[00:15:41.440 --> 00:15:44.240]  我已經預備了你哥哥
[00:15:44.240 --> 00:15:47.360]  亞倫大摩西三歲
[00:15:47.360 --> 00:15:48.560]  亞倫是誰呀?
[00:15:48.560 --> 00:15:50.080]  亞倫和他的兒子
[00:15:50.080 --> 00:15:56.640]  是供祭司的職份
[00:15:56.640 --> 00:16:00.960]  不單止亞倫的一家
[00:16:00.960 --> 00:16:02.480]  是祭司
[00:16:02.480 --> 00:16:05.920]  在祭司的國度當中
[00:16:05.920 --> 00:16:07.680]  他們做祭司
[00:16:07.680 --> 00:16:08.800]  明白嗎?
[00:16:08.800 --> 00:16:11.760]  好像雙重重疊了
[00:16:11.760 --> 00:16:14.560]  所有以色列人都是祭司
[00:16:14.560 --> 00:16:19.760]  為甚麼還要亞倫做祭司呢?
[00:16:19.760 --> 00:16:21.280]  如果再看下去
[00:16:21.280 --> 00:16:24.640]  銀素基其實就解釋給我們聽
[00:16:24.640 --> 00:16:27.040]  是整個支派
[00:16:27.040 --> 00:16:29.200]  利美支派
[00:16:29.200 --> 00:16:33.680]  是代替以色列當中
[00:16:33.680 --> 00:16:38.160]  每一個家庭的長子
[00:16:38.160 --> 00:16:40.400]  大兒子
[00:16:40.400 --> 00:16:45.040]  是歸耶和華為聖
[00:16:45.040 --> 00:16:49.040]  是分別出來服侍上帝
[00:16:49.040 --> 00:16:54.320]  所以這是跨越了支派的身份
[00:16:54.320 --> 00:16:56.400]  去到每一個家庭
[00:16:56.400 --> 00:16:59.520]  但是上帝的安排
[00:16:59.520 --> 00:17:02.400]  不需要每個家庭的長子
[00:17:02.400 --> 00:17:05.040]  都來到會幕侍奉
[00:17:05.040 --> 00:17:09.040]  利美支派就是代表
[00:17:09.040 --> 00:17:12.400]  代替每一個家庭
[00:17:12.400 --> 00:17:16.400]  這樣來服侍上帝
[00:17:16.400 --> 00:17:20.160]  所以原來在以色列當中的
[00:17:20.160 --> 00:17:22.560]  祭司利美人
[00:17:22.560 --> 00:17:28.000]  是代表所有百姓每一個家庭
[00:17:28.000 --> 00:17:32.400]  這個關係我們今天很容易忽略
[00:17:32.400 --> 00:17:36.560]  原來教會裏面的牧師
[00:17:36.560 --> 00:17:39.360]  傳道人就是祭司利美人
[00:17:39.360 --> 00:17:42.080]  全時間侍奉的
[00:17:42.080 --> 00:17:46.080]  是代表著我們每一個家庭
[00:17:46.080 --> 00:17:51.280]  代表著我們每一個信徒服侍上帝
[00:17:51.280 --> 00:17:58.080]  代表的身份息息相關
[00:17:58.080 --> 00:18:00.080]  這個很重要
[00:18:00.080 --> 00:18:02.400]  因為我們經常覺得不關我們的事
[00:18:02.400 --> 00:18:03.760]  我們是平信徒
[00:18:03.760 --> 00:18:06.720]  還要加上「少少」兩個字在前面
[00:18:06.720 --> 00:18:08.720]  我們是少少平信徒
[00:18:08.720 --> 00:18:10.960]  牧師牧師你做完所有事情
[00:18:10.960 --> 00:18:12.320]  我們為你祈禱
[00:18:12.320 --> 00:18:13.840]  已經很厲害了
[00:18:13.840 --> 00:18:15.680]  祈禱都忘記了
[00:18:15.680 --> 00:18:17.680]  只是為自己祈禱
[00:18:17.680 --> 00:18:18.400]  不是啊
[00:18:18.400 --> 00:18:21.120]  其實祂是代表著我們服侍神
[00:18:21.120 --> 00:18:22.720]  從哪裡開始?
[00:18:22.720 --> 00:18:29.600]  從西乃、從十二支派、從出埃及
[00:18:29.600 --> 00:18:33.440]  以色列百姓就是這樣
[00:18:33.440 --> 00:18:37.040]  所以我們回頭可以再問
[00:18:37.040 --> 00:18:42.000]  這個祭司的國度是什麼意思?
[00:18:42.000 --> 00:18:43.440]  是否多餘的?
[00:18:43.440 --> 00:18:45.280]  有人代表了我們
[00:18:45.280 --> 00:18:49.680]  我們就繼續快快樂樂做個少少平信徒
[00:18:49.680 --> 00:18:51.680]  大聲地「囉」
[00:18:51.680 --> 00:18:53.040]  不是啊
[00:18:53.040 --> 00:18:54.560]  你留心看看
[00:18:54.560 --> 00:19:00.640]  這兩句話其實是同義詞的平行句
[00:19:00.640 --> 00:19:03.600]  祭司國度
[00:19:03.600 --> 00:19:06.080]  聖潔國民
[00:19:06.080 --> 00:19:09.520]  國度就等於國民
[00:19:09.520 --> 00:19:14.640]  祭司就等於聖潔
[00:19:14.640 --> 00:19:16.640]  你說我知道了
[00:19:16.640 --> 00:19:21.520]  牧師走進來整間屋都放光
[00:19:21.520 --> 00:19:23.760]  因為他頭上有光圈
[00:19:23.760 --> 00:19:28.320]  他拿著那本金邊皮面串珠聖經
[00:19:28.320 --> 00:19:29.600]  很神聖的
[00:19:29.600 --> 00:19:31.040]  是辟邪的
[00:19:31.040 --> 00:19:32.240]  跟我走一個圈
[00:19:32.240 --> 00:19:32.960]  隨房
[00:19:32.960 --> 00:19:35.200]  什麼曱甴都沒有了
[00:19:35.200 --> 00:19:39.040]  你的民間宗教迷信真的很厲害
[00:19:39.040 --> 00:19:41.040]  不是這樣的
[00:19:41.040 --> 00:19:46.480]  這個不是聖潔在聖經裏面的意思
[00:19:46.480 --> 00:19:47.760]  你也知道
[00:19:47.760 --> 00:19:51.600]  這個其實是我們中國人傳統宗教
[00:19:51.600 --> 00:19:57.680]  加上儒家道統聖人的觀念
[00:19:57.680 --> 00:20:01.600]  聖經裏面說的聖潔
[00:20:01.600 --> 00:20:04.880]  又是跟你溫習一句金句
[00:20:04.880 --> 00:20:06.880]  你一定認識這八個字
[00:20:06.880 --> 00:20:08.880]  保羅說的
[00:20:08.880 --> 00:20:09.840]  什麼?
[00:20:09.840 --> 00:20:12.480]  「人若自潔脫離卑賤的事
[00:20:12.480 --> 00:20:14.480]  就必作貴重的器皿」
[00:20:14.480 --> 00:20:15.600]  你背下去
[00:20:15.600 --> 00:20:19.280]  「成為聖潔合乎主用」
[00:20:19.280 --> 00:20:20.080]  不用背了
[00:20:20.080 --> 00:20:22.080]  都帶了出來
[00:20:22.080 --> 00:20:28.640]  原來聖潔的目的不是藏起來
[00:20:28.640 --> 00:20:32.880]  拿個玻璃罩罩著
[00:20:32.880 --> 00:20:34.400]  乾乾淨淨
[00:20:34.400 --> 00:20:36.880]  無塵無污染
[00:20:36.880 --> 00:20:38.400]  恆溫
[00:20:38.400 --> 00:20:41.680]  這樣就神聖不可侵犯
[00:20:41.680 --> 00:20:43.920]  不可侵犯這四個字很厲害
[00:20:43.920 --> 00:20:44.640]  不是
[00:20:44.640 --> 00:20:48.000]  原來是合乎主用
[00:20:48.000 --> 00:20:52.400]  我喜歡把它翻譯得徹底一些
[00:20:52.400 --> 00:20:55.280]  分別為聖
[00:20:55.280 --> 00:20:59.600]  任憑主用
[00:20:59.600 --> 00:21:02.560]  聖潔不是我們修道
[00:21:02.560 --> 00:21:04.960]  不是我們修煉
[00:21:04.960 --> 00:21:07.440]  不是我們打坐
[00:21:07.440 --> 00:21:09.680]  不是我們退修
[00:21:09.680 --> 00:21:12.560]  不是我們僻谷禁食
[00:21:12.560 --> 00:21:14.000]  不是
[00:21:14.000 --> 00:21:17.680]  成為聖潔都給我們一個錯覺
[00:21:17.680 --> 00:21:21.280]  是分別為聖
[00:21:21.280 --> 00:21:23.280]  我喜歡用的比喻就是
[00:21:23.280 --> 00:21:27.760]  如果家裏有老人家的就明白了
[00:21:27.760 --> 00:21:29.760]  朋友來探望我們
[00:21:29.760 --> 00:21:32.560]  在客廳坐下來
[00:21:32.560 --> 00:21:35.920]  不經意坐了那張椅子
[00:21:35.920 --> 00:21:38.560]  做兒子的、做媳婦的
[00:21:38.560 --> 00:21:41.680]  就會小聲地偵查的時候說
[00:21:41.680 --> 00:21:44.240]  那邊舒服些的
[00:21:44.240 --> 00:21:46.800]  坐過去那邊吧
[00:21:46.800 --> 00:21:50.400]  這張椅子是爺爺坐的
[00:21:50.400 --> 00:21:52.400]  有沒有這樣的規矩?
[00:21:52.400 --> 00:21:54.720]  孫子可以跳上去
[00:21:54.720 --> 00:21:57.520]  貓可以伏在那裏半天
[00:21:57.520 --> 00:22:00.880]  但是家裏的晚輩
[00:22:00.880 --> 00:22:05.360]  是不會坐了爺爺那張椅子的
[00:22:05.360 --> 00:22:07.520]  有什麼神聖的?沒有
[00:22:07.520 --> 00:22:11.520]  那張椅子是留給爺爺坐的
[00:22:11.520 --> 00:22:14.320]  歸爺爺為聖
[00:22:14.320 --> 00:22:15.920]  懂不懂?
[00:22:15.920 --> 00:22:17.520]  沒有什麼神秘的
[00:22:17.520 --> 00:22:18.800]  不過就是留著
[00:22:18.800 --> 00:22:21.520]  所以我們的生命
[00:22:21.520 --> 00:22:24.800]  分別為聖
[00:22:24.800 --> 00:22:27.440]  就是給誰用呢?
[00:22:27.440 --> 00:22:29.440]  給馬門用?
[00:22:29.440 --> 00:22:32.320]  給自己用?
[00:22:32.320 --> 00:22:33.520]  不是
[00:22:33.520 --> 00:22:38.400]  我們的生命是給上帝用
[00:22:38.400 --> 00:22:42.240]  這個叫做聖潔
[00:22:42.240 --> 00:22:47.520]  所以你多出神入化
[00:22:47.520 --> 00:22:50.400]  超凡入聖
[00:22:50.400 --> 00:22:55.760]  這只是中國人對聖人的觀念
[00:22:55.760 --> 00:23:02.960]  聖經可以用一個很普通的基督徒
[00:23:02.960 --> 00:23:05.600]  但是神用得到他
