
[00:00:00.000 --> 00:00:05.500]  各位電影姐妹、各位朋友,你們好!
[00:01:55.200 --> 00:01:58.000]  有3個小時沒有巡查
[00:01:58.000 --> 00:02:02.800]  而監獄內的兩個錄像機失靈
[00:02:02.800 --> 00:02:05.200]  所以拍不到任何東西
[00:02:05.200 --> 00:02:07.400]  所以找不到任何跡象
[00:02:07.400 --> 00:02:09.000]  任何情形發生
[00:02:09.000 --> 00:02:10.600]  無可稽查
[00:02:10.600 --> 00:02:14.200]  官方於是肯定他自殺自死
[00:02:14.200 --> 00:02:17.400]  但這個決定引起不少人懷疑
[00:02:17.400 --> 00:02:20.800]  Hapskate的律師預備上訴
[00:02:20.800 --> 00:02:24.200]  以為Hapskate是被謀殺而死的
[00:02:24.200 --> 00:02:27.000]  始終他的死是一個謎
[00:02:27.000 --> 00:02:30.200]  究竟Jeff Epstein是一個什麼人呢
[00:02:30.200 --> 00:02:33.800]  為什麼香港人稱他為美國十一哥
[00:02:33.800 --> 00:02:36.200]  Jeff Epstein是美國的富豪
[00:02:36.200 --> 00:02:40.400]  死前他的身家傳聞有5億美元
[00:02:40.400 --> 00:02:43.200]  他的確是一個非常傳奇性的人物
[00:02:43.200 --> 00:02:46.400]  他的故事卻揭露了美國社會
[00:02:46.400 --> 00:02:48.200]  特別是上流社會
[00:02:48.200 --> 00:02:52.400]  政界、司法界、學術界、金融界
[00:02:52.400 --> 00:02:54.400]  黑暗的一面
[00:02:54.400 --> 00:02:58.400]  最近Lisa Bryan執導了一套紀錄片電影
[00:02:58.400 --> 00:03:02.600]  名為《愛潑斯坦上流續水》
[00:03:02.600 --> 00:03:06.200]  Jeffery Epstein filthy rich
[00:03:06.200 --> 00:03:08.800]  在Netflix上架
[00:03:08.800 --> 00:03:11.800]  訪問案件中9個受害人
[00:03:11.800 --> 00:03:15.000]  揭露Epstein是如何虐待和操縱
[00:03:15.000 --> 00:03:17.400]  這些未成年的少女
[00:03:17.400 --> 00:03:20.800]  香港人稱他為十一哥是因為他衰十一
[00:03:20.800 --> 00:03:22.400]  什麼是衰十一呢
[00:03:22.400 --> 00:03:25.600]  衰十一是指一個犯了
[00:03:25.600 --> 00:03:29.400]  與未成年的少女有性行為的罪行
[00:03:29.400 --> 00:03:32.400]  在香港這條罪有十一個字
[00:03:32.400 --> 00:03:35.000]  所以人稱他為衰十一
[00:03:35.000 --> 00:03:39.600]  Epstein被控在2002年至2005年期間
[00:03:39.600 --> 00:03:41.400]  在紐約的豪宅
[00:03:41.400 --> 00:03:44.800]  和佛羅里達州的Palm Beach的豪宅
[00:03:44.800 --> 00:03:50.000]  和在美屬加勒比海的一個私人島嶼
[00:03:50.000 --> 00:03:54.000]  性侵犯了超過40名未成年少女
[00:03:54.000 --> 00:03:57.400]  年紀最輕的只有14歲
[00:03:57.400 --> 00:04:02.200]  其實他的罪行不止此次
[00:04:02.200 --> 00:04:05.400]  這個所謂的私人島嶼
[00:04:05.400 --> 00:04:07.600]  其實是他的秘密基地
[00:04:07.600 --> 00:04:10.000]  也是一個狂歡島
[00:04:10.000 --> 00:04:11.600]  他用他的私人飛機
[00:04:11.600 --> 00:04:13.600]  從美屬的Virgin Island
[00:04:13.600 --> 00:04:18.200]  載了不少客人來到這個俱樂部狂歡
[00:04:18.200 --> 00:04:22.400]  曾經來到這個島狂歡的
[00:04:22.400 --> 00:04:26.800]  不少是世界上有名有權力
[00:04:26.800 --> 00:04:29.200]  最有影響力的人
[00:04:29.200 --> 00:04:31.800]  包括克林頓統
[00:04:31.800 --> 00:04:36.800]  曾經有26次到訪這個狂歡島
[00:04:36.800 --> 00:04:39.200]  Donald Trump在15年前
[00:04:39.200 --> 00:04:43.200]  也和他當時的太太
[00:04:43.200 --> 00:04:45.000]  我不知道結婚了沒有
[00:04:45.000 --> 00:04:51.000]  曾經到此一遊,英國的Prince Andrew也在上下
[00:04:51.000 --> 00:04:54.800]  另外導演Woody Allen、Steven Spielberg
[00:04:54.800 --> 00:04:56.800]  和科學家Steven Hawking
[00:04:56.800 --> 00:04:59.800]  都是Evstine搭上關係
[00:04:59.800 --> 00:05:01.600]  我們不禁會問
[00:05:01.600 --> 00:05:07.000]  這種罪行怎可以延續十幾年而未被人發現
[00:05:07.000 --> 00:05:09.400]  受害人數數以百計
[00:05:09.400 --> 00:05:11.800]  知情的人士不下萬人
[00:05:11.800 --> 00:05:14.800]  你想想有多少人去維持這個島
[00:05:14.800 --> 00:05:18.800]  司機、飛機師、僱員
[00:05:18.800 --> 00:05:23.600]  還有很多很多很多的人士
[00:05:23.600 --> 00:05:25.200]  其實都知情
[00:05:25.200 --> 00:05:28.400]  為何可以瞞天過海這麼久
[00:05:28.400 --> 00:05:30.200]  事實上在2007年
[00:05:30.200 --> 00:05:32.400]  Evstine因為衰失而被控
[00:05:32.400 --> 00:05:36.200]  在2008年罪成被判入獄13個月
[00:05:36.200 --> 00:05:38.200]  但在這次審訊裏面
[00:05:38.200 --> 00:05:42.200]  佛羅里達州檢察官Costa和他達成協議
[00:05:42.200 --> 00:05:45.400]  在獄裏面只可以出外工作
[00:05:45.400 --> 00:05:47.800]  每天可以工作12小時
[00:05:47.800 --> 00:05:49.800]  一個星期有6天
[00:05:49.800 --> 00:05:53.200]  這樣坐牢也不像坐牢
[00:05:53.200 --> 00:05:59.400]  Costa後來被川普委任為工商業部長
[00:05:59.400 --> 00:06:03.200]  後來因為這個醜聞而被迫辭職
[00:06:03.200 --> 00:06:04.200]  不單是這樣
[00:06:04.200 --> 00:06:05.800]  我們看看Evstine的生命
[00:06:05.800 --> 00:06:08.200]  我們真是很驚訝
[00:06:08.200 --> 00:06:10.400]  難以令人自信
[00:06:10.400 --> 00:06:14.400]  居然在美國一個這樣的地方裏面有這樣的事情
[00:06:14.400 --> 00:06:16.400]  雖然大學都未畢業
[00:06:16.400 --> 00:06:18.400]  竟然可以在紐約著名的
[00:06:18.400 --> 00:06:21.400]  曼克頓斯納中學Downton School裏面
[00:06:21.400 --> 00:06:23.400]  教數學和物理
[00:06:23.400 --> 00:06:26.200]  雖然沒有財經訓練、專業知識
[00:06:26.200 --> 00:06:28.200]  但可以躋身在金融界
[00:06:28.200 --> 00:06:32.200]  加入Bear Stearns做經理
[00:06:32.200 --> 00:06:35.000]  後來更加成為合夥人
[00:06:35.000 --> 00:06:37.000]  雖然出身寒微
[00:06:37.000 --> 00:06:39.400]  家世亦都不是很富裕
[00:06:39.400 --> 00:06:43.400]  但可以在1981年開創自己的公司
[00:06:43.400 --> 00:06:46.200]  極有錢的富豪都是他的客人
[00:06:46.200 --> 00:06:49.000]  其中包括沙特阿拉伯的權貴
[00:06:49.000 --> 00:06:51.000]  雖然大學都未畢業
[00:06:51.000 --> 00:06:53.800]  但居然可以躋身在美國知名學府
[00:06:53.800 --> 00:06:55.400]  例如哈佛大學
[00:06:55.400 --> 00:06:58.400]  組織一個基金捐了不少錢
[00:06:58.400 --> 00:07:00.000]  作為科研
[00:07:00.000 --> 00:07:03.000]  2003年曾經捐了3000萬給哈佛
[00:07:03.000 --> 00:07:05.400]  以致可以成為哈佛大學的
[00:07:05.400 --> 00:07:09.000]  Mind, Brain and Behavior Committee成員
[00:07:09.000 --> 00:07:12.000]  亦曾捐錢到Princeton University
[00:07:12.000 --> 00:07:16.000]  亦成為其中一個委員會的委員
[00:07:16.000 --> 00:07:20.000]  為何可以有這麼厲害、這麼大的成就
[00:07:20.000 --> 00:07:22.000]  當然他是一個非常聰明的人
[00:07:22.000 --> 00:07:24.000]  是一個猶太人
[00:07:24.000 --> 00:07:27.000]  我想最重要的是他看穿了人的弱點
[00:07:27.000 --> 00:07:31.000]  無論你是權貴、有知識的
[00:07:31.000 --> 00:07:34.000]  教授、導演
[00:07:34.000 --> 00:07:36.000]  你是人
[00:07:36.000 --> 00:07:42.000]  就很容易墮落到權、錢、識這個陷阱
[00:07:42.000 --> 00:07:44.000]  Money, Power and Sex
[00:07:44.000 --> 00:07:48.000]  Ebsen就懂得利用這些人類的弱點
[00:07:48.000 --> 00:07:54.000]  透過騙、嚇、操縱、巴結
[00:07:54.000 --> 00:07:58.000]  以及利用色情的行為、黑材料
[00:07:58.000 --> 00:08:00.000]  去控制一些權貴
[00:08:00.000 --> 00:08:04.000]  以致可以這麼久逍遙法外
[00:08:04.000 --> 00:08:06.000]  同時我們也看到
[00:08:06.000 --> 00:08:08.000]  就算是民主國家的美國
[00:08:08.000 --> 00:08:12.000]  其實都有不少黑暗、腐敗
[00:08:12.000 --> 00:08:16.000]  令人難以置信的事情發生
[00:08:16.000 --> 00:08:18.000]  我們一般的平民
[00:08:18.000 --> 00:08:20.000]  是很難了解
[00:08:20.000 --> 00:08:22.000]  也都很難接受
[00:08:22.000 --> 00:08:27.000]  我相信任何看過Lisa Bryan這套紀錄片的
[00:08:27.000 --> 00:08:30.000]  心情一定都是很低落
[00:08:30.000 --> 00:08:33.000]  何警?這是美國嗎?
[00:08:33.000 --> 00:08:38.000]  為何這麼多人沒有底線?
[00:08:38.000 --> 00:08:41.000]  為何會這麼黑暗?
[00:08:41.000 --> 00:08:44.000]  其實聖經早已說明
[00:08:44.000 --> 00:08:46.000]  在末世的時候
[00:08:46.000 --> 00:08:48.000]  我們的世界就是這樣
[00:08:48.000 --> 00:08:52.000]  你看看保羅在提摩太后書
[00:08:52.000 --> 00:08:55.000]  如何形容今天這個世界
[00:08:55.000 --> 00:08:57.000]  提摩太后書第三章
[00:08:57.000 --> 00:09:00.000]  第一節到第七節就描述末世的日子
[00:09:00.000 --> 00:09:04.000]  你該知道末世必有危險的日子來到
[00:09:04.000 --> 00:09:06.000]  因為那時人要專顧自己
[00:09:06.000 --> 00:09:08.000]  貪愛錢財
[00:09:08.000 --> 00:09:11.000]  自誇、狂奧、狂毒
[00:09:11.000 --> 00:09:13.000]  違背父母、忘恩負義
[00:09:13.000 --> 00:09:16.000]  心不勝結、無親情、不解怨
[00:09:16.000 --> 00:09:20.000]  好說殘厭、不能自虐
[00:09:20.000 --> 00:09:22.000]  性情兇暴、不愛良善
[00:09:22.000 --> 00:09:25.000]  賣主賣友、任意妄為
[00:09:25.000 --> 00:09:28.000]  自高自大、愛意諾不愛臣
[00:09:28.000 --> 00:09:31.000]  敬權的外貌卻背了敬權的失意
[00:09:31.000 --> 00:09:34.000]  這等人你要躲避
[00:09:34.000 --> 00:09:40.000]  那偷盡人家、攏落無知父女的正是如此
[00:09:40.000 --> 00:09:43.000]  你看看一幅什麼圖畫
[00:09:43.000 --> 00:09:48.000]  自戀、自大、只顧自己
[00:09:48.000 --> 00:09:53.000]  貪愛錢財、沒有底線、沒有親情
[00:09:53.000 --> 00:09:57.000]  說謊、性情兇暴、賣主賣友
[00:09:57.000 --> 00:09:59.000]  愛意諾
[00:09:59.000 --> 00:10:04.000]  但擺出來的樣子好像很神聖
[00:10:04.000 --> 00:10:06.000]  很莊嚴
[00:10:06.000 --> 00:10:09.000]  只是有敬權的外貌
[00:10:09.000 --> 00:10:11.000]  沒有敬權的失意
[00:10:11.000 --> 00:10:14.000]  還去走去人家
[00:10:14.000 --> 00:10:17.000]  去攏落那些無知的父女
[00:10:17.000 --> 00:10:22.000]  Abstin只不過是冰山一角
[00:10:22.000 --> 00:10:25.000]  在今天的社會裏面
[00:10:25.000 --> 00:10:27.000]  在末世的日子裏面
[00:10:27.000 --> 00:10:29.000]  比比加持
[00:10:29.000 --> 00:10:32.000]  私一雙我們要明白
[00:10:32.000 --> 00:10:35.000]  聖經形容這場是戰爭
[00:10:35.000 --> 00:10:39.000]  是神的子民和邪惡世界的增戰
[00:10:39.000 --> 00:10:43.000]  我叫做萬世戰爭
[00:10:43.000 --> 00:10:47.000]  一方面是兩個見證人為首的教會
[00:10:47.000 --> 00:10:49.000]  根據啟示錄所講
[00:10:49.000 --> 00:10:53.000]  去率領神的子民去迎戰
[00:10:53.000 --> 00:10:56.000]  另一方面是從無底坑上來的獸
[00:10:56.000 --> 00:10:58.000]  也就是撒旦的惡勢力
[00:10:58.000 --> 00:11:00.000]  帶領國民各做各方各國
[00:11:00.000 --> 00:11:02.000]  駐在地上的民
[00:11:02.000 --> 00:11:05.000]  和上帝的子民增戰
[00:11:05.000 --> 00:11:07.000]  從十一章看來
[00:11:07.000 --> 00:11:09.000]  我們見到這場戰爭
[00:11:09.000 --> 00:11:11.000]  可以分為三個階段
[00:11:11.000 --> 00:11:14.000]  第一個是見證時期
[00:11:14.000 --> 00:11:16.000]  第二節至第六節
[00:11:16.000 --> 00:11:18.000]  第二個是黑暗時期
[00:11:18.000 --> 00:11:20.000]  第七節至第十節
[00:11:20.000 --> 00:11:22.000]  第三段是勝利時期
[00:11:22.000 --> 00:11:24.000]  十一節至十三節
[00:11:24.000 --> 00:11:28.000]  讓我們看看這場萬世戰爭
[00:11:28.000 --> 00:11:30.000]  又稱為末世戰爭
[00:11:30.000 --> 00:11:32.000]  是怎樣
[00:11:32.000 --> 00:11:34.000]  首先我們看看第一個階段
[00:11:34.000 --> 00:11:35.000]  第一個時期
[00:11:35.000 --> 00:11:37.000]  我叫做見證的時期
[00:11:37.000 --> 00:11:40.000]  第二節至第六節
[00:11:40.000 --> 00:11:43.000]  第一個時期我們在上一回已經講過
[00:11:43.000 --> 00:11:45.000]  在上一次我們講到
[00:11:45.000 --> 00:11:47.000]  有兩個見證人
[00:11:47.000 --> 00:11:51.000]  這兩個見證人是神的僕人
[00:11:51.000 --> 00:11:53.000]  是先知
[00:11:53.000 --> 00:11:55.000]  這兩個見證人
[00:11:55.000 --> 00:11:58.000]  是滿有龍口的舊約色彩
[00:11:58.000 --> 00:12:00.000]  這兩個人物就是
[00:12:00.000 --> 00:12:02.000]  以利亞和摩西
[00:12:02.000 --> 00:12:05.000]  以利亞是先知的代表
[00:12:05.000 --> 00:12:08.000]  摩西是接受神律法的中保
[00:12:08.000 --> 00:12:11.000]  他們兩個人曾經在耶穌登山變像的時候
[00:12:11.000 --> 00:12:13.000]  同時出現
[00:12:13.000 --> 00:12:17.000]  和耶穌談論耶穌去世的事情
[00:12:17.000 --> 00:12:20.000]  現在我們看看第七節至十四節
[00:12:20.000 --> 00:12:23.000]  我們發覺這兩個見證人
[00:12:23.000 --> 00:12:25.000]  好像和耶穌基督一樣
[00:12:25.000 --> 00:12:27.000]  一如耶穌基督
[00:12:27.000 --> 00:12:30.000]  他們經歷三個不同的時期
[00:12:30.000 --> 00:12:32.000]  一開始是傳道
[00:12:32.000 --> 00:12:33.000]  接著是被殺
[00:12:33.000 --> 00:12:35.000]  接著是復活和升天
[00:12:35.000 --> 00:12:39.000]  所以我們看到一個歷史的連貫性
[00:12:39.000 --> 00:12:41.000]  在舊約的時候
[00:12:41.000 --> 00:12:43.000]  有摩西和以利亞
[00:12:43.000 --> 00:12:45.000]  摩西和以利亞
[00:12:45.000 --> 00:12:48.000]  是預表了將來的基督
[00:12:48.000 --> 00:12:50.000]  他們傳道
[00:12:50.000 --> 00:12:54.000]  接著聖經沒有提及他們如何死
[00:12:54.000 --> 00:12:56.000]  只是被接上天上
[00:12:56.000 --> 00:12:59.000]  這是舊約的人物
[00:12:59.000 --> 00:13:03.000]  就好像這兩個見證人
[00:13:03.000 --> 00:13:05.000]  描繪有很多相似的地方
[00:13:05.000 --> 00:13:08.000]  因為摩西和以利亞
[00:13:08.000 --> 00:13:13.000]  是預表了將要被殺的耶穌
[00:13:13.000 --> 00:13:15.000]  這是第一個時期
[00:13:15.000 --> 00:13:18.000]  預表的時期,預備的時期,舊約
[00:13:18.000 --> 00:13:20.000]  第二個時期
[00:13:20.000 --> 00:13:22.000]  就是耶穌基督的時期
[00:13:22.000 --> 00:13:23.000]  耶穌降生在世上
[00:13:23.000 --> 00:13:24.000]  他傳道
[00:13:24.000 --> 00:13:26.000]  接著被釘死、受死
[00:13:26.000 --> 00:13:28.000]  接著復活和升天
[00:13:28.000 --> 00:13:31.000]  這是整個福音的核心
[00:13:31.000 --> 00:13:36.000]  也是整個舊數歷史的高潮
[00:13:36.000 --> 00:13:39.000]  接著最後我們看到這兩個見證人
[00:13:39.000 --> 00:13:41.000]  如果你看一看這兩個見證人
[00:13:41.000 --> 00:13:43.000]  在聖經描繪
[00:13:43.000 --> 00:13:45.000]  你就看得出
[00:13:45.000 --> 00:13:46.000]  他們和耶穌的經歷
[00:13:46.000 --> 00:13:49.000]  幾乎是完全平衡的
[00:13:49.000 --> 00:13:51.000]  他們出來傳道
[00:13:51.000 --> 00:13:55.000]  三年半傳道
[00:13:55.000 --> 00:14:00.000]  然後他們在萬世征戰裏面被打死
[00:14:00.000 --> 00:14:02.000]  接著三日半之後
[00:14:02.000 --> 00:14:04.000]  復活和升天
[00:14:04.000 --> 00:14:06.000]  很明顯這兩個見證人
[00:14:06.000 --> 00:14:08.000]  是代表了教會
[00:14:08.000 --> 00:14:10.000]  教會就是耶穌基督的身體
[00:14:10.000 --> 00:14:13.000]  一如耶穌他也經歷了
[00:14:13.000 --> 00:14:16.000]  在基督的世上三個階段
[00:14:16.000 --> 00:14:19.000]  傳道、受死、復活和升天
[00:14:19.000 --> 00:14:22.000]  根據第十一章第五節至第六節
[00:14:22.000 --> 00:14:24.000]  告訴你
[00:14:24.000 --> 00:14:26.000]  這兩個見證人是滿有權兵
[00:14:26.000 --> 00:14:29.000]  可以叫天北下雨好像以尼亞一樣
[00:14:29.000 --> 00:14:32.000]  可以叫水面圈好像摩西一樣
[00:14:32.000 --> 00:14:36.000]  並且可以隨時用各樣的災殃攻擊這個世界
[00:14:36.000 --> 00:14:38.000]  但我現在留意到
[00:14:38.000 --> 00:14:41.000]  這案子是很小心描繪
[00:14:41.000 --> 00:14:43.000]  聖經怎麼描繪呢?
[00:14:43.000 --> 00:14:45.000]  聖經只是告訴你
[00:14:45.000 --> 00:14:48.000]  他有這樣的權兵
[00:14:48.000 --> 00:14:52.000]  但沒有說他是在世上使用這些權兵
[00:14:52.000 --> 00:14:55.000]  就好像耶穌基督一樣
[00:14:55.000 --> 00:14:57.000]  當他到成肉身在世上的時候
[00:14:57.000 --> 00:15:01.000]  他一樣擁有很大的權兵
[00:15:01.000 --> 00:15:05.000]  但是他不以這件事
[00:15:05.000 --> 00:15:08.000]  作為他的護身符
[00:15:08.000 --> 00:15:11.000]  他沒有世上使用他的權兵
[00:15:11.000 --> 00:15:14.000]  正如馬太夫第26章53至54節
[00:15:14.000 --> 00:15:17.000]  耶穌說:你想我不能求我父
[00:15:17.000 --> 00:15:21.000]  現在為我猜遣十二型天使來嗎?
[00:15:21.000 --> 00:15:23.000]  若是這樣,經常所說
[00:15:23.000 --> 00:15:27.000]  事情必須如此的話,怎能應驗呢?
[00:15:27.000 --> 00:15:29.000]  沒錯,耶穌有權兵
[00:15:29.000 --> 00:15:32.000]  但是他沒有盡量使用
[00:15:32.000 --> 00:15:36.000]  反而他被釘死
[00:15:36.000 --> 00:15:39.000]  以至神的應許可以應驗
[00:15:39.000 --> 00:15:42.000]  救恩可以成就
[00:15:42.000 --> 00:15:44.000]  同樣這兩個見證人
[00:15:44.000 --> 00:15:46.000]  就好像耶穌一樣
[00:15:46.000 --> 00:15:49.000]  因為這兩個見證人代表教會
[00:15:49.000 --> 00:15:51.000]  教會就是基督的身體
[00:15:51.000 --> 00:15:53.000]  有一樣的權兵
[00:15:53.000 --> 00:15:55.000]  但他沒有完全的使用
[00:15:55.000 --> 00:15:57.000]  他學校耶穌的
[00:15:57.000 --> 00:16:00.000]  在死裡然後復活
[00:16:00.000 --> 00:16:03.000]  要留意這件事情發生的時間
[00:16:03.000 --> 00:16:05.000]  第三次就告訴你
[00:16:05.000 --> 00:16:08.000]  見證人傳到1260
[00:16:08.000 --> 00:16:10.000]  即是三年半
[00:16:10.000 --> 00:16:12.000]  亦即是歷史之末
[00:16:12.000 --> 00:16:14.000]  化曜結束的時候
[00:16:14.000 --> 00:16:16.000]  法國的神學家Zaïlou
[00:16:16.000 --> 00:16:20.000]  稱這個叫Trans-Historical的時刻
[00:16:20.000 --> 00:16:23.000]  意思是在這之前
[00:16:23.000 --> 00:16:25.000]  是一個歷史的時刻
[00:16:25.000 --> 00:16:27.000]  Historical period
[00:16:27.000 --> 00:16:29.000]  在這件事之後
[00:16:29.000 --> 00:16:31.000]  後歷史的時刻
[00:16:31.000 --> 00:16:33.000]  叫Meta-Historical
[00:16:33.000 --> 00:16:35.000]  永恆的開始
[00:16:35.000 --> 00:16:40.000]  在介乎Historical和Meta-Historical之間
[00:16:40.000 --> 00:16:43.000]  就是Zaïlou所說的Trans-Historical
[00:16:43.000 --> 00:16:45.000]  Zaïlou有說過
[00:16:45.000 --> 00:16:48.000]  我們可以從這段經文清楚看到
[00:16:48.000 --> 00:16:51.000]  救贖歷史的進程
[00:16:51.000 --> 00:16:53.000]  救約是預備期
[00:16:53.000 --> 00:16:55.000]  以利亞摩西為代表
[00:16:55.000 --> 00:16:56.000]  代表著以色列
[00:16:56.000 --> 00:16:58.000]  這個稱為神的子民的以色列
[00:16:58.000 --> 00:17:03.000]  亦是預表了尼塞亞降臨和教會的城頭
[00:17:03.000 --> 00:17:04.000]  到了第二個時期
[00:17:04.000 --> 00:17:06.000]  就是歷史的高峰
[00:17:06.000 --> 00:17:08.000]  即是耶穌基督的傳道
[00:17:08.000 --> 00:17:09.000]  道成玉身
[00:17:09.000 --> 00:17:11.000]  受死復活升天
[00:17:11.000 --> 00:17:13.000]  同時啟開建立教會
[00:17:13.000 --> 00:17:16.000]  最後是歷史之末
[00:17:16.000 --> 00:17:18.000]  兩個見證人
[00:17:18.000 --> 00:17:22.000]  代表了救約和以新約
[00:17:22.000 --> 00:17:24.000]  救約的先知
[00:17:24.000 --> 00:17:26.000]  救約的以色列
[00:17:26.000 --> 00:17:28.000]  以及新約的教會
[00:17:28.000 --> 00:17:31.000]  我們稱之為基督的身體
[00:17:31.000 --> 00:17:34.000]  在救贖歷史的進程裏
[00:17:34.000 --> 00:17:36.000]  就是這三個階段
[00:17:36.000 --> 00:17:41.000]  是清清楚楚在亂象聖經裏面描繪出來
[00:17:41.000 --> 00:17:43.000]  或者我們有一個問題
[00:17:43.000 --> 00:17:47.000]  為何這個世界是如此憎恨這兩個見證人呢?
[00:17:47.000 --> 00:17:49.000]  即是教會
[00:17:49.000 --> 00:17:52.000]  我們看看聖經如何描述他們的憎恨
[00:17:52.000 --> 00:17:55.000]  他們的憎恨真是難以置信
[00:17:55.000 --> 00:17:58.000]  當兩個見證人被收殺後
[00:17:58.000 --> 00:17:59.000]  第九節說
[00:17:59.000 --> 00:18:03.000]  從國民、國族、各方各國中
[00:18:03.000 --> 00:18:06.000]  有人觀看他們的屍首三天半
[00:18:06.000 --> 00:18:09.000]  又不許把屍首放在墳墓裏
[00:18:09.000 --> 00:18:10.000]  對猶太人來說
[00:18:10.000 --> 00:18:12.000]  這是極之殘忍的事
[00:18:12.000 --> 00:18:14.000]  正如詩篇第79篇第3節說
[00:18:14.000 --> 00:18:17.000]  在耶路撒冷周圍流他們的血如水
[00:18:17.000 --> 00:18:19.000]  沒有人埋葬
[00:18:19.000 --> 00:18:21.000]  何等悲哀
[00:18:21.000 --> 00:18:22.000]  不單只是這樣
[00:18:22.000 --> 00:18:24.000]  第十節更加告訴你
[00:18:24.000 --> 00:18:27.000]  住在地上的人就為他們歡喜快樂
[00:18:27.000 --> 00:18:30.000]  互相愧送禮物
[00:18:30.000 --> 00:18:34.000]  他們竟然之間當證這是一個大喜的日子
[00:18:34.000 --> 00:18:37.000]  彼此互相送禮物祝賀
[00:18:37.000 --> 00:18:40.000]  就因為這兩個見證人死了
[00:18:40.000 --> 00:18:42.000]  為甚麼?
[00:18:42.000 --> 00:18:44.000]  第十節告訴你
[00:18:44.000 --> 00:18:48.000]  因這兩位先知曾叫住在地上的人受痛苦
[00:18:48.000 --> 00:18:51.000]  究竟這兩個先知做了甚麼
[00:18:51.000 --> 00:18:55.000]  令他們極其痛苦
[00:18:55.000 --> 00:19:01.000]  希臘文的受痛苦叫Ebersan Nisan
[00:19:01.000 --> 00:19:06.000]  這字可以描繪到肉身的苦楚
[00:19:06.000 --> 00:19:09.000]  亦可以無愧到心裏的苦楚
[00:19:09.000 --> 00:19:13.000]  詩篇中的福音可以叫人內心有極大的掙扎
[00:19:13.000 --> 00:19:16.000]  尤其是聖經說我們是罪人
[00:19:16.000 --> 00:19:18.000]  不信的要落地獄
[00:19:18.000 --> 00:19:21.000]  成都很有名的黃儀牧師說
[00:19:21.000 --> 00:19:24.000]  每一個人即使是執政的都是罪人
[00:19:24.000 --> 00:19:26.000]  如果你不信耶穌的時候要落地獄
[00:19:26.000 --> 00:19:28.000]  結果他自己就被抓去坐牢
[00:19:28.000 --> 00:19:31.000]  其實這些人聽到這個信息的時候
[00:19:31.000 --> 00:19:34.000]  心裏面一定有反應
[00:19:34.000 --> 00:19:36.000]  有些人的反應是富方的反應
[00:19:36.000 --> 00:19:38.000]  極大的憎恨
[00:19:38.000 --> 00:19:40.000]  而另一方面
[00:19:40.000 --> 00:19:43.000]  在這個時期之前有七人的災害
[00:19:43.000 --> 00:19:46.000]  他們很容易將所有的災害
[00:19:46.000 --> 00:19:48.000]  歸咎於這個見證人
[00:19:48.000 --> 00:19:51.000]  以造成他們這麼大的憎恨
[00:19:51.000 --> 00:19:55.000]  所以我們看到第一個時期是見證的時期
